csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
29928.69921875	n/a	n/a	895727036.9264069	24438.064453125	n/a	597218994.2150918	n/a	22905.32421875	n/a	524653877.5660553	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29704.658203125	-224.041015625	50194.37668228149	882366718.9644815	24393.166015625	-44.8984375	595026548.2658424	2015.8696899414065	22968.51953125	63.1953125	527552889.4574127	3993.6475219726562	1.371877	19.876741	0.08689903880000001	-0.1622789368	-0.1145916776	0.0464128341	-0.039774830899999995	-0.09161611859999999	0.11226611199999999	-0.10356878789999999	0.0624777061	0.07680849440000001	-0.0486591425	0.1279593782	-0.0320693195	0.0692813765	-0.04829834400000002	0.2325347079	-0.035821249900000005	0.0284859071	-0.10831778339999999	0.018100033999999997	-0.0329053442	0.07484101650000001	-0.2370136753	0.12245964779999999	-0.027087679	0.0651419605	-0.1917229417	0.2304830177	-0.0159919093	0.1131948588	-0.0537194181	0.0305704966	-0.0985972348	0.0919991418	-0.0374807324	-0.0138656627	0.0659247975	-0.0022979458	-0.12585229960000002	-0.1701411347	0.0640754967	-0.0634758643	0.23838731559999998	-0.0650965793	-0.0108030243	0.141018661	-0.08845957869999999	0.1067839732	-0.0274300502	0.0928022839	-0.1006377496	0.10674297599999999	-0.0819424743	0.0561322469	-0.0530084184	0.0777325468	-0.2255235293	0.0403075679	-0.045892342999999995	0.053179608200000006	-0.045519171799999994	0.1917511814	-0.0802327983	0.12852312470000002	-0.165711752	0.0627456648	-0.022440866	0.1917508048	-0.1634423184	0.049949998200000005	-0.0823542542	0.1252700332	-0.0237977114	0.12045739130000001	-0.0557914912	0.0301428771	0.0209182837	-0.025056791499999998	-0.0363863371	0.1221610506	0.12213587039999999	0.1220939072	0.0	-2.96278e-05	-2.96278e-05	8.778065328400001e-10	8.778065328400001e-10	-1.4461e-05	-1.4461e-05	2.09120521e-10	2.09120521e-10	-0.0273681	-0.0273681	0.0007490128976100001	0.0007490128976100001	0.000166936	0.000166936	2.7867628095999997e-08	2.7867628095999997e-08	-0.000468638	-0.000468638	2.19621575044e-07	2.19621575044e-07	-0.000554163	-0.000554163	3.07096630569e-07	3.07096630569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29990.52734375	285.869140625	81721.16556167603	899431730.3562164	24459.314453125	66.1484375	598258063.5168495	4375.615783691406	23139.54296875	171.0234375	535438448.8026276	29249.016174316406	1.73977	25.207029	0.07431555270000001	-0.0197742289	0.0342233995	-0.0421659403	-0.22530287989999997	0.09410386949999999	-0.0023329597	-0.047576576399999994	0.0702738507	0.0282555657	0.16206294970000001	-0.0742175433	-0.0518980358	-0.0124357941	0.11266694669999999	0.23293276129999999	-0.1279184005	0.1198696311	-0.021217188300000002	0.015346611599999999	0.0841634884	-0.045674161	0.0811064706	0.2094462185	-0.0012070016999999999	0.06897741190000001	0.070131438	0.0392330542	0.0606903563	-0.12671612	-0.0047989102	-0.041954473799999996	-0.0368672913	0.042374405999999996	0.043472467199999996	0.061865750199999986	0.0869741984	-0.1188720561	-0.0758838761	0.0764023367	0.1513523632	-0.143938216	0.2853503503	-0.15366988550000002	0.11374436199999999	0.2205490498	0.0934524332	-0.0025584354	-0.0525577042	0.0733817091	-0.0350217356	-0.17753382690000002	0.0141567379	0.0276298771	-0.0784956557	-0.1237704998	-0.22657444489999998	0.1304344899	-0.0115304088	-0.035633945099999995	-0.0122974145	-0.1084152509	0.0357939827	-0.12140663550000001	-0.1497056621	0.1017928459	-0.09784522529999999	0.0020678876000000002	-0.0325670409	0.0527360953	0.0585892266	-0.050755233600000005	-0.0482203374	0.0161310235	0.0377479945	-0.0030537427	0.08175437599999999	-0.060142914400000004	-0.0900168174	0.1220939072	0.1218673892	0.12149017050000001	0.0	-1.96361e-05	9.9917e-06	3.8557642321e-10	9.983406889000002e-11	0.0313931	0.031407561	0.0009864348879687213	0.0009855267276099998	-0.0488656	-0.021497500000000003	0.00238784686336	0.0004621425062500001	0.000434314	0.000267378	1.88628650596e-07	7.149099488399999e-08	-0.000468638	0.0	2.19621575044e-07	0.0	-0.000393531	0.00016063200000000002	1.5486664796099998e-07	2.5802639424000004e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30229.99609375	239.46875	57345.2822265625	913852663.8281404	24483.080078125	23.765625	599421210.1118813	564.804931640625	23240.810546875	101.267578125	540135274.8757362	10255.12237930298	1.7463990000000005	25.303074	0.24871450224999994	0.1579853375	0.0749738458	-0.22101996399999999	-0.0700923512	0.11129098009999999	-0.0713417597	-0.055687109500000005	-0.1047592585	-0.13602149	0.059344693	0.0041178529	0.07120849650000001	-0.046403363200000006	-0.156293756	0.11618098060000001	0.0138971846	0.0595520587	0.1177802765	0.0756282239	-0.0958434718	0.17721127309999998	0.0334489875	-0.13882323189999998	0.1108280781	0.0681399796	-0.0826752818	-0.06190541190000001	0.1039250547	0.0799087587	-0.0162676395	0.0792189277	-0.0738842325	-0.0063349873999999995	0.0119388572	0.018760284	0.0696175667	-0.0335852264	0.0937883783	0.1231505745	0.125277841	0.0525027832	0.08505623080000001	0.20892777510000002	0.1698334282	0.024455578	0.1058016172	-0.08428504789999999	0.1272843768	0.07091196599999999	0.11312294839999999	-0.0240701778	0.029477726800000006	0.0150714177	0.1461397145	0.0872790148	-0.0996202509	0.0481377819	0.0035233309	-0.13940836880000002	-0.0099142365	0.1524645945	0.0456974173	-0.0429222062	0.21148125559999997	-0.0415180134	-0.0355511337	0.0996591979	0.10396600859999999	0.051505742800000004	-0.0395456535	0.0642885225	0.096137137	0.0196394921	-0.0466495496	0.0747242106	0.0363596132	-0.0225142019	-0.0842759663	0.1219596574	0.12133101710000001	0.1202856824	0.0	-8.30385e-06	1.133225e-05	6.895392482249999e-11	1.284198900625e-10	0.00367368	-0.02771942	0.0007683662451364	1.34959247424e-05	0.051149699999999985	0.1000153	0.0026162918100899987	0.01000306023409	-0.00174786	-0.002182174	3.0550145796e-06	4.761883366275999e-06	-0.000359581	0.00010905700000000002	1.29298495561e-07	1.1893429249000005e-08	-0.000265393	0.00012813799999999994	7.0433444449e-08	1.641934704399999e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30020.318359375	-209.677734375	43964.752292633064	901219514.3982276	24438.23828125	-44.841796875	597227490.2911531	2010.78674697876	23098.826171875	-141.984375	533555770.5184975	20159.562744140625	1.571193	22.764563	0.17710725315000006	0.0610074062	0.0115044713	-0.10346508189999999	0.1668982434	-0.0351754481	-0.0251589573	-0.1540663443	-0.1664223402	-0.117552591	0.0022987812	0.059574975499999995	0.0735347583	0.0098276383	0.0973381002	-0.0105865605	0.1560003354	0.1065316418	-0.1046971341	-0.0548692655	0.0076912401	-0.036311301000000004	0.0514803953	0.0430559795	-0.045356557699999994	-0.0361220379	-0.09250838210000001	-0.0688720703	-0.009445024100000001	-0.1727572093	-0.0213006356	-0.0711525746	-0.1467620548	-0.005419856999999999	-0.1324259653	0.0145507452	-0.1025395111	0.0195468629	0.0474874948	-0.0500385958	-0.0590695028	0.12779822970000002	0.0110315522	0.1221916516	0.1008142917	0.0894287099	-0.025766348300000002	-0.049494159	0.19467773670000002	0.13568943560000002	0.054568319000000004	0.0257932463	-0.020982999199999998	-0.1256503198	-0.04578822849999999	0.0001265099	-0.0187283354	-0.063145525	0.20015151579999998	0.0224758475	-0.0297360256	-0.0632901815	-0.0198179623	-0.0369550052	-0.0603377943	-0.03810883	0.0778349993	0.07306547440000001	0.0439442484	-0.033783921200000004	0.1686439464	-0.08087495110000001	-0.0304944412	0.12103171	-0.0615530964	0.1071206284	-0.1510751354	-0.0322551608	0.043873981500000006	0.121758375	0.12052793310000001	0.11848639890000001	0.0	-2.3147e-05	-1.4843149999999994e-05	5.357836089999999e-10	2.203191019224999e-10	0.0480737	0.04440002	0.0019713617760004	0.00231108063169	0.00771521	-0.043434489999999985	5.95244653441e-05	0.0018865549215600996	-0.000442812	0.001305048	1.9608246734399995e-07	1.7031502823040002e-06	0.000120529	0.00048011	1.4527239841e-08	2.3050561209999995e-07	-0.000265393	0.0	7.0433444449e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29965.267578125	-55.05078125	3030.588516235352	897917261.0286293	24412.462890625	-25.775390625	595968344.3861427	664.3707618713379	23002.98046875	-95.845703125	529137110.445694	9186.398807525637	1.394381	20.202784	0.0328353886	0.0275676817	-0.14100764300000002	-0.0148659861	-0.0649377101	0.026137998500000002	0.13189075279999998	-0.18676705710000002	0.1836948018	-0.0664749692	-0.0573920465	-0.0668645601	0.045301391399999995	0.0371438674	-0.0690306414	-0.0861585015	-0.0655270468	0.11701657	0.0329568694	-0.0224428944	0.0025070268	0.0643074107	0.1330408237	-0.0192112157	0.0051660375	-0.041995278899999995	0.0006437072	-0.0192053128	-0.0001608135	-0.0297082148	-0.080296753	0.0370455161	0.0599061671	0.0202249033	0.023898845099999996	0.0026297194	0.0204841594	0.038686877599999996	0.0707655882	-0.15284357839999999	0.0712219773	-0.055978050300000005	0.0609757899	0.1102663733	0.024569433300000002	0.019482523999999998	0.0248046989	0.1287454473	-0.1367096833	0.2313270164	0.011067778700000001	0.046536410099999995	0.09616578630000001	0.0262911104	0.019558660500000002	0.0612558768	0.0660271711	0.11741993380000001	0.0749841363	-0.031971715	0.0183567625	-0.0071127574	0.0705711621	-0.1048134158	0.035996593199999996	0.0110860895	0.0420431433	-0.0083287091	0.0104375254	0.006650097	0.07813648969999999	0.0707048365	0.021223860299999998	0.036349243999999996	0.0008259884	-0.0388367587	0.0984779191	-0.1581814225	0.0338055781	0.12149017050000001	0.1194599025	0.1161012174	0.0	-2.1913400000000006e-05	1.2335999999999944e-06	4.801970995600002e-10	1.5217689599999862e-12	0.0468156	-0.0012580999999999981	1.5828156099999953e-06	0.00219170040336	0.0147955	0.007080290000000001	0.00021890682025000005	5.013050648410002e-05	-0.000795102	-0.0003522900000000001	6.32187190404e-07	1.2410824410000005e-07	-1.70963e-05	-0.00013762530000000002	2.922834736900001e-10	1.894072320009e-08	-0.000265393	0.0	7.0433444449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29759.134765625	-206.1328125	42490.73638916016	885606101.9986305	24419.203125	6.740234375	596297481.2600098	45.43075942993164	23050.421875	47.44140625	531321948.6154785	2250.687026977539	1.356928	19.660137	0.1133215585	-0.122215058	0.006207318000000001	-0.0289543293	-0.0663059509	0.017176853500000002	0.144867418	0.023863649100000002	0.0368173892	-0.044946117800000004	0.076401925	0.08127430769999999	-0.1099574112	0.04737041769999999	-0.13601135220000002	0.09796650539999999	-0.0475287307	-0.0823465835	0.037032841600000005	-0.0907207317	0.11856717859999999	0.06624587400000001	0.21249976480000002	0.0047589224	0.0835803546	0.059665353399999996	-0.0372749201	-0.029261151099999997	-0.042432728499999996	-0.0722695317	-0.0151469243	-0.1238408458	0.0823110446	-0.0620450314	0.0101161989	0.0748914519	-0.0268999084	0.004128112299999999	-0.1318241756	-0.0753469847	0.0528950434	-0.0444258207	0.0803005366	-0.021647191800000003	-0.064698733	0.0590716737	0.0233899167	0.1371700735	-0.0224153132	-0.0052696498	0.07066258610000001	-0.0537436262	-0.1161760532	0.1015992352	0.0210106068	0.094517837	-0.07276108440000001	-0.00523638	-0.0551510063	0.08243838839999999	0.1266342246	0.0078644439	0.1991009212	-0.1396906449	0.043925171500000006	0.0823338504	-0.048641517599999996	0.0369567771	0.0202410626	-0.0387179318	0.0318262729	-0.042583120099999996	-0.1427942226	-0.1425146571	0.090545885	0.028333970299999997	-0.0499227686	0.057865284	0.0285730163	0.1211551914	0.1181292731	0.11314193199999999	0.0	-5.26669e-05	-3.075349999999999e-05	2.77380235561e-09	9.457777622499993e-10	-0.0203058	-0.0671214	0.0045052823379600005	0.00041232551364	0.00771933	-0.007076170000000001	5.95880556489e-05	5.007218186890002e-05	-0.000231776	0.0005633260000000001	5.3720114176e-08	3.17336182276e-07	-0.000235635	-0.0002185387	5.5523853224999986e-08	4.7759163397689996e-08	-0.000265393	0.0	7.0433444449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29921.1015625	161.966796875	26233.24328994751	895272318.7134401	24402.73828125	-16.46484375	595493635.6231843	271.0910797119141	23102.849609375	52.427734375	533741660.07339865	2748.667331695557	1.214166	17.5917	0.1474303484	-0.0700597291	0.10873648359999999	-0.0662151054	-0.0325244496	-0.1483121181	-0.032149017	0.0132383494	-0.0444636862	-0.0847247566	0.0693750451	-0.0022142436	0.0951865836	-0.1151373344	0.091347767	-0.0398307783	-0.1519026854	-0.046719282300000005	-0.0211103339	-0.09982266210000001	0.0572909134	0.0552447254	0.07148072	-0.0971264828	-0.077065804	0.0052392985	-0.0623319954	0.025007090099999997	0.1216640393	-0.15354603320000001	-0.0176429144	-0.0177701381	0.0759684362	0.0179862021	0.035111477599999996	0.1296154261	0.06914900660000001	0.2082745513	-0.1092285876	0.04933104	-0.0161023834	0.0330212452	-0.005906583199999999	0.031031299300000002	-0.0869708321	0.006019659100000001	-0.1501309963	-0.0437462395	0.05646153230000001	0.014187905	0.0808544162	-0.0477942067	0.0085068012	-0.1185009073	0.0597605825	-0.1369323149	0.0531383069	0.1216236703	-0.0306666924	0.11894085789999999	0.0984249066	0.0287751656	0.0837426177	-0.0463105855	0.0305160975	-0.1343367182	0.0236174267	0.07740713610000001	-0.01762121	0.0878994621	0.0957474253	-0.0790935497	-0.0355198116	0.0313680145	0.052150830700000005	0.0190540405	0.11781434519999999	-0.1137433566	0.2123777439	0.1207536218	0.11653897	0.10962317619999999	0.0	-5.07885e-05	1.878399999999992e-06	2.5794717322500004e-09	3.52838655999997e-12	0.098791	0.1190968	0.014184047770239997	0.009759661681	0.007673209999999998	-4.612000000000192e-05	5.8878151704099974e-05	2.127054400000177e-09	-0.000357471	-0.000125695	1.27785515841e-07	1.5799233024999998e-08	-0.000544774	-0.00030913900000000005	2.967787110760001e-07	9.556692132100004e-08	-0.000134516	0.000130877	1.8094554256e-08	1.7128789129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29886.44921875	-34.65234375	1200.784927368164	893199846.9049225	24432.1875	29.44921875	596931786.0351562	867.2564849853516	23040.859375	-61.990234375	530881200.7385254	3842.789157867432	1.2831610000000002	18.591351	0.0918190685	0.0340868106	-0.022452508	0.20332693100000002	-0.0626883771	-0.0211759092	0.0009719702	0.016025738799999998	-0.0281816439	-0.0657333849	-0.0616302635	-0.0441183172	-0.0255601204	-0.1019256767	0.0772428684	0.025897504100000003	-0.18659483710000002	-0.0723051545	-0.0835282069	0.0242926387	0.057530449500000004	-0.026954473599999997	-0.0625677392	-0.0957024492	-0.0034971265000000003	0.0232201187	0.0241014952	-0.0653288004	-0.0748928011	0.06552514870000001	0.0417718564	0.2191266513	-0.0479334571	-0.0230182498	-0.1138531257	0.13353179310000002	-0.0999616563	0.0440776032	0.0440282982	-0.016402000400000002	-0.1119937258	-0.135806059	0.0026633711	-0.0741893632	-0.0350955286	-0.2038408405	-0.021813850099999997	-0.0041322406	0.025447489900000002	0.0048624333	0.0524596575	0.053569483099999995	0.021516220099999997	0.023175869300000002	-0.0035842781	-0.1781774131	-0.0059266061	0.1012868492	-0.1235576072	0.1187356409	-0.0384559447	-0.0220096517	0.017644923	0.0916309479	0.0737578246	-0.041460361800000005	-0.0173159243	-0.0329524349	0.0364653781	-0.1077832315	-0.0196963372	0.0531993511	0.1307140624	0.09397018480000001	-0.1061660344	0.0324292826	-0.1416948958	-0.040670993100000004	0.0609141017	0.1202856824	0.1146924889	0.10556234960000001	0.0	0.00626744	0.0063182285	3.92808041536e-05	3.992001137821225e-05	0.0399962	-0.0587948	0.0034568285070399997	0.0015996960144399994	0.00162597	-0.006047239999999998	2.6437784409e-06	3.6569111617599984e-05	-0.000527883	-0.00017041200000000005	2.786604616890001e-07	2.904024974400002e-08	-0.000476528	6.824600000000001e-05	2.2707893478400003e-07	4.657516516e-09	4.0002e-05	0.000174518	1.6001600040000004e-09	3.0456532324e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29948.109375	61.66015625	3801.974868774414	896889255.1369629	24451.181640625	18.994140625	597860283.6228371	360.7773780822754	23064.1875	23.328125	531956745.03515625	544.201416015625	1.193026	17.285412	0.09116703	-0.0184913934	-0.20400960629999998	0.038412558199999995	-0.0433373223	-0.012397231399999998	-0.07318462839999999	-0.0769642985	0.051937696900000004	0.0498622171	-0.0987015028	0.0011910709	-0.14711352949999998	0.0063571214000000004	-0.019764688	-0.0402101182	-0.0682542102	-0.0203411266	-0.0029350510999999998	-0.1131915584	-0.0176763945	-0.0726245953	-0.0370686644	-0.0023924732	0.133007146	-0.1042284473	0.0366351846	-0.049816464299999995	-0.09181583300000001	0.0285303619	0.0791575397	-0.0242352568	0.10411647880000001	0.0679589121	-0.0759746328	-0.11763668710000001	0.019597102800000002	0.0376443195	0.06938126809999999	-0.1353806967	0.08805072779999999	-0.0665446047	-0.1124608387	-0.0321843219	-0.0034226028	-0.08601089890000001	-0.0125627716	-0.0724826858	-0.0549915465	0.0391635698	-0.0693657719	0.0773239471	-0.0403038455	0.1630301291	-0.0541242117	-0.0436812463	0.061529556799999996	0.0192209869	0.0163716631	0.052560122	0.09277693960000001	-0.0173567074	-0.07800956	0.0202837339	0.09091317130000001	0.1114693641	0.0744625967	-0.0700525907	0.014468343400000003	-0.0827431884	-0.0795295229	-0.0588828823	-0.0517215281	-0.0028654915999999997	-0.113097944	-0.14295920939999998	0.007849428	-0.020900004	0.0122179231	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	0.0216229	0.01535546	0.00046754980441	0.00023579015181160004	0.0196567	-0.0203395	0.00041369526024999983	0.00038638585489	-0.0144607	-0.01608667	0.00020911184449	0.0002587809516889	-0.000325998	0.00020188500000000006	1.0627469600399998e-07	4.075755322500003e-08	-0.000298602	0.00017792600000000002	8.916315440400002e-08	3.1657661476000004e-08	-0.000367895	-0.000407897	1.3534673102499994e-07	1.6637996260899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
