bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	spikes_num	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-0001_task-restingstate_acq-seq_bold	0.0016812083333333332	0.002927597458333333	0	17.993051820209207	1.179791391882845	1.0108118348117154	0.4308261406509129	793211584.0	0.14805799769486358	34	14.166666666666666	2.505320818957395	2.5097566666666666	2.74803	2.258175790205519	0.0212633	0.00515691377222538	0.001480531762354076	240	80	80	36	4.620157189743712	2.0	3.0	3.0	3.299999952316284	0	60.24985335286274	1.2590886354446411	296.1226501464844	0.8535880446434021	143485.0	0.00042908177711069604	1540.5611816406144	1507.586181640625	2.2905506261520916	4711.30859375	26471.423828125	26376.759765625	45260.0	17401.54365234375	35160.00664062499	5708.998046875	91.11308288574219
sub-0001_task-stopsignal_acq-seq_bold	0.0008238596491228071	0.0020332729385964914	0	16.750733568854635	1.157301059911895	0.9996477567841412	0.4312447791509417	1133571840.0	0.12248346085692445	19	8.333333333333334	2.5231546574310695	2.52547	2.7671666666666668	2.2768273056265413	0.0163281	0.005405854433774948	0.0009505674242973328	228	80	80	36	4.620061501894149	2.0	3.0	3.0	3.299999952316284	0	58.05978299630176	1.023017168045044	298.9784240722656	0.6913495659828186	143340.0	0.0	1559.850518798827	1528.83056640625	2.370641173281128	4668.3076171875	26387.76171875	26333.56640625	45458.0	17306.67744140625	35002.2564453125	5699.767578125	106.51485443115234
sub-0001_task-workingmemory_acq-seq_bold	0.001144125	0.0024851480625	0	17.35382905402516	1.1479116201257862	0.9921799581761002	0.43101599648547284	740871104.0	0.1235858014162182	14	8.75	2.5263728392692615	2.529923333333333	2.768213333333333	2.280981851141118	0.0293069	0.005102243740111589	0.0010868350509554148	160	80	80	36	4.572309875938554	2.0	3.0	3.0	3.299999952316284	0	61.04732109317571	1.3203586339950562	298.9770812988281	0.8987300992012024	143297.0	0.002120696846395731	1564.6205322265569	1540.0626220703125	2.2888709667661375	4813.470703125	26794.68359375	26711.138671875	45462.0	17526.4283203125	35709.660546875	5841.87109375	95.68731689453125
sub-0002_task-emomatching_acq-seq_bold	0.001463925925925926	0.0034705811851851853	0	17.912774477611933	1.15592288738806	0.9972037179850745	0.3819749450960853	2196419840.0	0.13547838701290793	25	18.51851851851852	2.6431086981813166	2.6286166666666664	2.9520033333333333	2.3487060945439495	0.0385415	-0.0007825959473848343	0.0018988270312547684	135	80	80	36	4.933438392739624	2.0	3.0	3.0	3.299999952316284	1	102.91178843561644	0.705485999584198	169.44468688964844	0.47907087206840515	153577.0	0.0012626509414985776	715.4475952148416	1006.371337890625	2.297606641782953	4141.4931640625	24171.826171875	24368.9296875	36790.0	15819.15966796875	31334.01083984375	4939.4755859375	81.17300415039062
sub-0002_task-restingstate_acq-seq_bold	0.0017059166666666668	0.007969379166666667	0	17.15792692640167	1.046275925230125	0.9126103502928872	0.3826331174815483	1274099840.0	0.14738093229731541	45	18.75	2.649995162843705	2.6347066666666668	2.9632666666666663	2.3520121551977815	0.0198664	-0.0008554019150324166	0.0017899455269798636	240	80	80	36	4.947715599444953	2.0	3.0	3.0	3.299999952316284	0	102.78497560389862	0.9080551266670227	177.93772888183594	0.6124738454818726	153650.0	0.0	696.2400115966783	1024.9989013671875	2.2604969439307245	4131.5244140625	24351.830078125	24551.4765625	36714.0	15887.091748046876	31517.8478515625	4962.11669921875	61.060794830322266
sub-0002_task-stopsignal_acq-seq_bold	0.0008373991031390135	0.005094443228699551	0	17.331199749234244	1.0826614034684685	0.9370988961261253	0.381765852404346	1712258176.0	0.1143244344710904	13	5.829596412556054	2.647362233530488	2.632616666666667	2.96167	2.347800033924797	0.0156155	-0.0011217286810278893	0.0010217560920864344	223	80	80	36	5.005822880832588	2.0	3.0	3.0	3.299999952316284	0	102.36273167184177	0.821181058883667	172.11129760742188	0.5616837739944458	153717.0	0.0016108625568449497	728.5482788085905	1013.8632202148438	2.428170199370456	4091.527587890625	24188.685546875	24367.490234375	36659.0	15983.03701171875	31227.152929687498	4867.7626953125	74.37435913085938
sub-0002_task-workingmemory_acq-seq_bold	0.0014993749999999998	0.003018835875	0	16.83963621503144	1.153827577987421	1.0104664196855346	0.38165310876815794	1078215680.0	0.11337137758935592	9	5.625	2.622940011207921	2.6095	2.9323533333333334	2.3269667002904297	0.0276639	-0.0008982879226095974	0.0014376615872606635	160	80	80	36	4.934129231033958	2.0	3.0	3.0	3.299999952316284	0	102.13633914545551	1.0424162149429321	175.1687469482422	0.7085195183753967	153785.0	0.0012686878209933641	756.5347534179679	1039.954833984375	2.385694974583135	4188.03271484375	24543.85546875	24739.99609375	36687.0	16068.0623046875	31802.8755859375	5013.98681640625	86.44863891601562
sub-0003_task-emomatching_acq-seq_bold	0.007143037037037037	0.0054287574074074075	0	23.424490672611945	1.258066839253731	1.0149177392537314	0.38011391303933006	453316192.0	0.2297369535289843	69	51.111111111111114	2.472388946413428	2.3840066666666666	2.776063333333333	2.2570968392402855	0.0298958	-0.0020813317969441414	-0.000317706901114434	135	80	80	36	4.2186842045344655	2.0	3.0	3.0	3.3000001907348633	5	117.0867894920504	1.7709670066833496	166.72972106933594	1.2185059785842896	153800.0	0.005931300390511752	738.3798553466789	1018.2162475585938	1.7336990097604925	5304.5654296875	27467.009765625	26953.56640625	37429.0	18089.7140625	38372.03359375	6389.0078125	64.45016479492188
sub-0003_task-restingstate_acq-seq_bold	0.011904083333333334	0.008832677708333332	0	23.24066654485354	1.199527248451883	0.980535522635983	0.3800259672361655	309075776.0	0.2440340677893301	155	64.58333333333333	2.4981737944181415	2.40456	2.8079433333333337	2.2820180499210907	0.014146	-0.0018280587391927838	6.8897548771929e-05	240	80	80	36	4.13640916603532	2.0	3.0	3.0	3.3000001907348633	4	123.85519106438066	2.1343612670898438	158.97276306152344	1.4400036334991455	153620.0	0.0	683.8532379150352	975.5468139648438	1.8545140004049312	5251.421875	26986.9921875	26513.27734375	37572.0	17557.619042968752	37779.365820312494	6409.6474609375	53.96479797363281
sub-0003_task-stopsignal_acq-seq_bold	0.0015411312217194569	0.0028406345248868778	0	22.493862078636347	1.2825582895000003	1.006481991818182	0.3801091347193455	412625376.0	0.20246366574254984	102	46.15384615384615	2.4822667241167107	2.3930766666666665	2.79276	2.260963505683465	0.0248711	-0.0018514018738642335	0.00011402676318539307	221	80	80	36	4.128262221680706	2.0	3.0	3.0	3.3000001907348633	3	122.7747020424005	1.809841275215149	157.37171936035156	1.2399159669876099	153591.0	0.000970268010860309	680.0944519042969	966.0294799804688	1.8436832188585184	5256.0537109375	26804.46875	26353.7109375	37609.0	17421.0625	37614.6796875	6383.64501953125	84.57427215576172
sub-0003_task-workingmemory_acq-seq_bold	0.0013773750000000001	0.0034002939375	0	23.687063481194972	1.233996977358491	0.9789969738364773	0.3792077211312188	525557696.0	0.2330956655605523	101	63.125	2.469732481950109	2.3806366666666667	2.78097	2.2475907791836605	0.018598	-0.001931630540639162	-1.8221233403892256e-05	160	80	80	36	4.107712021061543	2.0	3.0	3.0	3.3000001907348633	2	125.45093437657636	1.6031622886657715	152.53717041015625	1.094846487045288	153581.0	0.004241716116666794	670.3042602539062	942.6240234375	1.751480890471342	5316.4033203125	27073.669921875	26532.615234375	37505.0	17629.14375	38119.49921874999	6459.1337890625	79.25117492675781
sub-0004_task-emomatching_acq-seq_bold	0.0029666666666666665	0.003802513407407408	0	24.605885235522376	1.2930876421641797	1.0160664458208954	0.35884767040862126	918812288.0	0.23382493094820445	67	49.629629629629626	2.701371729292445	2.5623333333333336	3.0253	2.5164818545440015	0.0415181	-0.004608317743986845	-0.0005441203829832375	135	80	80	36	4.598988897339071	2.0	3.0	3.0	3.299999952316284	1	128.21902956910156	1.1242401599884033	137.2178192138672	0.7686654329299927	158525.0	0.003301755338907242	261.9465026855416	844.1539306640625	2.0969621228065343	4495.47607421875	24262.544921875	24263.099609375	33175.0	15816.1751953125	32375.6966796875	5275.6669921875	77.15692901611328
