csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
33003.23828125	n/a	1089213737.0489657	n/a	23323.1953125	n/a	543971439.585022	n/a	22718.935546875	n/a	n/a	516150032.38306046	n/a	n/a	n/a	-0.038446161	0.1284202769	-0.075143392	0.17721644329999994	-0.060250921	0.047245631100000005	-0.1062295777	-0.1350774022	0.090580177	-0.015411634799999999	0.0523835792	-0.0930523064	0.0168221037	-0.0333843933	0.1157347775	-0.0307447577	-0.0406178052	0.011217516100000002	-0.006322830799999999	0.0054731816	-0.06961980179999999	0.2213007548	-0.144462279	0.052845257300000004	-0.031753659100000005	0.046901206900000006	-0.10999206269999999	0.0404936983	-0.028046141099999998	0.0225497655	-0.0458327375	-0.0660486373	0.0480455577	-0.0934802753	0.0442769958	0.0040878688	-0.0173318141	0.1571882843	-0.0020800712	0.0238696954	-0.0967468636	0.058343436900000004	0.1851696123	-0.0036821671999999997	0.0573230391	-0.041258441800000004	-0.1562884558	0.0516682125	-0.12129632929999999	0.026449273	-0.0556303162	0.0243683545	-0.004595523	0.11679523119999999	-0.0022395585	0.0316628354	-0.0070067101	0.0475975903	-0.0942221438	0.1584510895	-0.1810239004	0.1323775437	-0.05114406480000002	0.0195602432	-0.08713190929999999	0.024179408399999998	-0.0387326898	0.0309252223	-0.0143295908	0.0341538564	-0.0296041456	0.0172413805	0.1180231628	-0.0383353225	0.013925701399999999	0.0087760812	0.1217078847	0.1216831682	0.1216419777	-0.00509473	n/a	n/a	2.59562737729e-05	-0.0955768	n/a	0.00913492469824	n/a	0.0917713	n/a	n/a	0.008421971503690003	0.00151376	n/a	2.2914693376e-06	n/a	0.00105493	n/a	1.1128773048999998e-06	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32943.7265625	-59.51171875	1085289119.824768	3541.6446685791016	23290.404296875	-32.791015625	542442932.3118935	1075.250705718994	22596.609375	-122.326171875	14963.692325592041	510606755.2463379	1.622272	28.310411	0.16428187	-0.0555923658	0.058030319000000004	0.024949187	0.0697489534	0.012412093300000001	-0.0392279554	-0.0519923315	-0.1026703334	0.054154513700000004	0.0691507098	0.073515812	-0.0147223745	-0.1666753158	-0.0546336492	-0.0712660156	0.1138932234	0.030214776699999998	-0.0727915926	-0.08557719849999999	0.0473629072	-0.0334314756	-0.1292943191	-0.1844684816	-0.2748020445	-0.06375878530000001	0.0092107588	0.0367558587	0.0780536438	0.0337104204	-0.2213898491	0.0315364744	0.0545114386	-0.0548895516	-0.1136169632	0.055473340700000005	0.0857159951	-0.0627109854	0.0763768841	0.021648338399999998	-0.0208256718	0.1276828304	0.12362036859999999	0.0685755312	0.0177689073	-0.048339818300000004	-0.0690760792	-0.1169695383	0.0295507635	-0.0196419111	0.1207857816	-0.0969400723	0.0952232842	-0.1324148829	-0.1186306293	0.0038759202	-0.0649145022	0.0724099257	0.0667647581	-0.088116101	-0.0027668966	0.17723918170000005	0.056750695999999996	0.0972716595	0.3022074005	0.0321769231	0.0306929736	-0.0801527003	-0.06233464740000001	0.1842674945	-0.0157433745	0.0036230035	-0.0783294373	0.002322787	-0.1419012308	-0.0382114789	0.1104573366	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0161184	-0.011023670000000005	0.00012152130026890007	0.0002598028185600001	-0.0256654	0.06991140000000001	0.0006587127571599999	0.0048876038499600025	0.111448	0.01967669999999999	0.00038717252288999966	0.012420656704	0.000429477	-0.001084283	1.84450493529e-07	1.175669624089e-06	0.0008658109999999998	-0.00018911900000000018	7.496286877209995e-07	3.576599616100007e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32805.2109375	-138.515625	1076181864.6538696	19186.578369140625	23270.50390625	-19.900390625	541516352.0507965	396.0255470275879	22646.912109375	50.302734375	2530.3650856018066	512882628.08975595	1.425264	24.872395	0.11729125	0.0378536002	-0.017319640600000002	-0.1820108879	0.058517596399999997	-0.0978384549	-0.08767043880000001	-0.0848309225	-0.1063871969	0.0789273504	0.1596666711	-0.0805431211	-0.0700102817	-0.0456324262	0.0067989905	-0.1098817766	0.0748484211	-0.0261403711	-0.022303994	-0.024816577200000002	-0.06330452639999999	-0.021449531600000002	-0.17133761460000002	-0.014860429599999999	-0.0398473252	-0.0736233475	0.1239266796	-0.09291098960000001	0.0531032159	-0.1628640881	-0.0254885653	-0.1911665723	-0.0038689618	-0.0300053182	-0.06228485230000001	-0.0913115744	-0.1377633716	0.0286061858	0.0301800811	-0.16822792420000002	0.0390847156	-0.057970805300000004	0.0565898133	0.0859379457	-0.1038781226	-0.0577207462	-0.0502359433	-0.2102915308	-0.008007319	0.0648084005	-0.007278097299999999	-0.08800505539999999	0.0161088011	-0.011165752	-0.1483123019	-0.028993736200000002	0.058402401799999996	0.05844486700000001	-0.002583934	0.0179513112	-0.0297475073	0.180434985	0.0336935191	-0.0733770903	0.0811324651	-0.186469694	0.0294918738	-0.0348769963	0.20068958739999998	-0.0215151165	-0.0708161774	-0.1390088356	-0.043102739	-0.055524152599999994	-0.0150013292	0.0597327832	-0.0077715665	0.1215101995	0.120893123	0.1198669825	-0.0160977	2.0700000000001967e-05	4.284900000000814e-10	0.00025913594529	-0.05498009999999999	-0.029314699999999992	0.003022811396009999	0.0008593516360899995	0.06003500000000001	-0.051413	0.002643296569	0.003604201225	0.000935763	0.0005062860000000001	8.75652392169e-07	2.563255137960001e-07	0.000920523	5.471200000000027e-05	8.47362593529e-07	2.99340294400003e-09	-0.000169859	-0.000169859	2.8852079881000005e-08	2.8852079881000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32923.7890625	118.578125	1083975886.2319946	14060.771728515625	23312.359375	41.85546875	543466099.6291504	1751.8802642822266	22656.904296875	9.9921875	99.84381103515624	513335312.3177528	1.474766	25.736269	0.18063517	-0.18895227399999998	-0.0574809127	0.0549329118	0.15452737560000002	0.09757172439999999	-0.058646808499999994	0.0513227336	-0.1307080489	0.1549911293	0.0051490414	-0.0606377717	-0.0305224284	-0.029964155299999996	0.0068415261	0.046556997999999995	0.1579314851	-0.07659863780000001	0.0847071123	0.1604241748	0.0384378304	-0.1344972349	-0.1479404816	-0.0134757034	-0.0851057392	0.141073656	-0.1052454251	-0.0439051422	-0.1118216477	-0.041897816000000004	0.0085134693	-0.062041815599999994	0.10289897320000001	0.1108444409	0.054713011799999996	-0.0234956894	-0.0023308668	-0.1962933305	-0.0268946741	0.0177971115	0.1333422296	0.0158552656	0.08229586950000001	0.136375458	0.0897818457	-0.0732453591	-0.11716642710000001	-0.0947621176	0.1315798403	0.0247555246	-0.0652536306	-0.0297332683	-0.0023814425	-0.10563399949999999	0.0056557127	-0.10103162519999999	0.0977651193	-0.0274217602	-0.159989457	-0.114961125	-0.0044004376	0.1375789456	-0.0776140859	0.0029278516999999998	0.0821499	0.1197009839	-0.1639710215	-0.0797066967	0.0368687112	-0.0394608553	0.022451213799999998	-0.023348678900000003	0.0737338911	0.0230545787	0.1419860332	0.0412385577	-0.0469145778	0.1213126213	0.12010478890000001	0.1181006348	-0.00455993	0.01153777	0.0001331201365729	2.0792961604900006e-05	0.0280788	0.08305889999999999	0.00078841900944	0.006898780869209998	0.0999902	0.03995519999999998	0.0015964180070399984	0.009998040096039995	0.000238668	-0.000697095	5.696241422399999e-08	4.85941439025e-07	0.0008658109999999998	-5.471200000000027e-05	7.496286877209995e-07	2.99340294400003e-09	0.0	0.000169859	0.0	2.8852079881000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32790.10546875	-133.68359375	1075191016.651749	17871.303237915043	23324.23828125	11.87890625	544020091.4005281	141.10841369628906	22693.939453125	37.03515625	1371.602798461914	515014887.9021034	1.385134	24.172094	0.18872072	0.0559013192	-0.1692749558	0.0120369558	0.0778454155	-0.0511239925	0.036444167400000005	0.0403344038	0.0536775633	-0.1669597235	0.0025071617999999998	0.023007745099999997	-0.10089303529999999	0.1137064741	-0.0873184263	-0.013842289099999999	-0.0241521729	-0.146856625	0.0065240344999999995	-0.0173167511	0.1738605188	0.0305753412	-0.0464808119	-0.08691323720000001	-0.0653680809	0.19477435780000002	-0.125547811	-0.024505411499999998	0.0833827221	-0.1090763599	-0.0811455072	0.1292178466	-0.0063055402	-0.21387605440000002	-0.0500484609	-0.06787354	-0.0547543856	0.0380314495	-0.12312412730000001	-0.033681245	-0.10219109859999999	-0.0163701987	0.2410989955	0.0888246641	-0.0133994335	0.0382555025	0.0267542324	0.0658868447	-0.1673383957	-0.17556025179999998	-0.0983402375	0.0215382969	-0.011220368500000001	0.022318407000000002	0.051016822999999996	0.0704082604	0.0352592079	-0.012974332	0.0468649458	-0.0409491894	-0.1008746074	0.0458554391	0.09964090519999999	0.0068479188	0.1342196025	0.1850576482	-0.0629850959	-0.0758078391	0.08173816269999999	-0.107474395	0.0506752611	0.0305270596	-0.10458668130000001	-0.0843287817	-0.12956956109999998	0.0143917356	-0.0088208815	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.016115200000000003	-0.011555270000000005	0.00013352426477290007	0.0002596996710400001	0.0023117	-0.025767099999999998	5.343956889999998e-06	0.0006639434424100001	0.0186833	-0.08130689999999999	0.0066108119876099975	0.00034906569889	0.00148307	0.001244402	2.1994966249e-06	1.5485363376039998e-06	0.0008658109999999998	0.0	7.496286877209995e-07	0.0	-0.000157427	-0.000157427	2.4783260329e-08	2.4783260329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32985.48828125	195.3828125	1088042437.152481	38174.44342041016	23297.322265625	-26.916015625	542765224.7483864	724.4718971252441	22697.64453125	3.705078125	13.727603912353516	515183067.26698303	1.343472	23.44504	0.1847177	-0.08461723539999999	-0.005716009300000001	0.011596656399999999	0.015138013899999999	0.1244655017	-0.0619332057	0.0352575723	-0.0350426092	-0.0815259866	-0.0287480834	0.08183234910000001	-0.170993234	0.0879651349	0.0573769196	-0.0668914608	-0.022232254	0.024825322599999998	0.0036186472999999997	-0.102902785	0.0107306217	-0.1522644597	-0.1458450523	-0.0980036059	-0.0634028165	0.0010384957	0.028212003	0.0575212629	0.1466971795	0.2178220749	0.1850371312	-0.0042012715	-0.049731829299999995	0.040095394	-0.0753295041	0.1052389506	-0.091103344	-0.0833383189	0.0002920018	0.0964598715	-0.0057733297	-0.2205599621	0.1460660393	-0.012538936899999999	0.1032471651	-0.1065710774	-0.0471143093	0.0213130554	-0.0414202212	-0.1793408998	-0.0069479421999999996	-0.0581980514	-0.1411704467	0.0428075548	-0.0750959831	0.0244633886	-0.0199486381	0.0342164797	0.0797760106	-0.16656257189999998	0.0206763563	0.1933561393	0.05572421650000002	-0.0037574855	-0.09068907550000001	0.022109511000000002	0.1003612656	-0.07726030490000001	-0.1584984414	-0.0641096633	-0.1318648617	-0.044713477800000005	-0.0027381374	0.10873763730000001	-0.0422609101	0.1041232785	0.1288871638	0.1207205288	0.11775003070000001	0.11285322490000001	-0.004198899999999999	0.011916300000000005	0.00014199820569000009	1.7630761209999994e-05	0.0278279	0.0255162	0.0007743920184099999	0.0006510764624399999	0.0948559	0.07617260000000001	0.005802264990759999	0.008997641764809999	0.000218245	-0.001264825	4.7630880025e-08	1.599782280625e-06	0.0008658109999999998	0.0	7.496286877209995e-07	0.0	0.0	0.000157427	0.0	2.4783260329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32968.90234375	-16.5859375	1086948521.7517242	275.09332275390625	23333.396484375	36.07421875	544447391.4970436	1301.3492584228516	22654.845703125	-42.798828125	1831.739688873291	513242033.8324013	1.579356	27.56147	0.1808468	0.1329274136	0.0820487921	0.1093217731	-0.0857387443	0.0178706989	0.20665860879999998	0.0243053638	-0.2414641287	-0.09272365789999999	0.0181415345	-0.1453366353	0.0391192902	0.0363451574	-0.1508523953	-0.0220580802	-0.135419141	-0.1743810373	0.0985011975	0.0140093989	0.0429833521	0.0554931064	-0.0803853265	0.003265518	0.11694629890000001	-0.0303000325	0.0036163746999999997	0.0703878866	0.11737700470000001	-0.055235045	-0.18468917329999998	-0.0920196403	-0.135919216	0.031382465899999996	0.049925024900000003	0.0020044829	0.104621651	0.12169596380000001	0.0433343099	0.16949080239999995	0.0088113715	-0.1185931199	0.17832525300000002	-0.0836015909	0.0760678239	0.1839513945	-0.2223241225	-0.10890874710000001	-0.1385192828	0.0182202925	-0.11899775630000001	0.0745094023	0.1484623316	0.1386041017	0.07682630509999999	0.0880711351	0.1850853458	-0.009553278	-0.0192124925	0.046001817599999995	-0.10469604869999999	0.036496530299999996	0.1319870899	0.1038267762	-0.020620471499999998	0.0175862841	0.0741086252	0.0104122673	0.16729132689999998	0.1221911217	-0.020939954	0.12480074890000001	-0.0518097649	0.0103248828	0.0043443712	0.0327945977	-0.0278517571	0.120326335	0.1161887065	0.1093977275	-0.0201348	-0.0159359	0.00025395290881	0.00040541017103999985	0.0278414	1.3499999999999625e-05	0.0007751435539599999	1.8224999999998986e-10	0.0109131	-0.0839428	0.00704639367184	0.00011909575161	0.00113988	0.000921635	1.2993264144e-06	8.494110732250002e-07	0.0008658109999999998	0.0	7.496286877209995e-07	0.0	-0.000697457	-0.000697457	4.86446266849e-07	4.86446266849e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33016.8125	47.91015625	1090109907.6601562	2295.383071899414	23305.87109375	-27.525390625	543163627.4384918	757.6471290588379	22679.052734375	24.20703125	585.9803619384767	514339432.92856216	1.332275	23.249643	0.1192438	-0.051912157300000004	0.11632831810000001	0.0522352809	0.010021797800000001	-0.0025987291	0.021427559199999998	-0.1149342968	0.053943890700000004	-0.0338337406	-0.022846499300000003	-0.11347359580000001	-0.1254331604	-0.11430045539999999	-0.0291117529	0.1279894563	0.0605913521	0.003501243	0.1487032427	0.0155550887	-0.0327491272	-0.1230336552	0.1040075725	0.0628885336	0.16074063289999999	-0.0029882083	-0.0319408049	-0.0045705065	-0.0467746646	0.0844846509	-0.0350067778	0.0940404093	-0.0082323186	0.0572403826	0.07717056559999999	0.0649538519	-0.0097192388	-0.0395864486	0.1128386807	0.0806721374	-0.071152095	0.0627555562	0.1300301677	0.0040504493	0.0027443074	0.0250738615	0.0927210732	-0.0418820481	-0.0302704767	0.0051038967	-0.1551182739	-0.121840426	0.0253641699	-0.104081274	0.0790701325	-0.09096509039999999	0.0941605097	-0.1062455305	0.0048286653999999995	-0.0864261093	0.1018997472	-0.08977321349999999	-0.0047956623	0.0182216996	-0.20282105820000002	0.0190342158	-0.0528531432	0.0521557	-0.09279306109999999	0.1030050951	0.1043207475	0.0258169104	0.016790156299999998	-0.0705523287	-0.0024846132999999998	0.015229413	-0.1025657953	0.1198669825	0.1143757435	0.10540925529999999	-0.016109499999999995	0.0040253000000000025	1.6203040090000022e-05	0.0002595159902499999	-0.0255678	-0.0534092	0.0006537123968399999	0.0028525426446400002	0.0191073	0.008194199999999997	6.714491363999995e-05	0.00036508891328999985	0.0014067000000000005	0.0002668200000000005	1.978804890000001e-06	7.119291240000028e-08	0.00126122	0.0003954090000000002	1.5906758884e-06	1.5634827728100018e-07	-0.00110753	-0.0004100730000000001	1.2266227009e-06	1.6815986532900007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32802.8359375	-213.9765625	1076026045.5425415	45785.969299316406	23266.900390625	-38.970703125	541348653.7872658	1518.7157020568848	22633.001953125	-46.05078125	2120.674453735352	512252777.41016006	1.231036	21.482906	0.11099115	-0.0807280947	-0.1269274192	0.0327393504	-0.0110123368	0.0376338829	-0.11301286560000001	0.0909081667	0.1494576741	-0.0422688521	-0.0584935559	0.1149746105	0.0032963452	-0.1353199669	-0.1178141414	0.0646021745	0.0723629838	-0.0799755969	-0.059470570099999995	0.0420947297	0.0013534583	-0.058464871200000004	-0.0135886625	-0.004290248	0.08892428220000001	0.0388048746	0.0819039904	-0.1497831366	0.1112921166	0.0672700547	0.0921496518	0.052469977800000005	-0.06671814599999999	0.1190345401	0.025783113599999997	-0.1584199608	-0.037920348799999996	-0.0833828108	-0.1089210801	-0.0207758369	-0.0919270422	0.0208071633	-0.015785916	-0.026541061600000002	-0.0126510572	-0.11453958289999999	0.0675506194	0.1921161954	0.017426908799999998	-0.055173731100000005	0.0476411218	-0.0530806438	0.1683562475	-0.1106112744	0.0482042222	-0.0350936821	0.0442787646	0.0413874845	-0.0163699835	-0.0562888155	-0.0010132052	0.0151142828	0.055973331900000006	-0.08623598029999999	-0.1275843025	-0.0969415015	0.0177923377	-0.11873565529999999	-0.0971015319	-0.050768223200000004	0.012817694199999998	0.0401724577	-0.1443663759	0.0189655574	0.19760302059999998	0.0624851625	0.0354323113	0.11934271980000001	0.112315068	0.1009072399	-0.012704600000000005	0.0034048999999999907	1.1593344009999934e-05	0.00016140686116000014	0.0104812	0.036049	0.00010985555344000003	0.0012995304009999998	0.0282597	0.009152400000000002	8.376642576000002e-05	0.0007986106440899999	0.00033379300000000003	-0.0010729070000000003	1.1141776684900002e-07	1.1511294306490014e-06	0.0010864300000000002	-0.00017478999999999975	1.1803301449000005e-06	3.055154409999992e-08	-0.00110753	0.0	1.2266227009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32662.298828125	-140.537109375	1066825764.7377355	19750.679111480717	23253.935546875	-12.96484375	540745518.4182167	168.08717346191406	22651.923828125	18.921875	358.037353515625	513109653.1151772	1.181159	20.612505	0.12611607	0.0674287567	-0.034787983	-0.030587141800000002	-0.1838446436	-0.0508758188	-0.027360111	-0.022368343	0.0692365979	0.0065641405	-0.0008801421	0.0154204425	0.012342186599999999	0.06990131769999999	0.048443252699999995	0.0043270252	0.0170265999	-0.0821592897	-0.0550993528	-0.075805415	-0.10979412820000001	-0.1123894015	0.2113873773	-0.0570887004	-0.008087745799999999	0.0261519566	-0.0293866437	0.04602795690000002	0.1332060504	0.1077502297	0.066517282	-0.1190324654	-0.0349480104	0.0275326902	0.1774151934	-0.0506069153	0.0837739978	0.0611544132	-0.0461517638	-0.0308790439	0.046543458899999994	-0.0113136302	-0.07328798269999999	-0.1716278247	-0.1030829572	0.011688968400000001	0.0659413577	0.012482121899999999	0.014270423	0.0040106431	0.0476760464	0.0129888426	-0.062389805199999995	0.0291690313	-0.0048039121	-0.0174064517	0.09053722060000001	0.1482617699	0.0721897135	-0.1284859342	0.12944268539999998	-0.14256792599999998	-0.01902093	0.0090153113	-0.0690721488	0.06241757780000001	0.1678718815	-0.11570359570000001	0.0117982345	-0.0588862581	-0.1327654917	0.14442105130000002	0.0101446672	-0.043661163600000004	0.0610437158	-0.035470558	-0.0846345846	0.11875383099999999	0.1100111431	0.0959136145	-0.016094499999999998	-0.003389899999999993	1.1491422009999947e-05	0.00025903293024999994	-0.032560700000000005	-0.043041900000000015	0.0010601991844900005	0.0018526051556100008	-0.00494292	-0.03320262	0.0011024139748644	2.44324581264e-05	0.000991757	0.0006579639999999999	9.83581947049e-07	4.32916625296e-07	0.0008658109999999998	-0.00022061900000000048	7.496286877209995e-07	4.86727431610002e-08	-0.00115858	-5.104999999999997e-05	1.3423076164e-06	2.606102499999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
