name	volume	thickness	area	meancurv
Left-bankssts	2308.0	2.648	933.0	0.096
Left-caudalanteriorcingulate	1453.0	2.991	443.0	0.125
Left-caudalmiddlefrontal	5987.0	2.495	2221.0	0.11900000000000001
Left-cuneus	2287.0	1.771	1234.0	0.135
Left-entorhinal	2148.0	3.662	404.0	0.113
Left-fusiform	8132.0	2.5980000000000003	2647.0	0.142
Left-inferiorparietal	9522.0	2.384	3738.0	0.115
Left-inferiortemporal	7825.0	2.585	2526.0	0.128
Left-isthmuscingulate	2209.0	2.675	774.0	0.136
Left-lateraloccipital	9549.0	2.129	4327.0	0.139
Left-lateralorbitofrontal	6897.0	2.859	2080.0	0.136
Left-lingual	5837.0	2.024	2768.0	0.14
Left-medialorbitofrontal	5050.0	2.79	1628.0	0.133
Left-middletemporal	8564.0	2.6319999999999997	2642.0	0.145
Left-parahippocampal	2075.0	3.088	581.0	0.08800000000000001
Left-paracentral	2958.0	2.251	1205.0	0.10300000000000001
Left-parsopercularis	4743.0	2.458	1767.0	0.11
Left-parsorbitalis	2605.0	2.698	695.0	0.146
Left-parstriangularis	3368.0	2.283	1316.0	0.131
Left-pericalcarine	1716.0	1.604	1188.0	0.126
Left-postcentral	8330.0	2.033	3634.0	0.106
Left-posteriorcingulate	2664.0	2.75	930.0	0.14400000000000002
Left-precentral	11061.0	2.508	4078.0	0.1
Left-precuneus	7899.0	2.394	3119.0	0.121
Left-rostralanteriorcingulate	1933.0	3.02	560.0	0.1
Left-rostralmiddlefrontal	11749.0	2.233	4503.0	0.14300000000000002
Left-superiorfrontal	20344.0	2.747	6413.0	0.122
Left-superiorparietal	11389.0	2.072	5080.0	0.12300000000000001
Left-superiortemporal	10666.0	2.7960000000000003	3377.0	0.11199999999999999
Left-supramarginal	8020.0	2.516	3047.0	0.133
Left-frontalpole	800.0	2.388	235.0	0.17
Left-temporalpole	2216.0	3.61	442.0	0.161
Left-transversetemporal	1106.0	2.6860000000000004	385.0	0.11800000000000001
Left-insula	5984.0	3.0610000000000004	2013.0	0.10800000000000001
BrainSegVolNotVent	971395.0	971395.0	72841.1	971395.0
eTIV	962037.916402	962037.916402	971395.0	962037.916402
