csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
38483.3828125	n/a	1480970752.6934204	n/a	26355.7890625	n/a	n/a	694627617.1069946	25259.498046875	n/a	638042241.5800818	n/a	n/a	n/a	n/a	-0.0346003185	-0.11970543730000001	-0.0049329156	0.0039734113	-0.06435491900000001	0.05954152400000001	-0.1485454962	-0.1403155128	0.06869530509999999	-0.0955674774	0.0114222776	-0.08569121460000001	0.07152084780000001	-0.0689356332	0.021121321800000002	-0.19946004609999998	0.11300021789999999	-0.1530443645	0.00120799	0.1007247328	-0.1169135163	0.05565944	-0.14342648189999999	0.1983372718	-0.0915643817	0.057602922	-0.0610589682	0.19966262469999999	-0.1085492749	0.068705907	-0.10658482539999999	0.1402574562	-0.0978369055	0.2028810381	-0.0540858274	-0.0190603499	-0.08625626480000001	-0.318007275	0.0402878318	-0.1584600583	-0.011055467099999999	0.016487129099999998	0.0726736576	-0.0331109433	-0.1265292658	0.1471052722	-0.052608252300000005	0.0363301463	-0.0229130527	0.0032866027000000003	-0.0629334547	0.0282076727	-0.0188006073	0.143549998	-0.1567271793	0.070832155	-0.0988439293	0.0238729887	-0.0398220053	0.121208651	-0.028873782599999998	0.0375857267	-0.1580053232	0.0695851075	-0.0510105115	0.0823004561	-0.0968521535	0.08261317559999999	-0.11545682439999999	0.1881800799	-0.105275635	0.0047422065	-0.1906042529	-0.0461252901	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0260702	n/a	0.0006796553280399999	n/a	-0.0299661	n/a	0.0008979671492100001	n/a	-0.15008	n/a	0.0225240064	n/a	0.00540009	n/a	n/a	2.91609720081e-05	-0.0004978080000000001	n/a	2.4781280486400013e-07	n/a	-0.00180485	n/a	n/a	3.2574835225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38509.546875	26.1640625	1482985200.5178225	684.5581665039062	26298.837890625	-56.951171875	3243.435977935791	691628874.3973732	25255.625	-3.873046875	637846594.140625	15.000492095947266	1.527753	23.605917	0.215718215	0.0095264146	-0.038313155	-0.0603156428	-0.0625353604	0.0266876096	0.1279122636	-0.1718894423	-0.0502060916	0.1379232327	-0.1556856287	-0.0001146908	-0.124998715	-0.044325352900000003	-0.1507289781	0.0525330363	-0.0153416273	0.0616539535	-0.1331925405	0.021729004700000002	0.0012367768	-0.0108754481	-0.0063451389	-0.167920818	0.1112479594	0.0372995483	0.09240805699999999	0.0177903491	-0.030992910499999998	0.0311490933	0.1414890503	-0.0855196681	-0.0085455953	0.1916278868	-0.047181519400000003	-0.2626027361	-0.0135752432	-0.008309797800000001	-0.1925691273	0.030361245800000002	0.017902106100000002	-0.0790280837	-0.0528300519	-0.0141779259	0.054469064000000005	-0.2175493594	0.1016193901	-0.0036655713	0.0749486285	-0.1689143822	0.0399916281	-0.0370103459	0.1449964868	-0.0548504698	0.0527453644	-0.024033922000000003	0.1265144856	-0.0243659605	-0.0853799592	-0.0861762109	0.077239399	0.021868985499999997	0.065276044	-0.20272668359999998	0.0140399001	-0.0045572604	0.12609474369999998	0.0034561484999999998	0.0643864903	-0.0743187133	-0.0968061618	-0.1293474242	0.0593905939	-0.0118388411	0.0080570459	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0301062	-0.0040360000000000005	0.00090638327844	1.6289296000000013e-05	-0.0270365	0.002929599999999997	0.0007309723322500001	8.582556159999985e-06	-0.0982332	0.051846800000000005	0.00964976158224	0.00268809067024	0.0032527000000000003	-0.0021473899999999995	4.6112838120999985e-06	1.058005729e-05	-1.69617e-05	0.0004808463000000001	2.8769926689000004e-10	2.3121316422369013e-07	-0.00129497	0.0005098799999999999	2.5997761439999993e-07	1.6769473009000003e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38787.53125	277.984375	1504472580.4697266	77275.31274414062	26416.521484375	117.68359375	13849.428237915039	697832607.334446	25278.734375	23.109375	639014411.6018066	534.043212890625	1.39617	21.572788	0.169485685	0.0034937351	-0.0618725065	0.0251994954	0.1585847576	-0.0298945308	-0.0853324631	-0.10053469720000001	-0.055523690300000005	-0.0744771881	-0.061112477199999994	0.0662909032	0.0029591884000000003	0.09034775960000001	0.08889173759999999	0.051094689000000006	-0.031476669900000004	-0.0786075611	-0.08826064880000001	-0.23878560989999997	0.0731141542	0.035766035099999996	0.034766550699999996	-0.0040566834	-0.0416038768	-0.0873118548	0.0904853134	0.014351877800000001	0.1372882192	0.0220285208	-0.09669762130000001	0.0271107203	0.0053413178	0.038007398399999996	0.12491770449999999	-0.0176922713	-0.021498369399999998	-0.06392866059999999	-0.0182699448	0.0434848262	0.0324250322	0.0808180268	0.1451926121	-0.013581102900000001	-0.1122676483	-0.0132314368	0.0800714431	-0.0688953117	0.09170920449999999	0.050179408099999996	-0.0431142925	-0.12348721689999999	-0.12424436800000001	0.0156786257	0.0302266382	0.0304545152	0.0266734073	0.08506205439999999	0.2014231682	-0.060115586799999995	-0.0374390666	-0.0398036858	-0.0092976945	-0.0213021208	-0.0018645735999999998	0.10842916849999999	0.0272410602	0.0288210333	0.1773230374	0.11630369189999999	-0.0166573317	-0.0749274528	0.028721854100000006	-0.0756715018	0.0767894962	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0274293	0.0026768999999999994	0.0007523664984899999	7.165793609999997e-06	-0.0470956	-0.020059099999999996	0.0022179955393599998	0.0004023674928099997	-0.044155	0.054078199999999986	0.001949664025	0.00292445171524	0.00217938	-0.0010733200000000004	1.1520158224000007e-06	4.749697184399998e-06	0.000639428	0.0006563897000000001	4.0886816718400007e-07	4.308474382660901e-07	-0.00141869	-0.0001237199999999999	1.5306638399999977e-08	2.0126813161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38968.359375	180.828125	1518533032.3791506	32698.810791015625	26467.640625	51.119140625	2613.166538238525	700536000.2541504	25200.00390625	-78.73046875	635040196.8750153	6198.486709594727	1.341613	20.729805	0.07788339999999999	0.0543754646	-0.1797401068	0.101635714	0.29999054940000003	0.1211178655	0.0346429002	-0.25756972149999996	0.0400908795	0.031503495699999995	0.0683014496	-0.0878412995	0.0116387185	-0.0459921362	-0.1284932118	0.1146768134	-0.0166679943	0.1627014744	-0.11800532960000001	-0.0680003873	-0.005313922800000001	0.0757074535	0.0453031525	0.1226477125	-0.0551910117	0.0015319906	0.1265467025	0.1594298692	0.0207943111	0.0132024528	0.0615503354	0.028141981	0.0852460126	-0.084824815	-0.1279407138	0.0245117733	-0.1221393583	-0.1100716139	-0.029424056	0.0233225933	-0.0429304914	0.2184269244	0.2095162341	-0.189277511	0.012722588799999998	-0.2583066106	0.053631530700000006	-0.0456747838	-0.0638745132	-0.0041958192	-0.0704903695	0.0685725457	0.0228847581	-0.1625079666	0.0410571514	-0.1342171308	0.1152313414	0.10552067550000001	0.033085274500000005	0.055914892	-0.022377399300000003	0.08656153109999999	-0.0813434584	-0.0801907647	-0.0018723357000000002	0.1732186246	0.107182165	-0.0425281017	-0.0028842988000000003	-0.050252466100000004	0.0856005906	0.0484357882	0.051541396399999995	0.13823086140000002	0.1015494524	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0425487	-0.015119399999999996	0.00181039187169	0.00022859625635999984	-0.0632589	-0.016163300000000012	0.004001688429210001	0.0002612522668900004	-0.0703292	-0.026174199999999998	0.00494619637264	0.0006850887456399998	0.00231777	0.00013838999999999995	1.9151792099999987e-08	5.372057772899998e-06	0.0004076280000000001	-0.0002318	1.6616058638400007e-07	5.373124e-08	-0.00138035	3.833999999999999e-05	1.4699555999999992e-09	1.9053661225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39237.3515625	268.9921875	1539569757.6392212	72356.79693603517	26360.177734375	-107.462890625	11548.272861480713	694858970.1878395	24975.365234375	-224.638671875	623768868.5904274	50462.532901763916	1.949004	30.114838	0.2208879	0.1155498996	-0.29746366	-0.0826041492	0.2378377725	0.1666119596	0.045322862699999994	0.0575662492	0.1065537297	-0.24801096530000002	-0.050355725	-0.0863618347	0.0429181835	0.0160185603	-0.0739456912	0.1128319575	-0.1253933829	0.04518711	-0.1210900541	0.2251150103	-0.0389047947	-0.0681544248	0.11687861849999999	-0.0238353838	0.0441269808	-0.2396896239	-0.1761920377	0.1521446722	-0.10378153640000001	0.10184549009999999	-0.102691744	0.0549783345	-0.1460275669	-0.0528998574	-0.0062086853	0.1785353924	-0.24924321929999999	-0.1699952604	0.0079081204	-0.1069517316	-0.0876449341	0.0120843083	0.1848419186	-0.235435852	0.0949886358	0.0901161274	-0.0835710712	-0.1914747204	0.0648167777	0.0899119238	-0.0350570478	-0.0153232695	-0.0056203812	-0.07354214490000001	0.0330402461	-0.047741090599999994	0.0918246945	-0.0698895963	-0.1739318325	0.038550863	0.1273755535	-0.0759409848	-0.1816065599	-0.1792589543	-0.2387595892	-0.0582389483	-0.0367233378	0.0957873459	-0.0172672478	0.061468620599999996	-0.16634366	0.0317454827	-0.1093908753	-0.0922268665	-0.08837338369999999	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0468145	-0.0042658	0.0021915974102499998	1.819704964e-05	0.0494718	0.11273070000000003	0.00244745899524	0.012708210722490005	-0.0561637	0.014165499999999998	0.00315436119769	0.00020066139024999994	0.00316097	0.0008432000000000001	7.109862400000002e-07	9.9917313409e-06	-0.00026094	-0.000668568	6.80896836e-08	4.4698317062399997e-07	-0.0010976	0.00028275	7.994756250000001e-08	1.20472576e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38326.6484375	-910.703125	1468931980.4517212	829380.1818847656	26295.197265625	-64.98046875	4222.4613189697275	691437399.2381325	24763.23046875	-212.134765625	613217583.2484282	45001.15878677368	1.961742	30.311659	0.1646636	0.2830720156	-0.0349711919	-0.1021310577	0.037771274	0.2997424551	-0.12945527099999998	0.0202391169	-0.081793869	-0.035453568399999996	0.1159421475	0.0683561142	-0.0525843875	0.0687056606	0.1237569896	0.0388553082	-0.1177067071	-0.0209026725	-0.1874317064	0.10633272029999999	-0.1199484613	0.12359621109999999	-0.0660252439	-0.0761071423	-0.059271792000000004	0.0118844451	-0.1417006865	-0.07072832379999999	-0.047918189800000004	0.182667567	-0.0805929606	-0.1198437654	0.0144907743	-0.08729722050000001	-0.0039234737	-0.129313498	-0.2469977137	0.0709109982	0.14214281310000002	-0.0229890617	-0.0373776095	-0.053239716	-0.028201240699999998	-0.3141210814	-0.1040434065	0.1041387706	0.027965489700000002	0.0579407645	-0.0945059628	0.0071639201	-0.0882975254	-0.09652243220000001	-0.1479149786	-0.014910044099999999	0.0323693646	-0.0029362609000000003	0.1508638484	0.0798215533	-0.1424073661	-0.0624838193	0.04288420230000002	-0.08602295630000001	-0.0198671495	0.0772852473	-0.044710459699999996	-0.1521176712	-0.1060492898	0.1337102556	0.0162368924	-0.06065039	0.0940031531	-0.08626116560000001	-0.10687180810000001	0.19512950739999999	0.11426056289999999	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0497765	-0.0029620000000000067	0.00247769995225	8.773444000000037e-06	-0.0155692	-0.065041	0.00024239998863999997	0.004230331681	0.0127242	0.06888789999999999	0.00016190526564	0.00474554276641	0.00278622	-0.00037475000000000014	1.4043756250000006e-07	7.7630218884e-06	-0.00026094	0.0	6.80896836e-08	0.0	-0.000916896	0.000180704	3.2653935615999984e-08	8.406982748160001e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38346.79296875	20.14453125	1470476530.9881744	405.80213928222656	26284.123046875	-11.07421875	122.63832092285156	690855124.3432655	24872.4296875	109.19921875	618637758.5596312	11924.469375610352	1.835387	28.359304	0.10510295	0.2141805697	0.1692596393	-0.1689784141	-0.024500908300000002	-0.036479067000000004	-0.0174936783	-0.002253938	0.0053641213	-0.1531013886	0.1288622822	-0.0028381475	-0.0011215205	0.052358124900000004	-0.0302728325	-0.0384160929	0.0840275917	0.062405195199999985	-0.0800769739	-0.0119281457	-0.0503489062	0.019427559599999998	-0.16572712009999999	0.0731832545	-0.059137239	0.016810676	0.0824408426	-0.0245018489	-0.0470115891	-0.035238585499999996	0.080900453	0.037970373599999996	0.0323868009	-0.0402329772	0.11642174570000001	-0.039460210600000004	-0.1021939425	0.2084241405	0.18359589399999998	0.0640555234	-0.0321664325	-0.1653159809	0.0572224872	-0.0050530778999999994	0.0260243402	0.04198970269999999	0.003405374	-0.0800025649	-0.0346420947	0.0596407843	-0.11370886699999999	-0.0524059389	0.049862465099999996	0.0110940453	-0.05949039690000001	-0.08484800449999999	0.1143760616	-0.0031032545	0.0094735316	0.041659200099999995	-0.1320277592	-0.017293917	-0.0228678283	0.0625956678	0.0944747129	0.06277357809999999	0.0254091231	0.045778373899999995	-0.0929889223	0.0449118055	0.0202238201	-0.0237531641	0.0138809358	-0.0605339328	0.0187144348	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0465598	0.0032167000000000033	0.0021678149760400002	1.0347158890000016e-05	-0.0379991	-0.022429900000000003	0.00144393160081	0.0005031004140100001	0.0300981	0.017373899999999998	0.00090589562361	0.00030185240120999987	0.00385222	0.001066	1.1363560000000003e-06	1.48395989284e-05	-0.00026094	0.0	6.80896836e-08	0.0	-0.000741247	0.00017564900000000005	3.0852571201000016e-08	5.49447115009e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38352.5703125	5.77734375	1470919649.5752563	33.377700805664055	26272.466796875	-11.65625	135.8681640625	690242511.5928992	24933.310546875	60.880859375	621669974.8269081	3706.479038238525	1.273907	19.683641	0.16346529499999998	0.146284619	0.10428142130000001	-0.0895991839	-0.1220000704	0.0994484737	0.1004737638	-0.1110797406	-0.17246937780000002	0.0092302464	0.06451079230000001	0.1543407529	0.0580487145	-0.18475765260000002	0.0658626084	0.1079052373	0.0285037416	-0.1034618993	-0.0280905806	-0.0870623509	0.0196849894	-0.052134138	-0.0128959799	0.0827763375	-0.0413152992	0.0685753778	0.0916175252	-0.062405284299999995	0.0647704136	-0.015477826100000001	-0.0835699867	0.0205679775	-0.0225079502	-0.011849593200000001	-0.10903121199999999	0.2119239373	-0.0877113329	0.16715543089999998	-0.0291567777	0.0725160231	0.0561567886	-0.1107073559	-0.11212833929999999	-0.0829523396	0.0846162432	-0.0586149239	0.2228583462	0.1486944697	0.1077832178	-0.0065094887	-0.095868668	0.080378225	-0.18180095219999998	-0.025017237999999997	-0.046488092599999996	0.0455018243	0.0497547746	-0.0040121288	0.09572923789999999	0.0688142894	-0.0079365607	0.0296500738	0.0627425919	0.0645250543	0.0910867237	0.0746183384	-0.0657447571	-0.0659457982	0.08040346599999999	0.0171791047	0.0029538269	0.2012680318	-0.0847055586	-0.0106810073	-0.0560893642	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0325868	0.013973	0.0010618995342400002	0.000195244729	0.005559000000000001	0.043558099999999995	3.090248100000001e-05	0.00189730807561	0.0137375	-0.0163606	0.00018871890625	0.00026766923236	0.00275447	-0.0010977499999999998	1.2050550624999997e-06	7.587104980900002e-06	-8.34681e-05	0.0001774719	6.96692371761e-09	3.149627528961e-08	-0.000224997	0.00051625	2.665140625e-07	5.0623650008999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38536.984375	184.4140625	1485099164.718994	34008.546447753906	26291.09375	18.626953125	346.96338272094727	691221610.5712892	24985.783203125	52.47265625	624289362.2735634	2753.379653930664	1.013636	15.66209	0.09875083	0.1328846281	0.0508024214	-0.14459018880000002	-0.0353329591	-0.0395348894	-0.0325329202	-0.10357549220000001	-0.0126088045	-0.1255355637	-0.017886756	-0.037648147	0.1865655188	-0.0174945522	-0.0123081446	-0.11258053330000001	0.0191150496	-0.11548705810000001	-0.0427812442	-0.014295855900000001	0.08225693320000001	-0.0293937402	-0.0630927579	0.1566389307	0.0004091146	0.0057134349	-0.0421576913	-0.0087677753	0.0424342336	-0.1317620046	-0.0609121679	0.10949028	-0.0237369137	0.0326999507	-0.08129041740000001	-0.1172398851	-0.08607674130000001	0.1022874659	0.0115383647	-0.0055438697	0.1008969881	-0.1479327159	0.029407617599999998	0.0140255092	-0.0463130467	-0.043842303799999996	0.0467091992	-0.1102246453	0.06470129299999999	0.2060045123	-0.0810612089	0.0950261718	-0.0460338072	0.1621250853	-0.0494888807	0.0055984125	0.0418409193	-0.0255652477	0.081509357	0.09322785880000001	-0.0604242803	0.0142483311	0.0081090529	0.05080478150000002	-0.0582191158	-0.0052090734999999996	-0.0526190254	-0.1243670328	-0.023931797299999998	0.038593137799999996	0.0307967176	-0.0555388842	0.0654268354	0.1710544745	-0.016700926100000003	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0244125	0.008174299999999999	0.0005959701562500001	6.681918048999998e-05	-0.0412019	-0.0467609	0.00169759656361	0.00218658176881	0.0197637	0.006026199999999999	0.00039060383769	3.631508643999999e-05	0.00255791	-0.0001965600000000001	3.8635833600000055e-08	6.5429035681000014e-06	5.18385e-05	0.0001353066	2.6872300822500007e-09	1.830787600356e-08	-0.000648919	-0.000423922	1.7970986208399995e-07	4.21095868561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38577.9609375	40.9765625	1488259070.0952759	1679.0786743164062	26305.451171875	14.357421875	206.1355628967285	691976761.3558997	25080.01953125	94.236328125	629007379.6878816	8880.485538482666	1.204691	18.614164	0.08886677500000001	0.0935182256	0.1380098076	-0.1475340733	0.0012422971	-0.1630863247	-0.0017620141	-0.006701463	-0.05701717360000001	-0.0809899018	0.08769450390000001	0.1719421634	-0.0958857618	-0.059250773300000004	-0.06825393519999999	-0.12987399689999998	0.0893613011	-0.0948737262	0.0278579107	-0.1029170284	-0.0730202274	-0.1302787621	0.0331692008	-0.015571646100000001	-0.0502003596	0.0423171475	0.0215400933	-0.0363648319	0.0747233773	0.1109634229	0.09570966199999999	0.1723550686	0.0330352413	-0.0458076875	0.0422281967	-0.052127592800000004	-0.0326529065	0.1610929674	0.0770766107	-0.0717998688	-0.038785849	-0.1453351436	0.1036176101	0.12242219189999999	0.020121268600000002	0.07018942809999999	0.0851988283	0.0959198156	0.0187564553	-0.0761009567	-0.1932959104	-0.0094447575	0.0978369829	0.0991083073	0.0148542676	0.0673995986	0.0198068705	-0.0726455346	0.17141532010000002	0.0840164815	0.0046954759	-0.0485779942	0.12979946369999998	0.036741911	0.0638132263	-0.0389630059	0.08661121	0.0877198082	-0.007203168100000002	0.0883460628	0.0537815686	-0.0927990928	-0.0206151119	-0.0157273697	-0.15138716929999999	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0281558	-0.0037432999999999976	0.00079274907364	1.4012294889999984e-05	-0.0801916	-0.0389897	0.006430692710560001	0.0015201967060900002	0.0106289	-0.009134799999999998	0.00011297351520999999	8.344457103999998e-05	0.00222296	-0.00033495000000000015	1.1219150250000005e-07	4.9415511616e-06	0.00017974400000000002	0.00012790550000000002	3.2307905536000014e-08	1.6359816930250007e-08	-0.000371795	0.000277124	7.679771137599997e-08	1.3823152202500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
