csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
29220.109375	n/a	n/a	853814791.8869629	20813.560546875	n/a	433204302.6384316	n/a	20925.822265625	n/a	437890037.492527	n/a	n/a	n/a	n/a	-0.009011576	-0.0718611449	0.1029984551	-0.06327567769999999	-0.0364827054	0.1364367226	-0.0793760372	0.0172119252	-0.21833556980000002	0.1110704785	-0.0583969476	0.053783714100000005	-0.0681078693	0.0147735205	-0.1583505735	0.0360530587	0.0338916141	-0.0249436075	0.0207621442	-0.0067398295	0.1313416366	-0.0261649018	0.021120316299999997	-0.0920763968	0.0089424215	-0.1362681218	0.0696540333	-0.0805752181	0.0078041936	-0.164384656	0.06807940330000001	-0.0342256304	-0.13682575789999998	0.09104294310000001	-0.11805236960000001	0.023494519900000004	0.0278598233	-0.1232439065	-0.0134215938	0.0232994046	0.0028478741	-0.0278526714	-0.0796015369	0.069458608	-0.0417447103	0.2519336475	-0.0823453653	0.022652437999999997	-0.031003015099999996	0.1589118955	-0.050055056699999996	-0.1967289421	0.0851184708	-0.0936642498	0.018199274799999998	-0.08582553890000001	0.030158522200000006	-0.0157724883	0.15700618689999998	-0.0188155322	0.026289380600000002	-0.0180176407	0.060580567099999996	-0.1081152844	0.1225773786	-0.0416134758	0.0210517465	-0.0023216975	0.058183350999999994	-0.1524234002	0.0473921812	-0.0475005583	0.0200460695	-0.2096329519	-0.15942733369999998	0.0851945061	-0.0544531718	0.07901339730000001	-0.0077182515	-0.0692843433	0.0971863765	-0.043630782699999995	-0.0098126165	-0.0104237329	0.1217078847	0.1216831682	0.1216419777	0.00624029	n/a	3.89412192841e-05	n/a	0.0260573	n/a	n/a	0.0006789828832899999	0.0241635	n/a	n/a	0.0005838747322499999	-0.00096667	n/a	9.344508889e-07	n/a	0.0012876700000000005	n/a	n/a	1.6580940289000013e-06	-0.000407534	n/a	n/a	1.6608396115600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29391.283203125	171.173828125	29300.479434967037	863847528.3262978	20770.986328125	-42.57421875	431433873.04315567	1812.5641021728518	20892.431640625	-33.390625	436493699.8581886	1114.933837890625	1.139334	19.56476	0.08166730000000001	-0.0313270504	0.0834042042	0.09727162800000001	0.051350850700000006	-0.06229208360000001	0.046508974800000005	-0.0320344289	0.1616376505	-0.097916992	0.0839820871	-0.0150994254	0.0689394586	0.1767336518	0.022559077900000002	-0.1382518557	0.059391346500000004	0.045222886399999995	0.0613931557	-0.0823789588	0.0139481477	0.10645058980000001	0.1549792019	-0.0965988168	-0.0136850527	0.0446467427	0.022143509500000002	-0.0245980885	0.007680768599999999	0.24519613269999999	0.0352095382	0.0696663391	-0.0927624108	0.08126399570000001	-0.0926963583	0.0044114851	0.0509838693	0.0397824142	0.07138370690000001	0.052345725700000005	0.0301304625	-0.1328709788	0.0449450016	0.0812238991	0.1311311727	0.12351023230000001	0.1619066471	0.0202067605	0.1668042773	-0.05713666200000001	0.044875276	-0.0408229552	-0.16991915600000002	-0.0940102188	-0.0567335759	0.1263538235	0.0958479209	-0.040775923799999995	0.0614264446	0.1392755349	-0.0257483194	-0.0775287169	-0.08959395460000001	0.0293858216	-0.08555012220000001	0.0405171714	0.1498131738	-0.027565692200000002	-0.0059125485999999994	-0.00041618019999999995	0.0117905489	-0.1017012985	-0.0426197875	-0.2606053395	-0.0535062759	0.050103392999999996	-0.1074169599	-0.019702433999999998	-0.08558603199999999	0.0159422352	0.0006192659999999999	-0.11008190720000001	-0.022700843199999998	-0.0936680476	-0.0756474557	0.1216419777	0.12141962949999999	0.12104935019999999	0.00859491	0.0023546200000000013	7.387247790810003e-05	5.544235344400004e-06	-0.00299278	-0.02905008	0.0008439071480064	8.9567321284e-06	0.0607251	0.0365616	0.0013367505945599998	0.00368753777001	-0.0010741	-0.00010742999999999994	1.1536908099999998e-06	1.1541204899999986e-08	0.0011210800000000002	-0.00016659000000000031	2.77522281000001e-08	1.2568203664000005e-06	-0.000407534	0.0	0.0	1.6608396115600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29264.064453125	-127.21875	16184.6103515625	856385468.3166543	20762.228515625	-8.7578125	431070132.9350319	76.69927978515625	20858.576171875	-33.85546875	435080199.9179115	1146.1927642822266	1.2465190000000002	21.405354	0.07122077500000001	-0.0133008014	0.1145020982	0.09809209740000001	0.0217883834	0.0399271389	0.021957563700000002	-0.019033000300000002	0.17660689899999998	0.1047345084	0.1573234475	0.051733108300000004	0.0631071353	0.15026196619999999	-0.0169709626	-0.0142684982	-0.0568831342	-0.0990834215	0.0410695848	0.1026382429	-0.0162747849	-0.0183919836	-0.0072466579	-0.0001673053	0.0615266215	0.0160790352	0.021534674700000003	0.048901294299999995	0.1458401316	-0.05979685	-0.1190768865	-0.2449614491	-0.0469687383	-0.0139712051	-0.0446735989	-0.18422363	-0.0688780278	0.0137746278	-0.051219741299999996	-0.0431669698	-0.0094468806	-0.109271702	0.0342594132	0.1086272707	0.1083244675	0.051237484699999995	0.0772171093	-0.07284632690000001	0.18306496600000002	0.0470205967	0.0199663932	-0.0050085382	0.0006476157	-0.18674976329999998	-0.1643113768	0.1227259081	0.0780604558	-0.0617319166	0.1235739626	0.0104068814	0.0423462187	-0.0550510164	0.1264333727	0.0291698466	-0.012605360900000001	-0.037987730899999995	-0.0422416495	-0.011656979199999999	-0.0299305065	-0.0196172905	0.0152620279	-0.1851146929	0.0084120182	0.1984722229	0.0281937461	0.0404704741	0.08326574469999999	-0.16006132	0.0021843571	0.10530095880000001	-0.1184192656	0.0185419801	-0.0055494189	-0.0431492544	-0.031288372099999996	0.1215101995	0.120893123	0.1198669825	-0.000103435	-0.008698345000000001	1.0698799225e-08	7.566120573902503e-05	0.0142146	0.01720738	0.00029609392646440003	0.00020205485316	0.057273800000000014	-0.0034512999999999905	1.1911471689999934e-05	0.0032802881664400012	-0.00178358	-0.0007094800000000003	3.181157616400001e-06	5.033618704000003e-07	0.000993285	-0.0001277950000000002	1.6331562025000058e-08	9.86615091225e-07	-0.000407534	0.0	0.0	1.6608396115600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29171.7265625	-92.337890625	8526.286045074463	850989630.6372682	20773.04296875	10.814453125	431519314.1815338	116.95239639282228	20838.404296875	-20.171875	434239093.64001846	406.904541015625	1.430028	24.556583	0.01106	0.1575006018	0.0105143101	-0.0607275584	-0.0326109593	0.18995954420000002	-0.0247224342	0.1097087181	0.09395128300000001	0.0859077714	-0.1418538422	0.0714930934	-0.0893746087	-0.0679245957	0.041988625999999994	-0.018320408899999998	-0.0383008621	-0.156373706	-0.0469711902	-0.0494906008	0.0408943396	0.1199853175	-0.042572862999999996	0.035708006800000004	0.0384262197	-0.0388832525	-0.1293373421	0.2938118637	-0.04973627	-0.0152837567	-0.0693416004	-0.18302885440000002	0.030971909199999998	0.0323177091	0.1010226517	-0.0012257251	-0.11257504210000001	-0.0576602316	0.0044698844	0.025841298500000002	0.14983972310000002	0.017754578	-0.1457334576	0.043763759299999996	-0.08539777289999999	0.0245238093	-0.026164161000000002	-0.055455404699999995	0.2054932539	0.1854088466	-0.029840912	0.1056511931	0.0802305651	-0.1381228844	0.0989291315	-0.1015820513	0.0430006444	-0.0038389702	-0.0434367091	0.062070219	0.037633945099999996	0.0147302399	0.08684405369999999	-0.1070682059	-0.1653822278	0.064021386	-0.0464580824	0.0037519776000000003	0.0921909153	0.0270048599	-0.1222189512	-0.015563506599999999	0.0952056967	0.1447012823	-0.1073513148	0.1617678923	0.1728830517	0.015178657	0.08397518289999999	0.11409231689999999	0.045855487	0.0793467198	-0.007770816	-0.058096605499999995	-0.1343444973	0.1213126213	0.12010478890000001	0.1181006348	-0.000103435	0.0	1.0698799225e-08	0.0	0.016899899999999995	0.0026852999999999946	7.210836089999971e-06	0.0002856066200099999	0.06436599999999999	0.007092199999999986	5.029930083999981e-05	0.004142981955999999	-0.00180923	-2.564999999999989e-05	3.2733131929e-06	6.579224999999944e-10	0.000993285	0.0	0.0	9.86615091225e-07	-0.000407534	0.0	0.0	1.6608396115600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29238.36328125	66.63671875	4440.4522857666025	854881887.3663483	20756.099609375	-16.943359375	430815670.994297	287.0774269104004	20870.048828125	31.64453125	435558938.0883217	1001.3763580322266	1.4810709999999998	25.433104	0.06221058500000001	0.0244256123	-0.0640609469	0.044639105400000004	0.1103250531	-0.0599162804	-0.067536018	0.0009076319	0.1384223799	-0.09934713369999999	-0.0295069852	-0.017830445900000002	-0.0098058583	0.1393268759	0.11199921289999999	0.0390227928	0.15250254060000001	0.1486139659	-0.008265774	-0.1844502764	-0.0461768944	-0.0652785699	-0.0709223643	0.062096312199999996	-0.0067301120999999995	-0.1343835806	-0.0813571751	-0.044194188200000005	0.022459426	-0.020980299100000002	0.0038740143	-0.0698895299	-0.017688691399999998	-0.08413042949999999	-0.0056280576	0.12701425130000002	0.068900579	-0.027003181	-7.82954e-05	-0.0906001926	-0.0506268175	-0.10341641929999999	-0.044082311900000004	-0.057499177400000004	0.0909187462	0.0898868744	0.051189602	-0.0491983582	-0.0656903273	-0.0544193309	-0.0618021237	-0.0124179258	-0.1501371108	-0.08265969349999999	0.0539767864	0.0505772612	0.12834167289999998	-0.0968527968	-0.1088772813	-0.0111713505	-0.09298797789999999	-0.0372021725	-0.2522963554	-0.0521148163	0.1172656308	0.0201712252	-0.0626539027	-0.0147609371	-0.0063863266000000005	0.1283991542	-0.0238605204	-0.00033192739999999996	-0.0050957692	0.0627172262	0.0083051547	0.0404276928	0.0663778406	0.0084358016	-0.040927851200000004	-0.1629356764	0.019664733	-0.061373658399999996	0.0220274665	0.08765503029999999	-0.030788975899999998	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.013072799999999996	0.013176234999999998	0.00017089809983999993	0.00017361316877522495	0.016899899999999995	0.0	0.0	0.0002856066200099999	0.0436154	-0.020750599999999998	0.0004305874003599997	0.00190230311716	-0.00161736	0.00019187	2.6158533696e-06	3.6814096900000014e-08	0.00136709	0.0003738050000000001	1.3973017802500005e-07	1.8689350681e-06	-0.000407534	0.0	0.0	1.6608396115600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29538.927734375	300.564453125	90338.99048233034	872548251.6966286	20806.44921875	50.349609375	432908329.0924225	2535.083164215088	20879.578125	9.529296875	435956782.6779785	90.80749893188477	1.343236	23.066187	0.07666019	-0.08818668140000001	0.1497163498	-0.025389957400000003	0.10504958	0.1705738766	0.10810508869999999	-0.049670519	0.09487091560000001	0.10527616029999999	0.0327788242	0.010245573000000001	0.0655062683	0.049859710300000006	0.0401799119	0.13046545439999999	0.0876663279	0.0607807595	0.1336719387	-0.062327263499999994	-0.09133458970000001	0.0356296125	-0.0144429606	-0.0893404027	-0.0823920781	0.0723892404	-0.1954898397	-0.17936876829999998	-0.060727270199999996	-0.031497015499999996	0.1345083336	-0.0614826901	0.0204098449	0.17433835239999998	-0.036652535699999995	-0.0645225761	-0.009499590799999999	0.0318738362	0.0017772751999999999	-0.1155449415	-0.0018500189999999998	0.0056287142	0.1288191471	0.154332271	0.0235487991	0.11321867769999999	0.0190452022	0.1154295309	0.0066121512	0.1776606319	0.0996488252	-0.0007071492	0.0486413779	-0.1240648234	-0.0413263314	0.0809343862	0.023869207799999997	-0.0370627885	-0.07496723549999999	-0.1288201537	-0.062124075099999995	-0.19478663850000005	-0.0577690809	-0.0040063449	0.057772849	0.0270300858	-0.0065296784999999994	0.0448520479	0.00424828	0.0178392421	-0.205254822	0.0808132533	-0.18475508489999998	-0.08088835700000001	0.1999394723	0.06494489690000001	-0.0578541803	-0.0298930096	-0.017076015700000002	0.1025477969	-0.0386283471	0.039297869	-0.07254448349999999	0.06194937070000001	-0.041412622	0.1207205288	0.11775003070000001	0.11285322490000001	0.00801891	-0.005053889999999997	6.430291758810001e-05	2.554180413209997e-05	-0.0102938	-0.027193699999999998	0.0007394973196899997	0.00010596231843999998	0.066277	0.022661600000000004	0.0005135481145600002	0.004392640729000001	-0.00147717	0.0001401899999999999	2.1820312089e-06	1.965323609999997e-08	0.00107226	-0.00029483000000000005	8.692472890000002e-08	1.1497415076e-06	-0.000407534	0.0	0.0	1.6608396115600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29347.33203125	-191.595703125	36708.913455963135	861265897.3524323	20761.34765625	-45.1015625	431033556.50367737	2034.1509399414065	20802.8203125	-76.7578125	432757332.95416266	5891.761779785156	1.452063	24.934967	0.065607506	0.029928187400000007	0.1168875777	0.0088667782	0.0353222508	0.09163601240000001	0.0198006299	0.018693787	0.17924024579999998	0.11051647519999999	-0.0337783613	0.10607501970000001	-0.12128801689999999	-0.0141526237	0.0027590323	0.0193427212	0.1252566394	0.0395440496	0.1660218555	0.0052288038	-0.0189749847	-0.0250542952	-0.0420277911	0.0366075604	-0.016518347	-0.0295847956	-0.1084688553	-0.0120590569	-0.0075233427	-0.0229940218	0.1765722913	0.0167984243	0.06510414169999999	0.032829214	-0.0403656955	0.1177665165	0.2112441641	0.0130615076	-0.019378532900000002	-0.0135173144	-0.1250100474	-0.1425266154	0.010887719099999998	0.1208743834	0.0332846556	0.0342626567	-0.0833235095	0.0018369724	0.1334224378	0.0922386698	0.016567435	0.0383463516	0.025328496699999998	-0.2109860314	0.0192484783	-0.1148394251	0.08649533779999999	0.048487873099999995	-0.0290681405	0.0105847849	-0.0770233721	-0.2046951088	-0.059159747	0.0513341721	0.030568504500000006	-0.0062331157	-0.0804557896	0.0422178316	0.0353340192	0.0610159148	-0.05130139809999999	0.0915327116	0.1044413475	-0.0969567623	0.0972064491	0.038582141800000004	-0.0598522219	0.0537122029	-0.1583453109	-0.1444969726	-0.0715699618	-0.0705009816	0.0900151218	0.052385288700000004	-0.0524227885	0.120326335	0.1161887065	0.1093977275	-0.000114686	-0.008133596	1.3152878595999999e-08	6.615538389121601e-05	0.00645026	0.016744059999999998	0.0002803635452836	4.16058540676e-05	0.0750948	0.008817799999999999	7.775359684000003e-05	0.0056392289870400005	-0.00205826	-0.00058109	4.2364342276e-06	3.3766558810000004e-07	0.00112941	5.714999999999995e-05	3.2661224999999945e-09	1.2755669481e-06	-0.000407533	1.0000000000157452e-09	1.0000000000314906e-18	1.6608314608900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29216.30859375	-131.0234375	17167.141174316406	853592687.8452301	20779.138671875	17.791015625	431772603.9450112	316.52023696899414	20936.1640625	133.34375	438322965.6519165	17780.5556640625	1.7720360000000002	30.429579	0.33607264600000003	-0.210887167	-0.2375816691	-0.2785666699	-0.1818177791	0.0942306092	-0.0826832849	-0.1669936283	-0.11277881699999999	0.005946485400000001	-0.0127122672	-0.0230894228	0.077916336	-0.35377562840000004	-0.26235068570000003	0.261783883	0.1994449818	-0.2389187341	0.0361386892	0.0756440754	0.19861932579999997	-0.1277843499	-0.0210071607	0.0650343392	0.038068102	0.052749912	-0.0700272263	-0.067586351	0.0578129771	-0.0025921539	-0.023936991600000002	0.009460511500000001	0.0157954187	0.0517168342	-0.0645894952	0.031457907599999994	0.0982261636	-0.0110137333	-0.1273732243	-0.20016590210000001	-0.0006657007000000001	0.0270881506	0.1678611496	-0.2865681141	-0.39751856490000004	0.0071832951	-0.0682584842	0.128733713	0.2074860332	0.09240773109999999	-0.0423556307	-0.1383382592	0.055752730199999996	0.0769419797	-0.010915539699999999	-0.0835534688	-0.31651660600000003	0.2467724453	-0.06503467610000001	-0.2306377713	-0.2408707222	-0.053604886799999994	0.1873019984	-0.1156761941	-0.0480014432	-0.2714883756	-0.09163411710000001	0.17186648670000002	-0.049632104100000005	0.046876556900000005	-0.0027707841999999997	-0.0609631904	0.0367152655	0.014642526699999997	-0.011442525	0.0010761192	-0.0926502368	0.0112353369	-0.08978822439999999	-0.0411666864	0.0107090149	0.0693780384	-0.0667291945	0.1860905134	-0.10944074779999999	0.1198669825	0.1143757435	0.10540925529999999	0.016665799999999998	0.016780485999999997	0.00027774888963999993	0.0002815847103961959	-0.0784314	-0.08488166	0.0072048962043556	0.006151484505959999	-0.0660415	-0.1411363	0.01991945517769	0.00436147972225	-0.00122965	0.00082861	1.5120391225000003e-06	6.865945321000001e-07	0.00110992	-1.9490000000000045e-05	3.7986010000000176e-10	1.2319224063999998e-06	0.000609851	0.0010173839999999999	1.0350702034560005e-06	3.71918242201e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29091.275390625	-125.033203125	15633.30188369751	846302303.8531837	20690.873046875	-88.265625	428112227.4418984	7790.820556640625	20846.671875	-89.4921875	434583728.263916	8008.851623535156	1.643458	28.221636	0.293321113	-0.0455721623	-0.1522881179	0.0209849352	-0.0669845189	-0.0924123199	-0.3172566745	0.0172041832	-0.1200041748	0.11035327140000001	-0.1866387174	0.0239273229	-0.0127300103	0.0166863923	-0.082018374	0.0102919886	-0.0073110375	-0.0494022682	0.022873594	-0.1022928084	0.18185882350000002	0.0068612725	-0.040327399	-0.1685980432	0.1312378933	-0.0558380789	-0.0089139245	0.016603952800000002	0.0874305967	0.051266892599999996	0.029088015	-0.0045737068	-0.22749898899999998	-0.20260378699999998	0.1859901986	-0.0783430601	-0.1253098433	-0.0219814833	0.1321341759	0.0416211153	-0.1633852781	0.008882338100000001	-0.0165282802	-0.1553021604	-0.0056955908	-0.1027579834	-0.0824129039	0.13088851880000002	-0.23776778350000002	-0.0934908708	-0.32014725780000003	-0.050142419400000006	0.1626792101	0.023897094700000003	0.1635735805	-0.0083350599	-0.0119645228	0.0690190978	0.056881503	-0.0381204162	-0.040849102799999995	-0.0097034843	-0.038189838399999995	-0.1391075051	-0.1403355158	-0.1448260828	0.0101506423	-0.1462958618	0.0399550675	0.0895310384	0.016205564	-0.0645385729	0.1074398265	0.008431678100000001	-0.0176611328	-0.0651315351	0.0466766251	-0.138684683	0.2793472621	-0.11247650449999999	-0.0641290941	-0.11619331029999999	0.05200265230000002	-0.034132403	0.1183315607	0.11934271980000001	0.112315068	0.1009072399	-0.000252703	-0.016918502999999998	6.385880620900002e-08	0.00028623574376100886	0.00757296	0.08600436	0.0073967499390096	5.73497231616e-05	-0.13803900000000002	-0.07199750000000002	0.005183640006250003	0.019054765521000005	-0.00307824	-0.00184859	9.4755614976e-06	3.4172849880999986e-06	0.000993285	-0.00011663499999999993	1.3603723224999979e-08	9.86615091225e-07	0.000207061	-0.00040279	1.6223978410000006e-07	4.287425772099999e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29160.630859375	69.35546875	4810.1810455322275	850342392.1167336	20788.779296875	97.90625	432173344.6541786	9585.6337890625	20849.037109375	2.365234375	434682348.3880959	5.5943336486816415	1.4512770000000002	24.92148	0.17491437	0.0199543254	-0.039827359799999996	0.1737378907	-0.0467219642	-0.0698137107	0.0625610051	-0.0983880493	-0.1888772634	0.12475887529999999	-0.2276053469	0.1728817599	0.0952329691	-0.0259118573	0.0425118566	-0.1142004248	-0.0715702071	-0.1363698249	-0.1105324269	-0.0414650712	-0.18724340899999997	-0.0811176965	0.053666028899999996	-0.042598618899999996	0.030946355099999996	0.0586666763	0.0052092759	-0.0760177095	-0.058752413499999996	-0.0712450042	0.0088739419	0.0082320964	-0.04806576	0.0917518507	-0.06882923519999999	-0.022414047700000002	-0.048250725599999995	-0.010283987	-0.010539448600000001	0.038852879	0.0532702228	0.07729283370000001	-0.045084175	-0.0232905825	0.1551908353	-0.1187038434	-0.10376417550000001	0.0859615449	-0.0510889566	-0.0722241535	0.08105942099999999	-0.1023577602	0.2764078705	0.065191918	0.11673683619999999	0.030454852799999998	0.084722597	0.13510194550000001	-0.0340722118	0.1093773243	0.0591584713	0.09807792230000001	0.11228837800000001	-0.17986720109999998	0.1636751363	0.0583658623	0.103921615	0.0400464505	0.0981002351	-0.0601338078	-0.006146598100000001	0.016312348600000002	-0.10169117849999999	0.0263259102	0.068927264	0.029463962000000007	-0.060607755599999986	-0.037507782999999996	0.0005332017	0.048215958200000006	0.060228798	0.0849666621	-0.0065857262	-0.0301788502	0.021114483700000002	0.11875383099999999	0.1100111431	0.0959136145	-0.000324543	-7.183999999999999e-05	1.05328158849e-07	5.160985599999999e-09	-0.052836400000000006	-0.06040936000000001	0.0036492907756096008	0.0027916851649600004	-0.0855589	0.05248010000000003	0.002754160896010003	0.0073203253692099984	-0.00271733	0.0003609099999999999	7.3838823289e-06	1.302560280999999e-07	0.000305043	-0.0006882419999999999	4.7367705056399994e-07	9.3051231849e-08	1.71516e-05	-0.0001899094	3.606558020835999e-08	2.9417738256e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
