onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0137	1.5439000000000007	control	1.5439000000000007	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0219	0.8775999999999993	control	0.8775999999999993	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0301	1.0242000000000004	control	1.0242000000000004	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0383	0.6948000000000008	control	0.6948000000000008	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0465	0.4643999999999977	control	0.4643999999999977	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0546	0.7002000000000024	control	0.7002000000000024	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0628	2.0116999999999976	emotion	2.0116999999999976	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.071	1.230400000000003	emotion	1.230400000000003	left	incorrect	n/a	male	black	black	black	anger
50.0792	1.4399999999999977	emotion	1.4399999999999977	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0874	1.360599999999998	emotion	1.360599999999998	right	incorrect	n/a	male	black	black	black	fear
60.0956	2.718200000000003	emotion	2.718200000000003	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1038	1.3858999999999924	emotion	1.3858999999999924	left	incorrect	n/a	female	asian	black	asian	fear
70.112	0.9975000000000023	control	0.9975000000000023	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1202	0.6462000000000074	control	0.6462000000000074	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1283	0.515900000000002	control	0.515900000000002	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1365	0.45650000000000546	control	0.45650000000000546	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1447	0.5801000000000016	control	0.5801000000000016	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1529	0.46479999999999677	control	0.46479999999999677	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1611	2.0962999999999994	emotion	2.0962999999999994	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1693	1.2719999999999914	emotion	1.2719999999999914	right	incorrect	n/a	male	black	black	black	anger
110.1775	1.6775999999999982	emotion	1.6775999999999982	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1857	1.4612000000000052	emotion	1.4612000000000052	left	incorrect	n/a	male	black	black	black	fear
120.1938	1.429000000000002	emotion	1.429000000000002	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.202	1.759600000000006	emotion	1.759600000000006	right	incorrect	n/a	female	asian	black	asian	anger
130.2102	0.7622000000000071	control	0.7622000000000071	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2184	0.8577999999999975	control	0.8577999999999975	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.2266	0.6125000000000114	control	0.6125000000000114	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2348	0.5010999999999797	control	0.5010999999999797	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.243	0.7336999999999989	control	0.7336999999999989	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2512	0.533299999999997	control	0.533299999999997	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2593	1.867999999999995	emotion	1.867999999999995	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2675	1.259699999999981	emotion	1.259699999999981	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2757	1.797300000000007	emotion	1.797300000000007	left	incorrect	n/a	male	black	black	black	anger
175.2839	2.100900000000024	emotion	2.100900000000024	right	incorrect	n/a	female	black	asian	asian	anger
180.2921	1.2125000000000057	emotion	1.2125000000000057	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3003	1.246200000000016	emotion	1.246200000000016	left	incorrect	n/a	female	asian	asian	black	fear
190.3085	0.760799999999989	control	0.760799999999989	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3167	0.5613999999999919	control	0.5613999999999919	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3248	0.494199999999978	control	0.494199999999978	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.333	0.6007999999999925	control	0.6007999999999925	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3412	0.43840000000000146	control	0.43840000000000146	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3494	0.8859999999999957	control	0.8859999999999957	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3576	1.6396000000000015	emotion	1.6396000000000015	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3658	0.9612999999999943	emotion	0.9612999999999943	right	incorrect	n/a	female	black	asian	asian	fear
230.374	1.505899999999997	emotion	1.505899999999997	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3822	1.2184999999999775	emotion	1.2184999999999775	right	incorrect	n/a	male	black	black	black	fear
240.3903	1.2272000000000105	emotion	1.2272000000000105	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3985	1.7407999999999788	emotion	1.7407999999999788	left	incorrect	n/a	female	asian	asian	black	anger
