csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
32586.43359375	n/a	n/a	1061875654.3598783	22715.69140625	n/a	n/a	516002636.0639801	22679.513671875	n/a	n/a	514360340.39276505	n/a	n/a	n/a	-0.0084115832	0.0735449096	-0.0221232264	0.0029584941	-0.0570633274	0.0499156565	-0.095259	-0.017523824	0.12486308119999999	-0.1080817332	0.110512435	-0.0141789006	0.07067139389999999	-0.0873065632	0.11097152390000001	-0.00179999	-0.0948663056	0.0429597809	-0.1017152002	0.050423710499999996	-0.0032348503	0.0498448603	-0.047318603499999994	0.0322421829	-0.047452440199999994	0.1114498474	-0.1046975783	0.0398766161	-0.0655926788	0.14539298	-0.030845320699999998	0.10179542119999999	-0.0779032435	0.0830263325	-0.06521369240000001	0.0131538751	-0.1052368288	0.0440209112	0.0052010469	0.00114041	-0.044907937300000006	-0.0068130115000000005	0.070237441	0.11697654029999999	-0.0267008031	0.1452812658	-0.0290799338	0.019247461	-0.0993451216	0.0110004645	-0.08196088950000001	0.045251209199999996	-0.1427815737	0.0861022557	-0.0773990334	0.0050502452	-0.019373529	0.1064660267	-0.0847968483	0.0537527072	-0.0375514575	0.0961990293	0.0511610358	-0.0436580189	0.028525321200000002	-0.0066972032	0.021961588100000002	-0.0616116256	0.0757968832	-0.0100956067	0.1198902871	-0.0371828387	0.1308015209	-0.19964883949999998	0.1014779575	-0.0189476939	0.017054153500000002	-0.029560405699999997	0.0273369231	-0.057296531500000004	0.0779614243	-0.053552865899999996	-0.0206578103	-0.0258498245	0.0536191742	-0.0286123017	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-5.52689e-06	n/a	n/a	3.0546513072099993e-11	-0.05921619999999999	n/a	n/a	0.0035065583424399986	0.00635832	n/a	n/a	4.04282332224e-05	0.0008648679999999998	n/a	n/a	7.479966574239995e-07	0.000429903	n/a	1.84816589409e-07	n/a	-0.000489003	n/a	n/a	2.39123934009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32547.84375	-38.58984375	1489.176040649414	1059362132.7744141	22737.8046875	22.11328125	488.9972076416016	517007762.006897	22704.08203125	24.568359375	603.6042823791504	515475340.8817291	1.219538	18.546328	0.07885055914999999	-0.0537778409	0.061894305199999985	-0.0843691032	-0.023557032400000004	-0.0825938878	0.08308944480000001	0.0069755238	-0.0060549037	-0.0121191351	0.0040884613	-0.0038491768	-0.0500207011	0.0802910825	0.0883312858	0.0395586823	0.1012614578	0.027744244700000004	-0.1023861758	0.0101409789	0.01642337	-0.0932583144	0.048553307999999996	-0.0661956584	0.0103063291	-0.0070030458	-0.028942031	0.0395065383	0.0356930002	-0.1037955002	-0.0481606183	0.0335356976	0.0509011458	0.028746530899999997	-0.09979316369999999	0.07479308030000001	0.24492236109999999	0.0021692335999999998	-0.0558262431	0.0141697255	-0.0694783659	-0.0810402298	-0.0425015474	0.0452612804	0.0927288934	0.0450031524	0.0453063835	-0.0849155876	0.0576354992	-0.0543444661	0.0671758536	-0.0001709022	-0.019083198	0.0204659144	0.011008442	0.014718413400000003	-0.0346581591	-0.12859778970000002	0.0482199013	0.0422771273	0.0724878254	0.0880261686	-0.08660970470000001	0.0094028806	-0.0325324115	0.0563889993	0.0399030918	-0.08099745950000001	-0.0433543091	0.028681886	0.0187815999	-0.059661110999999996	0.062492125	0.0512992821	0.0515684867	0.1173685493	-0.021368253900000002	-0.047706031399999994	0.031139200699999998	-0.2029990301	-0.0921422447	0.0027915402	0.051128095199999994	-0.0312545507	0.0523559635	0.0882917459	-0.0787608094	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-4.00274e-06	1.5241499999999996e-06	2.323033222499999e-12	1.6021927507599998e-11	-0.011137799999999998	0.048078399999999986	0.0023115325465599998	0.00012405058883999996	-0.00730967	-0.01366799	0.0001868139506401	5.34312755089e-05	0.0008550089999999999	-9.858999999999866e-06	9.719988099999736e-11	7.310403900809998e-07	9.77091e-05	-0.00033219390000000003	9.54706822281e-09	1.1035278719721005e-07	-0.000489003	0.0	0.0	2.39123934009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32653.240234375	105.396484375	11108.41891860962	1066234097.8038064	22716.7578125	-21.046875	442.970947265625	516051085.5117798	22706.90234375	2.8203125	7.95416259765625	515603414.0485992	1.722389	26.193512	0.05716289484000001	0.0620851782	-0.0730829537	-0.0134980931	0.0008408142	-0.0344052646	0.024046981600000003	-0.1301009689	0.1521367469	0.0351104215	0.1676308182	0.0406835756	-0.0853788925	0.1766228422	0.052673221900000004	0.11031998949999999	-0.0036122712	0.105227261	0.0354467255	0.0391165772	0.0120532421	0.11269200830000001	-0.0471191288	-0.0290488998	-0.05855820940000001	-0.010674497199999999	0.1117103522	0.013296563700000001	-0.0827108268	-0.0179032881	-0.0372436997	0.0696308083	-0.1442635391	0.0022721245999999997	0.1049626089	0.0635384702	0.08835627289999999	-0.018024181299999997	0.0875712441	-0.0174900958	-0.0096830922	-0.0541336751	0.04632396019999999	-0.0815260869	0.136176187	-0.1524562428	0.1234899417	-0.0109733033	0.011111906299999998	-0.1086071557	0.039191786	-0.11298021779999999	0.022984300200000002	0.0105347471	-0.2550903113	0.0465804494	-0.0277724857	-0.11826192640000001	0.1381259735	-0.037772255	-0.0068457539	0.0741677767	0.0238985733	0.0036592006	0.08105209940000001	-0.1129857199	0.030479767	0.046605721600000004	0.0565159325	0.0261546796	-0.085867267	0.078866775	0.0013836524	0.034220545299999995	0.0893194858	-0.0923625024	-0.049791144800000006	0.1345362598	-0.0972766033	-0.0478597045	-0.0823391533	0.0434194791	-0.1358342812	-0.071615885	0.0529036274	-0.0572720256	0.13311181960000001	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	2.01771e-05	2.4179839999999998e-05	5.846646624256e-10	4.0711536441e-10	0.011101799999999998	0.0222396	0.0004945998081599999	0.00012324996323999994	-0.014382399999999997	-0.007072729999999998	5.002350965289998e-05	0.00020685342975999995	0.0004428080000000001	-0.00041220099999999984	1.699096644009999e-07	1.9607892486400003e-07	4.55694e-05	-5.213970000000001e-05	2.07657021636e-09	2.718548316090001e-09	-0.000396816	9.218700000000003e-05	8.498442969000005e-09	1.5746293785599998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32844.04296875	190.802734375	36405.683444976814	1078731158.5330963	22759.75	42.9921875	1848.328186035156	518006220.0625	22687.265625	-19.63671875	385.6007232666016	514712021.5393066	1.842117	28.014294	0.2466751703	0.1294344913	0.0563774039	-0.07627916	-0.22256416199999998	-0.0101521752	-0.0200136481	-0.0375589128	-0.1644357791	0.0401030665	0.07916183339999999	-0.10744314599999999	-0.030912315299999996	-0.019444849099999998	-0.044136924699999996	-0.0269158562	-0.0057332382999999995	0.12245226220000001	0.08700526019999999	-0.070226188	-0.0363400335	0.09890658109999999	-0.0638258782	0.012681458100000001	-0.0658194174	0.0038549932	0.25878638870000004	0.0698117116	-0.060358089000000004	-0.133427131	-0.018568691000000002	0.0177506947	-0.1795801916	0.0893792857	-0.0728603627	0.008140919699999999	0.0262669175	-0.0886038369	0.1940820805	0.1520100255	-0.0463851572	0.1123190993	0.12636741810000002	0.054652598499999996	-0.021021769	0.0547169429	0.3043731077	-0.0709872956	0.2096951529	0.07939815929999999	-0.0697508031	-0.035439183900000004	-0.1521767002	-0.0190064681	-0.0269349429	0.11406545900000001	-0.0274127908	0.0957890109	-0.0230117865	0.0247372189	0.0041524839	0.093263055	0.1252174996	-0.023310129900000004	-0.028005503199999997	-0.0992610401	0.0500970803	0.0762218892	0.1422277446	-0.0010698245	-0.1509011634	0.046552467800000004	0.0228870177	0.19143873390000002	0.1076261427	-0.1534542559	-0.1644000393	-0.013501222	0.0168679825	-0.0604478721	-0.12273485560000001	-0.014736185800000001	-0.0076268339	-0.1016058284	-0.0442281096	-0.0408990818	0.0236350855	0.1115394925	0.1107490191	0.1094357105	0.1076057667	1.7286800000000002e-05	-2.890299999999998e-06	8.353834089999991e-12	2.9883345424000013e-10	-0.175688	-0.18678979999999998	0.03489042938404	0.030866273344000005	0.023886900000000003	0.038269300000000006	0.0014645393224900001	0.0005705839916100001	0.000651355	0.0002085469999999999	4.349185120899996e-08	4.242633360249999e-07	0.000177099	0.00013152959999999998	3.1364055801000005e-08	1.7300035676160002e-08	-0.000489003	-9.218700000000003e-05	8.498442969000005e-09	2.39123934009e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32527.291015625	-316.751953125	100331.79980850221	1058024660.8151588	22691.841796875	-67.908203125	4611.524051666261	514919684.1344032	22609.5390625	-77.7265625	6041.418518066406	511191256.6187134	1.394207	21.202629	0.2193661119	0.0715637133	-0.1369983633	-0.016922365800000002	0.062449150599999996	0.0727631054	-0.1092131002	-0.0627492985	0.053325769	-0.0918794282	0.0443440122	0.0390562506	-0.110404115	0.0721907551	0.0670092603	-0.08474803310000001	0.060083603099999994	-0.06061808940000001	-0.019477023200000002	-0.0251096308	-0.0025026331	0.0353846457	0.0573067055	-0.1024536672	-1.39391e-05	-0.04584673	0.152756754	0.1068955843	-0.0373758887	0.08520305539999999	-0.0897091223	0.0742200425	-0.0385492636	-0.047296974699999994	-0.0333969708	-0.1330288178	0.19328790010000002	-0.0486343875	0.060551597	-0.0364008347	-0.0649403056	-0.0149219572	0.0703706342	-0.11766805179999999	-0.11587237460000001	-0.11895741800000001	0.0599155471	-0.0113465563	-0.0845005196	0.0197637998	-0.09237000460000001	-0.024552083399999997	0.0378611711	0.10166644650000001	-0.0728712225	-0.0049720289	-0.1175494684	-0.1201387438	-0.0065798435999999995	0.0728029448	0.052726485499999996	-0.0685776127	0.0270442071	0.0171505065	-0.0695253468	-0.051916663700000004	0.0232011292	-0.0528050903	-0.0282878114	0.0900579125	-0.1702075015	0.0628640136	-0.0016744223000000002	-0.08391861699999999	0.1084621622	-0.0197244383	0.024934886099999998	0.0686367029	0.0287491977	-0.031969496800000004	-0.2592164058	0.0333968037	-0.09549475699999999	-0.0130085822	0.0387509096	0.054745953300000004	-0.1190198323	0.1113672575	0.1100622363	0.1078985167	0.1048929802	3.72987e-05	2.0011899999999994e-05	4.0047614160999975e-10	1.3911930216899995e-09	0.0258921	0.2015801	0.040634536716010014	0.0006704008424099999	0.0146624	-0.009224500000000005	8.509140025000007e-05	0.00021498597376	0.000635634	-1.57209999999999e-05	2.471498409999968e-10	4.0403058195600007e-07	2.199e-05	-0.000155109	4.835601000000001e-10	2.4058801881000004e-08	-0.000489003	0.0	0.0	2.39123934009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32453.671875	-73.619140625	5419.7778663635245	1053240818.170166	22669.189453125	-22.65234375	513.1286773681642	513892150.46167374	22516.701171875	-92.837890625	8618.873935699463	507001831.663517	1.305209	19.84918	0.0423026387	-0.0379461723	0.065389894	0.0189516013	0.11331727949999999	0.0703886251	-0.05891105360000001	-0.0442044549	-0.1487122855	-0.10519545400000001	-0.0903186363	-0.0056104580000000005	0.0825848778	-0.021924660800000002	0.09094600580000001	-0.0090924027	0.045061059	-0.12794410369999998	0.0687702029	0.0839580628	0.07282011740000001	0.07724184690000001	0.10560219609999999	-0.035736705699999996	0.0900542367	0.0816346543	0.0766459678	0.11227132140000001	-0.0327802776	-0.065140479	0.1280325741	0.0978069077	0.058617675	-0.0628141109	0.0035420898	-0.039931212599999995	0.0179353489	-0.057497092	-0.057256457300000015	-0.055999699699999995	0.0200515979	-0.0130539665	-0.0320402191	0.1174157546	-0.119108738	0.014724698500000001	0.0314651533	0.0134974927	-0.124777315	0.0549609217	-0.10377495449999999	-0.032656838	-0.0571878776	0.0770253725	0.1519794656	0.0019653141	0.0677366232	-0.0610418679	-0.07683301	-0.013212923799999998	0.1150195042	-0.1044609781	-0.0019412423	0.0056817332	0.11006421279999999	-0.0135828103	-0.0843112216	-0.0622772005	-0.0467443119	-0.1137727561	-0.1321456878	0.0744515804	0.0946367317	-0.0032761745	-0.10374878720000001	0.0473371284	-0.0633406445	0.0565022633	0.13814202539999998	-0.013425383700000001	-0.0429533701	0.0418415027	-0.0457980771	0.0058033167	0.0068061115	0.0107077253	-0.0151051348	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.00212469	-0.0021619887	4.67419513892769e-06	4.514307596099998e-06	0.0212181	-0.004674000000000001	2.184627600000001e-05	0.0004502077676099999	0.023922400000000003	0.009260000000000004	8.574760000000009e-05	0.0005722812217600001	0.000190276	-0.0004453580000000001	1.983437481640001e-07	3.6204956176e-08	0.000100765	7.8775e-05	1.0153585225e-08	6.205500625e-09	-0.000489003	0.0	0.0	2.39123934009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32555.35546875	101.68359375	10339.55323791504	1059851169.6966703	22654.109375	-15.080078125	227.40875625610352	513208671.5744629	22535.7890625	19.087890625	364.3475685119629	507861788.6694946	1.288734	19.598635	0.1180230888	0.0707252442	-0.0242906377	0.066223343	0.0196081354	0.1830408838	-0.1662807728	0.1167559461	-0.106075835	0.0220410315	-0.022636078599999998	-0.0348550122	0.0810028565	-0.047078216900000004	0.058644470899999995	0.0636891049	0.0066515727	0.007205551	-0.12730245029999998	-0.0358678707	0.0670393727	-0.0166380319	-0.0032311195	0.0837549486	0.028419914700000007	-0.132532992	0.0115266243	-0.1143516576	0.0055168704	0.04650722349999999	-0.039709992400000005	-0.12456246019999999	-0.019167703799999998	0.0037834657	-0.1289259837	0.09448921019999999	-0.0985658369	-0.0498877245	-0.0922682718	0.0172788605	0.057038089699999996	-0.1185974818	0.09271200619999999	-0.026086432000000003	-0.1197064763	0.045607200300000005	-0.10533997769999999	0.0745794701	-0.0843651508	0.19209048760000005	-0.144943609	0.11961691599999999	-0.0354936899	-0.041907667999999995	0.036420698	-0.00739982	0.0670403292	0.0114707334	-0.0244857115	-0.053470299000000006	0.0660748655	0.048398026	-0.1149169058	0.11227468460000001	-0.04618932059999999	0.044300447699999995	-0.0498216828	0.0617204916	0.019958616999999998	0.11192587179999999	0.09772377189999999	0.0264305852	-0.07583008969999999	0.0367858934	0.06371351480000001	-0.012583103600000001	0.0954200022	-0.1412352545	0.025348412799999998	-0.0031977496999999995	0.1234859208	0.1217609019	0.06334178809999999	0.0168428135	-0.087202857	0.053066650199999996	0.004737468	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	3.72988e-05	0.0021619888	4.6741955713254404e-06	1.3912004814400002e-09	-0.0818399	-0.10305799999999997	0.010620951363999995	0.006697769232009999	0.0239449	2.2499999999998216e-05	5.062499999999197e-10	0.0005733582360100001	0.000367113	0.00017683700000000006	3.1271324569000014e-08	1.34771954769e-07	2.199e-05	-7.8775e-05	4.835601000000001e-10	6.205500625e-09	-0.000489003	0.0	0.0	2.39123934009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32396.0078125	-159.34765625	25391.675552368164	1049501322.1875609	22654.7421875	0.6328125	0.40045166015625	513237343.5820923	22533.25390625	-2.53515625	6.427017211914063	507747531.6035309	1.421542	21.618341	0.17027563510000002	-0.1293717748	-0.042559669	0.158766927	0.1518969121	-0.0213348758	-0.0081878579	0.0330298937	0.10804486880000001	0.051296026200000004	-0.0199651205	0.007080289399999998	-0.126825299	-0.16106161759999998	-0.0306589149	-0.034125597599999995	0.0672875504	0.09115547439999999	0.0043636935	0.0029586334999999997	0.0580969971	-0.0225069083	0.08859671220000001	0.0011411474	0.026356209300000003	0.0635196336	-0.0353002095	-0.027384330699999997	0.0361242454	0.012607952	-0.0761805791	0.0872411768	0.10675577779999999	0.0710028159	0.0428727638	-0.170112517	-0.0101782789	-0.032170572200000004	-0.06919114	0.0954761126	0.051980178700000004	0.07204784480000001	-0.13473618910000001	-0.0367394109	-0.0973288136	0.19817906	-0.047246635	0.1493274919	-0.1313122256	-0.087887643	0.0230065107	0.0216439823	0.060326649	-0.022320424900000004	-0.0353561936	-0.06329985440000001	-0.1264735323	0.1424999433	-0.0529885418	0.060424334	0.0730994172	0.07193907690000001	-0.0219750461	0.022241448100000002	0.053687291	0.06631296019999999	-0.0292683671	-0.0657501825	-0.018095871200000002	-0.0296278169	0.0066153527	-0.0743547589	-0.0192388023	-0.0689361458	0.0273782635	0.1024069626	-0.045933387199999995	0.0124949842	-0.0443842879	0.10114395	-0.09627667699999999	-0.0283120181	0.1487460931	0.0303431143	-0.0732077245	0.0334802364	-0.11121020470000001	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	3.72987e-05	-1.0000000000699551e-10	1.0000000001399106e-20	1.3911930216899995e-09	0.0511215	0.1329614	0.017678733889960004	0.00261340776225	0.0446479	0.020703000000000003	0.00042861420900000015	0.0019934349744100003	3.48883e-05	-0.0003322247	1.1037325129008999e-07	1.2171934768899996e-09	2.199e-05	0.0	4.835601000000001e-10	0.0	-0.000489003	0.0	0.0	2.39123934009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32359.2421875	-36.765625	1351.711181640625	1047120554.9492797	22692.798828125	38.056640625	1448.3078956604004	514963118.6537514	22560.416015625	27.162109375	737.7801856994629	508972370.79806906	1.490673	22.669649	0.1423116894	-0.0037746122999999998	0.0698025948	-0.0616383534	0.046408066799999995	0.0430772396	0.042790764	0.0744325134	-0.0111851785	0.015599886100000003	0.0037459947999999997	0.1061466269	-0.1256685298	-0.0160196755	0.06420330490000001	0.1752734997	0.00012495870000000001	0.0678726767	-0.018183668899999998	-0.0344207345	0.0203578299	0.1408714974	-0.09421110519999999	0.0865107276	-0.0824996529	-0.0760886088	0.029835109	0.0037150657000000003	0.0868736644	-0.0586780508	0.0047101426	-0.0949606217	0.1321550706	0.094890771	-0.0005312013	0.0649776795	-0.028944898599999998	0.19612431670000002	-0.052896327300000004	-0.0943522751	0.0766792116	0.0312386589	0.00046844730000000003	0.0746875768	-0.1096759183	-0.1530428306	-0.1409957667	-0.056855489400000014	-0.053837290700000005	0.0324712369	0.05400151	0.0453941441	-0.005303790300000001	-0.014350041899999999	-0.0588946419	-0.11217931390000001	-0.1019403705	-0.0385627155	0.0856590923	-0.1205282225	0.06706665469999999	0.07077972910000001	0.015107767099999999	0.0676063143	0.0795122346	-0.0870767935	0.013199971599999999	0.0838930185	0.14721347640000002	0.1278436929	-0.0272597685	-0.0821175943	-0.0084596248	0.0706364795	-0.033270822400000004	0.060990355	-0.0057545361	-0.0972277408	-0.0372985517	-0.0107365632	0.1447580557	-0.1603202682	0.0771382254	0.16654429310000002	0.0894467713	0.024230724500000002	0.0363028097	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	2.90443e-05	-8.254399999999997e-06	6.813511935999994e-11	8.435713624899998e-10	-0.0254954	-0.0766169	0.0058701493656100005	0.0006500154211600001	0.0241415	-0.020506400000000004	0.0004205124409600002	0.0005828120222500001	0.000716748	0.0006818597000000001	4.6493265048409e-07	5.13727695504e-07	0.000243733	0.000221743	5.9405775289e-08	4.9169958049e-08	-0.000489003	0.0	0.0	2.39123934009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32501.474609375	142.232421875	20230.061832427982	1056345851.7838477	22712.3359375	19.537109375	381.6986427307129	515850203.737854	22579.630859375	19.21484375	369.21022033691406	509839729.74563986	1.485417	22.589722	0.1183739338	-0.0419504175	-0.079022434	0.0117473149	-0.0013896189	-0.06807110849999999	-0.043240466500000005	0.079938615	0.15004261900000002	0.0610425696	-0.0784944891	-0.038847149	0.0412937133	0.078733123	-0.0906731726	0.0058813802	0.09212182960000001	0.046629815	0.0182746572	-0.0291879111	0.0072538388	-0.0165470297	-0.1581526652	-0.10212411960000001	0.058886879800000014	0.0030851393	-0.2067685059	-0.0140175246	0.0450778171	-0.09713156099999999	-0.0093182705	0.042221179299999995	-0.0439651953	0.010031357900000001	0.13312378449999998	-0.16317722140000002	-0.042124089299999994	-0.0412153314	-0.060420404299999994	0.0054474642	0.17000961579999999	0.05437911980000002	-0.0413103096	-0.0824648246	0.051190557000000005	0.058443268799999996	-0.1702769587	0.0094038097	0.0249267866	-0.058908065499999995	0.0089321935	0.0893324769	0.1668158752	-0.050923780300000006	0.0095337278	0.06340561730000001	0.04455974730000002	0.0123364432	0.1142732793	0.0750268565	-0.0055930536	0.0523015685	0.056469848600000004	0.031644621	-0.0268301745	-0.0444752199	0.0454729061	0.0844575953	-0.1482867568	-0.079820352	0.1273805789	-0.17791940550000002	0.1111336992	-0.027436708900000002	-0.0594707219	-0.0206428437	-0.0292594921	0.08740869400000001	-0.094583894	0.1576047991	-0.0454333379	0.0041714676	0.0801301554	0.0346430754	-0.0703004504	-0.0221491287	-0.062346296100000004	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	2.8775500000000006e-05	-2.687999999999965e-07	7.225343999999809e-14	8.280294002500001e-10	-0.00196076	0.023534640000000003	0.0005538792799296001	3.844579777600002e-06	0.0203159	-0.0038255999999999984	1.4635215359999988e-05	0.0004127357928100001	-0.000581576	-0.001298324	1.685645208976e-06	3.38230643776e-07	3.58875e-05	-0.0002078455	1.28791265625e-09	4.319975187025e-08	-0.000174904	0.00031409900000000003	9.865818180099998e-08	3.0591409216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
