onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0375	6	active_change	incorrect	1.0010000000000012	left
20.0539	6	active_change	correct	1.7632000000000012	right
26.0621	6	active_nochange	correct	1.0237999999999978	left
36.0785	6	passive	n/a	4.777000000000001	right
42.0866	6	active_change	miss	n/a	left
52.103	6	active_nochange	correct	1.3130999999999986	left
60.1195	6	active_change	incorrect	1.4912999999999954	left
66.1277	6	active_nochange	incorrect	1.180899999999994	right
72.1358	6	active_change	correct	1.073599999999999	right
78.144	6	active_change	correct	1.160199999999989	right
86.1605	6	active_nochange	incorrect	1.0344999999999942	right
92.1687	6	active_nochange	correct	1.2010999999999967	left
100.1851	6	active_nochange	correct	1.0803999999999974	left
106.1933	6	passive	miss	n/a	right
112.2015	6	active_change	incorrect	1.6526000000000067	left
118.2096	6	active_nochange	correct	1.6463000000000108	left
126.2261	6	passive	miss	n/a	left
134.2426	6	active_nochange	correct	0.9977999999999838	left
140.2507	6	active_nochange	correct	1.6144999999999925	left
150.2671	6	active_nochange	correct	1.4747999999999877	left
156.2753	6	passive	miss	n/a	right
162.2835	6	passive	miss	n/a	right
172.2999	6	active_change	correct	1.3132999999999981	right
180.3163	6	active_change	correct	1.2805999999999926	right
188.3328	6	active_nochange	correct	1.8238000000000056	left
194.341	6	active_change	correct	1.1285000000000025	right
204.3574	6	passive	miss	n/a	left
210.3656	6	active_nochange	correct	1.2593999999999994	left
216.3737	6	active_change	correct	1.134999999999991	right
222.3819	6	active_change	correct	1.5086000000000013	right
228.3901	6	active_nochange	correct	1.3123000000000218	left
238.4065	6	active_change	incorrect	1.0086000000000013	left
244.4147	6	active_change	correct	1.5121999999999787	right
252.43110000000001	6	active_change	correct	1.1485000000000127	right
258.4393	6	active_change	correct	1.1510999999999854	right
264.4475	6	active_nochange	correct	1.6376999999999953	left
272.4639	6	passive	miss	n/a	right
280.4804	6	passive	miss	n/a	left
296.4966	6	active_nochange	correct	1.3106000000000222	left
302.5048	6	active_nochange	correct	1.1462000000000216	left
