onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0177	2.042	control	2.042	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.026	0.7896999999999998	control	0.7896999999999998	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0343	0.6782999999999966	control	0.6782999999999966	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0425	1.2399999999999984	control	1.2399999999999984	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0508	0.7276000000000025	control	0.7276000000000025	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0591	0.8781999999999996	control	0.8781999999999996	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0673	1.2068999999999974	emotion	1.2068999999999974	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0756	1.278500000000001	emotion	1.278500000000001	left	incorrect	n/a	male	black	black	black	anger
50.0838	1.1412000000000049	emotion	1.1412000000000049	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0921	1.3658000000000001	emotion	1.3658000000000001	right	incorrect	n/a	male	black	black	black	fear
60.1004	2.1843000000000004	emotion	2.1843000000000004	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1086	2.1101000000000028	emotion	2.1101000000000028	left	incorrect	n/a	female	asian	black	asian	fear
70.1169	1.1436999999999955	control	1.1436999999999955	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1251	0.9033000000000015	control	0.9033000000000015	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1334	0.9570000000000078	control	0.9570000000000078	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1417	0.8516000000000048	control	0.8516000000000048	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1499	0.7432999999999907	control	0.7432999999999907	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1582	0.8898000000000081	control	0.8898000000000081	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1664	1.154600000000002	emotion	1.154600000000002	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1747	2.2801000000000045	emotion	2.2801000000000045	right	incorrect	n/a	male	black	black	black	anger
110.183	1.8486999999999938	emotion	1.8486999999999938	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1912	2.054400000000001	emotion	2.054400000000001	left	incorrect	n/a	male	black	black	black	fear
120.1995	1.7339999999999947	emotion	1.7339999999999947	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2077	1.5617000000000019	emotion	1.5617000000000019	right	incorrect	n/a	female	asian	black	asian	anger
130.216	1.1962999999999795	control	1.1962999999999795	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2243	0.724899999999991	control	0.724899999999991	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2325	1.0386000000000024	control	1.0386000000000024	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2408	1.8322000000000003	control	1.8322000000000003	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.249	4.026800000000009	control	4.026800000000009	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2573	0.9995000000000118	control	0.9995000000000118	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2656	1.77109999999999	emotion	1.77109999999999	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2738	1.2398000000000025	emotion	1.2398000000000025	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2821	1.311399999999992	emotion	1.311399999999992	left	incorrect	n/a	male	black	black	black	anger
175.2903	1.7830999999999904	emotion	1.7830999999999904	left	correct	n/a	female	black	asian	asian	anger
180.2986	1.0977000000000032	emotion	1.0977000000000032	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3069	1.3042999999999836	emotion	1.3042999999999836	left	incorrect	n/a	female	asian	asian	black	fear
190.3151	0.9900000000000091	control	0.9900000000000091	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3234	0.594600000000014	control	0.594600000000014	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3316	1.1782999999999788	control	1.1782999999999788	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3399	1.0559000000000083	control	1.0559000000000083	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3482	0.9925000000000068	control	0.9925000000000068	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3564	0.7811999999999841	control	0.7811999999999841	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3647	1.4507999999999868	emotion	1.4507999999999868	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3729	1.0564000000000249	emotion	1.0564000000000249	right	incorrect	n/a	female	black	asian	asian	fear
230.3812	2.0579999999999927	emotion	2.0579999999999927	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3895	0.8275999999999897	emotion	0.8275999999999897	right	incorrect	n/a	male	black	black	black	fear
240.3977	1.508400000000023	emotion	1.508400000000023	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.406	0.9698999999999955	emotion	0.9698999999999955	left	incorrect	n/a	female	asian	asian	black	anger
