csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
29015.65234375	n/a	841908080.9333649	n/a	19096.666015625	n/a	364682652.9123268	n/a	18574.2578125	n/a	n/a	345003053.28521734	n/a	n/a	n/a	0.05867117700000001	0.0351211492	0.0428710023	0.1566430308	-0.0187616543	-0.0610594495	0.1082764295	-0.1383218468	0.0181574653	-0.0358088482	0.0408160985	-0.0871333902	0.0761478558	-0.0337901849	0.0637107743	-0.047092836900000004	0.08768182669999999	-0.06365953120000001	0.132786438	-0.0807757229	0.0710702697	-0.0631714944	0.0983768084	-0.0059513877000000005	0.06242592950000001	-0.06522079160000001	0.1090643652	-0.0545096491	0.1000486133	-0.1764109613	0.020235098899999998	-0.0249689626	0.08010595	-0.1170659295	0.22476394460000002	-0.1025775135	0.1303933388	-0.0957648274	-0.1466819517	0.0837333292	-0.0609701678	0.017034506100000003	0.0324462123	-0.0196522063	-0.0087409268	-0.0072106165	-0.0565630753	-0.13132677539999998	0.0425492585	-0.050350920599999995	0.0785751013	-0.011462538100000001	0.0133228276	-0.0063966926	-0.0665602465	0.0915943339	-0.1123658942	-0.008390511	0.034611344100000004	-0.0839777618	0.1044276641	-0.10094056929999999	0.0183184727	-0.0542672933	0.0963132165	-0.022524078399999998	0.1176156158	-0.0568117708	0.0316169432	0.001025394	-0.0056266347999999996	0.0294592731	-0.1017127234	0.030596347799999996	-0.17994970000000002	0.21405964859999999	-0.0760495795	0.04781218	-0.0159711383	0.027295488599999997	-0.033309255600000004	0.058222565899999995	-0.2050042445	0.0456267032	-0.1215885726	0.0473826496	-0.0138480715	-0.1682097471	0.022567085299999998	0.0377924876	-0.0436046752	-0.0956540773	0.00037340919999999996	0.0359102693	0.0223726784	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0295973	n/a	0.0008760001672899999	n/a	-0.064775	n/a	0.004195800625	n/a	0.0513502	n/a	0.00263684304004	n/a	0.00115961	n/a	n/a	1.3446953521e-06	-0.000624843	n/a	3.9042877464900007e-07	n/a	0.0	n/a	n/a	0.0	0.0
28884.337890625	-131.314453125	834304975.3797951	17243.485599517822	19118.029296875	21.36328125	365499044.1961708	456.3897857666016	18584.11328125	9.85546875	97.13026428222656	345369266.45033264	1.114769	16.626204999999995	0.0437865	-0.0787455907	0.168715683	-0.0014360764000000002	0.0856559375	0.0020633317	-0.0388566169	-0.061961652400000004	-0.1618048289	0.0242745053	0.0553226603	0.0711193502	-0.022362880099999996	0.0739645188	-0.0909471755	0.19264974210000002	0.0911672117	-0.0053707365	0.0552293442	0.124311348	-0.0284008312	0.0012150330000000001	-0.0204980435	0.07118804549999999	-0.0485461795	0.0680227067	-0.0621198445	0.062360185199999994	-0.0418576929	0.0444312383	0.1342966757	-0.0045603714	0.031180781	0.026798540099999997	-0.1382702755	0.0076647437	-0.06905835889999999	-0.0935914533	-0.025121289100000003	0.0181395628	-0.10617964490000001	-0.0362165162	0.0120166982	0.0017833343	0.0778937353	-0.0629135519	0.000756268	0.0809509446	-0.146532889	-0.0670412667	0.0514739812	0.08520936800000001	-0.013706493	0.0969992762	-0.0068492292	-0.033440967200000005	-0.0602577692	-0.153280445	0.0331628513	0.0351616213	-0.030487994100000002	0.1226405056	-0.13071494460000002	0.1393953439	0.013375223	0.06371066709999999	0.0315995038	0.0238177341	0.1281600655	-0.0450333408	0.0273233338	0.0826214927	0.0786331627	-0.0726150116	-0.0374889313	-0.0147196525	-0.1412150822	-0.0969896049	-0.0686060312	0.09334637470000001	-0.0105025829	-0.057075229299999995	0.0425080718	-0.1474139775	-0.0849790549	-0.0524464098	-0.042566129400000006	-0.0766473448	-0.0142650975	-0.0750200243	-0.0454613591	-0.010872100400000001	-0.0404127732	0.040496319700000005	-0.0948041658	-0.0779136174	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0187711	0.0108262	0.00035235419520999995	0.00011720660644000005	-0.0705867	-0.005811700000000003	0.004982482216890001	3.3775856890000045e-05	0.0457214	-0.005628799999999996	0.00209044641796	3.168338943999996e-05	0.0011117000000000002	-4.790999999999975e-05	2.2953680999999763e-09	1.2358768900000003e-06	-0.000242357	0.00038248599999999997	5.8736915449000004e-08	1.46295540196e-07	5.29396e-23	5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0
29174.7421875	290.404296875	851165581.7070923	84334.65564346312	19145.947265625	27.91796875	366567296.69809335	779.4129791259766	18670.201171875	86.087890625	7411.124912261963	348576411.7982826	1.557152	23.224119	0.08473183	-0.21527176550000002	-0.0562150545	0.0089263686	0.0103330652	0.0694211168	0.0647689882	-0.2113776041	0.08534001869999999	0.0265687981	-0.0239009872	0.0246940468	0.0617485514	0.0620980541	-0.048216397	0.10608150039999999	0.093899944	-0.0659941004	-0.0113924886	0.0078930861	0.0300063614	-0.1239002103	-0.1576086085	0.0371904853	0.034020482000000005	-0.0002419655	-0.1447485059	-0.1297232872	-0.0903442673	-0.1684973299	-0.0045500466	0.003085037	0.0848267608	0.0448621529	0.115299005	0.0973681546	0.038838804500000004	0.058363421900000004	-0.09952755740000001	0.0761194838	0.0317133786	-0.035394929900000004	-0.0549212958	-0.1168524125	-0.0383189071	0.0713900211	-0.0710310627	0.2186923785	0.0307973867	0.026623953500000002	-0.0491130989	-0.0231324148	-0.0072359120999999985	-0.3796545469	0.0441427212	0.057290578700000004	-0.1214323548	0.046491648	-0.0438176616	-0.0344960889	0.0855571673	0.0473368682	0.0344413242	0.0934435491	0.080788557	0.0755236545	0.0678294081	-0.0891395749	0.042071240499999996	-0.0766426424	0.0950304732	-0.077677947	-0.0212996032	-0.10901527429999999	0.0124800805	0.09634741460000001	-0.0688432583	-0.17598640940000002	0.1697110446	-0.0142524295	-0.10946889789999999	0.0175672024	-0.0451062704	0.0256070152	0.0009641167	0.045143122599999995	-0.058803901299999996	0.0351830496	-0.0534677816	0.0833780519	0.053017102	0.1062323815	-0.033374313100000004	-0.038692112	-0.0702747625	0.0264708501	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.015783600000000002	0.0029874999999999967	0.00024912202896000004	8.925156249999984e-06	-0.032352299999999994	0.038234400000000016	0.0010466713152899995	0.0014618693433600006	0.0178778	-0.027843600000000003	0.00031961573284	0.0007752660609600003	0.00125432	0.00014261999999999974	2.0340464399999932e-08	1.5733186623999996e-06	-0.000358885	-0.00011652799999999995	1.28798443225e-07	1.357877478399999e-08	5.41786e-05	5.41786e-05	2.93532069796e-09	2.93532069796e-09	1.0
29003.001953125	-171.740234375	841174122.2929727	29494.70810317993	19175.533203125	29.5859375	367701073.6241493	875.3276977539062	18638.833984375	-31.3671875	983.9004516601562	347406132.29709244	1.3400729999999998	19.986496	0.08925363499999997	0.0175476011	-0.043724709900000006	0.004912965	-0.032905995099999995	-0.0260427152	0.2001016066	0.0014738219	0.09757529390000001	0.017389773600000002	0.0092336981	-0.0367096666	0.0248012358	0.042105684000000004	0.0174051366	0.029827668199999997	0.0712071625	0.036618093399999996	0.0492870674	-0.0852249012	-0.1207061514	0.07425061570000001	0.082285017	0.1018300223	-0.10378428699999999	0.0446608265	-0.0098909301	-0.1938784493	-0.1158434795	0.1218949676	-0.051719115700000005	-0.0747314278	0.0264246581	-0.0165002993	-0.054623589199999996	0.013634886899999999	-0.07702089570000001	0.040934686899999996	-0.0388394769	0.0157762351	-0.0717550538	-0.0636622225	-0.0520599734	0.0887382652	-0.0741088063	-0.0651514637	0.19843756280000002	-0.0028369893	0.0733525761	0.017619616799999998	-0.0327537055	-0.1801550307	0.09576801230000001	-0.054991005499999995	-0.0312910407	0.19696302940000002	0.0416953199	0.0736443835	-0.026558522299999998	-0.0412696716	-0.0056565802000000005	0.0302047285	-0.023052384500000002	-8.152140000000001e-05	0.07743823379999999	-0.0290892148	-0.0223034957	-0.027360134700000004	0.0169097253	0.1855950741	-0.0119354463	0.0813763471	0.0319818544	-0.040140388799999996	-0.0448254788	0.187928674	0.024532601	-0.10855201199999999	0.0526861675	0.0068107674	-0.043067426799999996	-0.07351197450000001	0.0627877531	-0.053196684800000005	-0.0037506608	-0.004376700900000001	-0.025424152999999998	-0.0835824214	-0.1028421822	0.07109184610000001	-0.1555854781	-0.0295697336	-0.049578895199999994	0.041032901000000004	-0.062191188	0.043850243899999995	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.008257699999999998	0.007525900000000005	6.818960928999997e-05	5.663917081000006e-05	-0.00498836	0.027363939999999996	2.48837354896e-05	0.0007487852123235996	0.036593400000000005	0.01871560000000001	0.0013390769235600006	0.0003502736833600002	0.00164519	0.00039087	1.5277935689999994e-07	2.7066501361e-06	-9.09697e-05	0.0002679153	8.275486318089999e-09	7.177860797408997e-08	0.0	-5.41786e-05	2.93532069796e-09	0.0	0.0
29115.0546875	112.052734375	847686409.4561157	12555.815280914308	19139.990234375	-35.54296875	366339226.1719704	1263.3026275634766	18577.94921875	-60.884765625	3706.9546852111816	345140197.17445374	1.222317	18.23024	0.06910482	0.1529142322	-0.0006375939	0.0139025795	0.0066573738	-0.0208014651	0.0963408519	0.21114484239999998	0.1000734767	-0.0748616938	-0.017223940400000002	-0.0767904539	0.1857179329	0.036570356	-0.0257651223	-0.0666981583	0.0314154232	-0.0270796504	0.0653233569	-0.0645919213	0.0277033114	0.1266788168	0.0394372039	0.07756576030000001	-0.0480219893	-0.0164337479	-0.1408234934	0.0049917211	0.1533541206	0.049764543099999996	0.0162915677	0.0243470962	0.1287171731	0.1403076191	0.014102357900000001	-0.0205694414	-0.0436682461	0.0517504882	-0.0289679955	-0.0237554264	0.113852475	0.050146547300000004	0.0521331073	0.133494173	-0.0657819233	-0.0171415324	-0.0882776368	-0.16298629650000002	-0.0007756913	-0.021574378300000002	0.0081516622	-0.0886145123	0.1358971328	-0.1226615777	-0.0049901085	0.0956857069	0.21243808079999998	0.1659326517	-0.07883496	0.031248224100000006	-0.1146046878	-0.0959215748	0.0907469357	0.0524346	-0.0099988002	-0.006660133	0.041327102000000004	-0.0308180794	-0.0216467244	0.0890680324	-0.12117117359999999	0.0820277737	-0.0335443421	-0.0526434825	-0.051494299900000005	-0.0248111927	-0.0801556317	0.0437723908	0.0167472131	0.1388800101	0.0190761347	-0.0697091486	-0.0746068424	-0.0119164985	0.11766424460000001	0.057168983099999994	-0.0101418009	0.016161168899999998	-0.0946710918	0.0093030354	0.0439420185	-0.03729622	-0.0340190804	0.083982051	0.0150457455	-0.08599554400000001	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0109083	-0.0026506000000000012	0.00011899100888999997	7.025680360000006e-06	-0.000670205	0.004318155	4.49174742025e-07	1.8646462604025e-05	0.0581073	0.0215139	0.00337645831329	0.0004628478932099998	0.0010572200000000002	-0.0005879699999999997	3.4570872089999967e-07	1.1177141284000004e-06	-0.000315443	-0.0002244733	9.9504286249e-08	5.038826241289e-08	0.0	0.0	0.0	0.0	0.0
29006.248046875	-108.806640625	841362425.7568398	11838.8850440979	19110.265625	-29.724609375	365202252.25805664	883.5524024963379	18546.2109375	-31.73828125	1007.3184967041016	343961940.1382446	1.053684	15.715159	0.027931745	0.1243450967	0.065087114	0.0497620618	0.0311158369	-0.0099190667	-0.014634266699999999	0.1988886345	-0.0664491614	0.0441005292	-0.0503102897	-0.0173696555	0.1108910699	-0.076786223	-0.0667355919	0.0284915573	0.0549540165	0.1144935497	-0.0449497429	-0.0142583881	-0.0035711766	-0.0584988382	-0.008428462099999999	0.040583501200000004	-0.0169399724	-0.0600025395	0.0499206756	0.1018035319	-0.0027098021999999995	-0.06610199900000001	-0.0004912882	0.1048193324	0.0717188133	-0.1505689698	-0.0233846979	0.0048549223	-0.0923881574	0.1422520985	0.0856138292	-0.0196714198	0.059963049000000004	-0.049865387000000004	0.1481633509	-0.0832674637	0.044333263399999996	0.0351280409	0.0905547468	-0.1422941926	-0.0275421319	-0.0727440857	-0.0135426181	0.0876393475	0.11538398300000001	0.0251249946	0.012697350900000001	-0.0125409052	0.1794949741	-0.0767067791	-0.0731110178	0.043253448300000004	-0.1073490642	-0.141339919	-0.0539870196	-0.0186045936	0.06581584900000001	0.0648000445	-0.0509409847	-0.021668465699999997	0.0240006379	0.022944962599999997	0.0608265511	-0.029763541400000006	0.0627766079	-0.0013848728	-0.06479448139999999	-0.189575452	0.042342842400000004	-0.013588461100000001	0.0093191944	0.019594448100000002	-0.1036723923	0.2076994919	0.022190073799999998	0.0564567861	0.0673752041	0.0691771943	0.047868768	-0.0850713892	0.0275643091	0.0890081483	0.0375984591	0.0048646812	-0.0181869678	0.0713372122	-0.0432872288	0.0801231439	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.011456	-0.0005477000000000017	0.000131239936	2.999752900000019e-07	-0.0119216	-0.011251395	0.00014212454656	0.000126593889446025	0.0573557	-0.0007515999999999981	0.0032896763224900005	5.649025599999972e-07	0.00124584	0.0001886199999999998	3.5577504399999924e-08	1.5521173056e-06	-0.000434444	-0.00011900100000000005	1.8874158913600004e-07	1.4161238001000008e-08	-1.0587899999999999e-22	-1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0
29004.474609375	-1.7734375	841259547.365879	3.14508056640625	19101.9921875	-8.2734375	364886105.53131104	68.44976806640625	18598.583984375	52.373046875	2742.9360389709477	345907326.22385025	1.2426	18.532751	0.04152535	-0.06831993139999999	0.083556175	0.0498091775	-0.0869083375	-0.0285157652	-0.08518509199999999	-0.0516365842	0.0367399011	0.0328718652	0.0407081782	-0.0038466989000000003	0.0828119656	0.0211638407	0.0079032451	0.021436101699999998	0.0058705371999999995	0.0824158832	-0.0395047185	-0.02144799	-0.0411318955	0.1170956743	-0.0343137113	0.0310285096	0.0291011937	0.0515791096	0.0286200645	0.0265020263	-0.0461265351	0.023906101000000003	-0.0691843662	-0.1305459673	0.047068318399999996	0.0008590314	0.0296556546	-0.1258218697	0.0358158092	0.0301677841	0.0695860586	0.048317745700000005	0.010420443199999999	0.0384303242	-0.126021283	-0.025414903	0.1596209961	0.0861621634	0.0848434758	0.06668214730000001	-0.0075097435	-0.13287910349999998	0.0417006344	-0.0606018861	-0.033770142999999996	0.0699081283	-0.0312734161	-0.0853306592	-0.0044034254	0.021162330400000002	-0.0036288664000000003	-0.0131141233	0.0242077966	0.0071149707	0.0395759885	0.021685442000000003	0.08441446890000001	0.043640017	-0.0557044978	-0.0192853842	-0.01385337	0.0513491497	-0.1000265342	-0.011107903999999998	0.0248906693	-0.062209267900000004	0.0649476733	0.0009162959	0.08724269779999999	0.0670764065	-0.050458864400000004	-0.0131158212	-0.07502264019999999	-0.0767476676	0.09594353289999999	0.0780329553	0.0796314992	0.0947205982	-0.0726588148	-0.0177241585	0.06872044769999999	-0.0506704318	0.1125178628	-0.0248200401	0.09827302939999999	-0.1364860799	-0.1474758028	-0.0947657357	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0114891	-3.309999999999945e-05	0.00013199941881000002	1.0956099999999637e-09	-0.0114592	0.0004624	0.00013131326464000005	2.1381376e-07	0.0365968	-0.020758900000000004	0.00133932577024	0.0004309319292100001	0.00134022	9.438000000000004e-05	8.907584400000006e-09	1.7961896484e-06	-0.000285194	0.00014925000000000002	8.1335617636e-08	2.2275562500000008e-08	0.000161789	0.000161789	2.6175680521e-08	2.6175680521e-08	0.0
28988.671875	-15.802734375	840343097.076416	249.72641372680664	19074.828125	-27.1640625	363849067.998291	737.8862915039062	18578.193359375	-20.390625	415.777587890625	345149268.49832535	1.094807	16.32848	0.0995291	-0.0086308046	0.011020106000000002	-0.0408577269	-0.1432819139	0.0250068236	-0.203364367	-0.0287561182	0.0046872966999999995	0.1001015306	-0.021097221099999997	-0.0035059419	0.014500998400000001	-0.053850547199999994	0.0698426201	-0.0610357634	0.0180593931	0.07373076349999999	-0.010499483899999999	-0.1368229218	-0.0213139386	0.036202802400000005	0.039800886699999996	-0.1190670996	0.0958703069	-0.10157003279999999	0.015332230700000001	-0.06769239120000001	-0.0033112318	-0.033809206800000005	0.0326382793	0.013698641999999999	0.0226257241	-0.1839868051	0.1077978862	-0.021320377999999997	-0.0638755831	0.0015689134	0.026420577400000003	-0.0300670129	-0.005957174599999999	-0.0858498164	0.0395774798	0.0532047689	0.0415095515	0.13028932880000002	0.0287336275	0.0072726205	0.0751013692	-0.0316416206	0.1024558532	-0.026001234300000002	-0.0684963289	0.1703150061	0.0279020645	-0.2070641362	-0.0077680974	-0.0787706448	-0.0317965693	-0.027838482400000003	0.0408363618	-0.0597528485	0.0517993973	-0.1041750501	0.0713911024	-0.0572650713	-0.0727236244	-0.06544693110000001	-0.0017764567	0.0531253745	-0.0422351593	-0.08680793710000001	-0.1254958977	0.0157251662	0.0091329462	0.022808620699999997	-0.028105332799999997	-0.0099927941	0.0156262951	-0.0389433087	-0.0641351669	0.1129899908	-0.0326744446	0.11532045380000001	-0.0401059536	0.0322426134	0.055323992300000006	-0.10575516410000001	-0.0249753243	-0.0145472349	-0.0664323345	0.09922040730000001	0.0654367949	-0.058011113499999996	0.0069187063	-0.09126388029999999	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0044493	0.0070398000000000014	1.979627049e-05	4.955878404000001e-05	0.0437442	0.0552034	0.00191355503364	0.0030474153715599997	0.0366319	3.5100000000003184e-05	0.00134189609761	1.2320100000002235e-09	0.000665303	-0.0006749169999999999	4.5551295688900005e-07	4.42628081809e-07	-0.00027094	1.4254000000000006e-05	7.34084836e-08	2.0317651600000007e-10	0.000105944	-5.5844999999999985e-05	3.118664024999999e-09	1.1224131136e-08	0.0
29108.529296875	119.857421875	847306477.8270303	14365.801578521729	19093.31640625	18.48828125	364554731.3891754	341.8165435791016	18613.52734375	35.333984375	1248.490451812744	346463400.17652893	1.082261	16.141373	0.08312968999999998	0.0168740548	-0.1301577842	-0.0514894294	-0.09890546300000001	-0.0077968757	-0.0899942703	0.016116953899999998	0.1205173746	0.014949085400000001	-0.034039299599999996	-0.0071708961	-0.051952640999999994	-0.16245402039999998	-0.0203232897	-0.0762862261	0.0802237591	0.0683453015	0.0375533975	-0.1628742252	0.0358053177	-0.0969023913	-0.0414381418	0.0121168609	0.026426472700000002	-0.0314832987	0.0674004991	-0.020819580600000002	0.0805493355	0.1453511699	-0.1086538318	0.0077230689	0.0356073856	-0.0740418412	0.0494352569	-0.026052894	0.0628417035	-0.1566063935	0.273362826	0.0259058717	0.1057544875	0.029476107799999998	0.0112505932	-0.0672430945	-0.003661481	-0.09176766509999999	-0.0841533363	-0.0116681389	0.1258496162	0.057861601	-0.007130027900000001	0.0444707146	0.0118905208	0.0818604278	-0.0055979509999999994	-0.0987192742	0.0368437531	0.0755660336	0.0353504717	-0.014151235900000001	0.0643791667	-0.1559812968	-0.068110702	-0.137252343	0.1089387596	-0.1259516385	-0.0032032984999999996	-0.11232542300000001	0.009798419899999999	0.0163602653	0.0488757929	-0.0202173454	0.0167333611	-0.0241144987	-0.058475808399999996	0.0158708872	0.056905750199999994	0.0964344157	0.0176520425	0.10395811419999999	0.1054610498	-0.0550063139	0.0751357907	0.043949045	-0.08865255720000001	0.0872378733	0.1744626212	0.1846931597	0.14142539769999998	0.061448330999999995	-0.2095418775	-0.044267131900000006	-0.0400841	-0.08097332139999999	-0.0019544279	0.0483533954	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0107039	-0.006254600000000001	0.00011457347521	3.912002116000001e-05	-0.00818804	-0.05193224	6.70439990416e-05	0.0026969575514176	0.0366491	1.7199999999994994e-05	0.0013431565308099998	2.958399999998279e-10	0.000980485	0.00031518199999999984	9.933969312399992e-08	9.613508352249998e-07	-0.00034832699999999995	-7.738699999999994e-05	1.2133169892899994e-07	5.988747768999991e-09	0.0	-0.000105944	1.1224131136e-08	0.0	0.0
29068.919921875	-39.609375	845002105.4243813	1568.902587890625	19107.14453125	13.828125	365082972.1380768	191.217041015625	18601.326171875	-12.201171875	148.86859512329104	346009335.35248184	1.148864	17.134713999999995	0.05298494	0.019130476	-0.0239959906	0.0863760996	-0.0273227455	-0.0641281626	-0.0454885426	0.0047476858	-0.0439424719	0.09742213359999999	-0.1218837308	0.0154379802	-0.0704468636	-0.045056742000000004	-0.0309237721	-0.0907004711	0.14108749539999998	-0.09033638029999999	0.034361545800000004	0.0225930579	0.042915584900000005	-0.1366549456	-0.11565388230000001	-0.0147390589	-0.1214131905	-0.0715722375	0.0145214722	0.1093852015	0.1700903207	0.1234670556	0.024856719300000003	0.1198135481	0.0167974662	-0.076040468	0.1274764196	-0.1149804211	0.0514933318	-0.0346420334	-0.0415192496	0.0630935663	-0.011243203899999998	0.0544243073	0.0089930789	-0.0219391425	0.0620367049	-0.0291986071	-0.12375099699999999	-0.0193304644	0.0316119532	-0.0295363479	-0.059591556	0.0646454969	-0.0917084359	0.0680195928	-0.055759864900000004	-0.049477239000000006	0.0047613627000000006	-0.10479177640000001	-0.0772173192	-0.0273778384	0.0506851782	-0.0670451609	-0.048245911600000004	-0.0464279002	0.0601769088	-0.12098907800000001	0.22319689809999999	0.0310397044	0.0087274859	-0.0313180525	0.1490459667	0.007863175	0.045759344699999996	0.0154674268	-0.08618928949999999	-0.1044748609	-0.06719110860000001	0.043372464900000005	0.022192798	0.1286997235	0.1627849942	0.013405800700000001	-0.0484344966	0.1998172552	-0.022330879300000002	0.041646573900000004	-0.0980633659	-0.0038628748	0.0712863428	0.0024360574	0.0988376884	-0.0152874299	-0.051542391900000005	-0.0460516783	-0.06838639099999999	-0.0153997483	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0145763	-0.0038724000000000002	0.00021246852168999998	1.499548176e-05	0.016738999999999997	0.02492704	0.0002801941209999999	0.0006213573231615999	0.0302038	-0.0064452999999999976	0.00091226953444	4.154189208999997e-05	0.0007628289999999999	-0.000217656	4.7374134336000005e-08	5.819080832409999e-07	-0.000211179	0.00013714799999999994	4.4596570041e-08	1.8809573903999983e-08	0.0	0.0	0.0	0.0	0.0
