name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2604.0	2.523	1018.0	0.121
Left-G&S_occipital_inf	3008.0	2.1919999999999997	1238.0	0.11699999999999999
Left-G&S_paracentral	3265.0	2.614	1020.0	0.08800000000000001
Left-G&S_subcentral	3841.0	2.9989999999999997	1117.0	0.11900000000000001
Left-G&S_transv_frontopol	2222.0	2.653	660.0	0.151
Left-G&S_cingul-Ant	5501.0	3.063	1689.0	0.11699999999999999
Left-G&S_cingul-Mid-Ant	2430.0	2.719	924.0	0.09
Left-G&S_cingul-Mid-Post	3049.0	2.883	1076.0	0.115
Left-G_cingul-Post-dorsal	2501.0	3.023	662.0	0.16
Left-G_cingul-Post-ventral	898.0	3.036	224.0	0.11900000000000001
Left-G_cuneus	3537.0	2.04	1595.0	0.156
Left-G_front_inf-Opercular	4178.0	3.167	1024.0	0.13
Left-G_front_inf-Orbital	1467.0	3.218	318.0	0.124
Left-G_front_inf-Triangul	2912.0	3.085	759.0	0.141
Left-G_front_middle	11164.0	2.8339999999999996	3003.0	0.131
Left-G_front_sup	22466.0	3.13	5821.0	0.11599999999999999
Left-G_Ins_lg&S_cent_ins	2393.0	4.011	541.0	0.133
Left-G_insular_short	2830.0	4.08	489.0	0.115
Left-G_occipital_middle	4727.0	2.4419999999999997	1535.0	0.128
Left-G_occipital_sup	2618.0	2.193	1044.0	0.133
Left-G_oc-temp_lat-fusifor	5103.0	2.972	1342.0	0.13699999999999998
Left-G_oc-temp_med-Lingual	5688.0	2.386	1998.0	0.13
Left-G_oc-temp_med-Parahip	4798.0	3.213	1069.0	0.092
Left-G_orbital	6771.0	3.063	1618.0	0.13699999999999998
Left-G_pariet_inf-Angular	7304.0	2.7089999999999996	2192.0	0.14
Left-G_pariet_inf-Supramar	7788.0	2.702	2328.0	0.115
Left-G_parietal_sup	8452.0	2.335	2926.0	0.11599999999999999
Left-G_postcentral	4762.0	2.3080000000000003	1731.0	0.11
Left-G_precentral	7303.0	3.238	1698.0	0.08900000000000001
Left-G_precuneus	7894.0	2.636	2370.0	0.134
Left-G_rectus	2977.0	2.867	772.0	0.131
Left-G_subcallosal	1382.0	2.645	551.0	0.10400000000000001
Left-G_temp_sup-G_T_transv	1141.0	2.661	341.0	0.095
Left-G_temp_sup-Lateral	6564.0	3.113	1566.0	0.134
Left-G_temp_sup-Plan_polar	2017.0	3.515	486.0	0.068
Left-G_temp_sup-Plan_tempo	2916.0	2.9130000000000003	887.0	0.10099999999999999
Left-G_temporal_inf	7773.0	3.023	1828.0	0.136
Left-G_temporal_middle	8120.0	3.022	1969.0	0.134
Left-Lat_Fis-ant-Horizont	375.0	2.544	165.0	0.084
Left-Lat_Fis-ant-Vertical	582.0	2.7030000000000003	255.0	0.107
Left-Lat_Fis-post	1808.0	2.968	818.0	0.10800000000000001
Left-Pole_occipital	2914.0	1.831	1456.0	0.13699999999999998
Left-Pole_temporal	5753.0	3.3089999999999997	1196.0	0.142
Left-S_calcarine	2599.0	2.128	1437.0	0.121
Left-S_central	4424.0	2.135	2346.0	0.09
Left-S_cingul-Marginalis	1854.0	2.401	845.0	0.095
Left-S_circular_insula_ant	1035.0	3.32	391.0	0.079
Left-S_circular_insula_inf	2454.0	2.952	957.0	0.081
Left-S_circular_insula_sup	2838.0	3.11	1175.0	0.096
Left-S_collat_transv_ant	1330.0	2.51	600.0	0.09300000000000001
Left-S_collat_transv_post	683.0	2.144	415.0	0.14800000000000002
Left-S_front_inf	3307.0	2.5269999999999997	1449.0	0.10400000000000001
Left-S_front_middle	2383.0	2.3040000000000003	1156.0	0.11
Left-S_front_sup	8207.0	2.665	3011.0	0.09699999999999999
Left-S_interm_prim-Jensen	1313.0	2.501	649.0	0.09
Left-S_intrapariet&P_trans	4560.0	2.247	2280.0	0.10099999999999999
Left-S_oc_middle&Lunatus	1774.0	2.0340000000000003	985.0	0.11699999999999999
Left-S_oc_sup&transversal	1457.0	2.129	792.0	0.09300000000000001
Left-S_occipital_ant	954.0	2.51	445.0	0.11599999999999999
Left-S_oc-temp_lat	1509.0	2.483	689.0	0.09
Left-S_oc-temp_med&Lingual	3906.0	2.653	1635.0	0.099
Left-S_orbital_lateral	553.0	2.7430000000000003	241.0	0.14300000000000002
Left-S_orbital_med-olfact	1271.0	2.701	519.0	0.113
Left-S_orbital-H_Shaped	2804.0	2.866	1000.0	0.11599999999999999
Left-S_parieto_occipital	3448.0	2.532	1605.0	0.11599999999999999
Left-S_pericallosal	1440.0	2.205	889.0	0.10800000000000001
Left-S_postcentral	5072.0	2.149	2523.0	0.10800000000000001
Left-S_precentral-inf-part	3113.0	2.988	1156.0	0.105
Left-S_precentral-sup-part	2830.0	2.615	1223.0	0.1
Left-S_suborbital	1068.0	2.4619999999999997	510.0	0.1
Left-S_subparietal	2406.0	2.639	1058.0	0.09699999999999999
Left-S_temporal_inf	3158.0	2.6910000000000003	1398.0	0.106
Left-S_temporal_sup	10814.0	2.616	4425.0	0.106
Left-S_temporal_transverse	726.0	2.51	329.0	0.099
BrainSegVolNotVent	1424017.0	1424017.0	95454.3	1424017.0
eTIV	1678356.032306	1678356.032306	1424017.0	1678356.032306
