onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0416	6	active_change	correct	1.6181	right
20.0581	6	active_change	incorrect	1.8963	left
26.0663	6	active_nochange	correct	1.4090000000000025	left
36.0828	6	passive	n/a	2.414200000000001	right
42.091	6	active_change	incorrect	1.7228999999999957	left
52.1075	6	active_nochange	correct	1.7830999999999975	left
60.123999999999995	6	active_change	correct	1.8405000000000058	right
66.1323	6	active_nochange	incorrect	1.524000000000001	right
72.1405	6	active_change	incorrect	2.1865999999999985	left
78.1487	6	active_change	correct	1.3832999999999913	right
86.1653	6	active_nochange	correct	1.3105999999999938	left
92.1735	6	active_nochange	correct	1.3251999999999953	left
100.19	6	active_nochange	correct	1.6454999999999984	left
106.1982	6	passive	n/a	2.2372000000000014	right
112.2065	6	active_change	correct	1.2937999999999903	right
118.2147	6	active_nochange	correct	1.5134000000000043	left
126.2312	6	passive	n/a	1.9607000000000028	right
134.2477	6	active_nochange	correct	2.0109999999999957	left
140.256	6	active_nochange	incorrect	1.6036000000000001	right
150.2725	6	active_nochange	correct	2.095799999999997	left
156.2807	6	passive	n/a	1.9565000000000055	left
162.2889	6	passive	n/a	1.7911000000000001	left
172.3054	6	active_change	correct	1.7664000000000044	right
180.3219	6	active_change	correct	1.8166999999999973	right
188.3385	6	active_nochange	correct	1.6149999999999807	left
194.3467	6	active_change	correct	1.715599999999995	right
204.3632	6	passive	n/a	1.5048999999999921	right
210.3714	6	active_nochange	incorrect	1.8445000000000107	right
216.3796	6	active_change	incorrect	1.5701999999999998	left
222.3879	6	active_change	correct	1.2837999999999852	right
228.3961	6	active_nochange	incorrect	2.323400000000021	right
238.4126	6	active_change	correct	1.405699999999996	right
244.4208	6	active_change	correct	1.5343999999999767	right
252.4373	6	active_change	incorrect	1.2977000000000203	left
258.4456	6	active_change	incorrect	1.4823000000000093	left
264.4538	6	active_nochange	incorrect	1.2959000000000174	right
272.4703	6	passive	n/a	1.7701999999999884	right
280.4868	6	passive	n/a	1.531499999999994	right
296.5032	6	active_nochange	correct	1.504700000000014	left
302.5115	6	active_nochange	correct	1.7182999999999993	left
