csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
39992.59375	n/a	n/a	1599407554.852539	27763.13671875	n/a	770791760.4640045	n/a	26898.447265625	n/a	723526465.301609	n/a	n/a	n/a	n/a	-0.011605823400000001	0.0031889734000000005	-0.0625601873	-0.0433749199	0.0703473167	-0.2260939435	0.0198869533	-0.1007715383	0.1298020127	-0.0168885069	0.17750988190000005	-0.0326964026	0.0667836987	-0.0434073538	0.060167747199999996	-0.1340673255	0.11395941539999999	-0.1269289383	0.05436563639999999	-0.0341638003	-0.0246827619	0.1234661926	-0.1119267653	0.053435620999999996	-0.09274432560000001	0.053153205099999996	-0.059163173099999994	0.1116640201	-0.09961257359999999	0.1022670425	-0.0956664817	0.145450432	-0.0711784226	0.18754494989999998	-0.1612507225	-0.0075762177	0.012777247299999999	-0.0503915687	0.1531273441	-0.0348052086	0.1292736454	-0.1280645537	-0.07198729450000001	0.0806648942	-0.0101075855	0.2179431762	-0.0302127758	0.1419200352	-0.0083573722	0.1107437941	-0.0623813222	0.0160665427	-0.031083921400000002	0.1310469759	-0.1122433553	0.0395561026	-0.1302409454	0.0827239154	-0.072225894	-0.0260778589	0.064616571	-0.1338031013	0.0336712084	-0.0706754662	0.025008849	-0.0090402144	0.017169385	-0.0391473801	0.0024895177	-0.1233586864	0.19503793260000002	-0.0098508234	0.0486248866	-0.1528518895	0.1305270205	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0202412	n/a	0.0004097061774400001	n/a	-0.192117	n/a	n/a	0.036908941689	-0.222166	n/a	n/a	0.049357731555999984	0.00164689	n/a	2.7122466721e-06	n/a	-0.00192973	n/a	n/a	3.7238578729e-06	0.0008786919999999999	n/a	n/a	7.720996308639999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39876.45703125	-116.13671875	13487.737442016602	1590131825.3651276	27783.474609375	20.337890625	771921461.3697853	413.6297950744629	26822.591796875	-75.85546875	719451430.701786	5754.052139282227	1.581422	23.226271	0.19810341000000006	-0.080046023	0.1246809648	-0.0069766462	-0.058186498499999996	0.0614069804	-0.1233308833	-0.11838769960000001	-0.0043635471	0.0809901833	0.1048057303	0.1699270923	0.1494680656	0.1022845793	0.0234692575	0.0415235679	-0.17214915949999998	0.0240702606	0.027087249700000003	0.18734535079999998	-0.0404227489	-0.008334351	0.050633561699999996	-0.0617561118	-0.0424178842	-0.1327453099	-0.0394045924	-0.049139026100000004	0.047567382199999994	-0.0169160545	-0.0193171377	0.052196144800000004	0.130995574	-0.0071328429	-0.2200682122	0.047607311	0.0313434905	0.1332104176	-0.0008647647999999999	0.0415256249	0.1200400068	0.19411642	-0.019115806399999997	-0.0161201728	0.0742415427	-0.047451319400000004	0.1318480144	-0.1383489899	0.0136617781	-0.1263828829	0.0174282299	-0.021346907000000002	-0.1162073251	-0.0708691369	0.1168319986	-0.047939975999999995	0.0772581901	-0.0708651319	0.0599651716	-0.1944031602	0.1112656958	0.0284874867	-0.041857548599999995	-0.11204075039999999	-0.15534417550000001	0.0182102797	-0.0029648742	0.0006869827000000001	-0.1442250835	-0.09397000189999999	0.059429851799999996	0.041617726	-0.1606859693	-0.1026609578	0.1173359275	-0.09374040730000001	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.00918004	0.01106116	8.427313440160001e-05	0.00012234926054560002	-0.170578	0.021539000000000003	0.0004639285210000001	0.029096854084000007	-0.141396	0.08076999999999998	0.006523792899999997	0.019992828816	0.00023672	-0.00141017	5.60363584e-08	1.9885794289000003e-06	-0.00174317	0.0001865599999999999	3.4804633599999956e-08	3.0386416489000008e-06	0.000976627	9.793499999999996e-05	9.59126422499999e-09	9.538002971289995e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39950.3828125	73.92578125	5465.0211334228525	1596033086.8652954	27804.423828125	20.94921875	773085984.4140053	438.8697662353516	27121.857421875	299.265625	735595150.012516	89559.91430664062	2.036138	29.904655	0.11058489	0.0353456345	0.1198201919	-0.058018395	-0.020125761699999998	0.1487102151	0.09387591390000001	0.0408059777	0.154303583	0.058555990999999995	0.0115172569	0.0551622966	0.1352394883	-0.057942710999999994	-0.1379639231	0.0576558504	0.09191383880000001	0.1201284966	-0.2389040021	-0.0692095732	-0.0718590172	0.0550046456	-0.0427518046	-0.032092075299999995	0.059292945199999995	0.143571287	0.1443841834	0.023451799	0.0644728737	0.1024001809	-0.1155284463	0.0892805524	0.0149957153	-0.1289742166	-0.0260080634	0.0738007507	-0.0410107865	0.090436382	0.0402959377	-0.152851196	0.0123853773	-0.1408228867	0.1936855256	-0.0621901093	0.1303011549	-0.0199800358	-0.0525082397	0.0787321133	-0.09549591369999999	-0.0405207275	-0.013237357	-0.015525920700000001	-0.0682259575	0.1187869165	0.2593884342	-0.0222717745	-0.1929585057	-0.089213766	0.000145947	0.0984663918	-0.0041824708	0.066872449	-0.053642942400000004	0.007498603299999998	0.1614935022	0.0592623342	0.0782351529	-0.043695850300000005	0.0047532545	0.0688203801	0.04851163	-0.1390356847	-0.2151848762	0.0002181151	-0.0111404859	0.0446915454	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.00861925	0.0005607900000000002	7.42914705625e-05	3.1448542410000026e-07	-0.201345	-0.03076699999999999	0.0009466082889999992	0.040539809025	-0.188393	-0.04699700000000001	0.002208718009000001	0.035491922449	0.000359199	0.000122479	1.2902392160099998e-07	1.5001105440999998e-08	-0.00186119	-0.00011801999999999993	1.3928720399999986e-08	3.4640282161e-06	0.00138133	0.0004047030000000002	1.6378451820900017e-07	1.9080725689e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40385.99609375	435.61328125	189758.9308013916	1631028680.4843905	27889.23828125	84.814453125	777809611.9083406	7193.491458892822	27062.744140625	-59.11328125	732392120.4209328	3494.3800201416016	1.610934	23.659718	0.283483	-0.08684951769999999	-0.09037113109999999	0.1621982504	0.0120738883	0.1155693205	-0.07179634139999999	0.18148384739999998	0.154713192	-0.07239169179999999	-0.1056205427	0.0007153332	-0.0396195987	-0.024458845	-0.037752658700000004	0.0287790965	-0.0584887488	-0.0234211398	-0.0356586999	0.028627094300000006	0.0521828962	0.0579920563	-0.10240746380000001	-0.0708045486	0.0639528949	0.042143344000000006	-0.0029759318	0.1055668389	-0.0357753659	-0.0499106504	-0.0272376733	0.020674754	-0.0906640569	0.0422763679	-0.09220531009999999	0.078732727	0.1056278324	-0.0987866267	0.08639714300000001	0.030993967999999997	-0.1925246236	-0.1133539076	0.0521177809	0.1479125586	0.136397989	-0.0028037951	0.070888257	0.2005355895	-0.12324173109999999	0.1031435863	0.0371155633	-0.050472635599999996	0.013941340900000002	0.0456652742	0.049720977199999995	-0.0152301019	0.040024436600000005	0.013807707800000001	0.0351678571	0.009670774	0.0591457769	-0.0175705819	-0.09253266880000001	-0.08948256019999999	0.0782886739	-0.0614553375	5.03391e-05	0.09632836119999999	0.0125215055	-0.0410853091	0.0381400499	-0.0797660042	0.006497376500000001	-0.0386186699	0.0193439345	0.0216208008	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0202473	-0.01162805	0.00040995315729	0.00013521154680249994	-0.08334939999999999	0.11799560000000002	0.013922961619360002	0.0069471224803599975	-0.0940797	0.0943133	0.00889499855689	0.00885098995209	0.0013759200000000005	0.0010167210000000006	1.8931558464000012e-06	1.0337215918410012e-06	-0.00180691	5.428000000000008e-05	2.946318400000009e-09	3.264923748099999e-06	0.00126141	-0.00011992000000000015	1.4380806400000032e-08	1.5911551880999996e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40045.3515625	-340.64453125	116038.69667053224	1603630181.7642212	27859.763671875	-29.474609375	776166431.852726	868.7525978088379	26924.587890625	-138.15625	724933433.0799904	19087.1494140625	1.2573379999999998	18.466457	0.08403215	0.0835956638	-0.06618480980000001	0.0639000713	0.14568948199999998	0.0057919122	-0.18730629079999997	0.1153305824	0.022205497299999998	-0.0153654355	-0.1371576807	0.020754223999999998	-0.08499728320000001	-0.0298617427	-0.0978992004	-0.0939410778	0.0774563727	0.056783912	0.049901213300000004	-0.1536307153	-0.072109246	8.80342e-05	-0.10223490210000001	0.0814568772	0.0933413167	0.008539984	0.07911830360000001	-0.1243083019	-0.0544438849	0.096249124	0.0133739669	-0.08379362230000001	-0.0767461055	-0.1128755148	0.0916005376	0.0257186946	-0.0765417841	-0.09912906789999999	0.0943449972	0.08417848480000001	-0.1408378753	-0.0011822867	0.0313284228	0.0964071491	0.032316803	0.1368513083	0.18513418010000002	0.1144995924	0.0259034236	0.13017360320000002	0.010537339599999999	-0.098041597	0.1098495964	-0.0153554928	0.0165019877	-0.0315951773	-0.053450076299999996	0.0074995524	-0.1431390352	0.1815120412	-0.0428657812	-0.0942413536	0.0277430911	-0.053205885599999996	0.06988328490000001	0.0397787575	-0.041635848999999996	-0.1340028951	0.0736039207	0.1231814508	-0.1195029733	0.0675818623	-0.0174868792	-0.0501556437	-0.1293972972	0.027620224300000003	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.020209900000000003	3.7399999999996464e-05	0.00040844005801000016	1.3987599999997355e-09	-0.118412	-0.0350626	0.00122938591876	0.014021401743999998	-0.102201	-0.008121299999999998	6.595551368999996e-05	0.010445044401	0.00184852	0.0004725999999999994	3.4170261904e-06	2.2335075999999947e-07	-0.00183883	-3.192000000000017e-05	1.0188864000000108e-09	3.3812957689e-06	0.000949713	-0.00031169699999999983	9.715501980899993e-08	9.01954782369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39707.3671875	-337.984375	114233.43774414062	1576675008.9629517	27765.64453125	-94.119140625	770931016.235733	8858.412631988525	26877.435546875	-47.15234375	722396541.5764197	2223.343521118164	1.150074	16.891077	0.06806724000000001	0.1161839998	0.10674597570000001	-0.0977253082	0.06328307700000001	-0.28778813670000003	-0.1602669432	-0.0337731935	0.0709653742	-0.0134856743	-0.0682429314	0.022409750099999997	-0.1516028052	0.0021893232	0.0799493523	-0.0156614411	-0.0901587232	0.1203736363	-0.1399624724	-0.0019992684	-0.0939609308	-0.0564680711	-0.0870402467	-0.052195823899999994	0.1074246784	0.10844595650000001	-0.09466603230000001	-0.064344183	0.09247658619999999	-0.0157912489	0.07311276900000001	0.0893331691	0.1548237563	0.062454547699999995	0.049447755499999996	0.026685268300000002	-0.1300375383	0.0701877608	0.08932099550000001	0.1617149108	0.0469820196	0.11827206369999999	0.0917603409	-0.045202563700000004	-0.27838528809999996	0.09604042480000001	0.1620835457	-0.0444027195	-0.0273355012	0.086251985	0.11123716939999999	-0.0274571108	0.021742029500000003	0.0068855503	-0.0649145282	-0.1257319706	0.016147790800000002	-0.2047365137	0.042212038	0.1241909982	0.112896596	0.071027307	-0.0516851783	0.1045918233	0.0586351241	-0.0283518741	0.1659444096	-0.013121963	-0.0579134359	-0.0214506558	-0.0623642744	0.0690825697	-0.020265887	0.1271425486	0.0740456028	0.1104060491	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.00859136	0.011618540000000005	7.381146664959999e-05	0.00013499047173160008	-0.08341139999999997	0.03500060000000002	0.0012250420003600015	0.006957461649959994	-0.102168	3.300000000000525e-05	1.0890000000003462e-09	0.010438300223999998	0.0021518	0.00030328000000000017	4.63024324e-06	9.19787584000001e-08	-0.00188164	-4.28099999999999e-05	1.8326960999999914e-09	3.5405690896e-06	0.000867501	-8.221200000000002e-05	6.758812944000003e-09	7.52557985001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40108.31640625	400.94921875	160760.27601623535	1608677044.9438632	27768.560546875	2.916015625	771092954.8454628	8.503147125244139	27002.466796875	125.03125	729133213.1163367	15632.8134765625	1.605025	23.572927	0.08058178999999999	-0.058043469699999996	0.035362259900000005	-0.051791870999999996	-0.12810168789999998	-0.0372906907	0.0360284583	0.0692325049	-0.061224992	-0.11017053289999999	-0.07614330820000001	0.09853212410000001	-0.1171561708	0.0809048703	-0.1198812648	-0.1555235358	0.0645030127	0.0106120325	-0.0754051872	-0.1168441812	-0.0993507535	0.061389945	-0.0163870541	0.0584961462	0.078542791	-0.0459806965	-0.0764494903	0.0335393352	0.0827499441	0.1030735765	-0.005599291	-0.12960697599999998	0.04290646099999999	-0.0601267274	0.0423746916	-0.020505034	0.0596503961	0.0514508123	-0.0168858029	0.035118016200000005	0.0510234767	0.0062534565	0.11966651519999999	-0.080417362	-0.0538850001	-0.1026154636	-0.0348085182	0.0902308222	0.024992718599999998	0.052724089	-0.020755543300000002	-0.1891932053	0.15276763029999998	-0.1808380689	0.041341723500000004	0.006586094200000001	-0.027344862799999998	-0.037437705099999996	0.0490929909	0.1779657051	-0.0715328823	-0.0239952998	0.055892669000000006	-0.0103062916	-0.0430451375	-0.10270463710000001	-0.031952239300000004	-0.0012511883	-0.0425845809	0.0066356689	0.1273436967	0.0999631344	-0.11208676949999999	0.0318778292	-0.0805233095	-0.09905208310000001	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.00334427	0.005247089999999999	1.11841418329e-05	2.7531953468099993e-05	-0.0301422	0.05326919999999997	0.0028376076686399965	0.0009085522208400001	-0.102166	2.000000000002e-06	4.000000000008001e-12	0.010437891556	0.0021518	0.0	4.63024324e-06	0.0	-0.00155915	0.00032248999999999993	1.0399980009999996e-07	2.4309487225e-06	0.000986281	0.00011878000000000008	1.410868840000002e-08	9.72750210961e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40045.609375	-62.70703125	3932.171768188477	1603650830.2150881	27773.650390625	5.08984375	771375656.0206642	25.906509399414066	26984.857421875	-17.609375	728182530.0789223	310.090087890625	1.061024	15.583212	0.08557921	-0.0276105184	0.012053328	-0.05770121690000001	-0.0998164676	-0.1221437357	0.0900734115	0.0518459359	0.0315052085	-0.09187295919999999	-0.0775611113	-0.0256685949	0.0442518496	0.050770780300000005	-0.16947176149999998	0.044241294	0.0512697216	-0.0104868361	-0.0228934468	-0.1664986536	0.0243424539	-0.0192128648	0.0892692905	0.037499278	0.1238686233	0.0116689751	-0.1150013958	0.0009332227000000001	-0.04624089309999999	0.10234643939999999	-0.07953531929999999	-0.1459262743	0.06115901660000001	-0.026801558700000002	0.0094766495	0.1013382889	0.0240418414	0.0668171152	-0.1394216702	0.0308675626	0.0178624026	-0.083950694	0.12234942060000001	-0.0662814904	-0.1365539924	-0.088037814	-0.054649297199999995	0.0707225428	-0.0795067063	0.0502785418	-0.0936269833	-0.026705626200000002	0.1125268667	0.0134924355	0.1685835078	0.049454372999999996	0.011064114199999999	0.0160443728	-0.0401140025	0.0346383206	-0.1870179886	-0.0460895105	0.0017205851999999998	0.0177162731	-0.0933840244	-0.0873197382	0.0795129779	-0.06890778780000001	0.059079712	0.0161810657	0.050577425700000005	0.0856722918	-0.0651253796	0.0134183509	-0.026583451	0.0726006542	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.00262024	0.005964509999999999	6.8656576575999985e-06	3.557537954009999e-05	-0.0210208	0.009121400000000002	8.319993796000002e-05	0.00044187403264	-0.14221099999999998	-0.04004499999999998	0.0016036020249999984	0.02022396852099999	0.00198151	-0.00017029000000000002	3.9263818801e-06	2.8998684100000007e-08	-0.00155915	0.0	0.0	2.4309487225e-06	0.000547605	-0.000438676	1.9243663297600005e-07	2.9987123602500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39963.50390625	-82.10546875	6741.307998657227	1597081644.464859	27784.37890625	10.728515625	771971711.2060701	115.10104751586914	26839.91015625	-144.947265625	720380777.1955719	21009.70981216431	2.084975	30.621929	0.333318751	-0.0409954642	0.0818210225	-0.0172541785	-0.08253245969999999	-0.0046643366	-0.062462845	-0.0684301898	-0.051720747000000004	0.054713236799999995	-0.0535658186	0.0672998219	0.075476662	-0.2015389765	-0.0804057376	-0.1134642889	-0.0942959907	0.0350855814	0.0097309098	0.0183133874	0.0578035922	-0.21608347260000002	-0.0294466148	-0.0089877196	-0.0702708014	-0.1448385002	0.0811263899	0.1116189844	0.04414421809999999	0.0329667124	0.0171459169	-0.032836389199999996	0.011877355	0.0204886766	-0.2199963269	-0.06698090820000001	0.0127050121	0.0917547185	-0.0295860573	0.049971386	0.0790725282	0.0350782735	0.0203200819	-0.021709561000000002	0.0033266512	-0.095926445	0.05775938570000001	-0.0658510113	0.08455964369999999	0.0170705762	-0.0375207911	-0.0780507731	-0.0359825384	0.09686161900000001	-0.0021383782	-0.225426753	-0.11469082800000001	0.13339328890000002	-0.0244782604	-0.051034141500000005	0.1252762513	-0.105401317	-0.08264719150000001	0.0449949738	-0.1588550942	0.047580860999999995	-0.0380034685	0.08265870269999999	0.049331266299999996	0.0385604945	0.1631891834	0.0611935681	-0.0414173594	-0.07463868580000001	0.1166633574	-0.0648700564	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.000859761	-0.003480001	7.39188977121e-07	1.2110406960001e-05	-0.161669	-0.14064820000000003	0.01978191616324	0.026136865561	-0.0924994	0.04971159999999998	0.002471243174559998	0.00855613900036	0.000233014	-0.0017484960000000002	5.4295524196e-08	3.0572382620160007e-06	-0.0008430019999999999	0.0007161480000000001	5.128679579040002e-07	7.106523720039999e-07	0.00087254	0.00032493499999999994	1.0558275422499996e-07	7.613260516e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39938.7265625	-24.77734375	613.9167633056642	1595101879.434143	27784.1875	-0.19140625	771961075.0351562	0.0366363525390625	27101.435546875	261.525390625	734487808.7014197	68395.52994155884	3.326307	48.853313	0.9775101390000002	0.28971008579999996	0.042440825999999994	-0.1286974508	0.19049037030000002	0.047725028600000004	0.0196928761	-0.0949884289	-0.2898940996	0.2778027146	0.2955521814	-0.5047411998	-0.09688790060000001	-0.0769705774	0.072750371	-0.099564695	0.0851723446	-0.014155893400000001	-0.2205244355	-0.1366163403	0.2073980691	0.2330719305	-0.0413608662	-0.1364745124	-0.0576319911	0.0037427299	-0.0272231553	0.09094267140000001	-0.0276816389	-0.0090003325	0.1279841191	-0.028708903799999998	-0.0049560444	0.0392416025	-0.0265682823	0.0109524309	-0.2391672457	-0.11278822880000001	0.2765810227	-0.015960249699999998	0.3808091051	-0.38781455909999996	-0.5002181266	-0.0980062687	0.0332638571	0.1973462973	-0.1055110457	-0.1174451801	0.3282179645	-0.2046443073	-0.022062461499999998	0.4521857664	0.061020716600000004	0.1057494933	-0.18501896280000002	-0.0711827109	-0.1010627725	0.07457934349999999	0.17500557670000005	0.2086769666	-0.1480410994	0.23247074620000002	-0.0419860623	-0.0871014403	0.1293166209	-0.061325812699999996	-0.1417652462	0.18608458149999998	0.0380470318	0.0102213688	0.1011463608	0.0261778223	0.047662043499999994	0.11580791050000001	0.048454886600000004	-0.0231516912	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0198795	-0.019019739	0.00039519452024999984	0.00036175047162812087	-0.27936700000000003	-0.11769800000000002	0.013852819204000005	0.07804592068900001	-0.391999	-0.2994996	0.08970001040015999	0.153663216001	-0.00911545	-0.009348464	8.309142870250001e-05	8.739377915929601e-05	0.0005206480000000001	0.00136365	1.8595413225000003e-06	2.710743399040001e-07	0.000986282	0.000113742	1.2937242564000004e-08	9.727521835239999e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
