csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
32538.455078125	n/a	1058751058.8711586	n/a	24329.107421875	n/a	591905467.9451332	n/a	23636.390625	n/a	n/a	558678961.7775879	n/a	n/a	n/a	-0.1596790728	0.0790833379	-0.0340842455	-0.0127943203	-0.14268166640000002	0.05864943440000001	-0.0861466992	0.2358215956	-0.13995286939999999	0.0347241236	-0.0795275718	0.072103254	-0.0093165419	0.0521413808	-0.1488362376	0.0424338466	-0.0527417987	0.058166610099999995	-0.0037594078999999996	0.0615054897	0.1584672973	-0.0960182715	-0.0874359492	0.06879818480000001	-0.1059264007	0.1618230791	-0.0707467789	0.1173439705	-0.0309953342	0.0392022936	-0.1182529175	0.1208755432	-0.15087912439999998	0.067598367	-0.0623296666	0.042510707	-0.1286780375	0.031177580099999998	-0.1269057674	0.1951564969	-0.024049984700000002	-0.0340537095	0.1179306736	-0.113493235	0.1369792159	-0.1255178805	0.0813529194	-0.20921741800000002	0.1186478218	-0.1105231373	0.05726481200000001	-0.229269265	-0.1439583438	0.0274768048	-0.0710116455	0.1844441623	-0.2341565079	0.10320231880000001	-0.0018811723	0.0868388667	-0.0813311218	0.11704936789999999	-0.0160504522	0.07254634360000001	-0.030768851	0.1019355267	-0.0375186246	0.014640128200000001	-0.0978567323	0.0091854275	0.0214342972	-0.0133611544	0.16287486980000002	-0.10279040630000001	0.1058064249	-0.0680212915	0.0361395946	-0.2261309265	0.0642866416	-0.0601420918	0.0378934539	-0.1185640715	0.1666131809	-0.0466374778	0.1379954056	-0.020537873	0.0422687239	-0.1018812775	0.0591479153	-0.028783637400000006	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0440593	n/a	0.00194122191649	n/a	0.0269882	n/a	n/a	0.00072836293924	0.275967	n/a	0.07615778508900001	n/a	0.00131511	n/a	1.7295143121e-06	n/a	0.000980559	n/a	9.61495952481e-07	n/a	0.000884062	n/a	n/a	7.81565619844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32282.134765625	-256.3203125	1042136225.0259744	65700.10260009767	24315.162109375	-13.9453125	591227108.4051857	194.47174072265625	23607.064453125	-29.326171875	860.024356842041	557293492.0939981	1.428313	22.761015	0.224083015	-0.08611757910000001	0.0415541299	0.1331989043	-0.0968631865	-0.1424360355	-0.0042505495	0.0569482523	0.188470732	0.060552211900000014	0.015409449399999999	-0.1598343818	0.0360579746	0.0159403116	0.0873375792	-0.04092697	0.0348906744	-0.0180028652	-0.067710895	-0.0681362178	0.1361043506	0.0554359371	0.0560462989	-0.0503982147	0.15786387529999998	-0.0829752663	-0.17963194629999998	-0.0513971432	-0.0406445277	0.0204044412	-0.0463625301	0.037341917599999996	0.1046346093	-0.0588529872	0.1046900823	-0.0026543726	-0.061017477599999995	-0.0430099018	-0.1752549157	0.0519208424	-0.130009558	-0.0730069393	0.14529754	-0.0980880239	-0.0624505135	0.07090675889999999	-0.12028883720000001	-0.1920249317	0.0475386871	0.08535189900000001	-0.1438465257	0.029591067000000002	-0.075756769	-0.1349507857	-0.0016059363	0.0907480986	0.1902359882	-0.0162128297	0.0146621725	0.1550570329	0.0870962152	-0.017129826299999998	0.1267909467	-0.053762950999999996	-0.0328558138	-0.075786568	0.002598838	-0.1344390441	-0.0539338651	-0.0122920347	-0.0555014611	0.15996267179999998	-0.0398261834	0.0852644349	0.1533515425	-0.0186423	0.01501915	0.0741792619	0.059707104800000015	-0.023558932799999998	0.053242218499999994	0.0219449104	-0.1262949009	0.0115596318	-0.0610469566	-0.1031243285	0.1702756016	-0.1030439291	-0.0860408216	-0.0040406209	-0.1103164972	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0189172	-0.025142100000000004	0.00035786045584	0.0006321251924100002	0.08212439999999999	0.05513619999999998	0.003040000550439998	0.006744417075359998	0.203032	-0.07293500000000003	0.041221993024	0.005319514225000004	0.00123311	-8.200000000000004e-05	1.5205602720999996e-06	6.724000000000008e-09	0.000576355	-0.000404204	3.3218508602499994e-07	1.6338087361600001e-07	-4.71283e-05	-0.0009311903	8.671153748140899e-07	2.22107666089e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32451.8515625	169.716796875	1053122669.8345336	28803.791141510013	24373.9453125	58.783203125	594089210.0967407	3455.4649696350098	23692.41015625	85.345703125	7283.889041900635	561330299.0119781	1.350409	21.519564000000006	0.113300515	-0.1881534189	-0.0630635071	0.0395964392	0.0613259478	-0.0763725999	0.12072742730000001	-0.0902331514	0.1475556046	-0.052921008	0.0430987625	0.0097351569	0.0113728807	-0.0041116599	0.0591428196	-0.002369638	0.048702305099999996	-0.026413970699999997	0.0123717602	0.0074166841	0.014140746000000001	0.0707796506	-0.0104719269	-0.0454746857	-0.0470162951	-0.1215799118	-0.233829625	-0.1355001522	-0.012459766	-0.07505898	0.0262573492	0.1616931701	0.1379337739	-0.018814828999999998	0.0619126496	0.1042018069	0.17541575980000002	0.0065699721999999995	-0.1251741703	-0.10703211160000001	-0.1688628247	-0.0582716749	-0.0473587751	0.0428893725	-0.1951288672	0.014311069899999999	0.014161638300000001	-0.0405558511	-0.0121591072	0.19748113039999998	-0.1502028574	0.1759818639	-0.0492296178	-0.06956732	0.0827814791	-0.0923611814	0.1391445447	-0.0937682636	0.0697497238	-0.0373289923	0.0096359009	-0.0344625358	0.0387144238	0.0035187597999999996	-0.0499496803	-0.051306646	0.0158899047	0.0146153491	-0.0197638043	-0.057941541299999996	-0.012915682	0.13535039210000002	0.21230248170000002	0.0119858347	0.1791590619	0.0993701857	0.0865691199	-0.0942859103	-0.0473862316	-0.071887824	0.0900548737	0.035093516899999996	-0.1409982074	-0.1149364432	-0.08095350330000001	-0.0615892931	0.1484933941	0.0159012399	-0.1141360505	0.0142274977	-0.0626686082	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0189198	2.599999999998437e-06	0.00035795883203999985	6.759999999991873e-12	0.042712400000000005	-0.03941199999999998	0.0015533057439999984	0.0018243491137600004	0.24278	0.03974800000000003	0.058942128400000016	0.0015799035040000027	0.00165533	0.0004222200000000001	2.7401174089e-06	1.7826972840000005e-07	0.000576355	0.0	3.3218508602499994e-07	0.0	0.00021341	0.00026053830000000004	6.788020576689e-08	4.55438281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32445.556640625	-6.294921875	1052714145.720005	39.62604141235352	24371.44921875	-2.49609375	593967537.02211	6.230484008789063	23685.376953125	-7.033203125	49.46594619750977	560997081.4116249	1.2202750000000002	19.445797	0.158241565	-0.1363499717	0.0623872034	-0.0897145064	0.0102433748	-0.1372678824	0.1753963184	0.09092186640000001	0.008182530799999999	-0.09308121300000001	-0.0293169442	0.0374765731	0.0777208665	-0.0822710623	0.0195472847	0.039812892	-0.1034812644	0.049295674299999995	0.1205805209	-0.0430854894	-0.061614744299999996	-0.0403180785	-0.0370217796	0.0708066564	0.101163528	0.0632241947	-0.0966593509	-0.006826279300000001	-0.0228340213	0.0452527661	-0.1362886602	0.0188310389	-0.0242163656	0.0375704906	-0.07254193889999999	0.0911113091	0.0422346779	0.0832532105	-0.0677706171	-0.0013878804000000001	0.010442140400000001	0.043442583	-0.12218879939999999	0.028746481400000006	-0.1038737926	0.1116254324	-0.0102492681	0.0817195616	0.104590564	0.0300868526	-0.1159575985	-0.1038150033	-0.0411350405	-0.12017196039999999	0.2118550096	0.044198842800000006	-0.0115809147	-0.0669533814	-0.0162472894	-0.059899056	0.0758862694	0.09653738349999999	0.0048201667	0.0906113032	0.0293396006	0.08924372119999999	0.0526598792	0.0607346118	0.1155013494	-0.014971198600000001	-0.0051252173	0.0315889376	-0.0651876651	-0.044652367000000005	0.1159060884	-0.019774083799999998	0.0020309692	0.0671787782	0.08849330050000001	-0.022753727	0.023569865099999997	-0.0466811397	0.0212124655	-0.0705033917	0.0362520849	-0.0504581264	-0.0259039364	0.013661838400000001	-0.039561411	0.0989855308	-0.0147642166	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0253602	0.006440400000000002	0.0006431397440399999	4.147875216000003e-05	0.07530789999999997	0.032595499999999965	0.0010624666202499976	0.0056712798024099965	0.170307	-0.07247300000000004	0.029004474249	0.0052523357290000065	0.00141358	-0.00024175	1.9982084164e-06	5.84430625e-08	0.00100872	0.00043236500000000015	1.0175160384e-06	1.8693949322500008e-07	-4.71283e-05	-0.00026053830000000004	6.788020576689e-08	2.22107666089e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32472.78515625	27.228515625	1054481775.8039703	741.3920631408691	24332.080078125	-39.369140625	592050120.9282875	1549.9292335510254	23685.248046875	-0.12890625	0.0166168212890625	560990975.041996	1.22633	19.542299	0.106268215	-0.0787752505	0.052504878399999996	-0.0706218286	-0.034137885	-0.0678885954	-0.0591591239	-0.018756392099999998	0.21577808399999998	0.039792955	-0.10912230740000001	0.046790114699999996	0.0940861055	-0.034516241	0.1141607238	0.0001943587	0.0524457285	0.0058786268999999995	0.0245078828	0.012716989299999999	-0.15430040150000002	0.005585388199999999	-0.1389491943	0.0378580032	0.0972631334	0.1025324976	-0.1391784614	0.0781486314	-0.0100260677	-0.06388765440000001	0.1125934985	0.1315773662	-0.1073304195	-0.021470137599999998	-0.1727380189	-0.07381209379999999	0.051154640099999996	0.0676656307	0.2107331729	-0.0413093852	0.0001039825	0.0343183087	-0.0522385405	0.0076387645	-0.024044159500000002	0.07131614879999999	-0.11076319189999999	0.1440619344	-0.1025792731	0.20069560420000002	-0.1143417822	0.041214880499999995	-0.0237697846	-0.0643537102	-0.0791357405	0.0279966901	0.2094163282	-0.0594377122	-0.09730080619999999	-0.0747196828	0.11106688869999999	0.0023408979999999997	0.0717581499	0.0305172299	-0.0618831933	0.0303145419	-0.0818827176	0.13618213099999998	0.1053753537	-0.048333377000000004	0.098116046	0.0863358585	-0.0472370795	-0.0569313334	0.13040179	-0.1067726477	0.048543807	-0.2043440157	0.0325870481	0.0135969973	0.02074912	-0.0584750641	0.0313401517	0.045938271399999994	0.083870577	0.0050418726	-0.1267838632	0.1502314669	0.06717637929999999	-0.1010801876	-0.054950934800000004	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0353267	0.009966500000000005	0.00124797573289	9.933112225000008e-05	0.059079	-0.01622889999999997	0.000263377195209999	0.0034903282410000003	0.188901	0.018594	0.035683587800999984	0.000345736836	0.000931486	-0.000482094	8.676661681960001e-07	2.3241462483600002e-07	0.000501475	-0.000507245	2.5147717562500004e-07	2.5729749002500003e-07	0.000193109	0.0002402373	5.771396031129001e-08	3.7291085881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32332.326171875	-140.458984375	1045379315.6845133	19728.72629165649	24344.708984375	12.62890625	592664855.5339088	159.48927307128906	23692.298828125	7.05078125	49.71351623535156	561325023.7611731	1.485032	23.664862	0.2168526425	-0.1088578233	-0.0492992243	0.1488475812	-0.082234834	-0.1378445952	0.09831972359999999	-0.0319858333	0.0376908202	0.0391836888	0.05949569	0.103929126	-0.0370542145	-0.0076305266000000005	-0.0553235586	0.07579548009999999	-0.0330076042	-0.0109599384	0.014700321799999999	-0.1696028741	-0.11877100199999999	-0.0044831539	-0.0841837405	-0.0129416331	-0.0353166271	0.0335804884	0.1072586957	0.022536242400000003	-0.048401957	0.0104926754	-0.0083235633	0.1244383025	-0.08754153630000001	-0.00126466	-0.0353388649	-0.0404208062	-0.0643027298	0.023638692700000002	-0.0084221504	-0.1273179262	0.07219834929999999	0.08548209640000001	-0.1446549161	0.0196281032	-0.1274665847	0.0009065267	-0.0297152534	-0.2196722814	0.0877299546	-0.0378619281	-0.0069214462	-0.1058920272	-0.1708649882	-0.1289070639	0.083614042	-0.046391412800000004	0.0799324637	0.0441311007	0.0564915696	-0.0898975776	-0.0625444142	0.0041105648	-0.0521460329	0.0947789142	-0.015690314099999998	0.057024338200000003	-0.09551895310000001	-0.0290637397	0.1813245902	-0.0320914529	0.0059211513	-0.0209958052	-0.006317751999999999	-0.0398785179	-0.1063696013	-0.0159555678	0.017673733100000002	-0.0410244975	0.10835916359999999	-0.009267724100000001	0.1005401812	0.046488726699999997	0.040689349	0.09145288	0.0033958393	0.07645871259999999	-0.044060763499999996	0.0674046251	-0.0226155952	0.1328611926	0.0077916172	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0411316	0.005804899999999996	0.0016918085185599998	3.3696864009999936e-05	0.0118456	-0.0472334	0.0022309940755599997	0.00014031823935999998	0.103032	-0.08586899999999999	0.010615593024	0.007373485160999999	5.2515e-07	-0.00093096085	2.757825225e-13	8.666881042327227e-07	0.000576355	7.487999999999992e-05	3.3218508602499994e-07	5.607014399999991e-09	-0.000359957	-0.0005530660000000001	3.0588200035600005e-07	1.29569041849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32337.4453125	5.119140625	1045710369.3389283	26.20560073852539	24423.650390625	78.94140625	596514698.4034767	6231.745620727539	23812.912109375	120.61328125	14547.563613891602	567054783.1288185	1.50144	23.926329	0.13534141249999998	-0.0769930573	0.1694553025	-0.0720989291	-0.056899768899999995	0.0952159558	0.10971510029999999	0.0307836064	0.0942336242	-0.0894105086	-0.15065499289999998	0.1535058684	-0.16013493410000001	0.036343327	-0.0584975532	0.1141841527	-0.0141803916	-0.050584999900000004	0.1344537973	-0.0982686225	0.09255416400000001	0.0762169254	-0.18703030850000002	0.0381097157	0.008246187	-0.012256038700000001	-0.0670340726	0.1777599105	-0.0482594255	0.10248618050000001	0.0486562233	-0.0852940781	-0.060006500199999986	-0.0197779272	-0.08703588779999999	0.0067529439	-0.0573124306	0.0145484702	-0.0272981284	0.1766863153	-0.0268479911	-0.04990936730000002	0.055188382800000005	0.0016356494	0.0322056377	0.2021978895	0.0281806775	0.0406737136	0.0612848937	0.0956252324	0.1462191427	-0.0066445125	-0.10004826210000001	0.11282134140000001	0.1129299595	-0.0128982851	0.09051782109999999	-0.0881752936	-0.1732077813	-0.0902991496	-0.1660188371	-0.0388730985	-0.0754554429	0.1027892397	-0.010321412299999999	-0.044103071900000006	0.13236305310000002	-0.06631823419999999	0.1224372038	-0.1165625265	0.1060840104	0.0209724262	0.0001806244	0.030047836499999998	-0.0222424598	-0.1746463396	-0.148816697	-0.0107446514	0.05727628360000001	0.0726074367	-0.0532119937	-0.0977022231	0.0424541286	-0.0092722474	0.1066878764	-0.045015084500000004	-0.0009475738	-0.11452619439999999	0.046164624	-0.0868117325	0.19661148739999998	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0411801	4.849999999999993e-05	0.0016958006360099998	2.352249999999993e-09	-0.00338993	-0.01523553	0.0002321213743809	1.14916254049e-05	0.06596030000000001	-0.03707169999999999	0.004350761176090003	0.0013743109408899988	0.00028126	0.00028073484999999995	7.910718759999998e-08	7.881205600452246e-08	9.98022e-05	-0.0004765528	9.96047912484e-09	2.2710257118783998e-07	0.0005424690000000001	0.000902426	8.14372685476e-07	2.9427261596100013e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32461.939453125	124.494140625	1053777513.0583533	15498.791049957275	24375.630859375	-48.01953125	594171379.7925148	2305.8753814697266	23773.578125	-39.333984375	1547.1623268127441	565183016.8654785	1.566266	24.959383	0.23525973	0.0220838766	-0.1307029573	-0.1480277395	-0.1097605835	-0.0165193945	0.0575002584	0.0271312271	-0.0041724799	0.1898576003	0.0054792503	-0.0194356464	-0.156880398	-0.0515958422	0.1121363565	0.1183135146	0.0695619308	-0.049284120599999995	0.1323157171	0.1464518803	-0.0887516243	-0.0575266168	0.023453615	0.1073497524	0.1237559456	0.0841764482	0.1113296468	0.1702774871	-0.034736911	0.0637684319	0.0887134873	0.013758810500000001	0.14481886130000002	0.0774622171	0.1342593296	-0.050944743	0.0227920131	0.022149135099999998	0.1247043008	0.0575506849	0.0472466744	0.1048048242	0.044324242699999995	0.0406146464	-0.026669510499999997	-0.1006453407	-0.0303800373	0.0318941656	0.23477936989999998	-0.0531677532	0.0177898293	-0.0953612483	0.0242962845	-0.0175937491	0.0536971175	0.011963298899999999	0.0879326472	0.18098796190000002	-0.012831629099999999	0.082870395	-0.11506721310000001	0.08349644889999999	0.07298775490000001	0.0381002436	-0.11849493330000001	-0.0604785383	0.0655436158	0.2260511968	0.0062904329	0.0050133102	0.016351083	-0.1330877886	-0.17937981170000006	-0.024655909900000002	-0.0352413154	-0.1437421615	-0.0404030253	0.005755559699999999	-0.1529203062	-0.1175591581	0.049840639400000004	0.1032728014	-0.0036553387	-0.06688014769999999	-0.04708946309999999	0.0487988226	0.0366183427	0.0470906554	0.06350827860000001	-0.09474149890000001	0.1389628182	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0410128	-0.00016729999999999523	0.0016820497638399998	2.7989289999998402e-08	0.0911707	0.09456063	0.008941712745996899	0.008312096538489999	0.0136315	-0.052328800000000016	0.00018581779225	0.002738303309440001	-0.000312027	-0.000593287	9.736084872899999e-08	3.5198946436899993e-07	9.98022e-05	0.0	9.96047912484e-09	0.0	-0.000628304	-0.001170773	1.3707094175289998e-06	3.94765916416e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32601.701171875	139.76171875	1062870919.3002355	19533.338027954098	24409.033203125	33.40234375	595800901.9112588	1115.716567993164	23782.494140625	8.916015625	79.49533462524414	565607027.5488625	1.40371	22.368958	0.30685454	-0.16871808600000002	0.0477037908	-0.19935758469999998	0.0076625063	0.0488867391	0.1285265424	-0.08792624	0.0389554134	-0.075229908	0.0023478497	0.0010054561	0.026831586400000003	0.0302205499	-0.055695247999999996	0.0801735459	0.0140850056	0.1008939794	-0.0082226625	0.2173958142	0.0498126886	0.1385113528	0.017529078400000002	0.0069762317	0.0090242352	-0.09725302849999999	-0.0291458843	0.1515873871	-0.09312799199999999	-0.058870662000000004	-0.1593858391	0.0180393373	-0.0842368526	0.0370323974	-0.0485462947	-0.0627121598	0.0133145301	-0.0371231081	-0.1087516899	0.0680035482	0.0918742201	-0.128627342	0.0472045609	0.0554254719	-0.1390878691	0.0866508356	0.0188485267	0.27329692969999997	-0.047926612699999996	-0.0267773904	0.10743116130000001	0.013686489599999999	-0.054186778	0.0473969134	0.10208767869999999	-0.1144443316	0.0385090135	-0.0591919762	0.033821365299999996	-0.0039606301	0.0152404928	-0.0628981062	-0.07860324240000001	-0.0059393163	-0.10011112380000001	0.08851641980000001	0.1074792824	0.0404162023	-0.21560952120000001	-0.0782357034	0.0266171044	0.0034263165	0.003143098	0.1226389943	-0.027650414900000003	-0.1306699463	0.0647671912	0.0677238628	0.1588229628	-0.0187655821	-0.061413755800000004	-0.023392156400000003	-0.0159515301	-0.057531378099999995	0.1093377845	0.0371115147	-0.0102890985	-0.0203255122	-0.1346557012	-0.0260141663	0.0081210268	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0148191	-0.0261937	0.00021960572481	0.0006861099196900001	0.0230158	-0.06815489999999999	0.0046450903940099975	0.0005297270496399999	0.0841215	0.07049	0.0070764267622499995	0.0049688401	0.00150454	0.001816567	2.2636406116e-06	3.2999156654889997e-06	0.00034057699999999995	0.0002407748	1.1599269292899995e-07	5.7972504315039995e-08	0.000154673	0.000782977	6.13052982529e-07	2.3923736929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32499.072265625	-102.62890625	1056189698.1263161	10532.692398071287	24371.595703125	-37.4375	593974677.116581	1401.56640625	23730.01953125	-52.474609375	2753.584629058838	563113826.9535066	1.507285	24.019476	0.16945795	0.1870775903	0.039797406800000004	-0.057624601799999994	-0.066369528	0.0040110599	-0.010998133700000001	0.0961058017	-0.1288993313	-0.023167041800000003	0.0439040362	0.0376348244	0.0247939075	-0.13874222320000001	-0.09935037740000001	0.025849715	-0.0400823712	-0.0171518072	-0.1257757641	0.0867423288	-0.0701512996	-0.0764792594	0.0261616532	-0.014111869099999999	0.0963560782	-0.1013479981	-0.0285186122	-0.0096199279	0.0721918639	0.10758975109999999	0.0369033766	-0.0805492385	-0.0031554714	0.051423942599999994	-0.0584799658	-0.0076135636	-0.1248607636	-0.1314074408	-0.0180987753	0.017754442	-0.0360452634	-0.024626604399999998	-0.11847657869999999	-0.1333140867	0.19331811989999997	-0.0333973437	-0.0363511397	0.028735278399999998	0.0805214185	0.0760190021	-0.0536869984	-0.0006248447	0.1120627047	0.0077998242	0.0246257823	0.0605292451	-0.1253612383	0.0209841539	0.0752319687	-0.0460096607	0.008733509300000001	0.1219022275	-0.1263445635	-0.0154568401	0.0408372567	0.000583649	-0.112325551	0.0591647751	-0.0816717992	0.059066909199999997	-0.0247831922	0.011926053700000001	-0.0484256696	0.0971687499	0.058452226100000004	-0.0324031043	-0.1170144035	0.052853476100000005	-0.015912483999999998	-0.04342355690000002	-0.0834026774	-0.0865710475	0.10361477150000001	0.1306607457	-0.049916752599999996	0.0606642275	0.0111420527	-0.04667817230000002	-0.001251538	0.050843014299999996	-0.0439019048	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0148111	-8.000000000001062e-06	0.00021936868321	6.4000000000017e-11	0.0561601	0.0331443	0.00109854462249	0.0031539568320100003	0.0079612	-0.0761603	6.338070544e-05	0.005800391296090001	0.00113434	-0.0003702	1.2867272356e-06	1.3704804e-07	0.000211012	-0.00012956499999999994	4.4526064144e-08	1.6787089224999984e-08	-0.000548469	-0.000703142	4.944086721640001e-07	3.00818243961e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
