onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0124	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
15.0207	1.3678000000000008	control	1.3678000000000008	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0289	3.0894000000000013	control	3.0894000000000013	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0371	1.0511000000000017	control	1.0511000000000017	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0454	1.3116999999999983	control	1.3116999999999983	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0536	0.4843999999999937	control	0.4843999999999937	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0618	3.2450000000000045	emotion	3.2450000000000045	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0701	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	anger
50.0783	1.9892000000000039	emotion	1.9892000000000039	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0865	1.6739999999999995	emotion	1.6739999999999995	right	incorrect	n/a	male	black	black	black	fear
60.0948	2.3115000000000023	emotion	2.3115000000000023	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.103	2.810200000000009	emotion	2.810200000000009	left	incorrect	n/a	female	asian	black	asian	fear
70.1112	1.4938999999999965	control	1.4938999999999965	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1195	0.8174999999999955	control	0.8174999999999955	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1277	0.5420999999999907	control	0.5420999999999907	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1359	0.6858000000000004	control	0.6858000000000004	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1442	4.197199999999995	control	4.197199999999995	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1524	0.6329999999999956	control	0.6329999999999956	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1606	1.6867000000000019	emotion	1.6867000000000019	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1689	2.1292000000000115	emotion	2.1292000000000115	right	incorrect	n/a	male	black	black	black	anger
110.1771	1.8739000000000061	emotion	1.8739000000000061	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1853	2.2956000000000074	emotion	2.2956000000000074	left	incorrect	n/a	male	black	black	black	fear
120.1936	1.933099999999996	emotion	1.933099999999996	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2018	1.892799999999994	emotion	1.892799999999994	right	incorrect	n/a	female	asian	black	asian	anger
130.21	0.9795000000000016	control	0.9795000000000016	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2183	0.7021000000000015	control	0.7021000000000015	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2265	0.8947000000000003	control	0.8947000000000003	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2347	0.5323999999999955	control	0.5323999999999955	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.243	1.4980000000000189	control	1.4980000000000189	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2512	2.2205999999999904	control	2.2205999999999904	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2594	3.367199999999997	emotion	3.367199999999997	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2676	1.8120000000000118	emotion	1.8120000000000118	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2759	3.281499999999994	emotion	3.281499999999994	left	incorrect	n/a	male	black	black	black	anger
175.2841	2.099199999999996	emotion	2.099199999999996	right	incorrect	n/a	female	black	asian	asian	anger
180.2923	1.288899999999984	emotion	1.288899999999984	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3006	1.0973999999999933	emotion	1.0973999999999933	left	incorrect	n/a	female	asian	asian	black	fear
190.3088	2.102100000000007	control	2.102100000000007	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.317	1.2597999999999843	control	1.2597999999999843	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3253	2.0583000000000027	control	2.0583000000000027	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3335	2.2510000000000048	control	2.2510000000000048	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3417	1.3897000000000048	control	1.3897000000000048	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.35	1.4522000000000048	control	1.4522000000000048	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3582	1.7708999999999833	emotion	1.7708999999999833	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3664	2.0866000000000042	emotion	2.0866000000000042	right	incorrect	n/a	female	black	asian	asian	fear
230.3747	2.0311000000000092	emotion	2.0311000000000092	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3829	1.720799999999997	emotion	1.720799999999997	right	incorrect	n/a	male	black	black	black	fear
240.3911	1.9824000000000126	emotion	1.9824000000000126	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3994	4.376999999999981	emotion	4.376999999999981	right	correct	n/a	female	asian	asian	black	anger
