onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0355	6	active_change	correct	1.485199999999999	right
20.052	6	active_change	correct	1.8854000000000006	right
26.0602	6	active_nochange	correct	2.5470000000000006	left
36.0767	6	passive	n/a	3.4202999999999975	left
42.0849	6	active_change	correct	1.213000000000001	right
52.1014	6	active_nochange	correct	1.995200000000004	left
60.117900000000006	6	active_change	correct	1.7015999999999991	right
66.1262	6	active_nochange	correct	1.6591000000000093	left
72.1344	6	active_change	correct	2.036699999999996	right
78.1426	6	active_change	correct	1.632400000000004	right
86.1592	6	active_nochange	incorrect	1.7436000000000007	right
92.1674	6	active_nochange	incorrect	2.036299999999997	right
100.1839	6	active_nochange	incorrect	1.9776000000000096	right
106.1921	6	passive	n/a	1.2283000000000044	left
112.2004	6	active_change	correct	1.2767999999999944	right
118.2086	6	active_nochange	correct	1.602499999999992	left
126.2251	6	passive	n/a	1.3618000000000166	left
134.2417	6	active_nochange	correct	1.2620000000000005	left
140.2499	6	active_nochange	incorrect	1.5527000000000157	right
150.2664	6	active_nochange	correct	2.2569000000000017	left
156.2746	6	passive	n/a	1.4806000000000097	left
162.2828	6	passive	n/a	1.3032999999999788	left
172.2993	6	active_change	correct	1.5785000000000196	right
180.3159	6	active_change	correct	2.3977000000000146	right
188.3324	6	active_nochange	incorrect	1.4000999999999806	right
194.3406	6	active_change	correct	1.3537000000000035	right
204.3571	6	passive	n/a	1.2549999999999955	left
210.3653	6	active_nochange	correct	1.6307000000000187	left
216.3736	6	active_change	correct	1.4692000000000007	right
222.3818	6	active_change	correct	1.3088999999999942	right
228.39	6	active_nochange	correct	1.2455000000000211	left
238.4065	6	active_change	correct	1.345799999999997	right
244.4147	6	active_change	correct	1.5544999999999902	right
252.43130000000002	6	active_change	miss	n/a	right
258.4395	6	active_change	correct	1.4562999999999988	right
264.4477	6	active_nochange	incorrect	1.343999999999994	right
272.4642	6	passive	n/a	1.6433000000000106	right
280.4808	6	passive	n/a	1.315499999999986	left
296.4972	6	active_nochange	correct	1.3877999999999702	left
302.5054	6	active_nochange	incorrect	1.447400000000016	right
