onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0108	1.1097000000000001	control	1.1097000000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0189	1.1774000000000004	control	1.1774000000000004	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0271	0.7180999999999997	control	0.7180999999999997	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0353	0.9436999999999998	control	0.9436999999999998	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0435	0.8742999999999981	control	0.8742999999999981	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0517	1.2939000000000007	control	1.2939000000000007	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0599	1.462600000000002	emotion	1.462600000000002	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0681	1.3192000000000021	emotion	1.3192000000000021	left	incorrect	n/a	male	black	black	black	anger
50.0763	1.3777999999999935	emotion	1.3777999999999935	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0844	1.5775000000000006	emotion	1.5775000000000006	right	incorrect	n/a	male	black	black	black	fear
60.0926	1.4172000000000011	emotion	1.4172000000000011	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1008	1.389799999999994	emotion	1.389799999999994	left	incorrect	n/a	female	asian	black	asian	fear
70.109	1.0634000000000015	control	1.0634000000000015	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1172	0.9879999999999995	control	0.9879999999999995	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1254	0.6796999999999969	control	0.6796999999999969	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1336	0.6452999999999918	control	0.6452999999999918	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1417	0.6610000000000014	control	0.6610000000000014	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1499	1.0015999999999963	control	1.0015999999999963	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1581	1.5052999999999912	emotion	1.5052999999999912	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1663	2.0959000000000003	emotion	2.0959000000000003	right	incorrect	n/a	male	black	black	black	anger
110.1745	1.9535000000000053	emotion	1.9535000000000053	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1827	1.5751000000000062	emotion	1.5751000000000062	left	incorrect	n/a	male	black	black	black	fear
120.1909	1.5738000000000056	emotion	1.5738000000000056	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.1991	1.6414000000000044	emotion	1.6414000000000044	right	incorrect	n/a	female	asian	black	asian	anger
130.2072	0.8920999999999992	control	0.8920999999999992	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2154	1.6146999999999991	control	1.6146999999999991	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2236	0.9564000000000021	control	0.9564000000000021	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2318	0.9099999999999966	control	0.9099999999999966	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.24	0.7395999999999958	control	0.7395999999999958	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2482	1.0581999999999994	control	1.0581999999999994	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2564	1.9997999999999934	emotion	1.9997999999999934	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2645	2.481500000000011	emotion	2.481500000000011	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2727	1.85420000000002	emotion	1.85420000000002	left	incorrect	n/a	male	black	black	black	anger
175.2809	1.6587999999999852	emotion	1.6587999999999852	right	incorrect	n/a	female	black	asian	asian	anger
180.2891	1.529500000000013	emotion	1.529500000000013	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2973	2.13209999999998	emotion	2.13209999999998	left	incorrect	n/a	female	asian	asian	black	fear
190.3055	0.827699999999993	control	0.827699999999993	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3137	1.066299999999984	control	1.066299999999984	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3218	0.7720999999999947	control	0.7720999999999947	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.33	0.7436999999999898	control	0.7436999999999898	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3382	0.7023000000000081	control	0.7023000000000081	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3464	0.7978999999999985	control	0.7978999999999985	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3546	1.5844999999999914	emotion	1.5844999999999914	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3628	1.114200000000011	emotion	1.114200000000011	right	incorrect	n/a	female	black	asian	asian	fear
230.371	1.8348000000000013	emotion	1.8348000000000013	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3792	1.707400000000007	emotion	1.707400000000007	right	incorrect	n/a	male	black	black	black	fear
240.3873	2.02109999999999	emotion	2.02109999999999	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3955	1.9177999999999997	emotion	1.9177999999999997	left	incorrect	n/a	female	asian	asian	black	anger
