onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0357	6	active_change	incorrect	1.4588	left
20.052	6	active_change	correct	1.6761000000000017	right
26.0602	6	active_nochange	correct	1.4357000000000006	left
36.0766	6	passive	miss	n/a	right
42.0848	6	active_change	correct	1.2545999999999964	right
52.1012	6	active_nochange	correct	1.8438999999999979	left
60.117599999999996	6	active_change	correct	1.165300000000002	right
66.1258	6	active_nochange	correct	1.6677999999999997	left
72.134	6	active_change	correct	1.1924000000000063	right
78.1422	6	active_change	correct	1.2280999999999977	right
86.1586	6	active_nochange	incorrect	1.6973999999999876	right
92.1668	6	active_nochange	correct	1.3590000000000089	left
100.1832	6	active_nochange	correct	1.658299999999997	left
106.1914	6	passive	miss	n/a	right
112.1996	6	active_change	incorrect	0.9936000000000007	left
118.2078	6	active_nochange	correct	1.1861999999999995	left
126.2242	6	passive	miss	n/a	left
134.2407	6	active_nochange	incorrect	1.3556999999999846	right
140.2488	6	active_nochange	correct	1.1844000000000108	left
150.2652	6	active_nochange	correct	0.8297000000000025	left
156.2734	6	passive	n/a	4.603199999999987	left
162.2816	6	passive	n/a	1.681900000000013	left
172.298	6	active_change	incorrect	1.2061999999999955	left
180.3144	6	active_change	correct	0.9594999999999914	right
188.3309	6	active_nochange	correct	1.223799999999983	left
194.3391	6	active_change	incorrect	1.3103999999999871	left
204.3555	6	passive	n/a	1.5276999999999816	left
210.3636	6	active_nochange	correct	1.0884000000000071	left
216.3718	6	active_change	correct	2.3368999999999858	right
222.38	6	active_change	incorrect	1.5506000000000029	left
228.3882	6	active_nochange	incorrect	1.4351999999999805	right
238.4046	6	active_change	correct	1.1525000000000034	right
244.4127	6	active_change	correct	1.6961000000000013	right
252.42919999999998	6	active_change	correct	1.093400000000031	right
258.4374	6	active_change	correct	0.8139999999999645	right
264.4455	6	active_nochange	correct	1.643700000000024	left
272.462	6	passive	n/a	1.5719000000000278	left
280.4785	6	passive	n/a	1.4861999999999966	right
296.4947	6	active_nochange	correct	1.5563999999999965	left
302.5029	6	active_nochange	correct	1.7830999999999904	left
