name	volume	thickness	area	meancurv
Left-bankssts	2906.0	2.494	1158.0	0.094
Left-caudalanteriorcingulate	894.0	2.362	390.0	0.141
Left-caudalmiddlefrontal	7150.0	2.634	2411.0	0.12300000000000001
Left-cuneus	2586.0	2.101	1136.0	0.136
Left-entorhinal	1983.0	3.157	453.0	0.11699999999999999
Left-fusiform	11792.0	2.915	3451.0	0.13
Left-inferiorparietal	12810.0	2.4459999999999997	4661.0	0.121
Left-inferiortemporal	9139.0	2.782	2902.0	0.125
Left-isthmuscingulate	2674.0	2.818	871.0	0.138
Left-lateraloccipital	12056.0	2.2230000000000003	5216.0	0.14400000000000002
Left-lateralorbitofrontal	7721.0	2.8089999999999997	2464.0	0.141
Left-lingual	6786.0	2.2030000000000003	2844.0	0.149
Left-medialorbitofrontal	5598.0	2.841	1756.0	0.12300000000000001
Left-middletemporal	11107.0	2.786	3126.0	0.134
Left-parahippocampal	1956.0	2.5869999999999997	642.0	0.079
Left-paracentral	3022.0	2.365	1205.0	0.10800000000000001
Left-parsopercularis	4507.0	2.806	1403.0	0.11900000000000001
Left-parsorbitalis	2198.0	2.8280000000000003	589.0	0.139
Left-parstriangularis	4194.0	2.782	1357.0	0.14
Left-pericalcarine	1549.0	1.643	1029.0	0.125
Left-postcentral	8881.0	2.008	4012.0	0.113
Left-posteriorcingulate	2987.0	2.657	1024.0	0.153
Left-precentral	12217.0	2.476	4500.0	0.106
Left-precuneus	9056.0	2.437	3544.0	0.132
Left-rostralanteriorcingulate	2424.0	3.219	634.0	0.132
Left-rostralmiddlefrontal	12778.0	2.3609999999999998	4788.0	0.141
Left-superiorfrontal	22363.0	2.7489999999999997	7049.0	0.122
Left-superiorparietal	10735.0	2.097	4697.0	0.11699999999999999
Left-superiortemporal	13823.0	2.8139999999999996	4410.0	0.11199999999999999
Left-supramarginal	12778.0	2.64	4463.0	0.13
Left-frontalpole	787.0	2.529	254.0	0.16
Left-temporalpole	2518.0	3.301	522.0	0.141
Left-transversetemporal	1275.0	2.71	447.0	0.136
Left-insula	7702.0	3.4389999999999996	2220.0	0.111
BrainSegVolNotVent	1091124.0	1091124.0	81618.1	1091124.0
eTIV	1124688.764518	1124688.764518	1091124.0	1124688.764518
