csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
35720.46484375	n/a	n/a	1275951608.6535795	25388.927734375	n/a	n/a	644597651.5013161	13131.203125	n/a	n/a	172428495.51000977	n/a	n/a	n/a	-0.111274162	0.0240534739	0.056323516799999994	-0.0677944252	0.0122334424	-0.014813259799999999	0.0564367354	-0.0746202265	0.1715693511	-0.10054024660000001	0.013967056200000001	-0.1780591139	0.0383994493	-0.1221772942	-0.0038792796	0.0584366407	-0.1718850701	0.0656198309	-0.0292669642	0.0676554282	-0.0457747358	0.0485403415	-0.0023429707	0.008333291	-0.025770293700000002	0.0568054789	0.0956768911	0.06969657950000001	0.0954352567	-0.08132012570000001	-0.0109872387	0.062652624	0.005737224	-0.0121345923	-0.0227057391	0.023379544300000003	-0.0784573554	0.0428907916	-0.165373146	-0.17056477760000002	0.0269200081	-0.0748986527	-0.0762978829	0.19096729640000001	0.11614131009999999	-0.1295507089	-0.0742824783	-7.82671e-05	-0.005318906700000001	0.026069250699999998	0.0743083671	0.0353201911	0.0708766312	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.0254319	n/a	n/a	0.0006467815376100001	-0.0524336	n/a	n/a	0.0027492824089600004	-5.88856e-05	n/a	3.4675138873600005e-09	n/a	-0.00080785	n/a	6.526216225e-07	n/a	0.000980067	n/a	n/a	9.60531324489e-07	-0.000319599	n/a	1.02143520801e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35561.60546875	-158.859375	25236.301025390625	1264627783.5150301	25393.51953125	4.591796875	21.084598541259766	644830834.1839753	13129.6474609375	-1.5556640625	2.420090675354004	172387642.44850254	1.365972	59.800072	0.0271163744	-0.0261678966	0.0692834981	0.0751156703	0.0463567007	0.0814690809	-0.0087582646	0.0183781306	-0.052881773300000004	0.05002025190000002	-0.0114648744	0.0480948257	-0.049945187099999996	0.0256430725	0.040321094700000004	0.0025177732999999997	-0.00025278599999999996	-0.1214401258	0.1145697373	0.053782723899999996	-0.05800112230000001	-0.015019824199999999	0.1246399741	0.0817903898	0.026593753300000002	-0.0296425021	0.0786781293	-0.0277079016	0.08573359359999999	0.0569261298	-0.0881463044	0.06057656	0.012729991699999998	-0.0368169691	-0.0029758332000000003	-0.0015186809	0.0365192753	0.0343190023	-0.0209617653	-0.0121684519	-0.1310213528	-0.020538683999999998	0.010019972	-0.0622203056	0.1510840035	0.0052972374	0.013038363300000001	0.0237209984	0.005950220799999999	0.155523423	-0.14688675	0.010254958199999999	-0.017437108899999998	0.023305092799999996	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0267388	-0.0013068999999999965	1.7079876099999902e-06	0.0007149634254399997	-0.0524326	1.000000000001e-06	1.0000000000020003e-12	0.0027491775427600004	-4.63612e-05	1.2524400000000005e-05	2.14936086544e-09	1.5686059536000012e-10	-0.000578611	0.000229239	3.3479068932100003e-07	5.2550519121e-08	0.0007889709999999999	-0.0001910960000000002	3.651768121600008e-08	6.224752388409998e-07	-0.000415183	-9.5584e-05	1.72376923489e-07	9.136301056000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35628.75	67.14453125	4508.3880767822275	1269407826.5625	25356.8359375	-36.68359375	1345.686050415039	642969128.7612915	13098.3291015625	-31.318359375	980.8396339416504	171566225.2528391	1.399014	61.246601	0.0914663388	0.0067633197	0.0682287278	0.022257051	0.0118721433	0.0041206396	0.008783098100000001	0.04216783599999999	0.0241576419	0.011610238600000001	-0.0742237848	-0.1247891835	0.0211616606	0.021512149700000004	0.0522896935	0.0138394517	0.0220650049	0.037059544900000005	-0.0310100907	0.0308800269	-0.1165403467	-0.0249330254	0.0375709193	-0.016536716899999998	-0.0874054069	-0.10847064320000001	0.0227747905	-0.014222765200000001	-0.0220848269	0.0546005567	-0.08779505189999999	-0.0040574809	0.0176756722	-0.0653633043	-0.1014293175	0.015977084199999998	-0.0071845529	0.0043141569	0.0089585899	-0.044598486900000005	0.0323653294	0.0589183191	0.0519642443	0.0593750531	-0.009073722099999999	0.08977138130000001	0.10412967070000001	0.0074772003	-0.013385666200000002	0.045604201799999994	-0.0729851712	0.05643931360000001	0.0186690583	0.0829014151	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.011147	0.015591799999999998	0.0002431042272399999	0.000124255609	-0.0397735	0.012659100000000001	0.00016025281281	0.0015819313022500002	-0.030597000000000006	-0.0305506388	0.000936176409	0.0009333415310880656	-0.000560252	1.8359000000000022e-05	3.13882303504e-07	3.370528810000006e-10	0.000452781	-0.00033618999999999983	1.1302371609999992e-07	2.05010633961e-07	-0.000116436	0.00029874700000000003	1.3557342096000001e-08	8.924977000900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35657.16796875	28.41796875	807.5809478759766	1271433627.551651	25348.263671875	-8.572265625	73.48373794555664	642534471.1788979	13125.3271484375	26.998046875	728.8945350646973	172274212.75351048	1.3097470000000002	57.33863100000001	0.07093361500000002	-0.0157101652	0.09379646130000001	-0.0019926983	0.0362190492	-0.032203857200000005	0.1344947743	0.0631039548	-0.0446822224	-0.0048401559	0.0119971025	-0.1055764107	-0.0165155115	-0.0912568688	-0.0333199103	-0.0252028389	0.0092629458	0.0795584741	0.0521509858	-0.0613421677	-0.037632239	-0.002520179	-0.052718420499999995	-0.028696825099999997	0.10567208789999999	-0.1286850769	-0.003403493	-0.0334690063	-0.03944705	0.0748049182	0.024746353999999998	-0.0230207771	0.0579468121	0.0073951601	0.17435233420000001	0.0265528217	-0.11386416740000001	-0.0363094085	-0.0803457326	-0.042623713	0.06335073150000001	0.1213804303	-0.039590516	0.019250748300000002	-0.0161155745	-0.0343542187	0.0365728029	0.08706672609999999	-0.1078996642	-0.0050663921	0.0119676755	-0.0214402227	0.0931975977	0.1301852318	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.00562894	0.005518060000000001	3.0448986163600014e-05	3.16849655236e-05	-0.0105797	0.0291938	0.0008522779584400001	0.00011193005209000002	-0.00746063	0.023136370000000003	5.56609999969e-05	0.0005352916167769002	-0.000460127	0.00010012500000000006	2.11716856129e-07	1.0025015625000012e-08	0.000567763	0.00011498200000000002	1.3220860324000003e-08	3.22354824169e-07	-6.983530000000002e-05	4.660069999999999e-05	4.8769691260900025e-09	2.171625240489999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35750.921875	93.75390625	8789.794937133789	1278128414.9123535	25350.630859375	2.3671875	5.60357666015625	642654484.968296	13139.087890625	13.7607421875	189.35802555084229	172635630.5975685	1.193483	52.248749	0.085785385	-0.0219221749	-0.000969111	0.015357562	-0.032649418199999995	-0.0074896986	0.0113737249	0.0488880259	0.0191840336	-0.0089950065	-0.0043493076	0.0044532626	0.022850042999999997	0.07250205030000001	0.0203011675	0.0678102481	0.02127085	-0.07732986879999999	0.11204490289999999	-0.0394393571	-0.09232849480000001	-0.0216053565	0.0037698290999999997	-0.027865005499999998	-0.0415263044	-0.0926303024	-0.0763318517	0.047062130300000005	-0.027997511699999998	0.0321671798	-0.069143119	0.0968123659	-0.0187928767	0.016466859099999998	-0.0180642469	0.0072079029	-0.0095457532	0.052465573499999994	-0.017950588899999998	-0.0299322627	-0.0110816535	-0.0430939214	0.0113503979	0.0039881121999999995	0.012252291399999999	0.049794537300000004	0.0447850912	-0.043142422199999995	-0.09150919099999999	-0.0062075493	-0.1308515776	-0.0479936049	0.008873610799999999	0.06837645469999999	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	0.00550014	0.01112908	0.0001238564216464	3.02515400196e-05	-0.0490114	-0.03843169999999999	0.0014769955648899998	0.0024021173299600003	-0.0199655	-0.01250487	0.00039862119025	0.00015637177371690002	-0.0005391780000000001	-7.905100000000012e-05	2.907129156840001e-07	6.249060601000019e-09	0.000328087	-0.00023967600000000005	5.744458497600001e-08	1.0764107956899998e-07	-0.000225503	-0.00015566769999999998	5.0851603008999997e-08	2.4232432823289995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35752.453125	1.53125	2.3447265625	1278237904.4553225	25325.392578125	-25.23828125	636.9708404541017	641375509.2361487	13104.7255859375	-34.3623046875	1180.7679834365845	171733832.68272495	1.261751	55.237438	0.05483213000000002	0.0342181306	0.0448266872	0.0060417295	-0.0014730712	-0.07573333019999999	0.0204705541	0.0801481634	-0.0698719729	-0.0009638241	0.0793403773	-0.06764784530000001	0.0130744086	0.1261458477	0.0914085402	-0.0819415696	0.0602757287	0.0142305311	-0.025809816699999998	-0.0466051096	0.0313830161	-0.1196842781	0.0372368852	-0.051612800599999994	-0.0306591417	-0.0096039066	-0.019092091999999998	0.0117560109	-0.06861983320000001	0.0666631121	-0.0955157209	-0.053444750199999995	0.1259405223	0.1059025735	-0.052360883399999995	0.0533921525	-0.0321393642	-0.0716128719	-0.1006322451	-0.0353256599	0.0763632936	-0.14457492519999998	0.10800434800000001	-0.0838333324	-0.04606385599999999	-0.0539037699	0.0288895538	-0.015872438200000002	-0.0072994196	-0.0010175561	-0.06299602309999999	-0.0137141654	-0.0295121433	0.0794824762	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	-0.00565337	-0.011153509999999998	0.00012440078532009995	3.1960592356899994e-05	-0.0533278	-0.004316399999999998	1.8631308959999984e-05	0.00284385425284	-0.00520978	0.01475572	2.71418076484e-05	0.0002177312727184	-0.000272747	0.0002664310000000001	7.439092600900001e-08	7.098547776100004e-08	0.000150097	-0.00017798999999999994	3.168044009999998e-08	2.2529109409e-08	-0.00017779400000000005	4.7708999999999966e-05	3.1610706436000015e-08	2.276148680999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35720.93359375	-31.51953125	993.4808502197266	1275985096.8090973	25341.111328125	15.71875	247.0791015625	642171923.3444253	13083.1005859375	-21.625	467.640625	171167520.94175816	1.220524	53.432594	0.038327587	-0.0241841402	0.11146495039999996	-0.0486036184	-0.046527984800000005	-0.05680774490000001	-0.0220419788	0.1538975003	-0.0230770727	-0.030068640499999997	0.072712588	-0.0380458084	-0.07667933440000001	-0.0208679193	0.0306585879	0.0817816625	0.015235390900000001	-0.0746104407	0.0333963365	0.10607279650000001	0.0044574364000000005	0.0317909383	0.0574071929	0.0182358559	-0.0340139812	0.0084178626	0.0864003007	0.038306423	-0.08868762779999999	0.1416460178	-0.0871792236	0.013724461399999999	0.11113612099999999	0.1030606816	0.0375538519	0.0149931726	0.019321815	0.027854937000000003	-0.10833043220000001	0.0230148345	0.09131759710000001	-0.027063358	-0.0220171378	0.0622191174	0.1129498381	-0.0676183794	-0.1122736913	-0.0581498182	-0.073775044	-0.0136776106	-0.0679974009	0.0694205713	0.0601853852	0.0191938546	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-0.00563808	1.52899999999994e-05	2.337840999999817e-10	3.1787946086400004e-05	-0.0681217	-0.01479389999999999	0.00021885947720999972	0.00464056601089	0.000115317	0.005325096999999999	1.3298010489e-08	2.8356658059409e-05	-0.000203204	6.954299999999998e-05	4.1291865616000016e-08	4.836228848999998e-09	0.000207031	5.6934e-05	3.241480355999999e-09	4.2861834961e-08	-0.000415183	-0.00023738900000000001	1.72376923489e-07	5.6353537321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35666.7578125	-54.17578125	2935.015274047852	1272117612.8555298	25329.04296875	-12.068359375	145.64529800415042	641560417.7127838	13087.125	4.0244140625	16.195908546447757	171272840.765625	1.359762	59.52821	0.02307300700000001	-0.0894227774	0.0592325588	-0.1002105298	-0.006299519	-0.0450586898	0.0075737831	0.09943031460000001	0.0727121557	-0.0824013816	0.0464711975	0.1290776347	-0.0378800434	-0.045466642300000006	0.1055197365	-0.0193381096	0.0461738274	-0.09391271720000001	-0.1112740432	-0.043605222199999995	-0.0251077652	0.0183234772	-0.011493875800000001	-0.025505869100000002	0.0477701946	0.0411171854	-0.0334633448	0.058954746100000004	-0.022936481	0.1443788605	0.1162432788	0.0883507254	0.0365329693	-0.0199218714	-0.1374809662	0.0474186486	-0.0322856365	0.11419479869999999	-0.0017914685999999996	0.0609306103	0.06474125309999999	-0.0353603157	0.0395194535	-0.0314918382	0.0863141957	-0.0885348319	-0.0681989161	-0.022103295699999997	-0.0138962062	0.0308119927	0.038938598399999996	-0.0371293536	-0.0593083418	-0.050159796799999996	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.00563413	3.9499999999999605e-06	1.560249999999969e-11	3.17434208569e-05	-0.0792258	-0.011104100000000006	0.00012330103681000012	0.00627672738564	-0.00134824	-0.001463557	1.8177510976e-06	2.1419990922490002e-06	-0.000350405	-0.00014720099999999996	1.22783664025e-07	2.1668134400999988e-08	0.000269858	6.2827e-05	3.947231929e-09	7.2823340164e-08	-0.000415183	0.0	1.72376923489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35690.12109375	23.36328125	545.8429107666017	1273784743.6865387	25336.16796875	7.125	50.765625	641921407.3407135	13127.7109375	40.5859375	1647.2183227539062	172336794.45855713	1.116261	48.86810300000001	0.031189429999999994	-0.059801447	0.0046202582	-0.0031990469	0.026095701699999998	0.012319552	-0.0517607477	0.0191051915	-0.0256460672	0.0090162566	0.0014372647	0.1623212902	-0.1033525022	-0.0324361083	0.0078794412	-0.0777183399	-0.0195319103	-0.0090555925	0.0057227501	-0.1764239631	-0.035366257799999995	-0.043440498200000004	-0.1330412752	-0.133567325	-0.0095688043	-0.0417408503	0.0737692482	0.040027746600000004	0.0818697389	0.038561262799999996	0.113217852	0.034967677200000005	0.0804761138	0.1290773402	-0.0355008202	0.0535066282	0.019659748799999998	0.0005748586	0.013155351000000001	0.0125975531	-0.06374953259999999	-0.0071552704	-0.039663794700000005	-0.0626639537	-0.0298999836	-0.0704159581	0.0642820241	-0.025317995899999998	-0.0533195624	-0.055296476	0.1853704148	-0.0586014776	0.0637313419	-0.0020769945999999997	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.00563386	2.700000000001313e-07	7.290000000007087e-14	3.17403784996e-05	-0.08890779999999998	-0.00968199999999998	9.374112399999966e-05	0.007904596900839994	-0.014782399999999998	-0.013434159999999995	0.00021851934975999996	0.0001804766549055999	-0.000260819	8.958599999999995e-05	6.802655076100001e-08	8.025651395999991e-09	0.000197984	-7.187399999999997e-05	5.165871875999998e-09	3.9197664256e-08	-0.000415183	0.0	1.72376923489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35625.9375	-64.18359375	4119.533706665039	1269207422.7539062	25370.533203125	34.365234375	1180.9693336486814	643663955.0108682	13155.044921875	27.333984375	747.1467018127441	173055206.89654922	1.276199	55.869953	0.11412026999999995	-0.0192761333	0.034449148900000004	0.062316205599999994	0.1149243009	0.1006409626	0.047476906500000006	-0.0388177038	-0.040510190099999996	0.0062759479	-0.010210702	0.1334334818	-0.1310176325	0.0167821043	-0.0150968996	0.018273061200000003	0.0063834231000000005	-0.0074886162	-0.055577108099999994	0.045000327699999995	-0.1690110949	0.05652502230000001	0.046465785999999995	0.022873517200000002	0.0768829113	-0.0228263296	0.0198345436	-0.0580826276	0.1550398309	0.022385466099999998	0.1268540276	0.08394201970000001	0.1620478952	0.05947732	-0.0338897387	0.024594204100000003	-0.047251246600000005	0.0342616354	0.0397340922	0.024410302999999998	-0.1785851466	0.0155276851	-0.0355098097	0.0319174387	0.006153098199999999	-0.04202740730000002	-0.0533692158	0.0664067245	-0.0292171006	0.1102316297	-0.0814418117	-0.0254330381	-0.0646976903	-0.024209389700000004	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-0.00563883	-4.9699999999999744e-06	2.470089999999975e-11	3.17964037689e-05	-0.014314	0.07459379999999999	0.0055642349984399994	0.00020489059599999995	-0.017488999999999998	-0.0027066	0.00030586512099999984	7.32568356e-06	-0.000351137	-9.031799999999992e-05	1.2329719276899993e-07	8.157341123999988e-09	0.000217681	1.969699999999997e-05	3.8797180899999887e-10	4.738501776099999e-08	0.0002111	0.000626283	4.456321e-08	3.922303960890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
