csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
30793.47265625	n/a	n/a	948237958.2312164	20891.48046875	n/a	n/a	436453956.1761627	20190.580078125	n/a	407659523.8911781	n/a	n/a	n/a	n/a	-0.0820679238	-0.045780421200000004	-0.0621714436	-0.059896511799999996	0.1334805107	-0.0571378498	0.0050608291	-0.1559981788	0.2825180914	-0.0551463795	0.1642490451	-0.2149215055	0.019271206399999997	-0.2403109613	0.1192444825	-0.022289692000000003	0.061363380999999995	-0.047720860700000006	0.0173710045	0.0052808314	-0.000423354	0.0337201766	-0.0556906622	0.038598966400000004	-0.0391729936	0.0039307683	-0.0503862847	0.06055489980000001	-0.0425321269	0.0019507588	-0.1413182968	0.0382534147	-0.1159620802	0.0081913652	-0.021815064199999998	0.1684756578	-0.0245022779	0.0762315153	-0.0795525624	-0.0860861809	0.040097906	0.0118260291	0.1211145849	-0.0535898164	0.052801909400000006	0.014290784099999999	-0.0103554349	0.055726692300000005	-0.12355748859999999	0.1955672131	-0.0836773441	0.11150468529999999	-0.1296990961	0.15704572039999998	-0.11056095519999999	0.2402335215	-0.12268715779999999	0.2043840031	-0.0970768611	0.2257514437	-0.1222502685	0.11478738849999999	-0.06457443780000001	0.0229598492	-0.0336615806	0.0313014718	-0.0326158726	-0.013736676100000001	0.06850561200000001	-0.0302422046	0.0452830952	-0.039493849500000004	0.034537077	-0.0056271574	0.056054626600000004	-0.10221945	0.007194451700000002	-0.0763121295	0.08130682759999999	-0.1024712547	0.0220479169	-0.10682274970000001	0.0344844098	-0.09211656929999999	0.0174347859	0.0872538086	-0.0899181047	0.0172499226	0.18780652109999998	-0.0924981705	0.0478277585	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.029409300000000006	n/a	0.0008649069264900003	n/a	-0.0574945	n/a	0.0033056175302500004	n/a	0.069226	n/a	0.004792239075999999	n/a	-0.00628396	n/a	n/a	3.94881532816e-05	0.00156181	n/a	n/a	2.4392504761000003e-06	-0.000922209	n/a	n/a	8.504694396809998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30509.583984375	-283.888671875	80592.77801895143	930834714.8996316	20838.96875	-52.51171875	2757.4806060791016	434262618.56347656	20152.6484375	-37.931640625	406129239.0454712	1438.8093605041504	1.349962	21.712196	0.05279570000000002	0.0626446925	0.15681860849999998	-0.011377470700000001	0.1208179294	0.0207153409	-0.067917832	0.15249442789999998	-0.2515392	0.2316050989	-0.1140592973	0.0439983526	-0.2097426746	0.0201595789	-0.17642247	0.0473222039	0.0428098814	0.0057768712	-0.05493683940000001	-0.197298799	-0.1400668973	0.1525466412	-0.0130016469	0.0125146041	0.005991897800000001	-0.09754081269999999	-0.090400576	0.0496272589	-0.0753610855	0.098836946	-0.0239663948	-0.052901365	0.027595824799999998	0.024652873999999998	-0.0672381115	0.0173208001	-0.1089904894	-0.0159977288	0.050046172699999995	0.0316519617	-0.1147340315	-0.028330891	0.09170304189999999	-0.0255205816	-0.008542519699999999	-0.148218514	0.0649484023	-0.1441434738	0.0063294883	-0.0649427519	0.22637435579999998	0.10694151810000001	0.0038122896	-0.1832684023	0.1273521258	-0.2777681006	0.2513789895	-0.0703348584	0.0818429442	-0.021437558	0.14732950779999998	-0.0825129525	0.044285652	-0.1125222708	-0.0383248719	-0.08911995589999999	-0.11490000859999999	0.0952620241	0.1808255193	-0.0058740146	0.0292659012	-0.0689796674	0.0758983337	-0.0691862792	-0.05636779030000001	0.0710067946	0.0733853904	0.0328448725	-0.1060149276	-0.050271488899999994	-0.011192650600000001	-0.026710569500000003	0.0489276307	-0.09952252	-0.0331761012	0.0174022082	0.1662884598	0.0590950906	-0.0230541398	-0.029113248300000002	0.0596492913	-0.0274319905	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.028798400000000005	0.0006108999999999977	0.0008293478425600003	3.7319880999999693e-07	-0.0574808	1.3700000000005376e-05	0.00330404236864	1.876900000001473e-10	0.098847	0.029621000000000012	0.009770729409	0.0008774036410000005	-0.00620513	7.883000000000022e-05	6.214168900000034e-09	3.85036383169e-05	0.00123063	-0.0003311800000000001	1.096801924000001e-07	1.5144501969e-06	-0.000881217	4.0991999999999895e-05	1.6803440639999914e-09	7.765434010890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30640.06640625	130.482421875	17025.662418365482	938813669.3794098	20880.470703125	41.501953125	1722.4121131896973	435994056.78406143	20273.51171875	120.86328125	411015277.4102936	14607.932754516602	1.413743	22.738014	0.17665849999999994	0.0949002627	0.0364268767	0.029049482400000007	-0.032473886	0.0481268505	0.0710092791	0.0145740992	-0.17034314829999994	0.1133320497	0.0022984316	0.0320235558	0.013514207299999999	0.0149030485	-0.1338258952	0.0006947173	0.0036571077000000004	0.175596274	-0.0177201981	-0.0192894703	0.0021559093	-0.0232514672	-0.0382754803	-0.02315735	0.0047405933	-0.1303550709	0.056784757699999994	0.0377905307	-0.0900636745	0.035402189	0.19219572210000002	-0.1667621845	0.024143570899999998	0.1356026559	0.0177246888	-0.0154884624	-0.0522247355	-0.0798862896	-0.1436136454	0.0132172808	0.0909900919	-0.020673701399999998	0.0007189102000000001	-0.05231215	0.0703340096	-0.09060648269999999	-0.0345425058	-0.0400118482	-0.046686777699999994	-0.0872284682	0.05036187	-0.0352479926	0.06629229360000001	0.014558117800000001	0.1265316408	-0.06994507259999999	0.10332545060000001	-0.0042023988	0.0022456607000000003	-0.0757115159	0.16641204099999998	-0.020809636	0.0370902199	0.0636687482	0.1457565639	0.0026924794	-0.0776639426	-0.0125397476	0.0241515078	0.0319841177	0.0159093321	-0.0217816809	0.2144503627	0.1240686127	0.082111141	0.0834779485	-0.0954520418	0.1585949546	-0.0585649908	-0.0424102971	0.133865393	-0.0296001606	-0.019309035800000002	-0.10365681880000001	0.0369156166	0.0546695278	-0.1491062833	0.0087823277	0.0778966938	-0.0168832483	0.033663870299999996	0.0356008566	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0287666	3.1800000000005435e-05	0.00082751727556	1.0112400000003457e-09	-0.0572768	0.00020399999999999585	0.0032806318182400005	4.161599999999831e-08	0.053470900000000016	-0.0453761	0.002859137146810001	0.00205899045121	-0.00414837	0.0020567599999999995	4.230261697599999e-06	1.72089736569e-05	0.0008868210000000002	-0.0003438089999999998	1.1820462848099988e-07	7.864514860410002e-07	-0.00110158	-0.000220363	4.8559851769e-08	1.2134784964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30812.759765625	172.693359375	29822.9963722229	949426164.3741188	20892.939453125	12.46875	155.4697265625	436514918.9919472	20253.927734375	-19.583984375	410221588.6692848	383.5324440002442	1.36514	21.956308	0.28614959999999995	-0.0687832147	0.0938254736	0.0230218071	-0.0557959399	0.06740937940000001	-0.08082179860000001	-0.024348183199999998	-0.1070369748	0.0494792326	-0.0785058575	-0.09644070689999999	0.0606243412	0.11036204869999999	0.0528788763	0.0589114225	-0.05749531400000001	-0.010703182	0.08866221640000001	-0.092695333	-0.0987952191	0.0985342852	-0.0635064741	0.13038604269999998	-0.11964351150000001	-0.0292054277	-0.0047430198	-0.0032882684	0.0934279073	-0.1542926653	0.0781182592	-0.035831970299999995	-0.1805070282	-0.0574526411	0.0733097959	0.0627305508	-0.021690725299999998	-0.0117287979	0.0440429341	-0.0104500933	0.0763897042	-0.026197085099999996	0.0163470724	-0.009698382299999999	-0.09345126039999999	-0.049548431	-0.0545651089	0.0033363408	-0.0633183067	-0.042564002000000004	-0.09191682179999999	-0.06796721	0.0318442177	-0.0794913488	0.1251622707	-0.043132864699999995	0.006880658	-0.0607056214	-0.10478646289999999	-0.08703279259999999	-0.1122507313	0.0050243886	0.0621516455	-0.0239047726	-0.09221618179999999	0.0618241407	-0.0960189065	0.08633872570000001	0.15254852	-0.1585460712	0.0472650405	-0.0154315095	-0.0046573737	-0.057816964900000004	0.018515624799999998	-0.0819165306	-0.1979600584	-0.0421786234	0.039813111	-0.069927472	0.0293864167	0.1341519148	-0.040070979799999996	0.04811556610000002	0.0723453968	-0.0232567691	0.0368347481	0.0022631535999999997	0.0585465363	-0.0315404319	-0.060559091399999994	0.05632705230000001	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0334326	-0.004666	0.00111773874276	2.1771556e-05	0.0705184	0.1277952	0.004972844738559999	0.01633161314304	0.021399	-0.032071900000000014	0.0004579172010000001	0.0010286067696100006	-0.00215172	0.00199665	3.9866112225e-06	4.6298989584000005e-06	0.000451141	-0.00043568000000000014	1.8981706240000008e-07	2.0352820188099998e-07	-0.00110158	0.0	0.0	1.2134784964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30679.169921875	-133.58984375	17846.246353149414	941211467.0952797	20842.4375	-50.501953125	2550.447269439697	434407200.9414063	20169.654296875	-84.2734375	406814954.45544815	7102.012268066406	1.24683	20.053467	0.12522780000000006	-0.0054638614000000005	0.0495591378	-0.16065718869999998	0.1262138394	-0.0637725148	-0.0808545163	-0.039491435299999995	0.0357002112	0.08519391189999999	-0.0095650626	0.0152182427	0.003776432	0.11760344019999999	-0.0410562267	0.0504438366	-0.026200725499999997	0.0819858027	-0.0056815592	-0.092520189	0.10607640800000001	-0.0051961465	0.0281305389	-0.06419901459999999	-0.0921668	0.0577535275	-0.0343992591	0.0039906635999999995	-0.047904454900000004	0.048563986600000005	0.0286665017	0.029068199399999998	-0.153130986	-0.029968947599999997	-0.0181702272	-0.1456953957	-0.1363236538	0.0306410811	-0.006491570699999999	-0.0502118793	0.22123563489999998	-0.0697346123	-0.0831783266	-0.1797074257	-0.0095845853	0.0027333840999999998	0.1821685222	-0.07015892650000001	0.0447547524	-0.12754650210000001	0.07629278540000001	0.1288772075	-0.0645140025	-0.058989048499999995	0.0209705392	0.0465162991	0.0104447607	-0.0733262989	0.0024096653	-0.10616035720000001	0.0148961973	0.0006302822	0.0684657835	-0.0763472874	0.05923561610000001	0.0234801763	-0.08841557929999999	-0.0697347457	-0.012922871899999999	0.0759717428	4.43521e-05	0.1237761665	-0.0062957427	-0.06584941150000001	0.1008598083	0.0082973453	0.0583687232	-0.007143916700000002	0.042107917599999996	-0.1458237465	0.055330693	0.1073474781	-0.04217619809999999	0.0063382343	0.2577368909	-0.0318454519	-0.063921648	0.0186474901	0.005376506	-0.18281922379999999	0.0949238335	0.0731913517	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0304706	0.0029620000000000033	0.0009284574643599998	8.773444000000017e-06	0.038948800000000006	-0.03156959999999999	0.0015170090214400005	0.0009966396441599991	0.0545025	0.033103499999999994	0.00297052250625	0.0010958417122499996	-0.00144528	0.0007064400000000003	4.990574736000004e-07	2.0888342784e-06	0.0007885849999999999	0.00033744399999999984	1.1386845313599989e-07	6.218663022249998e-07	-0.0012095500000000006	-0.00010797000000000063	1.165752090000014e-08	1.4630112025000016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30597.724609375	-81.4453125	6633.338928222656	936220751.2711524	20836.8125	-5.625	31.640625	434172755.16015625	20215.18359375	45.529296875	408653647.7290192	2072.9168739318848	1.241426	19.966551000000006	0.10073935	0.0868021851	0.0905060413	0.0296527192	0.12146973130000001	-0.033527072000000005	0.0278666846	0.0674000889	-0.0214553028	0.0098111414	0.138342771	-0.0155807225	0.1458717555	0.060618653700000004	-0.1662583514	0.09608881150000001	0.0160046418	-0.0207087255	0.0121752408	0.0247119117	0.122163812	-0.0261542649	0.0305789661	-0.028242299199999998	0.0594569194	-0.0092782154	0.046778079400000006	-0.008866205600000001	0.0395903882	-0.0478003876	-0.1577730553	-0.0299512894	0.1154499841	-0.1036774188	-0.0012358175	-0.0676397869	0.08116705910000001	0.11148960880000001	0.0333629259	0.0813392421	0.037206487999999996	0.0424393856	0.10414937269999999	-0.1358231536	0.0387046254	-0.1226407835	0.0173713498	-0.048101305999999996	0.0397808832	-0.046119418899999993	0.0162291065	0.124327934	-0.0180877581	-0.0055011634	-0.0249995425	0.043049163700000004	0.0164579831	0.1136484592	-0.0847015383	-0.1886069943	0.1335735126	-0.1018945757	-0.0373751109	0.1089828131	-0.0297384492	0.0056404846	0.0150931056	-0.1298087696	-0.0437650591	0.07290364	-0.025287539300000002	-0.0509516932	-0.0201472858	-0.007578423000000002	-0.0786866971	0.026798680499999998	0.0223682728	-0.10213550800000001	-0.08413053529999999	0.1586634667	-0.031569739	0.0309803921	-0.0700613834	0.1068821967	0.0724066058	-0.0477601276	0.044033088	-0.053242828799999996	0.0081987833	-0.014707486200000001	0.11993392859999999	-0.0575753751	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0192133	0.011257299999999998	0.00036915089689	0.00012672680328999994	0.0238239	-0.015124900000000004	0.0005675782112100001	0.0002287626000100001	0.046643300000000006	-0.00785919999999999	0.0021755974348900003	6.176702463999986e-05	-0.0005999180000000001	0.0008453619999999999	7.146369110439998e-07	3.599016067240001e-07	0.0006220759999999999	-0.0001665089999999999	2.7725247080999972e-08	3.8697854977600004e-07	-0.000891462	0.00031808800000000066	1.0117997574400039e-07	7.94704497444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30775.943359375	178.21875	31761.9228515625	947158689.6594582	20859.451171875	22.638671875	512.509464263916	435116703.1918373	20362.427734375	147.244140625	414628463.2376442	21680.83694839477	1.381938	22.226482	0.07283196999999997	0.1600950067	-0.0806980941	0.059893547699999994	0.035027032400000005	-0.09464736	0.1129655838	0.1305769451	0.0256967665	0.0157242801	0.10229484900000001	0.0405391114	-0.08833069699999999	-0.1587308856	-0.1092385843	-0.0863072646	-0.025779124100000002	0.0111385223	0.0050923196999999995	0.0805555281	0.0931363578	0.0281758173	0.0221766533	-0.022900966000000002	0.1492112964	0.0987939251	-0.111621463	0.2007685927	0.0022519091	0.049354643399999995	-0.1028944911	0.2953241052	-0.10067449619999999	-0.1265979512	-0.0156421217	0.0195918629	0.0042644861	0.0650297697	0.101448325	-0.0372839177	0.0120387399	0.023128903	0.0525966525	0.08796527050000001	0.1920660911	-0.0201608119	-0.0421627771	-0.0026901095	-0.0465875657	0.0176326666	-0.030469539599999998	0.0489602836	-0.0363537326	0.050238179699999996	-0.1258240578	-0.029243140600000002	0.11311449650000001	0.1052764534	0.0776529858	0.12198843449999999	0.1260656367	0.0087658102	0.0071839294	0.0292337682	0.010140992199999999	0.0113412608	0.1131875993	-0.0776560293	-0.0820747029	0.0882694866	0.0351324317	-0.2034306046	-0.023931089500000002	-0.13390111470000002	-0.0234900302	-0.1878031048	0.26447110760000003	-0.0725375189	0.0864284084	-0.0792902407	-0.12364027080000001	0.0660867416	0.021681851000000002	0.043543532999999995	0.0270663816	-0.0266200293	0.025975467000000002	-0.055172567199999994	0.05008861690000002	0.0417558394	-0.10758177470000001	0.11826019460000001	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0144657	0.004747599999999998	0.00020925647649000005	2.2539705759999977e-05	-0.00763067	-0.03145457	5.82271246489e-05	0.0009893899738849	0.0301823	-0.01646100000000001	0.00091097123329	0.00027096452100000025	-0.000544756	5.5162000000000086e-05	3.0428462440000104e-09	2.96759099536e-07	0.00048398	-0.00013809599999999993	1.9070505215999986e-08	2.342366404e-07	-0.00110158	-0.000210118	4.4149573924000007e-08	1.2134784964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31003.240234375	227.296875	51663.869384765625	961200905.0303688	20923.41015625	63.958984375	4090.751682281494	437789092.5666657	20388.181640625	25.75390625	415677950.6111183	663.2636871337892	1.2909	20.762262	0.11471978	-0.1047913883	-0.17464890030000002	-0.0568607095	-0.143406911	-0.10178728880000001	-0.050035072199999996	-0.11552251220000001	0.1278205172	-0.0011137211999999999	-0.013433338799999998	-0.0804928663	-0.012122131699999998	0.0335955482	0.0042314912	-0.0322375087	-0.0313859296	0.0820797067	-0.1025965623	0.0648757013	-0.0601390583	-0.0765690136	0.03243873	0.11583184630000001	0.1156518416	-0.1275500431	0.0068832416	-0.0165897144	0.037899852799999995	0.0643279755	0.026893552	-0.0440629118	0.058508915700000004	-0.038780172200000004	-0.0710898013	0.0492777817	-0.06761929259999999	-0.0410172998	0.0076187678000000005	-0.1557610163	0.146812542	0.0201915845	0.0242831838	-0.0506710121	-0.0026231124	0.2468289393	0.0050827372	-0.0674848057	0.049101156900000005	-0.1563579145	-0.042503536200000004	-0.1301312926	-0.12000473910000001	0.0660142514	-0.0309430375	0.1024580942	0.0050236192	-0.054865315899999996	-0.0566138923	0.011130484199999999	-0.025410814700000003	0.0692544087	0.06736226370000001	-0.077925871	0.1210012092	-0.0656525111	0.0778844064	0.022775716	-0.05028925099999999	-0.09974806970000001	-0.0353084007	-0.0142095033	0.0906046042	0.0642265333	-0.1577801802	-0.0094613194	-0.0536263261	0.0663222921	-0.0591241975	0.0436883729	-0.08919940470000001	0.029300650299999998	0.0142944726	-0.1029829167	0.12782661	0.09644279380000001	-0.015170783500000003	-0.0632832787	0.0353094834	-0.0083139702	0.0381919742	0.0808872486	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.00692909	0.007536610000000002	4.80122882281e-05	5.680049029210002e-05	0.048443900000000005	0.05607457	0.002346811447210001	0.003144357400684901	0.013237700000000002	-0.016944599999999997	0.00017523670129000006	0.00028711946915999987	-0.000207	0.000337756	1.1407911553599999e-07	4.2849e-08	0.000138456	-0.00034552400000000005	1.1938683457600002e-07	1.9170063936e-08	-0.00110158	0.0	0.0	1.2134784964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30746.439453125	-256.80078125	65946.64125061035	945343539.0446817	20895.109375	-28.30078125	800.9342193603516	436605595.7932129	20314.939453125	-73.2421875	412696764.9841347	5364.418029785156	1.496165	24.063644	0.10174281	-0.011822682099999999	-0.008798867299999999	0.1415834975	-0.047624500599999994	-0.0392224542	-0.046880117699999994	0.117440406	-0.0551442508	-0.016233092299999998	-0.08647489929999999	-0.0634626584	0.0005237014	-0.0406450701	0.1065388275	-0.10129398810000001	0.1379102142	-0.0465255031	-0.0438743984	-0.1016895694	0.06181857480000001	-0.062191483	0.1259237084	-0.1261454383	0.0143499104	-0.0659044699	0.0213615986	-0.1221716317	0.0100908936	0.0171717697	0.0255240144	0.1941691388	-0.0063266379	-0.09593266140000001	-0.0032740732000000002	-0.007627495400000002	0.06955200610000001	-0.0739726102	0.017983846799999998	0.022301105499999998	0.0011484591	0.063294194	-0.0002120778	-0.083359819	-0.0108304434	-0.0203835224	-0.09066131279999999	-0.051843954000000005	0.1361573872	-0.0092584197	0.06266192940000001	-0.0448270445	-0.0620027769	-0.06155142440000001	-0.011803104299999999	-0.1211545667	-0.0003557376	-0.0056928551	-0.0576554582	0.09073755900000001	-0.0815345114	0.0657841295	-0.1873030034	-0.014383403000000001	-0.022484950400000002	-0.028596495299999997	-0.11543180550000001	-0.0773527353	0.0343943423	0.14173086029999998	-0.0899251685	0.06402044309999999	-0.0289256643	0.0622155377	-0.146752094	-0.0225315796	0.069413552	0.0586913372	0.1385919985	0.0221198929	-0.0360891462	0.0424552535	-0.1120782003	0.0396349538	-0.12922249619999998	-0.0242486357	0.0596581854	-0.0009382505	-0.0079855238	-0.0764052917	0.0668455403	0.1098721711	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0117932	-0.0048641100000000005	0.00013907956624	2.3659566092100006e-05	0.0206748	-0.0277691	0.00042744735504	0.0007711229148100003	0.0369014	0.0236637	0.00136171332196	0.0005599706976900001	0.000299444	0.000506444	2.56485525136e-07	8.9666709136e-08	0.000119391	-1.9064999999999978e-05	3.6347422499999927e-10	1.4254210881000003e-08	-0.0007181710000000001	0.00038340899999999987	1.4700246128099994e-07	5.15769585241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30853.740234375	107.30078125	11513.457656860352	951953286.4502908	20845.818359375	-49.291015625	2429.604221343994	434548143.0720558	20285.83203125	-29.107421875	411514981.2000885	847.2420082092285	1.300898	20.923061	0.11192985	-0.026356328300000002	-0.033866415899999995	0.0112199939	0.0206616239	0.10906535960000001	0.0822240003	-0.0462623273	0.1343137963	0.0107013126	-0.0232552194	-0.2149991205	0.021213658599999997	-0.0266802275	0.024231807299999998	0.014374492800000001	-0.10330639429999999	-0.2197342612	0.07049419679999999	-0.06017199030000001	0.0172930526	-0.011303829	-0.0051693527	-0.1248124335	-0.0354057651	0.0373058634	0.0244407634	0.0739503757	-0.1033884219	-0.0446802919	0.0175125502	-0.139547853	-0.039953470899999996	-0.0652537535	0.06571996	0.0081695563	-0.0649680529	0.0278635885	-0.0112989415	-0.0819238412	-0.08973104230000001	-0.0100454327	-0.031292054300000004	0.1256044443	-0.042741422300000005	0.0134811474	-0.0011352544	0.155929346	0.0469750667	0.09046887449999999	0.038152218700000004	0.0182519911	0.1262872373	0.0829251874	-0.0951745407	0.0672034005	0.0660382937	-0.027980297	-0.191498344	0.0214014369	-0.1062613268	0.044560946500000004	0.0642890091	-0.031625124500000004	-0.21105903829999997	0.0221533172	0.0057581289	0.034391987400000004	-0.0694667021	0.10564499460000001	-0.0307314591	0.0350724588	0.0401698916	-0.0622278334	0.1543915523	0.0680463625	-0.0100507285	-0.0481157283	-0.060035035099999995	0.0155742799	0.005285958	0.10528698199999999	0.0625807856	-0.0287870887	-0.005333102199999999	0.073968034	0.0340426419	0.035079942999999995	0.028290682999999997	-0.0085825213	-0.16587444640000001	-0.1338532765	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0148561	-0.0030629000000000003	0.00022070370721000005	9.381356410000002e-06	0.0843244	0.0636496	0.0071106044353599985	0.00405127158016	0.0131734	-0.023728	0.00017353846755999999	0.0005630179839999999	0.000577138	0.00027769400000000004	7.711395763600002e-08	3.3308827104400003e-07	0.000174255	5.4864e-05	3.010058496e-09	3.0364805025e-08	-0.0008153999999999997	-9.722899999999957e-05	9.453478440999916e-09	6.648771599999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
