onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0133	3.6552000000000007	control	3.6552000000000007	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0215	1.0940000000000012	control	1.0940000000000012	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0297	0.7076000000000029	control	0.7076000000000029	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0379	0.7103000000000002	control	0.7103000000000002	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0461	0.5718999999999994	control	0.5718999999999994	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0543	0.8096000000000032	control	0.8096000000000032	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0625	1.5322000000000031	emotion	1.5322000000000031	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0707	1.7197999999999993	emotion	1.7197999999999993	left	incorrect	n/a	male	black	black	black	anger
50.0789	1.140500000000003	emotion	1.140500000000003	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0871	1.1981000000000037	emotion	1.1981000000000037	right	incorrect	n/a	male	black	black	black	fear
60.0953	1.1997	emotion	1.1997	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1035	1.0353000000000065	emotion	1.0353000000000065	left	incorrect	n/a	female	asian	black	asian	fear
70.1117	0.7830000000000013	control	0.7830000000000013	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1199	0.5876999999999981	control	0.5876999999999981	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1281	0.567300000000003	control	0.567300000000003	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1363	1.0248999999999882	control	1.0248999999999882	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1445	0.6206000000000103	control	0.6206000000000103	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1527	0.7132000000000005	control	0.7132000000000005	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1609	1.095799999999997	emotion	1.095799999999997	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1691	1.750399999999999	emotion	1.750399999999999	right	incorrect	n/a	male	black	black	black	anger
110.1773	1.112099999999998	emotion	1.112099999999998	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1855	1.2506999999999948	emotion	1.2506999999999948	left	incorrect	n/a	male	black	black	black	fear
120.1938	1.5023000000000053	emotion	1.5023000000000053	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.202	1.2058999999999997	emotion	1.2058999999999997	right	incorrect	n/a	female	asian	black	asian	anger
130.2102	0.7356000000000051	control	0.7356000000000051	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2184	0.6581999999999937	control	0.6581999999999937	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2266	0.8549000000000149	control	0.8549000000000149	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2348	1.001499999999993	control	1.001499999999993	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.243	0.5611000000000104	control	0.5611000000000104	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2512	0.6987999999999772	control	0.6987999999999772	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2594	1.2463999999999942	emotion	1.2463999999999942	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2676	1.0360000000000014	emotion	1.0360000000000014	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2758	1.3006000000000029	emotion	1.3006000000000029	left	incorrect	n/a	male	black	black	black	anger
175.284	1.0603000000000122	emotion	1.0603000000000122	right	incorrect	n/a	female	black	asian	asian	anger
180.2922	1.0250000000000057	emotion	1.0250000000000057	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3004	1.1495999999999924	emotion	1.1495999999999924	left	incorrect	n/a	female	asian	asian	black	fear
190.3086	0.897199999999998	control	0.897199999999998	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3168	0.7367999999999881	control	0.7367999999999881	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.325	0.6514999999999986	control	0.6514999999999986	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3332	0.8281000000000063	control	0.8281000000000063	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3414	0.6058000000000163	control	0.6058000000000163	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3496	0.6043999999999983	control	0.6043999999999983	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3578	1.3810000000000002	emotion	1.3810000000000002	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.366	0.7896999999999821	emotion	0.7896999999999821	right	incorrect	n/a	female	black	asian	asian	fear
230.3742	0.9902999999999906	emotion	0.9902999999999906	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3824	0.8928999999999974	emotion	0.8928999999999974	right	incorrect	n/a	male	black	black	black	fear
240.3906	0.9715999999999951	emotion	0.9715999999999951	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3988	1.222200000000015	emotion	1.222200000000015	left	incorrect	n/a	female	asian	asian	black	anger
