csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
35828.046875	n/a	n/a	1283648942.8771973	20957.775390625	n/a	n/a	439228349.3238869	20744.689453125	n/a	n/a	430342140.5065956	n/a	n/a	n/a	-0.0464399134	0.09372846480000001	-0.09403409439999999	0.18606321059999997	-0.0918649936	0.1896324357	-0.043794107699999994	0.08461254300000001	-0.0408253143	0.0738909063	-0.1010523024	0.018360795	-0.045469483600000006	0.0411488036	-0.0039186231	0.016831888	-0.0733435789	-0.11669922279999999	0.2074324157	-0.0679596672	0.031146122999999998	-0.020494826100000002	0.08168322360000001	-0.0158982779	0.0416839534	-0.08723761810000001	0.0030233627	-0.1335505301	-0.0737761208	0.032143918	-0.0309237352	0.0606968645	-0.0318013298	0.1168542057	0.024271685	-0.011116113600000001	-0.0034646493	-0.0096972619	0.0813808937	0.0644821595	-0.012173547600000001	-0.1303362508	0.047784716399999996	0.032558123	-0.1192531241	0.1171718439	-0.08300188929999999	0.0832178889	-0.14641608890000002	0.024262239799999998	-0.11242028789999996	0.2266771722	-0.2547423315	0.0863195934	-0.044803681799999995	0.1052417167	-0.1713976682	0.0330905185	0.052203808600000005	-0.024090523	0.13936437869999999	-0.09144148939999999	0.0058321948	-0.0387920384	0.0244087003	-0.0365011886	-0.0730147978	0.0617334238	-0.1464937824	0.1104684561	-0.060747929400000004	0.1110984447	-2.21262e-05	0.0685967796	-0.0393738514	0.09772375539999999	-0.0994545835	0.0711984564	-0.0590480172	0.0107937797	0.047808374699999996	-0.0968145063	0.04637946440000002	-0.0929260433	0.0835372497	0.012354236000000001	-0.013117021599999999	-0.10673202820000001	0.0854548764	0.08406509960000001	-0.0372093988	-0.0669929229	-0.10799633939999999	0.0559606187	0.1217078847	0.1216831682	0.1216419777	0.00451959	n/a	2.0426693768100007e-05	n/a	-0.0840075	n/a	0.00705726005625	n/a	-0.0202071	n/a	0.00040832689041	n/a	0.0	n/a	0.0	n/a	0.000491687	n/a	n/a	2.41756105969e-07	-0.000252407	n/a	n/a	6.3709293649e-08	0.0
35659.984375	-168.0625	28245.00390625	1271634485.625244	20905.48046875	-52.294921875	2734.758853912353	437039113.6292877	20656.3984375	-88.291015625	7795.303440093994	426686796.4087525	1.235895	17.151885999999998	0.0712053	-0.208261859	0.13725241230000002	-0.046917607300000004	0.10598749939999999	0.0266592505	0.047398935499999996	-0.046178419400000004	0.1571112788	0.11643470189999999	-0.0121274998	-0.1384264406	-0.04775311769999999	0.049441234699999996	0.1917871648	0.1724468068	-0.07139273230000001	0.11869464	-0.079277531	-0.0160022925	-0.09316186130000001	-0.0395937207	0.0978745303	0.1343839829	-0.042859489699999996	-0.0534904929	-0.1907041923	0.0527027864	-0.0328456906	0.0499250538	-0.1569540701	-0.1321029213	-0.08312302049999999	-0.0973069293	-0.11835122740000001	0.0461851411	0.11685964199999999	-0.057367671900000014	0.013601668999999999	-0.22289227609999998	0.026664609500000002	0.0706350025	-0.0189582567	0.0064943137	-0.0660308186	-0.1147963067	-0.0699715746	0.048428395	0.0219268234	-0.2335146216	-0.1684505159	0.17074690129999998	0.0175668627	-0.078322621	0.0722503883	0.0791532329	-0.0177454799	-0.0365805106	0.0865514243	0.20338572010000008	-0.0645720904	0.15385666439999998	-0.0081418211	-0.2134954278	0.0068551514000000004	-0.0096474532	0.0659617767	0.1567697491	0.028856434500000007	0.1147679453	0.0042472905	0.0456465257	0.13778112509999998	-0.0159513952	-0.0946605151	-0.13262331230000002	-0.1447471129	-0.0998679821	0.21798826780000002	-0.0194151365	-0.072586385	-0.0242764501	-0.0010782837	-0.07801028	-0.1321190162	0.07202828780000001	0.0981191717	-0.1438918859	0.0022857993	-0.0414347496	-0.0932731585	0.1496072425	-0.0311537532	-0.0206358643	-0.16804092280000002	0.1216419777	0.12141962949999999	0.12104935019999999	0.00729387	0.00277428	5.32005395769e-05	7.696629518399998e-06	-0.0631617	0.0208458	0.00398940034689	0.00043454737763999986	-0.00769898	0.012508119999999998	5.927429304040001e-05	0.00015645306593439995	-0.000164279	-0.000164279	2.6987589841000003e-08	2.6987589841000003e-08	0.00016192999999999996	-0.00032975699999999997	1.0873967904900003e-07	2.6221324899999986e-08	-0.0004599130000000001	-0.00020750600000000004	4.305874003600002e-08	2.1151996756900004e-07	0.0
35640.7734375	-19.2109375	369.0601196289063	1270264731.2232056	20882.63671875	-22.84375	521.8369140625	436084516.32728577	20713.1171875	56.71875	3217.0166015625	429033223.62310785	1.1114	15.424129999999998	0.06954668	-0.1454940004	0.1061235678	-0.0033585876	0.0220016259	0.0703558962	-0.0521981225	0.0636639017	0.0864339153	0.0200556886	-0.10400163359999999	-0.1431603993	-0.0085545525	-0.12590288289999998	0.1084503599	0.0214435009	0.0033383986	0.13542248369999998	-0.1408376065	-0.0789129399	0.0281279105	0.0007469517999999999	0.0240756456	-0.024641292599999996	0.0089055849	0.1242716012	0.0266526403	0.0640934334	0.10943378320000001	0.040315264100000005	0.0297580427	0.0393129156	-0.0580813161	0.1826735095	-0.1877692946	-0.1024123015	0.1502903537	0.14406179119999998	0.10702656	0.0142422958	-0.2138053812	0.0918346442	0.0045312894	-0.072160113	-0.0862840402	-0.015376837800000001	-0.1322102957	0.030697076	0.0639135399	-0.1642360247	0.041429079	0.0378969096	0.011355060600000001	0.06083057190000001	-0.1148761285	-0.1201063285	-0.0729009245	0.059849304400000004	-0.0740613155	0.1312850219	-0.1011974336	0.0853186665	-0.043020971799999995	-0.0826094927	-0.044726122699999996	-0.0280805229	0.1093594549	0.0157634272	0.1115451602	0.10767664490000001	0.0711975411	0.0249580802	0.0038701924	-0.0319581882	0.027549367999999998	0.0641218134	0.0580228916	-0.018371069099999998	-0.0538994185	0.0747540498	0.052735634100000005	0.072365691	0.08456014869999999	-0.1728288955	0.0453981802	-0.13394002859999998	0.0703191798	0.168626229	0.12897518	-0.1596601086	-0.20551411760000002	-0.0427932568	0.0804502533	0.08949793869999999	-0.1309108455	0.1215101995	0.120893123	0.1198669825	0.0071518	-0.00014207000000000022	5.114824324e-05	2.0183884900000058e-08	-0.0573637	0.0057980000000000045	0.00329059407769	3.361680400000005e-05	-0.056046500000000006	-0.048347520000000005	0.0031412101622500005	0.0023374826901504005	9.41398e-05	0.0002584188	8.862301944039998e-09	6.678027619344e-08	0.000208693	4.676300000000004e-05	2.1867781690000037e-09	4.3552768249000004e-08	-0.0004599130000000001	0.0	0.0	2.1151996756900004e-07	0.0
35713.97265625	73.19921875	5358.1256256103525	1275487842.8913727	20890.658203125	8.021484375	64.34421157836914	436419600.15979385	20745.708984375	32.591796875	1062.2252235412598	430384441.26437765	0.970806	13.472953	0.08826878799999999	-0.0605814841	0.10597137179999999	-0.0648170993	-0.153920519	0.0673164926	-0.1259912856	-0.092826176	0.0745423762	-0.011179606299999999	0.0383057978	-0.0038994634000000003	-0.0442824157	-0.18869558579999998	0.0402195446	0.0105762535	0.0310130773	0.11688113789999999	-0.049914249800000005	0.032624772	0.0025800395000000003	0.0031560558000000003	0.0440267527	0.065455528	0.029795404900000006	-0.0374513951	-0.1468496581	-0.1756531348	-0.028684829300000002	-0.043171289800000005	-0.0195926763	-0.0911404342	0.0173887811	-0.06996009389999999	-0.0551956693	-0.06433554799999999	0.0044320672	-0.010405890899999999	-0.1406293544	-0.0925683706	-0.0045248888	-0.10821074509999999	-0.0329171962	0.1378332302	0.0484168311	-0.0670913993	-0.1058508624	0.0046503049	-0.0843730316	-0.12293721369999999	0.0611155434	-0.006905871	-0.0520499086	-0.0478827838	0.0009207569	-0.1138011497	-0.0587236938	0.1336468217	0.0757657523	0.026764522599999997	0.0535667848	0.0691898008	-0.0573507108	-0.021477726000000003	-0.045096749299999996	0.0356552173	0.165074955	-0.077904042	0.10579489060000001	-0.005989498199999999	0.0350684356	0.0036867838	-0.05347054230000002	0.0434616938	-0.0414539226	-0.16971907420000001	0.054807749	0.0214109701	0.12661694810000002	0.0085746167	-0.1273857173	0.0026920609000000003	0.0148406534	-0.0626617189	-0.08672874960000003	-0.027440753	0.0608832871	-0.0562022621	0.037573490699999997	0.12104985050000001	0.0030191397	0.0387413216	0.014888626200000001	-0.08637989869999999	0.09898139	0.1213126213	0.12010478890000001	0.1181006348	0.000102852	-0.007048948	1.0578533904000004e-08	4.9687667906704e-05	-0.025202900000000004	0.03216079999999999	0.0006351861684100003	0.0010343170566399994	-0.0330683	0.022978200000000004	0.00109351246489	0.0005279976752400002	0.0	-9.41398e-05	0.0	8.862301944039998e-09	0.000479816	0.000271123	7.350768112899997e-08	2.30223393856e-07	-0.000303559	0.00015635400000000004	2.444657331600001e-08	9.2148066481e-08	0.0
35642.91796875	-71.0546875	5048.768615722656	1270417601.3270414	20880.0	-10.658203125	113.59729385375977	435974400.0	20722.033203125	-23.67578125	560.5426177978517	429402660.07141495	1.1057290000000002	15.345428	0.0989166385	-0.1432774212	-0.0630046771	-0.0552324988	0.0769300015	0.12807261539999998	0.05438894389999999	0.1100451508	0.0010885683	0.040987113900000004	-0.19140343199999998	-0.1693601531	0.1365070726	-0.0194932295	0.1794543266	-0.0994120236	0.0778190803	0.0500438017	0.1829916225	-0.044228573	-0.0149886446	0.13178315210000002	-0.11883966970000001	0.10280749859999999	0.0562986549	-0.1306544012	0.06851859610000001	-0.0865693384	0.1591847647	-0.0904013311	0.12421892009999999	-0.07073412820000001	0.0489976161	0.015544831499999997	-0.1085927075	-0.1036847426	-0.0038264112	-0.18973258739999999	0.0606578394	0.055357507300000004	0.0854406457	-0.09110517609999999	0.0799520364	-0.09749978720000001	-0.15476429220000001	-0.012927061699999999	-0.054747591799999995	0.15651536900000002	0.0917850392	-0.1227067766	0.0869368221	0.1277589089	0.0125871434	0.1372665073	0.11188068220000001	0.1388370307	-0.1448345228	-0.04706983940000002	-0.0729391892	0.0947011982	-0.2200751027	0.031854415	-0.0048494196	0.0465241812	-0.08819372439999999	-0.17930626019999998	0.0373656229	-0.0431397943	-0.0021447435	-0.0762386354	-0.15798145630000002	0.061954811	-0.0430776495	-0.1328664016	-0.06153486480000001	-0.1670699859	0.0478947853	0.2093594114	-0.04477860349999999	-0.09291641689999999	0.07761224580000001	-0.0465047463	0.0037639072999999996	-0.0780079099	0.017311373799999998	-0.13258924460000002	-0.1351568467	0.0527580774	0.010915078200000001	-0.0830687977	0.0269372015	0.0410621673	0.0176591603	-0.0904130117	0.0056242218999999994	0.12104935019999999	0.11905633460000001	0.11575891279999999	6.82635e-05	-3.458850000000001e-05	4.65990543225e-09	1.1963643322500006e-09	-0.03999	-0.014787099999999994	0.0015992001	0.00021865832640999982	-0.08502229999999998	-0.05195399999999998	0.0072287914972899965	0.002699218115999998	-0.000149469	-0.000149469	2.2340981961e-08	2.2340981961e-08	-0.0	-0.000479816	2.30223393856e-07	0.0	-0.000317093	-1.3533999999999996e-05	1.831691559999999e-10	1.00547970649e-07	0.0
35679.96484375	37.046875	1372.470947265625	1273059891.251236	20898.412109375	18.412109375	339.0057716369629	436743628.6932717	20715.5859375	-6.447265625	41.56723403930664	429135500.73394775	1.1134620000000002	15.45275	0.08186152489999997	-0.1332905687	0.0226371341	-0.025801497000000003	0.0030009663	0.07418451969999999	-0.0244222734	0.032679337	0.1247997416	0.0400727479	-0.1151568208	-0.052540952800000006	0.0775864361	-0.1946365139	-0.044114897199999996	0.09738534869999999	0.1124227316	-0.0346839455	0.0358874558	0.0955724469	0.1515729827	0.018642101299999998	0.0939986519	-0.0752523391	-0.11690503279999999	0.0754145888	0.1634166984	0.123846151	0.10193548179999999	-0.0121872586	-0.06835669230000001	-0.023479541899999998	0.1506984865	-0.0328198373	0.10040126320000001	-0.078033888	0.0756927495	0.0785042893	0.0920299007	-0.0802705858	0.1074105726	0.10894969859999999	-0.1586190281	-0.0227007935	-0.04944364440000002	-0.13026223050000002	-0.0604519211	0.0087184434	-0.0036201245	-0.22247074309999998	0.13331437599999998	0.1214777002	-0.10793995630000001	0.07642881509999999	-0.012543084199999999	-0.0050171019	-0.0703224654	0.0311922915	-0.0486561514	0.161483971	-0.087851435	-0.0963157794	-0.0347488081	-0.042608901500000004	-0.1347781292	0.0647633277	0.0030316201	-0.0177072117	0.0627999897	-0.12433456679999999	0.0393628865	0.0084539479	-0.0643783769	0.1236352782	-0.06481838969999999	0.17477624379999998	0.0227703933	-0.0122776684	-0.050128375	0.2341278307	0.0369223525	0.0278943099	-0.10993118210000001	-0.0343904114	-0.149638261	-0.1005892622	0.096181316	-0.019036911	-0.22660859949999998	-0.09467106970000001	0.0005719884	0.078115563	0.001837737	0.0839120303	0.1336109396	0.1207205288	0.11775003070000001	0.11285322490000001	8.25384e-05	1.42749e-05	6.81258747456e-09	2.0377277001000001e-10	-0.0374253	0.002564699999999996	0.00140065308009	6.57768608999998e-06	-0.029446100000000006	0.05557619999999998	0.0008670728052100003	0.0030887140064399976	1.3234899999999996e-23	0.000149469	1.751625780099999e-46	2.2340981961e-08	0.000181838	0.000181838	3.3065058244e-08	3.3065058244e-08	-0.0004599130000000001	-0.00014282000000000005	2.039755240000001e-08	2.1151996756900004e-07	0.0
35679.796875	-0.16796875	0.0282135009765625	1273047905.0412598	20914.84375	16.431640625	269.9988136291504	437430689.08691406	20711.251953125	-4.333984375	18.78342056274414	428955957.4658241	1.151445	15.979887	0.048716400499999986	-0.1082519557	0.1405153685	-0.055314729400000005	-0.1754999266	0.0164319395	0.018056966299999998	-0.08904784460000001	0.0392720455	0.1539006037	-0.037097218700000004	-0.0017629984	-0.1312769586	-0.1630745608	0.0368205469	-0.0636853466	0.021466309	0.0315260378	0.1107580165	-0.049411204800000004	0.10642402	0.0280937381	0.0474749619	-0.000309227	0.0267181423	0.11996559949999999	-0.057725382	-0.10678595119999999	0.029151808900000006	-0.1195025641	-0.09792893720000001	0.06145134150000001	-0.1123141633	-0.028213494	0.025679391	0.019515238100000002	0.0383179883	-0.1079965746	-0.10865009029999999	-0.0147550798	0.026206719399999998	0.043501397000000004	-0.059501419800000004	-0.0632172077	0.0199371689	-0.042998175	-0.1618272684	0.08432296289999999	-0.1143305259	-0.1739299479	-0.040362765099999996	-0.0249390123	-0.0459354179	0.011224178100000001	0.01767487	0.0261681154	-0.0047423055	-0.0158243522	0.1015903331	0.1236832009	0.0679715046	-0.004031657100000001	0.10150026570000001	0.0248783156	-0.071656925	-0.0647976305	0.1503361029	-0.0724238222	-0.0683237243	-0.0027068902	-0.0138187282	0.0167163797	-0.14958648970000002	0.0394700993	-0.0275231812	-0.0438544208	0.0762402371	0.0301190927	0.0780321472	0.09492848400000001	0.0579462942	-0.10577077630000001	-0.0099928025	-0.0145508748	0.0829059023	0.1349895768	0.0122379942	0.0714597929	-0.0270695191	0.0458610609	-0.07325616160000001	0.091110786	-0.10282017539999999	0.0490458959	0.0338965192	0.120326335	0.1161887065	0.1093977275	5.54879e-05	-2.70505e-05	3.07890704641e-09	7.317295502500001e-10	-0.054191099999999985	-0.01676579999999999	0.0029366753192099997	0.00028109204963999967	-0.0170012	0.012444900000000002	0.00028904080144000004	0.00015487553601000004	0.0	-1.3234899999999996e-23	0.0	1.751625780099999e-46	-0.0	-0.000181838	3.3065058244e-08	0.0	-0.000252178	0.00020773500000000007	4.315383022500003e-08	6.359374368399999e-08	0.0
35802.1328125	122.3359375	14966.081604003906	1281792713.9238892	20926.654296875	11.810546875	139.4890174865723	437924860.0609169	20852.451171875	141.19921875	19937.219375610348	434824719.8754311	1.319187	18.307827	0.04832365800000001	0.10919314460000001	0.0126847969	0.0354797323	-0.0702374721	0.0181186381	0.0708273115	-0.026220988900000002	-0.2055300695	0.09693137689999999	-0.025037372999999998	0.017595813999999998	-0.0646719202	-0.0204588375	0.0186570696	0.0048098144	0.016893801200000003	-0.1123754352	-0.15216188279999998	-0.10274636849999999	-0.046537568	0.0963983439	-0.07853813650000001	0.100162543	0.0213971052	-0.0008212380000000001	-0.0580571542	0.05775588650000001	0.043126498	-0.0363893951	-0.032571845	-0.0405697922	-0.0005655148	0.2453244944	0.2244190664	0.0249576602	0.05951125190000001	0.0929004735	0.0783386184	0.0295372289	0.1297260046	0.06015076530000001	0.1136468866	-0.0509461897	0.048541080300000004	0.143434168	-0.1269280411	0.066800123	-0.0323342198	0.0047917644	0.0618208982	-0.31423433370000003	-0.0509880149	0.0083765645	0.1041905068	0.0540120669	-0.0188048665	-0.10302334560000001	0.0225750583	-0.057310692300000014	0.0824650437	-0.0476116834	0.0971136792	-0.0076260713	-0.0528458012	-0.054206966399999994	-0.15839343279999998	-0.07784121179999999	0.0793356411	0.08590255599999999	0.0029227131	0.1350363587	0.0878633159	-0.13081673300000002	-0.015925173799999998	-0.0008185971	0.020628614	-0.07439106150000001	0.0355247979	-0.0822270929	0.12020554289999999	0.1888012545	-0.1710207937	0.0230791752	0.0368178593	0.0792495088	0.0011419897	0.2106532072	-0.0664668758	-0.0656957408	0.0453654161	0.0108063635	0.049607733	0.1110142446	0.0664904511	0.1198669825	0.1143757435	0.10540925529999999	6.59459e-05	1.0457999999999999e-05	4.34886172681e-09	1.0936976399999999e-10	-0.0576992	-0.003508100000000007	0.00332919768064	1.230676561000005e-05	-0.0423959	-0.0253947	0.0017974123368099998	0.00064489078809	0.000331557	0.000331557	1.0993004424899995e-07	1.0993004424899995e-07	1.6741599999999993e-23	1.6741599999999993e-23	2.8028117055999972e-46	2.8028117055999972e-46	-0.000308829	-5.665100000000001e-05	3.209335801000001e-09	9.537535124099999e-08	0.0
35864.59765625	62.46484375	3901.856704711914	1286269365.044693	20944.4453125	17.791015625	316.52023696899414	438669789.44830316	20869.16796875	16.716796875	279.45129776000977	435522171.707901	1.095775	15.207294	0.1113883864	0.2196761075	-0.1213723889	-0.055233967800000006	0.0829901597	-0.084011978	0.0223310431	-0.10044246279999999	-0.12415974769999999	-0.0861703639	-0.038473275	0.08929270689999999	0.0474492974	0.0291312947	-0.0988808416	0.1427725609	-0.0416894581	0.0020784781	0.0134250743	-0.15513940539999999	0.09190157630000001	-0.0343475992	-0.0048254999	0.039245028700000004	-0.030057981299999998	-0.1079838182	-0.0102141248	0.08672655	0.0912035237	0.12260634960000001	-0.0063800013	0.1216675912	0.09372208289999999	-0.1004871334	-0.0271039206	0.0705144786	-0.0205939945	0.0545337058	-0.0419688136	0.1951373196	0.040527114700000005	0.0879535384	0.12074250380000001	0.012579936100000001	0.1399578968	0.083206054	0.11712842550000001	0.049434789900000005	0.05352443690000002	0.1622329325	0.228238899	-0.0647280017	0.01928054	0.021089728	-0.070992918	0.1087911628	0.07528019150000001	-0.0308276967	0.08022787099999999	-0.1595674184	-0.008799587	-0.1350378616	0.0084801672	-0.05123288559999999	-0.0409363638	0.1000025207	-0.055760312699999995	0.0572479392	-0.057065433099999986	0.1480003985	0.0209284564	0.0061984158999999995	-0.0322666537	-0.0696414036	-0.1085023819	0.057569152	-0.1248660987	-0.05535202559999999	-0.0646164857	0.0015486183	0.0594482744	-0.0116518485	0.1140476448	0.0774863792	0.002930663	-0.018533346399999998	-0.0388111441	-0.0341404988	-0.0661257077	0.0582866029	0.0055508212	-0.1899767132	0.0405673158	0.042143950300000003	0.178771231	0.11934271980000001	0.112315068	0.1009072399	9.63523e-05	3.0406399999999994e-05	9.283765715289999e-09	9.245491609599996e-10	0.0238415	0.0815407	0.0005684171222499999	0.006648885756489999	-0.047081	-0.004685099999999998	0.002216620561	2.1950162009999974e-05	0.0	-0.000331557	0.0	1.0993004424899995e-07	8.303959999999999e-05	8.303959999999999e-05	6.895575168159997e-09	6.895575168159997e-09	-0.000220782	8.804699999999998e-05	7.752274208999997e-09	4.874469152400001e-08	0.0
35711.52734375	-153.0703125	23430.520568847656	1275313185.223404	20927.171875	-17.2734375	298.37164306640625	437946522.685791	20794.423828125	-74.744140625	5586.686557769775	432408062.34369284	1.086417	15.077415	0.0675513467	0.10874463320000001	-0.0765141114	-0.0188381961	0.2667835672	-0.0541281104	-0.018213069499999998	0.0099611868	-0.0339804643	-0.1191157469	-0.0340995184	-0.049418682400000004	0.0469558537	0.14085846	-0.1049004209	0.081993018	-0.0362480602	0.045140777199999996	0.0473936659	-0.0967480356	0.0797531223	0.0559860101	0.0368324972	0.0276665577	-0.0194628569	0.10296628769999999	-0.05140989519999999	-0.1107159981	-0.0454894803	-0.23876223800000002	0.0513412098	0.013429324199999999	0.013635379199999999	0.0867721427	-0.11303103240000001	0.1071912434	-0.0084188626	-0.0672117565	0.0463316534	0.18021245660000001	-0.1759935704	-0.0045947495	-0.0820521333	0.07987468660000001	-0.0094210784	0.05897831200000001	0.1093555629	-0.0005772447	0.2195441097	0.20632381589999998	0.0553606247	0.058612193099999994	0.0099997461	-0.0702131627	-0.069505033	0.0312224462	0.044005511500000004	0.015358048400000001	-0.0244964076	-0.0969244968	-0.0997832469	-0.0069200202	0.0072706540000000005	-0.0062475084999999994	0.039361805	0.1211888077	0.0166154849	0.0898228894	-0.0853913009	0.0287673591	0.0126241927	0.0353044199	-0.1427177435	0.0219831691	0.0244616251	-0.0228367494	0.234493322	0.0477347909	0.1605294563	-0.041997912699999994	0.061232660700000004	-0.016697646899999998	-0.0097459944	0.0329253162	0.1501742597	-0.0548762395	0.0937825775	0.0344986776	0.0726741416	0.0165797175	-0.0773830919	-0.1476467251	-0.0012496364999999999	-0.0964775532	-0.11333991339999999	0.11875383099999999	0.1100111431	0.0959136145	7.89606e-05	-1.739169999999999e-05	6.234776352360001e-09	3.0247122888999966e-10	-0.0136584	-0.0374999	0.00018655189056000004	0.0014062425000100002	-0.0424309	0.004650099999999997	0.00180038127481	2.1623430009999972e-05	0.000239971	0.000239971	5.7586080840999984e-08	5.7586080840999984e-08	-9.68305e-05	-0.00017987009999999998	3.2353252874009987e-08	9.376145730249996e-09	-0.000132944	8.783800000000002e-05	7.715514244000003e-09	1.7674107135999998e-08	0.0
