onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0386	6	active_change	correct	2.3927999999999994	right
20.0549	6	active_change	incorrect	0.8781999999999996	left
26.0631	6	active_nochange	incorrect	1.5787000000000013	right
36.0795	6	passive	n/a	0.9819999999999993	left
42.0876	6	active_change	incorrect	1.671599999999998	left
52.104	6	active_nochange	correct	0.8419000000000025	left
60.120400000000004	6	active_change	incorrect	1.5451999999999941	left
66.1286	6	active_nochange	correct	1.8667999999999978	left
72.1367	6	active_change	correct	1.3944999999999936	right
78.1449	6	active_change	correct	1.7240999999999929	right
86.1613	6	active_nochange	incorrect	1.7913999999999959	right
92.1695	6	active_nochange	correct	2.1200000000000045	left
100.1859	6	active_nochange	incorrect	1.6132999999999953	right
106.1941	6	passive	n/a	0.8828999999999922	right
112.2022	6	active_change	correct	2.1544999999999987	right
118.2104	6	active_nochange	correct	1.5171999999999883	left
126.2268	6	passive	n/a	1.6285000000000025	left
134.2433	6	active_nochange	incorrect	1.8367000000000075	right
140.2514	6	active_nochange	correct	2.207400000000007	left
150.2678	6	active_nochange	correct	1.9806000000000097	left
156.2759	6	passive	n/a	1.0113999999999805	left
162.2841	6	passive	n/a	1.5149000000000115	right
172.3005	6	active_change	correct	2.0541000000000054	right
180.3169	6	active_change	correct	1.6154999999999973	right
188.3333	6	active_nochange	correct	1.6157999999999788	left
194.3415	6	active_change	incorrect	2.0263999999999953	left
204.3579	6	passive	n/a	1.6126999999999896	right
210.366	6	active_nochange	incorrect	1.8932999999999822	right
216.3742	6	active_change	correct	1.6689000000000078	right
222.3823	6	active_change	correct	1.2206000000000188	right
228.3905	6	active_nochange	incorrect	2.103199999999987	right
238.4069	6	active_change	correct	1.4805000000000064	right
244.415	6	active_change	correct	1.9701000000000022	right
252.4314	6	active_change	correct	1.4814999999999827	right
258.4396	6	active_change	correct	1.1691000000000145	right
264.4477	6	active_nochange	correct	1.4458000000000197	left
272.4642	6	passive	n/a	2.0609000000000037	left
280.4806	6	passive	n/a	2.3133000000000266	left
296.4968	6	active_nochange	correct	1.6164999999999736	left
302.505	6	active_nochange	incorrect	1.0101999999999975	right
