name	volume	thickness	area	meancurv
Left-G&S_frontomargin	1791.0	2.0909999999999997	777.0	0.129
Left-G&S_occipital_inf	3853.0	2.17	1542.0	0.14
Left-G&S_paracentral	3043.0	2.239	1125.0	0.111
Left-G&S_subcentral	3711.0	2.526	1289.0	0.11900000000000001
Left-G&S_transv_frontopol	1360.0	2.195	467.0	0.15
Left-G&S_cingul-Ant	4732.0	2.657	1724.0	0.12
Left-G&S_cingul-Mid-Ant	2157.0	2.559	882.0	0.102
Left-G&S_cingul-Mid-Post	2290.0	2.3680000000000003	967.0	0.109
Left-G_cingul-Post-dorsal	1703.0	2.866	464.0	0.152
Left-G_cingul-Post-ventral	652.0	2.605	228.0	0.122
Left-G_cuneus	2964.0	1.8230000000000002	1418.0	0.149
Left-G_front_inf-Opercular	3184.0	2.715	902.0	0.11599999999999999
Left-G_front_inf-Orbital	836.0	2.615	242.0	0.139
Left-G_front_inf-Triangul	2409.0	2.45	783.0	0.133
Left-G_front_middle	11049.0	2.5860000000000003	3428.0	0.135
Left-G_front_sup	17246.0	2.719	5147.0	0.125
Left-G_Ins_lg&S_cent_ins	1864.0	3.234	552.0	0.13699999999999998
Left-G_insular_short	2522.0	3.525	547.0	0.111
Left-G_occipital_middle	4656.0	2.387	1520.0	0.132
Left-G_occipital_sup	2525.0	2.295	915.0	0.135
Left-G_oc-temp_lat-fusifor	5191.0	2.6489999999999996	1598.0	0.135
Left-G_oc-temp_med-Lingual	5396.0	2.015	2309.0	0.15
Left-G_oc-temp_med-Parahip	4049.0	3.05	974.0	0.111
Left-G_orbital	6584.0	2.673	1819.0	0.145
Left-G_pariet_inf-Angular	6724.0	2.551	2103.0	0.13
Left-G_pariet_inf-Supramar	6611.0	2.515	2141.0	0.127
Left-G_parietal_sup	5876.0	2.276	2038.0	0.121
Left-G_postcentral	4312.0	2.133	1622.0	0.11699999999999999
Left-G_precentral	7034.0	2.89	1897.0	0.092
Left-G_precuneus	6252.0	2.435	2118.0	0.133
Left-G_rectus	2625.0	2.485	842.0	0.14400000000000002
Left-G_subcallosal	1500.0	3.076	487.0	0.10300000000000001
Left-G_temp_sup-G_T_transv	1122.0	2.335	385.0	0.10400000000000001
Left-G_temp_sup-Lateral	5407.0	2.863	1418.0	0.122
Left-G_temp_sup-Plan_polar	2724.0	3.0839999999999996	787.0	0.068
Left-G_temp_sup-Plan_tempo	1498.0	2.509	542.0	0.085
Left-G_temporal_inf	6255.0	2.634	1824.0	0.132
Left-G_temporal_middle	7063.0	2.82	1865.0	0.138
Left-Lat_Fis-ant-Horizont	306.0	1.891	154.0	0.11599999999999999
Left-Lat_Fis-ant-Vertical	409.0	2.1830000000000003	221.0	0.092
Left-Lat_Fis-post	1456.0	2.27	808.0	0.107
Left-Pole_occipital	2398.0	1.57	1455.0	0.125
Left-Pole_temporal	4983.0	2.997	1160.0	0.145
Left-S_calcarine	3388.0	1.9280000000000002	2016.0	0.11800000000000001
Left-S_central	4512.0	1.9680000000000002	2536.0	0.094
Left-S_cingul-Marginalis	1511.0	1.9609999999999999	835.0	0.094
Left-S_circular_insula_ant	772.0	2.6260000000000003	349.0	0.099
Left-S_circular_insula_inf	2031.0	2.539	928.0	0.078
Left-S_circular_insula_sup	2584.0	2.481	1251.0	0.106
Left-S_collat_transv_ant	1422.0	2.407	609.0	0.115
Left-S_collat_transv_post	699.0	1.98	417.0	0.138
Left-S_front_inf	2874.0	2.385	1351.0	0.11199999999999999
Left-S_front_middle	1795.0	2.112	944.0	0.11800000000000001
Left-S_front_sup	4027.0	2.391	1845.0	0.099
Left-S_interm_prim-Jensen	90.0	3.033	27.0	0.115
Left-S_intrapariet&P_trans	3991.0	2.029	2193.0	0.102
Left-S_oc_middle&Lunatus	1675.0	1.9280000000000002	968.0	0.11199999999999999
Left-S_oc_sup&transversal	1793.0	2.193	941.0	0.125
Left-S_occipital_ant	1420.0	2.0269999999999997	735.0	0.091
Left-S_oc-temp_lat	1794.0	2.2430000000000003	888.0	0.105
Left-S_oc-temp_med&Lingual	3468.0	2.3409999999999997	1631.0	0.11599999999999999
Left-S_orbital_lateral	493.0	1.7890000000000001	321.0	0.12300000000000001
Left-S_orbital_med-olfact	934.0	2.3080000000000003	494.0	0.111
Left-S_orbital-H_Shaped	2392.0	2.371	996.0	0.128
Left-S_parieto_occipital	2528.0	2.003	1363.0	0.09699999999999999
Left-S_pericallosal	1074.0	2.165	713.0	0.15
Left-S_postcentral	3929.0	2.006	2069.0	0.107
Left-S_precentral-inf-part	2543.0	2.504	1153.0	0.106
Left-S_precentral-sup-part	2237.0	2.3819999999999997	1063.0	0.09300000000000001
Left-S_suborbital	916.0	2.068	529.0	0.111
Left-S_subparietal	1577.0	2.42	755.0	0.121
Left-S_temporal_inf	2402.0	2.209	1227.0	0.102
Left-S_temporal_sup	11241.0	2.331	5018.0	0.11
Left-S_temporal_transverse	645.0	2.291	346.0	0.107
BrainSegVolNotVent	1288682.0	1288682.0	91999.5	1288682.0
eTIV	1778611.402802	1778611.402802	1288682.0	1778611.402802
