csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
38101.9453125	n/a	1451758236.5967407	n/a	23946.716796875	n/a	n/a	573445245.3497353	24108.431640625	n/a	581216476.1706886	n/a	n/a	n/a	n/a	-0.0756257285	-0.0051831181	0.051826753499999996	-0.0275561792	0.12430276109999999	-0.048928615700000004	0.042509330899999996	-0.11299913800000001	0.0839456658	-0.0522490186	0.13293530480000001	-0.1080565825	-0.1787897157	0.034698302400000006	-0.0307123544	0.0819408958	-0.1766580468	0.0519784011	-0.018407571100000002	0.0690721759	-0.2693235734	0.1094352649	-0.042824611500000005	-0.0027507257	0.0985679974	-0.058591433	0.0543897657	-0.0307933131	0.0356319307	-0.1246777674	0.020057108	-0.07789756610000001	0.0394657976	-0.010337691500000001	0.0705146946	-0.0443937991	0.1562018329	-0.1030674243	0.1101047134	-0.0602153169	0.1228094666	-0.0262514432	-0.0138615605	-0.1350170772	-0.0050180816	-0.09060698689999999	0.0393364921	-0.0981701727	0.1238979998	-0.08689044119999999	0.11922130119999999	-0.14078354380000002	0.2037861143	-0.0625412756	0.0191984752	-0.09886937259999999	0.07513442740000001	-0.2083792492	-0.0125501851	0.1398286949	-0.0893040312	0.0373239557	-0.0417814815	0.0514896986	-0.1309452799	0.0687981434	-0.2074367509	0.08553601289999999	-0.07640007830000001	0.0019516052	-0.0654269406	0.0873721787	-0.0339487216	0.099377501	-0.0249141936	0.0018657139	-0.0729579503	0.0493876505	-0.0702399776	0.0423439058	-0.2520350228	0.064885444	-0.0041797003	0.1177458291	-0.0005602896	0.16626636820000001	0.011460986000000001	-0.0504929972	0.0651343906	-0.009627009399999999	-0.028520573799999997	0.0984317268	-0.023696388	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0216839	n/a	0.0004701915192100001	n/a	-0.0980721	n/a	0.00961813679841	n/a	0.174792	n/a	0.030552243264	n/a	1.0587899999999999e-22	n/a	1.1210362640999998e-44	n/a	0.000694445	n/a	4.82253858025e-07	n/a	0.00135161	n/a	1.8268495921e-06	n/a	0.0	0.0	0.0	0.0	0.0
38018.7890625	-83.15625	1445428321.7788696	6914.9619140625	23909.91796875	-36.798828125	1354.153751373291	571684177.2723541	24042.51953125	-65.912109375	578042745.4105378	4344.406162261963	1.171874	22.025101	0.11819489999999998	0.0892031542	0.0805254994	-0.15271416869999999	-0.09595701029999999	0.1755056421	0.0558205436	0.0352269044	0.024438065699999997	0.0398614567	-0.2041232239	0.1307664861	-0.0439724613	-0.10971699	-0.1007220355	-0.0146478127	0.08810131619999999	-0.2463701704	0.1283972598	0.1470256568	0.0680921065	-0.1018429533	-0.0005012305	-0.1063262542	0.0047884071	0.006436849200000001	0.0725522622	-0.1349207656	0.0808569044	0.040959628	0.0255749475	0.046035256600000005	-0.0394995515	0.061213774299999996	-0.0139933651	-0.1104249774	-0.125795401	0.044253414299999995	-0.0423702648	0.059950423499999995	0.0501432363	-0.0737606763	0.049970865999999996	-0.0259294043	0.06597477339999999	-0.0437549105	0.027438562200000002	-0.0960424014	0.0648275908	0.25665438329999996	-0.150202054	0.06341375490000001	-0.0765129479	-0.037420028	0.0586699524	0.0567899551	0.0294621788	-0.0150575753	-0.2061284843	0.0371704276	0.2153725682	0.025934309	0.0242901173	0.0599025849	0.1171274717	-0.172151792	0.013953068700000001	-0.08469041199999999	-0.12166345220000001	0.0059770791	-0.043468546	-0.033569224700000004	0.0731164238	0.1513989397	0.08545513800000001	0.0699704259	0.0327165193	0.0639140957	0.062311667599999995	-0.0908675135	0.0531145961	-0.044026398	0.1937124783	0.00035534989999999996	0.0259076229	0.0694097876	-0.0606476903	0.029521341800000007	0.0164323661	-0.0440642154	-0.0194419298	0.054341598	-0.0171344421	-0.0088195778	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.024790400000000004	0.0031065000000000016	0.0006145639321600003	9.65034225000001e-06	-0.05616709999999999	0.041905000000000005	0.003154743122409999	0.0017560290250000006	0.120182	-0.054610000000000006	0.014443713124	0.0029822521000000012	-0.000211169	-0.000211169	4.4592346561000004e-08	4.4592346561000004e-08	0.000627346	-6.709900000000004e-05	3.93563003716e-07	4.502275801000006e-09	0.00144481	9.319999999999988e-05	2.0874759361e-06	8.686239999999978e-09	0.0	0.0	0.0	0.0	0.0
38098.38671875	79.59765625	1451487070.5714266	6335.786880493164	23860.2890625	-49.62890625	2463.028335571289	569313394.1460571	24048.193359375	5.673828125	578315603.8498878	32.192325592041016	1.170016	21.990175	0.19442375	0.0166334897	-0.0647874976	0.0203029333	-0.035133016600000004	0.0733751942	-0.0347321577	0.09652332400000001	0.094897513	0.1370415555	-0.12869161910000002	0.19411039440000002	0.0162032149	-0.0370681463	0.163537961	0.022190168399999998	0.0195434378	-0.0600278156	-0.066676294	0.011375084399999999	0.0156892394	-0.050507769800000005	0.09515802220000001	-0.0764669341	-0.0190715113	-0.04438551650000001	-0.10429118949999999	-0.2757657202	-0.0323079642	0.1023668628	-0.0598601833	-0.0534183183	0.0907811815	0.048716727	0.0150433384	-0.05241299	0.11717881949999999	-0.009012726	-0.033798488599999996	-0.05148319639999999	0.0074523798	-0.0886640975	-0.0648772322	0.1003439046	0.0768240882	-0.0078947906	-0.0215991915	0.07426045519999999	-0.0837514145	0.1888338009	-0.13350334460000002	-0.0786909048	-0.1668287452	-0.0460697929	-0.043959060099999996	0.07683634240000001	0.15159411279999999	0.0378190919	-0.1595885279	0.1515101529	0.086840843	-0.15340086949999998	-0.0290949941	-0.12179662890000001	0.0047241977	-0.0346365422	-0.0064635589	-0.037410020499999995	0.0432942327	-0.1439731895	-0.0198904743	-0.0277278748	0.1282742256	0.1469904344	-0.11879347609999999	-0.0053132098	0.11277332779999999	0.1768550191	0.015257864199999999	0.0525089947	-0.0547793623	0.0192436461	-0.0088097976	0.1049630767	-0.0195356645	-0.0933077531	0.0362268138	0.0383973638	0.0837459351	-0.0153365451	0.0780579627	-0.1586066122	-0.0824343716	-0.1354591867	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0203808	-0.004409600000000003	0.00041537700864	1.9444572160000028e-05	-0.128597	-0.07242989999999999	0.016537188409	0.005246090414009999	0.141043	0.020861000000000005	0.019893127849000002	0.0004351813210000002	-0.00120024	-0.000989071	1.4405760576e-06	9.78261443041e-07	0.000131019	-0.000496327	1.7165978360999995e-08	2.4634049092899995e-07	0.000995743	-0.0004490669999999998	9.915041220490005e-07	2.0166117048899985e-07	0.0	0.0	0.0	0.0	0.0
38186.3984375	88.01171875	1458201025.6275024	7746.062637329102	23898.294921875	38.005859375	1444.4453468322754	571128500.1729164	24135.44140625	87.248046875	582519531.874527	7612.221683502197	1.210682	22.754486	0.21623278	-0.0519747854	0.0635029213	-0.103596362	-0.10926537119999999	-0.0516611197	0.0719812035	0.0728086177	-0.0193367291	0.0439289826	-0.200514579	0.0299400881	0.0040143648	-0.0419959736	0.04233746360000002	0.035494318500000004	0.0158470003	0.0054317127	-0.1130882307	-0.0173156633	-0.053574861900000006	0.145769862	0.1267707934	-0.0750613185	0.0104017761	0.1471897735	-0.039718271	0.0176092054	0.0051559611	0.15579988460000002	0.0975237742	0.1256325095	-0.0299247052	-0.08784762880000001	-0.11305029800000001	0.0397374594	0.0411720017	0.0204395553	-0.010555488799999999	0.0203773427	-0.0598555983	-0.1768305853	0.07770164809999999	0.06275520230000001	-0.0168453917	-0.0438005005	-0.0790521386	-0.10226461369999999	0.10727726609999999	0.031217712999999998	-0.1322498625	-0.0878968819	-0.1927387716	-0.0898647555	0.0710744844	0.0830229185	0.0336116165	-0.0104776304	-0.1290664994	0.0418317233	0.102852514	-0.0171807358	-0.0601523923	-0.0461048675	0.0303931937	0.08581394369999999	-0.0424846611	0.1185012644	0.0402025761	-0.17506986530000002	-0.0023550423	-0.0482801694	0.0931489193	0.0341856594	0.0684562355	0.0197868271	-0.1648483068	-0.1566939358	-0.0044714646	0.0985830491	-0.034878434300000004	0.0287490614	0.0204415749	0.0006095824	-0.1545992997	0.023522658999999998	0.0016421305999999999	0.1364857435	-0.1358058852	0.0164539953	0.0213823327	-0.030336910800000002	-0.08760217990000001	0.043828712199999995	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0374711	0.0170903	0.00140408333521	0.00029207835409	-0.127621	0.0009759999999999768	0.016287119641000002	9.525759999999548e-07	0.0368638	-0.10417919999999999	0.0013589397504399998	0.01085330571264	0.000141225	0.001341465	1.9944500625000003e-08	1.799528346225e-06	-4.24876e-05	-0.0001735066	1.8051961537600003e-09	3.010454024356e-08	0.000630969	-0.00036477400000000016	3.98121878961e-07	1.3306007107600008e-07	0.0	0.0	0.0	0.0	0.0
38149.37890625	-37.01953125	1455375110.9326324	1370.4456939697266	23867.7734375	-30.521484375	931.5610084533693	569670608.8638307	24142.55859375	7.1171875	582863135.452652	50.65435791015625	1.225315	23.029512	0.15818544	0.0902845618	-0.0505720104	0.012611340700000001	0.011676418400000001	0.0121305719	0.0011292583	-0.0587886675	0.1628658734	0.0720837192	-0.0449199096	0.10065261199999999	-0.0660074299	0.1777477722	-0.0031408008000000003	0.0696553046	-0.0121259281	-0.0048720025	0.032297562599999996	-0.126543236	-0.0215727482	0.09287278800000001	0.0066791709	-0.0556427605	-0.0271129838	0.12397305800000001	-0.119537862	0.011813783400000001	0.0601553182	-0.0221099283	-0.1519490787	-0.0690241866	-0.0223604834	0.0285759292	-0.22677419489999998	0.0031004036	-0.0225959746	-0.008259909000000001	0.0528283589	0.11095907890000001	0.10270216089999999	0.0130964551	-0.0567284071	0.1308267747	-0.0367806575	-0.0163004809	0.0838657135	0.060530886299999996	-0.0101218185	0.055940434299999994	-0.028129096	-0.069220423	0.0361989363	-0.033885126200000004	-0.0019768142	-0.0681560404	0.18219122440000002	0.005920091800000001	-0.0950464408	0.1319675967	-0.1580509367	0.0280331346	-0.0897156857	0.0387891948	0.0156339482	-0.0460118017	0.0308341739	0.1038917951	0.0155472855	-0.1256798286	0.0969914051	0.06252624309999999	0.0013344792	-0.1056284233	0.0058711349	0.024903062599999998	-0.0206718839	0.0519467817	-0.0272349739	-0.1052526919	-0.048260494	-0.1995226209	0.0387146874	0.0575311161	-0.16389292119999999	0.1016093179	0.0214026241	-0.0845167688	-0.0932983963	-0.160416148	0.013440568200000001	0.0004473823	-0.0012732583	-0.0516027783	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.015332	-0.0221391	0.000235070224	0.0004901397488100001	-0.0627337	0.06488730000000001	0.0039355171156900005	0.004210361701290001	0.06898969999999999	0.03212589999999998	0.004759578706089999	0.001032073450809999	-0.000416338	-0.0005575630000000001	1.7333733024400006e-07	3.108764989690001e-07	7.93612e-05	0.00012184879999999999	6.29820006544e-09	1.4847130061440004e-08	0.00073222	0.000101251	5.361461284e-07	1.0251765001000003e-08	0.0	0.0	0.0	0.0	0.0
38233.0625	83.68359375	1461767068.1289062	7002.943862915039	23911.216796875	43.443359375	1887.3254737854004	571746288.7071571	24190.349609375	47.791015625	585173014.2237892	2283.981174468994	1.152641	21.663616	0.19121925	-0.0816874637	-0.08456418880000001	-0.019894096899999998	-0.052962492199999996	0.0060270444	0.0156328692	0.0577939875	-0.0376033454	0.1229251291	-0.011206858	-0.047846660199999995	-0.0816401332	0.1820645627	-0.1138810699	-0.08513404289999997	0.035284972799999995	0.0724615029	0.0350601428	0.0641071443	-0.010072404200000001	0.0036567557	0.1614935214	0.1259924945	0.024219056800000003	-0.0515390293	0.0762961832	0.067582301	0.064100965	0.024374285899999997	0.0337797221	0.1647527193	-0.0480620754	-0.0683388865	0.09349878589999999	0.0214709754	0.11659550119999999	-0.0416184131	-0.0268696172	-0.039889646	0.0503067408	0.18184953690000005	0.0082052071	0.1997181798	-0.0343075024	-0.011111248300000001	-0.0885900144	0.0413471507	-0.0175181915	-0.0326923872	-0.0777420762	0.06113371190000001	0.0805202559	-0.0077041625	0.0097005293	0.056198236	0.0302407265	0.13408178939999998	-0.0229261935	-0.0079134701	-0.0863526318	0.2197770982	0.0310630184	0.0783723462	0.0070697002	0.08510110800000001	0.0039794093	-0.0622373987	0.023690780699999997	0.0396293523	-0.1888311964	-0.069467331	-0.0792373863	0.0457265013	0.0154975229	0.043437165	-0.11183065310000001	-0.0333562232	0.0719195332	0.1412827095	-0.0307434319	-0.0025468934	-0.0666142841	-0.0008400189	-0.0165981644	-0.08777837109999999	-0.015229230900000001	-0.0731928074	0.0055297919999999995	-0.0780155233	-0.2402309881	-0.10062052880000001	0.0224449606	0.0073150085	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0251348	0.0098028	0.0006317581710399999	9.609488783999997e-05	-0.00318048	0.05955322	1.01154530304e-05	0.0035465860123684006	0.014840700000000004	-0.05414899999999999	0.00022024637649000004	0.0029321142009999988	0.000477318	0.000893656	2.2783247312399998e-07	7.986210463359999e-07	1.75356e-05	-6.18256e-05	3.0749726735999994e-10	3.82240481536e-09	0.000333417	-0.000398803	1.1116689588899998e-07	1.5904383280900006e-07	0.0	0.0	0.0	0.0	0.0
38172.625	-60.4375	1457149299.390625	3652.69140625	23910.12890625	-1.087890625	1.1835060119628906	571694264.3134918	24217.119140625	26.76953125	586468859.4712257	716.6078033447266	1.14235	21.470211	0.08289849	0.10555643320000001	0.1049814689	-0.0620812527	-0.0973787532	-0.025337287599999998	-0.036330955	-0.045084409000000006	0.09606580640000001	-0.074592725	-0.0339798092	0.013687398600000001	-0.0138215873	0.0969280102	-0.16932287329999998	-0.0750693963	0.027429605299999996	-0.0249426198	0.0353232979	0.037725503	0.0647419137	0.0826107025	0.021196740800000002	-0.09383311859999999	0.015569616100000001	-0.0827285539	0.0348228496	0.09543360869999999	0.0100232529	0.11938572199999999	0.05750166480000001	0.0242813118	0.06960398	-0.013125448999999999	0.0242695865	0.14568077869999999	0.031960776	-0.0892802414	-0.0298689798	0.0202548325	-0.09032269300000001	-0.0524259338	0.0838852499	-0.053421637599999995	0.0641664859	0.0337865531	0.1351885264	-0.048019437699999994	0.0480481806	-0.0208814386	-0.0721551878	0.10883983539999999	0.1318480118	-0.1480077207	-0.0326597883	-0.0354185691	0.0532365563	-0.0654782024	-0.0008930657000000002	0.0379009732	-0.027138797000000003	0.1490394747	0.08906633779999999	0.10035817470000001	0.0157758888	-0.0053241216000000004	0.019266387	0.08980063939999999	-0.0424530133	-0.0330555844	-0.0415788972	-0.0392883491	0.0081200688	0.1104147787	0.124785844	-0.0806600787	0.0658137727	-0.0270745111	-0.0182211615	0.0912905448	-0.0770729647	0.013867953200000002	-0.0701487416	-0.0147049685	-0.0578405008	-0.010086520699999999	0.055433339500000005	0.0462886063	0.0808953858	0.0288858648	0.022906346299999998	0.069268442	0.042426715999999996	0.0171758073	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0176605	-0.0074743	0.00031189326025	5.586516049e-05	-0.0325431	-0.02936262	0.00105905335761	0.0008621634532644	0.0232067	0.008365999999999998	0.0005385509248899999	6.998995599999997e-05	-0.00017339	-0.0006507080000000001	3.0064092099999995e-08	4.234209012640001e-07	-2.08708e-05	-3.84064e-05	4.3559029264e-10	1.47505156096e-09	0.000398214	6.479700000000006e-05	1.5857438979600002e-07	4.198651209000009e-09	0.0	0.0	0.0	0.0	0.0
38351.44140625	178.81640625	1470833057.937027	31975.30714416504	23963.36328125	53.234375	2833.898681640625	574242779.7491608	24310.046875	92.927734375	590978379.0646973	8635.563816070557	1.189601	22.358276	0.09827845	0.0388057089	-0.1128871065	0.0546263549	0.0221514904	-0.1711497108	0.10051151130000001	-0.06815343360000001	-0.0202754381	-0.1149416032	0.1348925462	0.07657192040000001	-0.0927075768	0.0164031902	0.0448439031	-0.08154702679999999	0.0354209111	-0.005567427	0.0001362889	-0.0029419664	0.030246925499999997	-0.0416460987	-0.0098968788	0.078417721	-0.061705749299999994	-0.0040070389	0.0010061472999999999	-0.0138559069	0.1523378604	0.1361806511	0.0356914443	0.1255507312	-0.012197713600000002	-0.1072279895	0.037189825	0.1278040629	-0.1059474814	-0.0725515353	-0.1365266506	-0.0092460989	-0.0055660310999999995	0.021225872599999997	0.0638716938	-0.005619014499999999	0.0532121053	-0.11020594730000001	0.0460853653	0.0841984543	-0.0847115814	-0.1657402682	0.052949933899999996	-0.0600275225	0.0841768892	0.0059930022999999995	0.1040902584	-0.05042837	-0.0924775173	-0.0842540685	-0.0076105553	-0.0055338583	-0.1253029159	-0.0614346312	0.11902757789999999	0.009764984499999999	-0.0022994667000000002	-0.0673639119	-0.048285683499999996	-0.0160822452	-0.053957615800000004	0.0811407471	-0.011505543600000001	-0.0052014495	-0.057393445599999995	0.17769998690000002	0.0773587725	0.0561689696	-0.0526650163	-0.0267022974	0.08440615439999999	0.08345141980000001	-0.1871197895	-0.0857606164	0.0919290035	-0.1228933422	-0.026072983799999998	0.023672449900000003	-0.0180397716	-0.0329599545	0.042898798200000005	0.010316136	-0.0239871946	-0.04800335309999999	0.0342569292	0.0498517914	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0194895	0.0018290000000000008	0.00037984061025000005	3.3452410000000032e-06	-0.0556612	-0.0231181	0.0030981691854399997	0.0005344465476099998	-0.0191468	-0.0423535	0.00036659995023999986	0.00179381896225	0.000281138	0.00045452800000000005	7.9038575044e-08	2.06595702784e-07	7.93612e-05	0.00010023200000000001	6.29820006544e-09	1.0046453823999999e-08	0.000333417	-6.479700000000006e-05	1.1116689588899998e-07	4.198651209000009e-09	0.0	0.0	0.0	0.0	0.0
38357.62109375	6.1796875	1471307095.971695	38.18853759765625	23981.708984375	18.345703125	336.5648231506348	575122365.8112526	24358.43359375	48.38671875	593333287.1411285	2341.2745513916016	1.107215	20.809843	0.10275271	-0.10418142609999999	0.1027325719	0.1473247872	0.0614915033	-0.0179192047	-0.1493783619	0.0197076955	-0.1712931268	-0.1157769107	0.052409026100000006	-0.053850854100000005	-0.0530246531	0.1258068499	0.0641742175	0.0434768429	0.0381167021	-0.012852933899999999	0.042035948	-0.0307946019	0.0185515742	0.0658814502	-0.047321944500000004	-0.10680958369999999	-0.0217910454	-0.092689539	-0.095444893	0.0389137327	0.23762107780000002	0.0931435558	0.0718582227	-0.07227858549999999	0.0759894653	-0.0744412837	0.030918879700000002	-0.0257254472	-0.0448894462	-0.0098272302	0.0181606299	0.0258882844	-0.0039413817	-0.1316982598	-0.049104288600000004	-0.0342810056	0.0204784379	0.17963580469999998	-0.0232234404	0.0380838332	-0.0485670967	-0.1291798994	0.083391669	0.0413749384	-0.0021393035999999997	-0.0671808921	-0.1357902701	0.023105475099999998	-0.21261692920000005	-0.0371610502	0.0182690613	-0.006278756	-0.0902670377	0.1091268591	-0.1329441653	-0.0116222325	-0.1037901861	-0.0405229196	0.0131987754	0.0839668161	0.00038065019999999997	-0.06568470679999999	0.077619777	0.0538477141	-0.14425334539999998	0.1177960301	0.0718030397	0.0944598497	0.0109093469	0.0023104297	-0.0901794726	0.026102216600000002	-0.1033708482	0.0579087857	0.0520927179	-0.0271778173	0.0574656929	0.050121798499999995	-0.026780537400000002	0.0338481308	-0.029324483999999998	0.00400024	0.0918318078	-0.0817657072	-0.0906466771	-0.040204154900000004	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.00858819	-0.01090131	7.375700747610001e-05	0.00011883855971609998	-0.08863589999999999	-0.0329747	0.007856322768809999	0.0010873308400899998	0.0124488	0.031595599999999995	0.00015497262143999998	0.00099828193936	-0.000163289	-0.00044442699999999995	2.6663297521e-08	1.97515358329e-07	7.93612e-05	0.0	6.29820006544e-09	0.0	0.000232222	-0.00010119499999999997	5.3927057284e-08	1.0240428024999994e-08	0.0	0.0	0.0	0.0	0.0
38148.98046875	-208.640625	1455344710.805069	43530.91040039063	23936.515625	-45.193359375	2042.4397315979004	572956780.2658691	24327.060546875	-31.373046875	591805874.8513223	984.2680702209473	1.173553	22.05666	0.101346893	0.0985884598	-0.01536895	0.0328601888	0.1318364862	-0.0768431027	-0.012831106699999999	0.050022587400000006	0.0511316983	-0.1259826376	0.1260350671	-0.021394151400000002	-0.031881471	0.0483697045	-0.050141117	0.0518668914	0.027477440699999998	-0.0657010663	-0.01759284	-0.1254213666	0.0324761561	0.025449733399999997	-0.0229675328	-0.0400318199	-0.069258967	-0.0250835233	0.0328535294	0.0865981331	-0.1457034867	-0.0293808729	-0.016447198700000002	-0.1494785453	-0.0943502749	0.0128722849	0.0165340153	-0.14576665490000001	-0.0481929663	-0.028489360499999998	0.043017736200000004	0.0036234774	0.0276153448	0.1041129069	-0.008649676700000001	0.08762867490000001	0.032087963399999996	-0.0213297044	0.1254651632	0.0578333212	0.0193419305	-0.0302284277	0.1052456294	0.07196552860000001	-0.08825175630000001	0.0892650484	-0.033640539500000004	0.0436260654	-0.0235419263	-0.08838393800000001	0.0823104025	-0.025330873599999998	-0.140738361	-0.0174616957	-0.0078700163	0.0734167532	-0.0102573004	-0.1217411122	-0.0265029077	0.0724412323	0.0727720569	0.0372971547	-0.0628060562	0.0772994473	0.0093784674	-0.069381208	0.0061279137	-0.0459616178	0.13487028539999998	-0.09567338460000001	-0.022878136400000002	-0.1021276398	0.0803776932	0.0200591168	0.019766683700000003	0.0185674947	-0.034340772900000004	-0.0056638277	-0.0555940075	-0.0485689625	0.0285615393	-0.0037823059000000004	-0.0643515482	-0.0379927194	0.054866822999999995	-0.0152222134	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.00686031	-0.001727880000000001	4.70638532961e-05	2.9855692944000037e-06	-0.00034391699999999995	0.08829198299999999	1.1827890288899993e-07	0.007795474262072288	0.00626902	-0.006179779999999999	3.93006117604e-05	3.81896808484e-05	-0.00016503899999999996	-1.749999999999961e-06	2.7237871520999987e-08	3.062499999999864e-12	7.93612e-05	0.0	6.29820006544e-09	0.0	0.000333417	0.00010119499999999997	1.1116689588899998e-07	1.0240428024999994e-08	0.0	0.0	0.0	0.0	0.0
