onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0357	6	active_change	correct	1.005799999999999	right
20.052	6	active_change	correct	1.1100999999999992	right
26.0602	6	active_nochange	incorrect	1.1687000000000012	right
36.0765	6	passive	miss	n/a	right
42.0847	6	active_change	correct	1.1486000000000018	right
52.1011	6	active_nochange	incorrect	1.1118999999999986	right
60.11750000000001	6	active_change	incorrect	0.5971999999999866	left
66.1257	6	active_nochange	incorrect	1.0307999999999993	right
72.1338	6	active_change	correct	0.8515000000000015	right
78.142	6	active_change	correct	0.9521000000000015	right
86.1584	6	active_nochange	correct	0.8573999999999984	left
92.1666	6	active_nochange	incorrect	0.6469999999999914	right
100.183	6	active_nochange	incorrect	0.8792999999999864	right
106.1912	6	passive	miss	n/a	right
112.1993	6	active_change	incorrect	0.7416000000000054	left
118.2075	6	active_nochange	incorrect	0.9572000000000003	right
126.22389999999999	6	passive	miss	n/a	left
134.2403	6	active_nochange	correct	0.5408000000000186	left
140.2485	6	active_nochange	correct	0.669399999999996	left
150.2649	6	active_nochange	correct	1.1425999999999874	left
156.273	6	passive	n/a	4.1662000000000035	right
162.2812	6	passive	n/a	2.1958999999999946	left
172.2976	6	active_change	correct	1.5571000000000197	right
180.314	6	active_change	incorrect	1.0405000000000086	left
188.3304	6	active_nochange	correct	0.8877999999999986	left
194.3386	6	active_change	correct	1.2933999999999912	right
204.355	6	passive	n/a	1.7716000000000065	right
210.3631	6	active_nochange	incorrect	1.1992999999999938	right
216.3713	6	active_change	correct	1.0859000000000094	right
222.3794	6	active_change	incorrect	0.9295999999999935	left
228.3876	6	active_nochange	correct	0.8902000000000214	left
238.404	6	active_change	incorrect	1.072400000000016	left
244.4121	6	active_change	incorrect	1.179099999999977	left
252.42860000000002	6	active_change	correct	1.280399999999986	right
258.4367	6	active_change	incorrect	0.6721000000000004	left
264.4449	6	active_nochange	incorrect	0.9615999999999758	right
272.4613	6	passive	miss	n/a	right
280.4777	6	passive	n/a	0.20729999999997517	left
296.4939	6	active_nochange	correct	0.9644999999999868	left
302.5021	6	active_nochange	correct	0.6251000000000317	left
