onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0105	3.1860999999999997	control	3.1860999999999997	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0187	1.045799999999998	control	1.045799999999998	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0269	1.0154999999999994	control	1.0154999999999994	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0351	1.3871000000000002	control	1.3871000000000002	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0434	1.155700000000003	control	1.155700000000003	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0516	0.8513000000000019	control	0.8513000000000019	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0598	1.5239999999999938	emotion	1.5239999999999938	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.068	1.2636000000000038	emotion	1.2636000000000038	left	incorrect	n/a	male	black	black	black	anger
50.0762	1.6672999999999973	emotion	1.6672999999999973	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0844	1.1719000000000008	emotion	1.1719000000000008	right	incorrect	n/a	male	black	black	black	fear
60.0927	1.7094999999999985	emotion	1.7094999999999985	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1009	1.3950999999999993	emotion	1.3950999999999993	left	incorrect	n/a	female	asian	black	asian	fear
70.1091	2.1107000000000085	control	2.1107000000000085	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1173	0.8854000000000042	control	0.8854000000000042	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1255	0.9470999999999918	control	0.9470999999999918	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1337	0.7787999999999897	control	0.7787999999999897	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.142	0.7283000000000044	control	0.7283000000000044	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1502	0.6740000000000066	control	0.6740000000000066	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1584	1.509600000000006	emotion	1.509600000000006	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1666	1.1572000000000031	emotion	1.1572000000000031	right	incorrect	n/a	male	black	black	black	anger
110.1748	2.1289000000000016	emotion	2.1289000000000016	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.183	1.2905999999999977	emotion	1.2905999999999977	left	incorrect	n/a	male	black	black	black	fear
120.1913	1.3161000000000058	emotion	1.3161000000000058	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.1995	1.655699999999996	emotion	1.655699999999996	right	incorrect	n/a	female	asian	black	asian	anger
130.2077	1.1324000000000183	control	1.1324000000000183	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2159	0.8091000000000008	control	0.8091000000000008	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2241	1.0486999999999966	control	1.0486999999999966	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2323	0.7613999999999805	control	0.7613999999999805	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2406	0.695999999999998	control	0.695999999999998	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2488	0.6366000000000156	control	0.6366000000000156	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.257	1.387200000000007	emotion	1.387200000000007	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2652	1.6368999999999971	emotion	1.6368999999999971	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2734	1.174599999999998	emotion	1.174599999999998	left	incorrect	n/a	male	black	black	black	anger
175.2816	1.567200000000014	emotion	1.567200000000014	right	incorrect	n/a	female	black	asian	asian	anger
180.2899	1.483699999999999	emotion	1.483699999999999	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2981	1.1193999999999846	emotion	1.1193999999999846	left	incorrect	n/a	female	asian	asian	black	fear
190.3063	1.0981000000000165	control	1.0981000000000165	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3145	0.8126999999999782	control	0.8126999999999782	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3227	0.6463999999999999	control	0.6463999999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3309	0.8459999999999752	control	0.8459999999999752	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3392	0.5955999999999904	control	0.5955999999999904	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3474	0.6672000000000082	control	0.6672000000000082	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3556	1.457899999999995	emotion	1.457899999999995	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3638	1.1525000000000034	emotion	1.1525000000000034	right	incorrect	n/a	female	black	asian	asian	fear
230.372	1.18719999999999	emotion	1.18719999999999	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3802	1.4287999999999954	emotion	1.4287999999999954	right	incorrect	n/a	male	black	black	black	fear
240.3885	1.4364000000000203	emotion	1.4364000000000203	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3967	2.049999999999983	emotion	2.049999999999983	left	incorrect	n/a	female	asian	asian	black	anger
