csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
34879.5234375	n/a	1216581155.2271118	n/a	23150.98828125	n/a	535968258.3985748	n/a	23205.4921875	n/a	n/a	538494867.6641235	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-0.00681159	n/a	n/a	4.63977583281e-05	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35062.73046875	183.20703125	1229395067.9242096	33564.816299438484	23122.115234375	-28.873046875	534632212.91171646	833.6528358459473	23138.279296875	-67.212890625	4517.572666168213	535379968.82019424	1.028467	24.16671	0.042862177	-0.039500213	0.0197548433	-0.1342841786	0.0258146162	-0.0275889718	0.0001164541	-0.0012219550999999999	0.0318516888	0.025700729300000003	-0.02942871	0.066342069	-0.0582823453	0.0227925576	-0.025444205	0.0020110448000000003	-0.0059206087	0.0085136599	-0.027154916499999997	0.0409383455	-0.02803176	-0.0387376883	0.0193338648	-0.027568394	0.027225910099999997	-0.013214697099999999	0.12138013	-0.063697192	0.0065708279	-0.1021692725	0.0022065443	-0.0964208583	0.12562400699999998	-0.0047947019	0.12374189470000001	-0.0204907946	0.020333534	-0.0192174014	0.0202427466	-0.0343618258	0.033806776499999996	-0.0779647397	-0.024437878399999998	0.000318029	-0.011574089	0.0049879225	0.023700901400000002	-0.0204621899	0.026189634500000003	-0.0667927373	0.012980731499999999	-0.028315261499999998	0.0060105651	-0.0045160744	0.061057968399999996	-0.0238849765	0.027307636200000002	-0.0171504696	0.0401246304	-0.011292128500000002	0.062295821200000004	-0.0237530206	0.0363568044	-0.0196227016	0.13882741099999998	-0.0918240891	0.028290889399999998	-0.022665327000000002	0.0213947329	-0.1037325813	-0.005530048399999999	0.091475895	0.09146996789999999	0.09146008970000001	0.0914462607	0.0914284817	0.0914067533	0.0	0.000852137	0.000852137	7.261374667689999e-07	7.261374667689999e-07	-0.011274	-0.004462409999999999	1.9913103008099996e-05	0.00012710307600000001	-0.00823883	-0.00823883	6.787831976890001e-05	6.787831976890001e-05	0.000171498	0.000171498	2.9411564004000003e-08	2.9411564004000003e-08	-0.000414678	-0.000414678	1.7195784368399999e-07	1.7195784368399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34732.8984375	-329.83203125	1206374233.86969	108789.16883850098	23130.466796875	8.3515625	535018494.2413368	69.74859619140625	23087.794921875	-50.484375	2548.672119140625	533046274.354557	1.057044	24.838223	0.044324438	-0.020277670600000002	0.040108962799999995	0.0261136744	0.0587846509	-0.0262252638	-0.0041550837	-0.0143944958	0.0445380578	0.0259430836	0.0100064695	-0.057327752	0.0625384019	0.0373259211	0.0190138133	0.018703254199999998	-0.0375197723	-0.0073705905	0.054919788399999996	-0.0941782244	-0.009608736	0.0402392734	-0.0606766817	-0.0016429889	0.0536312797	-0.0106701044	-0.02702197	0.061837514800000014	0.0337961594	-0.10832718449999999	-0.041153025499999996	-0.055058732199999995	0.0189145854	0.0658607904	-0.0482738645	-0.0510730462	-0.0558115988	0.0028763175	0.0458111141	-0.0042862147	0.0249061923	-0.086699737	-0.0248404788	0.0004710799	-0.019506411499999998	0.05212461349999999	0.0309127119	0.0039947986	-0.013656306200000001	0.0187485469	-0.0038851008	0.0619303247	0.0372266584	0.0390709798	-0.0804321513	0.0071808003	0.014138523600000001	-0.09844014710000001	0.054565752599999996	0.1235954192	-0.0025581702	-0.007027300699999999	-0.0298228065	0.081450551	-0.0110320257	0.0364081777	0.013016286699999999	-0.023597652599999998	0.08756802039999999	-0.04993376	0.0462498613	0.09146008970000001	0.0914067533	0.09131788240000001	0.0911935115	0.091033689	0.09083847689999999	0.0	0.00390257	0.003050433	9.305141487489e-06	1.52300526049e-05	0.00989646	0.02117046	0.0004481883766116	9.79399205316e-05	0.007850579999999998	0.01608941	0.00025886911414809994	6.163160633639996e-05	9.12153e-05	-8.028269999999997e-05	8.32023095409e-09	6.445311919289998e-09	-0.000414678	0.0	1.7195784368399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34966.25390625	233.35546875	1222638912.2363436	54454.77479553223	23125.337890625	-5.12890625	534781252.55557626	26.305679321289066	23099.25390625	11.458984375	131.30832290649414	533575531.0254059	1.146931	26.950354	0.07000205129999999	-0.0154423572	0.0041931988	-0.10208180230000001	-0.026444372200000003	-0.0148169697	-0.0033095752	-0.014127368999999999	0.0936507393	0.0586738449	-0.029084181299999998	0.0409829	0.0164723701	-0.0609322053	0.0776573077	0.0471970928	-0.13950932289999998	-0.13905613	0.044703986900000006	-0.026018323500000003	0.12337911189999999	0.1006178358	-0.0311105421	-0.0660323959	-0.0743453691	-0.009598235200000001	-0.10825609	0.007562173	0.0280422629	-0.0424536245	0.14399110980000002	-0.0043991323	0.009896959399999999	-0.0071896469999999995	0.0912834486	-0.004849892299999999	-0.012632068400000002	0.0283500542	0.025519293300000002	0.0030011688	0.0082857725	-0.0219219098	-0.0104515218	-0.0002748578	-0.0203672058	0.0813067483	0.0566400508	-0.0345158121	0.045899193600000006	0.048690666699999996	-0.0995171201	0.0725778046	0.0390677057	0.15848803460000002	-0.11714180789999999	0.0599394693	-0.1123119139	0.0541685529	-0.10885422410000001	-0.0416540637	-0.0058379669999999995	-0.0583539746	-0.0504648313	0.08111722910000001	0.017202058899999997	0.047139949	0.0592097454	0.08095603280000001	-0.09557011119999999	0.0182771396	-0.0040135953000000005	0.0914284817	0.0912803678	0.091033689	0.0906887116	0.0902458083	0.0897054572	0.0	0.00119712	-0.00270545	7.319459702499998e-06	1.4330962944000003e-06	-0.0284157	-0.03831216	0.0014678216038656	0.0008074520064899999	2.42737e-05	-0.007826306299999997	6.125107030141965e-05	5.892125116899999e-10	0.000514378	0.00042316269999999995	2.64584726884e-07	1.7906667067129e-07	-0.000414678	0.0	1.7195784368399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34798.546875	-167.70703125	1210938864.6115725	28125.64833068848	23126.404296875	1.06640625	534830575.70251846	1.1372222900390625	23049.697265625	-49.556640625	2455.8606300354004	531288544.03696066	1.118181	26.274796	0.0348042019	0.00029811	0.034387922200000004	0.052684086	0.0040802032	-0.0271829841	-0.0147304198	-0.0020762229000000003	0.0424374777	0.0312613061	0.0442034316	-0.040171103799999996	0.078790637	0.0339309386	0.0392484627	0.030575286400000002	-0.0034838701	0.0197113992	0.09066815060000001	0.0058325763000000004	0.0509694133	0.0488480061	0.0100927006	-0.051110839299999995	0.045292260300000005	0.006692971	-0.0376639162	0.0235455062	0.08405370640000001	-0.0650419766	-0.0702334929	0.06267467809999999	0.000773171	0.05851142440000001	-0.0642077075	-0.0382793627	-0.0529281454	-0.0186628756	0.0400838957	0.0062236085	0.0150828415	-0.0523343921	-0.0306264174	-0.0117550824	-0.0022884896	0.0556324771	0.0381512544	0.0356109602	0.011034243300000001	0.0224579864	-0.035855849700000005	0.0634529363	0.0195404799	0.0240814656	0.0038174703999999996	0.0940414919	0.0640186156	-0.086099679	-0.0200884052	-0.0051968629999999995	0.0077691038	-0.0672118099	-0.0325004225	0.0903204436	-0.018297766200000003	0.08125294400000001	-0.041705917099999996	-0.033323946800000004	0.034028439199999996	-0.0492177572	-0.0192954316	0.0913810765	0.09109089869999999	0.0906079513	0.08993325630000001	0.0890682417	0.08801473800000001	0.0	0.00390257	0.00270545	7.319459702499998e-06	1.52300526049e-05	0.00204366	0.03045936	0.0009277726116096	4.1765461956000006e-06	3.23156e-05	8.041900000000003e-06	6.467215561000003e-11	1.04429800336e-09	0.000547005	3.2627000000000025e-05	2.99214470025e-07	1.0645211290000015e-09	-0.000414678	0.0	1.7195784368399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34952.18359375	153.63671875	1221655137.971207	23604.2413482666	23121.345703125	-5.05859375	534596627.1234169	25.589370727539066	23061.64453125	11.947265625	142.7371559143066	531839448.485733	1.124393	26.420757	0.0481091671	-0.007996270699999999	0.0131418321	-0.0737075262	-0.06491908730000001	-0.0218576775	0.00041460739999999997	-0.0119083948	0.0506712162	0.0287860873	-0.0205393295	0.054980501900000006	-0.0301367399	-0.0075180304	0.014397653	-0.0104565107	-0.037771139700000005	0.011360853899999999	-0.0091885977	0.11070822	-0.015505575800000001	-0.0032541642	0.0559502999	-0.0765524194	-0.012984096499999999	-0.0020861003	0.0576966062	-0.0627535066	0.0586663214	0.0479876509	-0.027813744300000002	0.0198811377	0.005453229300000001	-0.047795633600000005	0.0792060785	-0.0062755051	0.0047052458000000005	0.0175897515	0.0134026755	0.014051919099999999	-0.0226910048	0.020365859099999998	-0.0202864333	0.0010129752	-0.0184110917	0.0364826287	0.026476467000000004	-0.0249744865	0.0351188606	-0.0268813146	-0.010194394	-0.0135763098	-0.015292508799999997	0.0320709932	0.1163301165	0.0094318479	-0.0155422778	0.012279058	-0.010135715699999999	-0.11553817029999999	0.0361880306	-0.0783129132	0.01877133	-0.0318558752	0.034889437	-0.009172798900000001	-0.028142270299999998	-0.0387043376	0.0063729203	0.0304368654	-0.0149491043	0.09131788240000001	0.09083847689999999	0.09004133119999999	0.08892923359999999	0.0875060741	0.0857768306	0.0	0.00388538	-1.719000000000026e-05	2.9549610000000895e-10	1.50961777444e-05	-0.0244478	-0.02649146	0.0007017974529315999	0.0005976949248399999	3.10485e-05	-1.2671e-06	1.6055424100000005e-12	9.6400935225e-10	0.000478471	-6.853400000000002e-05	2.28934497841e-07	4.696909156000004e-09	-0.000420415	-5.736999999999963e-06	1.76748772225e-07	3.291316899999957e-11	0.000357714	0.000357714	1.2795930579600002e-07	1.2795930579600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34796.7421875	-155.44140625	1210813266.8633425	24162.03077697754	23119.013671875	-2.33203125	534488793.1603432	5.4383697509765625	23016.591796875	-45.052734375	2029.7488746643066	529763497.9439736	1.1143809999999998	26.185513	0.1019783215	0.0005073084	0.041036450099999996	0.049900489699999995	-0.0162056299	-0.0192861727	-0.016230748200000002	-0.026292411600000003	0.0191933127	0.0203369371	0.0030033803999999996	-0.043845694000000004	0.045834276900000005	0.0095340948	0.0187162577	0.0370823979	-0.006809397900000001	0.0371289922	0.028116561800000002	-0.014767158	0.0016696081	-0.00700323	-0.050314379299999996	-0.0034586998	0.0307478558	0.046507690899999996	-0.025619993599999998	0.0320325246	0.0252514717	-0.058245922199999994	0.0076786484	0.0073530625	0.0896614511	-0.026806415400000002	-0.059208228099999996	-0.0384649838	-0.0313808212	-0.0242210708	0.0243248378	0.0247190716	0.012793243400000001	-0.0439209617	-0.0186653127	-0.015436073500000001	-0.0253151718	0.0235953333	0.0191177394	-0.0097021769	-0.0093410961	0.022507362700000002	-0.022755875699999997	0.0188958585	0.0405831198	0.0076997325	0.0066058062	0.0157845128	0.0375700652	-0.011787688999999999	0.0177695594	0.0566380326	-0.0365955522	-0.0062623144999999995	-0.0329256008	0.0761653881	0.031764854	-0.0425904954	0.0083963836	-0.0497693536	-0.0583694873	0.0417267665	-0.018925015700000002	0.0912389102	0.090523277	0.0893347099	0.08767941859999999	0.0855660509	0.0830056482	0.0	0.00392345	3.807000000000029e-05	1.4493249000000222e-09	1.53934599025e-05	0.0486686	0.0731164	0.00534600794896	0.0023686326259600003	0.008453449999999998	0.0084224015	7.09368470272022e-05	7.146081690249996e-05	0.000478471	0.0	2.28934497841e-07	0.0	-0.00047073	-5.0315e-05	2.215867329e-07	2.531599225e-09	0.0	-0.000357714	1.2795930579600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35007.53125	210.7890625	1225527244.2197266	44432.028869628906	23117.94921875	-1.064453125	534439576.0807037	1.1330604553222656	23002.2578125	-14.333984375	205.46310806274414	529103864.4727173	1.080299	25.384653	0.14182497	-0.0077826569	-0.0035588723	-0.068271403	-0.07406205219999999	-0.0279519125	-0.0036679407	-0.0049798094	0.0633146399	0.0260428186	0.0094778709	0.0866464351	-0.0342138279	-0.0400643459	0.015158119099999999	0.0042568375	-0.0241049797	-0.0013271129000000002	0.015860151	0.0842069218	0.07113187110000001	-0.0019279388	-0.0266015274	0.0126957661	-0.024196589100000002	0.0125800972	-0.0406803048	-0.0039353303000000004	-0.0183398842	-0.0329541642	-0.0370413857	0.0319044103	-0.0818721955	0.0187017994	0.10753042189999999	-0.0014608635000000001	0.022625201299999998	-0.0440122206	-0.0168461345	0.027962921600000003	-0.010210414899999999	0.0210197834	-0.0244436057	-0.0036384525	-0.0104123502	0.043556959400000005	0.0283164233	0.016953829099999998	0.0563542454	-0.006809334	-0.0402433009	-0.0384022301	-0.0180091549	0.0514138601	0.033606298	0.0494228201	0.0007872706	0.0850856673	-0.058085897699999986	-0.011940324799999999	-0.0078398894	0.0120177474	-0.0133579094	0.0343328138	-0.0719275633	0.0445442153	0.033964034	-0.0040769806	-0.0124872053	-0.09250347449999999	-0.0458965933	0.09114417359999999	0.0901455167	0.088489186	0.08618726550000001	0.0832565493	0.07971841910000001	0.0	0.00388918	-3.4270000000000314e-05	1.174432900000021e-09	1.51257210724e-05	-0.030903700000000006	-0.07957230000000001	0.0063317509272900006	0.00095503867369	0.0317405	0.02328705	0.0005422866977025001	0.00100745934025	0.000693646	0.000215175	4.811447733160001e-07	4.6300280625e-08	-0.000416033	5.469699999999998e-05	1.73083457089e-07	2.9917618089999982e-09	0.000508755	0.000508755	2.58831650025e-07	2.58831650025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34733.203125	-274.328125	1206395399.3225098	75255.92016601562	23092.431640625	-25.517578125	533260399.0769387	651.1467933654785	22943.478515625	-58.779296875	3455.0057411193848	526403206.396946	1.0202810000000002	23.974371	0.10758523999999996	0.0043291199	0.0271820401	0.0705457139	-0.036407182	-0.0108969227	-0.008951687600000001	-0.0466051	0.0041137507	0.044506837699999996	-0.0001149411	-0.0062522998	0.014703734199999999	0.0193512811	-0.0062258904000000006	0.0324612824	0.0302452741	0.0316660823	0.0733459969	0.0346903831	0.026033207000000003	0.005365851600000001	-0.040776711800000004	0.0328763658	0.029930953599999997	0.0256916914	0.0298647009	0.0572666598	0.046672459400000005	0.0386406354	0.051323800700000005	-0.008607819899999999	0.0377066106	-0.1079379557	-0.061486601399999986	-0.04555232519999999	-0.0216383109	-0.011701672199999999	0.0324910758	0.0191106798	-0.052751812	0.008980709	-0.0102346289	-0.0102133585	-0.043211875999999996	0.0077747004	0.043310353200000005	-0.0024705729	0.0109079399	-0.0066414829000000005	-0.013234685800000002	-0.0171122026	0.021567688199999997	-0.005152214699999999	0.0282049587	0.0774201984	0.0320572547	0.006318995799999999	-0.0154259046	0.0677872353	-0.0478013067	-0.036742074	-0.0711723552	-0.0425780887	0.027392474	-0.0611010718	0.005099205	-0.0126586293	-0.0259298901	0.042712754299999996	-0.0807782133	0.091033689	0.0897054572	0.0875060741	0.0844568986	0.0805875418	0.07593558	0.0	0.00393032	4.114000000000027e-05	1.6924996000000223e-09	1.54474153024e-05	0.0387677	0.0696714	0.004854103977959999	0.0015029345632899993	0.0317777	3.720000000000112e-05	1.3838400000000834e-09	0.00100982221729	0.000530808	-0.000162838	2.81757132864e-07	2.6516214244e-08	-0.00050115	-8.5117e-05	2.511513225e-07	7.244903689000001e-09	0.0	-0.000508755	2.58831650025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34822.36328125	89.16015625	1212596984.4913485	7949.533462524414	23092.9765625	0.544921875	533285566.5161743	0.2969398498535156	22972.19140625	28.712890625	824.4300880432129	527721578.0053864	1.02893	24.177605	0.11987352999999998	0.0075119811	-0.0026388209000000004	-0.0251382213	-0.10787388269999999	-0.0098284759	-0.001306182	-0.0325733473	0.015173211200000003	0.0447782501	0.0296437335	0.0449463347	-0.0059125562	-0.044432235300000004	0.028032475499999997	-0.003155699	-0.0070106445	0.008258533	0.0272024285	0.062417441	0.065479295	0.0659118806	0.0279750864	-0.1167712956	0.0225080118	-0.0083457016	0.0032319256	0.0168663075	0.003570941	0.0063473188	-0.0221693906	0.0099629432	-0.049929831900000006	0.0411999568	0.0556355632	0.0005965381	0.0677846885	-0.0285702164	-0.0278168671	0.0654540404	-0.0216757351	0.0373943031	-0.0073187499	-0.0004818323	-0.0336099375	0.0098670383	0.048842445	0.0320083917	0.0238488323	0.0270405791	-0.0422471547	-0.013669383700000001	-0.0299541995	0.030108769	0.0327059912	0.0712571513	-0.0095358087	-0.060375905999999986	-0.0207268584	-0.08137869019999999	0.0151488479	-0.0897778416	-0.0265497606	-0.0066089101	-0.059188838499999986	0.0066445707	0.002451554	0.0229009492	-0.0160048921	0.052253286600000004	0.0741437374	0.09090747539999999	0.0892034024	0.08638690289999999	0.0824931004	0.0775705533	0.071680649	0.0	0.00387684	-5.348000000000028e-05	2.86011040000003e-09	1.50298883856e-05	-0.0396364	-0.0784041	0.00614720289681	0.00157104420496	0.031797900000000004	2.0200000000004936e-05	4.0804000000019937e-10	0.0010111064444100002	0.0007746360000000001	0.0002438280000000001	6.000609324960002e-07	5.9452093584000036e-08	-0.000421717	7.943300000000006e-05	1.7784522808899997e-07	6.309601489000009e-09	0.000504654	0.000504654	2.54675659716e-07	2.54675659716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
