csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
37758.29296875	n/a	1425688687.9139555	n/a	24644.77734375	n/a	n/a	607365050.3230133	24144.28515625	n/a	n/a	582946505.7063142	n/a	n/a	n/a	-0.1280054686	-0.0034488965	0.0337425427	-0.0176130707	0.0520011348	-0.0568829213	-0.12085418029999999	0.0325338034	-0.0082442331	0.0550336429	-0.0252203823	-0.0152535278	0.1229731652	-0.016179703700000003	0.0483775803	-0.0143540271	0.028836382799999997	-0.0877481993	0.0145287363	-0.041861664900000005	0.06374145839999999	-0.0749526834	0.1791300529	-0.11246697970000001	-0.043471578399999995	0.09433167320000001	-0.0732516901	0.0956963112	-0.0238406999	0.013781036200000001	-0.017250448999999998	0.10522663789999999	-0.0713620895	0.14106547390000002	-0.07835222530000001	0.0714718148	-0.023187884199999998	0.1050117476	-0.0995884061	0.086346166	-0.0665172475	0.0311417933	-0.0719971722	0.033892571499999996	0.028892454900000007	0.09358473640000001	-0.0234539205	-0.0656556076	0.06320680599999999	-0.103400595	-0.0228732695	-0.0625100313	-0.1068515768	0.0487745526	-0.0246950905	0.05872620980000001	-0.025253308999999998	0.189061103	-0.0274893618	0.1100567674	-0.039797232099999996	0.10747331980000001	-0.0095843458	0.0123383073	-0.0439012729	0.0094694821	-0.0552216683	0.0860072108	-0.0651082918	0.0260098022	-0.0207758404	0.0086707866	-0.0942918833	0.0274674073	-0.015310327700000001	0.0333933894	-0.0225947833	0.1802367043	0.057194446399999994	-0.10386724539999999	0.0961195143	-0.11234426380000001	0.0305597969	-0.0190014119	0.009962828299999999	-0.0611433171	0.0738729179	-0.0720903717	0.1105312532	-0.0180773303	0.1214110959	-0.0534760867	0.0211550424	-0.0369281739	-0.0308520123	0.18932444780000002	-0.1043321257	0.0747911846	0.054568957	-0.077722915	0.1501290902	-0.0321823478	-0.0430910684	-0.0981892451	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0094944	n/a	9.014363136e-05	n/a	-3.57867e-06	n/a	n/a	1.2806878968899998e-11	-0.0161232	n/a	n/a	0.00025995757824000005	-0.000438481	n/a	n/a	1.9226558736099998e-07	-0.000147779	n/a	2.1838632841e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37652.4375	-105.85546875	1417706049.6914062	11205.380264282228	24661.271484375	16.494140625	272.0566749572754	608178311.2260475	24160.28515625	16.0	256.0	583719378.8313142	1.118962	16.200354	0.10956752133	0.0019334903	0.1358113072	0.118322841	0.0091564136	-0.0348460719	0.1022251348	0.0600603586	-0.084670681	0.06820390309999999	0.0261296967	0.0187017636	-0.0686570354	-0.0920395841	-0.13085350310000002	0.037077417	0.0029583317	0.1396084139	0.0078456824	-0.1009214294	0.0488266632	0.011146197	-0.08853928720000001	0.0206671537	-0.0687236451	-0.07394401240000001	-0.09192765619999999	-0.0364037441	0.0719868599	0.0508589038	0.0704052387	-0.12123793050000001	0.0579063866	-0.0070908325	-0.022433439399999998	0.0173376021	0.1274362765	0.0018177729000000001	0.0131600768	-0.11219308869999996	0.07254123629999999	0.0331402576	0.0709206426	-0.0648240172	-0.0175699692	0.1218865682	0.0623965796	-0.017848676799999998	-0.0007751647	0.040524947799999995	0.0229821579	0.0739592258	-0.076891293	0.10378068369999999	-0.020615212	0.11813597460000001	-0.11140357529999999	-0.0633694655	0.1276375978	0.0928754685	0.05766763530000001	-0.1018392051	-0.0671361282	0.0666976414	0.08481250789999999	-0.0324420783	-0.0747244616	-0.0028465434	-0.1155579903	-0.0493432943	-0.1059608013	0.1119792807	0.0382453685	-0.041485759500000004	-0.066430783	-0.06066940780000001	-0.0042034215	-0.00158472	0.11481221529999999	0.0904797535	0.059436106900000014	-0.0127186119	-0.0655529636	-0.1182561504	-0.0994540149	0.0418382502	-0.071598777	0.0543733761	-0.0144122565	0.11242721550000001	-0.0103146674	-0.0355811855	-0.14065704269999998	-0.0383023989	0.0037382135	-0.0318545415	-0.0458032976	-0.0217652476	0.12334674720000001	-0.0359684227	0.0728778014	0.114395447	0.0125969258	-0.0388064435	-0.0020612498	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.012169200000000002	0.002674800000000001	0.00014808942864000002	7.154555040000007e-06	-0.0482852	-0.04828162133	0.0023311149582535113	0.00233146053904	-0.00237685	0.01374635	0.00018896213832250006	5.649415922499998e-06	-0.00104107	-0.0006025890000000001	3.631135029210001e-07	1.0838267449000002e-06	-0.0	0.000147779	0.0	2.1838632841e-08	0.000146927	0.000146927	2.1587543329e-08	2.1587543329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37631.5390625	-20.8984375	1416132732.2124634	436.7446899414063	24673.54296875	12.271484375	150.5893287658691	608783722.6307527	24225.212890625	64.927734375	4215.610691070558	586860939.5961037	1.441045	20.863474	0.07937165	0.101908635	-0.0975764401	0.1355945001	-0.0414352105	0.0200702354	-0.011979128	0.0909527226	-0.0341385364	0.0198555883	0.0101954203	0.1785529882	-0.0669098445	0.0336602708	-0.0555430804	-0.11298816460000001	-0.0700627843	-0.0171580756	0.0593725157	-0.06342292570000001	0.0403384887	-0.09781461300000001	0.024010356099999998	0.061520028399999996	-0.054627725499999995	-0.0435706042	0.0020617577	-0.0585063891	-0.0001035059	0.0956748695	0.0313511442	0.0039922667	0.0796579975	0.0986963056	0.1034781408	-0.03557414	-0.1443951952	0.0548388185	0.0180272498	-0.056281705	-0.1131601669	-0.0380699361	0.0407416174	0.0232323978	-0.0595761731	-0.0481578136	0.0018616376000000002	0.023002762799999996	-0.1149436512	0.0558265621	0.1199184599	0.0372051103	0.1177671937	-0.10478106949999999	0.012914393	0.0423205119	0.0159661569	0.09142605599999999	0.0632791305	-0.1348038691	0.051098476	0.0779627921	-0.0829129693	0.0211433459	0.0682525321	-0.1267185861	-0.10806992619999999	-0.025184243	-0.0604507466	-0.0241415111	0.0640282441	0.1298922757	-0.0621711213	0.1304350313	0.0236647236	-0.0241641793	-0.08711911630000001	-0.046991553	0.0109752447	-0.008017945600000001	-0.0202250972	-0.0033146	-0.0024378159	-0.024148446400000002	-0.0701336304	-0.05567804639999999	-0.0702326199	0.0264747503	0.0056334222	-0.0701403474	-0.19395625730000002	0.035673228	0.0642075806	-0.05097864480000002	-0.04491000059999999	-0.045892616500000004	0.061583090199999996	0.023876621400000003	-0.0674108789	-0.0164458834	-0.0769964608	0.0181490153	-0.1286478877	-0.0461294013	-0.022619599599999998	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0104459	-0.0017233000000000005	0.00010911682681000004	2.969762890000002e-06	-0.015227700000000004	0.0330575	0.0010927983062499998	0.0002318828472900001	-0.0161833	-0.01380645	0.00019061806160250005	0.00026189919888999996	-0.0006538669999999999	0.0003872030000000001	1.4992616320900008e-07	4.2754205368899996e-07	-4.0702299999999995e-23	-4.0702299999999995e-23	1.6566772252899992e-45	1.6566772252899992e-45	0.000375412	0.000228485	5.220539522499999e-08	1.4093416974399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37782.80078125	151.26171875	1427540034.8756256	22880.1075592041	24704.328125	30.78515625	947.7258453369141	610303828.107666	24262.12109375	36.908203125	1362.2154579162598	588650519.9677888	1.438993	20.833769	0.06213388819999999	-0.1430812616	-0.035769726	0.0187193837	-0.1059217665	0.1480190629	-0.0638945552	0.0787240582	0.0473742541	0.12282905179999999	-0.044354975	-0.10835034730000001	-0.0766741561	0.0980046048	-0.043874838	-0.1123058851	0.0048181331	-0.0414532881	-0.0904381741	0.0367174133	-0.0059659677	0.0186784	-0.08956949380000001	-0.0665826491	0.06054961070000001	0.0022797985999999998	0.0551892684	-0.0291111386	-0.0095598784	0.019298916200000002	-0.1308696202	-0.1431480449	0.0514290957	-0.0168094915	0.0513975288	-0.09592381679999999	0.0095538412	-0.14911343330000001	-0.044705309699999994	-0.0153077287	-0.0817624973	0.0822255284	-0.10933420949999999	0.0029198415999999996	0.09557503880000001	-0.0287387581	-0.0876388962	0.0865754508	0.0027337921	0.0039156641	-0.0565934453	0.055065160999999994	-0.08839984199999999	-0.1338634163	-0.0945983634	-0.051997508899999996	0.0632067216	0.0674274357	-0.0072350341	0.0529044128	-0.0465694734	-0.13075941060000001	-0.0811958967	-0.0435936965	0.1100525997	0.1381447345	-0.0169790769	-0.1392783375	0.023283078399999997	-0.0332269097	0.0571733804	0.010981703600000002	-0.08286380730000001	-0.034185224199999996	0.0680194989	0.0205484836	0.070279213	0.0903687307	-0.0154099901	-0.0387608214	0.0186405246	0.0252080944	0.0192052906	-0.0064087384999999995	0.0342822837	0.0940044919	-0.1848846091	0.125063525	0.1436689422	-0.09341449800000001	-0.0225117806	0.1352597049	0.046638033200000005	0.1062098661	0.0011684118	0.0528261598	-0.057362978099999996	-0.0126748751	-0.028859555800000002	0.0080715099	0.045625966500000004	0.0075748211	-0.021659766400000002	0.0282531489	0.1770134745	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-5.27882e-05	-0.010498688200000002	2.78659405924e-09	0.00011022245392081928	-0.0523592	-0.0371315	0.0013787482922499998	0.0027414858246399996	-0.0305397	-0.014356399999999997	0.00020610622095999995	0.00093267327609	-0.0006538669999999999	0.0	0.0	4.2754205368899996e-07	-0.0	4.0702299999999995e-23	0.0	1.6566772252899992e-45	0.000372466	-2.9459999999999816e-06	8.678915999999892e-12	1.38730921156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37724.4609375	-58.33984375	1423134953.0249634	3403.537368774414	24700.80078125	-3.52734375	12.442153930664062	610129559.2350006	24135.060546875	-127.060546875	16144.382572174072	582501147.6013223	1.422132	20.589659	0.1090959272	-0.061701134299999995	0.099518989	-0.0669799642	-0.07142345	-0.0922998416	0.0793718506	0.0397607472	0.0941590262	0.0809959157	0.031304608399999996	-0.0673687579	-0.0554147754	-0.08917845890000001	-0.0261843838	0.026824500600000002	0.0908757611	-0.08769863119999999	-0.11130433279999999	0.0505437192	-0.058132519199999996	0.08964937220000001	0.0279061416	-0.1133424874	-0.0059748885	0.0044213275	0.0140906622	0.0209209034	-0.056303816799999996	0.1058583695	0.022275402000000003	-0.07737633349999999	0.0017593063	0.1415045788	0.1212386711	0.030289537000000002	-0.012850185	-0.060750734	0.08877176619999999	-0.0770846843	-0.0122450256	0.0550445529	-0.0736081232	-0.028910537799999997	-0.08492523029999999	-0.1790902976	0.08921099	0.0996909071	-2.49187e-05	-0.0038334039000000003	-0.0705067437	0.021955764500000002	-0.06918827429999999	0.11420647369999999	-0.1198535932	0.0278607235	-0.0529282748	-0.0984521377	-0.0335303755	0.0464837455	-0.0379468096	0.2234266556	-0.056094272199999996	-0.0947075075	0.0810307428	0.0415112629	0.0082363268	-0.0401022194	-0.0072940702	0.0560058729	-0.10437265359999999	-0.1417679442	-0.0660147727	-0.0821568113	0.065774036	0.012685038999999999	0.1292770344	-0.045100279699999996	-0.074675566	0.0246704493	0.0360632755	-0.1033923537	0.0705369082	-0.0546463187	-0.0558217897	0.043117376900000004	-0.0448852508	0.0721988546	0.0305136654	0.0072013927	-0.104849295	0.0483666214	-0.0254979346	0.09213971230000001	-0.043432749900000005	-0.1329522929	-0.038134849500000005	-0.0369716959	-0.1507526788	0.0739989283	-0.08754849630000001	-0.0447528008	0.0723394041	0.088592879	0.0942893392	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.00769402	0.007746808199999999	5.919794376040001e-05	6.0013037287587246e-05	0.000602119	0.05296131900000001	0.0028049013102197607	3.62547290161e-07	-0.0101643	0.0203754	0.0004151569251600001	0.00010331299448999997	-0.000940226	-0.0002863590000000001	8.200147688100008e-08	8.840249310760002e-07	0.00027388900000000003	0.00027388900000000003	7.501518432100003e-08	7.501518432100003e-08	0.000372466	0.0	0.0	1.38730921156e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37628.61328125	-95.84765625	1415912537.4698641	9186.773208618164	24651.71484375	-49.0859375	2409.4292602539067	607707044.7375642	24064.345703125	-70.71484375	5000.589126586914	579092734.1195108	1.57661	22.826183	0.096807179	0.0151216106	-0.0548765229	-0.20142078170000002	0.110422707	-0.1577173686	-0.043014375	0.0366744433	0.0449125073	-0.1852180202	0.1576195528	-0.0854726964	-0.1517044599	0.0064703209	0.029851312400000007	0.0123783524	0.0951717814	-0.10267762960000001	0.0790047466	0.1314343449	0.015252004	-0.0632349573	0.0414400738	0.0617245196	0.10855576019999999	-0.0056916105	-0.0240256187	0.11933304759999999	-0.020148725	-0.014056937700000001	0.0831911754	-0.0262614178	-0.0048109847	-0.140037498	0.0035405246999999996	-0.0558865495	-0.0745276824	0.0770561971	0.1014622624	-0.0355043188	-0.0108212968	-0.029350519900000007	-0.0197411093	-0.1317644376	0.0315900138	-0.0314211887	0.1351480524	0.1047812816	0.0218538327	-0.18350374100000005	-0.045218218899999996	-0.17705926589999998	0.04399700559999999	0.0809474505	0.1110408468	0.0206421883	0.0731839299	-0.0167113968	-0.08067855360000001	0.0763763219	0.0513315341	0.2047401989	-0.05071087480000002	0.008313952	-0.1129319933	-0.039135808700000004	-0.11862590880000001	-0.15623000550000002	0.1308067517	0.111214823	-0.0706892801	-0.20055819079999998	0.0733536704	0.0967526239	0.0145835925	-0.007225315	-0.1083391403	-0.0037566226	0.05606887	-0.1185867202	0.0234510029	-0.0928930749	-0.0891926827	0.048928107400000004	0.0303138779	-0.0053842237	0.0221297649	0.0110429248	-0.0968597942	-0.07017806160000001	0.103324326	-0.0362485903	0.0532665217	-0.0181126221	-0.0866756141	-0.1566493151	-0.0199634846	-0.012057709199999999	-0.022100653999999997	0.1432532593	-0.0140615345	0.1049452227	0.024781429	-0.0810146046	0.0202167512	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0112311	0.0035370800000000006	0.00012613760721000002	1.2510934926400004e-05	-0.036787900000000005	-0.037390019	0.0013980135208203613	0.0013533495864100006	-0.009104170000000002	0.0010601299999999977	1.123875616899995e-06	8.288591138890002e-05	-0.000217024	0.0007232019999999999	5.230211328040001e-07	4.7099416576e-08	0.00014088799999999998	-0.00013300100000000005	1.9849428543999997e-08	1.7689266001000014e-08	0.00013227	-0.00024019599999999998	5.7694118415999994e-08	1.74953529e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37712.94921875	84.3359375	1422266538.7760162	7112.550354003906	24666.265625	14.55078125	211.7252349853516	608424659.8830566	24134.421875	70.076171875	4910.669864654541	582470319.2404785	1.625369	23.532124	0.09477829	-0.0829803942	0.0085786705	0.0651135871	0.1164744834	-0.037840984700000004	-0.0761511339	-0.0497184424	0.05203779730000002	0.1001683617	0.030763043700000006	-0.0481021942	0.048188315700000005	-0.0814436419	-0.0702551929	0.1156707068	0.074477713	0.04749631309999999	0.1172169765	0.1856913384	0.0351624335	0.0409590044	0.1498015124	0.08896209960000001	-0.0357360177	0.1069286211	-0.1141687527	-0.07646396559999999	0.0575438654	0.0357814156	-0.06876499700000001	0.1236238542	-0.204633624	-0.0268312486	-0.051450792800000006	-0.0183033961	-0.0267635758	-0.0827134159	-0.0217584142	-0.062015721399999994	-0.0663098444	0.1322840844	0.1319390623	0.0414575979	0.0016579176999999999	-0.0464256318	0.0084439103	-0.10831402539999999	-0.0290149991	0.0042412891	-0.0437690149	0.08907525179999999	-0.0566786762	-0.0078489028	0.1277780117	0.09660820939999999	-0.0029367997999999998	-0.0555000353	-0.1581108658	0.06899181809999999	0.0857622767	-0.0479482709	0.031475559900000005	-0.09248172980000001	0.0503850197	0.029586092999999997	0.0958968741	0.005500194599999999	-0.0551248775	0.010374839	-0.1441474783	-0.11439655789999999	0.1969494402	0.037532933	0.0325367513	-0.0912057302	0.021147530299999998	-0.0298758358	0.0271480948	0.0095790766	-0.0634392776	0.1322666793	0.0715643383	-0.0987838933	0.09047457199999999	-0.17217235	0.0903058572	-0.0614039167	-0.08341860549999999	-0.0152859448	-0.019678935	0.021912970499999997	-0.0184274522	0.136233691	0.0478895414	0.0336399187	0.040043709	0.1129746892	-0.141806038	-0.110442548	0.0096533803	0.0830710083	-0.0590773984	0.12838040039999998	-0.038171506800000005	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.00498954	-0.006241560000000001	2.48955094116e-05	3.895707123360001e-05	-0.0425837	-0.005795799999999997	3.3591297639999965e-05	0.00181337150569	0.0184966	0.02760077	0.0007618025045929	0.00034212421155999995	-0.00098297	-0.0007659459999999999	5.866732749159998e-07	9.662300208999998e-07	2.14006e-05	-0.0001194874	4.5798568036000004e-10	1.427723875876e-08	-8.50998e-05	-0.0002173698	4.724962995204e-08	7.241975960039998e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
37536.94921875	-176.0	1409022556.6510162	30976.0	24646.962890625	-19.302734375	372.5955543518066	607472779.7318459	24110.869140625	-23.552734375	554.7312965393066	581334010.7163429	1.488959	21.557175	0.12967046901099996	0.0721776348	-0.0341654534	-0.0941201733	0.039392708	-0.0739328658	-0.060360619000000004	-0.032100474	0.0022527516	-0.09872976630000001	0.0078829122	0.0931727335	0.0154949508	-0.0316449223	0.1032007452	0.0636251467	-0.043597332	-0.06673469259999999	0.14355913609999998	-0.020820128	-0.1325775886	-0.2291640325	-0.0198399629	-0.0040595938	0.0711497705	-0.0821824147	-0.06308753730000001	-0.0566753061	-0.003756927	0.0163144959	0.07258954299999999	0.07918153530000001	-0.1064985686	0.1061598694	0.0461457938	-0.023767839500000002	-0.0691296715	-0.049514881399999995	0.0188215443	-0.0141231177	0.2163974911	-0.0946060338	-0.1306491212	-0.062169466799999996	-0.028658740800000002	-0.0310242893	-0.1034329263	-0.0298647764	-0.0025797807	0.0040530227000000005	0.037477695899999997	-0.1212322278	0.0791060875	0.030105779	0.046220388700000004	-0.0362731626	0.051536720300000005	-0.10229131179999999	-0.0541078558	0.0006383005999999999	0.0755728347	0.0228568623	0.0432387216	0.0090419865	-0.045284142400000005	-0.08414330880000001	0.0001577362	0.1281348233	-0.00021619290000000002	0.0626652955	0.026921034	-0.0239276405	0.026910244399999998	0.10534518529999999	0.011553903400000001	0.1789967947	-0.2092807446	0.033291485499999995	-0.0205868454	-0.0228705587	0.11059040699999999	-0.017911436399999998	0.06435269190000001	-0.024735846000000002	-0.026943819900000002	-0.053854895	0.15728698130000002	-0.0405515464	-0.0094991387	-0.0566700163	-0.0752834624	0.0833303172	-0.1252088669	0.0010206759	0.047209179500000004	0.0195089258	-0.0292540596	-0.13785331550000002	0.048572814299999996	-0.0279203476	-0.1371609216	-0.1505981258	0.0814023377	0.07006453480000001	0.0076943868	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-5.49011e-07	-0.004990089011	3.014130781210001e-13	2.490098833770296e-05	-0.106777	-0.0641933	0.004120779764889999	0.011401327729	-0.00535261	-0.02384921	0.0005687848176241	2.86504338121e-05	-0.000325231	0.0006577389999999997	4.326205921209998e-07	1.05775203361e-07	-5.36178e-05	-7.501839999999999e-05	2.87486847684e-09	5.627760338559999e-09	-8.50998e-05	0.0	0.0	7.241975960039998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37750.60546875	213.65625	1425108213.2572176	45648.9931640625	24642.095703125	-4.8671875	23.68951416015625	607232880.6419716	24142.486328125	31.6171875	999.6465454101562	582859646.1037025	1.40885	20.397362	0.07624580349899998	-0.1016673384	0.0345367511	0.051794575499999995	0.0194676393	-0.0578882737	-0.0566909891	-0.06797235759999999	-0.0964941691	0.0402374359	-0.07232658230000001	-0.1476765409	-0.0861994032	-0.0621415635	0.10950649189999999	0.08376893070000001	-0.1932839811	-0.0562318568	0.0396393447	-0.0837294657	0.0436782967	-0.0245688952	0.0419822192	0.1344354446	0.0443235518	0.0896058208	-0.0016392355	-0.1444854033	-0.156095909	0.0186962219	-0.023521324700000002	0.0852297153	0.0193524553	0.0197745523	-0.0376904969	-0.0777247378	0.030405018199999998	0.0711184853	-0.00241855	0.029529530800000002	-0.017141266699999998	-0.0394538287	0.0834477787	0.1457102949	0.0812008483	-0.0600023263	0.0511232099	-0.0626216673	0.0776677679	-0.0571754087	-0.0528882772	-0.0104725036	-0.1000163825	-0.026743931800000002	0.0382513739	0.0942369668	0.0426606308	-0.0690684422	-0.0367835879	-0.0131771204	-0.011879245900000002	-0.0509974023	0.0726613064	0.1033451233	0.0432734959	0.18303187440000002	-0.1028043542	0.1239500381	-0.05707963200000001	0.0044386420000000005	0.1026883461	-0.1194923342	-0.0066050388	0.0256294143	-0.1526207154	-0.0379257095	-0.0720178806	0.0226964815	0.06357432589999999	-0.023793433399999998	-0.0829116508	0.027316957000000003	0.1548516624	0.010088772900000001	-0.072960754	-0.010739577	0.0544515505	-0.0523047461	-0.0347038193	-0.021216148900000002	0.0178123382	0.08924202640000001	0.066971523	-0.1534335841	-0.0330187069	0.0009107706	0.0530440941	0.0533063259	-0.1269069722	-0.0544665911	0.08758005740000001	-0.0294818081	-0.0174920371	0.1672388312	-0.131336968	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-2.47251e-06	-1.923499e-06	6.1133057001e-12	3.699848403001001e-12	-0.038453	0.068324	0.004668168975999999	0.0014786332089999994	-0.0021986	0.00315401	9.947779080099997e-06	4.833841960000002e-06	-0.00034553	-2.029899999999999e-05	4.120494009999996e-10	1.1939098089999998e-07	2.14006e-05	7.501839999999999e-05	4.5798568036000004e-10	5.627760338559999e-09	-8.50998e-05	0.0	0.0	7.241975960039998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37604.98828125	-145.6171875	1414135143.6329498	21204.36529541016	24653.041015625	10.9453125	119.79986572265624	607772431.3180885	24124.51171875	-17.974609375	323.0865821838379	581992065.6681062	1.335173	19.330662	0.06229186251	0.052800770999999996	-0.0590062925	-0.0012537756	0.0780486333	-0.0026042568	0.0020068112	-0.0490255283	0.021954982999999997	0.0214314596	0.044316582699999996	0.1760590039	-0.0786548824	0.0507660909	-0.08653800730000001	0.1220622323	-0.0475681784	0.1090998132	-0.0634887421	-3.4826e-05	-0.07861223	0.0476934098	0.0172678267	-0.0623410487	-0.007084908199999998	0.1020436064	0.1106170716	0.0183147508	-0.0488048115	0.0178683223	0.0536841382	-0.0184787433	-0.044868746200000004	-0.0232800974	-0.0859597264	0.0338819596	-0.1506029437	0.0649345753	0.1206072307	0.0996759108	0.028987676400000002	-0.0065910952	0.015770881	-0.028335050299999998	0.0313038143	-0.0340807621	-0.0494909545	0.1435780452	0.07114636440000001	-0.11750513779999999	0.027497569700000002	-0.0073195933999999985	0.1051724281	0.006950994300000001	0.0345655942	-0.0309086146	0.0142069148	-0.15189064	0.1039120254	0.1175269677	-0.0374988919	-0.0846474816	0.0533831049	-0.0402737663	0.0857816205	-0.1668441606	-0.07807933980000001	0.0397628539	-0.0197662885	-0.1875926364	-0.0362727622	-0.0126908781	0.049191520499999995	-0.0785077231	0.0006973608	0.0071513942	0.0950842897	0.060328019800000014	-0.0929173183	-0.0052564646999999996	-0.09417876619999999	-0.059972408399999996	0.0089293118	-0.0331042702	0.0794156996	0.0179916689	0.041448482	-0.0686422003	-0.0686581353	-0.104476155	0.0706428826	-0.1204950175	0.0589088805	-0.0097380829	-0.0642888729	-0.0551265723	0.0345274162	0.005860650500000001	0.060113058899999995	0.1157572851	-0.027610616400000003	-0.0966447583	0.0087339597	-0.1053875217	-0.0295830683	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.00307003	0.00307250251	9.4250842009e-06	9.4402716739563e-06	-0.0914581	-0.053005100000000006	0.0028095406260100005	0.00836458405561	0.00401566	0.00621426	3.86170273476e-05	1.61255252356e-05	-0.00034553	0.0	0.0	1.1939098089999998e-07	2.14006e-05	0.0	4.5798568036000004e-10	0.0	-8.50998e-05	0.0	0.0	7.241975960039998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
