csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
31136.78515625	n/a	969499389.8664703	n/a	21930.029296875	n/a	n/a	480926184.9617958	21328.224609375	n/a	n/a	454893164.98794943	n/a	n/a	n/a	0.0935482585	0.08072466730000001	0.11483782470000001	0.0121855696	-0.0120518475	0.08641751619999999	-0.0734862931	0.0114812098	-0.012344661299999999	0.034130051099999996	-0.0168392828	0.0088524907	-0.0237992504	-0.1011073475	0.1180022725	-0.048915645	0.0680830912	-0.1251917555	0.03634336	-0.057255703399999996	0.12098063099999999	-0.0028338302000000004	0.0190054295	-0.0395583591	0.0342884782	-0.16634041460000001	0.1294274735	-0.13577962	0.1087933999	0.0391359503	-0.0491356418	-0.030771192000000006	-0.0968838685	0.0604730404	-0.040306944500000004	0.0569574987	-0.0046582763	0.1513616646	-0.031148254700000006	0.12612883960000001	-0.0365476868	0.10432771619999999	-0.0346192592	0.1062393917	-0.014436183200000001	0.021353407400000003	-0.033499485	0.0515707921	-0.0269688615	0.09669507199999999	-0.0752962132	0.0351467514	-0.0098101949	0.14931447050000002	0.0100747224	-0.0283610888	0.09065908789999999	-0.0466036392	0.000888682	-0.013863275100000001	0.030001520299999997	-0.0201944622	0.0195180011	-0.0527572283	0.0904117707	-0.1414316742	0.0602207434	-0.12446567630000001	0.0461130228	-0.0666098897	0.10026689710000004	-0.0140627253	0.0736214646	-0.0704987264	0.0392162868	-0.000348447	-0.17961363379999998	0.0535251379	-0.1121909532	0.0731675034	-0.0549280525	0.1122675145	-0.0388107365	0.045294355700000004	-0.0791347371	0.0070823502	-0.1472740166	0.0335206071	-0.0759661745	0.1095015872	-0.0233117862	0.0054748918	-0.0206871962	0.0328462293	-0.0694735893	0.0338571832	-0.0263396003	0.07127669190000001	-0.0404394077	0.094488795	0.0944818252	0.09447020939999999	0.09445394789999999	0.09443304179999999	0.0944074919	-0.00892361	n/a	7.96308154321e-05	n/a	0.028378800000000006	n/a	0.0008053562894400003	n/a	-0.0367655	n/a	0.0013517019902500001	n/a	-0.00133818	n/a	1.7907257124e-06	n/a	5.7820600000000014e-05	n/a	3.343221784360001e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31034.158203125	-102.626953125	963118975.3765908	10532.291507720949	21870.744140625	-59.28515625	3514.729751586914	478329449.2646828	21292.36328125	-35.861328125	1286.034854888916	453364734.10072327	1.268933	22.354839	0.07445530999999997	0.0441265021	0.0223523118	0.0375163428	0.09192682529999999	-0.0058963041	0.0101764456	-0.09975268289999999	0.071976768	0.1123969702	0.0746720224	0.0355564552	0.0651888584	0.0193630421	-0.0298569986	0.0404535946	0.0087034824	0.0062889936	0.0351885488	-0.110732867	0.1439127933	-0.0492670255	0.038120872400000005	-0.1053568757	-0.07954002389999999	0.08553181650000001	-0.044136176799999996	0.0029740632	0.0221251448	0.0467755242	0.0319714923	-0.1172560424	0.11591084759999999	-0.1044908054	0.0268225456	-0.0425813689	0.1563962958	0.12887948529999999	0.0746703418	-0.1358082283	0.0364129243	0.021223884	-0.0722368581	-0.005949219300000001	0.0859968791	-0.0440845137	0.0526203631	0.0045386151	0.0689599198	0.0415635869	0.0443476637	-0.038927896000000003	-0.0829124577	-0.010531815600000001	0.1426229823	0.08565945960000003	-0.0184298009	0.034758126	-0.09951222130000001	0.010931896699999999	0.09278767539999999	0.0363099845	0.0986876325	0.06082927940000001	-0.0467514383	0.0523053051	-0.0221484781	-0.0400809848	0.024004306800000003	-0.0778744876	-0.1595242032	-0.12396659130000001	0.0776326923	0.0592567714	-0.1074558372	0.032234349100000004	-0.0206265002	0.0119557237	-0.0003382186	-0.0199400559	-0.0138251984	0.0713498104	0.09651052210000001	-0.1870557964	0.0117049608	-0.021736645899999997	-0.0225226149	-0.0045964364	-0.040014851000000004	-0.1519906751	0.0347811069	0.0402558665	-0.012695158100000001	0.0843409894	-0.0059726389000000005	-0.0755226278	-0.044702991500000004	0.0560964267	0.063154887	0.0682571341	0.09447020939999999	0.0944074919	0.09430299369999999	0.0941567609	0.0939688583	0.093739369	-0.0165904	-0.0076667900000000015	0.00027524137216000005	5.8779668904100025e-05	0.014088299999999996	-0.014290500000000003	0.00019848019688999995	0.0002042183902500001	-0.0367589	6.600000000002437e-06	0.0013512167292099998	4.356000000003217e-11	-0.000637729	0.000700451	4.06698277441e-07	4.906316034010001e-07	0.0004071980000000001	0.00034937740000000003	1.6581021120400007e-07	1.2206456763076002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31282.81640625	248.658203125	978614602.3071443	61830.90198135376	21922.44140625	51.697265625	2672.6072731018066	480593437.2104645	21308.501953125	16.138671875	260.456729888916	454052255.486332	1.325707	23.35504	0.15441774999999994	-0.10915942210000001	-0.0034859411	-0.0668374381	-0.0058557442000000005	-0.0488297467	-0.0773114673	0.1164146605	0.0095807158	-0.052905997	0.0714464135	-0.0027163358	0.06340012	-0.0669982224	0.0043544846	-0.1295155015	-0.0109062955	0.050697403200000005	0.1003265817	0.0807662965	0.0647941711	-0.0131340213	0.049395629	-0.0037836434000000003	-0.0011486907	0.0355374698	-0.0140986046	0.0144225935	-0.009855470500000001	-0.003738483	0.0235862989	-0.08791968359999999	0.016645458999999998	0.0469207883	0.0221456091	-0.05177019730000002	0.0101962743	0.0177604964	0.0198383921	-0.1527533303	-0.0520745824	0.0778471079	-0.0469068846	0.0705031731	-0.0172171351	-0.0483853222	-0.06605489490000001	0.0091574597	0.055484442599999996	-0.1525654665	-0.1170782561	-0.0082640873	0.013240967	-0.0143557715	-0.0151890138	0.0020909491	-0.0289398104	-0.09145082269999999	0.10714540539999999	0.0363111726	-0.0581758021	0.0193739548	0.0609355325	-0.0007219128	-0.0680855847	0.0006241986000000001	0.0739620255	0.0403660269	-0.008301461500000001	-0.0401714788	0.10361036929999999	-0.0697041267	0.0959781528	0.0351018247	0.0089695604	-0.0257034223	-0.055814843200000006	-0.031327337999999996	-0.0099195851	0.0093543807	0.0503130144	0.0681674059	0.0941223089	-0.051722968	-0.0509887971	-0.0150582123	0.023070209900000003	0.0987586475	0.0265150837	-0.0619780995	0.0360590454	0.13697979289999998	0.047773798099999994	0.0294400749	-0.0207620984	-0.0161879433	-0.1170723409	0.0423364196	0.1356853366	-0.0794864451	0.09443304179999999	0.09425888380000001	0.0939688583	0.0935633218	0.09304277289999999	0.0924078514	-0.0181578	-0.0015674	0.00032970570084000004	2.45674276e-06	-0.0101759	-0.0242642	0.00010354894081	0.00058875140164	0.0344973	0.07125619999999999	0.00119006370729	0.005077446038439999	-0.00137713	-0.0007394010000000001	1.8964870369e-06	5.467138388010001e-07	-0.0	-0.0004071980000000001	0.0	1.6581021120400007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30975.830078125	-306.986328125	959502049.0288734	94240.60565567015	21905.58203125	-16.859375	284.238525390625	479854524.1278229	21288.880859375	-19.62109375	384.98731994628906	453216448.2446632	1.201754	21.171354	0.07187496700000001	0.0995103129	0.055235401399999995	0.0001305124	0.027895562599999996	0.0564921808	-0.0131404601	0.040378913599999997	-0.08892294029999999	-0.1841596458	0.019412405900000002	-0.0025349835	-0.0983634233	0.1265864177	0.0287823733	-0.0738899036	-0.0166916354	0.0520966659	0.026262009399999998	0.0322599686	0.0289716828	0.058885957300000014	-0.06502331509999999	-0.016574549299999998	0.1154295065	-0.0324109188	0.0473148505	0.0821696343	-0.0620553233	0.1182542226	-0.0085744364	-0.1075652362	0.062408270999999994	0.0864197419	0.0417721885	0.112583747	0.015386838100000001	0.1027153545	-0.005880448199999999	-0.0318621178	-0.052105252000000005	0.06620666809999999	0.0623776024	-0.0521230308	0.0492937222	-0.09324091279999999	-0.0419076553	-0.1092792084	-0.0080078862	0.0964657022	0.0983526067	-0.0459416941	0.0536010563	0.0360010576	-0.0430563533	0.0320614258	0.07101406889999999	-0.021549760299999998	0.0404179905	0.001224181	-0.20056105230000001	0.010770326299999999	-0.0159938121	-0.0378258167	0.1707798205	-0.0241886904	0.057399486	0.0161352338	-0.01472751	-0.0268510363	-0.018591440600000002	0.0266513983	-0.0353645016	0.0054506324	0.0756578436	-0.0714519795	-0.0607651998	0.030274552599999997	0.0679519054	-0.057314896799999994	0.1132826832	0.0217569756	0.17564599120000002	0.0448018641	-0.0060541571	0.024967973900000003	-0.033136805	0.099143429	-0.047981437099999996	-0.1619182147	0.0360321911	0.0074403891	0.0015626166	-0.0625368283	0.0399275411	0.040162638199999996	0.0329451921	-0.156034741	-0.0299212461	0.0554537261	0.0943772996	0.09403611769999999	0.0934683946	0.09267549789999999	0.09165933789999996	0.0904223624	-0.0166798	0.001478	0.00027821572804000004	2.1844840000000004e-06	-0.017487700000000002	-0.007311800000000002	0.00030581965129000005	5.346241924000002e-05	-0.000983867	-0.035481167	9.679942736889999e-07	0.001258913211681889	-0.001015	0.00036213	1.0302250000000002e-06	1.311381369e-07	-2.64698e-23	-2.64698e-23	7.0065031204e-46	7.0065031204e-46	-0.00018995	-0.00018995	3.6081002500000006e-08	3.6081002500000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31017.267578125	41.4375	962070888.0130043	1717.06640625	21934.177734375	28.595703125	817.7142372131348	481108152.88315195	21312.369140625	23.48828125	551.6993560791017	454217078.38626486	1.17208	20.648588	0.091793717	-0.022520919599999998	-0.06784488150000001	-0.0309311222	-0.0274849097	0.0248251898	-0.0288815592	0.042265429800000004	0.052548877699999996	-0.0527989408	-0.0436786117	0.0810281455	0.0243363203	0.05747587410000001	0.0282300173	0.05698232480000001	0.0041201306	-0.1165153614	0.0235689304	0.0406864366	-0.0350573128	-0.0363994483	-0.0064039990000000005	0.028909449900000002	-0.1028667727	0.0781303666	0.1141566203	0.09772176869999999	-0.0367239748	0.046411912300000004	0.0461055094	0.1575386059	-0.1323032572	-0.0409327171	-0.0573565637	-0.0219143417	-0.008669806	-0.08770419189999999	-0.07668452490000001	-0.018851119399999998	-0.0674896554	-0.034143834399999996	-0.0428887859	-0.039570384900000005	0.011914673999999998	0.029884169900000007	-0.0533182934	0.029415943700000002	-0.0330838124	0.09681635960000001	-0.0249856598	0.0806226084	-0.052766401799999994	0.053291728	0.0066051968	-0.0289381121	0.0274571835	-0.028083019900000002	0.0345432721	0.0880185955	-0.0131486801	-0.0704160579	0.0311715334	0.0688199456	0.0387803004	-0.011334753999999999	-0.0313733478	-0.054162600899999996	0.0696040801	0.0824907268	0.0439452287	-0.0244437308	-0.0478520429	0.0258350075	-0.0743638019	0.0964514766	0.0268508454	0.032982667	0.0830708089	-0.0761553073	-0.055106494400000004	-0.0339876679	-0.10982371880000001	0.1273101882	-0.0613176932	0.0262304839	-0.015232438400000001	-0.1068077495	-0.10117094300000001	0.08905576890000001	-0.0335352657	0.0758900964	0.0671563858	0.0239187721	-0.11146825869999999	0.0604872428	0.0129970404	-0.0084527357	0.0128827345	0.0223013237	0.09430299369999999	0.093739369	0.0928024885	0.0914960826	0.0898253534	0.0877969533	-0.0194841	-0.002804299999999996	0.00037963015280999984	7.864098489999975e-06	-0.050078	-0.0325903	0.002507806084	0.0010621276540899998	0.0378386	0.038822467	0.00143175964996	0.0015071839439660892	-0.0008534169999999998	0.00016158300000000033	7.283205758889996e-07	2.6109065889000098e-08	-0.0	2.64698e-23	0.0	7.0065031204e-46	0.0	0.00018995	0.0	3.6081002500000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31026.810546875	9.54296875	962662972.7116736	91.06825256347656	21935.6875	1.509765625	2.2793922424316406	481174386.09765625	21253.869140625	-58.5	3422.25	451726953.44681174	1.325525	23.351826000000006	0.123392414	0.0124631296	-0.0104767192	-0.0098023036	-0.032865622000000004	0.0069109039	-0.0222004842	0.0174417088	0.0032864925	-0.07385841480000001	0.0083470666	0.0416959006	0.0258364637	-0.0585073949	0.0181215225	0.0069252578	0.0120943451	-0.0405420373	-0.08719387039999997	0.0418296481	-0.08195805639999999	-0.0420170595	0.06090190490000001	-0.0018869294	0.1198114841	0.1062398682	0.1147711035	0.0190102701	0.2354560513	0.0731238369	0.0361666235	0.0159623528	0.0455325875	0.1424866004	0.07914009849999999	0.06909355269999999	0.0173509781	0.06081440110000001	-0.1546830369	0.0728871963	0.0141991831	-0.0485445193	0.0696314137	-0.0108897874	0.0520852034	0.0444351724	0.0759516415	0.0397536864	0.035463448599999996	-0.07865110780000001	0.013857815700000001	0.009757232	0.007395488100000002	-0.1588118063	-0.054670060300000003	-0.0342729972	0.007256372099999998	-0.0330264065	0.011689532800000001	0.0412262338	-0.064498995	-0.0327671725	0.0014244263	0.0038718783	-0.0488509313	-0.0014239335999999998	0.0199521746	0.0019326855	-0.008526785	0.08571883179999999	0.0017453817	0.0373442507	-0.0377951643	-0.1078433492	0.11734870859999999	0.030815220600000002	-0.0916259133	0.06935144730000001	0.037491898100000004	0.0801931773	-0.188808807	0.0174005849	0.1221233717	0.015916576	0.09556125119999999	0.0503776425	0.0473475429	0.1059555074	-0.17701963129999998	0.0810872463	-0.0130288552	-0.1395064331	0.0945985851	0.05641119150000001	-0.0036686644	-0.0360145806	-0.0215539425	0.0768463579	0.0508868433	-0.0227961585	0.09421013869999999	0.0933688711	0.09197231859999999	0.0900287868	0.08754983429999999	0.0845502041	-0.0194845	-4.000000000010939e-07	0.0003796457402499999	1.6000000000087517e-13	0.0212864	0.0713644	0.00045311082495999995	0.005092877587359999	-0.000248314	-0.038086914	6.165984259600001e-08	0.001450613018043396	-0.00101471	-0.00016129300000000031	1.0296363841000002e-06	2.601543184900009e-08	-0.000117521	-0.000117521	1.3811185441e-08	1.3811185441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31041.5859375	14.775390625	963580057.5151976	218.3121681213379	21933.26953125	-2.41796875	5.8465728759765625	481068312.33045965	21361.240234375	107.37109375	11528.551773071289	456302584.35068136	1.387492	24.443501	0.11685426400000005	-0.021473616400000003	-0.0054652999	-0.029161164	-0.0309914989	0.0372878899	0.0060223088	0.0361006646	0.0615344656	-0.0372177612	-0.0829932342	-0.055495364900000003	0.0663103584	0.0337379681	0.0150194282	-0.021816171800000003	0.0326796685	-0.043097807800000006	0.0829190256	-0.0305045342	0.029247844	-0.0294549915	0.0319898247	0.0194860273	-0.0098367962	0.0125620832	0.0009031619000000001	-0.1241542575	0.0929416927	0.1510994615	0.1241332308	0.1036940976	-0.0032947409000000003	0.010858728	0.0675709625	-0.0006465793	0.0180689274	0.0205060656	0.013210662199999999	0.0112270047	0.0109719601	-0.0370038238	-0.0479773499	0.048245133200000005	-0.0030487777	0.011072426299999999	0.1137757981	0.0339066071	-0.0343755177	-0.0010965335	-0.017714441100000002	0.025825942400000003	0.0204830815	0.0309805641	-0.098222074	-0.027719427400000003	0.0462677592	0.0091940719	0.0374107793	0.0679002016	0.0215374058	-0.0416495109	-0.0682357886	0.08780219439999999	-0.0099096724	-0.0131610782	0.061696849299999995	-0.0304868311	0.0747372796	-0.0385357869	0.028151115	-0.0214614006	0.0540500331	0.012099482	-0.0090691691	-0.0058512449	0.0607416238	0.0045921027000000005	-0.1604519478	-0.0567233001	-0.2073634516	-0.016420341	0.082325225	0.025553800699999997	-0.0132559402	-0.0052154334	0.06355689490000001	-0.019624150700000002	-0.024467563300000002	-0.039044655299999995	0.006394205500000001	-0.0651709464	0.0242402823	0.0705882134	-0.0727302675	-0.044720782	0.0104124459	0.0273991	-0.0525080005	0.0051335485	0.09409875289999999	0.09292491550000001	0.0909793543	0.08827822710000001	0.08484396609999999	0.0807050921	-0.0194729	1.1599999999997031e-05	0.0003791938344100001	1.3455999999993108e-10	-0.0381546	-0.059441	0.0014557735011599998	0.0035332324809999992	0.005494300000000001	0.005742614000000001	3.018733249000001e-05	3.2977615552996005e-05	-0.000463391	0.000551319	2.14731218881e-07	3.0395263976100003e-07	-1.9750999999999998e-23	0.000117521	3.901020009999999e-46	1.3811185441e-08	-0.000364341	-0.000364341	1.3274436428099994e-07	1.3274436428099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31300.2109375	258.625	979703204.7319945	66886.890625	22000.8671875	67.59765625	4569.443130493164	484038157.00201416	21371.572265625	10.33203125	106.75086975097656	456744101.10483164	1.205665	21.24025	0.15242059999999996	-0.09292802619999999	-0.015746026200000002	0.0818197803	-0.17007515620000002	0.036252847799999995	-0.0283000775	0.0308825674	0.028188076099999997	0.0836179863	-0.09680158859999999	0.028198897	-0.0380178371	-0.0172359635	-0.05781067860000001	-0.09119774130000001	0.0574082321	0.1162781784	0.0345563028	0.0217141393	0.0457120749	-0.0468011291	0.058737599	0.129691231	-0.05881990910000001	-0.0187777401	-0.1248729516	-0.1283288335	0.026358795	0.041134223399999996	-0.0284938342	0.016516096799999998	0.0895731085	-0.026756648199999997	-0.1476658245	0.09399277140000001	-0.0844872729	-0.0917152021	-0.0115092093	0.0798321495	0.0767317981	-0.0248095855	0.0748545866	0.0191986052	-0.0938802906	0.054884092999999995	-0.1456791734	0.0657986189	0.13520849029999998	0.012967848300000001	-0.08775189470000001	0.0231971421	0.1122978456	0.1003835132	0.052372978099999995	-0.1672363637	0.0402543291	-0.021626490499999998	0.026915147	-0.0067772387	0.11649047289999999	-0.0662322634	-0.0022354485	-0.0666810527	0.023535342999999997	0.0718412388	0.10611294289999999	0.0055196833	-0.1128101183	-0.0807056452	0.029659106299999998	-0.035051172400000004	0.06625700429999999	0.059893335599999986	0.0892383833	0.0894589882	0.0853685232	-0.016566524	-0.1113229921	0.025455087	-0.0864977876	0.034517808500000004	-0.0022003481	0.0167897526	-0.0741585128	0.0298059039	-0.045919435999999994	0.0183166528	0.1580210927	0.1414230984	0.0056417141	-0.0207939676	-0.0916972728	-0.1627260109	0.1157876051	0.1324001859	-0.0553038264	0.0371928484	0.025465391400000002	-0.0581386276	0.0939688583	0.0924078514	0.0898253534	0.0862499114	0.0817210491	0.0762888293	-0.019461900000000004	1.0999999999997123e-05	0.00037876555161000017	1.2099999999993672e-10	0.0336685	0.07182310000000001	0.0011335678922499998	0.0051585576936099995	0.0415254	0.036031099999999996	0.0017243588451600006	0.0012982401672100002	-0.00132409	-0.0008606989999999999	1.7532143281e-06	7.408027686009998e-07	-0.0	1.9750999999999998e-23	0.0	3.901020009999999e-46	-0.00033393199999999995	3.0409000000000013e-05	1.1151058062399996e-07	9.247072810000008e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31136.876953125	-163.333984375	969505106.3940467	26677.990451812744	21978.123046875	-22.744140625	517.2959327697754	483037892.663578	21386.056640625	14.484375	209.797119140625	457363418.6360207	1.110086	19.556431	0.15612315	0.0319021831	-0.0393617868	0.1225951469	-0.0847344977	0.026494927	0.0973373866	-0.03103153	-0.038447847	0.0854112226	0.0374456835	0.0408299743	-0.0451626404	0.0679681865	-0.0024311057	-0.0017982361	-0.044472338099999995	-0.037406835299999996	-0.0760882544	-0.05764574610000001	0.0543654606	0.063696647	0.0198243127	-0.1456412975	-0.0836460645	-0.0370117945	0.0112470375	-0.0914021967	-0.012158598500000001	-0.0284295532	-0.0403199915	-0.07584291650000001	-0.0370290381	-0.0687006877	0.039333949900000005	-0.12098798359999999	-0.0591825925	-0.1145378439	0.0398330318	0.07023123719999999	-0.0355692627	0.0502573034	-0.1165961824	0.0242538765	0.0026293733	0.0156186547	0.0243109271	0.0129361364	0.0738258638	0.0601991383	0.0352450761	0.0373555124	0.053880293499999996	-0.0125783574	0.0818070129	-0.0869048783	0.0041368068	0.09731603230000001	-0.0186695949	-0.0743557799	0.0327912571	0.0168380517	0.0686045979	-0.0182597358	0.09290499619999999	0.0173231725	-0.0136271877	0.023370167799999998	0.0210074029	0.0528116518	-0.12699825369999998	0.0432387175	0.0425496227	0.0221722793	-0.1548690608	-0.0830145002	-0.04199791889999999	0.0249436223	-0.0596471629	0.057204687000000004	0.0486395417	-0.002277883	-0.0802503193	-0.024773778599999997	-0.0051140569	-0.0734787405	0.0648859865	-0.0110645916	0.0657662418	0.1078366365	-0.0726173761	0.0276116327	-0.0921290857	0.1261987763	-0.0311615186	0.0454438363	-0.040580731200000004	-0.0260516215	-0.01709117	0.0801596257	0.0938204803	0.0918180858	0.0885123583	0.0839502217	0.0781964342	0.0713326694	-0.019483700000000003	-2.1799999999998904e-05	0.0003796145656900001	4.752399999999522e-10	-0.0560174	-0.08968589999999999	0.0031379491027599994	0.008043560658809998	0.0199181	-0.02160730000000001	0.00039673070760999987	0.0004668754132900002	-0.0005838530000000001	0.0007402369999999999	3.40884325609e-07	5.47950816169e-07	-1.3234899999999996e-23	-1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	-0.00017800599999999998	0.00015592599999999994	3.1686136035999986e-08	2.4312917475999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31261.388671875	124.51171875	977274421.6940346	15503.168106079102	21910.375	-67.748046875	4589.797855377197	480064532.640625	21361.70703125	-24.349609375	592.9034767150879	456322527.2889557	1.521667	26.807274	0.072336641	-0.011811099399999999	0.1412601756	0.0093304562	0.0302532804	0.0004504517	0.038251352200000005	-0.049379827	0.029512308900000006	0.0075692373	0.10665551	-0.09195394470000001	-0.015772616899999998	0.0221837163	0.1017291798	-0.00047890279999999996	-0.1903813644	-0.051178693600000005	0.0310209327	-0.022496441699999998	0.013839053999999998	0.052335565	0.0828997078	0.051684201799999996	-0.0274819834	-0.1007913285	-0.1160351952	-0.02962909	-0.09958993630000001	-0.11389844060000001	-0.11776457580000001	0.0813651692	0.055882408499999994	0.10203011529999999	-0.069279148	0.11933163179999999	-0.0268086254	-0.1290070348	-0.0288373006	0.0199819983	-0.0416938326	0.0016867782999999998	0.0138682876	-0.042403642400000004	0.1364317691	0.1419614668	0.0389513999	0.06271033849999999	-0.0584972824	0.078430732	-0.010474039000000001	-0.1288250107	-0.0355354708	-0.09107796580000001	0.0415738182	0.030905107999999997	-0.00041698150000000003	0.0571445992	-0.039842375299999996	0.003402513	0.0083155283	0.1379399265	0.027190448	-0.0194184391	0.044918298200000005	-0.10749981369999999	-0.11073570640000001	0.1332444741	0.062041989900000004	0.0034676028000000005	0.06568303269999999	0.017874034	0.1349611378	0.0031535363	0.0099858172	-0.0054007463	0.0330331557	-0.026300448799999997	-0.024788414100000003	0.027440152000000002	0.1069064975	-0.1060735797	-0.0674074161	0.0254795791	-0.0796062976	0.2167674389	-0.0009625224000000001	0.024531002799999996	0.1115554816	0.1150304464	-0.021124993199999997	-0.0595392437	0.0458294592	-0.0049313146	0.0147859198	-0.11258434269999999	0.1344321325	0.0066189535	-0.0323009477	-0.1046823386	0.0936536481	0.0911560825	0.0870426931	0.08138639339999999	0.0742874465	0.0658716875	-0.00935009	0.010133610000000005	8.74241830081e-05	0.00010269005163210008	-0.061077199999999984	-0.005059799999999996	0.0037304243598399994	2.560157603999996e-05	-0.0008143309999999997	-0.020732431	6.631349775609995e-07	0.0004298336951697608	-0.000206422	0.0003774310000000001	4.2610042083999995e-08	1.4245415976100006e-07	-0.0	1.3234899999999996e-23	0.0	1.751625780099999e-46	-0.000528791	-0.00035078500000000005	2.7961992168100003e-07	1.2305011622500004e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
