csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
38108.03125	n/a	1452222045.7509766	n/a	23598.31640625	n/a	556880537.2094879	n/a	23854.267578125	n/a	n/a	569026081.6887857	n/a	n/a	n/a	-0.045762753899999994	0.0776227387	-0.031448320099999996	-0.09541232470000001	-0.0129210057	0.04646055650000002	-0.07063205410000001	0.023466791600000002	-0.046361783200000006	0.11117698359999999	-0.1403023903	0.1356506697	-0.0032298952	0.0721625379	-0.08982965009999999	0.1865708116	-0.0081517025	0.0866685834	-0.007810710699999998	0.030056625	-0.0024949501999999998	0.0284796201	0.0162647901	-0.0701739207	0.0499810232	-0.0162081501	0.0431232346	-0.0215990369	0.0023587893	-0.0692280709	0.015196515	-0.0343030134	0.006108468299999999	-0.0419425358	0.0364064832	-0.0048924606	0.1505366531	-0.041455229100000004	0.056194582300000004	-0.0286999358	-0.0195934581	0.0255580595	-0.10180951140000001	0.14143297189999998	-0.0475497627	0.015474528700000004	-0.009315526	0.1102945242	-0.0335803068	0.1679745456	-0.0159406975	-0.0931401892	0.0025115541	-0.0181474447	0.0756553461	0.09170357400000001	-0.1150682176	0.025602326800000002	-0.0360742146	0.192672365	-0.18353524640000002	0.033739071600000003	-0.0193931419	0.041963385	-0.07324756660000001	0.0275168543	-0.010722996399999999	0.050591101799999996	-0.053342567199999996	0.0413159496	-0.0168255402	0.0721306086	-0.0293382256	0.056050402199999995	-0.0195509717	0.0235803663	-0.0609347899	0.069731805	-0.0767558989	0.0419134737	-0.0540449982	0.034960144	-0.0435458554	0.0065169741000000005	-0.011502782	-0.0092951345	0.0017162020000000002	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0200076	n/a	n/a	0.00040030405776	0.0209121	n/a	n/a	0.00043731592641	0.0281786	n/a	0.0007940334979600001	n/a	0.0006896480000000001	n/a	n/a	4.756143639040001e-07	-0.000420273	n/a	n/a	1.7662939452900004e-07	0.000383451	n/a	1.47034669401e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37979.18359375	-128.84765625	1442418386.4477694	16601.718521118164	23565.697265625	-32.619140625	555342087.6150856	1064.0083351135254	23777.17578125	-77.091796875	5943.14514541626	565354088.1324615	1.1872680000000002	19.556622	0.07760569999999999	-0.1386353966	0.029629250299999996	-0.08864889390000001	-0.0626628904	0.06271968730000001	0.07917022160000001	-0.08924419369999999	-0.0313698543	-0.0685926669	0.0702083795	0.0730299497	0.0635720441	0.1293234972	0.035293436	-0.033154848	0.1519975218	0.0479760925	0.0046216413	-0.0448063158	-0.008191576899999999	-0.0371302777	-0.0493525129	-0.0407923744	-0.0349213986	0.0102248946	-0.025067437	-0.0627802106	-0.1162507475	0.1133799098	0.039782261400000005	-0.1061745477	0.10280114900000001	0.054877201699999996	0.00040101940000000015	0.0589463337	0.016537107199999998	-0.05927861	0.0956166464	0.0529555585	-0.1461296661	-0.044768727	0.0941936852	0.0024391307	0.13031850720000002	0.044176207300000006	0.021831409	0.0348840071	-0.0453847063	-0.08403829619999999	0.0127802913	0.0520706976	-0.10593221	-0.0197700753	-0.0371715832	-0.0300281664	-0.0195744581	-0.0909832261	0.0876099095	0.080812174	0.1735604567	-0.0148749721	0.0417582667	0.1181137232	-0.0281939925	0.0154538504	0.003096968	-0.0670623962	-0.0264245135	-0.081298377	-0.13169810699999998	0.08677401550000001	0.0584697031	0.0635012157	0.0209316344	0.06399202450000001	-0.06792117290000001	0.1027000179	-0.0918868886	-0.1059489748	0.08087175740000001	0.021688485499999997	0.0184207125	0.09852879789999999	0.0154764524	0.02543381	-0.1274531866	0.12516719240000002	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0165472	0.003460399999999999	1.1974368159999993e-05	0.0002738098278400001	0.07339089999999998	0.05247879999999998	0.0027540244494399977	0.0053862242028099964	0.0294876	0.0013089999999999974	0.0008695185537599999	1.7134809999999942e-06	0.000936735	0.0002470869999999999	6.105198556899995e-08	8.774724602249998e-07	-0.000420273	0.0	0.0	1.7662939452900004e-07	0.000223388	-0.000160063	4.9902198543999985e-08	2.5620163969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37981.82421875	2.640625	1442618970.984024	6.972900390625	23563.814453125	-1.8828125	555253351.5813026	3.54498291015625	23866.53515625	89.359375	7985.097900390625	569611500.3645173	1.122605	18.491486	0.14439245	-0.09256205519999999	-0.0972130851	-0.0629000864	-0.0137002963	0.1123633027	0.0848092433	0.0073192093999999985	-0.059678660999999994	0.0899259389	0.022494589500000002	0.0600446378	0.075951455	-0.06540743	0.040723084900000005	-0.0312033948	0.0416361725	-0.1468779448	-0.0595003691	-0.0049245558	0.0840123102	-0.033182183	-0.175092372	-0.0327412247	-0.0550241926	0.1300433177	0.0147555895	0.08602954439999999	0.1206912136	-0.025619014500000002	0.0663978983	-0.0320809157	0.1741629609	0.1174183392	-0.0136047946	-0.028370497400000007	0.0875692853	0.0508611786	0.0747366961	-0.0802667351	-0.06302668360000001	-0.0967758382	0.0492279621	0.0984647625	0.0688884711	0.0260593927	-0.051138606399999995	-0.09972196130000001	0.11314703849999999	-0.016812747700000002	-0.0215735154	0.11244349949999999	-0.0252138276	0.0046908844	0.060286314199999996	0.0866316529	-0.08573262220000001	-0.0384282027	-0.0222223615	-0.031201731899999998	-0.0254598343	-0.12725037460000002	0.17611166649999999	-0.0266442265	-0.1259159886	0.0269435225	0.0418442341	-0.0636909405	-0.0617013975	0.0820806008	0.0348593605	-0.0200596687	0.0591081651	-0.096639235	-0.048148730300000005	0.041827914300000005	-0.0100131511	0.0826578922	-0.1638655518	-0.0710780515	-0.1140631274	-0.1262313929	-0.0523312627	0.0397814423	-0.108761959	0.1158428782	-0.0515058269	0.0040237916	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.016516099999999995	3.110000000000612e-05	9.67210000000381e-10	0.00027278155920999986	0.09147360000000003	0.01808270000000004	0.00032698403929000126	0.008367419496960005	-0.015843799999999998	-0.0453314	0.00025102599843999994	0.0020549358259599995	0.00113103	0.00019429500000000012	3.7750547025000055e-08	1.2792288609000003e-06	0.000521599	0.000941872	8.871228643840002e-07	2.72065516801e-07	0.000706166	0.0004827780000000001	4.986704195560001e-07	2.3307459728400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38048.4765625	66.65234375	1447686568.7271118	4442.534927368164	23633.29296875	69.478515625	558532536.5467682	4827.264133453369	23970.263671875	103.728515625	10759.604953765871	574573540.4992104	1.269722	20.914793	0.103919828	0.0330499805	-0.0204172352	-0.16791647129999998	0.0834699187	-0.032186504399999996	-0.1200624116	-0.0417648013	0.0302421941	0.0862268664	0.011569749399999999	0.1318986434	0.1182403805	-0.0138482169	-0.058269543499999986	-0.0800211963	0.0478136825	-0.0485366508	0.012481155	-0.0347821456	0.0041548037	-0.0462441697	-0.151537422	0.0239974114	-0.046939145999999994	0.1085175755	-0.005696812	0.0598813568	-0.14078284300000002	-0.0375480836	0.11374737730000001	0.1169453286	-0.06999576440000001	0.01926109	0.048696994699999996	0.1084871372	0.06763347809999999	0.0366037276	0.0505204999	-0.0079663067	0.035581804	0.142816335	0.025425969	0.1023023802	0.0008505216	0.0177643494	-0.0589462154	-0.1746892961	-0.0363779471	0.034160264700000005	-0.2038702629	-0.0335782178	0.054284334299999994	0.0506039745	0.082837917	-0.0585011329	-0.0817964026	-0.1726362661	0.0365601718	-0.0483951803	-0.021209831499999998	-0.054606822	0.0647614647	0.17928466699999998	-0.0646558375	-0.0152902382	0.0400765925	-0.0732036298	-0.053849477800000004	-0.0137130619	0.021770046499999997	0.0005749366000000001	0.0363082436	0.091345872	0.08758123109999999	-0.0404800907	-0.0712082182	-0.055866007999999995	-0.0077994331	0.0159979207	-0.1493863471	-0.029862173	0.0427367212	-0.1589280143	0.018450937	0.1025102173	-0.12632170939999998	0.009812723399999999	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.016509699999999995	6.400000000000156e-06	4.096000000000199e-11	0.00027257019408999985	0.105502	0.014028399999999984	0.0001967960065599995	0.011130672004	0.000950878	0.016794677999999997	9.041689708840001e-07	0.0002820612091236839	0.0	-0.00113103	1.2792288609000003e-06	0.0	0.00052723	5.630999999999974e-06	3.1708160999999713e-11	2.779714729e-07	0.00038102	-0.0003251460000000001	1.4517624039999998e-07	1.0571992131600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38015.74609375	-32.73046875	1445196951.0644686	1071.2835845947266	23623.623046875	-9.669921875	558075565.8608437	93.50738906860352	23928.119140625	-42.14453125	1776.1615142822266	572554885.6079445	1.212124	19.966043	0.079990618	-0.0362571173	0.0728247746	0.0537805076	-0.0941171218	-0.0248101712	0.0465487107	0.0734473716	-0.0487524291	-0.0844007414	0.047076316900000005	0.1342008002	0.060388389699999996	-0.015912646399999997	0.0234643187	-0.0133767552	0.1297762408	0.042583934000000004	-0.132641604	-0.2007192574	-0.170343828	-0.0668875375	-0.0456134651	0.0868743822	0.07851212980000001	0.0078744068	-0.0361507644	-0.0247144746	0.12413778660000001	0.0119225029	0.005908063199999999	0.1547362467	0.0276464338	0.0619554884	-0.0225404685	-0.08247383429999999	-0.051412188600000006	-0.012823053700000002	-0.08783269810000001	-0.1076944792	-0.12265083130000001	-0.0366165237	0.0395349796	-0.0670803935	-0.0514680478	0.224138206	0.0100129196	0.0590181475	-0.08695624060000001	-0.1024950463	0.0462331016	-0.026748605699999997	0.0426620715	-0.0778450544	-0.0564411555	0.0074883225	-0.0494154059	-0.0209162222	-0.0059913801	-0.0750553462	0.0983013526	-0.0327080441	-0.0108035945	0.0718876437	-0.0378188019	0.2121837408	0.1441491878	-0.1651946654	-0.048121565	0.0560645068	0.031353747599999995	-0.0187844029	-0.0660526612	0.0059065659	-0.09499565789999999	0.0165710731	-0.1380664764	-0.1518208653	-0.0661826603	-0.0905182052	0.0716273994	-0.029262050699999997	-0.021865818	0.024544646	-0.0434341931	0.0051898934	0.0005482432	-0.0883820875	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.00953336	0.006976339999999996	4.866931979559994e-05	9.08849528896e-05	0.0849143	-0.0205877	0.00042385339129	0.007210438344489999	-0.018127200000000003	-0.019078078	0.00032859537984000016	0.0003639730601740841	0.000429902	0.000429902	1.84815729604e-07	1.84815729604e-07	0.000629861	0.00010263100000000004	1.053312216100001e-08	3.96724879321e-07	0.000246583	-0.000134437	6.0803175889e-08	1.8073306969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38075.4296875	59.68359375	1449738345.8877563	3562.131362915039	23601.451171875	-22.171875	557028497.4183998	491.592041015625	23877.20703125	-50.912109375	2592.042881011963	570121015.6131744	1.251593	20.616182	0.05005669	-0.0374535336	-0.0796373965	0.0677843308	-0.1299030228	-0.015614765	0.1394781568	0.0684351496	0.0908640107	-0.06178609490000001	0.0191659274	0.0768487596	0.0755318396	-0.07597052209999999	-0.12751473230000002	-0.0341013691	-0.0357978256	-0.032941873999999996	-0.0675522553	-0.06840276940000001	-0.06535289	0.1534045521	-0.0046419091	0.0041675175	-0.09392570480000001	-0.061307544699999994	0.0715286629	-0.028761608799999998	-0.0129347586	-0.0299211301	-0.0719168067	0.0388062377	-0.07248194320000001	-0.0869445965	0.0799635566	-0.0156062179	-0.0310749812	0.0391342968	0.1006212237	-0.013605530400000001	0.0021373029999999997	-0.1247519883	-0.07097397700000001	-0.0188757372	0.0359869104	-0.0736824584	-0.030125191000000006	0.0359609001	-0.030180072599999996	0.0306347062	-0.0560294969	-0.0221529287	-0.0222665121	-0.2058957629	-0.0240580089	0.0675652142	0.0006427795	-0.08077358400000001	-0.07370704980000001	-0.16025382400000002	0.0252167967	0.0986119652	0.0351255773	0.0078117816000000005	-0.0025558056	0.1267199789	-0.08951836449999999	0.028505108900000006	0.0643444049	0.0377307345	0.0344732751	-0.0078454888	0.0327478748	-0.0165611542	-0.0195749723	-0.020998440299999997	-0.0011056267	-0.0551229141	-0.051802990099999995	0.104265389	-0.129342619	-0.0481790201	0.0022676538	0.039277365099999996	0.0153857824	-0.0376350267	0.084843616	0.0675907132	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.00107793	0.01061129	0.00011259947546409995	1.1619330848999998e-06	0.08491389999999999	-4.0000000001150227e-07	1.600000000092018e-13	0.007210370413209998	-0.0180793	4.7900000000003495e-05	0.00032686108849	2.2944100000003347e-09	-5.29396e-23	-0.000429902	1.84815729604e-07	2.80260124816e-45	0.000538159	-9.170200000000004e-05	8.409256804000007e-09	2.89615109281e-07	0.000512921	0.000266338	2.6308795224099987e-07	7.093593024399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38045.57421875	-29.85546875	1447465717.634415	891.3490142822266	23611.98828125	10.537109375	557525990.5938873	111.03067398071288	23899.81640625	22.609375	511.183837890625	571201224.2524568	1.174725	19.35001	0.057466270000000014	0.0507435931	-0.0869149967	-0.0864023547	0.018169334	-0.1026409263	0.0593094336	-0.1911639584	0.0873212597	0.0481875166	-0.0775005589	-0.0676703299	0.0261808454	-0.0972696127	0.0213016402	-0.0583860221	-0.1304502384	-0.013271108700000001	0.0736742567	-0.13608679640000002	0.0030241571	-0.100607357	0.082894333	0.1002888545	-0.0472265843	0.0402267121	-0.0813211865	-0.1069491848	0.1316909374	-0.0516315785	0.0357861095	0.0879698801	-0.0351151065	-0.09628767519999999	0.0692360313	0.0020317819	0.0725396262	0.0713305634	-0.0159367583	0.0211935541	0.021051831099999998	0.0957876276	-0.0575664544	0.11415608140000001	0.0142800017	-0.0638800823	0.1093748142	-0.0830995246	0.0124304579	-0.1438120877	-0.0042825803	-0.0998212709	-0.190747253	0.0176921278	-0.0154610252	0.0095421698	-0.0059705662	0.0051212553000000004	0.025343873	-0.1074017138	-0.12084085800000001	-0.10996103859999999	-0.14183600470000002	-0.05865677740000001	0.1406856704	0.023881613599999997	0.0242726899	-0.0778015627	0.018932716000000002	-0.0078498938	0.19310690449999998	0.08345462299999999	-0.0805639747	0.0744625549	-0.0171182542	0.054826207800000006	0.0392211382	-0.0796273356	0.0589964251	0.0585964538	-0.14474663699999998	-0.0487600636	-0.0295088877	-0.0269969704	0.020031544499999998	-0.06883738910000001	-0.2112948544	-0.0383170527	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.00110174	2.3809999999999977e-05	5.669160999999989e-10	1.2138310275999995e-06	0.102456	0.0175421	0.00030772527241000017	0.010497231936	-0.00515044	0.01292886	2.65270321936e-05	0.0001671554208996	0.000366016	0.000366016	1.33967712256e-07	1.33967712256e-07	0.000375785	-0.00016237399999999996	2.6365315875999988e-08	1.41214366225e-07	0.000523961	1.104000000000003e-05	2.74535129521e-07	1.2188160000000066e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38075.15234375	29.578125	1449717225.999771	874.865478515625	23552.5234375	-59.46484375	554721360.2739868	3536.067642211914	23831.67578125	-68.140625	4643.144775390625	567948770.5426178	1.2763520000000002	21.024012	0.08926577	0.027442595099999998	0.1180940626	-0.0169179204	-0.06813963049999999	0.1084718445	-0.0222234366	0.0005921498	0.0810051775	-0.0327774941	0.06294698160000001	-0.010752571499999999	0.0051989695	0.057019983499999996	0.0256128856	-0.0389939031	0.030197211499999998	0.1045046438	0.0025444885	-0.0034098795	-0.09538566970000001	-0.0507071047	0.11650990189999999	0.1466981934	0.0072199829000000005	0.0585657346	-0.0947490007	0.0940499251	-0.1067113934	0.025206009799999998	-0.1321451101	-0.0522853204	-0.0349598806	-0.0772418374	-0.0679508584	-0.08492265539999999	-0.1021711584	-0.09653447550000001	0.0171044929	0.147078491	0.08985069359999999	0.0381378732	-0.0112938242	-0.08444451800000001	0.0591513766	0.1175234309	0.0134645389	0.023433469	-0.0399459131	-0.0331893564	-0.0347846396	0.1118610529	-0.0116714204	-0.054763588099999996	0.0158891246	-0.041230319	0.0367177456	-0.0424516208	0.082481619	0.0154340455	0.0738255321	0.024205115299999996	-0.15616471380000002	0.0343928727	0.0089946232	-0.0322833411	0.0940207911	-0.0281745568	0.06704257179999999	-0.08659960970000001	0.0155274888	-0.1435127625	0.0489329645	0.0485409001	-0.042264130899999995	0.0292488975	0.1370541591	-0.0240541253	-0.0073295412	-0.0274546403	0.046277681900000006	0.0617825068	-0.086338242	0.0825160756	0.09057195189999999	-0.009748161600000001	-0.048172367599999995	0.0325638835	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.00105656	-4.517999999999992e-05	2.0412323999999925e-09	1.1163190336e-06	0.08492189999999998	-0.01753410000000001	0.0003074446628100004	0.0072117290996099965	0.0231192	0.02826964	0.00053449740864	0.0007991725457296	0.00026183900000000004	-0.00010417699999999996	1.0852847328999988e-08	6.855966192100003e-08	0.000615984	0.000240199	5.7695559600999977e-08	3.79436288256e-07	2.64698e-23	-0.000523961	7.0065031204e-46	2.74535129521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38079.1796875	4.02734375	1450023925.6729126	16.219497680664062	23543.630859375	-8.892578125	554302554.0425148	79.07794570922852	23864.34765625	32.671875	1067.451416015625	569507089.0583649	1.170665	19.283134	0.13146124	-0.083551044	-0.0746952111	0.0356716294	0.0143358475	0.1273438254	0.0824042269	0.0332399626	-0.0164226618	-0.0026595017999999997	0.057213015	0.0134972473	0.0142771116	-0.0578725075	0.0962911434	0.0547638721	-0.1006421057	0.012420286599999998	0.049589885800000004	-0.0236249606	0.0677392771	0.0121362191	-0.0250814235	0.0784190094	-0.146449847	-0.1400156448	0.142114613	0.1179300724	-0.0719516033	-0.0176056778	-0.0404822047	-0.0893900507	-0.022561348399999997	-0.052628029400000005	0.0055937713	-0.12495557130000001	0.048975459900000004	-0.0063580884	-0.08391078589999999	0.00894852	0.07730663	-0.1161193702	0.0275714087	0.0101696962	0.0099990172	-0.049931091	-0.0677509517	-0.0306038146	0.0351923206	0.0405922681	-0.0199346065	0.1301008837	-0.024469101	-0.0344930835	-0.001773561	-0.0057899747	-0.0451021782	-0.018726808600000002	-0.0916593507	-0.011286240900000001	0.018043788	-0.053448673099999996	-0.0632365959	-0.1057872374	0.0905453524	-0.019195857900000002	-0.0563325213	-0.0929811387	0.213130082	0.1521822274	-0.050043285599999994	0.001893955	0.10566949390000001	-0.0304503679	0.0642342304	-0.101651798	0.0524513643	0.09483332230000001	0.0467721262	-0.0196273805	0.058289733499999996	0.0036133258	-0.0934409425	-0.0381737292	-0.0234148416	-0.0156580679	-0.0437689216	-0.0579651954	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.00550803	-0.00656459	4.30938418681e-05	3.03383944809e-05	0.049895	-0.03502689999999998	0.0012268837236099985	0.002489511025	-0.0298522	-0.05297140000000001	0.0008911538448399998	0.0028059692179599996	0.000202389	-5.9450000000000036e-05	3.5343025000000038e-09	4.0961307321e-08	0.000120787	-0.000495197	2.4522006880899995e-07	1.4589499369000003e-08	0.00018332	0.00018332	3.36062224e-08	3.36062224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37960.5390625	-118.640625	1441002525.9155884	14075.597900390625	23557.40234375	13.771484375	554951205.185318	189.65378189086914	23889.875	25.52734375	651.6452789306642	570726127.515625	1.060232	17.464088	0.12317665	-0.005421209399999999	-0.0526010066	-0.1341691613	0.0809198512	0.07710064629999999	-0.0246356509	-0.1475442026	0.0367493259	0.053988270899999996	-0.058759785499999995	0.08714651050000001	0.06634066820000001	-0.0071182183	0.0010290708	0.0708926342	-0.0746557721	0.0437078292	-0.0096921558	-0.0661032681	0.0503312112	0.1416699656	0.0320779016	0.109020423	-0.1064556834	-0.0632387908	0.1411917013	-0.2008405416	-0.044976795099999994	-0.0547258264	0.057141546200000004	0.0353450633	-0.011055696299999999	0.027000269700000003	0.0005818187	0.0542930458	-0.0705168041	-0.1205911055	-0.05436882690000002	-0.0154453991	-0.00171154	0.0903937903	0.043629807199999995	0.137573551	0.059542844500000004	-0.0556577666	-0.0539805823	0.0359763624	-0.0090128842	-0.08508726609999999	0.0288629836	0.0738725058	-0.102766648	0.04794813269999999	-0.0009859398	-0.066339077	-0.091305248	-0.1092334643	-0.0788128637	0.0133612599	-0.0827767725	0.0161634599	-0.0873705614	0.0503025076	0.0174150267	0.1260811234	-0.12142401039999999	0.16773104460000002	0.1503656285	0.1011280651	0.006161943299999999	0.0785144575	-0.0824156028	0.10179470210000001	-0.0053205684	-0.0700109713	-0.059590075199999995	-0.045261588600000006	-0.0647638165	0.0068662973	0.0768784609	0.10019417230000001	0.1686495859	0.06794810059999999	0.1252014605	-0.13653367519999998	0.1287045457	0.0759245216	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.00107837	0.006586399999999999	4.338066495999999e-05	1.1628818568999998e-06	0.0887362	0.0388412	0.00150863881744	0.00787411319044	0.016241899999999997	0.0460941	0.0002637993156099999	0.00212466605481	0.0	-0.000202389	4.0961307321e-08	0.0	0.000338821	0.000218034	4.753882515599999e-08	1.1479967004100001e-07	0.000395996	0.000212676	1.5681283201599994e-07	4.5231080975999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
