name	volume	thickness	area	meancurv
Left-bankssts	2145.0	2.7739999999999996	838.0	0.092
Left-caudalanteriorcingulate	988.0	2.7489999999999997	379.0	0.139
Left-caudalmiddlefrontal	4971.0	2.408	1963.0	0.105
Left-cuneus	2529.0	1.93	1232.0	0.135
Left-entorhinal	2219.0	3.424	456.0	0.124
Left-fusiform	8098.0	2.701	2615.0	0.129
Left-inferiorparietal	12214.0	2.623	4242.0	0.12300000000000001
Left-inferiortemporal	9277.0	2.826	2872.0	0.12
Left-isthmuscingulate	2590.0	2.676	931.0	0.124
Left-lateraloccipital	10150.0	2.2	4132.0	0.133
Left-lateralorbitofrontal	7599.0	2.752	2536.0	0.125
Left-lingual	6883.0	2.296	2840.0	0.141
Left-medialorbitofrontal	5443.0	2.6839999999999997	1845.0	0.11699999999999999
Left-middletemporal	9146.0	2.898	2678.0	0.111
Left-parahippocampal	2187.0	3.278	593.0	0.109
Left-paracentral	3642.0	2.343	1416.0	0.102
Left-parsopercularis	4462.0	2.63	1484.0	0.11199999999999999
Left-parsorbitalis	2619.0	3.068	607.0	0.147
Left-parstriangularis	3627.0	2.592	1253.0	0.11
Left-pericalcarine	1837.0	1.7080000000000002	1190.0	0.127
Left-postcentral	8666.0	2.15	3639.0	0.111
Left-posteriorcingulate	2755.0	2.7680000000000002	938.0	0.13699999999999998
Left-precentral	9853.0	2.498	3663.0	0.095
Left-precuneus	9552.0	2.47	3556.0	0.11599999999999999
Left-rostralanteriorcingulate	1870.0	3.1239999999999997	507.0	0.11599999999999999
Left-rostralmiddlefrontal	13838.0	2.38	5215.0	0.127
Left-superiorfrontal	20765.0	2.8539999999999996	6430.0	0.12300000000000001
Left-superiorparietal	11721.0	2.228	4819.0	0.11599999999999999
Left-superiortemporal	11151.0	2.952	3290.0	0.10400000000000001
Left-supramarginal	8563.0	2.5780000000000003	3027.0	0.11699999999999999
Left-frontalpole	978.0	2.866	257.0	0.17
Left-temporalpole	2814.0	4.0	459.0	0.122
Left-transversetemporal	987.0	2.864	331.0	0.105
Left-insula	7174.0	3.215	2178.0	0.11699999999999999
BrainSegVolNotVent	1029824.0	1029824.0	74400.9	1029824.0
eTIV	1126175.098684	1126175.098684	1029824.0	1126175.098684
