onset	duration	trial_type	response_accuracy	response_time	response_hand
8.036	6	active_change	correct	0.9616000000000007	right
20.0524	6	active_change	correct	1.0450000000000017	right
26.0607	6	active_nochange	incorrect	3.429500000000001	right
36.0772	6	passive	miss	n/a	right
42.0855	6	active_change	incorrect	1.2284999999999968	left
52.102	6	active_nochange	incorrect	0.8467000000000056	right
60.1185	6	active_change	miss	n/a	left
66.1268	6	active_nochange	correct	2.1795999999999935	left
72.135	6	active_change	correct	1.104299999999995	right
78.1433	6	active_change	incorrect	1.1518999999999977	left
86.1598	6	active_nochange	correct	1.5601999999999947	left
92.1681	6	active_nochange	incorrect	1.2458000000000027	right
100.1846	6	active_nochange	incorrect	1.3460999999999927	right
106.1929	6	passive	n/a	2.425700000000006	right
112.2011	6	active_change	incorrect	1.5884000000000071	left
118.2094	6	active_nochange	incorrect	1.8038999999999987	right
126.2259	6	passive	n/a	1.9782999999999902	right
134.2425	6	active_nochange	correct	1.5365999999999929	left
140.2507	6	active_nochange	correct	1.6962000000000046	left
150.2673	6	active_nochange	incorrect	1.784400000000005	right
156.2755	6	passive	miss	n/a	right
162.2838	6	passive	n/a	1.3406999999999982	left
172.3003	6	active_change	incorrect	1.6550000000000011	left
180.3168	6	active_change	incorrect	1.769299999999987	left
188.3334	6	active_nochange	correct	2.1774999999999807	left
194.3416	6	active_change	incorrect	1.5952000000000055	left
204.3582	6	passive	miss	n/a	left
210.3664	6	active_nochange	correct	1.5771000000000015	left
216.3747	6	active_change	incorrect	1.2247000000000128	left
222.3829	6	active_change	incorrect	1.256399999999985	left
228.3911	6	active_nochange	correct	1.5930000000000177	left
238.4077	6	active_change	incorrect	1.3791999999999973	left
244.4159	6	active_change	incorrect	1.6699000000000126	left
252.4325	6	active_change	incorrect	1.2860999999999763	left
258.4407	6	active_change	correct	1.7187999999999874	right
264.449	6	active_nochange	incorrect	1.755299999999977	right
272.4655	6	passive	miss	n/a	right
280.4821	6	passive	miss	n/a	left
296.4985	6	active_nochange	correct	1.897199999999998	left
302.5067	6	active_nochange	incorrect	1.606899999999996	right
