csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
33140.3828125	n/a	n/a	1098284972.9590454	23393.0078125	n/a	547232814.515686	n/a	22624.265625	n/a	n/a	511857395.07055664	n/a	n/a	n/a	-0.0415795748	-0.0426402205	-0.0320400883	0.1091012041	0.0756812318	-0.0242370911	0.0666520755	-0.0949074089	0.1380179351	0.11413708130000001	-0.1007952265	0.1453119328	-0.028900872299999998	0.061594432699999986	-0.0217912079	0.0277947631	-0.025415664700000003	0.0819321989	-0.1266189306	0.1006157885	0.18213179170000002	-0.034950015099999995	0.0996704836	-0.0384918809	0.0962324573	-0.1117888757	0.0457076367	-0.1875171849	0.10256076380000001	-0.0190734718	0.0344104228	-0.05768929530000001	0.073837482	-0.0514429841	0.0473760347	-0.07030171269999999	0.1166097159	-0.00018198080000000002	0.0251542496	0.0742968835	-0.0391624246	0.0395932546	-0.11642151880000001	0.19134527850000002	0.0539643345	-0.0492581341	0.09248319949999999	-0.1474168925	0.04356055650000002	-0.15613585800000002	0.0616715123	-0.0942725992	0.0175846976	-0.1308644345	0.1105530686	-0.11438941609999999	0.0283728718	-0.0321954779	0.0638947235	-0.19704390100000002	0.0057813008999999995	-0.0656604454	0.0325029681	-0.10516109359999999	0.0584665029	-0.0212657625	0.0643938212	-0.09401770970000001	-0.00018533740000000002	0.1217078847	0.1216831682	0.1216419777	-0.0124554	n/a	0.00015513698916	n/a	-0.273303	n/a	n/a	0.07469452980900003	-0.180798	n/a	0.032687916804	n/a	1.30914e-05	n/a	n/a	1.7138475396000003e-10	0.000755116	n/a	n/a	5.70200173456e-07	0.000308656	n/a	9.5268526336e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33203.58984375	63.20703125	3995.128799438477	1102478378.511978	23427.4296875	34.421875	548844461.7627563	1184.865478515625	22653.939453125	29.673828125	880.536075592041	513200972.7458534	0.787158	13.489161	0.07947493500000002	-0.029333898599999998	-0.006852678199999999	-0.0173198704	0.1109502888	0.0899171767	0.013441314199999999	0.19649048789999998	-0.09716793480000001	0.1039184465	0.0699124045	-0.012799648500000002	0.09681700970000001	-0.0726048612	-0.0129020199	-0.0138078244	0.1441873501	0.1036372786	-0.010213847	0.019648959599999998	0.0846306649	0.17710443829999994	0.0666983031	0.1467015569	0.0579182478	0.0566390497	0.0444784471	-0.13861929039999998	-0.0532940081	0.10988540470000001	0.1597772392	0.1907663618	0.050944304800000006	0.017940885400000002	-0.0268959356	0.0319888052	-0.0294978638	0.1070132878	-0.0438026544	0.0540115554	0.10099070630000001	-0.0107181316	0.1510810822	-0.1502726516	0.1271012654	-0.061599351399999995	-0.0405530164	0.0172154805	-0.0061959321999999995	0.0139549964	-0.2281511041	0.0562292481	0.040996604	0.1157162142	-0.0099638079	0.2056442384	-0.12101029810000001	-0.0559285234	-0.0078148589	-0.031178759500000007	-0.040871771	-0.1813781835	0.1030575758	0.1580801648	0.0751513068	0.0937903878	0.09121781529999999	0.1016088337	0.0405808306	-0.0047506671000000006	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0203836	-0.007928199999999998	0.00041549114895999986	6.285635523999997e-05	-0.23827	0.035033000000000036	0.0012273110890000025	0.05677259289999999	-0.192645	-0.011846999999999995	0.037112096025000006	0.00014035140899999992	0.000252587	0.00023949560000000004	5.735814241936003e-08	6.380019256900003e-08	0.000755116	0.0	0.0	5.70200173456e-07	5.481689999999999e-05	-0.0002538391	3.0048925256099997e-09	6.443428868880999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33248.91015625	45.3203125	2053.930725097656	1105490026.5783844	23427.541015625	0.111328125	548849678.0387917	0.012393951416015623	22632.111328125	-21.828125	476.467041015625	512212463.168644	0.90064	15.43384	0.050860805	-0.0176830958	0.032357889300000005	-0.0047748693	0.0808234563	0.0929280842	0.023776234500000003	0.14862452240000001	-0.115611177	0.0069294249	-0.0194523625	-0.0656798212	-0.028931964900000006	-0.1487493024	0.1603984653	-0.105264009	0.07535935469999999	0.0776608122	-0.1373468891	-0.1839530459	0.007977798199999999	0.0930167509	0.12140915619999999	-0.0735020846	0.0195189941	-0.0795991685	0.0487472965	-0.013948605	-0.07966504320000001	0.1465600944	-0.07658375070000001	-0.10233124880000001	0.0746406917	-0.0111262749	-0.0051534879	-0.0129872157	0.018572576299999997	0.0798359352	-0.1055551165	0.0797530121	0.1098674057	0.0013884919	0.10777733769999999	-0.1464801509	0.0332052632	0.0349680244	-0.0307576793	-0.232330025	-0.1119644316	0.021418567200000002	-0.047691398600000004	0.0623186071	0.1552894072	0.028523742	-0.22050911480000002	-0.0314618067	0.007937153	-0.0763161453	0.0469598192	-0.09111151560000001	-0.1398770244	0.0145834053	0.15085582890000002	-0.0840538069	-0.0410617319	0.0650344895	-0.035896383999999996	-0.0519994645	0.0290165918	0.049992109699999995	0.1215101995	0.120893123	0.1198669825	-0.017498699999999996	0.002884900000000003	0.00030620450168999984	8.322648010000015e-06	-0.232463	0.005806999999999979	3.3721248999999755e-05	0.054039046369	-0.201041	-0.008395999999999987	0.040417483681000003	7.049281599999978e-05	0.000693728	0.000441141	1.94605381881e-07	4.81258537984e-07	0.000755116	0.0	0.0	5.70200173456e-07	0.00028913400000000003	0.00023431710000000006	8.359846995600003e-08	5.490450335241002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33162.56640625	-86.34375	7455.2431640625	1099755810.648941	23403.560546875	-23.98046875	547726646.271244	575.0628814697267	22583.611328125	-48.5	2352.25	510019500.6198158	0.916069	15.698235999999998	0.08756164999999999	-0.0016366560999999998	-0.025910296200000002	0.0053808754	0.09522097980000001	0.05577942	-0.011101486200000002	0.108650624	-0.1338416549	0.0185355432	-0.0706995047	-0.022949928900000003	0.0269653407	-0.1840493106	0.1273484706	0.0422481374	0.15423374609999999	0.0754461553	-0.0084292462	-0.047661752800000005	0.0876592136	0.029287674	-0.17994103530000002	-0.0907509482	0.12887675269999999	0.044058369699999995	-0.0140592715	0.1079952479	0.0662082406	-0.1128154592	-0.0630521284	-0.2183256701	-0.0495032492	0.0074941801	-0.0050736945	0.0530836658	-0.0191877032	0.0702659438	-0.0831926859	0.0688285439	0.0628119046	-0.017100278899999998	0.06738033019999999	-0.1652123027	0.0085921816	-0.0299260711	-0.1509242304	-0.1853145379	0.0425982716	0.0223826269	-0.0584417467	0.1663112319	-0.032878668300000004	0.0837939605	-0.0343445617	0.0065763013	0.1006207288	0.0508188151	-0.20048631079999998	-0.0224101596	0.012138727299999999	0.0942106765	-0.11731305460000001	-0.1314668219	-0.1391373358	-0.1075407925	-0.0619388381	-0.2723990656	-0.0403207866	-0.0111549253	0.1213126213	0.12010478890000001	0.1181006348	-0.0134759	0.0040227999999999965	0.00018159988081	1.618291983999997e-05	-0.248948	-0.016485	0.000271755225	0.061975106704	-0.166906	0.034135000000000006	0.027857612836000002	0.001165198225	0.000274961	-0.00041876699999999996	1.7536580028900002e-07	7.5603551521e-08	0.000632354	-0.000122762	1.5070508644000002e-08	3.99871581316e-07	0.000405982	0.00011684799999999995	1.6482138432399998e-07	1.3653455103999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33154.21484375	-8.3515625	69.74859619140625	1099201961.9055328	23388.21484375	-15.345703125	547008593.5774078	235.4906044006348	22558.705078125	-24.90625	620.3212890625	508895174.80182266	0.9149910000000002	15.679772	0.052790299999999984	-0.024191431099999997	-0.0684196959	0.008108777099999999	0.07744630200000001	0.057525541	-0.00360154	-0.031868744500000004	-0.2076113181	0.06586337980000001	-0.0372611958	-0.1077781382	0.0817040584	-0.0773043753	0.1207108559	0.0067241879	0.08239567610000001	0.0790488828	0.1723915663	-0.028722067599999998	0.052143168600000005	-0.0476005316	-0.0761815099	-0.111480435	-0.0660706325	0.1450702205	0.0413326296	0.019697988	0.0390557258	-0.0195818618	-0.1031692515	0.044604965499999996	-0.0166351333	-0.0265344619	-0.0442036878	0.0740106269	-0.0426482213	0.057254825999999995	-0.0397594981	0.011107561299999999	0.0571419487	-0.0019976931	-0.0851602019	-0.2117591644	0.0535799465	0.0712958773	-0.1402175501	-0.0596544174	-0.0113871828	0.1132969316	0.002396744	0.044334608899999996	-0.1207281506	0.1531187159	-0.0162388402	-0.0028217661	0.0103327769	0.1341115323	0.0151402047	-0.09765885070000001	0.0007555276	0.0519051208	-0.0247218333	-0.1272612745	0.0474768562	-0.0248043454	0.0699281054	0.14228210859999998	0.043744789299999996	0.048285149900000005	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0122201	0.001255799999999998	0.00014933084401000005	1.5770336399999947e-06	-0.21997	0.02897800000000003	0.0008397244840000018	0.04838680089999999	-0.16683299999999998	7.300000000001751e-05	0.027833249888999996	5.3290000000025544e-09	0.000327834	5.2872999999999987e-05	2.7955541289999994e-09	1.07475131556e-07	0.0007551169999999999	0.0001227629999999999	1.5070754168999978e-08	5.702016836889999e-07	0.000131948	-0.00027403400000000004	1.7410274704000002e-08	7.5094633156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33104.88671875	-49.328125	2433.263916015625	1095933524.66127	23332.9375	-55.27734375	544425972.3789061	3055.584732055664	22566.97265625	8.267578125	68.35284805297853	509268254.8679352	0.818148	14.020216	0.07450851299999997	-0.0376912712	-0.063838132	0.042708459299999994	0.1199011405	-0.032710760400000004	-0.1044956686	-0.0036233458000000003	-0.0426331782	0.1213950299	0.0242978198	-0.08797020650000001	0.0521902791	-0.0254078275	0.0700541146	0.08941971259999999	0.0726711181	0.049078160499999995	0.061621124699999995	0.0204859072	0.0310167425	-0.0456801071	-0.057544633	-0.025659290499999998	0.0403682464	-0.0086336746	0.0438175568	-0.0787194141	0.1106044051	0.024659006	0.1489093391	0.0057907881	-0.1107490923	-0.0121990517	-0.0350778015	0.12403925060000001	0.0180558523	0.1016218877	0.023214482400000003	-0.0355246827	-0.062317946299999996	-0.08197163610000001	-0.0242337257	-0.0480521455	0.1110031548	0.0655978159	-0.0664934933	0.0156473344	0.0209959483	0.0247633225	-0.0215006167	0.10866725199999999	-0.0812546889	0.09071569730000001	0.032563358	-0.008165485	0.0340334487	0.0215405586	-0.06841475150000001	-0.1403692452	0.0638050354	-0.0960660351	0.0191739137	0.1612105949	-0.0004143213	-0.027257222299999998	-0.0645664267	-0.0218582925	0.0273441167	-0.037516606800000005	0.1207205288	0.11775003070000001	0.11285322490000001	0.000102083	0.012322183	1.0420938888999998e-08	0.00015183619388548902	-0.183459	0.03651099999999999	0.0013330531209999991	0.033657204681	-0.16689500000000002	-6.200000000003425e-05	0.02785394102500001	3.844000000004247e-09	9.88694e-05	-0.0002289646	5.242478805316e-08	9.77515825636e-09	0.000603763	-0.00015135399999999992	2.2908033315999977e-08	3.64529760169e-07	0.0	-0.000131948	0.0	1.7410274704000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33160.69140625	55.8046875	3114.1631469726562	1099631454.5405426	23354.2734375	21.3359375	545422087.7935182	455.2222290039063	22617.498046875	50.525390625	2552.815097808838	511551217.9003944	0.978349	16.765511	0.1221168778	-0.0807349393	-0.013156051200000001	0.1304001499	0.0501505649	0.008735510600000001	-0.1091488726	0.1503131804	0.0628286877	0.047378314500000004	0.0037480605	-0.0837187238	-0.0825689268	0.0734429902	0.048526386100000006	0.0194002981	0.0135344267	0.0763439048	0.044549307	0.0392533354	0.0197245542	-0.10135120380000001	0.0386152622	0.09320230980000001	0.0448967329	-0.0073079562	0.0870124647	0.0237787659	-0.16706526130000002	0.0793731204	-0.0167735098	-0.0438097451	-0.004746762	-0.1744776488	-0.0483833041	0.09291335349999999	0.09257363689999999	0.0219269074	0.0177043476	-0.0672471634	-0.0134123418	-0.11518708720000001	0.1516931002	0.0153922096	0.0550071987	0.0778410202	0.052378868099999996	-0.0330552505	0.0235497163	0.051071236900000004	0.089534986	0.0035925043	-0.042044614	0.0629335337	0.028919080299999997	-0.0444540842	-0.0968404459	-0.0430076566	-0.014075031299999999	0.0685783123	-0.06009126240000001	-0.1553317541	0.1230617867	-0.1576399181	-0.0199521972	0.0054988918999999995	0.1270458724	-0.0333516309	0.0437455454	-0.0669543608	0.120326335	0.1161887065	0.1093977275	6.92252e-05	-3.285779999999999e-05	4.79212831504e-09	1.0796350208399992e-09	-0.258498	-0.07503900000000002	0.005630851521000004	0.066821216004	-0.160401	0.006494000000000028	0.025728480801	4.217203600000036e-05	-0.000398591	-0.0004974604	2.4746684956816004e-07	1.5887478528100002e-07	0.000290203	-0.00031356	9.83198736e-08	8.4217781209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33208.37109375	47.6796875	2273.352600097656	1102795910.7002106	23380.30859375	26.03515625	546638829.9389801	677.8293609619142	22630.244140625	12.74609375	162.46290588378906	512127949.86429214	1.008085	17.275085	0.16895758520000004	-0.07066420940000001	0.043430349699999996	0.1608952578	-0.0739801084	0.0263428103	-0.0577845214	-0.0194551042	0.08500156019999999	0.0678984899	-0.022586759799999998	-0.061183220499999996	-0.1054009414	0.0719217237	-0.0861177756	0.06304559480000001	-0.058920917	-0.004876731	-0.0594854218	0.0156889753	0.025852136	-0.0201326674	0.1481168983	0.0030387733000000004	-0.031311181699999996	-0.009358528	0.0357588719	0.06054121730000001	0.1442201253	-0.0164560482	0.0052136686	-0.10246911339999999	-0.0017008885	0.0298148161	-0.0517434425	0.045323128600000005	0.1329409077	-0.0564056487	0.0178762484	-0.050235179299999995	0.009786863199999999	-0.0648960373	0.0009445952000000001	0.0964594818	0.0719740631	0.0710347655	0.022960460800000002	0.056584232699999994	0.0916231265	-0.0087249726	0.0943937426	-0.0731175291	0.12896832589999999	-0.028210243	-0.0014326152	-0.0423648888	-0.032729913900000004	-0.0246728556	0.0460229719	-0.046975710999999996	0.0862829266	0.0146725903	-0.0626989265	0.0050622265	0.0860492421	-0.027147783199999997	-0.18342434010000008	-0.0379954934	0.046447118600000004	0.1037007418	0.1198669825	0.1143757435	0.10540925529999999	-0.00854761	-0.0086168352	7.30616367121e-05	7.424984886395905e-05	-0.158219	0.100279	0.010055877841000002	0.025033251960999998	-0.183957	-0.023555999999999997	0.033840177848999994	0.0005548851359999998	0.000327239	0.00072583	5.268291889e-07	1.0708536312100001e-07	0.000294488	4.284999999999977e-06	1.83612249999998e-11	8.672318214399997e-08	2.64698e-23	2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33267.33984375	58.96875	3477.3134765625	1106715900.2795565	23349.263671875	-31.044921875	545188114.0187416	963.7871742248536	22629.251953125	-0.9921875	0.98443603515625	512083043.9580116	1.055149	18.081583	0.04260185000000003	-0.0608661909	0.0789333329	-0.00862309	-0.1024020825	-0.0135012781	-0.050127241600000004	-0.1010283553	0.0394115045	0.0313292452	0.0519766991	-0.1032319803	-0.1311792433	0.0733979512	-0.0385614704	0.0598850759	-0.10750338599999999	-0.058597715	-0.0182373572	0.0391542081	-0.0270744998	0.0637167694	0.0203612151	0.0778241404	0.0074452948	-0.0764249952	0.17626003710000002	0.2340700439	0.0210635744	-0.1003756024	0.09737483109999999	0.051274672199999996	0.0067712347999999995	0.021070707200000004	-0.060681738799999996	-0.0645711415	0.07195375379999999	-0.0884125841	-0.0142422124	-0.030584552200000007	-0.0442728371	-0.0501718879	-0.0873621975	0.059999917800000004	0.083556223	0.10557176380000001	0.0765402712	0.0736682023	0.0250126071	-0.0263229086	0.1143957608	-0.0509852996	0.0371596777	-0.044667865999999994	-0.050900147800000003	0.0335159781	-0.036535568399999996	-0.12405313009999999	-0.028835173500000002	0.011625823700000001	0.13740967	-0.19217329800000002	-0.1859005248	-0.05414527	0.0996399011	-0.0945157781	-0.0146432526	0.0683032089	0.0035921075	0.044215446799999995	0.11934271980000001	0.112315068	0.1009072399	-0.00657556	0.0019720500000000004	4.32379893136e-05	3.888981202500002e-06	-0.141777	0.016442000000000012	0.0002703393640000004	0.020100717729	-0.16672999999999996	0.01722700000000002	0.027798892899999983	0.0002967695290000007	0.000209715	-0.000117524	1.3811890576000004e-08	4.3980381225e-08	0.00031618	2.1692000000000025e-05	4.705428640000009e-10	9.99697924e-08	0.0	-2.64698e-23	0.0	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33167.0625	-100.27734375	10055.545669555664	1100054034.8789062	23368.3125	19.048828125	546078029.0976561	362.857852935791	22595.775390625	-33.4765625	1120.6802368164062	510569065.50357443	0.951587	16.306904	0.08143935210000003	-0.054973017400000004	0.0019773842	-0.0913146548	-0.0078837827	0.021638174500000003	-0.07333236900000001	0.0087453398	0.110237567	-0.0008865308999999998	0.14162214720000002	-0.0263997752	-0.023240021	0.030464581	-0.14245696859999998	-0.0792860192	-0.0776866799	-0.11721490679999999	0.07553675879999999	0.1206556687	0.0003807514	-0.0305589219	0.0898357726	0.0305928369	-0.1307222643	0.1603967982	-0.0343423895	0.2224295768	0.115731838	-0.0900940995	-0.0210388976	0.047343982400000005	0.050315179800000005	-0.0565946598	-0.0714007708	-0.037901773799999997	-0.0406931126	0.0339645524	0.0694780463	0.0899626175	-0.0052084287	-0.0897200474	0.034374618100000004	0.1107234469	0.0596153025	0.0329581827	0.1013920173	0.0616483575	0.0043090112	-0.0345670885	-0.0047652443	-0.1542125127	-0.06504560969999999	-0.0457618773	0.16193116359999998	-0.0111951062	-0.1068191958	0.059601305099999995	0.1552984752	0.0241360473	0.010456253399999999	0.0424731316	-0.26074908010000003	-0.1053198391	0.0782935233	0.1118807215	0.12191119660000001	-0.0771168039	0.1176612218	0.0046951355	0.11875383099999999	0.1100111431	0.0959136145	7.27821e-05	0.006648342099999999	5.29723408041e-09	4.4200452678632416e-05	-0.203825	-0.06204800000000003	0.0038499543040000014	0.041544630625	-0.16676300000000002	-3.300000000006076e-05	0.027809898169000008	1.08900000000401e-09	5.42483e-05	-0.00015546670000000001	2.4169894808889998e-08	2.94287805289e-09	0.00031618	0.0	0.0	9.99697924e-08	-9.873350000000004e-05	-9.873350000000004e-05	9.748304022250009e-09	9.748304022250009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
