onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.011	3.4054	control	3.4054	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0192	0.9022000000000006	control	0.9022000000000006	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0274	1.0646999999999984	control	1.0646999999999984	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0355	1.5904000000000025	control	1.5904000000000025	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0437	0.9839999999999982	control	0.9839999999999982	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0518	1.8776999999999973	control	1.8776999999999973	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.06	2.0212000000000003	emotion	2.0212000000000003	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0681	1.5869999999999962	emotion	1.5869999999999962	left	incorrect	n/a	male	black	black	black	anger
50.0763	1.6655999999999977	emotion	1.6655999999999977	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0845	1.4911999999999992	emotion	1.4911999999999992	right	incorrect	n/a	male	black	black	black	fear
60.0926	4.652800000000006	emotion	4.652800000000006	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1008	1.8533999999999935	emotion	1.8533999999999935	left	incorrect	n/a	female	asian	black	asian	fear
70.1089	0.9361999999999995	control	0.9361999999999995	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1171	1.2357000000000085	control	1.2357000000000085	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1253	0.5803999999999974	control	0.5803999999999974	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1334	0.6131000000000029	control	0.6131000000000029	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1416	0.6667000000000058	control	0.6667000000000058	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1497	4.9392	control	4.9392	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1579	4.053799999999995	emotion	4.053799999999995	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1661	1.1714999999999947	emotion	1.1714999999999947	right	incorrect	n/a	male	black	black	black	anger
110.1742	2.563199999999995	emotion	2.563199999999995	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1824	3.8286999999999978	emotion	3.8286999999999978	left	incorrect	n/a	male	black	black	black	fear
120.1905	1.6424999999999983	emotion	1.6424999999999983	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.1987	2.1491000000000042	emotion	2.1491000000000042	right	incorrect	n/a	female	asian	black	asian	anger
130.2068	0.7148000000000252	control	0.7148000000000252	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.215	0.5493999999999915	control	0.5493999999999915	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.2232	3.7819000000000074	control	3.7819000000000074	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2313	2.512599999999992	control	2.512599999999992	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2395	0.5853000000000179	control	0.5853000000000179	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2476	0.7259999999999991	control	0.7259999999999991	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2558	2.069500000000005	emotion	2.069500000000005	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.264	1.4670999999999879	emotion	1.4670999999999879	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2721	1.2719000000000165	emotion	1.2719000000000165	left	incorrect	n/a	male	black	black	black	anger
175.2803	1.209399999999988	emotion	1.209399999999988	left	correct	n/a	female	black	asian	asian	anger
180.2884	1.765100000000018	emotion	1.765100000000018	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2966	1.0786999999999978	emotion	1.0786999999999978	left	incorrect	n/a	female	asian	asian	black	fear
190.3047	0.9014999999999986	control	0.9014999999999986	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3129	1.5389999999999873	control	1.5389999999999873	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3211	0.7127000000000123	control	0.7127000000000123	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3292	2.2833000000000254	control	2.2833000000000254	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3374	1.0919000000000096	control	1.0919000000000096	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3455	0.9736000000000047	control	0.9736000000000047	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3537	1.6492000000000075	emotion	1.6492000000000075	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3619	2.612700000000018	emotion	2.612700000000018	right	incorrect	n/a	female	black	asian	asian	fear
230.37	1.8703999999999894	emotion	1.8703999999999894	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3782	1.6710999999999956	emotion	1.6710999999999956	right	incorrect	n/a	male	black	black	black	fear
240.3863	3.076699999999988	emotion	3.076699999999988	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3945	1.408299999999997	emotion	1.408299999999997	left	incorrect	n/a	female	asian	asian	black	anger
