onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0355	6	active_change	correct	0.8708999999999989	right
20.0517	6	active_change	correct	0.7362000000000002	right
26.0598	6	active_nochange	incorrect	0.8459000000000003	right
36.0762	6	passive	miss	n/a	right
42.0843	6	active_change	incorrect	0.5837000000000003	left
52.1006	6	active_nochange	incorrect	0.9870000000000019	right
60.117000000000004	6	active_change	correct	0.6932999999999936	right
66.1251	6	active_nochange	incorrect	0.9808999999999912	right
72.1332	6	active_change	correct	0.6775999999999982	right
78.1414	6	active_change	correct	0.7360999999999933	right
86.1577	6	active_nochange	incorrect	0.7904999999999944	right
92.1659	6	active_nochange	correct	1.041000000000011	left
100.1823	6	active_nochange	correct	2.394199999999998	left
106.1904	6	passive	miss	n/a	right
112.1985	6	active_change	correct	1.23960000000001	right
118.2066	6	active_nochange	incorrect	0.6633000000000067	right
126.22300000000001	6	passive	miss	n/a	left
134.2394	6	active_nochange	incorrect	0.6768000000000143	right
140.2475	6	active_nochange	correct	1.0345000000000084	left
150.2638	6	active_nochange	correct	0.99969999999999	left
156.272	6	passive	miss	n/a	right
162.2801	6	passive	n/a	3.065899999999999	left
172.2964	6	active_change	correct	1.0311999999999841	right
180.3128	6	active_change	correct	1.1014999999999873	right
188.3292	6	active_nochange	correct	1.1158000000000072	left
194.3373	6	active_change	incorrect	0.6393999999999949	left
204.3536	6	passive	miss	n/a	left
210.3618	6	active_nochange	correct	1.212299999999999	left
216.3699	6	active_change	correct	0.9129000000000076	right
222.378	6	active_change	incorrect	0.8096000000000174	left
228.3861	6	active_nochange	correct	0.93719999999999	left
238.4024	6	active_change	correct	0.6564999999999941	right
244.4106	6	active_change	incorrect	1.0841000000000065	left
252.42700000000002	6	active_change	correct	0.6403999999999996	right
258.4351	6	active_change	incorrect	0.5169999999999959	left
264.4432	6	active_nochange	correct	0.8856000000000108	left
272.4596	6	passive	n/a	2.7647999999999797	left
280.476	6	passive	n/a	1.4721999999999866	right
296.4921	6	active_nochange	correct	0.9313999999999965	left
302.5002	6	active_nochange	correct	3.7040000000000077	left
