csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
33919.453125	n/a	n/a	1150529300.2990725	23844.50390625	n/a	n/a	568560366.5351715	23153.353515625	n/a	n/a	536077779.01950455	n/a	n/a	n/a	-0.0554353071	-0.08224822849999999	-0.0041330017	0.0363593703	0.016025785600000002	-0.0633202475	0.2126949585	-0.0352184358	0.0554550278	-0.1206839067	0.0361685105	-0.0637442198	0.08027871730000001	-0.017061873999999998	0.00045085309999999995	-0.073495416	-0.0815671043	0.0601092103	-0.0156611208	0.0143458601	-0.0903239704	0.012859916200000002	-0.05839309030000001	0.15934646789999998	-0.0816728835	0.0629605167	-0.022988752799999998	0.1403384934	-0.0940953771	0.021097923199999997	-0.029453344300000007	0.0244843609	-0.0519601589	-0.1487129801	0.013220688000000001	-0.0340522576	-0.0206837573	0.10319213710000001	0.043439611100000004	-0.0918245958	0.0704364359	-0.0036592023	0.0287683604	-0.0098357764	0.1914406454	-0.1008853317	-0.0053427725	0.0682595207	-0.19805559920000002	0.040493905499999996	-0.0532758486	0.1534534752	-0.0048376378999999995	0.09120598349999999	-0.015889154699999998	0.016792582900000002	-0.005350056	0.0657271579	-0.0702958106	0.10862029710000001	-0.033157891099999996	0.041808822	-0.0883367851	0.1156026912	-0.033268342400000005	0.0127339982	-0.1805911797	0.0201030037	-0.0056723827	0.10768860890000001	-0.0244197812	0.033441828300000004	-0.046618859900000004	0.07279425769999999	-0.08882333619999999	-0.0260041381	0.1588889643	-0.0191264895	-0.012871657	-0.0555766979	0.009228232900000001	0.1217078847	0.1216831682	0.1216419777	-0.035410000000000004	n/a	n/a	0.0012538681000000002	0.0340677	n/a	0.00116060818329	n/a	0.101224	n/a	0.010246298175999998	n/a	0.000539173	n/a	2.90707523929e-07	n/a	0.00107131	n/a	n/a	1.1477051161e-06	-0.00137155	n/a	1.8811494025e-06	n/a	0.0	0.0	0.0	0.0	0.0
33711.546875	-207.90625	43225.0087890625	1136468392.7053225	23832.654296875	-11.849609375	140.41324234008792	567995410.8343544	23094.677734375	-58.67578125	3442.847305297852	533364139.6546363	0.979457	15.165134	0.06993184999999999	0.0143989499	-0.17280279059999998	-0.0101907781	-0.038174009700000004	0.0812727041	-0.0571079309	0.0826482842	0.0218952894	0.0550809347	-0.17090737190000002	-0.010333009300000001	-0.0129203683	0.028335277599999997	0.0672621436	0.0563431271	-0.1494227005	-0.11122152380000001	-0.0252701735	-0.12258786810000001	-0.1016171908	0.0603639065	-0.0239150714	0.0716605191	0.0452007522	-0.0420366372	-0.00364823	-0.08741101009999999	0.08405008359999999	-0.10091915	0.028769614	0.0326197221	-0.1453487989	-0.0984801866	0.04230803	0.0613158409	0.0693992063	-0.0290116938	-0.0249443641	0.0388055986	-0.0414282674	0.1629980739	0.0062488914000000005	0.0968426736	-0.0386497566	0.0540837176	-0.13153492220000002	-0.0746614646	0.06600855480000001	-0.07820044940000001	-0.0368410656	-0.0837511014	0.169272072	0.046276494800000005	0.0059546066000000005	-0.045581529	-0.0345195562	-0.0882933584	0.1289496772	-0.1379240071	0.0349710333	-0.0879189489	-0.1090130109	0.0198341384	-0.0359993254	0.030033455499999997	0.1093838798	-0.0647525733	0.07090696610000001	-0.0019049817999999999	0.11201966220000001	-0.0670593501	-0.0560411438	0.0664343229	0.0746337772	-0.024413373999999998	-0.0559253114	-0.12065768140000001	0.0072375031000000015	-0.0365890656	-0.06916324459999999	0.1151792766	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0275811	0.007828900000000007	6.12916752100001e-05	0.0007607170772099997	0.058087	0.024019299999999997	0.003374099569	0.00057692677249	0.103279	0.0020550000000000013	0.010666551841	4.223025000000005e-06	0.0006494319999999999	0.00011025899999999992	4.2176192262399993e-07	1.2157047080999983e-08	0.000692016	-0.000379294	1.43863938436e-07	4.78886144256e-07	-0.00114053	0.00023102	1.3008086809e-06	5.337024039999999e-08	0.0	0.0	0.0	0.0	0.0
33747.60546875	36.05859375	1300.222183227539	1138900874.8744051	23819.69140625	-12.962890625	168.03653335571292	567377698.6889801	23096.294921875	1.6171875	2.61529541015625	533438839.1182289	0.934551	14.469852	0.11063355	-0.0034751396	-0.1657140977	-0.008422186199999999	-0.0309876073	0.1326144825	-0.0675550285	0.1029573902	0.0051056528	0.1040344553	-0.1112324468	0.0020931655	0.071022131	0.0544847546	0.0925685781	0.1321886019	-0.009912155	0.0365170835	-0.0146491651	0.0056400943000000005	-0.1514167999	0.1293080659	0.0200279534	0.1420763148	-0.042470056	0.0071973979	-0.0968063758	0.0696591877	-0.0385777164	-0.0539713202	-0.0287696525	-0.0517402267	0.0673300917	-0.08097090629999999	0.1741702189	0.0933978959	0.0204908423	-0.0182824092	-0.0002417666	-0.06398130190000001	-0.0657991111	0.18851976510000001	-0.0086038696	0.0620212484	-0.042365085999999996	0.10889854	-0.0839477235	-0.1292579299	0.0818065952	-0.1068420632	-0.014496060500000001	-0.116884641	0.0760660499	0.056163928499999995	-0.015577983	0.020658938	-0.194689335	-0.0329030311	0.051550213600000006	0.017292097700000002	0.0183821931	0.0461340102	-0.1158576701	0.1156350937	-0.1437774884	0.0905002243	0.0793124079	0.0524920247	-0.0327453299	-0.0244735641	0.021614138999999997	-0.030119818599999997	-0.0644514464	0.0401188412	-0.1934039766	-0.0930220643	-0.1068119148	-0.10610014599999999	0.0058334337	0.005919650699999999	0.007551237	-0.1449513851	0.1215101995	0.120893123	0.1198669825	-0.0283475	-0.0007664000000000039	5.87368960000006e-07	0.0008035807562499999	0.05797080000000001	-0.00011619999999998992	0.003360613652640001	1.3502439999997658e-08	0.133746	0.030467000000000008	0.017887992516	0.0009282380890000004	-0.000259388	-0.00090882	6.728213454399999e-08	8.259537923999998e-07	0.000420295	-0.00027172100000000005	7.383230184100004e-08	1.76647887025e-07	-0.0007353919999999998	0.0004051380000000003	5.408013936639997e-07	1.6413679904400023e-07	0.0	0.0	0.0	0.0	0.0
33762.55859375	14.953125	223.595947265625	1139910362.796402	23821.740234375	2.048828125	4.1976966857910165	567475307.7940407	23119.19140625	22.896484375	524.2489967346191	534497011.2788239	1.094661	16.948874	0.1058261	0.0434919114	-0.1233537405	-0.0123221918	-0.0784150557	0.1336443898	0.1806321734	0.0174573711	-0.0146950206	0.07408319940000001	0.026552836	0.021854132400000004	0.0428380578	0.0149179423	0.0963413008	0.08737526570000001	-0.0972202431	0.0061761112	-0.029159936600000002	-0.13598257689999999	-0.0048465693	0.0755937124	-0.0127966606	0.0814747538	-0.1728661466	-0.2236694288	0.1345676753	0.09826799550000001	0.123788205	-0.0631886205	0.1995533832	-0.0520487314	-0.026880735099999997	0.031688469500000004	0.0918418724	-0.040902036	-0.09905863820000001	-0.0268822615	0.0836856347	0.0767308061	-0.0108838745	0.1435257768	0.006889761800000001	0.073027037	-0.1414034561	0.0292445057	-0.08884198609999999	-0.1353124841	-0.18399288260000002	-0.0274315008	0.0395133185	-0.046204754699999996	-0.007932	-0.023068296800000002	-0.0216613905	0.0160394907	-0.1024120507	-0.06499728219999999	0.08629382779999999	-0.0428733971	-0.0380031812	-0.1413574302	-0.047852431699999996	0.1425901001	-0.0208726202	0.005995275600000001	0.1289152258	0.0208064367	0.0849575787	0.2084502698	0.1448872255	0.0049508784	0.2517839232	0.050340811799999996	-0.0539630458	0.0696884254	0.0303273127	-0.026885995099999997	0.0516258209	0.001531917	-0.1023433409	0.0519580332	0.1213126213	0.12010478890000001	0.1181006348	-0.0314633	-0.0031157999999999984	9.70820963999999e-06	0.00098993924689	0.063014	0.005043199999999991	0.003970764196	2.5433866239999905e-05	0.08105669999999998	-0.052689300000000015	0.006570188614889997	0.0027761623344900025	0.00029360000000000003	0.000552988	8.620096000000002e-08	3.05795728144e-07	0.000357105	-6.319000000000002e-05	3.992976100000003e-09	1.2752398102499995e-07	-0.00101877	-0.00028337800000000025	1.0378923129e-06	8.030309088400015e-08	0.0	0.0	0.0	0.0	0.0
33865.66796875	103.109375	10631.543212890623	1146883466.9696198	23798.583984375	-23.15625	536.2119140625	566372599.6613503	23136.583984375	17.392578125	302.5017738342285	535301518.46603775	0.97671	15.122606	0.06785437999999999	-0.0746400601	-0.1351095735	0.0471144367	-0.0006360415	0.15117887689999998	0.10561742939999999	0.10480341859999999	-0.012726173	-0.0028656534000000003	-0.0476652387	-0.06357634919999999	0.031543132599999996	0.046528743	0.028436934700000006	0.1076028859	0.0183282974	0.10858676369999999	0.0563906037	-0.12085137550000001	-0.1067525106	-0.0332896734	0.1268816972	0.0488151108	-0.17653030239999998	0.0582058942	0.047348788600000004	-0.1854045923	0.023063093	0.08959441380000001	-0.042897316500000005	0.019303755500000002	0.12749096769999999	0.0207136484	-0.19552197289999998	0.1129509818	-0.073537447	0.1422372355	-0.050902740300000006	-0.12229474439999999	-0.1044094257	0.0957724415	-0.0428474413	0.0763165165	0.0533513646	0.0401864075	-0.0562752945	-0.16119643990000002	-0.08974400619999999	-0.09660540150000001	0.0011287108	0.018067131	0.0426476925	0.10234175179999999	0.003302184	-0.036401260899999996	-0.122587166	0.033345198	0.0284710657	0.07885717910000001	0.0452136299	-0.11659895810000001	-0.1592247018	0.056044036	0.052113785499999996	0.015399365	-0.10804383779999999	0.13790428289999998	0.0868694613	0.053149132	-0.10193006	-0.1491235617	0.0094957002	-0.11438785119999999	0.025052765299999998	0.0950555434	-0.0944322851	0.2068032433	-0.1334538334	-0.08754063949999999	0.1161548483	0.0159388684	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0262015	0.0052618000000000005	2.7686539240000013e-05	0.00068651860225	0.037828	-0.025186	0.001430957584	0.0006343345960000001	0.079322	-0.001734699999999978	0.006291979684	3.0091840899999238e-06	-5.18476e-05	-0.0003454476	2.6881736257599996e-09	1.1933404434576002e-07	0.000357105	0.0	0.0	1.2752398102499995e-07	-0.00065078	0.00036799	4.235146084e-07	1.354166401e-07	0.0	0.0	0.0	0.0	0.0
33670.1484375	-195.51953125	38227.887100219734	1133678895.8032837	23817.58984375	19.005859375	361.2226905822754	567277585.9651031	23153.255859375	16.671875	277.951416015625	536073256.8896828	1.1105120000000002	17.194289999999995	0.04236148	0.1262468675	-0.1358191731	-0.036426021499999996	-0.13890291470000002	0.1687418879	0.023046231299999997	-0.0663543573	0.08009651799999999	-0.052754903799999996	-0.2258168757	-0.027542854300000003	0.09170908480000001	-0.08673104470000001	0.0787338309	0.1662512893	0.0012426777	-0.0546958399	-0.1067144674	0.043098341500000005	0.006400213	-0.1605800516	0.0415694753	0.0971671462	-0.0101270543	0.12180281609999999	-0.1244610036	-0.0361484654	0.0284514219	0.07816692160000001	-0.025433330299999998	-0.0571079138	-0.0648675733	0.0198022092	-0.006527401899999999	-0.0492606621	-0.0192702797	0.0421519528	0.161105195	0.1049877156	0.0739801721	0.1542399848	-0.0056529203	0.0823084057	-0.2607018899	0.0056361748	-0.1025175	-0.165261092	-0.000904135	0.0548642254	-0.16889032829999998	0.008248877	0.1698215348	-0.009536890899999999	-0.1605184694	-0.0594574478	-0.15444131449999998	0.0091208508	0.0371640945	-0.0741263186	-0.019377438700000003	0.0635734999	-0.044928586900000005	-0.1601067249	0.038870027599999996	0.11124665	-0.0610231385	0.1270657849	-0.0513650728	-0.0601585079	-0.0086591251	-0.0250189512	-0.0021373159	0.061454744699999994	-0.0019645482	0.054043390700000006	0.0621415494	0.0573357066	-0.0661669797	-0.0546148843	-0.12799692599999998	-0.1912892272	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0292022	-0.0030006999999999985	9.004200489999989e-06	0.0008527684848399999	0.0644361	0.0266081	0.00415201098321	0.0007079909856099997	0.072865	-0.0064570000000000035	0.005309308225	4.1692849000000063e-05	-5.2939499999999995e-23	5.18476e-05	2.8025906602499995e-45	2.6881736257599996e-09	0.000357105	0.0	0.0	1.2752398102499995e-07	-0.000724846	-7.406600000000002e-05	5.25401723716e-07	5.485772356000003e-09	0.0	0.0	0.0	0.0	0.0
33714.0859375	43.9375	1930.50390625	1136639590.6011353	23857.314453125	39.724609375	1578.044589996338	569171452.915287	23218.1953125	64.939453125	4217.132572174072	539084593.569397	1.0397809999999998	16.09915	0.08873450000000001	0.0971658951	-0.0739444665	-0.0200243317	-0.0348375381	0.0124443678	0.0111549457	-0.0201708406	-0.1006532	0.1161573908	0.0308851708	-0.029555559199999998	0.037250059	-0.048092421100000005	-0.0350847849	0.2107479538	-0.0664689539	-0.0790057546	0.026978721	0.0549941397	0.0437706284	-0.1637237305	0.16748007550000002	-0.1088029617	0.0025945104	-0.10045311929999999	0.0737159449	0.0713213855	-0.17012216989999998	0.1381491761	-0.1420832644	-0.0276118444	-0.15686347949999999	0.0197056006	-0.014919825800000001	0.0366555789	0.0534141791	0.0368450906	-0.011904413700000002	0.06220964480000001	0.0713617764	0.0933577199	0.0324093162	-0.012882006100000001	-0.0972862607	-0.0192570196	-0.0877353289	-0.0030750472999999997	-0.0059717388	0.0228117407	0.1158494168	-0.0724149839	-0.024730700499999998	0.0521604484	-0.0692561407	-0.0784281104	-0.0899549519	0.0889012236	0.1333837409	-0.077671691	0.026965309	0.0868097187	0.057216546500000014	-0.0183104288	0.2474489607	-0.061694205700000004	0.0199496905	0.08548533859999999	-0.0156915198	0.0879385461	-0.1346142085	0.16333476689999998	-0.08789397060000001	0.14469772779999998	-0.0009497555999999999	0.05672730030000001	-0.04596488	0.036032633700000004	-0.020977059300000003	0.09668828410000001	0.049418203099999995	-0.1465169426	0.120326335	0.1161887065	0.1093977275	-0.0197769	0.0094253	8.883628008999995e-05	0.00039112577361000004	0.0294777	-0.0349584	0.00086893479729	0.0012220897305599999	0.0722643	-0.0006006999999999957	0.005222129054490001	3.6084048999999494e-07	-0.000202086	-0.000202086	4.083875139599999e-08	4.083875139599999e-08	-0.00017425	-0.000531355	2.8233813602499995e-07	3.03630625e-08	-0.000583285	0.000141561	3.4022139122500004e-07	2.0039516721000004e-08	0.0	0.0	0.0	0.0	0.0
33789.9765625	75.890625	5759.386962890625	1141762516.0942993	23868.552734375	11.23828125	126.29896545410156	569707809.6336403	23317.564453125	99.369140625	9874.226108551024	543708812.0256387	1.1387600000000002	17.631661999999995	0.12741530000000004	0.20561269559999998	0.1021982583	-0.11750696449999999	-0.1159168215	-0.0529353635	0.0023419435999999997	-0.10733635300000001	-0.0070898476	0.0242024785	0.1562317983	-0.118975159	-0.0400900487	0.0522955349	-0.0597952526	-0.1794888029	-0.2148049528	-0.034972389799999996	0.0539265147	0.0464713534	-0.0168579726	-0.048689378	0.0087628044	0.0004085191	-0.1105569018	-0.1718318996	-0.0898131459	-0.0256359725	-0.0493890036	-0.0713086564	-0.0092614387	-0.004621920900000001	0.08060388519999999	0.030808357	0.013690653600000002	0.102578937	0.04633853809999999	-0.0310288863	-0.0810805609	0.0088576854	0.2148287627	-0.08695066039999999	0.054920478700000004	0.05792102	-0.1596989789	-0.0480568562	-0.0770175567	0.058651167000000004	-0.021104803199999998	0.0843998321	0.0665027224	0.0537648099	-0.1014284468	0.0814071035	0.08837650609999999	0.021396412799999997	0.2580707947	-0.1070418147	0.10347645720000001	0.0409488966	0.0209256453	0.0497407426	-0.00347936	0.024543898300000002	0.06472363269999999	-0.0376332781	0.1402607985	0.1983844863	0.0559418313	0.020804875100000002	0.042671914000000005	-0.002140121	-0.00079128	-0.0655334885	-0.0430517937	-0.0121388254	-0.058589809000000014	-0.030601889700000006	0.0797825959	0.0428331517	0.06411737	-0.0166502279	0.1198669825	0.1143757435	0.10540925529999999	-0.0189953	0.0007816000000000004	6.108985600000004e-07	0.00036082142209	0.0580547	0.028576999999999998	0.00337034819209	0.0008166449290000001	0.055194900000000005	-0.017069400000000002	0.0030464769860100004	0.00029136441635999993	0.000484524	0.00068661	2.34763506576e-07	4.714332921e-07	0.00033468	0.00050893	2.590097449e-07	1.120107024e-07	-0.000159079	0.000424206	2.5306128240999997e-08	1.7995073043599999e-07	0.0	0.0	0.0	0.0	0.0
33918.58984375	128.61328125	16541.376113891598	1150470736.9885404	23846.35546875	-22.197265625	492.7186012268066	568648669.141983	23347.498046875	29.93359375	896.0200347900391	545105665.0488318	0.975832	15.109017	0.09028895	0.013347258	0.1393500909	-0.0749245642	0.0355640502	0.0226622262	0.0369470325	-0.0002988184	0.0540560175	0.0241092616	0.06124386110000001	0.055739020099999995	-0.021070831499999998	-0.0156849836	0.0164235847	-0.1685243469	0.0150373766	-0.0733272355	-0.0287996206	0.0124434541	-0.0203626113	0.024468280499999998	0.115011399	-0.0477669074	-0.0103388023	-0.085550074	-0.0429763471	0.07157611929999999	0.0481558242	-0.1595483687	-0.0078910425	0.1091985877	0.0702786159	-0.1334128649	0.0481479833	0.08702842720000001	-0.1592238408	-0.0922180116	-0.0326773612	-0.0668031731	0.0665097941	-0.08271245099999999	0.0761529625	-0.0910360392	0.013324741299999998	0.023416014900000004	0.1100519288	-0.025359012200000003	-0.040239525	-0.0197088141	-0.023618857200000003	-0.03007976	-0.0564065296	-0.0759202376	0.0367606841	0.0511468629	0.11089131210000001	-0.0773081688	-0.0946609625	-0.0339309354	0.0307246712	0.036612162999999996	-0.021435326600000002	0.0848089263	0.0712374163	-0.0361956089	0.0086192836	0.0061850038	-0.0273982491	0.0482626821	0.1101905405	-0.0550879824	-0.0745592717	-0.0418917688	-0.0504641343	-0.18200207129999998	-0.039936854300000005	-0.0183666185	0.1484105979	-0.18886573920000002	-0.0569573966	-0.0517123925	0.11934271980000001	0.112315068	0.1009072399	-0.0162703	0.0027249999999999983	7.4256249999999896e-06	0.00026472266209000007	0.027130200000000004	-0.0309245	0.0007360477520400002	0.0009563247002499998	0.027085200000000004	-0.028109699999999998	0.0007336080590400003	0.0007901552340900001	0.000320013	-0.000164511	1.0240832016900001e-07	2.7063869120999998e-08	0.00024875200000000003	-8.592799999999998e-05	7.383621183999998e-09	6.187755750400001e-08	-0.000479235	-0.00032015600000000004	2.29666185225e-07	1.0249986433600003e-07	0.0	0.0	0.0	0.0	0.0
34000.59765625	82.0078125	6725.281311035156	1156040640.982193	23865.7421875	19.38671875	375.8448638916016	569573650.1602173	23382.9140625	35.416015625	1254.294162750244	546760670.0542604	0.866284	13.412855	0.06269842	-0.0674428521	0.16490165539999999	-0.0571607813	0.0503689272	-0.0222377915	0.0190821692	0.0431496296	0.0505297066	0.0337959583	0.0537071164	-0.023444615499999998	0.0485844375	-0.10155602130000001	-0.0740932009	-0.0549449597	0.0050617672	0.0533816238	0.0038205312	0.1056874712	0.0333259181	-0.034601989	0.08415809630000001	-0.1979188398	-0.013686753400000001	0.0024628926	-0.0445944264	0.0035058981	-0.0619542629	0.021342201600000003	0.0624472517	-0.0443817116	-0.0723373045	-0.035965212	0.1000207169	0.093680906	0.0806911218	-0.07804891139999999	-0.16325101919999999	-0.0200038297	-0.017385899	-0.1120342173	0.0651166095	-0.0538640055	0.1279954083	0.045893738200000006	0.12477993150000001	0.0211493211	-0.0190618191	-0.053525733799999996	-0.0190906284	-0.0327254864	-0.060262164000000014	0.0195369897	-0.09369560310000001	-0.0441922057	0.08724498210000001	0.0579873719	-0.0318593567	0.06960277849999999	-0.049697644000000006	0.0801400296	0.0371238125	0.0040295469	0.1164048599	-0.1314137162	-0.0387329389	0.05238266	-0.0750042944	-0.0391017887	0.0631173691	-0.029735179	-0.035412142	0.1083893707	-0.031738027	0.0334516258	-0.0879834909	-0.1214918636	0.1251015824	0.08891195710000001	0.0492833711	0.056316373899999994	0.11875383099999999	0.1100111431	0.0959136145	-0.00812088	0.008149420000000001	6.641304633640001e-05	6.594869197440001e-05	0.014989099999999997	-0.012141100000000005	0.00022467311880999995	0.00014740630921000012	0.036454	0.009368799999999995	0.001328894116	8.777441343999993e-05	0.0	-0.000320013	0.0	1.0240832016900001e-07	0.000269365	2.0612999999999946e-05	4.248957689999978e-10	7.255750322499999e-08	-0.000159079	0.00032015600000000004	2.5306128240999997e-08	1.0249986433600003e-07	0.0	0.0	0.0	0.0	0.0
