csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
36358.8359375	n/a	n/a	1321964950.7300415	21691.013671875	n/a	n/a	470500074.11346817	21574.369140625	n/a	465453403.81595236	n/a	n/a	n/a	n/a	-0.06360736980000001	-0.0067657711	-0.0488295733	-0.0786810195	-0.0697909382	0.0170199349	-0.0396888428	0.1284656542	-0.044047801399999996	0.012320081200000001	-0.19106445460000002	-0.2603688253	0.0175322626	-0.0653297675	0.064450058	-0.042539113200000006	0.10300884210000001	-0.0025137944	0.06406818639999999	-0.0527379776	0.0896972708	-0.0619759942	0.0240531994	-0.031823911499999996	0.05786819360000001	-0.0328264228	0.0500221701	-0.0025497239	0.11095688140000001	-0.0561362711	0.054814558799999996	-0.0582542566	0.0146695005	-0.046042475199999995	0.0064893953	-0.0620144717	0.0444687554	-0.0773670754	0.0025561632000000003	0.0711551406	-0.106171667	0.1323613161	0.0723827413	-0.0434743132	-0.0206666363	-0.0702004151	0.0202233543	-0.0320367391	0.0721661023	-0.2540190491	0.1340766898	-0.12662080720000002	0.0113882097	-0.0187797042	-0.053667448300000004	0.0753764039	-0.0712624605	0.1360009416	-0.0765447587	0.1544475984	-0.0329440121	0.1635113094	-0.0135472615	0.0403574787	-0.116961008	0.0627177875	-0.04395648519999999	0.1249150071	-0.154621165	0.0931079312	-0.0322109094	0.0890957137	-0.0522278479	0.0202266514	-0.0264177448	0.0178136698	-0.0522889471	0.0161794441	-0.042989979299999995	0.0634389214	-0.0907636275	0.0514389254	-0.0316902567	0.0153664351	-0.0743703827	-0.049076142	0.061722233700000004	-0.0626648787	0.2467706056	-0.032586769700000004	0.0797836276	0.018031433200000002	0.038696733	-0.0852656499	0.055723033899999996	0.0213286599	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0193077	n/a	0.00037278727929	n/a	0.0559108	n/a	0.0031260175566399998	n/a	0.165113	n/a	0.027262302769000005	n/a	0.0007310249999999997	n/a	5.343975506249996e-07	n/a	0.0010225	n/a	1.04550625e-06	n/a	0.000352306	n/a	1.2411951763599998e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36248.62109375	-110.21484375	12147.311782836914	1313962531.1982574	21678.716796875	-12.296875	151.213134765625	469966761.9591103	21586.267578125	11.8984375	465966947.95441055	141.57281494140625	1.519624	24.4547	0.11902788999999996	0.095577164	0.0511901783	0.0822978321	-0.0879740242	-0.0455066933	-0.1105389618	-0.0679831498	0.1079950714	-0.026043537599999996	-0.1490096222	-0.14142074529999998	-0.17009413739999998	-0.0043319497	0.0588792167	-0.043553611799999996	0.0005276743	0.032861609900000005	0.127400225	-0.0357011146	-0.0081087937	0.037125791	0.0930715684	-0.0030363237	-0.1245324759	0.0335874661	0.0685759278	-0.0149180878	-0.013920293500000002	0.0095430627	0.0500749375	0.20150648300000001	-0.1454831171	0.0470426544	-0.14173184560000002	-0.1513574855	-0.0711718367	-0.2270735761	-0.0444660553	-0.0311934108	0.057385855599999994	0.0250099217	-0.0377775439	-0.0141440579	0.1020956567	-0.0180574979	0.0269848768	-0.0852489151	-0.07801235349999999	0.0502795153	-0.15163881699999998	0.11947071529999999	-0.0030212584000000003	0.052306905199999996	-0.050386037800000005	-0.074333053	-0.019131273100000002	-0.10180768890000001	0.23290350129999998	-0.0508964083	0.0509546363	-0.0584383363	0.0486243649	-0.07679057110000001	-0.1119979302	-0.06835875870000001	-0.08437668640000001	-0.024742120899999998	0.1144711393	0.0785404537	0.0413391627	-0.0678720868	0.0065302841	-0.10077885619999999	-0.0915844079	-0.0542917246	-0.044553317	0.0411485896	-0.1504906992	0.0364030169	-0.021391885299999996	-0.058144287300000014	-0.186613592	0.1096663426	-0.09331639300000001	0.0277158479	-0.0063631054	0.11849380539999999	-0.0258196156	-0.0456397053	-0.0162632957	0.0934149397	0.052248763899999995	0.07434480809999999	0.06597548	0.0997265397	0.1309134063	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.00565016	-0.01365754	3.19243080256e-05	0.0001865283988516	0.0164448	-0.039466	0.00027043144704000003	0.001557565156	0.20578	0.040667000000000016	0.042345408400000006	0.0016538048890000006	0.0007620199999999998	3.0995000000000024e-05	5.806744803999996e-07	9.606900250000016e-10	0.00126113	0.0002386300000000001	1.5904488769e-06	5.694427690000005e-08	0.000117184	-0.00023512200000000002	1.3732089856e-08	5.5282354884000005e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36214.79296875	-33.828125	1144.342041015625	1311511229.7694244	21711.78515625	33.068359375	1093.5163917541504	471401614.6711578	21613.087890625	26.8203125	467125568.16788095	719.3291625976562	1.301072	20.937637	0.12836469	0.148354063	0.0532615161	-0.0252809322	-0.0032124403	0.0667450402	-0.0198622328	-0.0754573268	0.09107853029999999	-0.024232338	-0.1607572794	-0.172731682	0.0040451933	-0.1909200539	-0.007601173	0.0010330275	-0.0452352084	0.0242554295	0.1383380098	0.0324260292	-0.0602186721	0.0872554517	0.0397251786	-0.11692970119999999	0.14125690400000002	0.1425088037	0.1176614732	-0.0464099879	-0.085300245	-0.137573384	-0.0371516929	0.0698289406	0.0919667527	-0.07130081190000001	-0.10153387009999999	-0.0360804481	-0.0797187157	0.0374498909	-0.0739851325	0.0737807594	-0.0323745436	-0.0633206509	0.0604702671	0.0237973939	0.060609877	0.10441317480000001	0.1553573717	-0.0584185727	-0.065425484	0.08816499539999999	-0.10549799039999999	0.1531219666	-0.0330327115	-0.0825841325	-0.0930003241	0.0177613923	0.0151698286	-0.1335280508	0.1417066329	0.0356003985	0.0677427715	-0.042260498	0.0485549531	0.1174360877	-0.1495143806	-0.1551826071	0.0300318021	0.0163406491	0.0191742574	0.1300840734	0.0183581374	0.1257970508	-0.0412688408	0.1577917838	0.0084653251	-0.045003155700000005	0.1816106617	0.033386048	-0.0432098978	-0.0191299146	0.0641570964	-0.0093960347	0.0165573472	0.060953519299999995	-0.0175373004	-0.052687525199999995	0.031233224	0.0628040143	-0.06658040559999999	0.0488695867	0.038890435099999995	0.0554144487	0.1392097299	0.0091947043	-0.0253474136	-0.0676126043	-0.0534817271	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0103804	0.004730239999999999	0.00010775270416	2.2375170457599995e-05	0.0639806	0.0475358	0.00409351717636	0.0022596522816400004	0.17783099999999996	-0.027949000000000057	0.031623864560999984	0.0007811466010000033	0.0003733	-0.0003887199999999997	1.3935289000000002e-07	1.5110323839999976e-07	0.000804041	-0.000457089	6.46481929681e-07	2.0893035392100004e-07	0.0	-0.000117184	0.0	1.3732089856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36361.5390625	146.74609375	21534.416030883793	1322161522.9937134	21724.33203125	12.546875	157.424072265625	471946602.2039948	21615.765625	2.677734375	467241323.5549317	7.1702613830566415	1.537528	24.742819	0.13388008199999998	-0.0859086353	-0.0125228919	-0.092999632	-0.0666419097	0.0184974153	0.0574001946	0.052925145599999994	-0.041366963199999995	-0.071006745	-0.0766734078	-0.12616605849999998	-0.1374878139	-0.0158459138	-0.0743653597	-0.0567978663	-0.0129767677	-0.0183484656	-0.0397384364	-0.0734519247	0.0806797246	0.0049710613	-0.1141406619	-0.1260861152	0.1287871578	0.0785261451	0.0436911302	-0.0400703364	-0.1028493625	0.0239182062	0.021063433399999998	-0.08392175630000001	-0.0184648287	-0.0894976116	-0.038173978500000004	-0.0124322664	0.0286984425	0.1344150121	0.018367433	0.0511329733	0.1371204666	-0.0331370462	0.0320688232	0.0242736484	-0.0626700865	0.03736662	-0.027964878500000002	0.0316654719	0.0733289653	0.0676608885	-0.1118066316	0.09263480240000001	-0.0258172004	-0.0441920066	-0.1014916979	0.0261594002	-0.013569775	0.10856384570000001	0.1376564756	0.0120362714	0.0410955539	-0.048141303200000006	0.1669633335	0.0016942760999999998	0.016464810700000002	-0.028636406899999998	0.0478069432	-0.0191509317	-0.07215140169999999	-0.0406349774	0.0907741058	-0.0062337819	0.0281488293	0.20142853600000002	0.0372239389	0.0079960793	0.0094235026	-0.05407482809999999	0.033670709900000005	-0.0732584295	-0.19077685170000008	-0.0182135006	0.0453487408	-0.0306254883	0.12086362789999999	-0.0639813834	0.0353364149	0.0576821174	-0.0946909434	-0.0181627208	0.0998113231	0.0008264114999999999	-0.0227997634	-0.1624813306	0.095042414	0.10499784470000001	0.054551118899999994	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.000186232	-0.010566632	3.4682357824000014e-08	0.000111653711823424	0.0429616	-0.021019000000000003	0.00184569907456	0.0004417983610000001	0.136211	-0.04161999999999996	0.018553436521	0.001732224399999997	0.0011297	0.0007564	1.27622209e-06	5.721409599999999e-07	0.00126113	0.000457089	1.5904488769e-06	2.0893035392100004e-07	2.1175799999999998e-22	2.1175799999999998e-22	4.484145056399999e-44	4.484145056399999e-44	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36291.09765625	-70.44140625	4961.991714477539	1317043769.0954742	21691.15234375	-33.1796875	1100.8916625976562	470506089.9997711	21594.873046875	-20.892578125	466338541.9106484	436.4998207092285	1.298245	20.892132	0.081586132	-0.0367954648	0.005408269100000001	0.1059221835	0.0519872932	-0.08042753679999999	0.0028920324	0.0563550651	0.09939007300000001	0.121389828	-0.0182963494	-0.050393636900000004	-0.0638250638	-0.012862811000000002	-0.1143702917	0.019275889299999998	0.07931966480000001	0.0630029386	0.1455265636	-0.0678723129	0.0053827567000000005	-0.17725259829999998	-0.0269593521	-0.042147188700000005	0.0772593465	-0.0138387851	-0.1898707071	-0.0382864864	0.0626671595	0.1439864122	-0.08826281779999999	0.060133251799999995	-0.0575606543	-0.08000182809999999	0.08074883969999999	-0.034695024500000005	0.06187307650000001	0.1391926993	0.08457796890000001	-0.0541738066	0.0046036409999999995	0.0210619854	0.0919211825	-0.0421385388	-0.0357396029	-0.0697031951	0.0263403526	-0.1217899078	-0.0047714715	-0.11570993619999999	-0.10273366619999999	0.1051313234	0.0561578104	-0.022111929199999998	-0.10251022859999999	-0.0303228267	0.0492572167	-0.022752322999999998	0.0235585167	-0.18384346769999999	0.0326178833	-0.0892223963	0.0751684319	0.055630941399999995	0.11249398140000001	0.030864367799999997	0.0489017153	0.08288054339999999	0.0642586769	-0.0769383808	-0.0292856279	-0.0692228672	-0.1778685709	0.0489772935	-0.047510318600000004	-0.0587210441	0.0312094473	-0.0266024401	0.09961345529999999	-0.0311166617	-0.0036680392999999998	-0.1319697988	-0.0087441605	0.021908392999999998	0.0330525099	-0.1571170093	0.11747967880000001	-0.038482944399999996	0.0674815013	0.07942514219999999	0.0111029063	-0.06203330360000001	-0.030426892200000007	0.056189780700000004	0.129727154	-0.1272491046	0.0241721722	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0112773	0.011463532	0.00012717749528999998	0.00013141256591502396	0.0191602	-0.0238014	0.00036711326404	0.0005665066419599997	0.117389	-0.01882199999999999	0.013780177321000002	0.00035426768399999967	0.000910128	-0.0002195719999999999	8.283329763840001e-07	4.821186318399996e-08	0.000930718	-0.00033041200000000014	8.66235995524e-07	1.0917208974400006e-07	-1.0587899999999999e-22	-3.176369999999999e-22	1.1210362640999998e-44	1.0089326376899996e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36313.83203125	22.734375	516.851806640625	1318694396.7938385	21667.931640625	-23.220703125	539.2010536193849	469499261.58279806	21570.435546875	-24.4375	465283689.6818887	597.19140625	1.194599	19.224207	0.092250481	0.053522126399999995	-0.09162139	0.0852343318	0.0540164537	-0.0787524776	-0.0670136057	-0.0124963259	0.0225101115	0.1131962457	0.0202032437	-0.1318719872	0.0617542643	-0.020488274299999998	0.009443598499999999	0.035400032000000005	-0.0196338281	-0.024397310699999997	0.0025281825	-0.021713011400000003	-0.0075707434	0.042321889800000005	-0.059734520199999995	-0.07116817660000001	0.0136486951	0.0323263814	0.0023124993	-0.0263430646	-0.0180514622	-0.036902384100000005	0.013350985	0.058040953099999994	-0.0329421821	0.0356343478	0.13428433439999998	-0.0416579656	0.0995956403	0.025253643500000002	0.0518031775	-0.0045788368	0.0990493492	-0.0755138363	-0.0643334873	-0.1110323822	0.0134549466	-0.1015875355	0.06377689519999999	0.0454987212	-0.0704042184	-0.0535344958	0.052789231299999996	0.1057361459	-0.0988902338	-0.0539766393	-0.05654667400000001	-0.07675107	-0.0176632374	-0.0964837672	0.0106505865	-0.1190818567	0.058761477199999995	0.064850114	-0.010923118400000001	0.0938002268	-0.0294651675	-0.0442922757	-0.0307014334	0.0113190426	-0.045733376500000006	-0.0333456994	0.0722016206	-0.0330324615	0.025154840699999997	0.0927970152	-0.11119920470000001	-0.0408309101	-0.0946695889	-0.0118207269	-0.007467073100000002	-0.0759654578	-0.0786385642	0.0088589789	-0.0976383791	-0.0522181062	-0.0162070626	-0.0718654054	-0.0298509539	-0.0681754227	0.0089211777	-0.0894051948	-0.00928215	0.025286560899999998	0.0062243456	-0.010875753500000002	-0.1300391701	-0.1341380094	-0.0864175493	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.000146031	-0.011423330999999998	2.1325052961e-08	0.00013049249113556097	-0.0322668	-0.051427	0.0010411463822399998	0.0026447363290000004	0.125708	0.00831899999999998	0.015802501263999996	6.920576099999966e-05	0.00124654	0.00033641199999999985	1.5538619716e-06	1.1317303374399993e-07	0.000845507	-8.521099999999998e-05	7.14882087049e-07	7.260914520999994e-09	2.1175799999999998e-22	3.176369999999999e-22	4.484145056399999e-44	1.0089326376899996e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36292.15234375	-21.6796875	470.00885009765625	1317120321.7419586	21682.177734375	14.24609375	202.95118713378903	470116831.30502695	21596.72265625	26.287109375	466418429.49098206	691.0121192932129	1.161337	18.688934	0.06727365199999998	0.1477037094	0.0013340636	-0.0738240846	-0.0124986325	0.0035335983000000007	-0.1285433132	-0.0379270883	-0.086406174	-0.026641027299999998	-0.0050030962	-0.0976557178	0.0339263364	-0.1067549814	0.0969004683	-0.0262340593	-0.0474270422	-0.0358282354	0.0087744909	-0.0277197219	0.014672373300000001	-0.0010526285	-0.0880448605	-0.1501610153	-0.0466609465	0.015378511299999996	0.040165025099999994	-0.18698520289999998	0.0201380157	0.0679573151	-0.023331884700000003	-0.0067371021	-0.0650863678	-0.0044123134	-0.0541514891	0.066820096	0.0413920933	-0.1106932611	-0.009239581	-0.083386798	-0.1263455649	-0.0745082558	-0.05475115269999999	0.0429734922	0.1257704027	0.018211842199999998	0.0497518843	0.0688963794	-0.0584731493	0.0033601245	0.026774545	0.0398686827	0.0544141663	0.13924519259999998	-0.16990666489999998	-0.0497381058	-0.1355325204	0.006071913000000001	0.0310062475	0.033591261000000004	0.12147189259999999	0.032266680299999996	-0.034041581800000005	0.0657964109	-0.1239312223	-0.0037109302000000004	-0.047336776399999995	-0.054091082900000004	0.0522171241	-0.035175723799999996	0.16209699630000002	0.0170046233	-0.1277756976	0.0927763133	0.0365327582	-0.0418020808	-0.0801737172	0.0687023052	-0.0723521094	0.0508352613	-0.0128527502	-0.0107020169	0.0884843146	-0.11559049630000001	-0.1641235582	0.0647876908	-0.0362944642	0.0166821505	-0.0500358602	-0.08238088589999999	-0.11168636	-0.0586938538	0.0366496152	0.036561259	-0.0554177841	-0.0008020882	-0.053671295	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.000147983	-1.951999999999997e-06	2.1898968288999998e-08	3.8103039999999914e-12	-0.0322623	4.4999999999975615e-06	0.00104085600129	2.024999999997805e-11	0.106072	-0.019635999999999987	0.011251269184	0.00038557249599999947	0.000570994	-0.0006755460000000001	3.2603414803600004e-07	4.56362398116e-07	0.0008408160000000001	-4.690999999999918e-06	7.069715458560001e-07	2.2005480999999233e-11	-0.000272387	-0.000272387	7.4194677769e-08	7.4194677769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36296.75	4.59765625	21.138442993164066	1317454060.5625	21716.32421875	34.146484375	1165.9823951721194	471598737.5738678	21633.5859375	36.86328125	468012040.51519775	1358.9015045166016	1.178981	18.972864	0.11886054499999996	-0.0394456036	0.0323860029	-0.1600203258	-0.0494668648	0.03787688	0.0552305936	-0.0489962825	-0.0990330143	-0.0899225639	-0.027667924700000002	-0.07291033059999999	0.026030264100000002	-0.0075421467	0.0486232941	-0.08757412939999999	-0.1033376842	-0.0770243821	-0.015701102800000002	-0.083849656	0.1003223409	-0.0881599942	0.0429990165	-0.07508647639999999	-0.0820529594	-0.124002531	-0.050327381399999996	0.1473216721	-0.041431239700000004	0.013713142099999999	0.1410086898	0.0344840569	-0.0626278112	-0.0402025306	-0.0889913477	-0.040843717200000004	-0.0885723397	0.0419548786	0.1554517779	0.0747459307	-0.0516255382	0.025511170099999998	0.0322838036	-0.0964765582	-0.026807175099999997	0.108713806	-0.0325393038	0.0724949251	0.0395597049	0.0722830705	-0.0660386514	-0.0016011285	0.09871269949999999	0.0471539928	-0.1113501203	-0.0030795768	-0.0550784633	0.0566017509	0.04687981980000002	0.12410203480000001	-0.0132961785	0.1019120317	0.0334893811	0.0146962242	-0.0568711524	0.060984444900000004	-0.0165890216	-0.0155525608	-0.0246890559	0.10106668	0.0815625092	-0.19490457519999999	-0.0106617953	-0.11181645259999999	-0.0043077177	0.1495204109	0.0667264943	-0.0170917272	-0.08606219300000001	0.0536320584	-0.08731170740000001	0.0168064398	0.0532257097	0.0368956173	-0.036072332400000004	-0.1533357046	0.1024188202	0.018696541	0.0515392388	0.0042276413	-0.01055043	-0.0134650875	-0.0175061062	-0.022545182799999997	-0.0520452758	-0.017078429	-0.054692464100000004	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.000142538	5.445e-06	2.0317081444e-08	2.9648024999999987e-11	0.0235912	0.05585349999999999	0.0005565447174400001	0.00311961346225	0.069188	-0.036884	0.004786979344000001	0.0013604294560000002	0.000385441	-0.00018555300000000006	1.48564764481e-07	3.442991580900002e-08	0.0007486719999999999	-9.214400000000015e-05	5.605097635839999e-07	8.490516736000031e-09	-0.000517042	-0.000244655	2.6733242976399997e-07	5.9856069025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36345.4453125	48.6953125	2371.233459472656	1320991394.9639282	21718.630859375	2.306640625	5.3205909729003915	471698926.40579605	21669.630859375	36.044921875	469572901.58157736	1299.2363929748535	1.221805	19.662012	0.097324212	-0.1143494034	0.0547802376	0.0254713275	-0.020977820600000002	-0.017567243	0.0376564335	0.0529894821	-0.1737219504	-0.0663379202	-0.0119997471	0.0693491059	-0.0872298766	0.0648116337	0.011481586499999998	-0.042198187000000005	0.0638572852	0.017713553400000002	-0.0112278396	-0.0014277971	-0.1605205236	-0.0299681009	-0.0074881216000000006	0.07521800070000001	0.0971792139	-0.0258324151	-0.0794373948	0.0295996879	-0.0886978544	0.043094018600000006	-0.0069585779	-0.050134935	-0.0189655484	0.0006601941	0.1031127248	0.0677935008	-0.0407738213	-0.1359685246	0.17869127	0.0129949878	-0.0731069178	-0.0736363037	-0.0783057541	0.1760959797	-0.051225153200000005	-0.0014731582	-0.0967746437	-0.046100268300000004	0.059245553	0.1312339958	0.0673635641	-0.1083205493	-0.0652399682	-0.043764027999999996	-0.1202535663	0.0061774793	-0.1092269358	0.13472302460000002	-0.0286926435	0.01942986	-0.0648861441	-0.0506245587	0.0679021333	-0.1311056231	0.0336838528	0.0300708366	0.07643050280000001	-0.0679433091	0.06646606599999999	-0.013923737299999999	-0.0628706603	0.0598103934	-0.0181167778	-0.1164355258	0.0418219899	0.0876652149	-0.038286624	-0.0072054972	-0.044475157	0.0295298409	0.031142173	0.012707233799999999	-0.0628541552	-0.0667404379	0.09463340070000001	-0.024761651099999997	-0.0178552387	-0.1788571815	-0.13557442320000002	-0.15307149	-0.0079194499	-0.06842576410000001	0.0878153412	-0.09562195039999999	-0.1205691453	-0.0226577672	-0.0371395912	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0236168	-0.023474262000000003	0.00055775324224	0.0005510409764446438	0.0236021	1.0899999999997715e-05	0.0005570591244099999	1.1880999999995024e-10	0.0230394	-0.0461486	0.0005308139523600001	0.0021296932819600003	0.000919759	0.000534318	8.459566180809999e-07	2.8549572512399997e-07	0.000735373	-1.3298999999999926e-05	5.40773449129e-07	1.768634009999981e-10	-0.00051085	6.192000000000026e-06	2.609677225e-07	3.834086400000031e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36304.25	-41.1953125	1697.0537719726562	1317998568.0625	21694.1875	-24.443359375	597.4778175354004	470637771.28515625	21641.185546875	-28.4453125	468340911.8742714	809.1358032226562	1.10953	17.855217	0.0582903	-0.06751646879999999	0.0042765319	0.09960141480000001	-0.020121698799999997	-0.0756671146	-0.017719203899999997	0.0535882644	-0.1002229238	-0.0452403485	-0.0021431168	0.1408295312	-0.0787624987	-0.1196763209	-0.0350400719	-0.0511257262	0.06960325120000001	0.061562587	-0.0274218517	-0.0087571849	-0.0453464902	-0.0508736911	-0.029707081	0.0010755769	-0.0946868935	-0.0066166022	-0.0401412796	0.0709280649	-0.0241315875	0.1988342936	0.10463963130000001	-0.0714692321	0.0987640717	0.059195619299999995	0.009435751800000001	-0.0083803326	0.0025204559	-0.158977015	-0.0292996352	0.008486181899999999	0.0186736739	0.0014598732999999999	-0.0851359007	-0.049405621600000005	-0.0271830514	-0.0660551472	-0.056714927400000004	-0.0978719149	0.0569836984	-0.0148802957	0.070565877	-0.0995206666	0.0575582633	0.0361078761	-0.0425898522	-0.054856973899999995	-0.058178640499999996	0.11778031539999999	-0.0644680204	0.033333253199999996	0.0128300013	-0.1494870046	-0.021934219900000003	-0.0098984648	0.008534570200000001	0.0571925682	-0.0230260597	-0.0815077161	0.0778904821	-0.0630081867	-0.035605031	0.045151946799999995	0.0054268778	-0.1459739809	0.0794288115	-0.052323145	-0.0692899941	0.035275554199999996	0.0974213278	-0.055410235099999997	-0.01027483	0.045282351	0.0372819819	0.2294376836	-0.0607363505	-0.0130743368	0.0254229382	-0.16067700599999998	-0.0689200398	-0.154374968	0.054958188600000006	-0.173398455	-0.0676244616	0.0182388685	-0.0286662248	-0.0029537013	0.0207156547	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0236185	-1.7000000000003124e-06	0.00055783354225	2.8900000000010627e-12	0.0464934	0.02289130000000001	0.0021616362435600005	0.0005240116156900003	0.027485200000000005	0.004445800000000003	0.0007554362190400003	1.976513764000003e-05	0.000570994	-0.00034876499999999985	3.2603414803600004e-07	1.2163702522499993e-07	0.000705923	-2.9449999999999987e-05	4.98327281929e-07	8.67302499999999e-10	-0.000751665	-0.000240815	5.65000272225e-07	5.799186422500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
