csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
35496.62890625	n/a	n/a	1260010663.708023	21121.779296875	n/a	n/a	446129560.66589737	21018.578125	n/a	441780626.3967285	n/a	n/a	n/a	n/a	-0.0358893888	0.0108798312	-0.1178168282	0.1606469977	0.0002710854	-0.0565534041	0.1580834931	-0.0048226288	0.2388843856	-0.0455204421	0.16136884210000002	-0.08851703970000001	0.056942052300000004	-0.1123823233	0.09324638539999999	-0.0585906276	0.16073640890000002	-0.0810075807	-0.0256405079	0.171374693	-0.0316943667	0.0291320338	-0.15380231560000002	0.11923875029999999	-0.0837546704	0.12477026960000001	-0.0195799989	0.0744808068	-0.09021577720000001	0.0706179533	-0.0422302586	0.0001599255	0.1427327125	-0.1667618527	0.033989417200000004	0.1830493253	-0.0454959007	0.086480567	0.0255294772	-0.015999458	0.1417670365	-0.0802735998	0.10816745650000001	-0.1002416053	0.10983271630000001	-0.1204458059	-0.059918752199999994	0.1158209233	-0.0919207695	-0.0360674322	0.1392795746	-0.1594017866	0.20171294050000002	-0.12497198400000001	0.0287326637	-0.051383240499999996	0.07996206759999999	-0.0405688175	0.029654598799999998	-0.2683163977	0.09486329	0.1111280434	-0.08157890429999999	0.0967541926	-0.09734156779999999	0.0008185237	-0.0971329769	0.0040115155999999996	-0.0830309502	0.061246046900000004	-0.0134405584	0.0078785723	-0.2100410078	0.1240923723	-0.014076008400000001	0.1088505975	-0.028475154199999998	-0.0503088029	0.20248460969999998	-0.0461553824	0.0206431437	0.013857027	0.0002988907	-0.029322558	0.043183392	0.0402213621	-0.10034275320000001	0.1217078847	0.1216831682	0.1216419777	-7.11369e-05	n/a	5.060458541610001e-09	n/a	0.06962690000000002	n/a	0.0048479052036100026	n/a	0.111181	n/a	0.012361214760999998	n/a	0.0069321	n/a	4.805401041e-05	n/a	0.000917019	n/a	8.409238463609999e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
35489.0703125	-7.55859375	57.13233947753906	1259474111.6455688	21105.880859375	-15.8984375	252.76031494140625	445458206.85013205	20995.19140625	-23.38671875	440798062.18507385	546.9386138916017	1.353712	24.699242	0.12222141310000002	0.0466126773	-0.1642759898	0.0456372205	-0.0019646573	-0.156937784	0.0250182899	-0.0381734651	-0.10446641220000001	0.12124419300000001	-0.1345953239	0.15628387470000002	-0.2350415717	0.0375184659	0.0695358442	0.08967150300000001	-0.1318458311	-0.0351305416	-0.1033259636	-0.18184284420000002	0.10251794859999999	-0.0090504001	0.0843572958	0.009698539499999999	0.057441918499999994	-0.044184932	0.15065051470000002	0.10962043169999999	0.076067988	-0.0867507539	0.07155510400000001	0.052697930700000006	-0.0366078571	0.0611243262	0.012079837	-0.09013346300000001	0.050516385899999995	0.18862966420000002	0.0100172548	-0.0135221586	0.1637338261	-0.0543891704	-0.0120155105	-0.0051402805	-0.0497882547	0.013984403999999999	0.021289041600000003	0.1189975945	0.26527293550000003	-0.0540114377	-0.0106881026	-0.08846360980000001	-0.11040709189999999	0.166703821	-0.2628980149	0.1483463245	-0.1095513524	0.0274061565	-0.0254415266	-0.1535421496	-0.11376631570000001	0.19206968219999998	0.0377322731	-0.042815727000000005	0.035219183700000004	0.0816985834	-0.0200888867	-0.0427711359	-0.045858244900000004	-0.0951965586	0.13541236269999998	0.0774373898	-0.0593746142	0.0187122047	0.1144458201	0.21288510309999997	0.0344375488	-0.028380907200000006	-0.0375329779	0.134498534	0.0314394623	-0.0031465613	-0.0363993507	-0.1239081133	0.0411553779	-0.0141788486	0.0168611609	0.0019922525	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0169865	-0.0169153631	0.00028854118225000005	0.0002861295088048416	0.07222109999999997	0.002594199999999949	0.005215887285209995	6.729873639999737e-06	0.06258030000000002	-0.04860069999999997	0.003916293948090003	0.0023620280404899967	0.00586922	-0.0010628800000000004	3.4447743408399995e-05	1.1297138944000007e-06	0.000936362	1.9343000000000008e-05	8.767737950439999e-07	3.741516490000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35486.7734375	-2.296875	5.275634765625	1259311089.0044556	21108.615234375	2.734375	7.476806640625	445573637.11288834	21008.7109375	13.51953125	441365935.2554321	182.77772521972656	1.531658	27.945969	0.14083483	-0.107736659	0.0333579705	-0.0714826356	-0.0738625458	0.0886979106	0.07875231190000001	-0.060727364900000004	0.1487240655	0.12067932880000001	-0.1607243588	0.2099125105	-0.1593455274	0.0374730411	-0.12177270289999999	0.0316096627	0.0327383525	-0.2315941732	0.09807815199999999	-0.0898625113	-0.12001676119999999	0.189541858	0.1274122102	-0.051453245999999994	-0.1508214741	0.1270332689	-0.08604642380000001	0.07897803469999999	0.0018859897	0.020247325400000002	0.0870452818	0.0757695241	-0.18028296289999998	0.0194206305	0.0664953484	-0.0890145326	-0.09030148710000001	0.0178544118	0.0309628425	-0.2318400904	-0.1057204851	0.006250314	0.1412922462	0.045610589400000005	-0.1976648493	0.0176498529	0.019720444	-0.0160882805	0.1348308435	0.0315605444	-0.024625392000000003	-0.06754732	-0.20962568969999998	0.049846169800000006	-0.2358211009	-0.16818419269999998	-0.1668801493	0.0175446787	-0.0139010666	0.0429666997	0.11804107779999999	-0.132265565	-0.1542834309	-0.2906798083	-0.056294382999999996	0.0246249763	0.001063228	-0.0420438886	-0.023240262799999998	0.10654521039999999	-0.10102069470000001	-0.0363675	-0.0864905376	0.1053761085	0.039247873100000004	0.1718648851	0.0089435598	0.1781540032	0.051370959699999996	-0.0625363202	-0.028545849900000007	0.0024165006	-0.0393711484	-0.0134705897	-0.1173555114	0.0206892825	-0.1020846674	-0.0266081625	0.1215101995	0.120893123	0.1198669825	-0.00940442	0.0075820800000000015	8.844311553640001e-05	5.7487937126400027e-05	0.066234	-0.005987099999999968	0.004386942756	3.584536640999961e-05	0.0651882	0.0026078999999999825	0.0042495014192400005	6.801142409999909e-06	0.00359458	-0.00227464	1.29210053764e-05	5.173987129599999e-06	0.0008533719999999999	-8.299000000000003e-05	7.282437703839998e-07	6.887340100000002e-09	0.000135525	0.000135525	1.8367025625e-08	1.8367025625e-08	1.0	0.0	0.0	0.0
35486.71484375	-0.05859375	0.0034332275390625	1259306930.4016266	21127.90234375	19.287109375	371.9925880432129	446388257.4470368	21111.076171875	102.365234375	445677537.1347084	10478.641208648682	1.654924	30.195042	0.227077055	0.0543512262	0.037073684100000004	0.09114863849999999	0.0834372612	0.0247866234	-0.0368691362	0.0567175535	-0.0575079618	0.0543509342	0.1328362282	0.2642968804	-0.0385256137	-0.0021057009	-0.0153345966	-0.058147043499999995	0.043411989000000005	-0.17279248260000002	0.0849451061	0.1664116598	0.09730898619999999	0.07326072809999999	-0.0239636091	-0.044732469000000004	-0.1096797696	-0.048517476600000005	-0.0447980064	0.0691202964	-0.035773931200000005	-0.0487949252	0.09313831539999999	-0.0383227185	0.2437299827	-0.0197683155	0.1572017079	0.018108032	0.1137930727	0.0037187463	0.09423085519999999	-0.034958404900000004	-0.0235582448	-0.0051765331	-0.1120808123	-0.1202889371	-0.209102227	0.10215053519999999	-0.0740423344	-0.1200742927	0.1874313619	0.0390908101	-0.0028566446999999996	0.1076078332	0.0201031619	0.0104191647	-0.1743578121	0.007912449	0.0370446937	0.0231429801	0.0055093575	0.137116925	0.10579628740000001	0.0715690784	0.0110378621	-0.1561691309	-0.09413829580000001	-0.1036879394	0.0252692521	0.0108941624	-0.0694765071	-0.0594771679	0.025337781099999998	-0.07882467280000001	-0.0483872535	-0.0716132434	-0.0449899059	0.026290516400000002	-0.1429689917	0.0033228126000000003	0.0208220007	0.17286943859999998	-0.15990508679999998	-0.0294493482	0.051676789	0.026640229799999998	-0.0639866063	-0.116434162	0.18300867420000005	-0.0432276012	0.1213126213	0.12010478890000001	0.1181006348	-0.040082	-0.03067758	0.0016065667240000002	0.0009411139146564	0.1409	0.074666	0.01985281	0.005575011555999999	0.0572764	-0.007911800000000005	0.00328058599696	6.259657924000006e-05	0.00476937	0.0011747900000000002	2.27468901969e-05	1.3801315441000003e-06	0.00189094	0.001037568	3.5756540836e-06	1.0765473546239999e-06	7.14495e-05	-6.407550000000001e-05	5.105031050249999e-09	4.1056697002500015e-09	0.0	1.0	0.0	0.0
35528.15234375	41.4375	1717.06640625	1262249608.9607086	21128.349609375	0.447265625	0.20004653930664065	446407157.21597666	21010.41796875	-100.658203125	441437663.2215729	10132.07385635376	1.386524	25.297915	0.058999675000000015	-0.1783081824	-0.0570681479	0.0279635823	0.1458526212	-0.0544338037	-0.0447349607	0.1284381422	0.0828140771	0.0052647706	-0.0360448742	0.1728022427	0.0165208776	0.0084282658	-0.0522181934	0.0637889996	-0.13068463119999998	0.060869423099999986	-0.0054520753	0.08698860259999999	0.1674609057	-0.11824446960000001	-0.15410990060000002	-0.0076638673	-0.1477637705	0.0043619148	-0.0209532485	-0.014432169299999999	0.065159547	-0.0406197352	0.0087427273	0.0347503277	0.0836586091	0.0492421649	-0.0646739776	-0.025843143500000002	0.028143171800000002	-0.0995102414	-0.0269758515	0.153064535	0.0453236651	0.1542036603	0.0792917527	-0.0254374548	-0.048686231100000005	0.128546277	0.017247920400000002	-0.1171981958	0.0390980933	-0.1527428807	-0.030078824599999998	0.0703757663	0.0362821506	0.1569833883	-0.08074644480000001	-0.05937063	0.0958274041	0.00084905	-0.0273350535	-0.063847139	-0.1179808965	0.1541661551	0.11432483210000001	0.0708364385	-0.1343956952	-0.0567736717	0.0362170032	0.0038262859000000003	-0.0672070641	0.062145519800000014	-0.128105981	0.008359727800000001	-0.11151850880000001	-0.0146725223	0.0222693342	-0.0880062968	-0.0473789885	-0.1455834442	-0.0373516141	-0.020571546	-0.0439620115	0.049985150199999995	0.08031758	-0.0059442631000000004	-0.0022665304000000002	0.1102728583	-0.0798735596	0.0015344258	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.033121	0.006961000000000003	0.001097000641	4.845552100000003e-05	0.143025	0.002125000000000016	0.020456150625	4.515625000000067e-06	0.052320000000000005	-0.004956399999999993	0.002737382400000001	2.456590095999993e-05	0.00476121	-8.160000000000113e-06	2.26691206641e-05	6.658560000000182e-11	0.0014802	-0.00041074000000000015	2.19099204e-06	1.6870734760000012e-07	0.000551695	0.0004802455000000001	3.0436737302500004e-07	2.3063574027025013e-07	0.0	0.0	0.0	0.0
35457.125	-71.02734375	5044.883560180664	1257207713.265625	21104.33203125	-24.017578125	576.8440589904785	445392830.4852448	20972.07421875	-38.34375	439827897.0367584	1470.2431640625	1.3161870000000002	24.014582	0.11108690000000004	0.0815257802	-0.015662142900000002	-0.0735343059	-0.045304790899999996	0.0238934129	0.013995618100000001	0.0227635958	-0.0903823366	0.1769973684	-0.0191371664	0.0671678	-0.1084871068	-0.051288703600000006	-0.0378850725	0.0235743727	-0.0726531938	0.1168147795	-0.026917491	-0.0350754001	0.035604919	-0.0442291983	-0.1799365094	0.1162272504	-0.0313332583	0.0132919601	-0.1351242167	-0.1734058127	-0.0388124612	0.0464480589	0.0946551029	-0.021156051000000002	-0.0465514583	-0.09664671970000001	0.0481881944	-0.2051913441	-0.11960703880000001	-0.1227515375	0.1328104818	0.022479452999999996	-0.0260639386	-0.077119816	-0.0864800149	0.0980501469	-0.0051338553	0.0352057476	-0.18484900070000002	-0.0068892521	0.0571233922	-0.037863634	-0.0135009681	0.0306696848	-0.1454183891	0.10076585869999999	-0.091404728	0.0395222405	0.0093422636	0.09216601449999999	0.0345326819	-0.10718841679999999	-0.0337773741	0.0935489323	0.04685533980000001	0.1500690646	0.018403325	0.0076851001	0.10064082490000001	0.12854429109999999	-0.11057975	0.0861369407	-0.22771715539999998	-0.07653828900000001	0.191573032	0.250120946	0.043217356500000005	-0.0500937158	-0.0131250561	0.1019890234	-0.0174882586	0.0852072796	0.0117334691	0.0105508176	-0.0056096522	0.1858130741	0.0891450061	-0.0047229211	-0.0208989436	0.0719413172	0.1207205288	0.11775003070000001	0.11285322490000001	-0.03751	-0.004389000000000004	0.0014070001	1.9263321000000034e-05	0.08305619999999997	-0.05996880000000005	0.006898332358439996	0.0035962569734400048	0.029603700000000007	-0.0227163	0.0008763790536900003	0.0005160302856900001	0.00464249	-0.00011872000000000012	2.15527134001e-05	1.4094438400000028e-08	0.0014802	0.0	2.19099204e-06	0.0	0.000190159	-0.000361536	3.616044528100001e-08	1.3070827929600002e-07	0.0	0.0	0.0	0.0
35484.125	27.0	729.0	1259123127.015625	21088.248046875	-16.083984375	258.69455337524414	444714205.68652725	21001.890625	29.81640625	441079409.8244629	889.0180816650391	1.168943	21.328035	0.15962396000000004	-0.12626907269999998	0.0546307658	0.023465727000000002	-0.10029283300000001	0.031384928199999995	-0.057552846	-0.0089606269	0.0750446397	0.0242061062	-0.09830377380000001	-0.0459787674	-0.1982192375	-0.1013740053	0.09008633880000001	-0.18500246280000002	-0.024701337799999997	0.0015016732	-0.0134637985	-0.0609424731	0.0518359498	-0.0234640771	-0.0409607779	0.1253113096	0.050276624299999996	-0.0097025575	-0.0412489681	-0.0883102427	0.023929946	0.0783298687	-0.1663922384	0.067784892	0.0151583453	0.0023744497	0.0800062592	0.1438653139	-0.11035795150000001	0.0044287745000000005	-0.0655321522	0.1149083358	-0.0409303129	0.0147885213	0.1035300432	-0.0359937465	0.0611367372	-0.0283175465	-0.09962126660000001	0.10384447460000001	0.128106949	0.1326462733	0.0755900087	0.0384739342	-0.1218690568	-0.0038356756	0.021185116099999998	-0.11213358539999999	-0.08870938519999999	-0.0719610994	0.028615815699999998	-0.1314120512	0.0702209008	0.0929853577	-0.0199955722	0.10397047289999999	-0.0213627187	0.066136844	0.0190569932	0.0634759886	-0.0144765849	0.1097190665	0.1058635985	0.1579418819	0.0220402425	-0.0136227065	-0.059691927199999995	-0.0327379565	-0.1350232965	-0.0708422376	0.0555863743	-0.2494598221	0.0316084171	-0.0856856156	-0.1045729359	0.204866976	0.06373184700000001	-0.0121676152	-0.0290766197	-0.09500288300000001	0.120326335	0.1161887065	0.1093977275	-0.0372012	0.0003088000000000049	0.0013839292814399994	9.535744000000302e-08	0.109086	0.02602980000000002	0.011899755395999998	0.0006775504880400012	-0.00919866	-0.038802360000000015	8.461534579560001e-05	0.0015056231415696006	0.00350735	-0.0011351400000000002	1.23015040225e-05	1.2885428196000005e-06	0.00113495	-0.00034524999999999985	1.2881115025e-06	1.191975624999999e-07	0.0005994290000000001	0.00040927	3.5931512604100007e-07	1.6750193290000004e-07	0.0	0.0	0.0	0.0
35482.34375	-1.78125	3.1728515625	1258996717.993164	21102.78125	14.533203125	211.21399307250977	445327376.4853516	21096.150390625	94.259765625	445047561.30386734	8884.903415679932	1.239156	22.609114	0.126044254	0.021088445600000002	-0.00031610810000000004	-0.0981760419	0.0800806768	0.021007317299999998	-0.0693587389	0.009900517900000001	-0.011073443200000001	0.08370285969999999	-0.09205740539999999	0.0118709603	0.021332897799999997	0.0904702828	-0.10468071960000001	-0.0130233752	0.1338542603	-0.0492203515	0.0675925574	0.0103211616	0.013067763999999999	-0.0010772171000000001	-0.0920455741	-0.0170371232	-0.07487245690000001	0.0044671078999999995	0.1038072385	-0.1258401688	0.0549625357	0.0083911726	0.0195226319	0.0239484479	-0.0695361703	-0.0671770282	-0.0283653613	-0.0671948358	0.014525429	-0.0018074831	-0.19988050149999997	-0.014998763799999999	-0.0237327313	0.062087840400000004	-0.041893238900000004	0.1022990441	-0.0169071312	0.014975019099999999	-0.009591960600000001	-0.0659245415	0.0677855534	0.0751399077	0.0665549168	0.013924061399999998	-0.0541952758	0.0325213309	-0.0592184986	0.0085305729	-0.0710096424	-0.048900920099999995	0.005237037700000001	0.137126339	0.0566220294	-0.08538332480000001	0.124762094	0.017204286399999998	0.0211503237	-0.0041239091999999995	0.05806943320000001	-0.011858354599999999	-0.031081983599999998	0.0396399179	-0.1050839277	-0.0122523755	0.0007845567	0.0053276218000000005	0.0487470615	-0.0715027691	-0.042137468899999996	-0.0214445055	-0.1139742782	-0.20646753469999998	0.0365247684	0.1512637203	0.0726418071	-0.0640840555	0.0072967086	-0.1033740552	-0.008792997700000001	0.0113286176	0.1198669825	0.1143757435	0.10540925529999999	-0.01915	0.0180512	0.0003667225	0.00032584582143999985	0.0554562	-0.053629799999999984	0.0030753901184400003	0.0028761554480399984	0.000972794	0.010171454	9.463281664360001e-07	0.000103458476474116	0.00398421	0.0004768600000000004	1.5873929324100006e-05	2.2739545960000037e-07	0.0008167479999999997	-0.0003182020000000003	6.670772955039996e-07	1.0125251280400017e-07	0.000510655	-8.877400000000001e-05	2.6076852902500005e-07	7.880823076000002e-09	0.0	0.0	0.0	0.0
35509.5	27.15625	737.4619140625	1260924590.25	21105.703125	2.921875	8.537353515625	445450704.4006348	21025.056640625	-71.09375	442053006.74148935	5054.3212890625	1.25837	22.959675	0.12663749400000002	0.1072443458	-0.0461951106	0.0049945436999999995	-0.023064895099999996	-0.0813445871	0.0050415809	-0.06008146280000001	-0.1485140656	0.013871904099999999	-0.1115973559	-0.0393817638	-0.0043051934	-0.11980029810000001	-0.0849062803	0.13672789289999998	0.0751833354	0.019082628	-0.0103009526	0.1436542158	0.012021686399999999	-0.0691436406	0.095923193	0.1651951018	0.0595865733	-0.1058680649	0.0869330049	-0.0658057095	-0.10317776470000001	0.0700331205	0.0157124678	-0.0280802541	0.1420987077	0.010462229200000001	0.061886832999999995	0.1606722157	-0.0284726216	0.08318158860000001	-0.0962103493	-0.0111715446	0.0898283558	-0.0645648199	-0.0840766507	0.0341426201	0.1643949273	0.0165815126	-0.055962911100000005	0.0588674865	0.0192732599	-0.0636235382	0.0185424512	-0.1267119432	0.0028473107000000003	-0.0096729526	-0.0893238781	0.0725539828	-0.0241214765	0.156858642	-0.0737185337	0.1300137077	0.0130048473	0.0462901347	-0.006628027900000001	0.1500715943	-0.0711202276	-0.0012078467999999999	0.060088330999999995	0.023182346800000003	0.0070337585999999995	-0.1422611586	0.112708299	0.1539239019	0.022327355899999998	-0.0525378504	-0.10118257380000001	-0.12587537099999999	0.008219234300000001	0.0200260972	-0.0042773608	-0.1002745786	-0.0914523657	0.0112712127	-0.11612651339999999	0.1562078716	-0.10299188320000001	-0.0414793351	-0.0407550006	0.09984114279999999	0.11934271980000001	0.112315068	0.1009072399	-0.0121209	0.0070291	0.00014691621681000002	4.940824681e-05	0.104067	0.0486108	0.010829940489000002	0.0023630098766400003	-0.0190993	-0.020072094	0.00036478326049000005	0.00040288895754483597	0.003292	-0.00069221	1.0837264000000004e-05	4.791546840999999e-07	0.000579222	-0.0002375259999999997	3.35498125284e-07	5.6418600675999865e-08	0.0005994290000000001	8.877400000000001e-05	3.5931512604100007e-07	7.880823076000002e-09	0.0	0.0	0.0	0.0
35499.01953125	-10.48046875	109.84022521972656	1260180387.680069	21105.16015625	-0.54296875	0.2948150634765625	445427785.2209625	20993.6328125	-31.423828125	440732618.6660767	987.456974029541	1.228977	22.423388	0.1225736	-0.055239933899999996	0.09252698599999999	0.06434584230000001	-0.085238422	0.1200337777	0.0059973684	-0.0314821644	0.0095279261	-0.048620156	-0.018426087	-0.04372682730000002	-0.0269901023	-0.0823307563	0.07593183860000001	0.11030582039999999	-0.15689465060000002	-0.1048218459	0.0139569831	0.0574447579	0.0711601008	-0.153276591	0.2056489791	-0.102716608	0.09361067529999999	0.010853605700000001	0.0291086121	0.0239155396	0.0229022447	0.0426554075	-0.1266387663	-0.1201380537	-0.0744980783	-0.0812779308	-0.072212423	0.0902161304	-0.11703565689999999	-0.20380577449999998	0.0921860502	0.0300893044	-0.10929841359999999	-0.0450001922	0.0592048763	-0.0718366974	0.085465697	0.021355434700000002	0.0101585836	0.0987446309	0.051143450599999994	0.005412913	0.0168791552	0.0357965217	-0.0450708582	-0.09743326699999999	0.0435643426	-0.0126463882	0.0620966584	0.0979356275	-0.1402985459	-0.0687610135	0.0237284786	0.0972705084	0.074724652	-0.15381150300000002	-0.0760477817	-0.1577500724	0.0279529045	-0.1253066726	0.1661912483	0.0660579976	0.11394163449999999	-0.16169275789999998	0.10339862179999999	0.0655680554	0.0370890967	-0.0902863951	0.0463934411	-0.005735668199999999	0.1096757084	-0.10497378449999999	0.0779730923	-0.0701652366	0.0379391151	0.0221381514	-0.01176903	0.136376641	0.0485009185	0.055462760800000004	0.11875383099999999	0.1100111431	0.0959136145	-0.0242202	-0.0120993	0.0005866180880399999	0.00014639306049	0.0190249	-0.08504210000000001	0.00036194682001	0.007232158772410001	-0.0298388	-0.0107395	0.0008903539854399998	0.00011533686025	0.00350735	0.0002153499999999996	1.23015040225e-05	4.637562249999981e-08	0.000500718	-7.850399999999998e-05	2.5071851552399996e-07	6.162878015999994e-09	0.0005994290000000001	0.0	3.5931512604100007e-07	0.0	0.0	0.0	0.0	0.0
