csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
33938.17578125	n/a	1151799775.359024	n/a	21925.591796875	n/a	480731575.6431923	n/a	21744.919921875	n/a	n/a	472841542.40875626	n/a	n/a	n/a	-0.0245800168	0.0073267023	0.1607501443	-0.060207033	0.07817417139999999	-0.008120960699999999	0.2483756534	-0.06202211570000001	0.0626491973	-0.0366136743	0.1056011712	-0.044021501100000006	0.09963934449999999	-0.0391212899	0.07515469129999999	-0.20411075609999998	0.043260809500000004	-0.033479449700000004	0.0231024072	-0.0793179345	0.0570563276	-0.0738274467	0.0341576815	-0.0290303406	0.0233132318	-0.1429707297	0.0100814037	-0.12562825800000002	0.2692261558	-0.151072652	0.014114586	-0.1022592739	0.0572612676	-0.05930599900000001	0.0548308349	-0.019463000600000002	0.16952369539999998	-0.1022025631	0.0483873603	0.0956169032	-0.0774733081	0.0444989504	0.01665528	-0.047781339299999996	-0.0904676292	0.0144344225	0.1228300792	-0.08241509080000001	0.17068759170000006	-0.001288502	0.13887867869999998	-0.1193551114	-0.0542642095	-0.09091397429999999	0.009107349499999999	-0.2613841921	0.0254505404	-0.0668986188	0.0352420117	-0.0403618617	0.0569356142	-0.0697744454	0.0087147762	-0.17743140699999999	0.122481349	-0.06009064820000001	0.0084342139	-0.047481483	-0.1316679289	0.032446662599999995	-0.0414660556	0.05874204860000001	-0.0190972599	0.1254467694	-0.0091335656	0.1584141892	-0.1997382919	0.10614942039999999	-0.09614600960000001	0.2335754609	-0.011493828400000001	0.0508456318	-0.1094131901	0.06447061559999999	-0.0108120808	-0.0518497958	0.08005123019999999	-0.0961415298	0.1202397002	-0.0524266131	-0.0797687973	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.00642541	n/a	4.1285893668100013e-05	n/a	-0.238224	n/a	n/a	0.056750674175999986	-0.0293817	n/a	n/a	0.00086328429489	-0.000541501	n/a	2.93223333001e-07	n/a	0.000365115	n/a	n/a	1.33308963225e-07	0.000487793	n/a	n/a	2.3794201084900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34031.20703125	93.03125	1158123052.0037994	8654.8134765625	21943.68359375	18.091796875	481525249.6626129	327.31311416625977	21769.4921875	24.572265625	603.7962379455566	473910790.10162354	1.1750120000000002	15.64185	0.06292980809999997	-0.091206699	-0.0086720389	0.1351720583	-0.1212068896	-0.0250225248	-0.0923527659	0.06828552110000001	-0.039426193	-0.09116935470000001	0.000739537	0.074102868	-0.0361910852	0.1416630535	-0.024800398799999998	0.1270045436	-0.0734982611	-0.0141017201	0.0362190223	0.125480288	0.0811747728	0.0477288291	-0.1229722475	-0.0011359208	0.1083248623	-0.0326953891	0.1731432925	-0.1499383718	0.1094921042	0.0376013831	-0.0523811587	0.19451606719999998	-0.1320516713	-0.0206326295	0.0034512153	0.0169930192	0.0061081951	-0.0880636494	0.10299208789999999	0.0126698743	-0.0050546851	-0.0814849864	0.0522655752	-0.0059162749	-0.0790046493	-0.0426607254	0.0339213702	0.1670607896	-0.0530367705	0.1999823642	0.0739848017	0.1017476199	-0.0856097618	-0.1374304056	0.0015725815	0.07094362259999999	-0.0756839571	-0.0767531349	-0.043421447800000006	-0.0981377135	-0.0951957195	0.0023988455	-0.1112477875	0.0633117108	-0.1666277457	-0.0521756126	-0.0164825206	0.0513248128	0.0811552868	-0.0137231503	0.0932885678	-0.0785232703	-0.0842624542	-0.0741808348	-0.07417949459999999	0.08969339009999999	-0.2033559882	0.0696913319	0.0997035702	-0.2061171443	-0.04901349730000002	0.1453451993	0.0512029358	0.061203722599999996	-0.0134468193	0.005600486500000001	-0.0499052385	-0.0625613513	-0.0103481866	0.0023226858	0.026392818300000002	-0.0328909666	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-9.99519e-05	0.0063254581	9.99038231361e-09	4.0011420174855616e-05	-0.234274	0.003950000000000009	1.5602500000000073e-05	0.054884307075999984	-0.035224300000000014	-0.005842600000000007	3.413597476000008e-05	0.0012407513104900007	0.000165668	0.0007071689999999999	2.7445886224e-08	5.000879945609999e-07	0.000579944	0.000214829	4.6151499241e-08	3.36335043136e-07	0.00050203	1.4236999999999952e-05	2.026921689999986e-10	2.520341209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34014.9765625	-16.23046875	1157018630.5474243	263.42811584472656	21926.716796875	-16.966796875	480780909.49036026	287.87219619750977	21758.4921875	-11.0	121.0	473431982.27349854	1.327191	17.667669	0.06661949810000001	-0.0913159214	-0.074513723	0.0846016808	-0.0760820713	0.030994752200000007	-0.0550911572	0.10585378	-0.0191718722	-0.0965536086	-0.08876249650000001	0.0880336897	0.0287479654	-0.055167675	-0.0609512381	0.0868838299	-0.1660726214	0.0475243787	0.11050253609999999	0.0252134846	0.0632701401	0.06238551	-0.08370168809999999	-0.0850675051	0.017076291	-0.0559077837	-0.046474357	0.0391681857	-0.0356069896	-0.0387174981	-0.0324351465	0.0848685915	-0.048142860999999995	-0.2746541669	0.0464640935	-0.0704752553	0.0691657904	-0.056807301399999996	0.06530837440000001	-0.0442436109	0.0866989766	-0.0475748349	-0.0012553869	-0.014295508600000001	-0.0794898213	0.0317431493	-0.0482503816	0.11350055449999999	-0.1639293776	0.12947125939999998	0.0573962775	0.0548167434	0.078299651	-0.0748515835	-0.0460524962	0.0566313254	-0.0826262136	-0.0646520236	-0.11064150689999999	0.017993505700000002	-0.0781897947	-0.0155041126	0.0671448595	0.0636362504	-0.1656206147	0.056683013399999996	0.0370668404	-0.0199776279	0.0015070079000000002	-0.023628288900000002	-0.0667656951	-0.1646081966	-0.0284513448	-0.0342356501	-0.0761836853	0.000525896	0.0918853627	0.0058966309	-0.0001568415	0.0177161655	-0.015219736499999999	0.0828091423	0.2046073442	0.1592804134	-0.0784441197	0.039815292099999997	-0.0456663054	-0.1004913977	-0.1831985413	-0.0736267723	-0.0749209654	-0.11080267140000001	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0137337	-0.0136337481	0.00018861451569000004	0.00018587908725425364	-0.22351	0.010763999999999996	0.00011586369599999993	0.04995672009999999	-0.0256648	0.009559500000000007	9.138404025000016e-05	0.0006586819590399999	0.000438954	0.00027328599999999997	1.9268061411600003e-07	7.468523779600003e-08	0.0007891689999999999	0.00020922499999999995	4.377510062499998e-08	6.22787710561e-07	0.000331296	-0.00017073400000000002	2.9150098756000005e-08	1.0975703961599999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34003.01953125	-11.95703125	1156205337.242569	142.97059631347656	21907.845703125	-18.87109375	479953703.3519325	356.11817932128906	21732.888671875	-25.603515625	655.5400123596191	472318450.0241127	1.231146	16.389109	0.06047184470000001	-0.029331867299999998	-0.09234421550000001	-0.0035033733000000003	-0.0047750091	0.01067432	-0.0727697804	0.1134962152	0.024527724	-0.1396335786	-0.0389717651	0.049276712300000004	0.0517937482	-0.1341998586	-0.0714249711	-0.0070622324	-0.12319668710000001	-0.0325981991	-0.0855113003	-0.0745481971	0.0262191413	-0.1011940484	-0.1594866141	-0.0296290457	0.0764211655	-0.1123927666	0.0689213919	0.0668708799	0.10370627140000001	-0.03974904	0.169508717	0.0123771366	0.0462073713	0.0071614875	-0.0609384399	-0.0285483308	-0.0533128028	-0.1450786772	0.0175802901	0.049946635999999996	-0.0687996317	0.007609313299999998	-0.0818938462	-0.046934278600000004	-0.0042921198999999995	0.1002718456	-0.0582550628	0.12280517880000001	-0.0228545281	0.1298608161	-0.0336366239	0.024739192099999998	0.0521393113	-0.013895984299999999	-0.01071679	0.0864504232	-0.09390413689999999	-0.0487920787	-0.0501089504	0.020502806000000002	-0.0762863258	-0.0222527467	0.1946271124	0.0614418373	-0.0449814612	0.1450031782	-0.0407714603	0.0024552693	-0.0977059436	0.1365057075	0.1114684435	-0.09272539449999999	-0.0250716035	-0.0727107622	-0.075077862	-0.001944419	-0.0973472556	0.0949412053	0.12300130869999999	0.1085843908	-0.09919843589999999	-0.0845510706	-0.0551310116	0.0637308814	-0.0843749416	-0.0191980857	0.0114301397	-0.015134798400000003	-0.0048331473	0.0441162671	0.0329171489	0.0802786194	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-9.50553e-05	0.013638644699999999	9.035510058090004e-09	0.0001860126292528381	-0.246411	-0.022901000000000032	0.0005244558010000014	0.060718380921000015	-0.033595	-0.007930200000000002	6.288807204000004e-05	0.001128624025	0.000190636	-0.00024831800000000003	3.6342084496e-08	6.166182912400001e-08	0.0007891689999999999	0.0	0.0	6.22787710561e-07	0.0004030180000000001	7.172200000000008e-05	5.1440452840000125e-09	1.6242350832400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34036.66015625	33.640625	1158494234.5920565	1131.691650390625	21916.21484375	8.369140625	480320473.07740784	70.04251480102539	21728.154296875	-4.734375	22.414306640625	472112689.1488075	1.335506	17.778357	0.13791643019999994	0.0057823912	-0.0399877076	-0.1370174157	-0.029831693500000006	-0.049962356299999997	-0.1197595181	0.0704216142	0.1239020541	-0.1246198822	0.0502651197	-0.0864463689	0.0927679785	0.0616214141	-0.1065908807	-0.0371667143	0.0082289279	-0.0426905354	-0.0738223558	-0.1539488536	0.0638945303	0.0947649542	0.1605722013	0.1163234449	-0.0063474625	-0.007359334300000002	0.0075830041	0.1855038184	-0.09625595210000001	0.22501239620000002	0.1664804616	0.1490260203	0.1145852426	0.035232655	0.0297729072	0.1325870126	0.0540612778	-0.0968624673	0.1257976147	0.035153918900000004	-0.0378176571	0.0631384966	-0.0396200941	-0.0184752981	0.12369843779999999	0.1770474043	0.06904070940000001	0.209784666	0.09365830609999999	0.0590270838	-0.25382366370000004	-0.0315681799	0.10473541880000001	-0.0622416157	0.0449994033	0.0907161237	-0.060679063099999986	0.0378044583	0.024411200299999998	-0.1162226715	-0.012493139399999999	-0.1530333592	0.0305262656	0.051844293799999996	0.09243071369999999	0.049573680300000006	-0.0960049093	0.1002459402	0.0511566201	-0.0190940656	-0.0924242902	0.06847775190000001	-0.078646833	0.06607508849999999	0.0060902323	-0.1105377336	0.06314285830000001	0.0968899582	0.2976107239	0.0759040569	0.18133783609999998	-0.0044570813	-0.0216625893	0.0667095962	-0.0584394372	0.06266918519999999	-0.0422020254	-0.0368267227	0.1149258312	-0.0944230441	0.08301251679999999	0.050264808200000004	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-5.24751e-05	4.258020000000001e-05	2.7536361200100003e-09	1.8130734320400007e-09	-0.26316300000000004	-0.016752000000000017	0.00028062950400000055	0.06925476456900002	-0.0575029	-0.023907900000000003	0.0005715876824100003	0.0033065835084100004	0.00205851	0.001867874	4.2374634200999985e-06	3.4889532798759994e-06	0.0007891689999999999	0.0	0.0	6.22787710561e-07	0.000326613	-7.640500000000004e-05	5.837724025000006e-09	1.06676051769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33898.48828125	-138.171875	1149107507.7540436	19091.467041015625	21924.666015625	8.451171875	480690979.8967019	71.42230606079102	21703.38671875	-24.767578125	613.4329261779785	471036995.0636139	1.608625	21.414145	0.25576072510000003	0.0362162295	-0.0414760449	0.033340978	-0.0609685811	-0.12090381060000001	-0.1239932967	0.0526410517	-0.0262646152	0.06394751509999999	-0.0291255021	-0.11525851890000001	-0.0290193559	-0.0373098641	-0.0020682077	-0.0743659233	-0.091113065	-0.0077859329000000005	0.04921104230000002	-0.0326229278	-0.0074257602	0.1488018956	-0.008259835	-0.0722359362	-0.2084307014	-0.061480412699999994	-0.16715154210000002	-0.0643178245	0.1603971867	0.0342111514	-0.0541510068	0.018875169299999998	0.1551027837	-0.0009862909	0.0936752385	-0.10454646529999999	-0.043289416	0.0184785612	-0.10670322759999999	0.0355512916	0.0547171773	-0.013729375600000001	-0.0061096902	-0.006370835500000001	0.031808687999999995	-0.023944509	-0.028913938700000006	0.1284106974	-0.042013000599999996	0.0801494529	0.0685599736	0.0771805355	-0.008214297800000001	-0.0962221317	0.0943835481	0.11657502039999999	-0.0362402321	0.0359350399	0.0098532976	0.0147217561	0.1572588334	0.0345205013	0.014504485400000001	-0.04764504940000002	-0.020777823799999998	0.09786467039999999	0.0393689498	0.0665877	0.023707275	-0.042743832	-0.14856895550000002	-0.055747289299999996	-0.0607623171	-0.11815171220000001	0.2799814062	-0.0038690306	0.03108086	0.0491627345	-0.090522103	0.0170936447	-0.08823117300000001	-0.1149302369	0.0637745378	-0.0481852903	-0.0899119957	0.0630023389	0.032819301	0.0660742466	-0.030972048500000002	0.0693850467	-0.0324623059	0.0331872711	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0107505	0.0108029751	0.00011557325025	0.00011670427101121999	-0.125507	0.13765600000000006	0.018949174336000008	0.015752007049	-0.0631039	-0.005601000000000003	3.137120100000002e-05	0.0039821021952100005	0.0006417980000000001	-0.001416712	4.119046728040001e-07	2.007072890944e-06	0.00107945	0.00029028100000000014	8.426305896100006e-08	1.1652123025e-06	0.000653635	0.00032702199999999995	1.0694338848399996e-07	4.27238713225e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33950.04296875	51.5546875	1152605417.5799713	2657.885803222656	21911.9453125	-12.720703125	480133347.3779907	161.81628799438474	21682.658203125	-20.728515625	429.67136001586914	470137666.7535439	1.203608	16.022524	0.12549855	-0.0080743931	-0.0503520171	-0.0345703951	-0.0330954686	-0.0902283291	-0.1272120693	0.0867673773	0.0395300839	-0.0664050811	0.1077729252	-0.01168117	-0.0026268253000000003	0.011605547800000001	-0.0788489855	-0.0643480526	-0.10787829480000001	-0.0072357839	-0.101440935	-0.1213633068	-0.0018750695999999998	0.0225197865	-0.16770412869999998	-0.0653883724	-0.0844076367	0.0614701649	-0.0479628698	-0.1259422708	-0.09469990439999999	-0.24886216519999999	-0.038595059	0.0186630505	0.0446214664	-0.0633423344	-0.1468410151	-0.0057054194999999995	-0.0550973725	-0.0411615803	-0.0084391969	-0.0287167003	0.0038949017	0.0928669933	-0.058027394	-0.08885045289999999	0.023586976699999998	0.0510495666	-0.0242892303	0.09473634380000001	-0.0955659604	0.1504910181	0.1327593749	0.045199146399999994	0.0909755468	-0.0698253671	0.0838829802	0.11705661980000001	-0.0757708866	-0.0052327103	0.0862430243	-0.0826655055	-0.0448028697	0.0170349968	0.0209408336	0.0793179705	0.0226618275	0.17547400230000001	-0.0428061829	0.1452233659	-0.0699383076	0.1176356899	0.0944374421	-0.0679842808	-0.014987145	0.005447126500000001	-0.0038318245	0.015608734099999999	0.0965661711	0.0467318908	-0.2284779522	-0.0428449271	-0.0036567712	-0.027960409	-0.0036071739000000003	0.1358547454	0.0358201902	-0.2023760224	-0.0688181487	0.0628138641	0.10246139609999999	0.0482912155	-0.080007998	0.014585729399999999	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.017823500000000003	0.007073000000000003	0.00031767715225000014	5.002732900000004e-05	-0.188466	-0.06295899999999999	0.0039638356809999975	0.035519433156	-0.0476269	0.015477000000000003	0.0002395375290000001	0.0022683216036100003	0.00110706	0.0004652619999999999	1.2255818436e-06	2.1646872864399997e-07	0.000937621	-0.000141829	2.0115465241e-08	8.79133139641e-07	0.000460935	-0.0001927	3.713328999999999e-08	2.12461074225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33936.79296875	-13.25	1151705917.0037994	175.5625	21899.154296875	-12.791015625	479572958.9183388	163.6100807189941	21642.87890625	-39.779296875	1582.3924598693848	468414207.3506012	1.236366	16.458597	0.04803200000000001	0.044073182300000006	-0.07253545559999999	-0.0781589605	0.0654053278	0.0497876279	-0.121902403	0.13874348220000002	-0.014455124599999999	-0.12658855089999999	-0.0500631634	-0.0693141087	-0.039881392200000004	-0.0087241465	0.0009346459	-0.0312132628	-0.0503453242	-0.0998394472	-0.013545451100000001	0.096432741	-0.0175154058	0.1324292512	-0.0645893702	0.0401187061	-0.0478382066	-0.0034324752	0.05709590320000001	-0.023573583	0.058093918	0.043585732	0.0537572135	0.0321663775	0.1103461667	0.0575617353	0.0109143485	-0.0783290675	0.0518064552	0.11428273259999999	-0.1781797174	0.015734531399999998	-0.1010783492	-0.0754565031	0.0999060852	0.0480306978	0.0850384457	0.09390212810000001	-0.050976504000000006	0.0455991491	-0.031715481499999996	0.0801848884	0.0234839182	0.0014002913	0.0291167272	0.055156682699999994	-0.0488773671	0.1340524787	-0.1120165303	-0.0673636561	-0.0536122761	-0.1061377247	0.0468524304	0.045209457599999996	0.0544342744	-0.0469614071	-0.0621063413	0.0138975171	0.1017543746	0.12709824349999999	0.0798997189	-0.0319259	0.054180229	-0.026466124100000002	-0.08994760550000001	0.0071553418	0.047860503799999995	-0.027521303700000003	-0.0324970109	0.0658560019	0.020640856200000002	0.04503983809999999	0.0221141417	-0.1369445026	-0.0179241696	-0.16041034710000002	-0.0111790278	0.0565872989	0.0634921338	0.0615453471	-0.1287784273	-0.0878066528	0.019917223	-0.0466660838	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0178515	2.7999999999996777e-05	0.00031867605224999995	7.839999999998196e-10	-0.16833999999999996	0.020126000000000036	0.0004050558760000013	0.028338355599999983	-0.0461597	0.0014672000000000018	2.1526758400000053e-06	0.00213071790409	0.0008966719999999998	-0.00021038800000000005	8.040206755839999e-07	4.4263110544000014e-08	0.0006761919999999999	-0.0002614290000000001	6.834512204100005e-08	4.5723562086399995e-07	0.000517334	5.639900000000005e-05	3.180847201000006e-09	2.6763446755599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33870.2734375	-66.51953125	1147195422.731018	4424.8480377197275	21869.876953125	-29.27734375	478291517.944828	857.1628570556641	21599.50390625	-43.375	1881.390625	466538568.996109	1.546315	20.584665	0.17748599999999998	0.0832271765	-0.059183294500000004	-0.10726036189999999	0.1336504815	-0.044089358099999996	-0.0751695466	-0.1156945275	0.0911445182	-0.0434353825	-0.0952939966	0.0798724727	0.1254390649	-0.1192175743	-0.0654814041	-0.0506615669	-0.0124632771	0.0024055096	-0.1933521943	0.1044655507	-0.0651942556	0.0446439137	0.06902253929999999	0.0735271842	0.048990106500000005	0.1733595732	-0.0006993055000000001	-0.0725789871	-0.1159688725	-0.059062003700000004	0.1362260284	-0.0369423939	0.0988711807	0.029057699700000002	0.0854596926	0.1759168306	-0.1304124213	0.1264345075	-0.0021820060000000002	0.0738936386	-0.14845002289999998	0.08994111130000003	-0.0230821534	0.0186294719	0.1449473741	0.0720221397	-0.024474997999999998	0.0274459369	0.1366431937	0.022229437299999998	-0.1276192635	-0.10507440369999999	-0.0114674999	0.101126034	0.0539445327	0.0781749021	0.1313793636	0.0045275309	-0.09526240960000001	0.08007803969999999	-0.0930504801	-0.05906945070000001	0.11707048949999999	0.06828919	0.0694102549	0.11956334710000001	0.0261048598	0.11211823580000001	0.1011215575	-0.0688939697	0.1163059133	0.06745246889999999	0.0569602087	0.1416722842	-0.0051390509	0.1130576176	-0.0166329416	0.043407356200000004	-0.0949145566	0.12054744810000001	0.0733735547	-0.0335142089	-0.0004140748	-0.08963859140000001	0.1814645918	0.0013855713	-0.0437857479	0.012534367099999999	0.1085362842	-0.0240250336	0.1929713149	0.0221966743	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0389841	0.021132599999999998	0.0015197600528099999	0.0004465867827600001	-0.0916572	0.07668279999999998	0.005880251815839995	0.008401042311840001	-0.0708828	-0.0247231	0.0006112316736099999	0.00502437133584	0.00167958	0.000782908	2.8209889764e-06	6.12944936464e-07	0.000686069	9.87700000000004e-06	9.75551290000008e-11	4.7069067276099996e-07	0.000211169	-0.0003061650000000001	9.373700722500004e-08	4.4592346561000004e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33647.6328125	-222.640625	1132163193.8848267	49568.84790039063	21863.4140625	-6.462890625	478008874.4683228	41.76895523071289	21583.107421875	-16.396484375	268.84469985961914	465830525.9841957	1.817808	24.198801	0.2519154	0.2031965437	-0.013641893700000001	-0.0639054513	0.15378356710000002	-0.0672999321	-0.08420224400000001	-0.1253319889	0.0721116667	0.0574066561	-0.15282571650000001	-0.1265266213	-0.1175879699	-0.169162705	0.0829554496	-0.12106885810000001	0.0793741749	-0.012383906299999999	0.0883030556	-0.0024057748	-0.0622950433	-0.0248124687	0.0255163915	0.0191509986	-0.0776463863	0.10382535279999999	-0.0377653811	0.050321882199999994	-0.073559363	0.0260604527	-0.018863786599999998	-0.0751158258	0.043199124699999994	0.051417235199999994	0.15387899929999999	0.15851289429999998	0.0066535603	-0.0910292766	0.016945629	-0.0316847744	-0.0627178955	-0.056733749000000014	-0.08466901859999999	-0.070829349	0.1912704729	-0.021282405299999998	-0.0588416151	0.0016478034	0.0480467105	-0.21042906399999997	-0.15052098560000002	-0.107242037	0.0886926443	0.1294046939	0.0690454436	0.1211192799	0.1736373987	0.0969627357	-0.07898921490000001	-0.0311552571	0.1214553931	0.105252755	0.1025661746	-0.07085721440000001	0.0986122841	-0.0300116391	0.1657786232	-0.033957175299999996	-0.025744215600000002	0.0307971815	-0.0813396432	0.0123300904	-0.0102492319	0.1061019991	0.0448718468	-0.0503154436	0.1024567027	-0.06859345389999999	0.0252946142	0.0179612346	-0.0106613695	0.032449652999999995	-0.0653224971	0.0721097217	0.0489843512	0.10929875300000001	0.1381478231	0.0019519278	0.0427653603	0.0485049226	0.1528763971	0.0404068765	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0121059	-0.026878199999999998	0.00014655281480999998	0.0007224376352400001	0.0194512	0.11110839999999998	0.01234507655056	0.00037834918144	-0.067195	0.0036877999999999907	1.3599868839999934e-05	0.004515168025	0.00348993	0.00181035	1.21796114049e-05	3.2773671225000007e-06	0.000400289	-0.00028578	8.167020839999997e-08	1.60231283521e-07	0.000102479	-0.00010869000000000002	1.1813516100000004e-08	1.0501945440999999e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
