onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0146	3.1449999999999996	control	3.1449999999999996	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0229	1.1046000000000014	control	1.1046000000000014	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0311	1.2194000000000003	control	1.2194000000000003	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0394	1.1279000000000003	control	1.1279000000000003	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0476	0.9536000000000016	control	0.9536000000000016	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0559	1.1831999999999994	control	1.1831999999999994	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0641	1.4358999999999966	emotion	1.4358999999999966	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0724	1.3344999999999985	emotion	1.3344999999999985	left	incorrect	n/a	male	black	black	black	anger
50.0806	1.508100000000006	emotion	1.508100000000006	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0889	1.2716999999999956	emotion	1.2716999999999956	right	incorrect	n/a	male	black	black	black	fear
60.0971	1.4004000000000048	emotion	1.4004000000000048	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1054	1.1940000000000026	emotion	1.1940000000000026	left	incorrect	n/a	female	asian	black	asian	fear
70.1136	1.0386999999999915	control	1.0386999999999915	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1219	0.9061999999999983	control	0.9061999999999983	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1301	0.9099999999999966	control	0.9099999999999966	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1384	0.8185999999999893	control	0.8185999999999893	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1466	0.7072000000000003	control	0.7072000000000003	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1549	0.7228000000000065	control	0.7228000000000065	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1631	0.9454999999999956	emotion	0.9454999999999956	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1714	1.457099999999997	emotion	1.457099999999997	right	incorrect	n/a	male	black	black	black	anger
110.1796	1.4868000000000023	emotion	1.4868000000000023	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1879	1.1393000000000058	emotion	1.1393000000000058	left	incorrect	n/a	male	black	black	black	fear
120.1961	1.4249999999999972	emotion	1.4249999999999972	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2043	1.479699999999994	emotion	1.479699999999994	right	incorrect	n/a	female	asian	black	asian	anger
130.2126	0.9962999999999909	control	0.9962999999999909	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2208	0.5660000000000025	control	0.5660000000000025	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2291	0.7356000000000051	control	0.7356000000000051	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2373	0.7302999999999997	control	0.7302999999999997	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2456	0.6998000000000104	control	0.6998000000000104	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2538	0.6964999999999861	control	0.6964999999999861	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2621	1.2520999999999844	emotion	1.2520999999999844	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2703	1.1807000000000016	emotion	1.1807000000000016	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2786	1.2993999999999915	emotion	1.2993999999999915	left	incorrect	n/a	male	black	black	black	anger
175.2868	1.2079999999999984	emotion	1.2079999999999984	right	incorrect	n/a	female	black	asian	asian	anger
180.2951	1.1616000000000213	emotion	1.1616000000000213	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3033	1.1862999999999886	emotion	1.1862999999999886	left	incorrect	n/a	female	asian	asian	black	fear
190.3116	0.8388999999999953	control	0.8388999999999953	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3198	0.6636000000000024	control	0.6636000000000024	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3281	0.7361999999999966	control	0.7361999999999966	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3363	2.954800000000006	control	2.954800000000006	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3446	0.7543999999999755	control	0.7543999999999755	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3528	0.7120999999999924	control	0.7120999999999924	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3611	1.1187000000000182	emotion	1.1187000000000182	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3693	0.934299999999979	emotion	0.934299999999979	left	correct	n/a	female	black	asian	asian	fear
230.3776	1.2949999999999875	emotion	1.2949999999999875	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3858	1.1546000000000163	emotion	1.1546000000000163	right	incorrect	n/a	male	black	black	black	fear
240.3941	1.3811999999999784	emotion	1.3811999999999784	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4023	0.9829000000000008	emotion	0.9829000000000008	left	incorrect	n/a	female	asian	asian	black	anger
