onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0107	1.2178000000000004	control	1.2178000000000004	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0189	0.8734000000000002	control	0.8734000000000002	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.027	0.6940999999999988	control	0.6940999999999988	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0352	0.8137000000000008	control	0.8137000000000008	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0433	0.7973999999999997	control	0.7973999999999997	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0515	0.5710000000000051	control	0.5710000000000051	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0597	1.7764999999999986	emotion	1.7764999999999986	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0678	1.0962000000000032	emotion	1.0962000000000032	left	incorrect	n/a	male	black	black	black	anger
50.076	1.1169000000000011	emotion	1.1169000000000011	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0841	1.5405000000000015	emotion	1.5405000000000015	right	incorrect	n/a	male	black	black	black	fear
60.0923	2.2911	emotion	2.2911	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1004	1.430800000000005	emotion	1.430800000000005	left	incorrect	n/a	female	asian	black	asian	fear
70.1086	0.7494999999999976	control	0.7494999999999976	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1168	0.5520999999999958	control	0.5520999999999958	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1249	0.5198000000000036	control	0.5198000000000036	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1331	2.4912000000000063	control	2.4912000000000063	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1412	0.6539999999999964	control	0.6539999999999964	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1494	0.5416000000000025	control	0.5416000000000025	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1575	2.3232	emotion	2.3232	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1657	1.4758999999999958	emotion	1.4758999999999958	right	incorrect	n/a	male	black	black	black	anger
110.1739	1.7295000000000016	emotion	1.7295000000000016	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.182	2.183099999999996	emotion	2.183099999999996	left	incorrect	n/a	male	black	black	black	fear
120.1902	1.5597999999999956	emotion	1.5597999999999956	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.1983	2.176400000000001	emotion	2.176400000000001	right	incorrect	n/a	female	asian	black	asian	anger
130.2065	0.7391000000000076	control	0.7391000000000076	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2146	0.6288000000000125	control	0.6288000000000125	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.2228	0.662399999999991	control	0.662399999999991	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.231	0.7959000000000174	control	0.7959000000000174	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2391	0.62469999999999	control	0.62469999999999	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2473	0.7443000000000097	control	0.7443000000000097	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2554	1.542900000000003	emotion	1.542900000000003	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2636	2.4875000000000114	emotion	2.4875000000000114	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2717	1.2401999999999873	emotion	1.2401999999999873	left	incorrect	n/a	male	black	black	black	anger
175.2799	2.848700000000008	emotion	2.848700000000008	right	incorrect	n/a	female	black	asian	asian	anger
180.2881	1.1044000000000267	emotion	1.1044000000000267	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2962	1.0690999999999917	emotion	1.0690999999999917	left	incorrect	n/a	female	asian	asian	black	fear
190.3044	0.6687000000000012	control	0.6687000000000012	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3125	0.48339999999998895	control	0.48339999999998895	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3207	0.9170000000000016	control	0.9170000000000016	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3288	0.5116999999999905	control	0.5116999999999905	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.337	1.583200000000005	control	1.583200000000005	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3452	0.6828999999999894	control	0.6828999999999894	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3533	1.691500000000019	emotion	1.691500000000019	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3615	1.5190999999999804	emotion	1.5190999999999804	right	incorrect	n/a	female	black	asian	asian	fear
230.3696	1.744799999999998	emotion	1.744799999999998	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3778	1.0553999999999917	emotion	1.0553999999999917	right	incorrect	n/a	male	black	black	black	fear
240.3859	1.8591000000000122	emotion	1.8591000000000122	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3941	0.9696999999999889	emotion	0.9696999999999889	left	incorrect	n/a	female	asian	asian	black	anger
