csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
36045.6328125	n/a	1299287644.8535767	n/a	21867.173828125	n/a	478173291.22943497	n/a	22874.8515625	n/a	523258834.0064087	n/a	n/a	n/a	n/a	-0.1404037723	0.06487873059999999	0.036225512200000004	0.081133255	-0.0036508076	0.060298281900000014	-0.17718845190000002	0.05249562940000002	-0.0489951699	0.0095466001	-0.0260807002	0.1022267188	-0.0374687449	0.0045560805	-0.1220242833	0.1128237542	-0.0467232059	0.1104193271	-0.0431453362	0.1008132628	-0.0455657261	-0.017329793700000002	0.026632988	-0.033760309700000005	0.0230193652	-0.0604790717	0.0638766714	-0.1581358938	0.17872478030000002	-0.007955547700000001	0.1481118886	-0.023930774300000002	0.0018653168	-0.06172119650000001	0.1635100011	-0.09338539679999999	0.052663406600000004	-0.0821099464	0.099108393	-0.089740944	-0.061689550499999996	-0.1894939968	-0.0391152702	0.0173706586	0.061914317999999996	-0.0410333087	0.1625610569	-0.0544575291	-0.051407113	0.0130021072	-0.0058298715	0.041872889100000005	0.0380689943	-0.045135964699999996	0.1100932169	-0.0917665761	0.0992126337	-0.0901727309	0.0492260583	-0.07769657519999999	0.171723663	-0.0084621214	0.0343946138	-0.012344626599999999	0.0960328597	-0.0414903708	0.0213924916	-0.026302006	0.0737119745	-0.0231260906	0.0725806872	-0.2537376273	0.0817297157	-0.0384428592	0.036594716299999996	-0.09683953740000001	0.0655863317	-0.067825306	0.0567104457	-0.1037409266	0.032335905899999996	-0.107026691	-0.052973704100000005	0.061461797699999994	-0.0800389005	0.0008392832000000001	0.0136220098	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.00452767	n/a	n/a	2.04997956289e-05	0.0376247	n/a	n/a	0.00141561805009	-0.158958	n/a	0.025267645764	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0005639330000000001	n/a	n/a	3.180204284890001e-07	0.0	0.0	0.0
35746.0859375	-299.546875	1277782659.8511353	89728.33032226562	21844.64453125	-22.529296875	477188494.6966705	507.5692176818848	22803.08984375	-71.76171875	519980906.4221344	5149.7442779541025	1.252758	21.533337	0.08669060999999997	-0.052982869800000006	-0.06387551150000001	-0.1061091911	-0.017694506699999998	-0.0712202719	0.0490166772	0.1345331101	-0.0564040015	-0.0088899369	-0.0730068555	0.0647413532	0.07613308839999999	-0.0785511649	0.043234552300000006	-0.0316500148	-0.10277415949999999	0.0583633224	0.19983836160000001	0.093691977	0.23581072079999998	0.09055195449999999	0.0528092537	-0.0544221496	-0.0686340566	0.0578596662	0.0099628959	-0.0182800807	-0.0456174094	-0.02122478	-0.003982060900000001	0.09489529109999999	0.0992242039	0.12179146240000001	0.0303162969	-0.0841422709	-0.0149909277	-0.048062089800000006	0.1180992979	-0.0790764309	-0.12090920529999999	-0.0864727008	0.029495376299999997	0.0668840979	0.1149026347	0.015042297	0.0006351766000000001	0.0908709389	-0.0949431438	0.0241524523	0.0956607864	-0.044809308	-0.0778728368	0.0624136401	0.0620098879	0.07324685389999999	0.12360298230000001	-0.0330633615	-0.1250654669	-0.09160314970000001	0.1347400037	-0.0976323745	-0.0083789037	-0.15440182060000002	-0.1404560976	0.1020067622	-0.11156501740000001	0.0045919502	0.04557643559999999	0.0529080417	0.0346634562	0.0419498392	-0.0569959411	0.0430637662	0.1619822194	0.0977014326	0.018854583600000002	-0.0796365355	0.046150464100000003	0.0364804832	0.0999248393	-0.09278710470000001	0.0086969803	-0.0307444142	0.1760444335	-0.1408288613	-0.06108701480000001	-0.0046562229	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.00720918	0.00268151	7.1904958800999985e-06	5.19722762724e-05	0.046922000000000005	0.009297300000000008	8.643978729000015e-05	0.0022016740840000004	-0.132913	0.026044999999999985	0.017665865569	0.0006783420249999992	-0.000436158	-0.000436158	1.9023380096400002e-07	1.9023380096400002e-07	0.000454355	0.000454355	2.06438466025e-07	2.06438466025e-07	0.00048111	-8.28230000000001e-05	6.859649329000017e-09	2.314668321e-07	0.0	0.0	0.0
35709.20703125	-36.87890625	1275147466.8006744	1360.053726196289	21824.7265625	-19.91796875	476318689.52789307	396.72547912597656	22790.966796875	-12.123046875	519428167.5362587	146.9682655334473	1.094691	18.816366	0.04914058999999999	-0.0578511376	-0.0393680716	0.12572954460000002	-0.044635585	-0.0553962966	-0.057126892699999994	-0.040149331	0.0118500407	-0.0767416678	-0.0014974132999999998	0.1402000165	-0.1070781458	-0.09467428800000001	-0.1419683317	-0.0074673567	-0.0631971016	0.14990695699999998	-0.0608660489	-0.0222329098	-0.08821684619999999	0.14778613699999998	-0.007592998	-0.0975629239	-0.0563963584	0.097043109	0.0296830954	-0.033267868	-0.11115099369999999	0.05350529230000002	-0.127309457	0.0215640459	0.0661255773	0.0873625407	0.1067579367	0.0765553905	-0.0315834728	-0.010610886100000001	-0.0234021744	0.1016594986	-0.0037511243	-0.09480365730000001	-0.0120767424	-0.0628771763	0.0368298412	0.1402645118	0.0749614939	0.0538352995	-0.05634866030000001	0.031681215	0.027608922299999998	0.0199052215	0.0801660026	-0.1155039101	0.0278137176	-0.10283384779999999	0.13137227140000002	-0.1189447218	0.0284528458	0.1327867027	-0.0072739317000000015	-0.0437916476	-0.1590626429	0.026655185	-0.09220456869999999	-0.1226800373	0.0178036837	0.0056418996999999995	0.0999667792	0.0082286966	-0.0590405619	0.0178036975	-0.0980872096	0.0029861752000000003	0.0760540732	0.040869915699999995	0.0792811829	0.0122938686	-0.1122414209	0.08528714470000001	-0.09701988880000001	-0.014634332	-0.1114855176	-0.0414377607	0.0118387918	0.0293508134	-0.10147434949999999	-0.030233987400000002	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.00731417	0.00010499000000000012	1.1022900100000023e-08	5.34970827889e-05	0.0499285	0.0030064999999999953	9.039042249999973e-06	0.00249285511225	-0.148221	-0.015307999999999988	0.021969464841	0.00023433486399999966	0.00012856399999999998	0.0005647219999999999	1.6528702095999994e-08	3.1891093728400003e-07	0.000433061	-2.129399999999999e-05	1.87541829721e-07	4.534344359999995e-10	0.000509516	2.8406000000000026e-05	8.069008360000016e-10	2.59606554256e-07	0.0	0.0	0.0
35788.0234375	78.81640625	1280782621.5630493	6212.025894165039	21867.830078125	43.103515625	478201992.3257485	1857.9130592346191	22796.98828125	6.021484375	519702674.6954498	36.25827407836914	1.096633	18.849749	0.05347233	-0.0321480387	0.0798721599	-0.0642618417	0.0459474432	-0.0113363419	0.0990902266	-0.0073545932	-0.0307377196	-0.007582837399999999	0.1072472507	0.0575060237	0.0725524793	-0.0160315161	-0.091486736	-0.13435133259999998	-0.0150822296	-0.0024666926	-0.0219198821	0.10349007699999999	-0.050581203	0.0395957841	0.1003419658	0.09578909990000001	-0.0834330144	0.036556781	-0.054885868399999996	-0.0107786484	0.0651937087	0.0277229968	-0.08212236980000001	-0.016957210900000002	-0.1138962525	0.046876082199999995	0.0369583547	-0.0220878454	-0.0884363576	0.0542729842	0.0548741859	-0.1398575261	0.0521338624	-0.0328669353	-0.0543754255	0.123160725	0.0111210153	-0.0054410515	-0.0331784956	0.07992523019999999	-0.0573503604	-0.0269025168	0.055403894800000006	-0.0350890497	0.0831666951	0.06555485009999999	-0.09931675529999999	-0.0402748398	0.0432943451	0.030183807000000007	-0.07416519120000001	0.0975959326	-0.044637886200000004	-0.0302800075	0.01219736	-0.07982983099999999	-0.0230152112	-0.0593362042	0.1068146955	0.0033000614	-0.1791490775	0.09346457820000001	0.013213898100000001	-0.0650334187	0.0204764475	-0.0666349005	0.0204145668	-0.080650995	0.0628711067	0.0776278143	-0.0815365429	0.0643441491	0.0726305041	0.0459305499	0.052701535099999995	0.13177398880000002	-0.0755580344	0.0900373691	0.04282236230000002	-0.0045293454999999995	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0106184	0.00330423	1.09179358929e-05	0.00011275041856	0.0467982	-0.0031303000000000025	9.798778090000017e-06	0.0021900715232399995	-0.127272	0.020948999999999995	0.016198161984000002	0.00043886060099999983	0.000395912	0.00026734799999999993	1.5674631174399992e-07	7.147495310399996e-08	0.000531453	9.8392e-05	2.82442291209e-07	9.680985663999996e-09	0.0006655519999999999	0.0001560359999999999	2.434723329599997e-08	4.429594647039999e-07	0.0	0.0	0.0
35665.61328125	-122.41015625	1272035970.7276766	14984.246353149414	21860.1640625	-7.666015625	477866772.8394165	58.76779556274414	22756.71875	-40.26953125	517868248.2666016	1621.6351470947266	1.186575	20.395727	0.10166669	0.010559677	-0.038874693700000004	0.054908140700000004	-0.017715979099999998	-0.015272629499999999	-0.0658710965	-0.0670037531	-0.011695932099999999	-0.19147251510000002	0.0245265738	0.0087040475	-0.0810728113	0.0830422448	-0.0270102323	0.052361764000000005	0.0240120734	-0.0801005783	-0.023970596099999998	0.06194022480000001	-0.0448953638	0.049753653499999995	-0.0452074381	0.1097878745	0.0548531836	-0.0308118919	0.0342674075	-0.16314808050000001	-0.1256371117	-0.0252120983	-0.08841629880000001	-0.0424246731	0.0877919293	-0.0605173737	0.0146352479	0.1003874926	-0.076159922	0.019141403600000002	-0.1097005091	-0.0353254435	-0.053252761600000004	-0.12038994759999999	0.0231614767	-0.0547824496	-0.0024895887	0.1336524614	-0.0365887479	0.0464688297	-0.0404374045	-0.0188079794	-0.0110529675	-0.023950920299999998	0.0103470629	-0.1662534145	-0.1544728187	-0.1298046104	-0.0481746637	0.0318944831	0.0942801182	-0.0115789008	-0.0769188987	-0.0362802624	0.0076326011	-0.0399810452	-0.005580163000000001	0.0381772606	0.0179057146	0.0451686226	0.037178369100000004	0.1652513627	-0.028182826400000006	0.14155226	0.0747491936	-0.0017651907999999999	0.046404223200000004	0.1120600058	0.014118242900000001	0.0710489733	-0.063435668	-0.10160488990000001	-0.1425235336	-0.0385049821	-0.002010949	-0.006821993199999999	0.1545122678	-0.0409674107	0.0585743342	0.0337906012	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.00752519	-0.00309321	9.5679481041e-06	5.662848453610001e-05	-0.0117402	-0.058538400000000004	0.0034267442745599995	0.00013783229603999995	-0.11842200000000005	0.008849999999999941	0.014023770084000013	7.832249999999896e-05	5.54134e-05	-0.00034049859999999994	3.07064489956e-09	1.1593929660195994e-07	0.000554512	2.305899999999997e-05	3.07483558144e-07	5.317174809999986e-10	0.000405408	-0.0002601439999999999	6.767490073599996e-08	1.6435564646400002e-07	0.0	0.0	0.0
35697.72265625	32.109375	1274327402.8425446	1031.011962890625	21856.330078125	-3.833984375	477699164.4839516	14.69943618774414	22721.35546875	-35.36328125	516259994.33729553	1250.5616607666016	1.182221	20.320889	0.07366512999999998	0.026450804799999998	0.0934760389	-0.053773119400000007	0.0221892217	0.1774259528	0.0241767313	0.045907566100000005	0.0211438225	-0.0114816181	0.1266708625	-0.0517775621	-0.0274991602	-0.1935747075	-0.0609185092	0.089243175	0.039996041	0.0748652419	-0.136517167	0.0227642316	-0.016044940900000002	-0.0201134992	-0.0601721996	0.033419530499999996	-0.0550870863	-0.0216216861	0.0123500126	0.0035087348999999998	-0.0543947358	-0.1474534608	-0.0506504741	-0.12072192009999999	0.0185392402	0.0706864868	-0.0363085037	-0.2098126982	0.0669398616	-0.0095448241	0.077321238	0.0717887537	-0.027858398700000002	-0.045111474400000004	0.0029191309999999997	0.1300086895	-0.0306269133	0.0186370503	0.022027168700000002	0.047867665700000006	-0.0778356149	-0.027772612000000002	-0.1559295415	0.0026536355	0.0351585386	0.1453224407	0.0646767677	-0.1124712122	0.1381713409	0.0401705515	0.1455584609	0.0157093213	-0.044332186399999994	0.04047416	0.0061402406	0.0848783589	-0.025796661499999998	-0.1646626758	-0.0349839675	0.0455426353	-0.0048178259	-0.0343065048	0.052785659400000004	0.0728105241	0.1397084547	-0.0655439399	0.013271626100000001	0.0332172642	0.025627775699999997	0.0287767192	0.0533327052	0.008775748	0.0206413607	0.0249590663	-0.0208211106	-0.0969807325	-0.1274318723	0.1417482433	0.0374725914	0.0480970286	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.00618748	-0.0013377099999999998	1.7894680440999993e-06	3.828490875040001e-05	0.011957	0.0236972	0.0005615572878400001	0.00014296984899999995	-0.0930114	0.02541060000000006	0.00865112052996	0.0006456985923600032	-0.000128873	-0.0001842864	1.6608250129e-08	3.3961477224960005e-08	0.000274406	-0.000280106	7.5298652836e-08	7.845937123599999e-08	0.000405408	0.0	0.0	1.6435564646400002e-07	0.0	0.0	0.0
35587.91796875	-109.8046875	1266499905.3504794	12057.069396972656	21818.90234375	-37.427734375	476064499.4860992	1400.8353004455566	22719.873046875	-1.482421875	516192631.2661171	2.197574615478516	1.125008	19.337482	0.04750736000000001	0.040188333199999995	-0.0530245924	-0.0074485441	-0.0745324325	0.0643677503	-0.09061564529999999	0.0112943475	0.0167979769	-0.0798791321	0.0106736899	0.056176778899999995	-0.0451535729	0.07625691230000001	0.12687955	-0.1325493636	0.0311236681	0.0421789896	-0.0410660206	-0.022562298999999997	-0.0273917009	0.032508879500000004	-0.10112741869999999	0.08896315960000001	0.0990906074	-0.1095181442	-0.16877773129999998	-0.0341973015	-0.042321723	0.0558274896	-0.0254548478	-0.07880761110000001	0.121388195	0.0633058909	-0.0587352139	0.08018674320000001	0.0239686981	0.0788632072	0.0615461225	-0.0727111634	-0.0873188137	0.0483502083	0.1018479428	-0.0290174835	0.0186300079	0.0740156929	0.0326388602	0.0177632966	-0.016874494099999998	0.047971018899999995	-0.0872170967	0.026907482400000002	0.0253230472	-0.1476304001	-0.051983292599999995	0.028130643599999998	-0.0317619975	0.11741450380000001	-0.040994977	0.0861889458	0.05686605910000001	-0.0171805542	0.0312253423	0.0824909571	-0.0752210925	0.0222990031	0.0102343535	0.0665474195	-0.0730512948	0.0027540164000000003	0.1210936225	0.1301869058	0.060518762000000004	-0.0712097232	-0.1039415998	0.1338536356	-0.1619415735	-0.128882104	-0.0881788008	-0.0127128817	0.0503230009	-0.1380625254	-0.0285575877	0.09715068539999999	-0.0217046601	0.0396826804	-0.0365578454	0.0185659608	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.00417272	-0.00201476	4.0592578576e-06	1.7411592198400005e-05	-0.0184398	-0.0303968	0.00092396545024	0.00034002622404000004	-0.096482	-0.003470600000000004	0.009308776324	1.204506436000003e-05	-0.000294432	-0.00016555900000000002	8.669020262400001e-08	2.7409782481000006e-08	0.000341351	6.6945e-05	1.16520505201e-07	4.481633025e-09	0.000405408	0.0	0.0	1.6435564646400002e-07	0.0	0.0	0.0
35678.21484375	90.296875	1272935014.4367828	8153.525634765625	21846.890625	27.98828125	477286629.9807129	783.3438873291016	22728.541015625	8.66796875	516586576.69894785	75.13368225097656	1.134224	19.495878	0.077010295	-0.0012694623	0.0785267023	-0.006797829	0.0049046987	0.0651078027	-0.0153004659	-0.0360068273	0.1332470649	0.0339443171	-0.1024312096	0.0640180663	0.0680085636	0.0251054701	0.026704346	-0.0330314674	-0.0385636863	0.007921805	-0.017556725800000002	0.060260018	-0.0207004185	0.0614867465	-0.0821838148	-0.1498926461	0.005821801	-0.021273044799999998	0.0232007285	0.0610969124	0.20471342469999998	-0.048862231500000006	0.1251883667	0.0267942698	0.0739700818	-0.26640831260000003	0.018492801899999998	0.0025405053	0.0364697959	0.1111976742	0.0744720572	0.12091009050000001	-0.0973080509	-0.0952505814	-0.0592609398	-0.041754065800000004	-0.0689253012	-0.061083723799999996	0.0681049252	-0.0438641054	-0.0839886436	0.0096604495	-0.0888640902	0.103734959	-0.08025500440000001	-0.0096271947	0.017920883999999998	0.0497589283	0.0343547691	-0.0003956246	-0.1257129195	0.0276698031	-0.0618220384	-0.0571760558	0.0105788834	-0.0241547785	-0.126867461	0.0240307634	-0.025230244300000003	-0.05033026769999999	0.07999336900000001	-0.0916083339	0.0030951187	-0.2131035309	0.0066057651	0.00511694	-0.0721745671	-0.012315333799999998	0.0930795092	-0.0093040487	0.2129472149	-0.105111985	0.0290496853	0.0030571014	-0.1429142518	0.0203839972	-0.1464406086	0.0374679061	-0.09204765599999999	0.1565647774	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.00261664	-0.0015560800000000005	2.4213849664000017e-06	6.8468048896e-06	-0.050507	-0.032067200000000004	0.0010283053158399995	0.002550957049	-0.0864602	0.010021799999999996	0.007475366184039999	0.00010043647523999997	-3.58817e-05	0.00025855029999999996	1.28749639489e-09	6.684825763008999e-08	0.000511937	0.00017058599999999994	2.62079491969e-07	2.9099583395999985e-08	0.00016724	-0.000238168	5.6723996224e-08	2.79692176e-08	0.0	0.0	0.0
35737.25	59.03515625	1277151037.5625	3485.149673461914	21893.330078125	46.439453125	479317901.9097328	2156.6228065490727	22781.041015625	52.5	518975829.7555885	2756.25	1.0672700000000002	18.34503	0.0911158883	-0.012436928600000001	-0.0332901595	-0.09640285529999999	0.0830761471	0.0913030459	-0.0638921823	0.1425960056	0.11253602800000001	0.0348806178	-0.0828474973	0.0366145667	-0.061417454800000014	0.0256638879	0.0360621215	-0.0970376685	0.0598829225	0.038058322	0.0223780179	0.05851567200000001	-0.0884795241	-0.2010945827	-0.037211862400000004	0.0335947639	0.0016985737	-0.0190645054	0.05763245190000001	0.0444460472	-0.0330077729	-0.12079744490000001	-0.0579399584	0.0575164723	0.0419930714	0.038351962999999996	-0.0466771209	0.0440915667	-0.0483404738	-0.0241745186	-0.0222467936	-0.078976426	-0.0048530742	0.20787241	0.0553907329	0.0671632605	0.0974761032	-0.0182381585	0.0724396051	-0.08140947559999999	0.0188967445	-0.07980238469999999	-0.09649732609999999	0.152762059	-0.0980745481	-0.0457902125	0.0709167579	0.0243798228	-0.0378042402	0.0023306632000000002	-0.0901220494	0.1189469385	0.0181702678	0.0524946461	0.0982201459	-0.0172635717	0.2066424548	-0.0961663327	-0.045755316500000004	0.028944010899999997	0.050174581100000004	0.029757361099999997	0.0696350146	-0.033374539	-0.021048227200000002	-0.0566445388	0.0732341141	0.0030997888	-0.07252878480000001	-0.0138213595	0.0319242619	0.013264928999999998	-0.04785932230000002	-0.0450811387	0.018442235	0.11465833289999999	-0.0547202612	-0.16357709980000001	0.027601373199999998	-0.12388170650000001	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	7.478670000000001e-05	-0.0025418533	6.461018198720888e-06	5.593050496890001e-09	-0.0152585	0.035248499999999995	0.0012424567522499993	0.00023282182225000005	-0.103395	-0.0169348	0.010690526025	0.00028678745104	0.000228664	0.0002645457	5.2287224896e-08	6.998442738849001e-08	0.000262533	-0.00024940399999999995	6.892357608900001e-08	6.220235521599997e-08	-4.6625e-05	-0.000213865	4.5738238225000014e-08	2.173890625e-09	0.0	0.0	0.0
35737.94921875	0.69921875	1277201014.3619535	0.4889068603515625	21864.69140625	-28.638671875	478064730.2905426	820.173526763916	22775.443359375	-5.59765625	518720820.21609885	31.333755493164066	1.110202	19.082979	0.103034492	-0.0405889633	-0.0998851439	0.09637476240000001	0.0256581947	-0.0792752542	-0.1001415193	-0.0372793348	0.0096398472	0.0501342274	0.044144479400000006	-0.0763339303	0.1716954164	-0.0684415211	0.0021466008	0.009896663	-0.1030597064	-0.033434722400000005	-0.045548922900000004	0.0559890546	-0.061006024900000004	-0.1103495761	-0.0034735274	-0.015612916000000001	0.0643926237	0.1042380059	-0.0761539025	0.1141639507	0.011840493300000001	0.0378693222	-0.0808118454	-0.0069113436	0.015572988000000001	0.0476692688	-0.016632083	-0.06959123910000001	0.0663052651	0.0992958004	0.023349567999999998	-0.0659240444	0.08600308029999999	0.0978413208	0.0038627769	-0.115818715	0.0440864614	0.0050329312	-0.022377192	-0.0716782608	0.0032413189000000003	-0.034799390699999995	0.0379043667	0.0317129508	0.0917461807	0.1162483274	-0.05268095019999999	0.1233564684	0.0685325913	0.0408915204	0.0308021785	-0.0498346569	-0.1409033314	-0.022850949300000003	-0.0346127305	-0.049398429	0.1140134549	-0.0200351059	0.030602931	-0.0707372624	-0.0048531331	-0.12013007710000001	0.0510573622	0.009455960400000001	-0.0944694787	-0.0345617046	-0.0498889622	0.0462062356	0.055653976900000006	0.0219489365	-0.0786783748	0.0204400405	0.20185501760000002	0.034330818799999996	-0.0174284436	-0.022015241499999998	-0.10689255130000001	-0.1474539177	0.1145650325	-0.0018059375	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	8.672869999999998e-05	1.1941999999999975e-05	1.426113639999994e-10	7.521867403689997e-09	0.0390867	0.0543452	0.00295340076304	0.0015277701168899993	-0.07548669999999999	0.02790830000000001	0.00569824187689	0.0007788732088900006	0.000397971	0.000169307	1.5838091684100001e-07	2.8664860249e-08	0.000310599	4.806599999999998e-05	9.6471738801e-08	2.3103403559999982e-09	0.000151383	0.000198008	3.920716806400001e-08	2.2916812688999998e-08	0.0	0.0	0.0
