csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
32221.62890625	n/a	1038233369.3720856	n/a	21877.1484375	n/a	n/a	478609623.7564087	21527.673828125	n/a	n/a	463440740.4501381	n/a	n/a	n/a	-0.1594244734	-0.0419958926	0.012079096899999999	-0.038653701	0.1182183644	-0.1182389067	0.056398263	-0.1691774307	0.0575767136	-0.06516231780000001	0.1637908474	-0.0751300763	0.0457584087	-0.0850626988	0.128182694	0.005865938	-0.0120483355	0.1220083366	-0.048677776900000004	0.07129769679999999	-0.1004169125	0.0386258325	-0.0076724654	0.0644202936	-0.1368760151	0.0313049008	-0.1175016704	0.0709551776	-0.0127522722	0.10147265470000001	-0.0560121321	0.0023549382999999997	-0.05603364	-0.047645235	0.033907115	0.060506436799999994	-0.0091780805	-0.10660417539999999	0.0416795268	-0.17701470730000002	-0.0559036595	0.0353697194	-0.1350841418	0.0934452434	-0.0326986474	0.1495812017	-0.0362664853	0.0997916174	-0.16810173329999994	0.074797648	-0.12260180470000001	0.06584722	-0.116233405	0.0953572414	-0.06564328679999999	0.0899075035	-0.0270869134	0.115791199	-0.056685050999999986	0.0362412951	-0.13621308570000001	0.0654530234	-0.09586438380000001	0.0864968333	-0.0508384296	0.0305904863	-0.0725882002	0.1056173418	-0.0807212301	0.056890413099999995	-0.032370646600000004	0.0145672663	-0.025162764	0.1202205618	-0.052308777800000004	0.0251786125	0.07776543940000001	-0.0907954386	0.10237639720000001	0.0233685225	-0.0490670153	-0.0348886984	0.1217078847	0.1216831682	0.1216419777	0.00817575	n/a	6.684288806250001e-05	n/a	-0.00735023	n/a	5.40258810529e-05	n/a	0.0358774	n/a	n/a	0.0012871878307599998	-0.00124683	n/a	n/a	1.5545850489e-06	0.000982566	n/a	9.654359443560002e-07	n/a	0.000809275	n/a	6.54926025625e-07	n/a	0.0	0.0
32480.7734375	259.14453125	1055000643.0982057	67155.88807678223	21883.29296875	6.14453125	37.75526428222656	478878511.1561432	21624.9453125	97.271484375	9461.741672515871	467638259.7686157	1.437074	20.699476	0.14262629999999998	0.043801205499999996	-0.055385617699999994	-0.08453868560000001	-0.0653468716	-0.0631261344	0.09684100640000001	-0.0885417776	-0.0165584828	0.1150478109	0.09456953039999999	-0.1525578532	-0.018385922	0.09037060570000001	-0.1063286077	0.0048372139	-0.044081824400000004	0.047703939199999996	-0.0246613975	-0.1789815138	-0.0333844706	0.0010835061	-0.0653419588	0.0838043149	-0.053152364199999996	-0.1561548884	0.0267885445	-0.029214534500000007	0.0080932001	-0.0312048616	0.0946091974	-0.0087964691	-0.1192821628	0.0247955786	0.0417275569	-0.0043158246	0.064672874	0.0511138708	-0.131477123	0.0492677538	0.0791087671	0.02182856	-0.1359983218	-0.0776058228	0.0030413737	-0.1328221986	-0.0062053678	-0.0747334378	-0.0676658608	0.0815314629	0.1131423072	-0.013804881000000001	-0.1191484286	0.09274473800000001	-0.14134939	-0.0788937175	-0.0711618504	-0.10871747960000001	0.0832179945	0.0098271217	-0.021231645299999997	0.016113556	-0.0610961303	-0.1721247202	0.043800991100000006	0.0908861654	-0.0838677729	0.057076784400000004	0.1648288769	-0.0402583276	0.0539862258	-0.0638845165	0.0134203346	0.015767686399999998	0.0670981714	-0.035360984399999996	0.1373798492	-0.10966753039999999	0.0117856001	0.0652209118	0.0795480368	-0.0298306417	0.0946816702	0.1216419777	0.12141962949999999	0.12104935019999999	0.00981523	0.001639479999999999	9.63387399529e-05	2.6878946703999957e-06	-0.0234736	-0.01612337	0.0005510098969600001	0.0002599630601569001	0.0101801	-0.0256973	0.0006603512272899997	0.00010363443601	0.0005263980000000001	0.001773228	3.144337539984e-06	2.7709485440400013e-07	0.0008243979999999997	-0.0001581680000000003	6.796320624039995e-07	2.5017116224000092e-08	0.000757348	-5.192700000000001e-05	5.73575993104e-07	2.696413329000001e-09	0.0	0.0
32433.580078125	-47.193359375	1051937116.6841466	2227.2131690979004	21916.48828125	33.1953125	1101.9287719726562	480332458.58216864	21702.48046875	77.53515625	6011.700454711914	470997658.4964752	1.491734	21.486799	0.186314953	-0.1368822184	0.0619447879	-0.1931349979	0.0106270258	-0.16167199289999998	0.1559976279	0.1296325013	-0.0738495332	0.013942509799999999	0.028968635899999998	0.1230140718	-0.07831195120000001	-0.026687299900000003	0.04813800360000002	0.0008720563000000001	-0.10249217070000001	0.0371344791	0.0426277713	-0.1570312269	0.0165082912	0.1990205717	0.010602572099999999	0.048470139599999996	-0.103615758	0.06956234480000001	0.0101125376	-0.14330009330000001	0.2274224893	-0.14358762320000001	0.0391231915	-0.0821655144	0.2536933768	0.0581887201	-0.022041898100000002	-0.11068770130000001	0.0336518319	0.072092901	-0.021364982299999998	0.0503090859	-0.10572750380000001	0.12049941230000001	-0.17974013030000002	0.031817269599999996	0.1179753586	-0.0449195456	-0.0315247392	0.0208722059	-0.1599282936	0.11092768439999999	-0.021674797599999997	-0.11521577390000001	0.0657804525	0.0295472465	0.13060933460000002	-0.028841006000000002	0.054843995300000004	-0.0069964308999999995	-0.0171994621	0.0120887922	-0.1407791403	-0.0125181372	-0.06477099559999999	-0.11238522050000001	-0.16915009120000002	0.08556194060000001	-0.1261339479	-0.11064429529999999	-0.0813708966	-0.0242501835	0.11568689880000001	-0.09403876369999999	0.1479515747	-0.11009608109999999	0.20090406510000008	0.07471558240000001	0.0658663859	-0.0239471129	0.0585927803	0.0391242605	0.0712418564	0.2061008362	0.0229898882	0.1215101995	0.120893123	0.1198669825	-0.000201583	-0.010016813000000001	4.0635705889e-08	0.00010033654267696899	0.0207998	0.0442734	0.00043263168004	0.0019601339475600003	-0.007305039999999999	-0.01748514	0.0003057301208196	5.336360940159998e-05	-0.00131554	-0.0018419379999999998	3.392735595844e-06	1.7306454916e-06	0.00101898	0.00019458200000000035	1.0383202404e-06	3.786215472400013e-08	0.00101162	0.00025427199999999994	1.0233750244e-06	6.465424998399997e-08	0.0	0.0
32702.4765625	268.896484375	1069451973.3208617	72305.31930923463	21955.3828125	38.89453125	1512.7845611572266	482038834.4434204	21725.7890625	23.30859375	543.2905426025392	472009910.3882446	1.447906	20.855492	0.192305153	0.1279062983	0.18320985210000001	-0.21855167109999998	0.19967463289999998	-0.1591695268	0.0129875992	-0.0454622744	-0.0564566711	-0.040032447	0.047547756399999995	-0.0955152456	-0.1484036447	-0.1550873696	-0.028377595099999996	0.0426436304	0.015288093300000001	-0.07521597370000001	0.10194040720000001	-0.013979780800000001	-0.0166752496	0.014678626399999999	-0.035978397200000005	0.12477188789999999	0.10296245150000001	0.0282780619	-0.0326422796	-0.1241332827	-0.029481445800000002	-0.0649423634	0.0834534573	-0.029026675499999998	-0.0224099361	0.0102065404	0.0585170493	0.12108572990000001	-0.1171116417	0.0671659153	-0.0831177954	-0.06526992150000001	0.1417818135	0.1367680674	-0.005485467700000001	0.2114525245	0.1654249532	-0.008667103399999999	0.0212301964	0.2047080393	-0.14733339310000002	0.0187877869	0.0945869884	0.0488254474	0.0423812954	0.0832856444	-0.092655764	0.1030701684	0.1461767729	0.007207599399999999	-0.0014718973	-0.0870025841	-0.01513903	-0.08825066109999999	0.006785529300000001	-0.1007014548	-0.013502161100000002	0.058119159000000004	0.1310544569	-0.0210921625	-0.04242689980000002	-0.0950112223	-0.0009574056	-0.06517435790000001	0.0347885165	-0.0323744021	0.0174688127	-0.0414073781	0.0208531484	-0.0883492089	-0.052504592999999995	-0.1157883081	0.0391851281	0.029120255499999997	0.0146462218	0.1213126213	0.12010478890000001	0.1181006348	0.00743831	0.007639893000000001	5.53284556561e-05	5.8367965051448996e-05	-0.0234075	-0.044207300000000005	0.0005479110562499999	0.00195428537329	-0.0157231	-0.008418060000000002	7.086373416360002e-05	0.00024721587361	0.0005191719999999999	0.001834712	3.3661681229440007e-06	2.6953956558399986e-07	0.00067727	-0.0003417100000000001	4.586946529e-07	1.1676572410000005e-07	0.000547244	-0.000464376	2.99475995536e-07	2.1564506937600002e-07	0.0	0.0
32505.853515625	-196.623046875	1056630512.7792703	38660.622562408455	21916.2109375	-39.171875	1534.435791015625	480320301.8569946	21629.064453125	-96.724609375	9355.650058746338	467816429.11743546	1.411	20.323902	0.13543748000000005	-0.07907042480000001	0.1672061914	-0.0490471571	0.0045594445	-0.1616035942	-0.12045748029999999	0.0684268162	0.0042767882	-0.1272967734	-0.0552996418	-0.1555358503	0.0572806179	0.1090674235	-0.0387157142	0.0349017548	0.032110856	-0.0438210842	0.0915472558	0.0289856402	-0.0496477244	0.0538966027	0.10275676130000001	-0.11039833119999999	0.0269765919	0.0483413878	0.0819104603	-0.0309007075	0.1615675856	-0.0133459934	-0.1330682692	-0.0040171347	-0.1513329698	0.020829833500000002	-0.0146160724	0.0470058572	-0.057536102699999994	-0.1169085444	0.0222993366	0.023570198599999998	-0.0649401986	0.0129938559	0.0963544424	0.2209292665	-0.0789193428	-0.0907932875	0.042569074500000005	0.0355915604	-0.1597063953	-0.117152171	-0.0833217317	0.0241921721	0.0935247797	0.0266404677	-0.1220496611	-0.0179272159	-0.1379497077	0.007479873699999999	0.052620855999999994	-0.09840714060000001	0.0697428365	-0.05376953	-0.0570064425	0.1153208093	-0.0423562945	-0.06760902120000001	-0.0125961971	-0.0937080673	0.007597931	0.1019234432	0.0480285751	0.18400220539999998	0.122697078	0.005043517	0.0172929966	-0.0399006338	0.1408133055	0.0510368752	0.0470374983	0.0146772258	-0.0777064704	-0.0829038579	0.1165573615	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0169334	0.00949509	0.00028674003556000005	9.015673410810004e-05	0.08071889999999997	0.10412639999999997	0.006515540817209995	0.010842307176959992	-0.00552876	0.01019434	0.0001039245680356	3.05671871376e-05	0.000422903	-9.62689999999999e-05	9.267720360999979e-09	1.7884694740900003e-07	0.000541106	-0.00013616400000000006	2.9279570323599995e-07	1.8540634896000007e-08	0.000547244	0.0	2.99475995536e-07	0.0	0.0	0.0
32545.384765625	39.53125	1059202069.5425758	1562.7197265625	21875.634765625	-40.576171875	1646.425724029541	478543396.3990212	21566.375	-62.689453125	3929.9675331115723	465108530.640625	1.481989	21.346424	0.12099741	0.0670369867	0.0048838213	-0.0396219438	0.007847144300000001	0.054272336100000006	-0.2314458319	-0.025494995899999998	0.1257757028	0.0495002525	-0.0939428366	-0.1129672286	-0.09855053359999999	0.0185011021	0.0661339078	-0.012721801999999999	0.0402143835	-0.1336604432	0.0250751486	0.052375737	-0.0487532864	-0.023314465099999997	-0.0902032453	-0.10826829199999999	0.1067334995	0.0407259877	0.0660972064	-0.2560059272	-0.0175231572	0.0940850099	0.13619838550000002	0.039754521200000004	-0.0358072656	0.101337972	0.0609681067	-0.0700043383	-0.015779154	-0.0197680475	-0.1262895885	-0.0840228122	0.071434725	-0.1564081403	0.07386633349999999	0.1068388451	-0.0647258716	-0.0308950391	0.26114829100000003	0.023835149	0.0567044141	-0.1867032739	-0.0853592814	0.0359771219	-0.07809559690000001	-0.1012848863	-0.21141815949999998	0.0160900624	0.1040260802	0.10419904990000001	-0.037571281	-0.09473888539999999	-0.0539101512	0.024126276000000002	-0.055286205199999994	0.0313558484	-0.0361916751	-0.1344750398	0.0958397168	0.0341889665	-0.0309758737	-0.18543550109999998	-0.0706376141	-0.0051452613000000005	0.09320286789999999	0.1538101012	0.0552292978	-0.0198038935	0.0899120482	-0.056692369900000004	0.0706432698	0.0508547421	0.0123655476	-0.0310915817	-0.1648451084	0.1207205288	0.11775003070000001	0.11285322490000001	0.011781	-0.0051524000000000006	0.000138791961	2.6547225760000008e-05	0.0211097	-0.05960919999999996	0.0004456194340900001	0.0035532567246399963	0.016538999999999998	0.02206776	0.00048698603141759993	0.000273538521	0.000893546	0.000470643	2.21504833449e-07	7.984244541160001e-07	0.00032838800000000004	-0.00021271799999999992	1.0783867854400003e-07	4.524894752399997e-08	0.000547244	0.0	2.99475995536e-07	0.0	0.0	0.0
32415.107421875	-130.27734375	1050739189.1716957	16972.186294555664	21837.66015625	-37.974609375	1442.070957183838	476883401.09986883	21551.830078125	-14.544921875	211.55475234985352	464481379.71637344	1.385499	19.956589	0.02729145	0.0025761332	0.0663430057	0.1376661065	-0.0556675804	0.1870348996	-0.059064247	-0.023926206600000003	0.0169549853	-0.08869715710000001	-0.051431895	-0.028632417	0.09211890980000001	0.12659081519999998	-0.0168688003	0.043997429000000005	-0.072743399	0.022789688199999998	0.0078376305	-0.0495109193	0.0525331569	0.0958607928	0.033094798599999996	0.0726771839	0.0448779629	0.0093115551	0.029884133900000002	-0.0618308553	-0.0007064069999999999	-0.0248467803	0.005701492900000001	0.0799212403	0.093194721	-0.0886579557	0.08606996130000001	-0.191521248	-0.1132448424	0.0225555031	0.0890950058	-0.16828914760000002	-0.0181787581	0.0194516366	0.1349605871	-0.1222270699	-0.0979281325	0.0177878414	0.16122799029999998	-0.0626855103	0.1880975403	-0.0711960004	-0.0336534919	0.0515798136	0.048095277	-0.0482064504	-0.0223000683	-0.0416310108	-0.1904299661	-0.0147690489	0.0338775379	-0.0158246591	-0.0761828887	-0.0110005458	0.055491365599999995	-0.0382832901	-0.073767057	0.0522051274	0.0375670104	-0.087135965	-0.0091340481	0.0166228264	-0.019169829	-0.0057298812	0.045836630999999996	0.029024249300000002	-0.053448412800000004	-0.11901431470000001	-0.0650740767	0.104995362	0.0974513783	-0.0362876248	-0.0406753735	0.24490901739999998	-0.06480191099999999	0.120326335	0.1161887065	0.1093977275	0.0155639	0.003782900000000001	0.00024223498321	1.4310332410000006e-05	0.0211083	-1.400000000002094e-06	0.00044556032889000004	1.960000000005863e-12	0.0199421	0.003403100000000003	1.1581089610000016e-05	0.00039768735241	0.000819853	-7.3693e-05	5.430658249e-09	6.721589416090001e-07	-0.0	-0.00032838800000000004	0.0	1.0783867854400003e-07	0.000547244	0.0	2.99475995536e-07	0.0	0.0	0.0
32543.68359375	128.576171875	1059091341.8501127	16531.83197402954	21843.951171875	6.291015625	39.57687759399414	477158202.7992592	21644.916015625	93.0859375	8664.991760253906	468502389.3234597	1.331022	19.171907	0.02686625	-0.0295282202	-0.036191617599999996	-0.0839400406	-0.1323664709	0.0308536588	0.1461459324	-0.081090549	0.0785676015	-0.0076581388	-0.0019363881	-0.1096163887	-0.16100455730000002	0.1903453913	-0.0408155826	0.0632325871	0.159309771	-0.17084677	-0.0556246144	-0.0788933728	-0.0527416431	0.055658583	0.0706174212	-0.0538411483	0.036932397400000004	0.0028316469	0.2490970325	0.016282883600000003	0.032198046099999995	-0.1127399647	0.0390037629	0.0124496221	0.1340863279	-0.11226268519999999	0.0581838841	0.0278992915	0.1049655458	-0.0062431302000000004	0.1483295885	-0.1147004824	0.0286376516	0.033960863	-0.2078248245	0.0066411691	-0.09584597130000001	-0.1532258794	0.0304811267	-0.1514293733	0.029081064900000002	0.11742613460000001	0.0179497448	0.0947930923	0.0010812921	0.0148765095	-0.1650615107	-0.1901437891	0.0740380461	0.0164652982	0.083244905	-0.1811208121	0.07974407230000001	0.0910190582	-0.10061089320000001	-0.021681642200000004	-0.0877377933	0.006010102	0.0723984713	-0.0661253089	0.0425660706	0.169769058	-0.0399372971	-0.1430100278	0.14450016970000001	-0.014177281100000001	0.0392975043	-0.08204293309999999	-0.1167918811	0.0733230547	-0.10193699070000001	0.08058874740000001	-0.2057069621	0.0362767754	-0.1420697608	0.1198669825	0.1143757435	0.10540925529999999	0.0160339	0.0004699999999999999	0.00025708594921	2.2089999999999995e-07	0.0211043	-4.000000000000531e-06	0.00044539147849	1.600000000000425e-11	0.012645000000000005	-0.007297099999999996	5.3247668409999936e-05	0.00015989602500000012	0.000947903	0.00012805	1.63968025e-08	8.985200974090002e-07	0.000253853	0.000253853	6.444134560900002e-08	6.444134560900002e-08	0.000547244	0.0	2.99475995536e-07	0.0	0.0	0.0
32449.5703125	-94.11328125	1052974613.4658812	8857.309707641602	21849.677734375	5.7265625	32.79351806640625	477408417.0960426	21660.923828125	16.0078125	256.25006103515625	469195621.0878334	1.2936740000000002	18.633953	0.06768621	-0.1137800764	0.1517011014	-0.0266578208	-0.0795602027	0.1148778814	0.12368074949999999	-0.0244129231	-0.1082150872	-0.053464455599999995	0.0418012469	-0.0007422495	0.0604944537	-0.0246707577	-0.2311414662	-0.0418252049	0.1443024361	-0.12364832449999999	0.0098395562	-0.0080022706	0.1301041555	0.0378671541	-0.0890203148	-0.0402584927	-7.15434e-05	-0.0283511978	-0.10547608359999999	-0.1259165575	-0.0434289717	0.11153365039999999	-0.0405384081	-0.0017293554	0.0259053544	0.0350474711	-0.08611602410000001	0.0502249763	-0.0913872522	0.1312771987	0.0258662609	-0.12156382800000001	-0.1052934726	0.1695569102	-0.0433640026	0.028786887400000002	0.0132978982	-0.004377645800000001	0.0404524573	-0.1074016233	0.10366575689999999	0.0658547196	0.1093238493	0.0017820821	0.0381946315	0.056377852	0.0681450906	0.0559151842	-0.029977296	-0.1673412491	0.043889049900000005	-0.17886718059999998	0.1437980324	0.06321590490000001	0.0915199906	-0.0664215454	-0.0715960983	-0.0645614291	0.0230286445	0.1602605108	-0.0131625453	-0.1510155541	-0.0484939267	0.09309793429999999	-0.0085862614	0.0084647655	0.094092292	0.0819851085	-0.0072900988	0.0004244252	-0.07376599360000001	-0.0660762511	0.059562391799999996	0.0729645363	0.12384460369999999	0.11934271980000001	0.112315068	0.1009072399	0.014058500000000002	-0.0019753999999999987	0.00019764142225000005	3.902205159999995e-06	0.00153729	-0.01956701	2.3632605441e-06	0.0003828678803401	0.018001699999999995	0.005356699999999989	2.8694234889999896e-05	0.00032406120288999983	0.000386014	-0.0005618890000000001	3.157192483210001e-07	1.49006808196e-07	2.9666200000000004e-23	-0.000253853	8.800834224400002e-46	6.444134560900002e-08	0.000547244	0.0	2.99475995536e-07	0.0	0.0	0.0
32610.1328125	160.5625	1063420762.0488893	25780.31640625	21910.79296875	61.115234375	3735.0718727111816	480082848.5194245	21684.818359375	23.89453125	570.9486236572267	470231347.2790871	1.247953	17.975391000000005	0.09521259999999998	0.1208229059	0.0200155397	-0.0654696654	0.1064155758	-0.0406063937	0.11978344390000001	-0.0510414856	0.0238063675	0.0463742049	0.032203028	-0.0586822845	-0.0614380188	0.048262304400000004	0.0866440408	-0.1466055618	-0.0096908206	0.0048982217	-0.0007798626	0.0382127769	0.0353768833	0.0067700296	0.015111196200000001	0.1497260875	0.1298180558	0.0125647946	-0.012604636899999999	0.1066807755	-0.0406030522	0.0556066613	-0.1208658049	0.0569682571	0.046913756699999996	-0.09366151310000001	-0.0212950831	0.0176224146	-0.09400283779999999	0.0544516002	-0.1054543864	0.0084042499	0.1325474299	0.056579406299999996	-0.055581018499999996	0.0258477558	0.0922688277	0.07227385230000001	-0.0624380662	0.0901918699	-0.0198557454	0.13755466689999998	0.0351581684	0.0039447369	-0.0397584858	0.037196062	-0.0719039786	-0.061791787599999995	-0.0139349901	0.0365945239	-0.1746223649	0.0077760289	-0.029529906800000002	0.0320275398	0.0635075468	-0.0510886174	0.0054638031	0.05735346190000001	0.13251644769999998	-0.0277061971	-0.0039925027	0.043976537999999996	-0.045722937000000005	0.14979834150000002	-0.0077420343999999985	-0.0583258857	-0.0195639928	-0.057424881399999995	-0.1011861784	0.0109468403	-0.014585138000000001	-0.0350069618	0.0982216226	-0.062271917999999996	-0.07741462959999999	0.11875383099999999	0.1100111431	0.0959136145	0.016992	0.0029334999999999986	0.000288728064	8.605422249999991e-06	-0.0141121	-0.01564939	0.00019915136641000006	0.0002449034073721	0.00187154	-0.016130159999999994	0.00026018206162559983	3.5026619716e-06	0.00113973	0.0007537160000000001	5.680878086560001e-07	1.2989844729e-06	0.000456275	0.000456275	2.08186875625e-07	2.08186875625e-07	0.000547244	0.0	2.99475995536e-07	0.0	0.0	0.0
