csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
40711.96484375	n/a	n/a	1657464081.438736	23967.22265625	n/a	574427761.8542633	n/a	24607.580078125	n/a	605532997.3013344	n/a	n/a	n/a	n/a	0.0501870204	-0.054925941	0.1824750647	-0.0416022956	-0.07235579860000001	0.10818286199999999	-0.1310755945	0.0094362989	-0.1200414017	0.0383347895	-0.0773603279	0.1768611635	-0.0648479759	0.0248979921	-0.0400359296	0.1554916827	-0.0230153026	0.08394715789999999	-0.0710712066	0.038860219700000004	-0.1097814984	-0.0572098695	0.0832599395	-0.0583973608	0.1310744919	-0.0748426238	0.0315795883	-0.0245350197	0.031668600899999996	-0.0055832209	0.0692887086	-0.0045510717	0.1767669078	-0.1279605007	0.0162951531	-0.0647748692	0.1838195146	-0.020667048700000003	-0.0447148974	0.042630126	0.2243202798	-0.0148446645	0.0334084489	-0.0468874668	0.0945240774	-0.012706344199999999	0.1147228448	-0.0719908114	0.069102227	-0.0069137763	-0.0644462184	0.0883145392	-0.1816335234	0.015610989799999999	-0.0299017406	0.0078715362	-0.0294209738	0.016638086599999997	-0.0335378273	0.1666903169	0.017629670400000002	-0.048207981	-0.0299363443	0.0770290337	-0.09457733539999999	0.0861173181	-0.19652735629999998	0.024121757799999997	-0.0274708518	0.032580972799999997	-0.131311788	0.035137699	-0.2109059623	0.2221080582	-0.0403442568	0.0361360826	-0.036401976	0.035905548100000004	-0.0937090459	-0.0002288356	-0.1092074001	0.0097337898	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0724346	n/a	n/a	0.005246771277160001	0.0341985	n/a	n/a	0.00116953740225	-0.125605	n/a	0.015776616025	n/a	0.00132925	n/a	1.7669055624999996e-06	n/a	0.00267145	n/a	7.136645102500002e-06	n/a	0.002	n/a	n/a	4e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40817.52734375	105.5625	11143.44140625	1666070538.457779	23995.509765625	28.287109375	575784488.9122047	800.1605567932129	24611.333984375	3.75390625	605717760.4904518	14.091812133789062	1.207686	22.440491	0.13095595	0.10601980119999999	0.1362054124	0.032921089	-0.0254596898	-0.1129900367	0.056157235	-0.0498705829	-0.0459893247	0.044014663200000005	-0.16204402699999998	-0.0466650267	-0.0360243371	-0.10316255449999999	0.0071371197	0.0898764142	-0.0546677474	-0.139427564	0.0080527094	-0.0942084228	-0.0787917137	-0.1489261231	-0.0372867177	-0.0261885837	0.0546990064	-0.0066272263	0.027440203399999998	0.0304208379	-0.1520849444	0.1365798499	-0.052082707400000004	0.013170368899999998	0.08680459859999999	0.18443916230000001	-0.0472440964	0.1037271419	0.0753672624	0.1531570662	0.1118786767	-0.07776254440000001	0.1247398155	-0.0692050176	0.0228264355	0.1089582977	0.0496370021	0.033380239900000004	0.0493765266	0.09253444220000001	-0.0665578897	0.004478091	-0.0032258185	-0.1466844272	0.0379466963	0.07754447	-0.0696333559	-0.002688155	0.1011998201	-0.018339606	-0.0158970216	0.1614274177	0.038284979	-0.020954113400000002	0.0140721875	0.068350677	0.0847619028	0.0344011161	-0.04611155980000002	0.0347902333	0.0056570225	-0.158409946	0.016498789	0.016431850300000002	0.1386267921	-0.0868897181	0.1410723484	-0.18353059730000001	-0.062190910999999995	-0.0169934273	-0.0019683722	-0.0561320287	-0.1633710663	-0.0384724409	-0.0536036908	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.051232500000000014	0.021202099999999998	0.0004495290444099998	0.002624769056250001	0.0391032	0.004904699999999998	2.4056082089999977e-05	0.0015290602502399998	-0.0908149	0.034790100000000004	0.008247346062009999	0.0012103510580100006	0.0007519889999999999	-0.000577261	5.654874561209999e-07	3.332302621210001e-07	0.00228215	-0.00038930000000000003	5.2082086225000015e-06	1.5155449e-07	0.0015653799999999995	-0.00043462000000000063	1.888945444000005e-07	2.4504145443999983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40784.08203125	-33.4453125	1118.5889282226562	1663341347.1317294	23949.841796875	-45.66796875	573594922.0953407	2085.563369750977	24660.015625	48.681640625	608116370.6252441	2369.9021339416504	1.280097	23.78598	0.1058701341	0.0633301648	0.0040398455	0.0203489275	-0.0755101836	0.043927299	0.0184488586	-0.0305620517	0.0440071627	0.040599950600000004	-0.0456697499	-0.0114459051	0.0691557676	-0.0247445152	-0.0658392617	-0.1477180717	-0.0033604185999999998	-0.0347625446	-0.0020029267	-0.0621955207	-0.028060080699999997	-0.152431653	0.0207914419	0.07919496599999999	0.2720718905	-0.06497482	0.0392271876	-0.0043417451	-0.0049789937	0.21303111149999998	0.1400224531	-0.0232270464	-0.0308332667	0.0051418701	-0.0620605492	-0.0908051593	0.0601153688	-0.0163565424	0.0043531694	-0.0495003505	-0.0036580865000000002	0.016863223	-0.0002266504	0.1075533712	-0.027271241	-0.1172066852	-0.09675865460000001	0.011029726399999999	-0.0200625413	0.0749210822	-0.024461768999999998	0.0236450516	0.0335522445	-0.0173649126	0.1320114898	0.1454814699	0.0098052929	-0.0399834644	0.0182416472	0.12483081039999999	0.0533027978	-0.026700239599999998	0.0118148388	0.0911612117	0.05868588	0.1308748063	-0.10002696300000001	-0.08401409800000001	0.0161057375	-0.1591608165	0.0717139997	-0.055314150599999994	-0.1271188304	0.0823362445	0.057237849699999996	0.0431643388	0.060305028499999996	-0.08837642119999999	-0.22121520079999998	-0.055663339699999995	0.0293219722	-0.1164627412	0.0827944941	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0561966	-0.004964099999999992	2.464228880999992e-05	0.00315805785156	-6.78341e-05	-0.0391710341	0.0015343699124633625	4.60146512281e-09	-0.0688022	0.0220127	0.00473374272484	0.0004845589612899998	0.000926115	0.00017412600000000014	8.576889932250002e-07	3.031986387600005e-08	0.00206455	-0.00021760000000000009	4.2623667025e-06	4.734976000000004e-08	0.00116266	-0.00040271999999999937	1.6218339839999954e-07	1.3517782756e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40765.8046875	-18.27734375	334.06129455566406	1661850831.819397	23926.443359375	-23.3984375	572474691.82938	547.4868774414061	24628.146484375	-31.869140625	606545599.2558327	1015.6421241760254	1.221437	22.696007	0.1879813841	0.023200311499999998	-0.0240872208	0.1223800336	-0.12189412849999999	0.05744711950000001	-0.0339323081	-0.0720096048	-0.1014835618	-0.1468384674	-0.0265766804	-0.055540118799999996	0.1342004868	0.070334039	-0.0785751656	-0.0262613779	0.0718883452	-0.060505825199999995	0.1128226192	-0.0563881401	-0.138082936	-0.1163062795	0.1326537555	-0.1081314555	0.0401295435	-0.033132110299999996	0.1081041172	0.0928323067	0.1363084429	0.0153790083	0.0130999048	0.036869019700000005	-0.0360590669	0.0651928657	-0.0542731281	0.11923365080000001	0.0457602247	-0.06375447719999999	-0.0740005407	-0.0410921246	-0.0173607888	0.0904306553	0.1412128426	0.0991216787	-0.0342120739	0.0038120806	-0.1534665693	0.0446448987	0.018865748600000003	-0.0587823073	0.08929306039999999	-0.058446402	0.0999892686	-0.1325033626	0.11510122980000001	-0.1435961081	-0.0134421275	-0.0689370488	0.0643310088	0.10138131449999999	0.0013157254000000001	0.07219410820000001	-0.1169450037	0.2107933528	0.007395306099999999	-0.0097757493	-0.08492583570000001	-0.036288781400000004	0.0247335136	0.08245047	-0.0702482928	0.0808400366	-0.0212928954	0.0828305203	0.1068163687	-0.0087833218	-0.11008844820000001	0.0324897294	-0.019738024399999998	0.1069096914	0.08380116559999999	0.0314671144	0.018331816100000002	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0562747	-7.809999999999762e-05	6.099609999999628e-09	0.00316684186009	0.146196	0.1462638341	0.021393109165632317	0.021373270416	-0.06197340000000001	0.006828799999999989	0.003840702307560001	4.6632509439999846e-05	0.0004466330000000001	-0.000479482	1.9948103668900003e-07	2.2990298832399998e-07	0.00206455	0.0	4.2623667025e-06	0.0	0.000945929	-0.00021673100000000006	4.6972326361000026e-08	8.94781673041e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41050.265625	284.4609375	80918.02496337889	1685124307.8830564	23994.9140625	68.470703125	575755900.8667603	4688.237186431885	24663.05859375	34.912109375	608266459.1987457	1218.8553810119631	1.27106	23.618061	0.2990875	-0.09678037029999999	0.0840862307	0.0003499301	0.08277429160000001	0.0131371979	0.1004344741	-0.0546443995	-0.051859093099999996	0.0152578455	0.06223470320000001	0.0014106789000000002	0.048634775199999994	-0.0099284665	-0.0012274985	-0.0704023653	-0.1039254638	-0.1443338315	0.0008955285000000002	-0.1274143164	-0.0488858087	-0.0552671283	0.0335917624	-0.1114829972	0.0585863354	-0.024689290200000002	-0.0107213431	-0.011523443500000001	0.1554135984	0.10210427679999999	0.0997277431	0.1132076566	0.06275932740000001	-0.0460387184	-0.0345580375	-0.0952475224	-0.0474854108	0.0375482721	-0.1399751966	0.0868708735	0.12616880689999999	0.0345910167	-0.063325761	-0.0153492279	0.0246427973	0.038341209300000005	0.050027406399999995	-0.039030993199999996	-0.0733901872	0.0436656657	0.0046387949	0.043837898	0.0981852107	-0.1059919659	-0.0095500659	-0.036551524700000004	0.0005564077	-0.0333266549	0.0435584714	0.1277027586	-0.023047980899999997	-0.1165921805	-0.0308076911	0.0506024579	0.1003266156	0.15488268759999999	-0.011621890800000001	-0.1045102167	-0.2271466543	-0.0179332795	-0.0244987706	-0.039853388	-0.0529757911	0.0223922616	-0.0100823629	0.11922944490000001	0.0896510327	-0.1268718549	-0.11942499289999994	0.12829065580000001	0.08040897179999999	-0.0223329159	0.1396960689	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0562556	1.9099999999994118e-05	3.6480999999977537e-10	0.0031646925313600005	-0.0607687	-0.2069647	0.042834387046089994	0.00369283489969	-0.037980300000000015	0.0239931	0.0014425031880900008	0.0005756688476099999	0.00109261	0.0006459769999999997	1.1937966120999998e-06	4.172862845289998e-07	0.00165752	-0.0004070300000000001	2.7473725504e-06	1.6567342090000005e-07	0.000636724	-0.000309205	9.5607732025e-08	4.05417452176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40570.609375	-479.65625	230070.1181640625	1645974345.0588381	23940.52734375	-54.38671875	573148849.4968414	2957.9151763916016	24581.29296875	-81.765625	604239964.0155183	6685.617431640625	1.185233	22.023273	0.25547859999999994	0.1401075374	0.0012687289	-0.0405321464	-0.1593778096	0.033038815299999996	0.0188904537	-0.0248917821	-0.0357470141	-0.0005244464	-0.027528366000000002	0.060188799	0.11940130199999999	-0.0986702867	0.027005381000000002	-0.10397489	-0.0048617535	-0.0795996938	0.0193483139	0.026524970499999998	0.0685558644	-0.036372665400000004	-0.020266471799999998	0.030874794100000002	0.1667613833	-0.0047995280999999996	-0.0537382566	0.121883166	-0.09189252	0.061910710199999996	0.0536911112	0.0722789674	0.0775261949	-0.0831479982	-0.022043762999999997	0.008753651999999999	0.1060792827	-0.0139702315	0.041669695	-0.1324071543	0.015708263400000002	-0.0282608773	0.036119366	0.0563306341	0.0778461487	0.10809134150000001	-0.15155765300000001	0.0561513416	-0.0378913956	0.011635301200000002	0.051007030300000006	-0.0358607647	0.0605464153	-0.1044323158	0.06455409999999999	0.14154479039999998	0.0291342199	0.0229421202	-0.1188169805	0.028303752400000007	0.0659199171	-0.0202274261	0.0276350658	-0.0005253095	-0.0483558512	0.09574361220000001	-0.010126694200000001	-0.07337790849999999	0.056140841100000005	-0.1655195024	0.0406363646	-0.0151357198	0.11452113439999999	0.0805173255	-0.0121454053	-0.0710721089	-0.0649221656	-0.0371415243	0.0793492368	0.0553815305	0.037366006	-0.0162871894	-0.0026282307	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0584807	-0.0022251000000000007	4.951070010000003e-06	0.0034199922724900004	0.131204	0.1919727	0.03685351754529	0.017214489615999997	-0.07819579999999997	-0.04021549999999996	0.006114583137639996	0.0016172864402499967	0.000671304	-0.000421306	4.5064906041599996e-07	1.7749874563599998e-07	0.00165752	0.0	2.7473725504e-06	0.0	0.000636724	0.0	0.0	4.05417452176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40833.640625	263.03125	69185.4384765625	1667386206.6916506	23975.5703125	35.04296875	574827971.8096312	1228.0096588134766	24657.310546875	76.017578125	607982963.4050331	5778.6721839904785	1.184333	22.006559	0.2590576	-0.0213237858	-0.0409083601	-0.053140374000000004	-0.011195996100000001	0.0900644564	0.0152381823	0.0747457357	0.0288976256	-0.0255990125	-0.080157621	0.0101251683	0.08857701970000001	0.0526005288	-0.17725402710000002	-0.0575139905	-0.042439678700000004	-0.035968545	-0.07702493	-0.1318533499	0.044917877	0.0325821902	-0.010571531399999999	0.0757564292	0.0261481105	-0.0018114172	0.0711556991	-0.06041887820000001	-0.0968605438	0.030220338	-0.037147338700000004	-0.10703591289999999	-0.0743388338	-0.09133819630000001	0.0434412624	-0.0407097945	-0.0415602833	-0.0775331092	-0.1033909925	0.0194545786	-0.0580797991	-0.018644815800000002	0.0159428262	0.0371957989	-0.029541561	-0.0980700407	-0.0499475364	-0.0772389635	-0.0502548737	0.0011598593	0.0411032221	0.006052640799999999	0.0603247434	0.012342128400000001	0.1783431486	-0.0057377579	0.1293050285	-0.005541873399999999	0.138394331	-0.031867336499999996	0.028039789300000003	-0.11709703119999999	0.0814897289	-0.0570479216	-0.0020589386	-0.0064429775	0.0059942214	0.1489786234	0.0658893521	-0.0172177884	0.0285788108	0.0412842791	-0.1453058977	0.0012984247	-0.056097375899999996	0.0652036993	-0.0590618248	-0.0478090336	0.0472714324	-0.0302226241	0.0494976964	-0.036591699500000005	-0.0882223508	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0562673	0.0022134000000000047	4.899139560000019e-06	0.00316600904929	-0.0589328	-0.1901368	0.03615200271424	0.00347307491584	-0.0247557	0.05344009999999996	0.0006128446824900001	0.0028558442880099962	0.0005875580000000001	-8.374599999999989e-05	3.4522440336400013e-07	7.01339251599998e-09	0.00147592	-0.00018160000000000008	2.1783398464e-06	3.2978560000000026e-08	0.000636724	0.0	0.0	4.05417452176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40773.515625	-60.125	3615.015625	1662479576.4221194	23954.294921875	-21.275390625	573808245.2041664	452.6422462463379	24645.15625	-12.154296875	607383726.5869142	147.72693252563474	1.026385	19.071659	0.17127440000000002	-0.0252072252	-0.0660339993	0.1518314845	-0.039467262	0.0128203905	0.005565961800000001	-0.0468884886	0.0250723966	-0.0864504496	0.1202596675	-0.1235595438	0.0207713675	0.0909763026	-0.0141742946	-0.058133938499999996	0.087000565	0.0026278728	0.0809353184	-0.0174107251	0.15306325699999998	-0.034833283900000005	-0.035839445299999995	0.2150967982	0.0530037487	0.0042668924	-0.0313585818	-0.1055707025	-0.057908595599999994	0.0360243047	0.0286917162	-0.0724197385	0.0538768624	-0.1533557044	0.0323071006	-0.09225529460000001	-0.0879761606	-0.068374836	-0.1545575594	0.0010203192999999999	-0.0334655058	0.1442098782	0.0527617895	-0.0200016727	-0.033162602299999996	-0.027070757400000003	-0.0576880325	0.0430035094	0.0275309335	0.0252410673	-0.10521828009999999	0.0648616316	-0.0321298177	-0.0649517138	0.1205130819	-0.08742049210000001	-0.0462064293	0.024710320600000002	-0.023887635499999997	-0.0576340841	0.1461032521	-0.08469769519999999	0.091529068	-0.1035973356	0.044650929299999996	0.041807745699999996	0.0873325383	0.0246392186	0.0920559746	-0.047671854900000005	0.1063528683	-0.14320255869999998	-0.1418863417	0.0993055054	-0.0133733636	0.0731649658	-0.0443667542	0.048360548200000006	0.0558210147	0.060985276399999996	0.1895369864	0.028988416099999997	-0.0921149877	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0562697	-2.3999999999996247e-06	5.759999999998197e-12	0.00316627913809	0.031095	0.09002779999999999	0.008105004772839998	0.0009668990249999998	-0.0732788	-0.0485231	0.0053697825294400005	0.00235449123361	0.0011049	0.000517342	1.22080401e-06	2.6764274496399997e-07	0.0013388400000000006	-0.0001370799999999993	1.7924925456000015e-06	1.87909263999998e-08	0.000636724	0.0	0.0	4.05417452176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41023.54296875	250.02734375	62513.67262268066	1682931077.7088776	23988.982421875	34.6875	575471277.6370277	1203.22265625	24695.064453125	49.908203125	609846208.3439981	2490.82873916626	1.147558	21.323221	0.2481302	-0.10232689029999999	0.0846127638	-0.0918444445	0.131649568	0.0676091065	-0.0337288218	0.0398768522	-0.0615186441	0.1709798584	-0.04950311860000002	-0.0538673803	-0.0867059946	-0.0093565827	-0.0085880017	0.0312577192	-0.0616860021	0.1062580873	-0.08261494929999999	0.031042580499999996	-0.022082858700000003	0.069401719	0.0319370903	0.0224721328	0.097334139	-0.015502698600000003	-0.046361394900000005	-0.081792814	-0.0761243907	-0.0871739482	-0.0786715768	0.0760522191	-0.2229209409	-0.017993992099999998	0.033832262200000005	-0.0703827208	0.0417343718	0.018972903200000002	0.1090392715	0.1341241889	0.0310155583	-0.1894095077	-0.0224973368	0.0056127522	0.0304484349	-0.116894988	0.0815492357	-0.1396669431	0.0684182619	-0.0469758306	-0.071871885	0.0392597046	0.0788792559	0.1438686152	-0.0835551678	0.1047977978	-0.045333282999999995	0.06431822570000001	-0.053903304400000004	-0.0220662392	-0.0946161997	-0.0020902951000000003	-0.006198649200000001	-0.014070708700000002	-0.048719184000000006	0.05729001650000001	0.0789130513	0.0049101940000000005	0.1000033086	0.0570029228	0.0678652516	0.2069838261	0.0017909401	-0.0502566038	-0.053457699000000004	-0.0363218988	0.1107997353	-0.0383775252	-0.0673879307	-0.011003225	-0.0332410511	0.0375110946	-0.0569572298	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0562988	-2.9100000000004126e-05	8.468100000002401e-10	0.00316955488144	-0.060488699999999986	-0.0915837	0.008387574105689998	0.003658882827689999	0.0223299	0.0956087	0.00049862443401	0.00914102351569	0.000552802	-0.000552098	3.0559005120400005e-07	3.04812201604e-07	0.000672765	-0.0006660750000000008	4.52612745225e-07	4.4365590562500095e-07	0.000636725	1.0000000000157452e-09	1.0000000000314906e-18	4.05418725625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40782.01171875	-241.53125	58337.3447265625	1663172479.8282626	23956.650390625	-32.33203125	573921097.938633	1045.3602447509766	24680.916015625	-14.1484375	609147615.3703346	200.17828369140625	1.12074	20.824911	0.16842785	0.1098147644	0.0319236334	-0.0576734688	-0.12469204060000001	0.0610737425	-0.0014114894	0.1188100123	0.046016478300000004	0.1830473657	-0.0230877379	-0.0206162688	0.0932352206	0.0086932049	0.18159168739999998	-0.0232078624	-0.0006892964	-0.0820782067	-0.1370302478	0.046053545300000005	0.0359548639	-0.0482475058	-0.0366395154	-0.1665898456	-0.054685365	0.0485207967	-0.16789626170000002	-0.0960591496	0.09359896599999999	-0.062268147	-0.0388073646	-0.0366205996	0.0805047931	0.18076758699999998	0.1504181555	-0.0198621426	0.012958303300000001	0.041952641	0.1537248396	-0.14120611519999998	0.0013724861999999999	-0.0974653933	-0.0567662617	-0.2045484443	0.0787049774	-0.0314064863	-0.11287167890000001	-0.022078149	-0.0112754875	-0.0066425324	-0.0757596522	-0.0491832254	0.09755348039999999	0.0559305881	0.054805038099999995	0.1853502527	-0.0062053443	-0.09202229619999999	-0.093646411	-0.0574101012	-0.009601188299999999	0.0582896005	-0.0692821228	-0.0251444373	0.05140907980000002	0.0358698167	0.036508958700000003	0.0395297982	-0.2518934423	0.1184265256	-0.1028339241	-0.081202139	0.13247064320000002	-0.0028707790000000004	-0.0069488651	-0.0675427369	-0.0090991924	0.057399223799999996	0.0387533455	-0.1297106394	-0.1826080429	0.0044743911	0.0042000143	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.046632	0.009666800000000005	9.344702224000006e-05	0.0021745434239999997	-0.0118617	0.04862699999999999	0.002364585128999999	0.00014069992689000002	-0.0392779	-0.0616078	0.0015427534284099998	0.00379552102084	0.00118422	0.0006314179999999999	1.4023770083999998e-06	3.986886907239999e-07	0.0007371319999999999	6.436699999999996e-05	5.433635854239999e-07	4.143110688999995e-09	0.000911465	0.00027474	7.548206759999999e-08	8.30768446225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
