csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
38584.22265625	n/a	n/a	1488742237.9870758	26274.890625	n/a	n/a	690369877.3557129	25883.435546875	n/a	669952235.7092322	n/a	n/a	n/a	n/a	-0.20633989960000002	-0.008566892900000001	-0.18507391609999999	-0.2747314427	0.0336546027	-0.0704925401	0.13184026	-0.1334758176	-0.2209901689	0.05695053200000001	-0.10088875779999999	0.0931969595	-0.0187523658	0.071842448	-0.0699768857	0.1261895405	-0.0370520931	0.0203773841	-0.0627314678	0.022875313300000002	-0.11749345050000001	0.1656925108	-0.0324240091	0.1535747935	-0.11867536050000001	0.028997444	-0.0578768137	0.10013985269999999	-0.1926188289	0.0818914147	-0.1243244832	0.1326819281	-0.029838804	0.09523813869999999	0.0395239202	-0.049166880999999996	-0.2315374085	-0.0808549607	-0.1896974048	0.15182493589999999	-0.0606031499	0.2726775366	-0.0817527368	-0.2704093479	0.011476543999999998	-0.008156105799999999	0.1393598959	-0.051145065499999996	0.27005484949999997	-0.0253993413	0.1105679253	-0.0379180941	0.032813806800000005	-0.1292275414	0.057866294400000004	-0.0726331554	0.0529064261	0.0040250317	-0.05361148809999999	0.023953695299999998	-0.1221120934	0.11061924	-0.1150606251	0.1171814579	-0.0383157988	0.0254289781	-0.0100957802	0.2522897906	-0.0758536868	0.0921318937	-0.144649349	0.0187925238	0.09836756529999999	-0.0751160607	0.0307345163	-0.0455502618	0.1217078847	0.1216831682	0.1216419777	0.017578199999999995	n/a	0.0003089931152399998	n/a	-0.0651291	n/a	n/a	0.0042417996668100005	-0.0091858	n/a	n/a	8.437892163999998e-05	-0.00185054	n/a	3.4244982916e-06	n/a	0.000383252	n/a	n/a	1.46882095504e-07	0.000252442	n/a	n/a	6.3726963364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38208.21484375	-376.0078125	141381.87506103516	1459867681.5461578	26188.7265625	-86.1640625	7424.245666503906	685849398.9653932	25847.869140625	-35.56640625	668112339.1108742	1264.969253540039	1.523838	22.960857	0.05801184999999999	-0.0201869311	0.1070782319	-0.17043174239999995	0.0030611807	0.0327371488	0.1196986176	0.2330834781	-0.031189931	0.021774049	0.09416748679999999	-0.0082305587	0.023444831200000002	-0.167292785	0.1007012047	0.0844936309	0.038013615099999995	-0.0004780732	0.0930953775	-0.0777188551	-0.0661975952	-0.047262176100000004	0.0197255796	-0.0534565809	-0.0031622815	0.0189331582	-0.1337427942	0.0766815663	-0.0295597656	-0.0586487387	-0.014835416899999999	-0.13566941119999998	-0.1189888474	-0.1017846817	-0.0978011991	0.18250206789999998	0.0129812708	-0.0175540705	-0.1077552587	-0.09739012789999996	-0.0015014521	0.09927444939999999	0.2321243877	-0.026430747799999998	-0.0015916981	0.0222360304	-0.2296300118	0.1328006263	-0.0064102815	0.0100252678	0.0685732592	0.0185218069	-0.0997277425	-0.1318962938	-0.0180808028	-0.1354538886	-0.064810449	0.0291904433	0.0300461954	-0.1020121098	0.0524989356	-0.01762355	0.0691207383	-0.006689712800000001	0.007960565400000001	0.0135685698	0.0014690343	0.1324975675	0.0016952823	-0.054521454299999994	0.0813904953	-0.0455121908	-0.0242024625	-0.2202265004	0.12175975480000001	0.0450185888	0.0696411742	0.1216419777	0.12141962949999999	0.12104935019999999	0.0239957	0.006417500000000003	0.0005757936184899999	4.118430625000004e-05	-0.0650969	3.219999999999612e-05	1.03683999999975e-09	0.00423760638961	0.007905499999999998	0.017091299999999997	0.0002921125356899999	6.249693024999996e-05	-0.0015242299999999995	0.00032631000000000045	2.3232770928999985e-06	1.0647821610000027e-07	0.000493917	0.00011066499999999996	1.2246742224999993e-08	2.43954002889e-07	0.0	-0.000252442	6.3726963364e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38136.5859375	-71.62890625	5130.700210571289	1454399186.9683228	26143.51953125	-45.20703125	2043.6756744384768	683483613.4808503	25841.138671875	-6.73046875	667764447.8590736	45.29920959472656	1.525243	22.982021	0.09175855	0.0538222538	0.088812073	-0.15015663869999998	0.11689449199999999	0.1341277055	0.0091961372	0.1083655797	-0.1109165049	0.0262933627	0.07684726759999999	-0.0312551678	0.1944804141	-0.020157530700000002	-0.07667535190000001	0.1474426684	0.0140255426	-0.0559836703	-0.0459321626	0.0512203087	-0.0824912622	-0.17221676719999998	0.054883456500000004	0.0629044677	-0.0798889189	-0.0372805666	-0.027739211	0.1385153558	-0.0324497562	0.043121227000000005	-0.0403551142	0.0314662578	-0.175866473	-0.067523153	-0.008118629799999999	0.19030633730000002	0.043072429100000004	0.045483943799999996	-0.0848895043	-0.1586697051	-0.0085156002	0.13915811050000002	-0.0300414096	-0.045382747599999995	0.1099003949	0.1387839941	-0.07078146889999999	0.1158179333	-0.0796474879	0.0330647172	0.0741792627	0.17405473489999998	0.0944884433	-0.0727357049	0.1180505445	-0.09621500300000001	-0.0286248476	0.0810586289	-0.0722180015	0.079601089	0.1545498947	-0.129435102	0.05720238	-0.0309804386	-0.030519016	-0.045489021	-0.0782540736	0.0314035681	-0.0610368038	0.0455026193	-0.0266622499	0.0711976949	0.0011423436	-0.20710453480000002	0.08494837150000001	-0.0614789471	-0.0814022618	0.1215101995	0.120893123	0.1198669825	0.019703	-0.0042926999999999965	0.0003882082090000001	1.842727328999997e-05	-0.049068400000000005	0.016028499999999994	0.0002569128122499998	0.002407707878560001	-0.0234981	-0.0314036	0.0009861860929599995	0.00055216070361	-0.0012646300000000005	0.00025959999999999894	1.5992890369000014e-06	6.739215999999945e-08	0.000440441	-5.3476e-05	2.8596825760000003e-09	1.9398827448099999e-07	0.000487599	0.000487599	2.3775278480100002e-07	2.3775278480100002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38155.48046875	18.89453125	357.00331115722656	1455840689.8011627	26115.330078125	-28.189453125	794.6452674865723	682010465.0894202	25897.94140625	56.802734375	670703369.0815582	3226.5506324768066	1.267967	19.105436	0.05800825	0.024042772900000002	0.0072134202	-0.0746945154	0.2341791132	0.0254851005	-0.0040063371	0.0108234851	-0.1007771507	-0.1056647975	0.0003499972	-0.0685678301	0.140232672	0.0599226352	-0.0093849787	0.1272410969	-0.018048201599999997	-0.11469600419999999	-0.0243527892	-0.011608272099999999	0.0765553501	-0.0950862464	-0.0926122349	0.17201716739999998	0.0559796791	0.0632953323	0.031231599900000007	-0.134392032	-0.1020711356	-0.0215017506	0.0133685108	0.045017929299999995	-0.0058364193	0.0831473461	-0.029516160299999997	-0.0693469365	0.0837307617	0.0093011387	-0.0022623899	-0.1316478067	-0.0611067842	0.0753314197	-0.15944302929999998	0.0965127594	0.2342131098	0.0477832429	-0.0044395085	0.0248817546	-0.051208375300000004	0.14027525400000002	-0.0260918551	0.123010914	0.0936654428	0.0391530492	0.051649750999999994	-0.1237909776	0.0379536568	0.1281302822	-0.0348828697	0.0009447852	-0.0134057339	-0.1196051542	-0.1954594187	0.0034010823	0.0625689056	0.0416244594	0.0674176736	-0.0739815446	-0.0376475437	-0.0973874174	-0.012434286999999999	0.0982644064	-0.0251734552	0.0485967081	0.0404417604	-0.12674509960000002	-0.0219870309	0.1213126213	0.12010478890000001	0.1181006348	0.0172166	-0.002486400000000003	0.00029641131556	6.182184960000016e-06	-0.0651115	-0.016043099999999998	0.00025738105760999994	0.0042395074322500005	-0.038667	-0.0151689	0.00023009552721	0.0014951368890000001	-0.0013222000000000002	-5.7569999999999633e-05	1.7482128400000005e-06	3.3143048999999573e-09	0.000494596	5.415500000000007e-05	2.932764025000007e-09	2.4462520321599997e-07	0.000113127	-0.000374472	1.4022927878400007e-07	1.2797718129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38246.83984375	91.359375	8346.535400390625	1462820758.0334625	26147.201171875	31.87109375	1015.7666168212892	683676129.1225014	25886.201171875	-11.740234375	670095411.1107826	137.83310317993164	1.158256	17.452337	0.07172280000000003	-0.0448737022	-0.0772428462	0.0044377874	0.15097659060000002	-0.1815154723	-0.028478872000000002	-0.048861825	0.0187041586	-0.06335982820000001	0.0971651928	0.1082467066	-0.0672537379	0.07315926860000001	0.0226784292	0.1521802917	0.0350999515	0.11915647160000001	0.11414533980000001	0.044155994000000004	-0.02977838	-0.1102930797	0.028096828100000002	0.115248449	0.0077071746	-0.052664883899999994	0.032933996800000004	0.076647792	-0.032901991	0.0373342164	-0.1169151465	0.1573166483	0.055226242099999996	-0.1088119684	-0.07151128129999999	-0.01845005	-0.1526747833	-0.050555433899999995	0.11884408490000001	0.040740507599999996	-0.1601910204	0.1749101495	-0.0230607579	-0.0315721057	0.1636451022	-0.1714607422	0.0525776541	-0.0389656153	0.037779568300000003	0.042849489500000004	0.12357708390000001	-0.07395649230000001	0.0060736963	0.1152692804	0.0842100323	-0.1145488942	-0.0878228015	-0.0984864255	0.10155664390000001	-0.0147401626	0.1054946244	-0.126219878	-0.0283929328	-0.0630081184	0.0231390087	-0.0429743529	-0.0698538576	-0.031571172	-0.1142209197	0.0538988644	0.037598076200000004	0.0518430176	0.1654368676	0.0249683226	-0.012120296899999999	0.1299191275	0.09892916539999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.015385499999999996	-0.0018311000000000004	0.00023671361024999994	3.352927210000002e-06	-0.0308291	0.034282400000000005	0.0011752829497600006	0.0009504334068099998	-0.0275654	0.011101600000000001	0.00012324552255999998	0.00075985127716	-0.00150934	-0.00018713999999999992	2.2781072356000004e-06	3.502137959999997e-08	0.00026242	-0.00023217599999999998	5.3905694976e-08	6.886425640000001e-08	0.000183965	7.083799999999999e-05	5.0180222439999994e-09	3.3843121225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38204.3984375	-42.44140625	1801.272964477539	1459576059.9712524	26159.662109375	12.4609375	155.27496337890625	684327921.6766701	25885.216796875	-0.984375	670044448.6212196	0.968994140625	1.104707	16.645475	0.07963730000000001	-0.13109838099999999	0.1168240192	-0.07481700150000001	0.1376509505	-0.0870750875	-0.0360781975	0.2040088132	-0.0007163325	-0.027183247200000003	0.0232907185	-0.0457758868	-0.11507089640000001	0.12006742140000001	0.0132752338	0.0116922724	0.11816874699999999	0.0665395582	-0.0851132008	0.2257071103	-0.053798869900000004	-0.0845485399	0.0788170017	0.0579715751	0.0016675967000000002	-0.049394084299999995	0.09364903449999999	-0.20573795760000002	-0.0529461629	0.0589605429	0.032613913	0.0471690521	-0.006032235600000001	0.0550513324	-0.0268294559	0.0331507375	-0.0347543112	-0.1117951273	-0.129301867	-0.0243655391	-0.1375893249	0.039290072599999996	-0.053798949699999994	0.1107234367	0.1409595894	-0.09582548490000001	-0.0825103174	0.1771772264	0.0373842565	0.0072912278	-0.0234193754	-0.0015657863	-0.055798817800000004	0.1704232726	0.0009151932000000001	0.021014518500000003	-0.11367912449999999	-0.0746191246	-0.0085929857	0.2189377038	0.12490331910000001	-0.027945779900000002	-0.0346880419	-0.0702723313	0.0140630027	0.0403294914	0.116306232	-0.17545240210000002	-0.0156875133	-0.0642147279	-0.0877442809	0.019662702	-0.0638254601	0.060323013099999996	-0.0079249989	0.011500361899999999	0.0382828638	0.1207205288	0.11775003070000001	0.11285322490000001	0.0219787	0.006593200000000002	0.00048306325369	4.347028624000003e-05	-0.0501544	-0.019325300000000004	0.00037346722009000015	0.00251546383936	-0.0451437	-0.017578299999999998	0.0003089966308899998	0.00203795364969	-0.00103156	0.0004777800000000001	1.0641160336e-06	2.282737284000001e-07	0.000494596	0.00023217599999999998	5.3905694976e-08	2.4462520321599997e-07	0.000171111	-1.2853999999999996e-05	1.652253159999999e-10	2.9278974321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38106.859375	-97.5390625	9513.868713378906	1452132731.4260256	26181.697265625	22.03515625	485.54811096191406	685481271.7088356	25875.63671875	-9.580078125	669548575.6007233	91.77789688110352	1.411008	21.260759	0.09606988	0.0761729282	0.10336368970000001	-0.0263958617	0.0465460746	0.0133628638	0.0229910702	0.090963612	0.0559659976	0.0767525441	0.1170379751	-0.0829115422	0.0880779532	-0.015358088700000001	0.0456513779	-0.0356094976	0.1071598617	0.1432337427	-0.1158219841	0.1112784098	0.0665578864	0.06895302099999999	0.0269693321	-0.09792112380000001	-0.015483674499999999	0.0015799938	-0.1184899778	0.0199106172	-0.1094896232	-0.121480845	-0.0799657675	0.0088096941	0.047475744800000004	0.0176928082	-0.0663018722	-0.0314378367	0.039562212799999996	0.0757002786	-0.0855907526	-0.0167872482	-0.0536434155	0.1316984112	0.057409167699999986	-0.0254172227	0.0411652081	0.0008849859	-0.0769723135	0.0618239082	0.0441666292	-0.0681502841	0.0577768669	0.14001534710000002	0.0044520186	-0.0299171913	-0.09834307869999999	0.0029850773999999997	-0.1017502493	-0.141132704	-0.07118989769999999	0.12867139689999998	-0.0913272115	0.024182518700000002	0.0798673621	-0.028139905299999997	0.022312533	0.0168625302	0.05879315650000001	0.0687234369	-0.06034756	-0.0935333429	0.1650497611	0.050773853099999995	0.0245196811	0.0316297569	0.058854095599999996	-0.0597961951	0.1103017986	0.120326335	0.1161887065	0.1093977275	0.0185853	-0.0033934000000000013	0.00034541337608999994	1.1515163560000007e-05	-0.0318929	0.0182615	0.00033348238225	0.0010171570704100002	0.00146643	0.046610129999999986	0.0021725042186168998	2.1504169449e-06	-0.00097083	6.072999999999994e-05	9.425108889e-07	3.6881328999999932e-09	0.00017034	-0.00032425600000000003	1.0514195353600003e-07	2.90157156e-08	0.0	-0.000171111	2.9278974321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38108.4140625	1.5546875	2.41705322265625	1452251222.3589478	26170.60546875	-11.091796875	123.02795791625977	684900590.6009674	25905.197265625	29.560546875	671079245.370945	873.8259315490723	1.507232	22.710638	0.064757119	0.12035696039999999	-0.010350693499999999	-0.0410043297	0.05678169440000001	0.0824404913	-0.0666398533	-0.0519359808	-0.0117773043	0.0795847578	0.0087810149	-0.1349199994	-0.0709612396	0.045996710499999996	0.2266551134	-0.0165625839	-0.0452495153	0.0090672813	-0.006535803000000001	0.050135304299999996	0.1438419539	-0.022999763599999997	0.0222141638	-0.1009607773	-0.07539818	-0.1312292409	-0.0477958051	0.1371864697	-0.1352320643	0.0717178591	-0.0496174193	-0.0807706217	0.0210518417	0.0019729004000000002	0.07247283980000001	-0.1059019116	0.1166830866	0.1139904527	0.0212667312	-0.0284704826	-0.037755178199999996	0.0648873188	-0.05365638650000002	0.0240496148	0.051339104	0.093252456	0.07824242669999999	0.029904943700000002	-0.0189919129	-0.0992163094	-0.1049080662	-0.0196089986	-0.0728629292	0.06252567469999999	-0.20325721789999998	-0.0993584209	0.0533525611	-0.0107089997	0.024668114799999998	0.0884006602	-0.0897133599	-0.0878714864	0.17189984030000002	-0.0311900074	0.0400719928	-0.0950403798	-0.0087490408	0.0756070247	-0.18348491239999998	-0.0078091431000000015	0.050395949599999997	-0.0164404777	-0.0098874247	-0.049928323899999995	-0.0157322093	-0.1536557166	0.057623689699999994	0.1198669825	0.1143757435	0.10540925529999999	0.0277671	0.0091818	0.00077101184241	8.430545124000001e-05	0.00021678900000000006	0.032109689000000004	0.0010310321276767213	4.699747052100001e-08	-0.0118868	-0.01335323	0.00017830875143289994	0.00014129601423999998	-0.00103156	-6.072999999999994e-05	1.0641160336e-06	3.6881328999999932e-09	0.00013919	-3.115e-05	9.703225e-10	1.93738561e-08	0.000110368	0.000110368	1.2181095424e-08	1.2181095424e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38466.96875	358.5546875	128561.46392822266	1479707684.8134766	26219.93359375	49.328125	2433.263916015625	687484917.6606598	25953.365234375	48.16796875	673577166.9888649	2320.153213500977	1.249985	18.834496	0.164136999	-0.0830290412	-0.08859522980000001	0.1323627087	-0.0759018309	-0.1196770018	-0.0519534742	-0.0180677596	-0.0735361153	-0.0421972096	-0.0387802506	0.0183211518	0.1796098859	0.1491056012	0.0286355917	0.0467482843	0.0014925833	-0.0070469414	0.0422147155	-0.0317709658	0.12479284460000001	0.0852144038	-0.0641818665	-0.029682688500000002	-0.16020824449999999	0.2123381774	0.1054239124	-0.0214317632	0.056407290599999986	0.1310319392	0.0060027933999999995	0.10317529630000001	0.0012500405	-0.1358912643	0.17004017989999998	-0.038532497799999996	-0.0693008541	-0.07165367809999999	0.08574055289999999	0.11361396119999999	-0.0185090375	0.0008916202	-0.1472939576	-0.0318484004	-0.0635317537	-0.11174457859999999	0.0545595415	0.0252354571	-0.0752504045	0.08453519699999999	0.0065464985	0.061346447400000004	0.2028862756	0.06221549780000001	-0.021412902200000004	-0.057616403	-0.00012908049999999998	0.025280978500000002	0.052817448200000006	-0.00251673	-0.1725126794	0.0093589512	-0.0429099435	0.0846198341	-0.2036086482	0.15059239630000001	-0.0291081977	-0.052810765999999995	-0.0354003215	0.0999530373	-0.1225102402	-0.0288076669	0.16372071119999998	-0.026058753100000002	-0.1572283548	0.1099237303	-0.1623768045	0.11934271980000001	0.112315068	0.1009072399	0.00584674	-0.02192036	3.4184368627599985e-05	0.0004805021825296	-0.109449	-0.109665789	0.01202658527699252	0.011979083601	-0.0200956	-0.008208799999999999	6.738439743999998e-05	0.00040383313935999987	-0.00103156	0.0	1.0641160336e-06	0.0	0.000199281	6.009099999999999e-05	3.6109282809999988e-09	3.9712916961e-08	0.0005371180000000001	0.0004267500000000001	1.8211556250000004e-07	2.884957459240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38324.96484375	-142.00390625	20165.109390258793	1468802930.2746735	26212.501953125	-7.431640625	55.22928237915039	687095258.6425818	25989.859375	36.494140625	675472790.3322754	1331.8222999572756	1.341217	20.209154	0.16566836483000005	0.0334139625	0.0628878291	0.1482505415	0.0035372455	0.0256000142	0.08258820110000001	0.0171217922	0.0669159517	0.0407013522	-0.0620509491	0.0014953662	-0.0006899510000000001	0.0191286255	-0.15091930380000002	0.12580147519999998	-0.0064800607999999996	0.1536190042	0.0248921576	-0.20648564	-0.048952627199999994	-0.0453268322	-0.08607995119999999	-0.1009385966	-0.08734210640000001	-0.0012480369	0.16574375630000002	-0.0312732288	0.0759630934	0.0978093401	-0.0252473206	-0.0539184019	0.2327949389	0.021958849300000003	-0.0857080489	-0.0966460032	0.11848834529999999	0.0551771939	-0.060329376500000004	0.2036087326	0.0577088325	-0.026173098199999998	0.0984039967	-0.0805969817	-0.0055257820999999995	0.0345214761	-0.0778531983	-0.0368332992	0.03022392	-0.0438344804	-0.0371634173	0.0312404327	0.058393399699999994	0.0332967973	0.1403864536	-0.0531839517	-0.0205571696	-0.10301464460000001	-0.007115139699999998	-0.19647604920000009	0.0515792611	-0.019473688500000003	0.010383774699999999	0.10773849199999999	-0.1157590096	-0.0059289924	-0.0080110968	-0.0693224221	-0.0578667851	0.0989335334	-0.0560720859	-0.198709453	0.0181893732	0.1943320897	0.0429928363	-0.054000625999999996	0.0689040643	0.11875383099999999	0.1100111431	0.0959136145	-5.9498300000000014e-06	-0.0058526898300000005	3.540047702890001e-11	3.4253978246185424e-05	0.00318282	0.11263182	0.0126859268765124	1.01303431524e-05	0.00632765	0.02642325	0.0006981881405625	4.00391545225e-05	-0.00103156	0.0	1.0641160336e-06	0.0	-7.637609999999998e-05	-0.0002756571	7.598683678041e-08	5.8333086512099965e-09	0.000397563	-0.00013955500000000006	1.9475598025000008e-08	1.5805633896900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
