name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2450.0	2.377	939.0	0.135
Left-G&S_occipital_inf	3227.0	2.6719999999999997	1021.0	0.136
Left-G&S_paracentral	2849.0	2.437	962.0	0.10400000000000001
Left-G&S_subcentral	3636.0	2.798	1083.0	0.13
Left-G&S_transv_frontopol	1894.0	2.396	598.0	0.16899999999999998
Left-G&S_cingul-Ant	4864.0	2.9330000000000003	1541.0	0.133
Left-G&S_cingul-Mid-Ant	2288.0	2.733	834.0	0.10099999999999999
Left-G&S_cingul-Mid-Post	2182.0	2.7239999999999998	754.0	0.11199999999999999
Left-G_cingul-Post-dorsal	1371.0	3.2760000000000002	339.0	0.138
Left-G_cingul-Post-ventral	661.0	3.1689999999999996	177.0	0.078
Left-G_cuneus	3095.0	1.865	1502.0	0.153
Left-G_front_inf-Opercular	3606.0	2.842	985.0	0.13699999999999998
Left-G_front_inf-Orbital	1138.0	2.638	304.0	0.157
Left-G_front_inf-Triangul	2401.0	2.783	650.0	0.157
Left-G_front_middle	10215.0	2.822	2701.0	0.13699999999999998
Left-G_front_sup	18291.0	3.18	4531.0	0.127
Left-G_Ins_lg&S_cent_ins	1371.0	3.577	355.0	0.11900000000000001
Left-G_insular_short	2261.0	3.8789999999999996	400.0	0.109
Left-G_occipital_middle	4486.0	2.5140000000000002	1424.0	0.132
Left-G_occipital_sup	2746.0	2.185	1096.0	0.135
Left-G_oc-temp_lat-fusifor	4277.0	2.753	1228.0	0.138
Left-G_oc-temp_med-Lingual	5330.0	2.165	2149.0	0.155
Left-G_oc-temp_med-Parahip	3113.0	2.911	747.0	0.092
Left-G_orbital	7001.0	2.792	1918.0	0.15
Left-G_pariet_inf-Angular	6306.0	2.766	1834.0	0.146
Left-G_pariet_inf-Supramar	8055.0	2.824	2291.0	0.135
Left-G_parietal_sup	7333.0	2.438	2259.0	0.127
Left-G_postcentral	3355.0	2.105	1306.0	0.11900000000000001
Left-G_precentral	6386.0	3.049	1596.0	0.098
Left-G_precuneus	7625.0	2.5869999999999997	2338.0	0.135
Left-G_rectus	2649.0	2.8510000000000004	672.0	0.115
Left-G_subcallosal	1518.0	2.146	700.0	0.136
Left-G_temp_sup-G_T_transv	1343.0	2.645	378.0	0.105
Left-G_temp_sup-Lateral	6411.0	3.093	1470.0	0.14400000000000002
Left-G_temp_sup-Plan_polar	2516.0	3.503	590.0	0.077
Left-G_temp_sup-Plan_tempo	2303.0	2.747	742.0	0.086
Left-G_temporal_inf	6392.0	2.985	1623.0	0.14300000000000002
Left-G_temporal_middle	7525.0	3.1460000000000004	1684.0	0.14300000000000002
Left-Lat_Fis-ant-Horizont	326.0	2.3209999999999997	159.0	0.098
Left-Lat_Fis-ant-Vertical	472.0	2.213	204.0	0.08900000000000001
Left-Lat_Fis-post	1854.0	2.7089999999999996	877.0	0.115
Left-Pole_occipital	3651.0	2.187	1659.0	0.15
Left-Pole_temporal	6222.0	3.3989999999999996	1246.0	0.149
Left-S_calcarine	2822.0	1.96	1617.0	0.122
Left-S_central	3547.0	1.972	2003.0	0.09300000000000001
Left-S_cingul-Marginalis	1492.0	2.252	734.0	0.085
Left-S_circular_insula_ant	881.0	3.02	328.0	0.095
Left-S_circular_insula_inf	2213.0	2.839	892.0	0.09
Left-S_circular_insula_sup	2382.0	2.6210000000000004	1130.0	0.09300000000000001
Left-S_collat_transv_ant	1927.0	2.383	812.0	0.107
Left-S_collat_transv_post	677.0	2.235	386.0	0.129
Left-S_front_inf	2925.0	2.293	1383.0	0.11199999999999999
Left-S_front_middle	2370.0	2.378	970.0	0.12300000000000001
Left-S_front_sup	5287.0	2.657	2029.0	0.111
Left-S_interm_prim-Jensen	422.0	2.191	209.0	0.12
Left-S_intrapariet&P_trans	5616.0	2.181	2836.0	0.105
Left-S_oc_middle&Lunatus	1655.0	2.239	864.0	0.11900000000000001
Left-S_oc_sup&transversal	2047.0	2.109	1057.0	0.107
Left-S_occipital_ant	729.0	2.386	292.0	0.12300000000000001
Left-S_oc-temp_lat	1774.0	2.3930000000000002	723.0	0.11800000000000001
Left-S_oc-temp_med&Lingual	3749.0	2.5380000000000003	1549.0	0.122
Left-S_orbital_lateral	475.0	2.079	216.0	0.132
Left-S_orbital_med-olfact	1087.0	2.349	528.0	0.114
Left-S_orbital-H_Shaped	2806.0	2.383	1096.0	0.126
Left-S_parieto_occipital	2919.0	2.355	1363.0	0.106
Left-S_pericallosal	1367.0	2.595	696.0	0.128
Left-S_postcentral	4114.0	1.989	2130.0	0.095
Left-S_precentral-inf-part	3239.0	2.472	1407.0	0.1
Left-S_precentral-sup-part	1775.0	2.5380000000000003	807.0	0.08800000000000001
Left-S_suborbital	1239.0	2.9130000000000003	438.0	0.10400000000000001
Left-S_subparietal	1935.0	2.517	833.0	0.11800000000000001
Left-S_temporal_inf	2371.0	2.708	964.0	0.121
Left-S_temporal_sup	9617.0	2.492	3993.0	0.106
Left-S_temporal_transverse	859.0	2.2230000000000003	461.0	0.086
BrainSegVolNotVent	1183561.0	1183561.0	86612.8	1183561.0
eTIV	1364461.961894	1364461.961894	1183561.0	1364461.961894
