csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
31217.70703125	n/a	n/a	974545232.2889557	23136.591796875	n/a	535301879.97522354	n/a	22951.6953125	n/a	526780317.7178345	n/a	n/a	n/a	n/a	-0.021322321	-0.0756741815	0.1346168339	-0.048302413200000005	-0.0601577667	0.054673755899999996	-0.0081203999	0.0120225345	-0.1291006656	0.1184612658	-0.051132375300000005	0.0069492064000000004	-0.050326289	0.0742517829	-0.0377826234	0.0997644908	-0.15917964869999998	0.0702006762	-0.0828659115	0.055149325199999995	-0.0249901197	0.038252169100000004	-0.024780258399999998	0.10962948689999999	-0.08564946300000001	0.1404211968	-0.0370431196	0.0882628092	-0.049912391699999996	0.0567507359	-0.20266788940000002	0.2050585173	-0.0381340377	-0.011279341799999999	-0.0576158732	0.0196479861	-0.0147826026	0.0134407375	0.0554810529	-0.0136117158	0.0598573534	-0.27052254789999997	0.07454060309999999	-0.014570068200000001	0.13074370189999998	0.0605571432	-0.049359131900000006	0.0081330115	-0.010954347	0.1285331426	-0.085697775	0.0608000749	-0.043951906	0.0115654877	-0.0092204563	0.098479611	-0.013558930600000001	0.1696163873	-0.1091105423	0.07162613429999999	-0.0071435532	0.003524945	-0.0180674713	0.0938435439	-0.0463655746	0.0812337454	-0.09446298060000001	0.0740310186	-0.0210727629	0.055976791	-0.0031475653000000003	0.1168667095	-0.1451261738	-0.020429328700000002	0.2718793776	-0.039438579700000004	-0.0029410451000000002	0.052049642	0.0028477321000000004	-0.1390877768	0.1217078847	0.1216831682	0.1216419777	-0.000157684	n/a	2.4864243856e-08	n/a	-0.0607619	n/a	n/a	0.0036920084916099998	-0.0392114	n/a	n/a	0.00153753388996	-0.00110557	n/a	n/a	1.2222850248999998e-06	0.000589429	n/a	n/a	3.4742654604100005e-07	0.00160856	n/a	n/a	2.5874652736e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31208.83984375	-8.8671875	78.62701416015625	973991684.3928376	23139.6015625	3.009765625	535441160.4712525	9.05868911743164	22899.84765625	-51.84765625	524403022.6794586	2688.179458618164	1.345333	24.290339000000003	0.08289702099999999	-0.0461257687	-0.1315666012	0.0309595618	-0.034828265	0.0022398496	-0.0350169931	-3.67871e-05	0.2746103533	-0.0065814576	0.0133709224	-0.0432047784	0.0232851019	0.0333819967	0.0266823848	-0.0848022683	-0.0380663879	-0.1426496703	-0.0028709613	-0.1216009883	0.0548134274	-0.0721845034	0.0844847679	-0.08839850960000001	0.0108934668	0.023169323500000002	0.046961252800000006	-0.0207992251	-0.0462993316	-0.0245262963	0.0465129822	0.15686814	0.0384077872	0.0226225972	-0.10154994560000001	-0.0853554084	-0.0253938503	-0.135802208	-0.0018850257999999999	0.0502815284	-0.0768272908	0.0949874332	0.019987555	-0.0158065651	0.198520162	0.0684178655	-0.0096425642	0.0381469347	-0.013267291100000002	-0.2688584596	0.0389523831	0.0165238406	0.0269583482	0.0065184158	-0.0320242609	-0.0789621223	0.0071801547	0.1192275461	0.1481681531	-0.0131665667	0.0578055758	0.006316548000000001	-0.0755762703	0.0438319895	0.10523845609999999	0.043774524800000006	-0.0003018404	-0.0508229184	-0.0214210675	0.0773515904	-0.1308670056	0.05409796730000002	-0.063252711	-0.0726837097	0.11336040509999999	0.02075937	0.1378252434	-0.10755858119999999	0.0071782695	0.0342399438	-0.16347879869999998	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00012466300000000004	3.302099999999997e-05	1.554086356900001e-08	1.090386440999998e-09	-0.07383539999999998	-0.01307349999999998	0.00017091640224999952	0.005451666293159997	-0.0192637	0.0199477	0.00039791073529	0.0003710901376900001	-0.00183661	-0.0007310400000000001	5.344194816000001e-07	3.3731362921e-06	0.000463933	-0.000125496	1.5749246016000002e-08	2.1523382848900003e-07	0.00146824	-0.00014031999999999998	1.9689702399999997e-08	2.1557286976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31293.03125	84.19140625	7088.192886352539	979253804.8134766	23115.294921875	-24.306640625	534316859.32526016	590.8127784729004	23023.380859375	123.533203125	530076066.1958352	15260.45227432251	1.200415	21.673798	0.09810505399999997	-0.1312561923	-0.056938763899999995	0.0084787011	0.0511805277	-0.09388535630000001	-0.0719565399	0.1099345626	0.024546057799999996	-0.0629995842	0.058603323099999986	-0.0327316789	0.0289287752	0.1128076661	0.0358602984	-0.011382501599999999	0.0222503194	-0.0950452562	-0.001549853	-0.1348876243	-0.006616024	-0.0986714171	0.08722830029999999	-0.1419638048	0.1013925514	0.21144894179999998	-0.1744161568	-0.0523999516	0.015329921100000001	0.0897297257	-0.0174762194	0.0021821164999999997	0.080587071	0.050471444299999994	-0.0913381947	0.1513403906	-0.0120363044	-0.037098408199999995	-0.0066241236	-0.07785251900000001	-0.12465427960000001	0.0031277696999999997	-0.07418151440000001	-0.0323605738	-0.04820890519999999	-0.0100023823	0.09880760300000001	0.07398620639999999	0.10959686810000001	-0.0377708967	0.0644205672	-0.0633850098	0.0013038731	0.0651281135	-0.09127851699999999	-0.0061555983	0.0175397867	0.0274995927	0.11774827869999999	0.0106388386	0.073444758	0.066541986	-0.0400273704	-0.00096683	0.18307431579999997	-0.0516697459	-0.0962489117	0.0847816592	-0.1402036609	0.234977498	-0.0321191637	0.065462357	0.030435514599999998	0.0339988972	-0.0690704702	0.063626458	0.0424956862	0.0387790075	0.0194897333	0.0531069431	-0.11543451619999999	0.1215101995	0.120893123	0.1198669825	-0.000122459	2.204000000000035e-06	1.4996206681e-08	4.857616000000155e-12	-0.0526864	0.02114899999999998	0.00044728020099999924	0.00277585674496	-0.0551274	-0.03586369999999999	0.0012862049776900001	0.0030390302307600004	-0.00124937	0.0005872399999999999	3.4485081759999994e-07	1.5609253969000004e-06	0.00022937	-0.000234563	5.501980096900001e-08	5.2610596900000006e-08	0.00146824	0.0	0.0	2.1557286976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31446.4453125	153.4140625	23535.874572753906	988878922.7920533	23146.640625	31.345703125	535766972.2229004	982.5531044006348	23036.16015625	12.779296875	530664674.7444	163.31042861938474	1.264174	22.824989	0.135721961	0.0143575727	-0.0778290243	-0.24938092760000002	-0.0268684059	-0.0637510699	-0.0360872283	0.14059869460000002	-0.0065439676	0.17997710379999998	0.0604789963	-0.023114252000000002	0.0806793948	0.0625954123	0.0615913048	-0.0548156184	0.1393660829	-0.0259802848	-0.0358293842	-0.0642429417	0.0225576407	0.0149838405	0.0900650717	0.0795585964	-0.0295162287	0.0499407241	0.0752731914	-0.10426272660000001	0.026343800299999998	0.07473269169999999	0.1384178562	-0.05931948400000001	0.0209355067	0.0379637752	-0.0934971818	0.061989411200000004	-0.0592620568	0.146732642	-0.0922302582	-0.0685030103	-0.0192199124	0.0919495005	0.2141368666	0.067375724	-0.0397623476	0.0012255878	0.0513740455	0.0578900692	0.116568224	-0.031287100400000004	-0.1544323673	-0.09127425089999999	-0.011013748700000001	0.0796710758	-0.0303654125	-0.0777173104	0.050430605	-0.1305804343	0.0996019978	0.0225094013	0.0478044459	0.0222115102	-0.089438695	-0.1132376692	-0.0547297749	-0.0319614653	-0.0069586641	-0.1030868165	-0.0033022862	0.0820712343	-0.0747236818	-0.0821320891	5.94951e-05	-0.08850743380000001	0.0167756095	0.0361347628	-0.0131207228	0.1646044586	-0.0156673989	-0.033600178599999996	-0.0817069333	0.1213126213	0.12010478890000001	0.1181006348	-0.00655262	-0.006430160999999999	4.29368288644e-05	4.1346970485921e-05	0.0060597	0.0587461	0.0034511042652099998	3.671996409e-05	-0.0812197	-0.02609230000000001	0.0006808081192900003	0.0065966396680900005	-0.00180103	-0.0005516599999999998	3.043287555999998e-07	3.2437090609e-06	0.000386758	0.000157388	2.4770982544e-08	1.49581750564e-07	0.00128822	-0.00018001999999999992	3.240720039999997e-08	1.6595107684e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31392.271484375	-54.173828125	2934.803653717041	985474708.9487038	23184.30078125	37.66015625	537511802.7154694	1418.287368774414	23075.0625	38.90234375	532458509.3789063	1513.392349243164	1.3261520000000002	23.944021	0.20242003	0.0191646987	-0.0124687224	-0.0137720011	0.12094999320000001	0.0732074882	0.0564556411	0.1292446481	0.0112609692	-0.1615792995	0.1773945138	-0.0418197951	0.0048601856	0.1563488888	0.0051063876	-0.0002761285	0.12592452710000002	0.0005161401	-0.0480657022	-0.1453144216	0.10930619150000001	0.0598393679	-0.061556491799999995	0.0156897222	0.0861030051	0.0925688358	0.10417279939999999	-0.1240921782	-0.0375603208	0.0060425304	-0.0792046188	0.10161720689999999	0.0084600189	0.0170379715	0.0229614163	0.0123039462	0.10953733859999999	-0.054794339000000004	-0.0570549479	0.0009232836999999999	0.0230999664	0.0395345945	-0.0597529263	-0.0536147296	-0.0907982067	0.102332579	-0.0786871908	-0.0347223693	0.137175296	-0.0105397722	0.1814058748	-0.1969696161	0.013665358	0.0056917952	-0.12451604449999999	-0.0045881671	-0.039998629	-0.0904529015	0.0834298781	0.0558410592	0.081181319	-0.1383911767	0.0386293048	-0.1013001647	0.0221125271	-0.1289311092	-0.0495158884	-0.1234709984	-0.0195273049	0.09085313019999999	-0.011043303	0.0565683142	-0.0314950075	0.022785972999999998	0.0122671905	-0.1180265361	-0.0092672129	-0.1286137587	0.00545607	-0.10180306789999999	0.0050811512	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00470469	0.00184793	2.21341079961e-05	3.4148452849000007e-06	-0.107297	-0.1133567	0.012849741434889999	0.011512646209	-0.0748873	0.006332400000000002	4.009928976000002e-05	0.005608107701289999	-0.00071597	0.00108506	1.1773552035999998e-06	5.126130409e-07	0.0006319580000000001	0.00024520000000000005	6.012304000000003e-08	3.993709137640001e-07	0.00100082	-0.00028740000000000016	8.259876000000008e-08	1.0016406724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31320.89453125	-71.376953125	5094.669437408447	980998434.2376863	23152.734375	-31.56640625	536049109.0393066	996.4380035400392	22990.513671875	-84.548828125	528563718.8966713	7148.504337310791	1.307608	23.609207	0.25166141	0.05934801980000001	-0.1211908725	-0.1215746041	-0.067045513	-0.062575535	0.13866904970000002	0.0140802705	0.0329314765	0.0618310129	0.031692096600000004	0.0492652816	0.1242901346	0.0636608725	-0.0025786439999999997	0.052984135300000006	0.144058608	0.005557160699999999	-0.0592955922	0.0316967927	-0.0561463584	0.065584558	0.0032744667	-0.12017890640000001	0.08763527230000001	0.1485707683	0.1753696332	0.008946744599999999	0.0028325228000000004	0.0083109469	-0.010553098600000001	0.027093702200000003	0.04133306	0.1608706386	-0.057884993899999994	-0.0396763748	0.1574694468	0.047256217999999996	0.164398207	0.0001630268	0.022357315899999997	0.1550436493	0.0505927311	0.10344136109999999	0.0812327697	0.0341938789	0.052736238	-0.1320766129	0.013336693	-0.0576547255	-0.0496279061	-0.033424574	-0.0532704866	0.1143232817	-0.010599028799999998	0.021528477400000003	-0.0145749648	-0.1450295338	0.032063347799999996	0.0484738693	-0.09277010779999999	2.90342e-05	0.0279275542	-0.057813577699999986	0.1868313979	-0.0848270099	-0.11657227490000001	-0.1737113157	0.033556358700000004	0.0051653025	0.0356203252	0.053966964699999995	-0.09337530779999999	0.0101890188	0.0723132452	0.1044884791	0.0378518492	-0.018025250700000002	0.18973637710000002	-0.1347226536	0.1116835477	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0136601	-0.00895541	0.00018659833201	8.019936826810001e-05	0.0277667	0.1350637	0.018242203057690004	0.0007709896288900001	-0.10045	-0.025562699999999997	0.0006534516312899996	0.0100902025	-0.0021432	-0.00142723	2.0369854729e-06	4.59330624e-06	0.000452756	-0.0001792020000000001	3.211335680400004e-08	2.0498799553599998e-07	0.00103598	3.516000000000001e-05	1.2362256000000006e-09	1.0732545604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31252.880859375	-68.013671875	4625.859561920166	976742562.0102882	23152.955078125	0.220703125	536059328.8496742	0.048709869384765625	22985.998046875	-4.515625	528356106.2109413	20.390869140625	1.209971	21.846342	0.22080532	-0.043571061900000006	-0.0978115566	-0.04702768809999999	0.1077520754	-0.0471515752	0.1723584682	-0.0028376685	0.119248564	-0.12589642339999998	0.0028556284000000004	-0.1457703863	0.1627387483	-0.0770801579	0.0678968614	-0.026025032400000002	0.0374809022	0.0777228985	-0.0843839806	0.1120856287	0.023602323300000002	0.015969963	0.093346444	-0.0723985634	-0.0261041885	-0.056208079	0.0428255843	0.014613128700000004	0.0823955775	-0.0143636224	0.1470430564	-0.1546161174	-0.12115570380000001	-0.0071741653	0.1385829214	0.062738819	0.1923714361	0.0794257033	-0.090807136	0.0047338732000000005	-0.0674633301	0.0936294567	-0.027984941699999998	-0.030284558700000002	-0.0052907515	0.10188891470000001	0.032923142999999995	-0.1799408072	0.021909493199999998	-0.11644098230000001	0.1361253942	0.025177372599999998	0.1724070084	0.1536514623	0.0817851339	-0.0223609614	0.0729359933	-0.0954739074	-0.0633938829	0.0336919579	-0.04843121139999999	-0.0340748277	-0.0974463862	0.010929651	0.032240052000000005	0.10760991980000001	0.0525226623	-0.0427791457	0.0325096359	-0.0670677042	0.0786928618	-0.2371346134	0.1201720758	0.07831904599999999	-0.0644109547	-0.0217028896	-0.054456587699999996	0.0306679853	-0.0420118296	-0.2222551518	0.0824323878	0.120326335	0.1161887065	0.1093977275	-0.00794863	0.00571147	6.31807188769e-05	3.2620889560899994e-05	-0.123072	-0.15083870000000002	0.02275231341769	0.015146717184	-0.10033	0.00012000000000000902	1.4400000000002154e-08	0.010066108899999995	-0.00116187	0.00098133	9.630085689e-07	1.3499418969e-06	0.000438845	-1.3910999999999967e-05	1.9351592099999916e-10	1.92584934025e-07	0.000748518	-0.00028746199999999994	8.263440144399996e-08	5.602791963239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31754.025390625	501.14453125	251145.84120178226	1008318128.5084572	23204.044921875	51.08984375	538427700.736393	2610.172134399414	23142.951171875	156.953125	535596188.9437904	24634.283447265625	1.359453	24.545275	0.1263814028	-0.029523012	0.1619520684	-0.1608005523	-0.0853352242	0.17568397089999999	-0.0036939657000000002	0.0330035602	-0.0605994146	0.06256581	0.0055615583	-0.2346197934	0.203283088	-0.0420799459	-0.1725379815	0.032044576	-0.08029666690000001	0.0954006675	0.0749575942	0.0473948834	-0.055478238	-0.0164991285	-0.027933979100000002	-0.12282349039999994	0.07344929160000001	0.0766693361	0.0635168914	0.0296663539	-0.0744481159	0.0842863714	0.036816226699999996	-0.021386263	-0.1000617505	0.0328036633	0.010056106700000001	0.0813814142	0.0011492156	0.1778162916	-0.1122648235	0.0177383562	0.0534825858	-0.1442141885	0.11208445869999999	0.09671768509999999	-0.0204333285	-0.0509774118	-0.17327280379999999	0.0127634657	0.0399446347	0.043761077300000006	-0.0602795588	-0.070836112	0.2144247089	0.1661570739	0.1273213462	0.0299611578	-0.1717554859	0.028556445099999998	-0.11319867970000001	-0.06482707730000001	-0.0141351932	0.048266031200000004	0.0815705742	0.0343679064	0.1320786102	-0.0112354727	-0.0701565165	-0.0457287946	0.0187901857	-0.0330099831	-0.0514721636	-0.0379280146	-0.037110474	0.029371785299999998	-0.0472454142	-0.1001845598	-0.085646648	0.19294954120000002	-0.0756893285	-0.17602153829999995	-0.0065052634	0.1198669825	0.1143757435	0.10540925529999999	-6.20772e-05	0.0078865528	3.85357875984e-09	6.219771506718784e-05	-0.116277	0.006795000000000009	4.617202500000013e-05	0.013520340728999998	-0.0171888	0.08314119999999997	0.006912459137439997	0.00029545484543999997	-0.00154353	-0.00038166	1.456643556e-07	2.3824848609e-06	0.000249333	-0.000189512	3.591479814400001e-08	6.216694488899999e-08	0.0007485189999999999	9.99999999907325e-10	9.9999999981465e-19	5.602806933609997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31461.576171875	-292.44921875	85526.54554748535	989830775.2186928	23136.951171875	-67.09375	535318509.529728	4501.5712890625	23033.09765625	-109.853515625	530523587.6423493	12067.79489517212	1.382831	24.967371	0.2580618028	0.08224152280000001	-0.0770327832	0.0175471685	0.0687100213	-0.0299970257	-0.008253589399999999	0.1875482444	-0.041141287	-0.0712089821	0.0532893866	0.1605387808	0.0089565857	-0.0113045215	-0.0358570736	0.1574104224	-0.0430084549	0.0383902094	0.0084531042	0.0026830431	-0.0782929473	0.09462886710000001	0.011976626899999999	-0.17852297760000002	-0.153947373	0.1012144331	0.0655627704	0.0325057174	0.10597661289999999	0.0567334017	-0.1630181273	0.1263453623	0.0032473843	-0.029251983	0.1493721334	0.030148908500000002	-0.1555116343	0.0171408819	0.0335245063	0.012884841999999999	0.0491730025	0.0914173674	-0.05248279769999999	-0.0526019417	-0.0633012369	-0.0469307513	0.0324309167	0.031155118	0.1936665337	0.0361961843	0.0678731	0.0064293310999999995	-0.13050642210000002	0.0121999668	0.0294528726	0.1511621828	-0.0205074705	0.0044005949	-0.0543229679	0.0122591923	-0.0875280592	0.10857742150000001	0.0774539881	-0.0765069083	0.09075661039999999	0.10877119980000001	-0.1181345946	-0.0970234539	0.0036625202000000003	0.1378347447	0.08858003390000001	0.0182987189	-0.0607776685	-0.08635413480000001	-0.10418088019999999	-0.12404849710000004	0.0274077846	-0.0483697979	-0.0712670867	0.1204886894	0.0845417038	0.11934271980000001	0.112315068	0.1009072399	-0.00389158	-0.0038295028	1.51443948964e-05	1.466509169520784e-05	0.0148174	0.1310944	0.01718574171136	0.00021955534276000004	-0.0741972	-0.05700840000000001	0.0032499576705600003	0.005505224487840001	-0.000696821	0.000846709	7.169161306809998e-07	4.85559506041e-07	0.00030083700000000003	5.150400000000007e-05	2.652662016000007e-09	9.0502900569e-08	0.00032414200000000003	-0.0004243769999999999	1.8009583812899988e-07	1.05068036164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31500.04296875	38.466796875	1479.6944618225098	992252707.0330963	23145.802734375	8.8515625	535728184.21860117	78.35015869140625	22967.1953125	-65.90234375	527492060.522522	4343.118911743164	1.1516050000000002	20.79253	0.2787874333	0.10141053380000001	0.016083402099999998	0.17235956079999998	0.012705631499999998	0.09953034279999999	-0.08752102369999999	0.0027589578999999997	0.1085621756	-0.048829054000000004	0.041843937000000005	0.0370045333	-0.0196301948	-0.17058164850000002	-0.0341438543	-0.0739628315	0.033676737799999995	0.0893800543	-0.0322123321	-0.0568596908	0.0684498149	0.012949846599999999	0.0851337182	-0.0128653172	-0.0181431308	-0.1971538625	0.0735593804	0.09483905220000001	-0.0841654125	-0.017840743899999997	0.01965353	0.0521358684	-0.0944137308	-0.1323506781	0.025278468300000002	-0.12275522789999999	-0.0913339517	0.0473741962	0.0218244973	0.06015148190000001	0.1247754577	0.0322206664	-0.0927035336	-0.1287890072	0.1520900177	-0.041568532000000005	-0.09166586300000001	0.0953860129	-0.0158233233	-0.0977930999	0.0727048854	0.0370755662	0.0075240925	-0.0986686044	0.1465411268	-0.068164312	0.0073994594	-0.0239157942	-0.0400193639	0.0229137832	0.10443665560000001	-0.027206208	-0.08813637630000001	-0.0163047526	0.0628907853	0.0989578991	0.105259658	-0.0087196701	0.15179981480000002	-0.1830667811	-0.07914548	-0.0557616136	-0.009407666	-0.0596347572	0.0263426994	-0.11566025349999999	-0.0570196354	0.0327228966	0.048039159000000005	0.1938540056	-0.0259254211	0.11875383099999999	0.1100111431	0.0959136145	-7.24967e-05	0.0038190833	5.255771510890001e-09	1.4585397252338888e-05	-0.118223	-0.1330404	0.01769974803216	0.013976677729000004	0.0346568	0.10885399999999999	0.011849193316	0.00120109378624	-0.00104835	-0.00035152899999999995	1.2357263784099993e-07	1.0990377225e-06	0.000423789	0.00012295199999999996	1.511719430399999e-08	1.79597116521e-07	0.00051114	0.000186998	3.496825200399999e-08	2.612640996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
