csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
35033.9921875	n/a	n/a	1227380608.593811	23710.072265625	n/a	562167526.8411598	n/a	23231.8984375	n/a	n/a	539721105.0103151	n/a	n/a	n/a	-0.0224446108	-0.0438689878	-0.0618891401	0.0058372986	-0.0231110059	0.0650171537	-0.012517567299999999	0.047868423	-0.0782563501	0.12791714699999998	-0.0136606417	0.08527471810000001	-0.10604062060000001	0.0868976252	-0.009590563100000001	0.0205434623	-0.1598975879	0.1321244091	-0.1347323322	0.0290720665	-0.0254862459	0.0884147894	-0.0008436098	0.0938568159	-0.0255100987	0.026217917200000003	-0.0679485442	0.0361524657	-0.1555813235	0.11307588699999999	-0.0929537623	0.0667769791	-0.1082692606	0.0495025556	-0.015335638700000001	-0.0797020668	-0.006865140400000001	0.0263719843	-0.0472880421	0.0064056001000000005	-0.025240062599999998	0.0507428924	-0.0125757949	0.139779913	-0.0171450187	0.0560742858	-0.0504955136	0.121705213	-0.0224529366	0.0007135833	-0.0174552293	0.2299306760000001	-0.07339478370000001	-0.1181303641	0.0406934631	-0.0136857249	0.0355116983	-0.0022562515	0.19486955539999998	-0.0721273266	0.0153134232	-0.049712281100000005	0.021022655499999997	-0.0253807351	0.045152959400000005	-0.1414257736	0.09115639560000001	-0.0300002511	-0.10712141550000001	0.11181529109999999	0.1217078847	0.1216831682	0.1216419777	-0.0110007	n/a	n/a	0.00012101540049000003	-0.0763278	n/a	0.00582593305284	n/a	-0.13402999999999998	n/a	0.017964040899999995	n/a	-0.000802975	n/a	6.44768850625e-07	n/a	0.000221765	n/a	n/a	4.9179715225e-08	-0.00017882799999999996	n/a	3.197945358399999e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34996.3984375	-37.59375	1413.2900390625	1224747903.5962524	23733.251953125	23.1796875	563267248.2705116	537.2979125976561	23224.27734375	-7.62109375	58.08106994628906	539367058.1394197	1.398991	20.334923	0.11042199999999996	0.0608105887	0.045253323399999996	-0.11220771410000001	-0.0249961096	0.1151925964	-0.1201168792	-0.0743051703	-0.1128971198	-0.0646855424	0.0520276753	0.010804411699999999	0.08788699779999999	-0.1100651306	-0.09563987439999999	0.017484733500000002	0.005745474699999999	0.0780922512	0.0168717829	0.0416327327	0.0713806691	-0.044770794100000004	0.0569036116	-4.659649999999999e-05	0.07583958730000001	-0.0207761736	-0.0033761179	-0.1019362694	0.0629273808	-0.1982721543	0.1011211473	-0.028454254300000002	0.0231839498	-0.0098356559	0.0259960905	0.0652112737	-0.0431039399	-0.049596089100000004	0.1182894944	-0.1218130916	-0.0488787679	0.1053897385	-0.1653254032	0.021413839599999998	-0.011968611799999999	0.0781555703	0.0292166687	-0.025648634	0.1071844402	0.0970817246	0.0412122217	-8.52295e-05	-0.0624149755	0.043273195199999996	0.0225884339	0.051878817	-0.0321331651	0.0317693452	-0.0536907032	0.17036362300000002	-0.048998251	0.0436154995	-0.08627440800000001	-0.0173198082	-0.1417696587	-0.1017925823	-0.07746866599999999	0.08490309300000001	0.055160657800000006	-0.09820444119999999	0.026166390299999998	0.1216419777	0.12141962949999999	0.12104935019999999	-0.012364000000000005	-0.0013633000000000048	1.8585868900000129e-06	0.00015286849600000012	-0.0357477	0.0405801	0.00127789805529	0.00164674451601	-0.140565	-0.006535000000000013	0.019758519225	4.270622500000017e-05	0.000287264	0.001090239	8.252060569600001e-08	1.188621077121e-06	0.000293267	7.150200000000001e-05	5.112536004000001e-09	8.6005533289e-08	-0.000255959	-7.713100000000003e-05	6.551500968099999e-08	5.9491911610000055e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35083.19921875	86.80078125	7534.375625610352	1230830867.4225006	23714.875	-18.376953125	562395296.265625	337.71240615844727	23274.890625	50.61328125	2561.7042388916016	541720533.6057129	1.6141530000000002	23.462387	0.24117020000000006	0.0429084331	0.0113031171	-0.0524699417	0.0206565467	0.2127730491	0.0166610114	-0.1330208839	0.117966993	0.1852201464	-0.050879097400000003	-0.0880502577	0.0551472872	-0.08699785800000001	-0.13112575199999998	0.061683392999999996	-0.10466062570000001	-0.0753480002	-0.036755960899999995	0.0011784541	0.09410119019999999	0.1166794448	0.050159532300000004	0.1487332475	-0.0270359737	0.046457888200000005	-0.054559548	-0.0011880155000000001	0.0406995573	-0.0987600431	0.0724438762	-0.0213139363	0.0859200633	0.148621182	-0.0462301928	0.0476482802	-0.0175683071	-0.031213551099999997	0.039117606299999996	0.1167171804	0.0311705972	0.2098435457	0.0051116320000000005	-0.18475716309999998	-0.0530424379	-0.141772268	-0.1432650817	0.0133071131	0.0749416445	0.14141235189999998	0.1271476058	0.0276455404	0.09413299550000001	-0.044377710199999996	0.061106897	0.0470398929	-0.1197406035	0.0810732542	-0.1020432084	-0.0771613113	-0.026070159300000003	0.0684601851	0.0543874735	-0.0367827161	-0.158901926	-0.065804621	-0.047737763899999994	0.11186627449999999	0.073312312	0.0244406161	-0.159142387	0.1215101995	0.120893123	0.1198669825	-0.0223765	-0.010012499999999992	0.00010025015624999985	0.0005007077522499999	-0.114006	-0.0782583	0.012997368036	0.0061243615188900005	-0.166443	-0.02587800000000001	0.027703272249	0.0006696708840000006	0.00161729	0.001330026	2.6156269441e-06	1.768969160676e-06	-0.000265355	-0.0005586219999999999	3.1205853888399995e-07	7.0413276025e-08	-0.000907739	-0.00065178	8.23990092121e-07	4.248171684000001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34914.5390625	-168.66015625	28446.248306274414	1219025037.9468384	23706.80859375	-8.06640625	562012773.7006989	65.06690979003906	23237.23046875	-37.66015625	1418.287368774414	539968879.8578033	1.473986	21.425005	0.21976523	0.1404148052	-0.0160715806	-0.1471400239	0.0658304501	0.117258686	-0.0991978525	-0.1625478547	-0.0554415556	-0.010845164	-0.083607787	-0.0179266818	0.059308249199999996	-0.09052623970000001	-0.2224470923	-0.0393309318	-0.18188060760000002	-0.0228938308	-0.043243040499999996	0.1888748186	-0.1309196566	-0.0186600644	0.1278478249	-0.12914835859999999	0.0076483307	-0.0218174585	-0.1072039127	0.062034813099999996	0.1077976647	0.0677676409	-0.0009582191	0.0706347393	0.1156364092	-0.09285359929999999	-0.0915219884	0.1325251318	-0.0805947935	-0.040652314	0.0597514416	-0.0096283201	0.0373897304	0.1153135917	-0.14949134990000001	-0.11794286720000001	-0.09652202210000001	0.09465788619999999	-0.0846479613	0.0193437886	0.027571304799999998	0.16511283029999999	0.1209712315	-0.1225211237	-0.030207503700000006	0.11625005140000001	0.1337570009	-0.08321479820000001	-0.0117231739	0.1542244784	0.217982843	-0.0358095691	-0.064629092	0.0605667291	-0.0664707519	0.059767756	0.0038007471	-0.008146786	-0.0783520905	-0.1529898616	0.14619200029999999	-0.0377858888	0.047505470999999994	0.1213126213	0.12010478890000001	0.1181006348	-0.031169400000000007	-0.008792900000000006	7.731509041000011e-05	0.0009715314963600002	0.00830613	0.12231213	6.89917955769e-05	0.014960257145136897	-0.217549	-0.051105999999999964	0.047327567400999984	0.002611823235999996	0.00181296	0.00019567	3.2868239616e-06	3.82867489e-08	-0.00040383	-0.000138475	1.9175325625e-08	1.630786689e-07	-0.0004908	0.000416939	2.4088464e-07	1.7383812972099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35223.14453125	308.60546875	95237.33534240724	1240669910.6693268	23727.302734375	20.494140625	562984895.0486794	420.0097999572754	23245.5234375	8.29296875	68.77333068847656	540354359.8833618	1.506431	21.896599	0.17166687999999994	0.1474363454	0.1010815141	0.0692551468	0.0068679926	0.11198593009999999	-0.1652291708	-0.031559600099999995	0.1087194286	0.2228422693	-0.0207990744	0.0131078452	-0.0172309305	-0.0666900648	-0.1640230029	0.0904659483	-0.1112133675	0.1123234561	0.0501505613	0.1251852168	-0.09085945990000001	0.0061808701	0.075393507	-0.09338058269999999	-0.0319924856	-0.1345255375	-0.0304206865	-0.09434322880000001	-0.0765920318	0.1566169185	-0.0278756848	-0.0547537375	-0.2523859492	-0.0157445748	-0.0967949684	0.1231380295	0.1618206462	-0.0046060008	0.0524695589	0.1959734433	0.0011083048	0.1107483093	-0.12008734859999999	-0.0748424516	-0.06491609	-0.1580686251	-0.0600350163	-0.08281020110000001	0.0419652812	0.058926193700000004	0.09375075220000001	0.0877025765	-0.07212576849999999	0.2067147382	0.0808367828	-0.08379314610000001	-0.070843975	0.0725893485	0.09496563470000001	-0.0388393717	-0.09065576980000001	-0.0608691269	-0.17743309940000002	0.033651974	0.0624777937	0.0521970279	-0.0363478189	-0.1556098174	-0.1844389799	-0.0140677098	-0.1060098026	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.028485700000000006	0.002683700000000001	7.202245690000003e-06	0.0008114351044900003	-0.07014730000000001	-0.07845343	0.004920643697290002	0.0061549406787649	-0.168558	0.04899099999999998	0.028411799363999995	0.002400118080999998	0.00109504	-0.0007179199999999999	1.1991126016e-06	5.154091263999999e-07	-0.000375443	2.8386999999999944e-05	8.058217689999968e-10	1.4095744624900004e-07	-0.000575268	-8.446799999999998e-05	3.3093327182399997e-07	7.1348430239999964e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35118.36328125	-104.78125	10979.1103515625	1233299439.5538485	23717.513671875	-9.7890625	562520454.7755775	95.82574462890624	23173.021484375	-72.501953125	5256.533206939697	536988924.7153053	1.404578	20.416119	0.06640080000000001	0.09186808369999999	-2.26181e-05	0.07227904610000001	0.024570340899999998	-0.13796388269999998	-0.0891881544	-0.0281538333	0.0845780465	0.037632269700000005	0.10712093130000001	0.082507579	-0.0325331177	-0.0321721435	-0.0785723348	0.0255152794	-0.1095335719	-0.1056812592	0.0933966995	0.0705356357	-0.1210367031	0.023834937599999998	-0.04415439980000002	-0.0603732104	0.024625821699999998	-0.1304914653	-0.0610392053	-0.0028195467	-0.0681411522	0.015652967	0.0397794012	-0.2544200385	-0.07023762089999999	-0.1574115782	0.0632712658	0.0763079664	0.09300386890000001	0.0603766316	-0.103033393	0.07030836	0.0193715167	-0.14063076689999998	-0.0829582985	-0.0763638272	0.036006153799999996	-0.0458254885	0.0927847381	-0.0483856413	0.0030421446000000003	0.0172919296	0.119751681	-0.0109701114	0.1272566195	0.1208695477	-0.0026297872	-0.0244296177	0.0508517238	-0.0294343005	0.0662904851	-0.0709476683	-0.128149916	-0.042863875700000005	-0.1431511827	0.0247988325	-0.0140988964	0.09282820580000001	-0.0254445368	0.1336131887	-0.1463494056	-0.185365471	-0.0399347877	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0319815	-0.0034958000000000003	1.2220617640000003e-05	0.0010228163422500002	-0.08284329999999998	-0.012695999999999971	0.006863012354889997	0.0001611884159999993	-0.13485	0.03370799999999999	0.0181845225	0.0011362292639999993	0.000869697	-0.00022534300000000005	7.56372871809e-07	5.077946764900001e-08	-0.00035523300000000005	2.021e-05	4.0844409999999985e-10	1.2619048428900002e-07	-0.000490801	8.446699999999996e-05	2.4088562160100003e-07	7.1346740889999944e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34920.8828125	-197.48046875	38998.535537719734	1219468056.404358	23683.37890625	-34.134765625	560902436.4170074	1165.1822242736814	23067.7109375	-105.310546875	11090.311283111572	532119287.8960571	1.450866	21.088947	0.09574975	0.1340687528	-0.1144129398	0.1173689884	0.0732100288	-0.2034033736	-0.0911600647	0.06655615940000001	0.0849222909	-0.0449160679	0.0765392211	0.1587708028	0.146231449	-0.0679672964	-0.0718267501	-0.0209665523	-0.0336274264	-0.0194413435	0.0453879448	-0.0433274638	0.0090439065	-0.0787598203	-0.0531026344	-0.0548455475	-0.0396262976	-0.14077795740000001	-0.0386260321	0.0645693401	-0.0706893878	0.0303522406	-0.08783883699999999	0.0396155508	-0.1330865572	-0.0357993442	0.1160168318	0.110034442	0.0557717917	0.13064256	-0.1367616702	0.0123553102	0.0556946003	-0.20754018719999998	-0.0513442383	0.0426277532	0.1033100952	0.0384995578	0.0648768079	-0.2436259003	0.0822706843	0.024421591099999997	0.08891181029999999	-0.020594431200000003	0.0523044368	0.05443964230000002	0.0331861033	-0.017733413700000002	0.052232025	-0.0336110364	-0.0202931648	-0.0011769525	0.025540410099999997	-0.032490933799999996	-0.1523249207	0.037858335099999994	0.0924372958	-0.014003453899999999	0.0979843042	0.0041731413	-0.0889092641	0.08763535369999999	0.1143848052	0.120326335	0.1161887065	0.1093977275	-0.0169396	0.015041900000000004	0.0002262587556100001	0.00028695004816000003	-0.06281669999999999	0.02002659999999999	0.003945937798889999	0.00040106470755999965	-0.101913	0.032936999999999994	0.010386259569	0.0010848459689999997	0.00122455	0.000354853	1.4995227025e-06	1.2592065160900002e-07	-0.000388235	-3.3001999999999966e-05	1.089132003999998e-09	1.50726415225e-07	-0.000323771	0.00016703000000000006	1.04827660441e-07	2.7899020900000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34952.01953125	31.13671875	969.4952545166016	1221643669.3128815	23661.427734375	-21.951171875	559863162.4290504	481.853946685791	23101.55859375	33.84765625	1145.663833618164	533682009.4604645	1.259167	18.302521	0.037499050000000006	0.1662197665	-0.0916628986	-0.0081188539	0.1649027002	-0.1996186309	-0.0918074332	-0.0316075196	-0.029068813199999998	-0.038061867799999996	-0.0524294143	-0.0144612276	0.0055009711999999995	-0.1017166657	-0.07385845889999999	-0.0323829402	-0.014183401100000001	-0.046508996799999994	-0.10932172289999999	0.056625443899999996	-0.0528311276	0.0643840725	-0.055614667400000005	0.0121162193	0.122479453	-0.0542184629	-0.061839593899999996	0.0641454367	-0.0805749118	0.1493232676	0.11111124800000001	0.0653406185	0.0158835748	0.0694150495	0.0031834260999999997	0.15450701779999998	-0.061371624699999995	0.1239042791	0.0185444573	-0.0446641116	0.1500656493	-0.1974693475	-0.1247582071	-0.0258445583	0.001304115	0.086855843	-0.0711332529	0.0031801319	0.0496764003	-0.0039872258	0.072508185	-0.009920967	-0.0104076282	-0.052110958799999996	0.1055962712	-0.0774452656	0.0151572497	-0.0168393504	0.0041257272	-0.16164842810000002	-0.12218553630000001	-0.0031351117999999997	-0.0012257293	-0.08154365849999999	-0.060565160800000004	0.10152665220000001	0.028908110299999998	-0.0831751644	-0.0079780774	0.1073595295	-0.0135138536	0.1198669825	0.1143757435	0.10540925529999999	-0.0266933	-0.0097537	9.513466369e-05	0.0007125322648899999	-0.061513300000000014	0.0013033999999999824	0.0037838860768900006	1.698851559999954e-06	-0.10605	-0.004137000000000003	0.0112466025	1.7114769000000016e-05	0.0015528199999999995	0.0003282699999999995	2.4112499523999984e-06	1.0776119289999961e-07	-0.00030364	8.459500000000003e-05	7.156314025000004e-09	9.21972496e-08	-0.000290537	3.323399999999999e-05	8.4411748369e-08	1.1044987559999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35043.9296875	91.91015625	8447.476821899414	1228077007.9424438	23645.580078125	-15.84765625	559113457.2310219	251.1482086181641	23136.306640625	34.748046875	1207.4267616271973	535288684.96902853	0.954315	13.871359000000005	0.1023571	0.1174890849	-0.0457577384	-0.0268368906	0.18504135300000002	-0.0258639722	0.0363424466	0.0460557625	-0.05375582190000002	0.0609429917	-0.0627415141	0.0250853484	-0.0015680433	-0.08678635400000001	-0.11238684689999999	-0.0396204011	0.104460691	-0.06948099370000001	-0.1775169095	-0.014844147700000001	-0.1263530843	0.1210263467	-0.0082746685	0.0388519483	0.1253927707	0.0816949173	0.1387839798	-0.012556340800000001	0.029172169300000002	-0.091140035	0.0779584971	-0.024371606	0.0712110319	0.0717508196	0.0025695615	0.11950490650000001	-0.038118016	0.10354491960000001	0.050799829500000004	-0.0152737277	0.19866216899999997	-0.0239644007	0.0285040408	0.0314474877	-0.1097613586	0.043401009000000004	-0.0612085424	-0.0028491608	0.0100977812	0.0253320475	0.1337788638	-0.0204349183	-0.0385649255	-0.2167480927	-0.0791036458	-0.114419226	-0.0131426664	0.009341216500000001	0.0500274208	0.0110567319	-0.0765746605	-0.0915376839	0.21767438260000002	-0.0731904711	-0.1455848549	0.0409867061	0.0357797728	0.0757647858	0.07446695099999999	-0.0521247359	-0.047059285199999995	0.11934271980000001	0.112315068	0.1009072399	-0.0279296	-0.0012362999999999992	1.528437689999998e-06	0.00078006255616	-0.0195096	0.042003700000000005	0.00038062449216	0.0017643108136900004	-0.0890144	0.017035600000000012	0.00792356340736	0.0002902116673600004	0.00148186	-7.095999999999947e-05	2.1959090596e-06	5.035321599999925e-09	-0.000712704	-0.000409064	1.6733335609600002e-07	5.07946991616e-07	-0.000652143	-0.000361606	4.25290492449e-07	1.30758899236e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35100.37890625	56.44921875	3186.514297485352	1232036599.36232	23683.91796875	38.337890625	560927970.3504791	1469.793857574463	23154.798828125	18.4921875	341.96099853515625	536144708.7709389	1.202074	17.472651000000006	0.2150042050000001	0.0469847947	-0.07791034179999999	0.062771278	0.0808275537	0.005515015	0.0167485492	0.12274946279999999	-0.08264571650000001	0.0377959535	0.0958468925	0.09820436560000001	-0.0437371081	-0.0941180844	0.0918491345	-0.0442504754	0.13840932890000002	-0.0171598749	-0.0632780689	-0.2119304202	0.1159919922	0.08610951160000001	-0.1242395959	-0.08654029769999999	0.0552281328	0.0083801972	0.0631647199	-0.0078406597	0.1311868363	-0.033618389900000004	0.0576210688	-0.07574963700000001	0.0284521942	0.1514874813	0.0398710585	0.0402994547	-0.0195151092	0.1676099778	0.0806057324	-0.0223288509	0.0894168061	0.0045472743	0.0227613053	0.12233938150000001	-0.0521010091	-0.0318595247	0.1244344132	-0.0335820213	0.106167879	-0.145423167	0.019482697900000002	0.026813374100000002	0.0186044601	-0.1220300454	-0.019391615900000003	-0.0915318449	-0.0704393633	-0.2217316257	-0.10873465210000001	0.0789090766	0.0603147833	-0.0871319967	-0.0068181835	0.1342138375	-0.0911138714	-0.0176238574	0.0199689999	0.085403298	0.0665960989	0.1432471263	-0.0005818501	0.11875383099999999	0.1100111431	0.0959136145	-0.0263933	0.0015363000000000009	2.3602176900000033e-06	0.0006966062848899999	-0.0807968	-0.06128719999999999	0.0065281228902400006	0.00375612088384	-0.0403151	0.0486993	0.0016253072880099998	0.0023716218204899997	4.39989e-05	-0.0014378611	1.9359032012100003e-09	2.0674445428932097e-06	-0.000452317	0.000260387	6.7801389769e-08	2.04590668489e-07	-0.000280763	0.00037138	7.882786216900001e-08	1.379231044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
