csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
33128.29296875	n/a	n/a	1097483795.0233307	22070.7265625	n/a	n/a	487116970.9966431	22226.744140625	n/a	494028155.09280777	n/a	n/a	n/a	n/a	-0.0767726365	-0.042787608	-0.050353814299999994	0.0414365533	-0.0366706547	-0.11809853710000001	0.11165405839999999	-0.0770945824	0.0785539557	-0.1123137625	0.0159348968	-0.0949863817	0.0648902219	-0.1091442617	0.043116683899999994	-0.0122321343	0.0142061151	-0.1323970549	0.047316585700000004	-0.040952098799999996	-0.0056353594	0.019774498	-0.021008001499999998	0.0012646566999999999	-0.07847876919999999	0.038920511899999996	-0.0224516839	0.0959262994	-0.10301416070000001	0.095302035	-0.0538676367	0.11149940679999999	-0.0541247975	0.0186502749	-0.0238712331	0.0265165171	-0.0669321483	-0.011600331200000001	0.0201264229	-0.0204127958	0.035022310099999995	0.0314493889	-0.011928043700000002	-0.0886559109	0.0656518077	0.1111158384	-0.0623225421	-0.0569814924	-0.048917311799999995	0.0291640479	-0.0742835282	0.0408574209	-0.1051043656	0.0190871628	-0.0662409975	-0.0727258587	0.1077145041	-0.12541914029999998	0.034258174	-0.0401529718	0.09860239300000001	-0.0649471635	0.14556428130000001	-0.0028058507	0.08719668800000001	-0.0242897706	0.0365029967	-0.0235012273	0.0575966738	-0.0717374356	0.0600782025	-0.0924493522	-0.055117043	0.0370083307	-0.08512269039999999	0.0381426162	-0.0582005802	0.030984769900000007	-0.0479339704	0.10666682470000001	-0.0700583748	0.1305427615	-0.06778766139999999	0.0076103765	-0.0633198824	0.0190467006	-0.1152985485	0.0502931224	-0.0027222834000000004	-0.047948722400000005	0.0100748641	0.0105359572	-0.06885717	-0.0369375414	0.1220065642	-0.1074392172	-0.1182817383	0.039716559900000004	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.00981318	n/a	9.629850171239997e-05	n/a	-0.019149400000000004	n/a	n/a	0.00036669952036000016	0.0587007	n/a	n/a	0.0034457721804899994	-0.0007012489999999999	n/a	n/a	4.91750160001e-07	-0.0	n/a	0.0	n/a	0.00047751	n/a	2.280158001e-07	n/a
33188.14453125	59.8515625	3582.2095336914062	1101452937.4271393	22095.03125	24.3046875	590.7178344726562	488190405.93847656	22242.515625	15.771484375	494729501.32836914	248.73971939086914	1.3031100000000002	19.643288	0.06685495150000001	0.0628155236	-0.0806694595	0.18137721440000001	0.0131630767	0.0594030186	-0.0692393352	-0.0414681892	-0.1202086129	-0.078686912	0.0787063904	0.0017830273	-0.0495047421	-0.0885198356	-0.1324841708	-0.0335791128	0.0390192539	-0.10705252109999999	0.011444445900000001	-0.0077568483	0.000809448	-0.1501503178	-0.029120430200000002	0.0918123973	-0.029292930099999996	0.0261495073	-0.07959877230000001	-0.1899658491	0.0777552351	-0.0112803221	0.10314560869999999	-0.0146515068	-0.0149571216	0.011857391399999999	-0.0260651136	-0.0384365418	-0.0642978033	0.162962241	0.010618445800000001	0.052506535	0.0191192487	0.16907976260000002	-0.0656837242	0.0283784121	0.11482428550000001	0.0014874260999999998	-0.09748031310000001	0.1261578161	0.0461691922	-0.0743516849	-0.1032955806	0.1080447498	0.0190559581	-0.026219900600000002	-0.0718626376	-0.1045721759	-0.0727688459	0.008710376899999999	0.0461869575	0.1522282845	-0.0019243626000000002	-0.0962706052	-0.047448971	-0.009169492900000001	0.0841468752	0.129121398	-0.010700331200000001	0.0520777607	0.115925148	-0.0019234869	0.0123926352	0.0968391006	0.0542162437	-0.0021063010999999997	-0.024569055299999996	0.09938365019999999	-0.1500332732	-0.0250444775	-0.0208664517	-0.1676309378	0.0572436838	-0.021653481800000002	-0.023835331499999998	-0.054490578399999996	-0.051499229699999996	0.056758197300000014	0.13723047359999999	0.0520160208	-0.0770914152	-0.0457391184	0.09490157789999999	-0.0920498183	-0.11542783599999999	0.0058490141	0.039265950200000004	-0.0743346507	-0.007257981	0.011127499099999999	0.0198289077	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-5.01415e-05	-0.009863321500000001	2.51417002225e-09	9.728511101236224e-05	-0.0170895	0.0020599000000000034	4.243188010000013e-06	0.00029205101025	0.01708	-0.0416207	0.0017322826684899998	0.00029172640000000005	-0.0007012489999999999	0.0	0.0	4.91750160001e-07	-6.94426e-05	-6.94426e-05	4.822274694760001e-09	4.822274694760001e-09	0.000674288	0.000196778	4.54664306944e-07	3.8721581284e-08
33205.8828125	17.73828125	314.6466217041016	1102630653.357483	22055.876953125	-39.154296875	1533.0589637756348	486461708.1713905	22257.537109375	15.021484375	495397958.1752052	225.64499282836914	1.312901	19.790871	0.0682123278	-0.0087635508	0.0917102407	-0.0309390879	-0.0812889492	-0.035048175200000004	-0.0055285433	0.0516726199	0.0918992431	-0.0992650548	-0.050578397000000004	0.14545227630000002	-0.1116374384	-0.1051244124	0.0354446837	-0.015882813200000002	0.027228458599999998	0.127239336	0.0156680049	0.1171156427	-0.0101606135	-0.1380052066	0.0457749344	-0.0791693923	-0.11373993560000001	0.17966911170000002	0.0741388509	0.0685810295	0.0083494964	-0.0024349561	-0.0742879396	0.0535015225	0.023582670899999998	0.004892022	0.0791289674	0.0415149961	-0.0084769453	-0.0531501896	0.0558573484	0.0670661895	0.0118758893	0.12084474449999999	-0.0687816954	0.1121552879	0.0050083824	0.018503100800000002	-0.013229141000000002	0.1328838377	-0.0114830108	0.0764738467	0.137416813	-0.0177947879	-0.0299592667	-0.0039116128	-0.1509274493	-0.0628200293	-0.0011677591	0.04325303	-0.005461405799999999	-0.06195491	0.0546163916	-0.0419002819	-0.23304930219999997	-0.0398788019	0.0219448835	-0.08685120630000001	-0.0042406769	0.026169182599999997	-0.1400879696	-0.027996388900000002	-0.058395189199999996	0.0999799983	-0.0530988933	0.1090942634	-0.056472842599999996	0.0604660136	-0.046659058600000004	-0.09813170539999999	0.1299000683	0.1170105047	-0.087213821	0.0043356475	-0.0051215213	-0.0043731973	-0.0019136491	0.04383969980000001	0.034039840099999996	-0.026816641699999998	0.0431142746	0.012608240900000001	0.0753275432	-0.1545209778	-0.0974664151	-0.10825830619999999	0.062459465599999986	-0.0781547502	-0.0492805523	0.08661722279999999	-0.017956688000000002	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-4.55837e-05	4.557799999999991e-06	2.07787370569e-09	2.077354083999993e-11	-0.0375227	-0.0204332	0.00041751566224	0.00140795301529	0.0478434	0.0307634	0.00094638677956	0.00228899092356	-0.000914169	-0.00021292	4.5334926400000005e-08	8.357049605609999e-07	-0.000161697	-9.22544e-05	2.6145919809000002e-08	8.51087431936e-09	0.000709337	3.5049e-05	5.03158979569e-07	1.2284324009999993e-09
33064.671875	-141.2109375	19940.528869628903	1093272526.201416	22030.63671875	-25.240234375	637.0694313049316	485348954.23353577	22248.1875	-9.349609375	494981847.03515625	87.41519546508789	1.257608	18.957378	0.126972372	-0.09115394539999999	0.0165812021	-0.0197249664	-0.014298248799999996	-0.14961566199999998	0.11537880019999999	-0.0946507799	0.1398066302	0.0146039584	0.0171988673	0.000958359	-0.1118773465	-0.0800184974	-0.036667249	0.1000001317	0.018291726100000003	-0.035386941400000003	-0.011679558799999998	0.0797101775	0.043551306	-0.1587153556	0.1113093884	0.0333121222	0.0694430875	0.0571701079	0.1492540114	-0.0292411116	-0.1649782821	-0.0260876747	-0.1679441699	0.0148556956	0.0143826132	0.14672223539999998	-0.0011370799000000001	-0.041181330499999995	-0.0394960948	-0.16202587429999998	-0.061761665199999996	0.108599284	0.0932649733	0.11365661029999999	0.103547703	-0.0153068796	-0.1422603861	0.1049165759	0.0681458674	-0.0769052095	-0.0924403279	-9.690219999999999e-05	0.020136678	0.0394718249	-0.038947596200000004	-0.0936422432	-0.0301738185	0.04940888190000002	0.22408920100000002	0.0059947384	0.038162242	-0.13772145189999999	0.0196510867	-0.0244373681	-0.0792231504	0.0256957848	0.11927193679999999	0.0610612591	-0.1241251301	0.0206865909	-0.0100434212	-0.1135871294	0.022192922200000003	0.1953334823	-0.0562340271	-0.0280422362	0.0341110278	0.053922265	0.0510209875	-0.17461973120000002	-0.0687389023	0.0995759197	-0.0953730726	0.11942731349999999	-0.0445048566	0.1148222882	0.0752586242	-0.0724654588	0.004213166	-0.0607417788	0.0740296889	0.033276718	0.0320408391	0.0611320532	-0.17275725460000002	-0.1640608999	-0.09344983720000001	0.0632620434	-0.055413408399999996	-0.1405444679	0.0424471913	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-4.29817e-05	2.602e-06	1.8474265348900001e-09	6.770403999999999e-12	0.0105177	0.0480404	0.00230788003216	0.00011062201329000005	0.00694743	-0.04089597	0.0016724803622409005	4.82667836049e-05	-0.000434803	0.0004793659999999999	2.297917619559999e-07	1.8905364880900004e-07	-0.000103857	5.784e-05	1.0786276449e-08	3.3454656000000003e-09	0.000485875	-0.000223462	2.36074515625e-07	4.9935265444000005e-08
33202.46484375	137.79296875	18986.90223693848	1102403671.7004547	22091.48046875	60.84375	3701.9619140625	488033509.3011627	22233.0703125	-15.1171875	494309415.5205689	228.52935791015625	1.352998	20.395308	0.07934101609999998	0.10246962970000001	-0.083647595	0.1289193407	0.0209349471	0.1007565587	-0.1036646661	-0.010364826899999999	0.0244457578	0.103958903	-0.0137584607	-0.0296613202	0.09239497390000001	-0.059994762300000004	-0.017260707900000002	-0.1000631023	0.0580617161	-0.1015079927	0.0819053551	0.1044212449	-0.0910337563	-0.15630112359999998	0.07659786269999999	0.0760443302	-0.004790015	0.0408348973	0.011456628600000001	0.0390113386	0.09172631279999999	-0.0040843447	-0.0333008094	-0.0229363024	-0.0415349232	-0.0936827817	-0.040598058900000004	0.010874511399999998	0.07478985190000001	-0.10762718869999999	-0.14889517830000001	0.0245024981	-0.050925577699999995	-0.0686554006	-0.077512237	-0.0137492995	0.045654232999999995	-0.1001172381	0.0999825377	-0.1718983502	0.0967637355	-0.0795849868	-0.0580413567	0.1259234751	0.0482904642	0.0044572076	-0.024529841	-0.0734165329	-0.1078380872	0.04245434730000002	0.0197481224	-0.026097102599999998	-0.0642612333	0.0747733675	0.0448406705	-0.1175180405	0.0003809554	-0.0339974137	0.0167440102	0.0296521726	0.0951627394	-0.0665603671	-0.1857054729	0.1418397263	0.0245273281	-0.0327787633	-0.0200975231	0.13614261130000002	0.025867266	0.04799530690000001	0.025592808999999998	-0.0377691012	0.0768871359	-0.0406324885	-0.039918013100000004	0.0277079344	-0.0748583305	-0.045890225199999995	-0.1717338217	-0.0583574189	0.18293593579999998	-0.12306713109999999	-0.0717991358	-0.0460020975	0.0730587436	0.0216905567	-0.0208847376	-0.0626160281	-0.0028938766	-0.10243165300000001	-0.0011613441	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-3.62356e-05	6.7461000000000005e-06	1.3130187073600005e-09	4.550986520999999e-11	0.0362834	0.0257657	0.00066387129649	0.0013164851155599998	0.0363272	0.02937977	0.0008631708852528998	0.00131966545984	-0.0007012489999999999	-0.0002664459999999999	7.099347091599992e-08	4.91750160001e-07	-0.000222623	-0.00011876600000000001	4.9561000129000004e-08	1.4105362755999998e-08	0.000387311	-9.8564e-05	1.50009810721e-07	9.714862095999998e-09
33113.97265625	-88.4921875	7830.867248535156	1096535185.0788727	22060.19921875	-31.28125	978.5166015625	486652389.5709381	22222.2109375	-10.859375	493826658.9507446	117.926025390625	1.241082	18.708261	0.05443727120000001	-0.0039757893	0.10504986039999999	0.0697121594	0.17430540120000002	-0.0253567753	0.1059815774	0.11824613279999999	0.0083673526	-0.015600089	-0.0596879555	-0.1150598035	-0.1263399238	-0.0177623206	-0.06042277190000001	-0.0028857558	-0.0784836781	0.0479183852	0.0177196419	-0.07385762629999999	0.0813840703	0.0295043645	0.0926106967	0.0238981737	-0.0869250919	-0.0235226618	0.1087682655	-0.0254262025	-0.1419903494	0.1012355531	0.0595006663	0.1019769197	-0.0859086327	-0.027726313	0.0392976306	-0.0572810866	0.0126101557	0.0143733629	-0.0657763201	-0.0034799596	-0.061081206900000004	0.1441588792	-0.076503821	0.1677412839	0.097034055	0.0740787029	0.1103568572	-0.032402991299999996	-0.0006363419999999999	0.1447700958	-0.0890853653	-0.0183747676	0.1152016101	0.1112292377	0.033865170699999995	0.0424987939	0.046930226	-0.0488186041	-0.1539388184	-0.02561123	0.1216922398	0.0357741648	-0.0009890569	0.09090890089999999	0.0369314669	0.0353753754	0.036511796400000004	-0.0482659316	-0.047951688	-0.0025774082000000003	0.1433100661	0.027123272400000002	0.0808875484	0.022419650699999998	-0.0974712524	-0.0250964441	0.077028811	-0.0279239916	-0.0574994441	-0.0163007482	-0.157755285	-0.06233846780000001	-0.0327225622	-0.09650435880000001	-0.0774070579	-0.042839452199999996	-0.0855516762	0.0320679608	-0.013208278200000001	0.0112843224	0.0974658364	-0.11627956119999999	-0.06832969950000001	0.048064204299999996	0.0287913405	-0.1385579991	-0.0798030962	-0.0628636341	-0.08758555300000001	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-4.304180000000001e-05	-6.806200000000003e-06	1.8525965472400006e-09	4.632435844000003e-11	0.0248865	-0.011396899999999998	0.00012988932960999994	0.0006193378822500001	0.0170946	-0.0192326	0.0003698929027599998	0.00029222534916000003	-0.000476021	0.00022522799999999995	5.0727651983999975e-08	2.2659599244099997e-07	-7.03957e-05	0.0001522273	4.955554578490001e-09	2.317315086529e-08	0.000485875	9.8564e-05	2.36074515625e-07	9.714862095999998e-09
33123.07421875	9.1015625	82.83843994140625	1097138045.7008212	22067.462890625	7.263671875	52.76092910766602	486972918.42911154	22273.544921875	51.333984375	496110803.3867836	2635.177951812744	1.309251	19.735851	0.0333863267	-0.1172660915	0.0159937686	-0.0004706873	-0.2197285012	-0.0848200608	-0.0890375603	0.081039468	-0.0227477551	-0.09846756300000001	-0.07337281059999999	0.12353408699999999	-0.014526174	0.17929524489999998	0.011723706	-0.035809734700000005	0.0557839146	-0.0349121575	-0.019782995600000002	-0.0651306175	0.0110203965	-0.0403967333	0.0322270012	-0.1360845429	0.0391477705	0.038684477599999996	0.030810458399999997	0.0980635824	-0.062008855999999994	0.0837801749	0.0211077133	-0.006523708100000001	-0.0418368832	-0.0118071007	-0.011531854	0.0334115639	-0.12020507039999999	-0.0256832089	0.0264579077	-0.032733425499999996	-0.12029942460000001	-0.0019884542000000002	-0.057649090099999994	-0.035789338399999995	-0.0280851271	-0.0156527814	0.1221623433	0.1101517867	-0.127336297	-0.0357151916	0.2233904272	0.0260986874	0.0309653904	0.052940072000000005	-0.0252334138	-0.0586430338	-0.0279011104	0.0925431674	-0.0374457376	0.0596760717	0.0062387604000000004	-0.028821831200000002	-0.11390429380000001	0.0912512325	-0.134812174	-0.094980538	0.012234806599999998	-0.0535519763	0.0740491467	0.0486221359	-0.0014490738	0.0258086894	0.0013521291000000001	0.0460911362	0.0440374205	-0.12203043109999999	0.045911038700000004	-0.0156907451	0.0353599168	0.0449310273	-0.1021453519	0.0832809469	-0.019905761299999998	-0.0094751761	-0.04041519	-0.0037232927000000002	0.0432839851	0.0034040927000000003	0.0602064592	-0.024622821899999998	-0.014618123500000003	0.0267732543	0.0921854925	0.066374428	-0.009440148399999999	-0.0368358727	-0.0909594605	0.0774708821	-0.0229023321	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-4.488350000000001e-05	-1.8417e-06	2.0145285722500004e-09	3.391858889999999e-12	0.015775499999999998	-0.009111000000000005	8.301032100000008e-05	0.00024886640025	0.026586900000000004	0.009492300000000002	9.010375929000004e-05	0.0007068632516100003	-0.0007012489999999999	-0.00022522799999999995	5.0727651983999975e-08	4.91750160001e-07	-0.0	7.03957e-05	0.0	4.955554578490001e-09	0.000485875	0.0	2.36074515625e-07	0.0
33127.0625	3.98828125	15.906387329101562	1097402269.8789062	22078.8046875	11.341796875	128.63635635375977	487473616.428772	22311.56640625	38.021484375	497805995.50050354	1445.6332740783691	1.297238	19.55477	0.1013296979	-0.0671955191	-0.1247527393	-0.14801121539999998	-0.0863694297	-0.0669656651	-0.0607710805	-0.08435493779999999	-0.09748201449999999	0.0041258402000000005	0.0062456822	0.043768052599999996	0.0787375711	0.0342456816	-0.1569164927	0.0810341988	-0.0586447476	-0.0226338084	-0.0946027326	-0.1077936896	-0.08848009400000001	0.0203076791	0.0014735141	0.11827732369999999	-0.0054565583	0.0370800454	-0.0324561855	0.0296314139	-0.1659117594	0.057082370999999986	-0.027525171400000003	-0.097992176	-0.0100094055	0.1070121526	-0.061940378	0.0079084909	-0.0328079118	0.0364856473	0.1648908365	-0.0272561525	0.0505460093	-0.2729187261	-0.0779179962	0.0039961822	0.008860328	-0.0980373683	-0.0306414666	0.0072839349	-0.0651449996	-0.1058854665	0.0136247621	-0.0689652707	-0.1580490065	0.1111719878	0.05708623860000001	0.19869395210000002	0.030146940499999997	0.0653042942	0.0592957138	0.1084334461	-0.07027422259999999	0.0117307665	0.0205622804	0.015913301799999998	-0.0705681648	0.2157805229	-0.0126373788	-0.024021191400000003	0.0374876924	0.1386523483	-0.0387717379	-0.008043414	-0.045823685	-0.09809616130000001	-0.060491646399999995	0.032193849	0.005745891899999999	0.0482279993	-0.08327569309999999	0.0386872309	-0.0367449426	0.161245689	-0.0828500367	0.0389202785	0.1105521578	-0.0378847935	-0.002072575	0.16160131689999999	-0.0836252724	0.00016641720000000002	-0.0697841669	-0.0080335419	0.1694255637	0.03857384	0.0408044877	0.06679586480000001	-0.0038436375	0.0731248991	-0.0572121033	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-2.23006e-05	2.258290000000001e-05	4.973167603599999e-10	5.099873724100003e-10	0.00713604	-0.008639459999999998	7.464026909159997e-05	5.09230668816e-05	-0.00840004	-0.03498694	0.0012240859705636002	7.056067200159997e-05	-0.000204667	0.000496582	2.46593682724e-07	4.188858088900001e-08	-0.00021985	-0.00021985	4.83340225e-08	4.83340225e-08	4.86927e-05	-0.00043718230000000004	2.37097903329e-09	1.9112836343329e-07
33433.91015625	306.84765625	94155.48414611816	1117826348.3361971	22100.734375	21.9296875	480.91119384765625	488442459.9143066	22338.765625	27.19921875	499020449.6486816	739.7975006103516	1.292872	19.488945	0.0410382794	0.1657164968	-0.0153234393	-0.191702875	-0.20213155489999998	0.1545189985	0.017912648700000002	-0.1959033405	0.061406233	-0.13123582849999998	-0.0145805044	0.0537086621	0.1440078333	0.0601796548	0.0794148871	-0.017634404399999998	-0.0025569501999999997	0.0950635997	0.10680092210000001	-0.15766985890000002	-0.1007950091	0.0895803926	0.0761108574	-0.0714038352	0.198917113	0.0319155385	0.0205955159	0.041013137799999995	0.1259147565	0.0247311694	0.11964601789999996	0.0360286426	0.024309387400000004	0.1327169796	-0.0867337863	0.048683860999999995	0.0328817999	0.008470989200000001	0.15393195839999999	-0.036393151299999996	0.0037377914	-0.0076234669	-0.0198292393	0.021922959199999998	0.0526215085	-0.062545058	0.0633759813	-0.011987392	0.1577818066	-0.0471682883	0.1556065388	-0.025368814700000002	-0.2035955757	-0.033248553	0.16278063980000002	0.0543245541	-0.0485086829	-0.11310972960000001	0.2742503388	0.0106635853	0.0692477833	0.0096345922	0.0622481252	-0.0999619491	-0.1325509378	-0.0363666127	0.0559920609	0.024128794500000002	-0.0014798218	0.082425317	0.0191697999	0.039528017	0.2019302698	-0.0248125209	0.1569982108	-0.1270236739	-0.031867596899999996	-0.040936461699999996	0.1501253072	-0.020526627	-0.0434509838	-0.05769132160000001	-0.0208873491	0.0097256212	0.1470691314	0.034111131600000004	0.0350412549	0.0625102728	-0.0008623939999999999	0.09406925810000001	-0.017871779299999998	-0.0147154097	0.07776987440000001	0.0661968064	0.0012868028	-0.0988060767	-0.0751061745	0.06021160110000001	-0.017138473300000002	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-1.75162e-05	4.784399999999999e-06	3.068172624400001e-10	2.2890483359999978e-11	0.00713386	-2.1800000000000643e-06	4.752400000000279e-12	5.08919584996e-05	0.00627636	0.014676400000000001	0.00021539671696	3.93926948496e-05	-0.000441688	-0.000237021	5.617895444100001e-08	1.9508828934400003e-07	-0.00030013	-8.028000000000001e-05	9.00780169e-08	6.4448784000000026e-09	0.00025849	0.0002097973	6.68170801e-08	4.401490708729e-08
33150.83984375	-283.0703125	80128.80181884767	1098978182.3459623	22092.380859375	-8.353515625	69.78122329711914	488073292.03567886	22297.294921875	-41.470703125	497169360.8330727	1719.8192176818848	1.213809	18.29714	0.05517132763000001	-0.0212414561	0.1125453047	-0.033939016	-0.0505252114	-0.0119503393	-0.0534664357	0.1065799724	0.0199054389	-0.0531983325	0.2111065578	0.1225519089	0.10094883119999999	-0.024874236299999998	0.0330050804	-0.008070284	-0.12639730710000002	0.0160917877	-0.0022312742999999998	-0.1223311751	-0.0394679522	0.0677216638	-0.0204587257	-0.0018775389	-0.0395436443	-0.0585749497	-0.10357712320000001	-0.0558671708	-0.0663836332	-0.12271846060000001	0.08455625119999999	-0.18027444190000005	0.0779380517	0.06807017950000001	0.1095823563	-0.0344174462	0.0740218894	-0.025988365299999996	-0.0237868602	0.08019679589999999	0.012387910700000001	-0.0866312665	0.1014138444	0.0972196265	-0.0605388126	0.0461020813	0.092678846	-0.0714410011	-0.0365878757	0.1209467749	-0.0145244752	0.0057218439	-0.1520979842	-0.0331808282	0.0349770009	0.0945810753	-0.0736570448	0.0675065802	0.009637463	-0.0317560819	-0.09320415509999999	-0.21673695839999998	0.012465746100000001	-0.0663929984	0.0011667061	0.022206831	0.0696786401	-0.1370512209	-0.0548773946	0.1317869308	0.049034400199999995	-0.0580931733	0.015234961399999997	-0.0073854713	0.0195235469	-0.0640778204	-0.0898873465	0.0723245348	-0.05917840360000001	0.022478972599999997	0.1366917544	0.0564125338	0.0170828998	-0.13371902230000002	0.07749965269999999	-0.1357800927	0.0243194708	-0.1002130423	-0.0624081784	-0.0069744468999999995	-0.16338926210000002	0.008959897199999999	-0.0728511991	-0.0291591741	0.0194922166	0.1508393589	-0.12056871570000001	-0.055522214199999996	0.0194372071	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-3.78857e-06	1.372763e-05	1.4353262644899994e-11	1.884478254169e-10	0.017741800000000002	0.010607940000000005	0.00011252839104360008	0.00031477146724000015	-0.0105647	-0.016841059999999998	0.00028362130192359985	0.00011161288609000001	-0.000441688	0.0	0.0	1.9508828934400003e-07	-0.000122457	0.00017767300000000002	1.4995716849000002e-08	3.1567694929000005e-08	0.000634989	0.00037649900000000003	4.03211030121e-07	1.41751497001e-07
