csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
30089.736328125	n/a	905392232.2960854	n/a	21395.220703125	n/a	n/a	457755468.9354286	21252.05859375	n/a	451649994.4721832	n/a	n/a	n/a	n/a	-0.0078548663	0.0177944066	0.0071330534	-0.045369247599999996	-0.0008087733	0.044122580700000004	-0.1045667518	0.0022325285	-0.0091062486	0.019655601499999998	-0.09851609720000001	0.204606271	-0.098990131	0.0135769555	-0.0836674588	0.033549191299999996	-0.1454177998	0.0508676843	-0.0688378855	0.0720104875	-0.0813452076	0.0705542509	-0.0708931008	0.0726156478	-0.0230509279	0.050388090700000006	-0.046166527	0.043582559699999995	-0.0751264849	0.04544421059999999	-0.0240490093	0.0019621566	-0.0152654225	0.0012817343	-0.0478947904	0.046438527300000004	-0.0435966303	-0.0204277379	-0.0199446038	0.0067916128	-0.101277862	0.099022405	-0.0802211132	-0.048895635800000004	0.0195861623	-0.048994768200000004	0.08938130720000001	-0.0087059815	-0.0356614489	0.0391571246	-0.10804128269999999	0.19986923469999998	-0.0102029392	0.007030715	-0.12173582109999999	0.0363082865	-0.1520067628	0.0778992779	-0.0456723721	0.0406994124	-0.0401832465	0.0762631558	0.1038595575	-0.0398920506	0.1159564919	-0.022237200800000002	0.0228992145	-0.10322574179999999	0.0056093559	-0.0240226363	0.0508629714	-0.0196880097	0.0359022434	-0.0135222023	0.019962299699999998	-0.08849084210000001	0.0987068365	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.00536888	n/a	n/a	2.88248724544e-05	0.0852309	n/a	n/a	0.00726430631481	0.0386717	n/a	0.0014955003808899993	n/a	-0.000400599	n/a	1.6047955880100002e-07	n/a	6.05989e-05	n/a	3.67222668121e-09	n/a	-0.000321275	n/a	n/a	1.03217625625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29818.859375	-270.876953125	889164374.4260254	73374.32373428345	21360.51171875	-34.708984375	1204.713596343994	456271460.88685614	21305.880859375	53.822265625	453940559.19388205	2896.836277008057	1.106697	20.440353	0.073936269	-0.12278063310000001	0.0580211243	-0.049294316799999995	0.08656158859999999	0.05906523070000001	-0.1161235293	-0.0104500704	0.07343271230000001	-0.039060044599999996	0.0546058793	0.0698265983	0.0075897435	-0.030845187799999996	-0.030415041400000002	-0.0448939937	-0.042295068600000006	-0.0754601427	0.0865022268	-0.0829043556	-0.0130972596	0.0389005149	-0.1445957213	0.1070960549	0.14680364029999998	-0.0586907733	0.0766579771	-0.0050527674	0.15022624380000002	0.16013777369999999	0.0181522558	0.01937768	-0.128292876	-0.0134558845	-0.0908182657	0.019427717	-0.11835184050000001	-0.0848819068	0.11502874210000001	0.0415553181	0.0466941587	-0.08709405869999999	0.0394869921	-0.0671930852	0.0818101915	-0.0695701633	0.1124476967	0.0322083983	0.0678304742	-0.0485726181	-0.0565740245	0.0538346265	0.0229341269	0.0114626643	0.058392848399999996	-0.0091066325	0.04671705	-0.0314039054	0.0953510651	-0.10894675109999999	-0.0149018398	-0.0131869495	-0.1152970551	-0.1376776045	0.08081762990000001	0.21988773109999998	0.0353731139	-0.0383042832	0.0206212957	0.21306970719999999	0.0363439449	0.092037971	-0.0423004133	-0.0037390817	0.062063624299999995	0.051702388200000005	0.08076990070000001	0.1241753414	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.00485331	0.0005155700000000008	2.6581242490000075e-07	2.35546179561e-05	0.0665222	-0.018708699999999998	0.0003500154556899998	0.00442520309284	2.6356e-05	-0.038645344	6.94638736e-10	0.0014934626128783358	-0.000412995	-1.2395999999999967e-05	1.70564870025e-07	1.5366081599999917e-10	0.000210275	0.00014967610000000002	4.4215575625e-08	2.240293491121e-08	-0.00016201399999999998	0.000159261	2.5364066121000002e-08	2.6248536196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30110.130859375	291.271484375	906619980.3686867	84839.07761001588	21392.65625	32.14453125	1033.2708892822266	457645741.43066406	21326.53515625	20.654296875	454821101.7707672	426.5999794006348	0.991786	18.317982	0.084637054	0.0801709719	-0.0069527509	-0.0927737302	-0.0312203832	0.0769984637	0.0649214745	-0.0441597616	-0.0103687871	-0.051451868600000006	-0.095947601	0.0810021668	-0.0236666667	0.0030622373	-0.0204218283	-0.1658735677	-0.0801504303	0.0568059474	0.02137522	0.0192717453	-0.0691535263	-0.0014591161	0.1154942017	0.0328059354	0.0736419245	0.1492614948	-0.1092262168	0.003699563	-0.0158409649	-0.1697905187	0.019293026799999998	0.0027402676	-0.1203422808	-0.08643265359999999	-0.0832893347	0.0184284374	-0.1356245894	-0.0207440609	-0.0572562502	0.0670880953	-0.0606315775	-0.0818400752	0.06088297190000001	0.0349719627	-0.0312116028	-0.0711735597	-0.0832043113	0.02904983	-0.0436208372	-0.0201572658	0.0475404116	0.10749908679999999	-0.039367331400000004	0.0298266298	0.09964405039999999	-0.0831962072	0.1132504684	0.067356214	0.0198308213	0.0542725055	-0.1087805036	0.0027458169	0.0672848008	0.037944468599999996	0.14023717800000002	-0.0367375598	-0.128813496	0.07782734200000001	-0.123260127	-0.09692559390000001	-0.0674202847	0.0793230105	-0.0487299257	-0.0472582618	0.0718266036	0.1198693934	0.10318776119999999	-0.018999418799999997	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0	0.00485331	2.35546179561e-05	0.0	0.06647339999999999	-4.8800000000015504e-05	2.3814400000015125e-09	0.004418712907559999	0.0371537	0.037127344	0.0013803974236899998	0.001378439672494336	-0.0008928579999999998	-0.0004798629999999999	7.971954081639997e-07	2.3026849876899987e-07	-0.0	-0.000210275	0.0	4.4215575625e-08	0.0	0.00016201399999999998	2.6248536196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29977.056640625	-133.07421875	898623924.8352394	17708.747695922848	21370.83203125	-21.82421875	476.2965240478516	456712461.707901	21261.958984375	-64.576171875	452070899.85324484	4170.081974029541	0.975085	18.009509999999995	0.08664722349999998	-0.08387717089999999	-0.0522917449	0.0467006457	0.0444656841	-0.0427018951	-0.0669842886	-0.09591001449999999	0.09091162009999999	-0.0531508287	0.013929756299999999	-0.1502190272	-0.0318125402	0.0256479609	-0.0404236935	-0.041611876299999996	-0.0886849408	-0.11765349789999999	0.0345053433	0.09634251519999999	-0.1419877547	-0.04761856	-0.0299458446	0.0800801694	-0.0133302115	0.015450891100000001	-0.0609841618	-0.0438005849	0.0933298864	-0.0882952266	-0.0478212227	-0.0946690763	0.1323161212	-0.0157111063	-0.07128810669999999	0.033894138500000004	0.0201092382	-0.1114884395	0.0712048317	-0.0777974176	0.009429664499999999	-0.0315667752	0.0963946972	0.0125292827	0.040924964	0.0391604533	0.0664666771	0.12660299279999998	0.0650067103	-0.0793243456	0.0623354763	-0.1272371022	-0.08663879599999999	-0.015304314099999999	0.0747794192	0.0428344467	0.0525985183	-0.1199118094	-0.0060582032	0.07530807190000001	-0.12567587800000002	-0.0547240661	-0.0563550101	-0.0516218933	0.0128875098	-0.0469023289	-0.0633694212	0.0153489966	-0.1341178332	0.0965937048	-0.0898058645	-0.09026275460000001	0.0822257156	0.06885713610000001	0.035903133500000003	-0.0489938128	-0.0222052418	0.0870336733	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-1.05635e-05	-1.05635e-05	1.1158753225e-10	1.1158753225e-10	0.06649730000000001	2.390000000002113e-05	5.712100000010097e-10	0.0044218909072900004	-0.00782736	-0.04498106	6.126756456960001e-05	0.0020232957587236	-0.00025885700000000003	0.0006340009999999997	6.700694644900003e-08	4.019572680009998e-07	-0.0	0.0	0.0	0.0	-0.000198633	-0.000198633	3.9455068688999985e-08	3.9455068688999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29932.35546875	-44.701171875	895945903.907608	1998.194766998291	21374.09765625	3.265625	10.664306640625	456852050.6189117	21288.46875	26.509765625	453198901.71972656	702.7676734924316	0.968379	17.885651	0.1032219065	-0.0261951599	0.09057793130000001	0.0733217487	0.0496946216	0.028590728	-0.0407501252	0.0399696576	0.0858316933	-0.0018865792999999999	0.059732093300000004	-0.07402046450000001	-0.032113631600000005	0.0287635082	0.045030702699999994	-0.0263393133	0.0466883643	-0.0929740005	0.1537380135	0.0352023748	0.1274000615	0.0181293796	0.0516345258	0.1896708937	-0.0663236931	0.0784430878	0.015490861299999999	0.09235803460000001	0.036953694599999996	-0.0212683364	0.0595888826	0.018401983	0.057293808700000004	0.0001895437	0.0147397078	-0.08740768759999999	0.049065963	-0.0407017262	-0.0111176453	-0.0062646031	0.108122121	-0.026394295	0.0686330662	0.0485903945	0.0470770094	-0.0283516885	0.0558050622	-0.0199920465	0.10575734269999999	-0.0334973048	0.0116277603	-0.075471149	-0.0694717864	0.0143753903	-0.0229371017	-0.038543452799999996	-0.0566034022	-0.1117699819	0.1468690295	0.0190829908	0.0712022126	0.0628200563	0.10079973449999999	-0.08114818509999999	0.11056206369999999	-0.0644565173	0.0770444277	0.1204529519	0.0079656725	0.0098247834	0.0087841514	0.004025267	0.051660742999999995	0.030567194199999998	-0.0003703957	0.0074440287	-0.09522270220000001	-0.0001649843	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.00459651	-0.0045859465	2.1030905300862253e-05	2.11279041801e-05	0.0356182	-0.030879100000000013	0.0009535188168100008	0.0012686561712399998	0.0224729	0.03030026	0.0005050312344100001	0.0009181057560676	-0.0008018679999999999	-0.0005430109999999998	6.429922894239997e-07	2.948609461209998e-07	0.000141131	0.000141131	1.9917959161000003e-08	1.9917959161000003e-08	-0.000133643	6.498999999999999e-05	4.223700099999998e-09	1.7860451449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29802.552734375	-129.802734375	888192149.4852028	16848.74985122681	21331.140625	-42.95703125	1845.3065338134768	455017560.3635254	21218.3984375	-70.0703125	450220432.2525024	4909.848693847656	1.013988	18.728041	0.10744362	-0.0398183047	0.1545360344	-0.0036243261	0.1013641043	0.0244252323	0.1086985209	0.0296026296	-0.09551664509999999	-0.039604608799999996	0.0220478501	0.1297852222	-0.08861758859999999	0.0563078977	-0.0261607386	-0.07365262610000001	-0.20817386	0.09241578210000001	0.0555232522	-0.0856255234	-0.0384125402	-0.16362757449999998	0.0854796368	-0.0814574291	0.0989037655	0.0163166888	0.0540372349	-0.0404805919	-0.1051407903	-0.012491748700000001	0.0394759704	0.0665309497	-0.06414520509999999	-0.041664591800000005	-0.1687987141	0.1122033212	-0.0174922667	-0.0429866249	0.0118989922	0.1015745393	0.11831685300000001	-0.0323229311	0.0073466229000000004	-0.0022361075	0.1016238236	-0.0157858259	-0.1077447753	-0.0724797464	-0.09563204630000001	0.0002878103	-0.1067125511	0.10508965039999996	-0.1089789407	-0.001198157	0.0612083779	0.050202069800000006	0.2141481733	0.0689424518	0.045611348200000006	-0.0144130837	-0.0359195546	-0.1422647956	0.1061813647	0.0869665688	-0.0028549347999999998	0.0801682847	0.0196318287	-0.0414570341	-0.0058948029	-0.1663180187	-0.0391689075	0.042586136399999995	-0.09809843830000001	-0.0241956619	0.1450355475	-0.0345799794	0.0717953876	-0.0523729804	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.00524458	-0.0006480700000000006	4.1999472490000075e-07	2.7505619376400007e-05	0.108562	0.0729438	0.0053207979584400005	0.011785707843999998	0.0461997	0.0237268	0.00213441228009	0.0005629610382399997	-0.0007430739999999999	5.8793999999999925e-05	5.521589694759999e-07	3.456734435999992e-09	0.000151193	1.0061999999999972e-05	2.2859323249000003e-08	1.0124384399999943e-10	1.3234899999999996e-23	0.000133643	1.7860451449e-08	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29958.712890625	156.16015625	897524478.0629005	24385.994400024414	21379.943359375	48.802734375	2381.7068824768066	457101978.0500832	21338.7109375	120.3125	455340584.4741821	14475.09765625	1.0796370000000002	19.940563	0.17545125000000006	-0.0782305331	-0.0609285291	-0.039490109700000005	0.0153282665	-0.07099587519999999	-0.0527154192	-0.0751542395	0.030478517000000007	0.0653348266	-0.0927169194	-0.0121764393	0.0528973873	-0.0164297336	0.0940611175	0.0837406872	-0.0353969946	-0.1052162752	-0.0150971026	-0.08458254289999999	0.0472173	-0.0181665374	-0.0455593688	-0.1202935027	-0.0186926553	-0.0352200329	-0.006490375699999999	0.0172010919	0.0021269755	0.15004356259999999	-0.0888408618	0.0457670549	-0.011639681399999999	0.0543550575	0.0571654722	0.0215944925	-0.0966247441	0.067093896	0.0787492347	-0.018189402	-0.015651502	-0.09636622269999999	-0.0930337102	0.0819904147	0.019400778100000002	0.0634606621	0.054347935	0.08992936650000001	0.0104358539	0.0644279433	0.0891164083	0.031352650499999996	0.0789622296	0.03737191	-0.10234003439999999	0.0274958502	0.06452543820000001	-0.09406960210000001	0.018246695900000002	-0.078735977	0.07381281719999999	-0.0162166142	-0.0723977909	0.0446820966	-0.0787218299	0.024254832400000002	-0.023363110099999997	-0.10633584160000001	0.1277835782	0.037741162	0.0807062275	-0.049705660199999994	0.0029237915000000004	-0.0083490284	-0.06672207940000001	-0.0123124687	0.08923729300000001	-0.0551054032	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0124759	-0.0072313199999999985	5.22919889424e-05	0.00015564808081	0.0459268	-0.06263519999999999	0.003923168279039999	0.0021092709582400003	-0.0222142	-0.06841389999999999	0.00049347068164	0.00468046171321	-9.47394e-05	0.0006483346	8.975553912360001e-09	4.2033775355716e-07	0.000246275	9.508200000000002e-05	6.0651375625e-08	9.040586724000004e-09	0.0	-1.3234899999999996e-23	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30237.00390625	278.291015625	914276405.2265778	77445.88937759401	21440.517578125	60.57421875	3669.235977172852	459695794.0178871	21445.021484375	106.310546875	459888946.46530527	11301.932376861572	1.268848	23.435219	0.116129786	0.1176321426	-0.0085876657	-0.08860822480000001	-0.1251273878	-0.056399209400000004	0.027879011699999998	0.1058154872	0.038233426800000005	0.12220545599999999	-0.06818473480000001	-0.19598075550000002	-0.08875838119999999	-0.07460299299999999	0.0725972698	-0.0172723249	-0.07262235610000001	-0.047095996900000006	-0.042697721200000004	0.1411612613	-0.002552699	-0.004300598599999999	-0.0851505928	-0.0250497506	-0.0515334505	0.0273197221	-0.040011818	0.07409879	-0.033049392999999996	0.0227014517	-0.10727678189999999	-0.0062222034	-0.0039998469	-0.0050488613	-0.0201625873	0.0731316159	0.08467566019999999	0.0073391884	-0.0977630937	0.0823431685	-0.1015220578	-0.0434048413	-0.1112788435	0.0098265357	-0.1164425866	0.0535170313	-0.012169785	-0.0841806478	0.0373409157	0.0938215744	0.1158503019	-0.172700889	-0.0835188208	0.1454920759	-0.0068912671	0.0258335352	0.0469147571	-0.0807004892	-0.085863109	0.1165234338	0.021736845299999998	-0.0035467396000000008	-0.093314682	-0.0117609169	0.0305151544	-0.0709283276	-0.031661512	0.0264306131	0.0726243163	-0.0156040123	0.023583185299999997	-0.08263337650000001	-0.0213025139	-0.0700609017	0.06419380200000001	-0.0719134062	-0.0008380075	0.09821819080000001	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.000932044	0.011543856000000002	0.00013326061134873602	8.687060179359998e-07	0.0764196	0.0304928	0.0009298108518400001	0.005839955264159999	0.0125136	0.0347278	0.00015659018496000002	0.00120602009284	-0.0007781799999999997	-0.0006834405999999997	6.055641123999996e-07	4.670910537283597e-07	0.000142409	-0.000103866	2.0280323281e-08	1.0788145956000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30191.05859375	-45.9453125	911500019.0112457	2110.971740722656	21408.8359375	-31.681640625	1003.7263526916504	458338256.1987915	21371.96484375	-73.056640625	456760881.282486	5337.2727394103995	1.225863	22.6413	0.08264573399999997	0.056032389	-0.1184265867	-0.1102202225	-0.0965868637	-0.044158905	0.0118111095	-0.0114277998	0.0023291253	0.06826043700000001	0.0468797232	0.08611967359999999	0.0296385401	-0.0879380074	-0.0700423644	0.1358023566	0.0703565859	0.0156038638	0.0380000847	-0.0038083071999999996	-0.0692917481	0.1260737149	-0.042148560300000006	-0.0232620285	-0.0215550745	0.0270537083	-0.0247837128	0.0918686195	-0.13053739550000001	0.0045074581	-0.2360897786	-0.0844571867	0.0417794811	0.0228914802	-0.062200384500000004	0.12570060789999998	0.0978482258	-0.0556806336	0.017210467099999998	0.0195888508	-0.1654554752	0.0967700865	0.0079613009	-0.0795575175	-0.09502045890000001	0.0461563937	-0.0238768932	0.011802710800000001	0.0211134903	0.0742602524	-0.0909517496	0.0260893362	0.1014731697	-0.0032273356	0.0009938122	0.0928774975	-0.1004479542	0.0220784217	0.0395786296	-0.024829571	-0.0685114358	0.09830854380000001	-0.1218667435	-0.040415343199999995	0.064345839	-0.0535415655	-0.0403712329	-0.0189845945	0.0150195754	-0.09571156210000001	-0.0089537732	-0.22899330399999998	-0.0670663886	-0.0971108707	0.0202935795	-0.13174111619999998	-0.0534849583	-0.1393413136	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.000932045	-1.0000000001241657e-09	1.0000000002483306e-18	8.687078820250002e-07	0.109702	0.03328239999999999	0.0011077181497599993	0.012034528804	-5.4418e-05	-0.012568018000000002	2.9613187239999997e-09	0.00015795507644832406	-4.22737e-05	0.0007359062999999997	1.7870657116900001e-09	5.415580823796895e-07	0.000142409	0.0	2.0280323281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30048.384765625	-142.673828125	902905427.0230446	20355.82123184204	21361.298828125	-47.537109375	2259.776767730713	456305087.6244545	21300.916015625	-71.048828125	453729023.1047097	5047.935977935791	1.2556250000000002	23.190998	0.052225965	-0.0362714125	-0.028791747599999997	0.1382320624	0.0268309742	-0.026068577599999997	-0.0195805657	-0.034946809	-0.0543239587	-0.0399371183	0.08756410380000001	0.0399859385	-0.0429769901	0.0305361066	-0.1571246469	-0.0385114858	0.06523997690000001	-0.10170216970000001	-0.0387766329	0.015540409199999999	0.1533927601	-0.06229890730000001	-0.0366078835	-0.0421730829	0.022864901400000002	-0.0438911265	-0.0050991875	-0.0250405424	-0.0732023376	0.0926249509	-0.10708282460000004	0.0431983041	0.057814564900000004	-0.0281991076	0.1047484693	-0.002288139	0.0924519695	0.0753044677	0.015008490900000001	-0.1178704434	0.0276416771	0.0975063431	0.054982125599999994	-0.0225856817	0.0254110553	0.0215788188	0.0233723631	0.0316370844	-0.036582311	-0.0243602398	-0.0989796265	0.0202118487	-0.0193297508	-0.09773339449999999	0.1506532669	-0.037464036299999996	-0.0722000417	-0.0993409657	-0.0070575565	-0.009216478	0.155958454	-0.0484717182	0.0013649017000000002	0.0052007868	-0.0292769801	0.0386418235	-0.0385235738	-0.08220169769999999	0.0876052941	-0.0673813286	0.0577167334	-0.0560174434	0.0733847636	-0.0878637008	-0.0786135538	-0.05148123809999999	-0.07556582049999999	-0.1065522318	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.000932803	-7.580000000000088e-07	5.74564000000013e-13	8.701214368090002e-07	0.08914049999999997	-0.020561500000000024	0.000422775282250001	0.007946028740249994	-0.0278257	-0.027771282	0.0007742695804900001	0.0007712441039235241	-2.16022e-05	2.0671500000000007e-05	4.666550448399999e-10	4.2731091225000015e-10	0.000199586	5.7177e-05	3.9834571396e-08	3.269209329e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
