csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
38032.65625	n/a	1446482941.430664	n/a	24028.078125	n/a	577348538.3811035	n/a	23752.2890625	n/a	n/a	564171235.7085571	n/a	n/a	n/a	-0.1498729809	-0.0267086887	0.1063489147	0.0553081792	-0.0510656804	0.0531272805	-0.106193521	0.11398231710000001	-0.07410529889999999	-0.0840090106	0.0159150459	-0.05901216820000001	0.1554932792	-0.1705499262	0.0208149729	-0.0942538259	0.1756896034	-0.00581013	0.0568274458	-0.041673911200000004	-0.053578729699999994	0.048657558200000006	-0.0537295775	0.0446548171	-0.1581266137	0.1500516251	-0.0155399363	0.0077839063	-0.0218169246	0.1164760398	-0.0404427974	0.16894628820000002	-0.0080004408	0.0156437881	-0.0951717557	0.013606466999999999	-0.0303302609	0.0575342133	0.0062369586	-0.0654835317	-0.025900133199999998	0.0140111525	0.1042860049	-0.046425374400000004	-0.1160435264	-0.0919178757	-0.023740873399999998	-0.0771805131	0.1660329881	-0.08884130300000001	0.0204273314	-0.0147814892	-0.0006428866	0.0269089981	-0.0450424406	0.0514927725	-0.0258204729	0.0640867834	-0.0722455452	0.1308585699	-0.0554017496	0.20017182719999999	-0.0946661049	0.1337106096	-0.1700670641	0.0487291169	-0.0080733867	0.0428862948	-0.015535313600000001	0.0496940408	0.0122613575	0.032609046	-0.0334841972	0.006884460500000001	-0.1917414698	0.0944689573	-0.038181835899999995	0.023656465499999998	-0.0554931329	0.0353198184	-0.0544845165	0.1897197655	-0.0186320911	0.0204186123	-0.016462778600000002	0.13114674869999998	-0.0385892574	0.007134077	0.0394770017	-0.0043989512	-0.0180636428	0.09414943949999999	-0.0077293291000000005	-0.0775660063	0.0950330008	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	1.88782e-06	n/a	3.5638643523999997e-12	n/a	0.053523	n/a	0.0028647115290000003	n/a	0.018895500000000003	n/a	n/a	0.00035703992025000014	-0.000487401	n/a	2.3755973480100002e-07	n/a	-0.00029330000000000003	n/a	8.602489000000003e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0
38001.5625	-31.09375	1444118752.4414062	966.8212890625	24037.119140625	9.041015625	577783096.5806007	81.73996353149414	23789.31640625	37.02734375	1371.024185180664	565931575.0766754	1.240191	15.690212	0.07155689931999999	-0.0775064308	-0.08707979380000001	0.193873269	0.14444675699999998	-0.0011348557000000002	-0.00035103589999999996	-0.1136901392	-0.022166382400000004	-0.0860765982	0.046545376799999996	-0.0043007955	0.0364996729	0.0270322547	-0.0494917016	-0.12425018289999999	-0.0837191435	-0.0391287187	-0.0983456069	0.0409012837	0.161137679	-0.0174076776	0.0586794142	0.0163906924	0.0433398522	-0.1310695453	0.0923576102	0.0665702301	0.0048456627	0.0684386325	0.06548496820000001	-0.046929580199999994	-0.0822304776	0.0356422636	-0.0432553736	0.0764207291	-0.1420282425	-0.0753893416	-0.09643383189999999	0.053550611799999995	-0.1009521687	-0.11501731189999999	-0.0849765175	0.048767799199999996	0.0554988631	-0.0623657091	-0.043193934100000005	-0.0165943153	0.1290346746	0.2406558238	-0.057352067300000004	-0.047776535700000004	-0.0823945053	-0.0488116775	-0.1229008959	-0.1435462322	0.0318369145	-0.0599066317	0.1077352928	0.0236079841	-0.0346459148	0.0049496426	0.0093995493	-0.0759669683	0.038056971099999996	0.0668129635	-0.033893546499999996	0.0015405045000000002	0.0039763156	0.0928160948	0.09227747210000001	0.1469195485	0.0469952746	-0.045205963700000004	0.0165630251	-0.14555166560000002	0.055019947	0.1200226009	0.06445496839999999	0.0362422068	-0.00019699580000000002	0.0121852597	-0.039608756	-0.0515308776	-0.0175854998	0.0149311343	-0.0615770301	0.0042076677	-0.0089160422	-0.1096665881	0.0029714378000000002	-0.2029632701	-0.031070513900000006	-0.1516352625	0.0332019546	0.051467395199999995	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0	-1.88782e-06	0.0	3.5638643523999997e-12	0.0401791	-0.0133439	0.0016143600768100002	0.00017805966720999995	1.8121e-05	-0.018877379000000003	0.0003563554379096411	3.2837064099999987e-10	5.97365e-06	0.00049337465	3.56844943225e-11	2.434185452626225e-07	-0.0	0.00029330000000000003	0.0	8.602489000000003e-08	0.0	0.0	0.0	0.0	0.0	0.0
38168.91796875	167.35546875	1456866298.9051664	28007.852920532227	24078.1328125	41.013671875	579756479.7363893	1682.121280670166	23853.787109375	64.470703125	4156.471561431885	569003159.4593849	1.292074	16.346606999999995	0.018592967440000004	-0.0099495282	-0.1054821975	0.06985962309999999	-0.0569448445	0.0343842873	0.13931990619999998	-0.1756309218	-0.1465402078	0.0532656771	0.1110254567	0.09784550480000001	-0.069805187	-0.052603646100000005	-0.041809978	-0.066062542	0.0929410849	-0.08755159130000001	-0.0478099166	-0.0114126619	0.2252178262	0.0455725387	-0.1309941313	0.1273463392	-0.0312842243	0.0491258263	0.0119846526	-0.0309735685	0.1353086414	-0.0493968426	0.0468154508	0.012201043500000001	0.1510597807	0.085372879	0.0632383072	0.0652870167	-0.0387564087	-0.027069137099999998	0.0193768993	-0.1168196955	-0.0264593286	0.1617864049	0.06967668610000001	-0.1520971193	0.0327851157	-0.1333793439	0.10059071630000001	0.08823601390000001	0.0262788331	0.0329032416	0.1506714308	-0.19598484079999998	0.10320343439999999	0.0236771965	-0.0556962051	0.0751050531	0.1096065807	-0.11818634859999999	0.0725000046	0.24733694609999998	-0.047266189699999996	0.025913810899999997	-0.0634321441	0.047391295	0.1165917311	0.1377675209	-0.0124995452	0.05637162730000001	-0.0349770525	0.0708728258	-0.061859585099999996	0.18170283210000002	-0.0758593317	-0.0659963695	0.060821093799999996	0.07600360219999999	0.0071820572	-0.00200505	-0.0441783287	-0.08462035550000001	-0.057571300199999995	0.0317566941	0.1405783883	0.044740057	-0.0735526737	-0.0936543367	0.0332536968	0.05407420809999999	-0.0804897745	-0.1981667495	0.0312529124	-0.036155398	-0.043732950300000004	0.09035165	-0.0347997246	0.0041884986	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0	0.0	0.0	0.0	0.034152300000000003	-0.006026799999999999	0.0011663795952900002	3.632231823999999e-05	7.98606e-06	-1.0134939999999996e-05	1.0271700880359996e-10	6.37771543236e-11	-0.00024514700000000003	-0.00025112064999999997	6.009705160900001e-08	6.306158085642253e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38074.41015625	-94.5078125	1449660708.7463534	8931.726623535156	24073.986328125	-4.146484375	579556817.7267494	17.19333267211914	23872.44921875	18.662109375	348.2743263244629	569893831.7017975	1.150764	14.558825	0.015020407859999991	0.0512089705	-0.090477645	-0.0334356333	0.0093482516	-0.0083626773	-0.0198669524	-0.006783486500000001	-0.1770103012	-0.0083378585	0.0233647692	0.0040258198	0.1485707425	0.0181921103	-0.0956644908	-0.0441807995	0.0079678516	-0.0960520235	-0.0205438692	0.0744653871	-0.1328525391	0.0659740233	-0.10015571960000001	-0.0972208768	-0.0660805728	-0.11484903939999999	-0.0055020356999999995	-0.046292037599999995	-0.1097155581	0.0192146928	-0.010207845	0.077535534	0.010175283	0.0945061323	0.08350148290000001	0.0860453582	0.054063932	-0.1289852464	-0.11635115369999999	0.0888638059	0.0513753972	-0.0076273905	0.0056948508	-0.0735626612	0.0224669838	-0.0302691993	0.0776205143	0.0298670902	0.118854697	-0.0667334954	0.129628536	-0.0614578854	-0.0861957339	-0.052284482800000004	-0.0749070463	-0.0025861639999999997	-0.056338212	-0.046150364400000005	0.0446611982	0.065505488	-0.0459367054	0.1139049442	0.0637883306	-0.1007363335	-0.0619717325	0.0915689833	-0.0429561599	-0.0379330716	0.09443175289999999	-0.0847535175	0.0696738745	-0.120279446	-0.0714096763	-0.057284107599999995	-0.0070541242	0.0521990534	0.1241550731	-0.0733840699	-0.0203591892	0.052136310199999994	0.0703754992	-0.10337779970000001	-0.0289278949	-0.0178189384	0.0556767039	-0.1351713088	-0.1712896843	0.0111012221	-0.0231656175	-0.0656143403	-0.1377263268	-0.0777102311	-0.0174873602	-0.039974804700000005	0.011935774299999998	-0.07584683240000001	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0	0.0	0.0	0.0	0.0341436	-8.700000000007311e-06	0.0011657854209599998	7.569000000012723e-11	-1.59068e-05	-2.389286e-05	5.708687589796e-10	2.5302628624000004e-10	5.460930000000001e-05	0.00029975630000000003	2.9821756464900005e-09	8.985383938969002e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38041.79296875	-32.6171875	1447178012.277237	1063.8809204101562	24087.23828125	13.251953125	580195048.0177156	175.61426162719727	23870.982421875	-1.466796875	2.1514930725097656	569823801.7854652	1.156379	14.629868	0.0221978118	0.0784857971	-0.0008215169	0.0595761326	-0.0469403885	0.0145333722	0.023837394799999998	0.0990981727	-0.0250736528	0.0152184047	-0.1208442616	-0.0071561670999999985	-0.035185804300000005	0.046475515999999994	-0.0255478716	-0.0273229206	0.1278419866	-0.1335879677	0.0108410818	-0.07968166360000001	0.1091744251	0.0158181793	0.028918424100000006	-0.0424743246	-0.0431031858	-0.1578641493	0.0292081431	-0.0398337161	-0.058445705999999986	0.025341074300000002	0.0408117516	-0.0186972163	-0.0694571406	-0.041165332400000004	0.058214441900000004	-0.0071726717	-0.0396749713	0.0408455138	-0.0185520397	0.0100614546	-0.0806357863	-0.0175062164	0.0870144495	0.035515231099999996	-0.0814141523	0.0084014835	0.0518809446	-0.052094702400000005	-0.0633780832	-0.10097898150000001	-0.0180531902	0.1036106694	-0.09635411320000001	0.020435851499999998	-0.0256509289	0.051803769000000006	-0.035101567599999994	0.0857051832	-0.0329327347	-0.0505475097	0.0647051424	0.09200792990000001	0.0092811751	0.0601314664	0.0391608023	0.2016304782	-0.025070781	0.033469553900000004	-0.0682955179	0.0889013688	0.0054312741	0.0093461008	0.0491965746	-0.023812704	-0.0091989905	-0.051938690700000005	0.1648514325	-0.0691410092	0.0186080803	0.0765768267	-0.053369618	0.0092174613	-0.0368694477	-0.0830733017	-0.041978552599999996	-0.042922854100000005	0.034426519100000004	-0.0961039	0.0165363854	-0.0854611245	0.0464123884	0.08687685	0.0136635872	0.023605541600000002	-0.1483493948	0.0575752447	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0	0.0	0.0	0.0	0.034162	1.8400000000001748e-05	0.0011670422439999998	3.3856000000006433e-10	0.00531499	0.0053308968	2.841846069225024e-05	2.8249118700100005e-05	-0.000282361	-0.0003369703	7.972773432099997e-08	1.1354898308208994e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37918.296875	-123.49609375	1437797237.9006348	15251.285171508789	24074.337890625	-12.900390625	579573744.8719826	166.42007827758792	23808.228515625	-62.75390625	3938.052749633789	566831745.0522194	1.2424540000000002	15.718839	0.1854556243	0.0834192033	0.08724862300000001	0.178167767	-0.0157317636	0.012935533899999999	0.06968079419999999	0.2105743416	0.0928446291	-0.0690596142	0.0328659183	-0.0322047153	-0.077309195	-0.0538318162	-0.0308125431	0.0900579419	-0.0636306097	-0.036508952000000004	-0.000834511	0.1149442432	-0.0827041868	-0.09486641039999999	-0.0900286782	-0.11874954160000001	0.0031175187	0.0207677542	0.0988723692	0.0605282662	-0.1333617577	0.019245254	0.0170890865	-0.022496589700000003	0.0353742257	-0.033779955699999996	0.015639725400000002	0.0807006549	0.029464006299999998	0.1421560409	0.1316217882	0.0797942262	-0.0557510604	0.1628433728	0.0997332732	0.0323650498	0.1517368422	0.10116324539999999	-0.0167079755	-0.09927414109999999	-0.0676124815	0.0694025274	-0.07485570309999999	0.0608354577	-0.11715462609999999	0.0901526401	-0.1308893935	0.0320131256	-0.0567109436	0.2466163019	0.0177400537	-0.012347150900000001	-0.059342287800000004	-0.047498860700000006	-0.0019966375	-0.0042135944	0.0216514126	-0.0948225502	-0.0908029221	0.05355509730000002	-0.0162063009	-0.1718864945	-0.0110852327	-0.0897664655	-0.0561761627	0.0693682309	-0.1468306179	-0.058912068	-0.0088152384	0.0138450497	-0.0799808774	0.0010932277	0.01081737	-0.012111688999999998	0.0698135983	-0.0513130442	-0.0375880912	0.0161074395	0.00017595599999999998	-0.2149471007	-0.027070642599999997	-0.091883602	0.0314540552	0.08194337019999999	-0.0005551445	-0.0391322204	0.08986342609999999	-0.0875077299	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	3.25643e-05	3.25643e-05	1.0604336344899997e-09	1.0604336344899997e-09	-0.0444635	-0.07862549999999999	0.00197700283225	0.006181969250249998	0.02611040000000001	0.02079541000000001	0.0004324490770681003	0.0006817529881600003	-0.00137934	-0.0010969789999999999	1.9025788356e-06	1.2033629264410005e-06	-0.000441774	-0.000441774	1.9516426707600006e-07	1.9516426707600006e-07	-0.00018129	-0.00018129	3.28660641e-08	3.28660641e-08	0.0	0.0
37893.17578125	-25.12109375	1435892770.7887115	631.0693511962892	24056.392578125	-17.9453125	578710023.8728676	322.03424072265625	23837.330078125	29.1015625	846.9009399414062	568218305.2534827	1.0701120000000002	13.538469	0.1631173683	0.0526211523	0.1154049402	0.1029572344	-0.0337998142	0.040612137400000005	-0.0698767172	0.09299471570000001	0.080533837	-0.0999509651	0.0117801031	-0.1407731859	-0.0682508457	-0.0516754308	-0.07582677730000001	-0.0733218917	-0.0005701798	0.0706842711	-0.11090539220000001	-0.0493047912	0.015551145	0.035452734	-0.0544785276	0.0585582676	0.042669052199999995	-0.10972333179999999	-0.108719173	0.05946053530000001	-0.1034375551	0.0403907342	-0.023561618700000002	-0.08675601470000001	0.0577154767	-0.0377148033	0.06565052519999999	0.1048831274	-0.041889991099999996	-0.0573839118	0.054755259400000006	-0.0772221716	-0.039145602	-0.011913926799999999	0.012445616699999999	-0.0550947253	-0.066259326	0.127971885	-0.0275613141	-0.0012290889	0.029052012599999996	0.09055728589999999	0.015351796200000004	0.0504851128	-0.021574988599999997	0.044666152300000005	-0.12531035710000002	0.0217066888	-0.023601548599999998	0.086166961	0.0332838341	-0.1065921866	-0.0135094845	-0.09613163949999999	0.09232126380000001	0.11113362759999999	-0.0190884305	0.0255411764	-0.1278460721	-0.0338796685	-0.0347718992	0.0328059709	0.1494136056	0.015124598000000001	-0.1024150777	-0.0409012679	-0.024626255299999997	0.0167885506	-0.0418714223	0.0228745971	0.1737456685	0.0187357576	-0.0569991152	-0.065947116	0.0380291877	-0.0980636766	-0.048430553700000004	-0.0156084329	-0.0005391632	-0.0040442009	-0.07805403080000001	0.0179283814	-0.006262011800000001	-0.0393042225	-0.0108452098	0.020322394599999998	-0.0364850559	-0.0390204758	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.00229052	-0.0023230843	5.2464818704e-06	5.396720664906489e-06	-0.00756028	0.03690322	5.71578336784e-05	0.0013618476463683994	0.000136341	-0.025974059000000004	0.0006746517409354812	1.8588868281e-08	6.51937e-05	0.0014445337	4.250218519690001e-09	2.0866776104356898e-06	-0.000123246	0.000318528	1.5189576516e-08	1.01460086784e-07	1.39884e-05	0.0001952784	3.8133653506559995e-08	1.9567533455999998e-10	0.0	0.0
38004.82421875	111.6484375	1444366663.8980865	12465.373596191406	24066.455078125	10.0625	579194260.0274086	101.25390625	23857.9609375	20.630859375	425.6323585510254	569202300.0952759	1.140508	14.429074	0.0795254097	0.0069503790000000005	0.0791314671	-0.1000833257	-0.0619602306	0.0249282115	-0.0073768594	-0.007188142	0.0065173779	-0.1093453498	-0.0628229369	-0.022396009100000003	-0.1494027977	-0.07609958530000001	-0.0807058146	0.048509393	0.023905516800000002	-0.0164810159	-0.0808567437	0.0175941794	0.0373637035	0.099002551	-0.1560248024	0.0032413662	-0.0214515551	0.0807778173	-0.1134443333	0.0325036748	-0.0830854674	0.046982942400000005	-0.10050087460000001	0.0500263585	0.0477774486	-0.0241063718	0.1311095266	0.0032697828999999996	-0.077475234	0.0279430351	-0.104299775	-0.018339391899999998	0.0861231246	-0.0669184124	0.0560431709	0.054179450700000006	0.0846342492	0.0558668042	0.017824801499999997	0.11378217060000001	-0.0377188267	0.021486165	-0.0176900685	-0.0801449488	0.10484949980000001	-0.0200685661	-0.0580420702	0.0602480057	0.0072834698	0.0304580138	0.0843638036	-0.0341430691	0.0600437866	-0.047806344199999996	0.0418842322	0.1149972403	0.0638128685	0.011642931499999998	-0.1737129425	0.12984381679999998	0.0241116279	-0.046216806	-0.052533129000000005	0.0058959551	-0.0610712611	-0.0650006803	0.0009325010000000001	0.16347058960000002	-0.0988220533	0.009079755	0.060826075199999996	0.0720386182	-0.0646754898	-0.0116014995	-0.0038383833	-0.0827979142	-0.1085906549	0.0017026475	-0.0883993887	0.07223798099999999	0.0541860112	-0.0205345415	-0.0092730409	0.1010956794	0.0755236659	-0.013008936799999999	0.0645642309	-0.0208495342	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	2.10097e-05	0.0023115297	4.414074940899998e-10	5.34316955398209e-06	0.0503582	0.05791848	0.0025359483072399996	0.0033545503255104003	0.0090165	0.008880159	7.8857223865281e-05	8.129727225e-05	-1.97931e-05	-8.49868e-05	3.9176680761e-10	7.2227561742400005e-09	-0.000242051	-0.00011880499999999997	5.8588686601e-08	1.4114628024999997e-08	9.47538e-06	-4.5130199999999995e-06	2.0367349520400004e-11	8.978282614439998e-11	0.0	0.0
38130.1640625	125.33984375	1453909411.4331665	15710.076431274414	24083.37890625	16.923828125	580009139.5420074	286.415958404541	23898.1640625	40.203125	1616.291259765625	571122245.5581665	1.145998	14.498528	0.12168516469999995	0.0229272757	0.0272339679	-0.1667506627	-0.0718816371	0.0309116926	-0.0091129954	0.08420297199999999	-0.00420223	0.028324465400000002	-0.0287511485	-0.08111251139999999	-0.004993712	-0.1603281304	-0.0569772505	0.0351107863	0.012636613100000001	0.1105390655	-0.0331044088	-0.11756812380000001	-0.1216612883	0.11521768800000001	-0.12009699619999999	-0.031824282599999996	-0.1761443668	0.008247909	0.0014013012	-0.0006938294999999999	0.022788333100000002	-0.0718303882	0.1145838955	0.017356582199999998	0.0236136788	-0.0197621505	-0.0227814025	-0.0400463983	0.0226089092	-0.1392182966	-0.1114666183	-0.11068856449999999	0.1345398179	-0.0016290513	-0.0631742228	-0.065604552	-0.0406701206	0.08394178640000001	0.022836757000000003	0.0410109185	-0.0114398874	-0.0624256024	-0.032388463	0.024584167999999997	0.1581533509	-0.0617339035	0.0625882012	0.066468053	-0.0228662635	0.0682490777	-0.025603240099999997	0.0315879931	0.023399401099999998	0.0032123193	0.0556928871	0.1042553119	-0.1031197033	-0.10613467859999999	-0.09386360740000001	-0.0471002963	-0.0714134675	0.0719792988	0.0646108202	-0.17916405859999998	-0.053585840499999995	-0.0807778788	0.0883655493	0.1746964291	0.1129162837	0.012858640400000001	-0.036633857799999996	-0.0583742792	-0.011155544	-0.0554573936	0.0400088878	-0.0739385261	0.1147204043	-0.0382820388	0.0576013005	0.1996650023	0.0783789361	-0.0201771371	0.0358539603	-0.0606299018	-0.063566734	0.0565998092	0.0691330686	0.1715324742	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	1.5510999999999998e-05	-5.498699999999999e-06	2.405911209999999e-10	3.023570168999999e-11	-0.03319	-0.08354819999999999	0.0011015760999999998	0.006980301723239998	0.000156923	-0.008859576999999999	7.8492104618929e-05	2.4624827929e-08	0.000448051	0.0004678441	2.00749698601e-07	2.1887810190481e-07	-0.00018567	5.638099999999999e-05	3.44733489e-08	3.1788171609999987e-09	-5.17373e-05	-6.121267999999999e-05	3.746992192782399e-09	2.67674821129e-09	0.0	0.0
38087.36328125	-42.80078125	1450647241.7179108	1831.9068756103518	24056.9140625	-26.46484375	578735114.2105103	700.3879547119141	23896.0390625	-2.125	4.515625	571020682.8765259	1.03616	13.108922	0.1025126163	0.0433242963	0.012409363500000001	-0.1313463497	-0.027277785699999998	0.1451240775	-0.0017252987	-0.0418346326	0.028780556699999998	0.025064754300000002	-0.055670221900000004	-0.0545364664	0.0930383508	-0.1177912839	0.0724818832	0.0486138238	-0.009995314	-0.096431677	-0.0034562184	-0.165022751	-0.0381646737	0.0136353502	0.0660017057	0.0631819107	0.1975190196	-0.08777580380000001	-0.0912131192	-0.14175807	0.1383684821	0.076585254	0.07074792120000001	-0.0993404708	-0.0832536257	0.037344141000000004	0.0343106432	0.0207999809	0.0043380574	-0.0569562877	-0.0356417661	0.0101399517	0.07815559849999999	0.0683464767	0.0353123355	-0.0056994348	0.023489722200000004	0.0686421392	0.0378882933	0.0096704524	-0.0016569489000000002	-0.0928082117	-0.045929250899999996	0.0466921371	0.06321530980000001	0.0735854581	0.1446523002	0.0031965246000000003	0.154918104	-0.0027271815	-0.0091494047	-0.0400412026	0.0181064704	0.0395265389	-0.0362156104	0.015060313300000001	-0.21127704079999998	0.0756151685	-0.0508988521	-0.09395980279999999	-0.042685388899999996	0.0897824669	-0.0169736146	0.0135768372	-0.020240673799999997	-0.0793893243	-0.0418134158	-0.1427450835	-0.0676310587	-0.079570581	0.148123804	-0.0811795372	0.0427008538	0.1546697789	-0.1234839012	0.0527835223	0.0749658613	-0.0802067813	-0.040065763399999996	0.0321325476	0.0375589237	-0.12364775619999999	-0.0308949672	0.1328029766	0.007100309599999998	0.0125057797	-0.0425558013	-0.1265069496	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	1.74343e-05	1.923300000000003e-06	3.0395481649000004e-10	3.699082890000009e-12	0.0462422	0.0794322	0.00213834106084	0.006309474396839999	-0.00387332	-0.004030243	1.6242858639049006e-05	1.50026078224e-05	0.000252756	-0.000195295	6.388559553600001e-08	3.8140137025e-08	-0.0	0.00018567	0.0	3.44733489e-08	-5.17373e-05	0.0	0.0	2.67674821129e-09	0.0	0.0
