name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2790.0	2.419	969.0	0.156
Left-G&S_occipital_inf	3850.0	2.563	1294.0	0.139
Left-G&S_paracentral	2999.0	2.6919999999999997	965.0	0.10099999999999999
Left-G&S_subcentral	3016.0	2.878	922.0	0.134
Left-G&S_transv_frontopol	1545.0	2.4019999999999997	479.0	0.175
Left-G&S_cingul-Ant	6022.0	2.7680000000000002	2003.0	0.128
Left-G&S_cingul-Mid-Ant	3415.0	2.864	1201.0	0.11199999999999999
Left-G&S_cingul-Mid-Post	3489.0	2.93	1187.0	0.141
Left-G_cingul-Post-dorsal	2188.0	3.181	567.0	0.179
Left-G_cingul-Post-ventral	705.0	3.03	211.0	0.15
Left-G_cuneus	2776.0	2.063	1182.0	0.141
Left-G_front_inf-Opercular	4210.0	2.952	1095.0	0.12300000000000001
Left-G_front_inf-Orbital	1841.0	2.972	420.0	0.161
Left-G_front_inf-Triangul	3985.0	2.737	1122.0	0.155
Left-G_front_middle	11558.0	2.539	3467.0	0.141
Left-G_front_sup	23503.0	2.9330000000000003	6342.0	0.133
Left-G_Ins_lg&S_cent_ins	1760.0	3.6039999999999996	449.0	0.124
Left-G_insular_short	2654.0	3.8080000000000003	531.0	0.11900000000000001
Left-G_occipital_middle	5530.0	2.625	1658.0	0.154
Left-G_occipital_sup	2618.0	2.387	883.0	0.124
Left-G_oc-temp_lat-fusifor	4717.0	2.87	1291.0	0.138
Left-G_oc-temp_med-Lingual	4506.0	2.2159999999999997	1881.0	0.17300000000000001
Left-G_oc-temp_med-Parahip	3770.0	3.36	809.0	0.102
Left-G_orbital	8077.0	2.877	2139.0	0.158
Left-G_pariet_inf-Angular	6719.0	2.656	1955.0	0.13699999999999998
Left-G_pariet_inf-Supramar	8479.0	2.866	2432.0	0.13
Left-G_parietal_sup	7156.0	2.242	2492.0	0.12300000000000001
Left-G_postcentral	4195.0	2.1630000000000003	1597.0	0.114
Left-G_precentral	6866.0	2.767	1957.0	0.10800000000000001
Left-G_precuneus	7215.0	2.7239999999999998	2205.0	0.139
Left-G_rectus	3029.0	2.926	694.0	0.13
Left-G_subcallosal	2357.0	3.1510000000000002	726.0	0.11
Left-G_temp_sup-G_T_transv	1513.0	2.9530000000000003	389.0	0.08900000000000001
Left-G_temp_sup-Lateral	5958.0	3.1630000000000003	1311.0	0.132
Left-G_temp_sup-Plan_polar	3070.0	3.531	731.0	0.102
Left-G_temp_sup-Plan_tempo	2584.0	2.679	897.0	0.10099999999999999
Left-G_temporal_inf	9100.0	3.178	2017.0	0.151
Left-G_temporal_middle	6924.0	2.855	1778.0	0.141
Left-Lat_Fis-ant-Horizont	524.0	2.122	268.0	0.08900000000000001
Left-Lat_Fis-ant-Vertical	642.0	2.819	278.0	0.105
Left-Lat_Fis-post	1946.0	2.6830000000000003	903.0	0.102
Left-Pole_occipital	3027.0	2.201	1200.0	0.141
Left-Pole_temporal	5163.0	3.0669999999999997	1086.0	0.163
Left-S_calcarine	2257.0	1.9909999999999999	1319.0	0.12300000000000001
Left-S_central	4122.0	2.017	2296.0	0.095
Left-S_cingul-Marginalis	1705.0	2.319	806.0	0.106
Left-S_circular_insula_ant	1233.0	3.114	488.0	0.107
Left-S_circular_insula_inf	2693.0	3.096	1013.0	0.079
Left-S_circular_insula_sup	2913.0	2.737	1291.0	0.094
Left-S_collat_transv_ant	2007.0	2.4130000000000003	803.0	0.11800000000000001
Left-S_collat_transv_post	671.0	2.22	371.0	0.133
Left-S_front_inf	4189.0	2.075	2079.0	0.114
Left-S_front_middle	2930.0	2.154	1362.0	0.126
Left-S_front_sup	6683.0	2.378	2790.0	0.109
Left-S_interm_prim-Jensen	496.0	2.385	262.0	0.129
Left-S_intrapariet&P_trans	5255.0	2.1	2733.0	0.11
Left-S_oc_middle&Lunatus	1166.0	2.101	597.0	0.106
Left-S_oc_sup&transversal	1654.0	2.124	896.0	0.096
Left-S_occipital_ant	1037.0	2.6	437.0	0.113
Left-S_oc-temp_lat	2086.0	2.548	860.0	0.109
Left-S_oc-temp_med&Lingual	3408.0	2.553	1475.0	0.10300000000000001
Left-S_orbital_lateral	953.0	1.975	479.0	0.126
Left-S_orbital_med-olfact	1135.0	2.562	521.0	0.11
Left-S_orbital-H_Shaped	3352.0	2.29	1352.0	0.13699999999999998
Left-S_parieto_occipital	3082.0	2.29	1434.0	0.106
Left-S_pericallosal	1602.0	2.481	882.0	0.129
Left-S_postcentral	4649.0	2.0669999999999997	2358.0	0.102
Left-S_precentral-inf-part	3056.0	2.5469999999999997	1353.0	0.105
Left-S_precentral-sup-part	2088.0	2.292	941.0	0.102
Left-S_suborbital	755.0	1.9269999999999998	450.0	0.114
Left-S_subparietal	2128.0	2.693	934.0	0.114
Left-S_temporal_inf	2592.0	2.401	1247.0	0.105
Left-S_temporal_sup	11479.0	2.4530000000000003	4721.0	0.10400000000000001
Left-S_temporal_transverse	686.0	2.5580000000000003	347.0	0.109
BrainSegVolNotVent	1296342.0	1296342.0	96876.3	1296342.0
eTIV	1354077.331744	1354077.331744	1296342.0	1354077.331744
