onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0347	6	active_change	correct	2.1067	right
20.051	6	active_change	correct	1.552100000000003	right
26.0592	6	active_nochange	correct	1.2016999999999989	left
36.0755	6	passive	miss	n/a	right
42.0837	6	active_change	correct	2.130499999999998	right
52.1001	6	active_nochange	correct	1.4848	left
60.1165	6	active_change	incorrect	1.9111000000000047	left
66.1247	6	active_nochange	correct	1.0987999999999971	left
72.1328	6	active_change	correct	1.3134000000000015	right
78.141	6	active_change	incorrect	2.1359999999999957	left
86.1574	6	active_nochange	correct	1.1304000000000087	left
92.1656	6	active_nochange	correct	1.0999000000000052	left
100.182	6	active_nochange	correct	1.1872000000000043	left
106.1902	6	passive	n/a	0.2278999999999911	left
112.1983	6	active_change	incorrect	1.2764999999999986	left
118.2065	6	active_nochange	correct	1.1520999999999901	left
126.22290000000001	6	passive	n/a	1.4723999999999933	right
134.2394	6	active_nochange	correct	3.0896000000000186	left
140.2475	6	active_nochange	incorrect	1.7783000000000015	right
150.2639	6	active_nochange	incorrect	1.795500000000004	right
156.2721	6	passive	n/a	1.491199999999992	left
162.2802	6	passive	n/a	1.4059000000000026	right
172.2966	6	active_change	correct	1.511099999999999	right
180.313	6	active_change	correct	1.5904000000000167	right
188.3295	6	active_nochange	correct	1.2727000000000146	left
194.3376	6	active_change	correct	1.5312999999999874	right
204.354	6	passive	n/a	1.4075999999999738	left
210.3622	6	active_nochange	correct	1.9971999999999923	left
216.3703	6	active_change	correct	1.2099000000000046	right
222.3785	6	active_change	correct	1.2104999999999961	right
228.3867	6	active_nochange	correct	1.5320000000000107	left
238.403	6	active_change	correct	1.7924000000000149	right
244.4112	6	active_change	correct	1.1910000000000025	right
252.42759999999998	6	active_change	correct	1.2293000000000234	right
258.4358	6	active_change	correct	1.2649000000000115	right
264.4439	6	active_nochange	correct	1.7735000000000127	left
272.4604	6	passive	n/a	1.7678000000000225	right
280.4768	6	passive	n/a	1.2560999999999467	left
296.493	6	active_nochange	correct	1.3593999999999937	left
302.5012	6	active_nochange	correct	1.2390000000000327	left
