csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
32916.93359375	n/a	n/a	1083524517.2153473	21920.193359375	n/a	n/a	480494876.9123879	21693.1171875	n/a	n/a	470591333.3106079	n/a	n/a	n/a	-0.38049812229999996	0.2515853965	-0.3970905589	-0.1233308017	0.4158777693	-0.2527947634	0.3011044847	-0.19362167170000005	0.1292000396	-0.2209529673	0.0876483006	-0.06299369980000001	0.3018116995	-0.0981949416	0.1172749008	-0.0033475959999999996	0.054256947300000004	0.012918763799999998	-0.1650434725	0.2535326174	-0.1965321892	0.19949992989999998	-0.0330238956	0.1644780618	-0.14561642689999998	0.17654232050000002	-0.0258668148	0.07892342620000001	-0.1002771801	0.0186307519	-0.3448205856	0.0820619463	-0.26890559989999996	0.2890579122	-0.6578765695000001	-0.1285415609	0.37748307159999994	-0.2413922195	0.3502511017	-0.24245736350000002	-0.0146785463	0.1986014249	-0.050028152	0.0080568701	-0.162472014	0.1826419394	-0.0321940366	0.011795825800000001	-0.0696783044	0.12879553130000002	-0.18147443989999998	0.0276215021	-0.10428571960000001	0.20268322579999998	-0.11947896109999999	0.10931903859999999	-0.1396748337	0.11958454	-0.015418986200000004	0.17847493670000006	-0.1079037975	0.1978847915	0.1217078847	0.1216831682	0.1216419777	0.114101	n/a	0.013019038200999998	n/a	-0.196041	n/a	n/a	0.03843207368100001	-0.651779	n/a	n/a	0.424815864841	0.010922	n/a	0.00011929008399999998	n/a	0.00016904799999999998	n/a	2.8577226303999997e-08	n/a	-0.00476786	n/a	2.27324889796e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31177.724609375	-1739.208984375	3024847.8913307185	972050511.8180275	21888.453125	-31.740234375	1007.4424781799316	479104380.2053223	21371.84765625	-321.26953125	103214.11170959473	456755872.2419586	2.447025	45.708027	0.5525453999999999	-0.1601690218	0.0264428465	-0.2257702993	-0.043872415199999994	0.2398071212	-0.26351243280000003	0.2203502243	-0.0943377472	0.008466865799999999	0.0039720647	-0.083464804	0.0271586093	-0.2591949479	0.049656680599999996	0.0589214999	0.1212319251	0.0907385436	-0.020284687	0.1660429585	-0.1092687868	0.055599313399999996	-0.25673959550000003	-0.0693335656	-0.0778419496	0.047582116699999996	-0.1058225411	-0.1671380028	-0.1595810956	0.10925647349999999	-0.0302251638	-0.1210774667	-0.3397571712	-0.39364767729999994	-0.19171243170000002	0.2008744976	-0.046888430599999996	0.232559278	-0.2433091434	0.2476227318	-0.0680944161	0.052424080899999996	0.0441558062	0.051886173	-0.0200893942	0.12458999949999999	-0.0011975617	0.046097592300000004	-0.0666481941	-0.0779850426	-0.039975313900000004	0.0663906302	0.10593342550000001	-0.0059817844	-0.1890645409	0.16890734699999999	-0.0422514288	0.06049457940000001	-0.1406121514	-0.1890589599	-0.0167884097	0.053500905099999996	-0.1286626893	0.1216419777	0.12141962949999999	0.12104935019999999	0.0867832	-0.02731779999999999	0.00753132380224	0.0007462621968399994	-0.179898	0.01614300000000002	0.0002605964490000006	0.032363290403999996	-0.560229	0.09155000000000002	0.008381402500000005	0.313856532441	0.00623206	-0.004689939999999999	3.88385718436e-05	2.1995537203599993e-05	0.00233797	0.002168922	5.4661037209e-06	4.7042226420840015e-06	-0.00327603	0.0014918299999999993	1.07323725609e-05	2.2255567488999985e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31691.216796875	513.4921875	263674.2266235352	1004333222.066532	21878.513671875	-9.939453125	98.79272842407228	478669360.4904213	21321.046875	-50.80078125	2580.719375610352	454587039.84594727	1.329952	24.842201	0.2868306999999999	-0.1901874577	0.115105388	-0.1102512492	-0.0247797898	0.2083354289	-0.2557748656	0.1230260201	0.0499285684	-0.0240749845	-0.005003578	-0.0779988057	0.1142542117	-0.2254085659	0.1261557852	0.0856897085	0.1340291177	0.028858553199999998	0.0080789992	-0.0547924872	-0.11728705140000001	0.0218923798	-0.0945340318	-0.0552807927	-0.0454345152	0.0283957154	-0.1277925457	0.0669184826	0.051326929699999996	0.0421163125	-0.0387292396	-0.1749523929	-0.1159073485	-0.2743869277	-0.020159606200000003	0.1010818802	-0.027270929300000003	0.1932751958	-0.2403817621	0.1496419036	0.0803028907	0.0205485581	0.031553751	0.039136504	-0.0942167443	0.10146970039999999	-0.0851645339	0.158303894	-0.1169635723	-0.1630377946	0.053319764299999996	0.0859964472	-0.0190844617	0.0088715937	-0.054694927000000004	0.1167085683	-0.0418663585	0.0134336519	-0.0816122322	0.0777276038	-0.0782413041	0.0148954351	-0.1235548168	0.1215101995	0.120893123	0.1198669825	0.055020000000000006	-0.0317632	0.0030272004000000013	0.00100890087424	-0.16353199999999998	0.01636600000000002	0.00026784595600000063	0.026742715023999997	-0.395841	0.16438799999999998	0.027023414543999997	0.156690097281	0.0071944	0.00096234	5.175939136e-05	9.260982755999998e-07	0.00230725	-3.072000000000014e-05	5.3234025625e-06	9.437184000000083e-10	-0.00278282	0.00049321	7.744087152400001e-06	2.432561041e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31951.443359375	260.2265625	67717.86383056639	1020894732.7473488	21869.369140625	-9.14453125	83.62245178222656	478269306.60892105	21229.763671875	-91.283203125	8332.62317276001	450702865.5636635	1.7013349999999998	31.779259000000003	0.59061761	-0.1132914877	0.07384860389999999	0.0459237461	0.0012164611	0.0250771888	-0.11102781460000001	0.1156528314	0.1295362168	0.056460371100000004	0.07131364429999999	0.1263626115	0.116538316	-0.0539869007	0.0646613788	0.0162213319	-0.25510698649999997	0.1033107713	-0.0458730609	-0.021446758700000002	-0.2906596241	-0.011920468100000001	0.0219480916	0.08008067740000001	0.050496066	0.0995904035	-0.1742859401	0.09448288619999999	0.1427552005	-0.0571604241	0.0184040801	-0.128707781	0.046574396500000004	-0.0353112882	0.091449575	0.0859425614	0.0029020207	0.0130108624	-0.096511056	0.1362543547	0.1127472551	0.0602527068	-0.08655987849999999	-0.14739824710000002	-0.08038250570000001	-0.0419146487	-0.061083728399999995	0.0275257586	0.2686588675	-0.101295475	0.0132509198	0.23934190079999998	-0.111075718	0.0073205087	-0.08232866	-0.0126695651	0.105572733	0.059563758200000004	-0.1261585208	0.18151437550000002	-0.1333601826	0.025917778500000002	-0.0998072472	0.1213126213	0.12010478890000001	0.1181006348	0.00603799	-0.048982010000000006	3.64573232401e-05	0.002399237303640101	-0.07100269999999999	0.0925293	0.00856167135849	0.0050413834072899994	-0.0972992	0.2985418	0.08912720634723999	0.00946713432064	0.00504484	-0.00214956	2.54504106256e-05	4.6206081936e-06	0.00187137	-0.0004358799999999998	3.5020256769e-06	1.8999137439999983e-07	-0.00235697	0.0004258500000000002	5.5553075809e-06	1.8134822250000016e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32435.53125	484.087890625	234341.085849762	1052063687.4697266	21831.7734375	-37.595703125	1413.4368934631348	476626331.42633057	21375.033203125	145.26953125	21103.23670959473	456892044.4346962	2.448825	45.741638	0.71431787	0.20262383679999998	0.0979748141	0.13374303070000002	0.12834188529999999	-0.038671557200000005	0.0795783333	-0.0872037061	0.1495712337	0.27066331260000004	-0.23410662370000002	-0.015362749399999999	0.0596120928	0.0114073876	-0.0098730799	-0.053382989299999996	-0.0438112277	0.031067001400000002	0.0225417906	0.010374489300000001	0.0949870602	-0.1600241142	-0.08766939689999999	0.21183866640000001	-0.1156967182	0.1321841638	-0.0177081149	0.08597999320000001	-0.0065456796	-0.027749556600000003	0.06719942849999999	0.1325500264	0.2877896752	0.0956583681	0.253598037	-0.0076380753	0.1316600695	-0.033080061699999996	0.06682788	-0.0757270265	0.1222652942	0.22801809850000002	0.2378076694	-0.027036064500000002	-0.0579831958	-0.0184953445	-0.0004452422	-0.0797703662	0.0197852663	0.037078259100000004	0.020209258	-0.0606465645	0.071705721	-0.20223412870000002	-0.04727433599999999	-0.1344423827	-0.08584774140000001	0.1361266844	0.06128501240000001	0.042054145700000004	-0.1095750442	0.0907131268	-0.1111439208	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.041425800000000006	-0.047463790000000006	0.0017160969056400006	0.0022528113611641003	0.00988123	0.08088392999999999	0.0065422101322449	9.76387063129e-05	0.294242	0.3915412	0.15330451129744002	0.086578354564	0.007329139999999999	0.0022842999999999987	5.371629313959998e-05	5.218026489999994e-06	0.000267091	-0.001604279	7.133760228099999e-08	2.5737111098410004e-06	-0.00235697	0.0	5.5553075809e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31790.650390625	-644.880859375	415871.3227882385	1010645452.2589457	21918.966796875	87.193359375	7602.6819190979	480441105.4425087	21475.47265625	100.439453125	10088.083744049072	461195925.80934143	1.488393	27.801718	0.28944982	0.20371202989999998	-0.11911699630000001	0.030437025099999997	-0.0101085277	-0.022172015299999997	0.12341987439999999	-0.1593925817	-0.13125060730000002	0.1380210118	-0.2202153982	-0.15593785599999999	0.2661130551	-0.09745026009999999	-0.0253106141	-0.0310691081	-0.0535915026	-0.012365511899999999	0.073603111	-0.0223646365	0.06267373450000001	0.029281196699999998	0.0513335801	-0.0723714782	-0.1323841075	0.0929532168	0.0040392805	0.1657411188	-0.0914229559	-0.0453978901	0.18192819370000002	0.2154333393	-0.0339965169	0.1342878073	0.077192404	0.0992158758	-0.0090197045	-0.010072486700000001	0.1080373009	-0.1802498227	-0.1050945044	0.1510577861	0.23481225079999998	0.0361341712	-0.279413602	0.09363996349999999	-0.04708653559999999	-0.0258769077	-0.0024776841	0.051471262000000004	0.0794685549	-0.0176720006	0.0001158698	0.0359451784	0.12046501970000001	0.0515670061	-0.0650707418	0.05893294480000001	0.1029394948	0.033650074599999996	-0.1749960802	0.1510146309	0.0482302141	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0691418	-0.027716	0.0047805885072400005	0.0007681766559999997	0.144233	0.13435177	0.0180503981021329	0.020803158289	0.259837	-0.03440500000000002	0.0011837040250000013	0.06751526656899999	0.00607939	-0.0012497499999999991	3.69589827721e-05	1.5618750624999978e-06	-0.0003427	-0.0006097909999999999	1.1744328999999998e-07	3.718450636809999e-07	-0.00235697	0.0	5.5553075809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32017.947265625	227.296875	51663.869384765625	1025148947.1043434	21994.5078125	75.541015625	5706.445041656494	483758373.91412354	21586.9609375	111.48828125	12429.636856079102	465996882.5171509	1.383645	25.845123	0.15691215000000006	0.1363530359	-0.1895867343	-0.0836112478	-0.1516830093	-0.0076495925	0.3123776729	-0.0058361252	-0.168971882	-0.050397284199999996	-0.0870090991	-0.07649467780000001	0.1778680551	-0.0883164414	-0.0963912733	-0.013641531699999999	0.0021213094	0.0850804346	0.0329219041	0.042877379800000004	-0.0240199941	-0.1192154053	0.0480999242	0.10303878220000001	-0.057028687	0.0709969149	0.0605702063	-0.0607326613	0.0249684032	0.0207606402	0.0521404696	0.1451672736	-0.1031978879	0.1244380147	0.0208415381	-0.13768561199999999	-0.15718503720000002	0.0005661533	0.3083561011	-0.0593792454	-0.1532840215	-0.0438838872	0.06281227959999999	0.031543188	-0.18269722370000002	0.1603256942	0.0356786146	-0.0556708704	-0.0091887643	-0.0735014354	0.055197294	0.1285765387	0.0731370581	-0.0657763683	0.012241557	-0.0793663526	-0.0584709923	0.09548324710000004	0.019338360500000002	-0.0240717125	0.0449804968	0.0453160882	0.0167018774	0.120326335	0.1161887065	0.1093977275	-0.0509641	0.0181777	0.00259733948881	0.0003304287772900002	0.07154630000000001	-0.07268669999999999	0.005283356356889999	0.005118873043690001	0.224958	-0.034878999999999986	0.0012165446409999993	0.050606101764	0.00640618	0.0003267900000000004	4.10391421924e-05	1.0679170410000028e-07	-0.000526385	-0.000183685	2.77081168225e-07	3.3740179225e-08	-0.00224407	0.00011289999999999998	5.0358501649e-06	1.2746409999999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32154.36328125	136.416015625	18609.329319000244	1033903078.0225984	22001.96875	7.4609375	55.66558837890625	484086628.87597656	21635.7421875	48.78125	2379.6103515625	468105340.0039673	1.306812	24.409967	0.163841	0.0281927766	-0.1043226648	-0.0789355065	-0.19441795039999998	0.0624615455	0.2222121971	-0.0022071545	-0.036618682400000005	-0.2277503746	-0.0014413399	-0.1098423765	0.0437332197	-0.0228553402	-0.0050877555999999996	-0.0135461497	0.0609726936	-0.0469950201	0.0352269725	-0.1099923155	-0.0251872179	-0.08285340440000001	-0.0349362104	0.1175660983	-0.0066141451	0.0647839966	0.14566058210000002	0.0335142952	0.0212966544	0.0372997168	-0.0322259865	0.0327234277	-0.0990853316	0.0597429592	-0.0792999449	-0.124617095	-0.2011117957	0.06932546769999999	0.2209661593	-0.0388180938	0.0042172989	-0.20048481079999997	-0.022301406699999998	0.1011062523	-0.0407151146	0.0589226322	-0.028455890499999997	0.023377198199999998	-0.0781279908	-0.017407748600000002	0.068273928	-0.0040754408	-0.0777213137	-0.10959916619999999	-0.0746089675	-0.026606015400000002	-0.0381697336	0.067782929	0.0802117522	0.0454120293	0.0829117825	-0.0413116461	0.027955575	0.1198669825	0.1143757435	0.10540925529999999	-0.0389154	0.012048699999999996	0.0015144083571600002	0.0001451711716899999	0.0522955	-0.019250800000000002	0.0003705933006400002	0.00273481932025	0.16211099999999998	-0.06284700000000001	0.0039497454090000024	0.026279976320999997	0.00580169	-0.0006044900000000001	3.36596068561e-05	3.654081601000001e-07	-0.000214175	0.00031221	4.5870930625e-08	9.74750841e-08	-0.00176688	0.00047719	3.1218649344e-06	2.2771029609999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31970.986328125	-183.376953125	33627.106937408455	1022143966.7931557	21901.91796875	-100.05078125	10010.158828735352	479694010.7098541	21425.15625	-210.5859375	44346.43707275391	459037320.33691406	1.534973	28.671795	0.13556610000000002	0.0162712486	0.0045578835	0.0546146835	-0.0502240871	-0.035158149900000005	0.1665908783	0.051037543	0.11736247699999999	-0.16643714980000002	-0.1794753889	0.0008761819000000001	-0.2691188348	-0.0615183399	0.0965815503	0.0310984567	-0.079808175	-0.1337661635	-0.23457236609999998	-0.0023186004000000002	0.0049402749	-0.0737150395	-8.47954e-05	-0.106137941	-0.077896671	0.1222631949	-0.0314910208	-0.08194582610000001	-0.14846701	0.0010910766	-0.1772588838	0.0142959045	0.0075312614	0.0246517958	-0.08743423630000001	0.0689088008	-0.056229478799999996	-0.0343606258	0.1804575104	0.0348121836	0.1234800167	-0.1680344211	0.188728769	0.0360730596	0.2285501161	-0.014017641499999999	-0.1317067646	0.1393418521	0.1118477203	0.0459977737	-0.1514597237	-0.052755847	-0.0408174913	-0.11730887960000001	0.115878565	0.0544651833	0.021255379300000002	0.10797724730000001	-0.0338103784	-0.1358202024	-0.0414426577	-0.1124156717	-0.0998622134	0.11934271980000001	0.112315068	0.1009072399	-0.042353	-0.003437599999999992	0.0017937766089999997	1.1817093759999944e-05	0.14433900000000002	0.09204350000000004	0.008472005892250006	0.02083374692100001	0.150301	-0.011809999999999987	0.00013947609999999969	0.022590390601	0.00559344	-0.0002082500000000001	3.12865710336e-05	4.336806250000004e-08	-0.000214175	0.0	4.5870930625e-08	0.0	-0.00140963	0.00035724999999999993	1.9870567369e-06	1.2762756249999996e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32124.80859375	153.822265625	23661.289402008057	1032003327.185074	21855.171875	-46.74609375	2185.197280883789	477648537.685791	21371.712890625	-53.443359375	2856.1926612854004	456750111.87930685	1.131213	21.129944	0.19800480000000004	0.0714617115	0.1155246471	0.160017255	0.0553503645	-0.056086838099999994	0.09052158199999999	-0.0322663473	0.1752526307	0.0597384399	0.0195016114	0.125837962	-0.009047059	0.0197467833	0.1653588867	0.0505452847	-0.11229202640000001	-0.11512979050000001	-0.1094459459	-0.1976938614	-0.0012123712	-0.0375147133	-0.0451681691	-0.0672588029	-0.1010824994	-0.0787646278	0.1070708792	-0.09691073900000001	-0.0777320735	0.028360120200000002	-0.0515751967	0.0504716114	0.1764617219	0.0023571367	-0.0440236505	0.12581088599999998	0.0533808107	-0.055197755599999995	0.09039684710000001	-0.0298267601	0.1514448418	0.0710508648	-0.0152360757	-0.1286368007	0.022173199100000002	-0.11915707589999999	-0.14390671189999998	0.1608761071	0.1017765103	0.0035399032	0.0300443871	-0.0947580897	-0.1467067027	-0.0889252727	0.033049638900000004	0.031927934399999996	-0.131544147	-0.0405678764	0.0446536862	-0.134360108	0.1158238484	-0.0539877575	0.0083628911	0.11875383099999999	0.1100111431	0.0959136145	-0.0422726	8.039999999999436e-05	0.00178697271076	6.464159999999094e-09	0.0566466	-0.08769240000000003	0.007689957017760004	0.00320883729156	0.19688	0.04657900000000001	0.0021696032410000008	0.0387617344	0.00457739	-0.00101605	2.09524992121e-05	1.0323576025000002e-06	-0.000214175	0.0	4.5870930625e-08	0.0	-0.00166664	-0.00025701	2.7776888896e-06	6.60541401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
