csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
40049.921875	n/a	n/a	1603996242.1936035	26912.1640625	n/a	n/a	724264574.5269165	25925.197265625	n/a	672115853.26157	n/a	n/a	n/a	n/a	-0.0256638165	0.0267924595	-0.0332655685	0.017747056599999998	-0.038917230899999995	0.0063107849	0.0202809399	-0.0106155827	0.052827410899999996	-0.0414179814	0.031422212799999995	-0.0158630941	0.0156412875	-0.06566229700000001	0.1022468035	-0.0012982213000000001	0.1109608564	-0.0252943181	0.0364810881	-0.08617454880000001	0.036007193	-0.0867620939	0.0427780269	-0.0667204612	0.0032804957000000003	-0.0137129259	0.009420049100000001	-0.0436389534	0.154454528	0.0719777643	-0.0196117614	0.0092201962	-0.0128896023	0.0539630251	-0.0339188058	0.0182143858	-0.047833097699999994	0.0057296353	-0.0153629075	0.0567741719	-0.022542340600000002	0.0497808325	-0.0275580406	0.0627344314	-0.0087976604	0.0345538978	-0.1208793218	0.005573514599999999	-0.07938925990000001	0.035340485	-0.0217906149	0.10539635439999999	-0.07196248	0.0354511051	-0.0418049042	0.0167434455	-0.0466794991	0.0509530157	-0.1223442031	0.013495262099999999	-0.1152970235	0.0072829854000000015	0.08652549150000001	0.09491342359999999	0.0949062958	0.0948944166	0.0948777865	0.0948564063	-0.00453769	n/a	n/a	2.05906305361e-05	-0.135516	n/a	0.018364586256	n/a	-2.16901e-06	n/a	4.704604380099999e-12	n/a	0.0	n/a	n/a	0.0	0.000200864	n/a	4.0346346495999995e-08	n/a	-0.00016706700000000002	n/a	n/a	2.7911382489000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40253.09765625	203.17578125	41280.39808654785	1620311870.9235992	26962.587890625	50.423828125	2542.562442779541	726981145.7596779	25976.171875	50.974609375	674761505.279541	2598.410800933838	0.974221	15.104287	0.04166445011000002	0.0373235089	-0.010806975900000002	0.0827233061	-0.0002471988	-0.15084062550000002	-0.057148156	0.0542031588	-0.0365777397	-0.011460506399999999	-0.11742672550000001	0.06544720429999999	-0.0002983744	0.0427984032	-0.0184212725	-0.0436368984	-0.0721104642	0.1133942578	-0.0494863762	-0.027806636000000003	-0.0225344316	0.1478088985	0.034654513	-0.0542662511	-0.0764672729	-0.1186793608	-0.0047227623	0.030032228799999998	0.0485668953	0.0074252652	-0.0955868151	0.0348556842	-0.0556112058	0.0002902531	-0.053700507300000005	-0.030878597	0.0041923781	-0.16144612490000002	-0.0573224663	-0.0454972625	-0.02034353	-0.0112217213	0.1289309716	-0.0266642504	0.016394488999999998	0.0005315426000000001	-0.10330583759999999	-0.0171397259	0.1157430285	-0.0380488318	0.061799940899999996	0.045468102999999996	0.0783926271	0.010877237	-0.0458093486	-0.056510684699999994	0.0722223721	0.1008930611	-0.09234164789999999	0.0036324948	-0.1249212576	-0.0264315708	0.1149942835	0.0433189703	0.0948944166	0.09483027720000001	0.09472341039999999	0.09457386429999999	0.0943817063	3.52911e-05	0.0045729811	2.0912156140957208e-05	1.2454617392100002e-09	-0.13551800000000006	-2.0000000000575113e-06	0.018365128324000016	4.000000000230045e-12	0.016531999999999998	0.01653416901	0.00027330702399999994	0.00027337874485124433	0.00014303700000000002	0.00014303700000000002	2.045958336900001e-08	2.045958336900001e-08	-0.0	-0.000200864	0.0	4.0346346495999995e-08	-0.000234272	-6.720499999999998e-05	4.516512024999997e-09	5.4883369984000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40105.10546875	-147.9921875	21901.68756103516	1608419484.6595614	26919.8046875	-42.783203125	1830.4024696350095	724675884.413147	25977.115234375	0.943359375	674810515.8999977	0.8899269104003906	1.023684	15.871167000000002	0.04776748663999999	0.0244982046	0.0026551481	0.054557489699999996	0.0056855064	-0.0561999522	0.0053703894	-0.0035088954	-0.0649099748	0.0042900993	-0.0070596131000000015	-0.0537819132	0.0607022879	0.0822778714	-0.007941138	0.0109127594	-0.0889397021	0.023528345099999997	0.0061442785	0.056944883499999994	-0.080756505	0.12610742449999998	0.0109059694	0.0436531884	-0.09757492359999999	0.019695552800000002	0.0753636499	0.0079234428	0.0285181618	0.0036773853	-0.036082215699999996	0.0167878254	0.0204558601	-0.010538600700000001	-0.11366906289999999	0.0448768196	0.006080746999999999	-0.0673209504	0.0115111854	0.0224621339	0.0017051659	-0.028532691800000006	-0.0078073513	-0.012801658700000001	0.0782983445	0.0796541208	-0.0715717618	-0.0098317557	0.04613535059999999	-0.0281235191	-0.0158490915	-0.0817008104	0.1057493269	0.043679449599999996	0.0521950158	-0.0169981747	-0.0206471393	0.06256726559999999	-0.0705642635	0.090290085	-0.0746788635	-0.1250443459	0.048721277599999994	0.0166288941	0.0948564063	0.0946783009	0.0943817063	0.09396699359999999	0.0934346818	6.45446e-06	-2.883664e-05	8.315518064895997e-10	4.16600538916e-11	-0.119009	0.016509000000000062	0.014163142080999997	0.00027254708100000216	0.0165549	2.290000000000278e-05	0.00027406471400999997	5.244100000001273e-10	0.0	-0.00014303700000000002	2.045958336900001e-08	0.0	0.000246826	0.000246826	6.092307427600001e-08	6.092307427600001e-08	0.0	0.000234272	5.4883369984000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40113.82421875	8.71875	76.0166015625	1609118893.452774	26874.625	-45.1796875	2041.204162597656	722245468.890625	25982.931640625	5.81640625	675112736.6413918	33.830581665039055	1.057412	16.394085	0.08345128284	-0.014782169599999999	-0.0013621074	-0.0031956747999999997	0.004917950900000001	0.034308798599999996	0.047251592800000006	-0.1036154877	-0.0036089302000000003	-0.0842006497	0.0756017758	-0.1261038215	-0.0314908508	0.0222238258	-0.056057120099999996	0.0908701158	-0.1029580908	0.0055426089	-0.0016545188	-0.10346399960000001	0.0405994931	0.09423395130000001	0.0456966864	0.049580429	-0.062634664	0.0565818034	0.0669281298	-0.0598840077	0.0306753043	-0.0478328735	0.1159025616	-0.014599538	0.025236541600000002	0.005893475600000001	-0.0381217961	0.050008910499999996	-0.0006604950999999999	0.0396400326	0.060803337	0.09834558189999999	-0.0959188916	0.037748067	-0.0967189954	-0.0876296051	0.025845120099999997	0.09034772070000001	0.022473437000000002	-0.0880702637	0.12020552960000001	0.120872202	-0.0635499982	0.0353970257	0.07175993580000001	0.0172378692	0.0232206736	0.0051439344	-0.0175501993	-0.0309131292	-0.0096146155	0.1284296799	0.048175158600000004	-0.047401609299999994	0.0227024001	-0.0663924175	0.0947994005	0.09445048869999999	0.0938699199	0.0930591182	0.0920200721	1.13373e-05	4.88284e-06	2.3842126465600006e-11	1.2853437129000003e-10	-0.06499169999999999	0.0540173	0.004223921068889997	0.002917868699290001	0.006267	-0.010287899999999999	3.9275288999999996e-05	0.00010584088641000002	-0.00033236	-0.00033236	1.1046316960000003e-07	1.1046316960000003e-07	0.000196362	-5.046400000000001e-05	3.8558035044e-08	2.546615296000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40135.77734375	21.953125	481.939697265625	1610880622.9870758	26851.12890625	-23.49609375	552.0664215087892	720983123.5400543	25988.40625	5.474609375	675397259.4150392	29.97134780883789	0.938208	14.545938	0.04890493100000001	-0.0168531932	-0.0014825684	0.0073921592000000015	-0.0080753752	0.0359187872	0.0184036051	0.0333340364	0.0447137378	-0.09778014060000001	-0.0636482801	0.0496939688	-0.0559854467	0.0484386718	-0.0722196221	-0.0376123907	-0.0649357845	0.09712816390000001	0.0709430716	0.0587706734	0.022571052	-0.0347422469	-0.00011375569999999999	-0.0451456733	0.025035036099999998	0.08121883889999999	0.076061802	0.0404189827	-0.0451789225	0.036989084	0.027658446899999998	-0.0107545817	-0.0026647833	0.0190943501	-0.003927636599999999	-0.0061440727	-0.014421926399999997	0.0442871988	0.018029345800000002	-0.06771378269999999	-0.08601806220000001	0.0500753788	0.0705853201	-0.042146924100000004	0.0409493123	-0.044655868099999996	-0.0873023732	-0.0391758234	0.058243520099999994	-0.1099984908	0.043343102599999996	-0.022134108599999997	-0.035211939	0.0596279321	0.0164092707	0.06747609019999999	-0.0501115873	-0.0376953464	0.1226981868	-0.0390928145	0.0570277999	-0.0704236888	0.056949724199999996	-0.0372634549	0.09472341039999999	0.09414702289999999	0.09318897359999999	0.0918531464	0.0901449566	1.97233e-05	8.385999999999997e-06	7.032499599999996e-11	3.8900856288999993e-10	-0.0268152	0.03817649999999999	0.0007190549510399999	0.0014574451522499992	0.0062871	2.0100000000000326e-05	3.952762641000001e-05	4.040100000000131e-10	-0.000427651	-9.529099999999997e-05	9.08037468099999e-09	1.82885377801e-07	0.000134863	-6.149900000000003e-05	1.8188028769e-08	3.782127001000002e-09	-5.72089e-05	-5.72089e-05	3.2728582392099997e-09	3.2728582392099997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40112.7578125	-23.01953125	529.8988189697267	1609033339.3242798	26861.46484375	10.3359375	106.83160400390624	721538293.5520173	25972.908203125	-15.498046875	674591960.5279579	240.18945693969727	0.920917	14.277872	0.0721387822	0.0159985209	0.0100036605	0.008729406	-0.0060410089	0.0299865835	-0.0045188942999999995	-0.053964608	0.0686540124	-0.01417752	0.0119625928	0.064177965	-0.0473936247	0.105233445	-0.0127025045	-0.179399458	-0.0118377285	0.05754716	0.0393470573	0.1378798576	0.0283889249	0.012441309499999999	0.0934316251	-0.0341998782	-0.019278660700000002	-0.021701567400000003	-0.1158087275	-0.0170126159	0.049525825499999995	-0.043116043099999994	0.006987802800000001	0.0240368742	-0.0278821969	0.0110359343	0.0217985498	-0.043467314699999995	-0.0059136365000000005	0.044354304299999994	0.0052637838000000004	0.0379596136	-0.0243710971	0.0826111449	0.0130621478	0.0591157816	0.0797379179	-0.0854060689	-0.2007021288	0.024547492400000002	-0.039070354	-0.09461119289999999	-0.0396271039	0.06642799190000001	-0.0494820833	0.0410872345	-0.0316977643	-0.023985710499999997	-0.0412849338	0.1103557992	-0.032082377	-0.0375752693	0.0546086066	0.060947622699999995	0.0976910278	-0.0373606378	0.09462845140000001	0.0937681467	0.0923400945	0.0903529413	0.087818719	1.87461e-05	-9.771999999999978e-07	9.54919839999996e-13	3.5141626521e-10	-0.064997	-0.0381818	0.004224610009	0.00145784985124	0.0275211	0.021234	0.00075741094521	0.000450882756	-0.000219423	0.000208228	4.3358899983999984e-08	4.8146452929e-08	0.00017224400000000005	3.738100000000004e-05	2.9667995536000014e-08	1.3973391610000029e-09	-6.604e-05	-8.831099999999997e-06	7.798832720999995e-11	4.3612816e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40038.015625	-74.7421875	5586.394592285156	1603042695.187744	26891.595703125	30.130859375	907.8686866760254	723157919.460331	25960.3515625	-12.556640625	673939853.2485963	157.66922378540042	1.048018	16.248428	0.046256523899999985	0.0063067452	0.0201793449	0.0252869125	0.0142211926	0.024887381200000003	0.0285297859	-0.0884665026	-0.0328357594	-0.0260185846	-0.078365849	-0.0067653149	-0.049200214299999996	0.006293183199999999	0.0717179832	-0.0304493902	-0.0672152259	-0.0423796503	-0.015575964	-0.005919945699999999	-0.0340169482	-0.0205683205	-0.0507959019	0.0911347163	0.0282694621	-0.0837848087	-0.0792533109	0.0393022354	0.0699881857	0.0485202173	-0.0166672926	0.0058159586	0.0396430372	-0.011827065800000001	-0.032797770899999995	0.0120504616	0.0138163189	0.030165663199999998	0.033515366	0.0828202238	-0.0556674688	-0.0405721343	0.0574934821	-0.0400524041	0.005680207099999999	-0.0170483649	-0.0433419168	0.0671432475	0.0329846009	0.018322047	0.0091601888	-0.10235574160000001	-0.0443675269	-0.0979738683	-0.008766848	-0.0168677024	0.0498860276	0.0319888011	-0.0423095892	-0.0697913512	0.0908764502	-0.0317450297	0.0437317367	0.046661355999999994	0.0945145424	0.0933141636	0.0913248123	0.0885633085	0.0850530009	0.00537738	0.0053586339000000005	2.871495727422921e-05	2.8916215664400007e-05	-0.0649963	6.999999999923735e-07	0.004224519013690001	4.899999999893227e-13	0.0128928	-0.014628299999999999	0.00016622429183999995	0.00021398716088999998	5.13438e-05	0.00027076680000000003	7.331465998224001e-08	2.6361857984400003e-09	0.000360815	0.000188571	1.30187464225e-07	3.5559022041e-08	0.0	6.604e-05	4.3612816e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40069.109375	31.09375	966.8212890625	1605533526.1057131	26907.05078125	15.455078125	238.85943984985352	723989381.7447662	25954.654296875	-5.697265625	673644079.6702919	32.45883560180664	0.9741590000000002	15.103324	0.07266381700000002	-0.0028001463	-0.0132599003	0.0098470424	0.0191729586	-0.0119289944	0.0226460704	-0.0365943243	-0.0067272786999999995	-0.0391863017	-0.0398850205	-0.027494281800000003	0.010812934199999999	-0.058679669000000004	0.024860670699999997	-0.0643270696	-0.083175895	0.019901945900000002	0.0459372547	-0.0889224843	-0.0877642557	-0.0041517598999999995	0.0177898913	-0.0378995087	0.0350576064	-0.0324288492	-0.011410135200000001	-0.0363089105	-0.034174388	0.0343015051	-0.0499675722	-0.0074442872	0.021464500600000002	0.0013616699	-0.0316787283	0.0477335117	0.0205181534	-0.0087261036	0.0354338783	0.0369836955	-0.034825380499999996	0.012118478	0.0058210874	-0.0379681371	-0.07708249730000001	-0.0005057031	-0.0632260081	-0.0002326617	0.0472253501	0.0683998224	0.1389765939	-0.023288271099999997	-0.0214867986	0.0363431568	0.040198962799999995	0.0009414635000000001	0.0101251325	0.0336777367	-0.0190309764	-0.074388963	0.0065961979000000006	-0.1017147767	0.0491225227	0.0313218725	0.0943817063	0.0927854371	0.0901449566	0.0864899808	0.0818616429	3.0698e-05	-0.005346681999999999	2.8587008409124006e-05	9.423672040000002e-10	-0.0357194	0.029276900000000012	0.00127587553636	0.0008571368736100005	0.017326999999999995	0.004434199999999996	0.00030022492899999984	1.9662129639999967e-05	-0.000427651	-0.00047899480000000006	2.2943601842704e-07	1.82885377801e-07	0.000236412	-0.00012440299999999998	5.5890633744000005e-08	1.5476106409000003e-08	-6.87229e-05	-6.87229e-05	4.722836984410001e-09	4.722836984410001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40133.64453125	64.53515625	4164.786392211914	1610709423.360733	26851.083984375	-55.966796875	3132.2823524475098	720980711.1359596	25949.1484375	-5.505859375	673358304.6314088	30.31448745727539	0.901175	13.971785	0.04329025310000001	-0.012665662099999999	-0.0089883147	-0.031620695899999995	0.0017226587	0.030650931200000002	0.020646725600000002	0.0033022916	0.0203128743	-0.044595628899999996	-0.052390440700000006	0.0335098711	0.0044884106	-0.0912693234	-0.1222656875	0.08591790220000001	-0.0302025117	0.0130862971	-0.0580327233	-0.09220311390000001	-0.09337728960000001	-0.1556061936	0.0514224136	-0.10115156269999999	0.0019427648	0.0441849752	-0.0803980909	-0.0840253708	-0.08487414369999999	-0.0853080249	0.1246872292	-0.0043180452000000005	-0.0053537104	-0.0026330719	-0.0031353193	0.0152895229	0.0031635095000000003	0.0390033637	0.0244800583	-0.028995796600000002	-0.0176273718	-0.0150543026	0.08451417480000001	-0.0873239282	-0.0853086124	0.0455180254	0.0539870087	-0.1449014327	-0.0642080347	0.0245605294	0.0850134893	0.1367020327	-0.049742653	0.0806619935	0.1056758719	-0.0716369023	-0.024084302999999998	-0.0739071407	0.11021882150000001	-0.0547953238	0.1858401639	0.0676342656	0.0315384753	-0.052555318600000005	0.0942299696	0.0921823909	0.08880265359999999	0.0841395995	0.0782606159	2.82399e-05	-2.458100000000006e-06	6.04225561000003e-12	7.974919520099999e-10	-0.0118463	0.023873099999999998	0.00014033482368999998	0.0005699249036100001	0.0274992	0.010172200000000006	0.00075620600064	0.00010347365284000012	-0.000427651	0.0	0.0	1.82885377801e-07	0.000120285	-0.00011612700000000001	1.4468481225e-08	1.3485480129e-08	0.0	6.87229e-05	4.722836984410001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40088.0078125	-45.63671875	2082.7100982666016	1607048370.375061	26912.328125	61.244140625	3750.844760894776	724273405.107666	25950.708984375	1.560546875	673439296.7917213	2.4353065490722656	0.998309	15.477754999999998	0.09806157609999999	-0.0036924995000000003	0.0090646361	-0.031854950800000004	-0.0058412689	-0.0625608361	-0.0010902604	0.0116342535	-0.0365869805	0.012137627	0.010648291899999999	0.025837492799999997	0.0606504074	0.012311746200000001	-0.1396234415	0.0366857224	0.028865089500000007	0.0153727657	0.0582247655	0.04688521599999999	0.0072566537	-0.0708190355	0.023049242999999997	-0.0784092055	0.0022151113	-0.11306287460000004	-0.0949412121	-0.031654721499999997	0.0456179446	-0.0473268947	-0.0858874484	-0.003514689	-0.010149150400000001	-0.005216372	0.0200176704	-0.040732626200000004	-0.006505415	-0.0705999816	0.0010288123	-0.0071716015	0.0174459022	-0.0128586875	0.0285579458	0.0250105374	-0.0153871228	0.0779152116	-0.0023619381	-0.10263927769999999	-0.11034232640000001	-0.0400548868	0.0010686049	-0.0098799163	-0.0775209915	0.0836277909	-0.1206817414	-0.0825206099	-0.0057509325	0.05559934230000002	-0.08593880300000001	0.010505082399999999	-0.0234425241	0.0246941624	-0.012533756299999999	0.07425718769999999	0.09405936279999999	0.0915055078	0.0873003222	0.0815196937	0.07426794099999999	2.74638e-05	-7.760999999999975e-07	6.023312099999962e-13	7.5426031044e-10	-0.093377	-0.0815307	0.008719264129	0.00664725504249	0.0274743	-2.490000000000131e-05	0.0007548371604899999	6.200100000000653e-10	-0.000680501	-0.00025285000000000005	6.393312250000003e-08	4.6308161100100004e-07	0.000197539	7.725400000000003e-05	3.902165652100001e-08	5.968180516000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
