csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
40643.5390625	n/a	n/a	1651897267.5249634	27239.830078125	n/a	n/a	742008342.6851233	26502.033203125	n/a	702357763.8995401	n/a	n/a	n/a	n/a	0.0317494126	-0.1381554955	0.0675857085	-0.0762623002	0.1119325533	0.0371974527	-0.0185620236	0.1827258162	-0.1728775932	0.19861493859999999	-0.14470732	0.028601939700000002	-0.09062115970000001	0.0099725823	-0.0108224257	0.0940891735	-0.0819843667	0.09984017630000001	-0.0668512129	0.031994964300000005	-0.0661676787	0.0100233537	-0.1138874268	0.1558329315	-0.21067405690000002	0.0486461896	-0.0186620244	0.2181007431	-0.091522965	0.1258030998	-0.08689001519999999	0.0515383723	-0.1691969885	0.09896095960000001	-0.058580800999999995	0.0490865926	0.0038433415000000003	-0.1125630191	0.0993868919	-0.0392636799	0.0934326167	-0.021909397799999997	0.008490020400000001	-0.088818106	0.1791901084	-0.0347534893	0.049127783700000004	-0.0272935923	0.14977005470000002	-0.16875824949999998	-0.2619828749	0.06540817480000001	-0.0455733223	0.101055141	-0.0328862979	0.061933681	-0.035974957599999996	0.1651429697	-0.0367767636	0.06762394	-0.08571667449999999	0.0894251992	-0.0681410784	0.18063431600000002	-0.1204617569	0.0370738812	-0.1042571956	0.0559572738	-0.16818608010000002	0.2211529631	-0.0023514867	0.09846790429999999	-0.053988863399999996	0.10902424949999999	-0.06348496969999999	0.0055098101	0.0632000806	0.1217078847	0.1216831682	0.1216419777	9.7033e-05	n/a	n/a	9.415403088999998e-09	0.111295	n/a	0.012386577025	n/a	0.0190469	n/a	0.00036278439961000015	n/a	0.0109207	n/a	n/a	0.00011926168848999999	0.000376275	n/a	1.4158287562500002e-07	n/a	0.000465654	n/a	n/a	2.1683364771600003e-07	0.0	0.0	0.0	0.0
40721.2109375	77.671875	6032.920166015625	1658217020.2163696	27278.62890625	38.798828125	1505.349063873291	744123595.0048982	26582.955078125	80.921875	706653500.6856117	6548.349853515625	1.18282	18.322765	0.05527595960000002	0.1516408929	-0.0881981176	0.09293667300000001	0.0973771734	0.2023544909	-0.025606934900000003	-0.0452352912	0.2171175301	-0.214402178	0.0190820027	0.0134837702	0.1202690198	0.0190084825	-0.0692227653	-0.0162053829	0.0814695868	0.0732580777	0.1275112491	-0.12622379179999998	-0.0619568518	-0.028950594700000002	-0.0680362851	-0.1605193144	-0.1238567607	-0.0782028182	0.034504124500000004	0.0199840024	0.0860790792	-0.1519402403	0.11936466119999999	-0.0949075811	-0.0163438262	-0.019332273400000002	-0.060256755499999995	-0.1394935172	0.022036395	-0.08585836919999999	-0.1711321002	0.1003811987	0.059550217	-0.0198946946	0.1066531553	0.0126620906	-0.0322434122	0.1618996187	-0.1359024999	-0.0169906259	-0.0586497179	0.2189276491	-0.15264023869999999	-0.0685762716	-0.0562221523	-0.1122040367	-0.0509337245	0.0641443208	0.0614328033	-0.15860692740000001	0.1067241889	0.026933407599999997	0.1831273944	-0.0173368284	-0.0379091482	-0.17411428739999998	-0.131404543	0.0258583949	-0.0086686521	-0.0547215822	0.008968951999999999	-0.0636192753	0.20849529949999998	-0.07024093070000001	0.0735995012	0.0881114594	0.08745391640000001	-0.1470747913	-0.020258025500000002	-0.024529762799999997	0.1216419777	0.12141962949999999	0.12104935019999999	7.73234e-05	-1.9709599999999985e-05	3.8846833215999937e-10	5.978908187560001e-09	0.107289	-0.004005999999999996	0.011510929521	1.6048035999999967e-05	0.021584400000000004	0.0025375000000000016	0.00046588632336000017	6.4389062500000075e-06	0.010334500000000002	-0.0005861999999999985	3.436304399999983e-07	0.00010680189025000003	0.000371869	-4.405999999999985e-06	1.3828655316100002e-07	1.9412835999999864e-11	0.000849303	0.000383649	1.47186555201e-07	7.213155858090001e-07	0.0	0.0	0.0	0.0
40912.6640625	191.453125	36654.299072265625	1673846080.690979	27331.888671875	53.259765625	2836.602634429932	747032138.3717691	26569.73828125	-13.216796875	705950992.3341218	174.68371963500977	1.095153	16.964737	0.12999842339999998	0.20115521	-0.0581495479	-0.0147223918	0.0148058331	-0.0848988852	-0.15368906470000002	-0.1290726844	0.0236451185	-0.0001650255	0.0427070897	-0.0162824022	0.1285042566	0.09746552210000001	-0.0286334475	-0.1000809155	-0.11362312050000001	-0.14495205220000001	0.1523649524	0.1242181612	-0.0034885523	0.0608945266	0.111807437	-0.141511773	-0.0213447079	-0.0036446369	-0.0157956688	-0.0632001325	-0.0607495303	-0.042856541100000006	-0.012574456299999998	0.0358241481	-0.1943542727	-0.015362548200000001	-0.0485397315	-0.15959072259999998	-0.0718722433	-0.12176644880000001	0.061699427599999995	0.1634587554	0.0076614227	0.0578059811	0.1255891874	0.011349916399999998	0.059338995199999994	-0.0345926657	0.0078513941	-0.1604413461	-0.1171372906	-0.0122219724	-0.022820014700000002	-0.0123190295	0.060807724	-0.053860733	-0.0266789536	0.10171698119999999	0.07656755400000001	0.1766772629	0.1305354735	0.096211355	-0.0042660724	-0.2452294401000001	-0.164615803	0.016084083	-0.0862678143	0.041251610699999997	0.0921589534	-0.0231055363	0.0007919702000000001	0.042128268499999996	-0.022509956299999998	0.0998702136	-0.0719813668	0.0817806957	0.0775070722	-0.0573586989	0.1397252408	0.011499002900000001	0.1215101995	0.120893123	0.1198669825	-0.0156517	-0.0157290234	0.00024740217711774763	0.00024497571289000005	0.12373	0.016440999999999983	0.015309112899999996	0.0002703064809999995	0.0426008	0.0210164	0.00181482816064	0.0004416890689599999	0.00927907	-0.001055430000000001	1.113932484900003e-06	8.610114006490001e-05	0.000118659	-0.00025321	1.4079958280999996e-08	6.411530410000001e-08	0.000621703	-0.00022759999999999998	5.1801760000000006e-08	3.8651462020900005e-07	0.0	0.0	0.0	0.0
40843.8671875	-68.796875	4733.010009765625	1668221486.8301392	27321.111328125	-10.77734375	116.15113830566406	746443124.2038003	26511.37109375	-58.3671875	702852797.2705232	3406.7285766601562	1.1183809999999998	17.324553	0.11053980000000004	0.1297491389	-0.0596602009	-0.0372467369	0.009365766999999999	-0.17699174760000005	-0.1419193883	-0.13464437	-0.0714354208	-0.042158062	0.027872022599999997	-0.0294438136	0.1350731126	0.0353234526	0.0401209236	0.0166190823	-0.0833329952	0.0170515098	0.0914046318	0.09780940310000001	0.2202694029	0.0328055302	-0.038384721499999996	0.009515584300000001	0.0217952534	0.0337596441	-0.111709099	0.021946527200000003	0.0240885325	-0.00914482	-0.059255083099999994	0.0500575898	-0.05160937559999999	0.018284021299999998	-0.0520191721	0.0969771911	0.1379890661	-0.0616289789	0.0556156518	0.12805028	-0.0631639264	0.0345133251	0.0614132208	0.058226840599999996	0.0598952739	-0.1433449393	0.054394839400000006	-0.1624701415	-0.10288022320000001	0.0088582553	0.0763308983	0.0024060228	0.10435255269999999	-0.09686273050000001	-0.0630964418	-0.0236262508	-0.018359517199999998	0.0681069579	0.068169642	0.026664848300000002	0.0142572823	0.08817281449999999	-0.0602889621	0.20336891370000001	0.0087121345	-0.0317531125	0.16962253559999999	-0.07636116849999999	-0.0915295623	0.0103790886	-0.012624376299999998	-0.0559330684	-0.1173589211	0.0754766533	0.0192799255	-0.1362501267	-0.0421812729	0.0733835233	0.1213126213	0.12010478890000001	0.1181006348	-0.0151644	0.0004873000000000013	2.3746129000000125e-07	0.00022995902736	0.0683703	-0.0553597	0.00467449792209	0.0030646963840900003	0.0498268	0.007226000000000003	0.0024827099982400003	5.221507600000005e-05	0.00871155	-0.0005675200000000003	3.220789504000002e-07	7.58911034025e-05	0.000440167	0.000321508	1.9374698788900002e-07	1.0336739406399997e-07	0.000682011	6.0308000000000026e-05	3.6370548640000015e-09	4.651390041210001e-07	0.0	0.0	0.0	0.0
40919.94140625	76.07421875	5787.286758422852	1674441604.6909332	27315.98046875	-5.130859375	26.32571792602539	746162788.9691316	26535.54296875	24.171875	704135040.6463777	584.279541015625	1.004086	15.55404	0.07009120000000002	0.08816426720000001	-0.08456805710000001	-0.1064377044	0.0204333648	-0.0694535622	-0.0876825584	-0.11457881560000001	-0.019182020600000002	0.046336971799999994	0.0769138521	-0.19299851329999998	-0.0654663644	0.13053980699999998	0.0035183551	-0.0847358973	-0.1388770063	0.1459083533	0.10209971849999999	-0.12156135359999999	-0.0481898301	-0.0062059959	0.0766014595	-0.054049914500000004	0.0234624823	0.0164491075	-0.217342335	-0.03351468	-0.0043740826	0.013807914899999999	-0.09593912789999999	-0.046741468700000004	-0.08204688269999999	-0.0816753079	0.1790800146	0.0043211859	0.045045510899999995	-0.0344481963	0.0434440152	0.1315772287	-0.0843647917	-0.0788962375	0.011855015600000001	0.132553374	0.0794930675	-0.0729163152	0.0809584529	-0.0978159067	-0.1007171809	-0.0555065307	-0.0325649135	-0.0683926275	0.2267872394	0.1865412821	-0.053084656200000004	0.10914224939999999	0.06303774599999999	-0.0778140597	-0.0936824062	0.064816363	0.08553525699999999	-0.068375593	-0.070601307	-0.0005395769	0.0286873626	0.0656036154	0.2198472588	0.14409587199999999	0.0403140342	0.0211955869	0.0903831097	0.0192162364	-0.13488718630000002	-0.0267017841	0.0704978745	0.0213967396	-0.0391395166	0.0329214887	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0124167	0.0027476999999999988	7.549855289999992e-06	0.00015417443889000006	0.0310926	-0.0372777	0.00096674977476	0.0013896269172899993	0.035995	-0.013831800000000005	0.001295640025	0.00019131869124000014	0.00850549	-0.00020606000000000096	4.24607236000004e-08	7.234336014009999e-05	0.000373475	-6.669199999999998e-05	1.3948357562500002e-07	4.447822863999997e-09	0.000630083	-5.1928000000000015e-05	2.6965171840000026e-09	3.9700458688899997e-07	0.0	0.0	0.0	0.0
40864.19921875	-55.7421875	3107.1914672851562	1669882777.789688	27282.37890625	-33.6015625	1129.0650024414062	744328198.7841951	26552.388671875	16.845703125	705029344.1823157	283.7777137756348	1.1460549999999998	17.753235	0.14415537	0.1615887842	-0.021004970499999998	-0.015195345800000001	0.1618453332	-0.0462877374	-0.0563023737	-0.0288214491	0.0618390508	-0.1066411353	-0.0688947231	-0.0294392596	0.1249228974	0.1846153905	0.0022372498	0.0676046199	-0.22327608010000002	-0.1102750375	0.0185902978	0.0465747209	0.1430463783	0.0067508389	-0.1375509602	0.2843569638	0.1127941625	-0.0021209301	-0.017229816499999998	0.0079955574	-0.0794543591	-0.0536635707	0.039817950299999995	-0.0711480364	0.0512363208	0.11463228869999999	0.1373046714	-0.0656337887	-0.00440239	-0.065194319	-0.0877118879	0.1415624143	0.0568271167	-0.1304398987	0.1475269145	0.0667147704	0.065453999	-0.058580496600000004	-0.0094493042	-0.0618939309	-0.0233710548	0.10679488279999999	-0.0411107358	0.0559630404	0.1241675617	-0.0745328386	-0.18017073649999998	0.0204897897	0.010831525900000001	0.3181561266	0.0041147808000000004	0.053340566	-0.0149951258	0.20571505910000001	0.0229895458	0.1320999558	0.1362014701	0.08675132210000001	-0.11693620539999999	-0.024896174500000003	-0.0732666515	-0.0381549964	0.0827015871	-0.0147383545	-0.0396970783	0.1051254618	0.020750741899999998	0.1448298322	0.042726725800000004	0.021228179500000003	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00012143	0.01229527	0.0001511736643729	1.47452449e-08	0.06338770000000002	0.03229510000000002	0.004018000511290002	0.0010429734840100011	0.0117355	-0.0242595	0.00013772196025000006	0.0005885233402499997	0.00798954	-0.0005159499999999994	2.6620440249999944e-07	6.383274941159999e-05	-0.000235185	-0.00060866	5.5311984225e-08	3.704669956e-07	0.000248583	-0.0003815000000000001	1.4554225000000005e-07	6.179350788899999e-08	0.0	0.0	0.0	0.0
40927.7421875	63.54296875	4037.708877563477	1675080080.5664673	27278.146484375	-4.232421875	17.913394927978516	744097275.6230202	26566.4765625	14.087890625	705777676.9458617	198.4686622619629	0.942164	14.594822	0.07887530000000001	0.1671668182	-0.0327527536	-0.058829945	0.052066122699999995	-0.18604894219999998	-0.0481680797	-0.0570088259	0.0667406749	-0.0940977552	0.0730097476	0.0252541258	-0.0299197143	0.1741371316	0.0827751714	0.062167281	0.0015641217000000002	0.0897699158	-0.057784412599999994	0.1069108648	0.0271237475	0.00884496	-0.09675414859999999	0.0675692305	0.0741220428	-0.0099741725	-0.0827061979	0.1571453517	-0.0631380043	0.05956985450000001	-0.0194919482	0.121176878	-0.1505749258	-0.0097277821	-0.0395464009	-0.0061367825	0.1676928141	-0.07427322459999999	-0.0012003698	0.1677680322	0.0495463074	-0.0298839241	0.11068031769999999	0.0549704224	0.0371570902	-0.09389708390000001	0.144881213	-0.0462821706	-0.0598495236	0.0710597917	-0.0292346464	-0.1048959334	-0.0453261925	0.050680885	-0.2049292678	-0.0423731996	-0.0649099195	0.0088247911	-0.0933521908	0.0825629195	-0.060649122800000003	0.12076152279999999	-0.0553119694	0.0616845534	0.07191561219999999	-0.07077417	0.056619247000000004	-0.0045039634	-0.21121257579999997	0.0366628908	-0.0342825177	0.0788097578	-0.0643306568	0.041287572200000004	-0.084267491	-0.0380706164	0.0187097752	0.0098644855	0.120326335	0.1161887065	0.1093977275	-0.00465172	-0.00453029	2.05235274841e-05	2.16384989584e-05	0.0892585	0.025870799999999985	0.007967079822250001	0.0006692982926399992	0.023307	0.011571499999999995	0.0005432162489999999	0.00013389961224999993	0.00812647	0.00013693000000000038	1.8749824900000104e-08	6.603951466090001e-05	-0.000519688	-0.00028450299999999997	2.70075617344e-07	8.094195700900003e-08	-6.80382e-05	-0.0003166212	1.0024898428943998e-07	4.629196659240001e-09	0.0	0.0	0.0	0.0
40884.9453125	-42.796875	1831.572509765625	1671578753.2061155	27252.56640625	-25.580078125	654.3403968811035	742702375.727066	26566.0	-0.4765625	705752356.0	0.22711181640625	0.8987739999999999	13.922678	0.09273680100000002	0.1461481074	-0.0062697461	-0.0110339076	0.0477266846	-0.12929739269999999	0.027903089	-0.020042191	0.162292026	0.0498324271	0.0935871091	-0.115683605	-0.0470957362	0.1637747939	0.1556772934	0.058539138899999996	0.0603649026	0.0935674351	-6.27025e-05	0.014644062099999999	0.0022702857	0.0743591193	0.014140431100000003	0.042003688600000005	0.0722398501	-0.0514921899	-0.0135790278	-0.07209536059999999	-0.0912608023	0.0827237724	-0.17494089559999998	0.13938879	0.0748737278	-0.0268108902	-0.0671429307	-0.05822520110000001	0.012222392299999999	-0.096682621	0.0018624145000000001	0.0976755208	-0.0142978297	0.0263827725	0.040946434500000004	0.037676809900000004	0.025009699	-0.0372142657	0.0362608649	0.0494719752	-0.0313056868	-0.034294456800000005	-0.1897615771	-0.09921960710000001	0.0748207386	0.1157980818	-0.18367683210000002	-0.1050308175	-0.001060459	-0.0808888895	-0.0285974316	0.0190050637	-0.061470252	0.030084338399999997	-0.044911718600000004	0.0512342749	0.1810524123	0.0165996616	0.0766460825	-0.024036913599999998	0.0219686312	0.1988911597	-0.1141319492	0.0194543428	0.10265759390000001	0.0193662328	-0.0712263471	0.0471724745	-0.042943363	-0.0585374677	0.1198669825	0.1143757435	0.10540925529999999	-0.000118709	0.004533011	2.0548188726120998e-05	1.4091826680999998e-08	0.0772614	-0.011997100000000009	0.005969323929959999	0.00014393040841000025	0.0435057	0.0201987	0.0018927459324899996	0.0004079874816899999	0.0071271	-0.0009993700000000003	9.987403969000003e-07	5.079555441e-05	-0.000519688	0.0	2.70075617344e-07	0.0	-0.000188828	-0.0001207898	1.4590175784039995e-08	3.5656013584e-08	0.0	0.0	0.0	0.0
40812.46875	-72.4765625	5252.852111816406	1665657605.4697266	27260.64453125	8.078125	65.256103515625	743142740.2591705	26572.46484375	6.46484375	706095887.8723298	41.79420471191406	0.890501	13.794525	0.16775714417	0.1241728134	-0.019666213000000002	-0.0340853587	-0.0385045168	0.0032726661	-0.0027359958	0.027014930099999997	0.12128172720000001	-0.033520177400000004	0.0428512324	0.0022090668	0.0607396821	0.0120811164	0.0216290513	-0.0179049135	0.1452123777	0.046743500099999995	0.10463212289999999	0.0737022017	0.012365029199999999	-0.0661440944	-0.1480797286	-0.0727292638	-0.021889384300000002	0.1163558193	0.092521622	-0.0417036291	0.11827400460000001	0.1182872724	-0.0158753059	0.016473784499999998	-0.0443139745	0.1627392755	-0.1779881837	0.1963202671	-0.1312779158	-0.13840707900000002	0.0054160114	0.0592495317	-0.0664195411	0.0141412926	-0.032361245	-0.0043898122	-0.0192242581	-0.0338362125	0.0063296164	0.0122328348	0.0262269001	0.060753767699999996	-0.10105791160000001	-0.041104389399999997	-0.0701101477	-0.0726165027	-0.08778160289999999	-0.0011443354	0.023665909300000003	-0.1002566715	0.1631007232	0.1007724747	0.0582995341	0.058231927300000014	0.0129919235	0.059362972699999995	-0.11599716130000001	-0.1482094158	-0.0035435932	0.0117284588	0.0137393879	-0.0977539076	-0.21532019730000002	-0.011167749099999999	-0.0475208041	-0.0110210302	-0.0170774598	-0.055615260300000004	-0.0599970559	-0.1438871689	0.11934271980000001	0.112315068	0.1009072399	-1.31483e-06	0.00011739417	1.3781391149988898e-08	1.7287779289e-12	0.164302	0.08704060000000001	0.026995147204	0.007576066048360002	0.014027700000000002	-0.029477999999999987	0.00019677636729000008	0.0008689524839999995	0.00659361	-0.0005334900000000002	2.846115801000002e-07	4.34756928321e-05	-0.000338561	0.00018112700000000008	1.1462355072099998e-07	3.280699012900002e-08	0.000118978	0.000307806	9.4744533636e-08	1.4155764484e-08	0.0	0.0	0.0	0.0
40735.36328125	-77.10546875	5945.253311157227	1659369821.6554108	27286.94921875	26.3046875	691.9365844726562	744577597.6666412	26548.72265625	-23.7421875	704834674.678482	563.6914672851562	0.931155	14.424276	0.13468590517	0.0175043092	-0.0222919494	-0.0548028729	-0.0599737373	0.012561273400000001	-0.0429138171	0.0102842695	0.07574180009999999	-0.0537613262	0.0162709584	-0.05371969730000002	-0.0094792711	-0.110530351	0.0374785296	0.11630130550000001	0.022546343599999998	-0.0389746977	0.0210518967	0.0933095124	-0.1001571637	-0.0184784575	-0.0995956549	-0.0632761886	0.0941218647	0.045143538899999995	0.0156119603	0.0416606606	0.0258691086	0.0680534403	-0.048543016900000006	-0.0051911089	0.15062079609999998	0.2242561993	-0.0388473812	-0.0087247995	-0.1730216105	-0.0330886782	0.0199592258	0.0240982006	-0.0349730652	-0.0352459083	-0.0613570983	-0.07214335	-0.05806543190000001	0.0721195453	0.0838330638	-0.0334902872	0.0130405948	0.06967317519999999	-0.0863135053	-0.0440387601	-0.0014937035999999999	-0.0651532827	0.0922675459	-0.11296873519999999	-0.08668772609999999	0.0098442194	0.05955785070000001	0.1431908837	-0.0060189417000000005	0.0046318853	0.0168233888	-0.0392135772	0.0095688197	-0.1336645825	-0.0848548224	0.1178656413	0.0233945317	0.0364280366	-0.1576974955	-0.0628450924	-0.0170578662	0.0881941654	0.0975457035	0.1674611565	0.0366827549	0.005254403100000001	0.11875383099999999	0.1100111431	0.0959136145	-0.00562882	-0.00562750517	3.166881443837673e-05	3.16836145924e-05	0.0769891	-0.08731289999999998	0.00592732151881	0.007623542506409999	0.0205145	0.006486799999999999	0.0004208447102500001	4.2078574239999985e-05	0.00617621	-0.0004174000000000001	1.7422276000000004e-07	3.8145569964099987e-05	-0.00012837800000000004	0.00021018299999999996	1.6480910884000008e-08	4.417689348899997e-08	0.000196569	7.759100000000001e-05	6.020363281000002e-09	3.8639371761000005e-08	0.0	0.0	0.0	0.0
