csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
33590.36328125	n/a	n/a	1128312505.3663485	21366.984375	n/a	n/a	456548021.2814941	21834.634765625	n/a	n/a	476751275.34823984	n/a	n/a	n/a	-0.1310003507	-0.0292609367	0.0404856205	-0.008145462	-0.0524988255	0.0085655847	-0.0831800868	0.030056255	-0.0151773681	0.1247494211	-0.0074482243	0.045494762	-0.0339069678	0.0426385171	-0.0260322221	0.0987459844	-0.026183679700000004	0.0042089101	-0.1666938341	0.0973221644	0.061143659100000004	-0.0952754476	0.0510966581	-0.0164436762	0.1035043873	-0.0095818981	0.055464551200000003	-0.0232768149	0.0743307638	-0.0753250387	-0.1147690726	0.0081735033	-0.0006088264	0.0829667872	-0.0010897606	0.0303888955	-0.046930128099999996	-0.0287433492	0.0840637044	-0.0157114085	-0.0209731927	0.1295396848	-0.0575552159	0.0028247673	-0.0056613536	0.055789969800000005	-0.0782345749	0.0137301503	-0.0204748276	0.2136581477	0.08702232359999999	-0.0298083341	0.067612989	-0.0430373684	0.017334143	-0.0395820759	0.0120179155	-0.0183459699	0.1280680573	-0.0902880241	0.0188346878	-0.1481070251	0.0430999359	0.1217078847	0.1216831682	0.1216419777	-0.014532299999999996	n/a	n/a	0.00021118774328999994	0.0269296	n/a	n/a	0.0007252033561599999	-0.0689672	n/a	0.00475647467584	n/a	-0.00435054	n/a	1.89271982916e-05	n/a	0.000454304	n/a	2.0639212441600002e-07	n/a	-0.000381133	n/a	n/a	1.45262363689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33514.21875	-76.14453125	5797.989639282227	1123202858.4228516	21375.509765625	8.525390625	72.68228530883789	456912417.74032974	21914.4765625	79.841796875	6374.71252822876	480244283.0083618	0.961849	18.989765	0.09966645	-0.0254487104	-0.0050176008	0.0029235234	-0.038694044	-0.06341142820000001	-0.1052889171	0.0485372299	-0.0744981046	-0.0347828465	0.0933131158	0.0595850413	-0.0553039483	-0.13725446730000002	0.0571226976	-0.0667073605	0.1384707483	-0.032057462200000005	0.055418506299999996	-0.040922049700000004	-0.0372698886	0.0078706974	-0.0960011286	0.0547107391	0.0697835877	0.1007963036	-0.0189564121	0.1273153364	-0.04523983400000001	-0.0180581182	0.0571569383	-0.0214046808	0.012867521000000002	-0.0286694047	0.0452641688	-0.0676123366	0.0047134523	-0.0668780342	0.1133636812	-0.0200290372	0.10224564289999999	-0.0709442267	0.16826407510000002	0.055283306500000004	0.0476799364	-0.10781237	0.11451464160000001	-0.0020457032	0.030233427	0.0527307088	0.0762755252	0.048791282699999994	-0.0750693413	-0.0422496512	0.1058232231	0.0351102252	-0.10071918619999999	-0.006606262700000001	-0.0225318859	-0.0475331078	-0.0736386768	-0.0329002616	0.0281429502	-0.13974657699999998	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0166562	-0.002123900000000001	4.510951210000006e-06	0.00027742899844	0.01068	-0.016249599999999996	0.0002640495001599999	0.0001140624	-0.0771438	-0.008176599999999992	0.00595116587844	6.685678755999987e-05	-0.00293077	0.00141977	8.5894127929e-06	2.0157468529e-06	0.000462949	8.644999999999998e-06	2.14321776601e-07	7.473602499999994e-11	-0.000347221	3.3912000000000044e-05	1.1500237440000025e-09	1.2056242284100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33657.38671875	143.16796875	20497.067276000977	1132819680.7354891	21430.685546875	55.17578125	3044.366836547852	459274283.009037	21913.8984375	-0.578125	0.334228515625	480218944.72906494	0.9197050000000002	18.157722	0.110245676804	0.0379140365	0.0167442005	-0.1390972377	-0.0070782617	0.0512521941	0.0667162108	0.0582035241	0.0001768947	0.0550003608	0.0604757654	0.06815408440000001	0.005539488100000001	-0.0578405834	0.0286094715	-0.011223163500000001	0.08779417619999999	-0.0524415686	-0.0533987221	0.0168363311	-0.039954297400000005	0.013232366399999999	-0.023732398300000002	0.06607583809999999	0.1187162067	-0.017779659	0.0219473881	0.21959980920000002	0.1172275359	-0.039684929	0.0317253968	0.0715466611	0.057295039900000004	0.1034064126	-0.014428291000000001	-0.0038550675	0.0056643801	0.0476221313	-0.0384079029	-0.0783746174	-0.0301374106	-0.0434650122	0.08484772269999999	0.0706642837	0.0189954604	-0.0537881953	0.0596116603	0.0260247615	-0.0143181149	-0.0048826395	-0.017407773799999998	0.0597942257	-0.0158565715	0.0675242011	0.080266441	0.13268257349999998	-0.0325174696	0.1382931945	-0.0917676304	-0.0053008280000000005	-0.0658536608	-0.11845906839999999	0.051153771900000006	-0.1733746573	0.1215101995	0.120893123	0.1198669825	-3.2319600000000003e-07	0.016655876804	0.0002774182321100252	1.0445565441600003e-13	0.0106189	-6.110000000000143e-05	3.733210000000175e-09	0.00011276103720999995	-0.0576196	0.019524200000000002	0.00332001830416	0.00038119438563999987	-0.00406291	-0.0011321400000000002	1.6507237668100007e-05	1.2817409796000003e-06	0.00046222	-7.289999999999856e-07	2.136473284e-07	5.314409999999792e-13	0.0	0.000347221	1.2056242284100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33670.68359375	13.296875	176.806884765625	1133714933.6704257	21397.26171875	-33.423828125	1117.152286529541	457842809.0606842	21874.3984375	-39.5	1560.25	478489307.0025024	0.985942	19.465433	0.116305684346	-0.0612518753	0.0828660289	0.026460304	0.0351361203	0.0020126536	-0.0113536183	-0.0198446777	-0.07876044480000001	-0.0065739427	0.12978512949999998	0.0182186719	0.0137935766	-0.0401365992	0.052142090599999996	-0.003339211	0.061593238499999994	-0.040844372000000004	-0.0074706749	0.023158714599999998	-0.0247779544	0.0425011028	-0.0523779678	0.15577782380000002	-0.0085844122	-0.052093182	-0.1436992311	0.0169034646	0.0225482957	0.0836810451	0.0531093013	-0.0367402759	-0.0760779239	0.0794246234	0.06795670599999999	-0.05549964190000002	0.0305298297	-5.2528500000000004e-05	0.011729386100000001	0.0218887037	0.04242373730000002	-0.060367890099999995	0.1231479816	0.0002045942	-0.009860014	-0.029985845499999997	0.0269246912	-0.019905387	0.0321746689	-0.064310096	-0.014209996200000003	0.0644719176	-0.1335998911	-0.011449091699999999	0.09113590029999999	0.0529949571	-0.1466664946	0.1148118164	0.0039279019	0.0024111196	0.049905419900000005	0.0562451109	0.1193899601	0.07269698200000001	0.1213126213	0.12010478890000001	0.1181006348	9.91115e-06	1.0234346e-05	1.04741838047716e-10	9.823089432250002e-11	0.0238491	0.013230200000000003	0.00017503819203999998	0.0005687795708099999	-0.0951065	-0.03748690000000001	0.00904524634225	0.0014052676716100009	-0.00323182	0.0008310900000000005	1.04446605124e-05	6.907105881000008e-07	0.000421617	-4.060300000000006e-05	1.7776089468899996e-07	1.6486036090000044e-09	-0.000439874	-0.000439874	1.93489135876e-07	1.93489135876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33705.640625	34.95703125	1221.9940338134766	1136070209.9416506	21416.990234375	19.728515625	389.21432876586914	458687470.6993142	21890.451171875	16.052734375	257.69028091430664	479191852.5082436	0.977623	19.301203	0.09767337974999996	0.0347268814	0.0677842284	0.0738223859	0.091551627	0.053251695	0.05913346940000001	-0.0723216908	-0.0402412184	0.0245618151	0.0298712962	0.1141373143	0.12500454789999998	0.0095596623	-0.0893315227	0.0224290156	-0.054769383399999996	-0.0511497491	-0.0410611358	0.0133664182	-0.0017007732000000001	-0.03471314	-0.041606059	0.026050277400000002	-0.0179415265	-0.1164755798	-0.0050676356	-0.1178034593	0.12036331509999999	0.0640128396	0.1054721247	0.0471329863	-0.11136938060000001	0.07663079589999999	0.0490625666	0.016017747	0.041827564500000004	0.054520058200000006	-0.08718316220000001	0.0635076797	-0.01507089	0.039377226099999996	0.024874885899999997	0.0889516512	0.0449360438	0.10499702359999999	0.0203165972	0.0359356494	-0.0024458546	-0.0403488982	0.0025452547	-0.0298712424	-0.0063744273999999995	0.0022560421	0.026182961400000003	-0.035436811299999996	-0.0016110646	0.1216656775	-0.0605123267	-0.032878177	0.0643903925	0.1353436501	0.1701704796	-0.0118028897	0.12104935019999999	0.11905633460000001	0.11575891279999999	1.26409e-05	2.7297499999999987e-06	7.451535062499991e-12	1.5979235280999998e-10	-0.0116245	-0.0354736	0.00125837629696	0.00013512900025000005	-0.085177	0.009929500000000008	0.0072551213290000015	9.859497025000016e-05	-0.00274279	0.0004890299999999997	7.522896984100001e-06	2.3915034089999965e-07	0.000538064	0.00011644700000000005	2.89512868096e-07	1.3559903809000009e-08	0.0	0.000439874	1.93489135876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33600.62109375	-105.01953125	11029.101943969728	1129001737.8857574	21414.42578125	-2.564453125	6.5764198303222665	458577631.5406647	21838.501953125	-51.94921875	2698.721328735352	476920167.5566445	1.058952	20.906879	0.15360665088000006	0.0130353281	-0.038825162999999996	-0.0192446346	0.0256633185	0.0588916888	0.0345880789	-0.0129591503	0.0369829613	0.09577237599999999	0.0345753357	-0.0435839564	0.0462655058	-0.0749684884	-0.0101318223	0.0688926998	-0.0388273617	0.0051877257000000005	0.015331151699999997	0.0729971266	0.0547749046	0.033345055	0.0748437193	-0.0081593406	-0.0528466938	-0.058229705599999994	0.0052333405	0.047698042999999996	-0.026014836099999997	0.0784902729	0.056436108600000014	0.023554521800000002	0.0226475684	0.0365887166	0.0022003789	0.09585456199999999	-0.011430271100000002	0.0608473449	-0.0300001391	-0.006580458199999999	-0.08361575360000001	-0.0542841996	0.023829352	-0.0075196088	0.0740181324	0.015657099	-0.0820565392	-0.0278049523	0.0741982613	-0.0857913392	-0.0618879898	-0.0027670339	0.0375693004	0.07658517299999999	0.0195327107	0.0210790772	-0.0135151966	-0.0125534403	0.0808293118	-0.0391125444	-0.1385112843	0.021002208300000002	0.1937570909	-0.0023482306	0.1207205288	0.11775003070000001	0.11285322490000001	3.19002e-06	-9.450880000000002e-06	8.93191327744e-11	1.0176227600399999e-11	0.0155133	0.0271378	0.00073646018884	0.00024066247689	-0.0436713	0.04150569999999999	0.00190718244369	0.00172272313249	-0.00173435	0.0010084400000000002	3.0079699225e-06	1.0169512336000004e-06	0.000366238	-0.00017182599999999998	1.34130272644e-07	2.9524174275999988e-08	-0.000518808	-0.000518808	2.6916174086400004e-07	2.6916174086400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33604.11328125	3.4921875	12.19537353515625	1129236429.4190824	21370.40625	-44.01953125	1937.7191314697266	456694263.2900391	21813.046875	-25.455078125	647.9610023498535	475809013.97094727	0.9236970000000002	18.236532	0.10441493002	-0.0693938792	0.067931305	0.0060719614	-0.0707427927	-0.041186996499999996	-0.06724127190000001	-0.021064999700000003	0.028769964500000002	-0.042020998600000005	0.028637396800000006	-0.10192370560000001	-0.023850095699999997	0.0049854179	0.022635397	0.09570363429999999	-0.0513317551	-0.012443820800000002	-0.0658252808	0.0104363957	0.012465676100000002	-0.11575393980000001	-0.1160672391	-0.0327206787	-0.0665530116	-0.0538319357	-0.1424446545	-0.0327806522	-0.06734141839999999	-0.0061244103	0.005545555799999999	-0.0813618684	-0.027131130099999998	0.0204314195	0.0220876962	-0.0246337308	-0.0172745048	-0.0430286828	0.0609778632	0.0363362063	0.005837756800000001	0.0023522152	-0.0285859238	-0.10942077689999999	0.0121456869	-0.0098399192	-0.11041184550000001	0.028417143	-0.0459680108	-0.09103456800000001	0.042208021	-0.11097641429999999	-0.0305726429	-0.1535162965	0.048452111500000006	0.031884806099999996	-0.0766474624	-0.0203962943	0.0030089979999999997	0.0390994425	0.043444815	-0.0003165854	0.0520083194	-0.0089325799	0.120326335	0.1161887065	0.1093977275	-0.00228324	-0.00228643002	5.227762236357201e-06	5.213184897600002e-06	0.07634549999999997	0.060832199999999975	0.0037005565568399962	0.005828635370249995	-0.0481212	-0.004449899999999993	0.0023156498894399994	1.9801610009999936e-05	-0.00115022	0.00058413	1.3230060484e-06	3.412078569e-07	0.00021344	-0.00015279800000000002	4.55566336e-08	2.3347228804000008e-08	-0.000518808	0.0	0.0	2.6916174086400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33591.44140625	-12.671875	160.576416015625	1128384935.749527	21382.220703125	11.814453125	139.5813026428223	457199362.19714737	21881.9140625	68.8671875	4742.689514160156	478818163.03863525	1.0330530000000002	20.39555	0.05486782944	0.0627377106	0.0706166831	-0.0518544425	-0.1071569461	-0.0157230973	-0.0624074668	-0.010554352900000001	0.0163448592	-0.030637998700000002	-0.1064555277	-0.0396715234	-0.06587299769999999	0.006825086899999999	-0.0246942211	0.051794142300000005	-0.14881701279999998	-0.0230724523	-0.0285446642	0.027171184900000003	0.10030246699999999	0.0456520296	-0.0614136105	-0.0998114609	0.0278962193	-0.0092331224	-0.0253230441	-0.0241153805	-0.08981572550000001	-0.0130963351	0.0032580249	0.0377070214	0.0011855239	-0.0243889336	-0.040314468	0.008713540300000001	-0.0125340492	-0.0168355327	0.0547914829	0.025263408199999997	0.0132045986	0.0386130221	-0.1061047465	-0.0690391875	0.0113322809	-0.0034053632	-0.0968498758	0.0471304905	-0.0118012705	0.11491870970000001	0.0195208374	-0.0368010779	0.055689916799999996	0.0343980796	0.1351180206	-0.109753049	-0.0718517178	-0.0644683644	-0.0307067171	-0.0802517178	0.030845895099999996	-0.0358341628	0.024724384300000003	0.09878344210000001	0.1198669825	0.1143757435	0.10540925529999999	3.18944e-06	0.0022864294400000004	5.227759584098715e-06	1.0172527513600002e-11	0.0528168	-0.02352869999999996	0.0005535997236899983	0.0027896143622400003	-0.033443400000000005	0.01467779999999999	0.0011184610035600002	0.00021543781283999973	-0.00101552	0.00013469999999999994	1.0312808704e-06	1.8144089999999996e-08	0.000366238	0.00015279800000000002	1.34130272644e-07	2.3347228804000008e-08	-0.000518808	0.0	0.0	2.6916174086400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33446.703125	-144.73828125	20949.170059204098	1118681949.9318848	21388.20703125	5.986328125	35.836124420166016	457455400.011612	21829.513671875	-52.400390625	2745.800937652588	476527667.1505776	1.148452	22.673872	0.13241718944000005	0.0248138207	0.009787302	-0.0361687683	-0.0097654189	0.0106308946	-0.0150462954	-0.040592679	0.0361617756	0.0292899617	-0.0563085519	0.0335210727	-0.0584806137	0.0393457225	-0.0875818727	-0.0109674847	0.007046441800000002	0.1194166077	-0.0413716156	-0.0163995211	0.0233168758	0.0370120347	0.1321200392	0.0337854649	-0.1402187142	-0.005635769200000001	0.0165704601	-0.0082583563	-0.0559829554	-0.12405750859999999	-0.0922296838	0.0028678195	0.013135922	-0.0944740181	-0.08959695990000001	0.0768953799	-0.045164757699999995	0.014601273	0.0059351652	0.0415095958	-0.052474567800000003	0.030243708799999998	-0.0352170903	0.04550601889999999	-0.0062136704	0.0335509716	-0.0319095811	0.0108244645	-0.0434766354	-0.0553227728	-0.0603676585	0.113064905	-0.038391722	0.0629246077	-0.1283837003	-0.0736742286	-0.0316340019	-0.1419108955	-0.027141641	-0.056794142199999995	0.0997261124	-0.10034879960000001	0.0346212995	0.0565602464	0.11934271980000001	0.112315068	0.1009072399	-0.00680705	-0.00681023944	4.637936123013151e-05	4.633592970250001e-05	0.0272834	-0.025533400000000005	0.0006519545155600003	0.0007443839155599999	-0.0169237	0.016519700000000002	0.00028641162169	0.0002729004880900002	-0.00204287	-0.00102735	4.1733178369e-06	1.0554480225e-06	0.000129879	-0.000236359	1.6868554641000002e-08	5.5865576881e-08	-0.00011144	0.00040736800000000013	1.6594868742400005e-07	1.24188736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33412.88671875	-33.81640625	1143.549331665039	1116420998.88002	21379.298828125	-8.908203125	79.35608291625977	457074418.382267	21812.875	-16.638671875	276.845401763916	475801515.765625	1.1670280000000002	23.040619	0.17137497059999998	-0.05444608	-0.1292590405	0.08724985	-0.024525384900000002	-0.0094484231	-0.0361830661	-0.11324226289999999	0.042879029299999996	-0.0040194157	-0.0005844413	-0.0639248436	0.06710552780000001	-0.0067285564	-0.005479038100000001	-0.1455897433	0.023745727400000003	0.1371094912	-0.0024993687	-0.12307603560000001	0.0361089916	0.14427014330000001	-0.0032601390999999996	-0.1109809373	0.0289123988	0.0438947672	0.026643328100000002	-0.0823709829	-0.0057874795	-0.11015763890000001	0.0268241138	-0.0765752638	0.053250707599999995	-0.1321513597	0.08328824900000001	0.0538288609	-0.0114470268	0.0007221197	-0.0008301317	0.1135469924	-0.0126872549	-0.0269175857	0.014655770600000001	-0.0692669158	0.0239622516	0.12237235939999999	0.0694488872	-0.0711770677	-0.0460498219	0.025946651	0.0604522921	0.11248396460000001	0.14358771509999999	0.0371367438	-0.0025691536	-0.0465645975	0.0090210998	0.029287065299999998	0.1114758399	-0.0326203115	0.0985147268	0.0565996786	-0.18183308420000002	-0.0524615606	0.11875383099999999	0.1100111431	0.0959136145	-2.65594e-05	0.0067804906	4.5975052776688374e-05	7.054017283600002e-10	-0.00467525	-0.03195865	0.0010213553098225	2.18579625625e-05	-0.0647057	-0.047782000000000005	0.004186827612489999	0.002283119524000001	-0.000553756	0.001489114	3.06645707536e-07	2.2174605049960005e-06	0.000141949	1.2069999999999984e-05	2.0149518601e-08	1.4568489999999963e-10	8.44526e-05	0.0001958926	3.8373910734760015e-08	7.1322416467600004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
