csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
31080.2578125	n/a	n/a	965982425.6914672	22893.875	n/a	524129512.515625	n/a	22328.197265625	n/a	498548393.13266367	n/a	n/a	n/a	n/a	-0.0463224641	-0.2141144875	0.0997814939	-0.0018066229	-0.0352493746	0.08666016300000001	-0.024763418399999997	0.162562442	-0.1348759132	0.0517643479	-0.0505908838	0.17774305469999999	-0.0357955476	0.1080367598	-0.0087357002	0.1024280866	-0.1479548137	0.101840536	-0.0459068177	0.06627264299999999	-0.0900982151	0.20188519670000002	-0.0006342839	0.0527190235	-0.1011919352	0.0782551107	-0.005490518000000001	0.0593165575	-0.0747515101	0.0493991536	-0.0541199236	0.0774237487	-0.1119180423	0.1496011759	-0.08990995630000001	0.0932560114	0.12192183050000001	-0.07344771309999999	-0.0002621745	-0.1274652487	-0.0849280458	0.19031862089999999	-0.0595017808	0.0167121781	-0.1287639812	0.002994722	0.0673190475	-0.0402187498	0.0864033976	-0.0067895761	0.0740350391	-0.145221992	0.1951725951	-0.0786234373	0.1404185833	-0.117834723	0.0512463383	-0.0646863843	0.000101755	0.055591136799999996	0.1213646942	-0.09588024960000001	0.0603717435	-0.0630996474	0.133406829	-0.09301758210000001	0.0764975861	-0.08908936949999999	0.1239851559	-0.0892617251	0.0319591507	-0.0415760725	0.032560555	-0.06427445009999999	0.039887518999999996	-0.1257094319	0.081110629	0.036745876000000004	-0.1317765842	-0.0147899266	0.1763634197	0.0555412749	0.1217078847	0.1216831682	0.1216419777	0.018115400000000004	n/a	n/a	0.0003281677171600001	-0.0263865	n/a	n/a	0.00069624738225	-0.0110833	n/a	n/a	0.00012283953888999995	-0.000396085	n/a	1.5688332722500002e-07	n/a	-0.000565538	n/a	3.19833229444e-07	n/a	0.0008479969999999999	n/a	n/a	7.190989120089997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31321.734375	241.4765625	58310.930236816406	981051044.2580566	22914.296875	20.421875	525065001.2756348	417.052978515625	22332.455078125	4.2578125	498738549.8164711	18.12896728515625	1.1961540000000002	16.569797999999995	0.06835547149999997	0.0384522395	0.0205731199	0.09697011289999999	-0.0095154031	-0.0210302663	-0.0761624637	0.1271742907	-0.0329756941	-0.1418996857	0.0614596376	0.0988245343	0.0064510771	-0.0803880112	0.0051913246	0.072645671	0.11728986949999999	0.026293272000000003	0.0847944819	-0.0200334011	0.0807815002	0.1159761473	0.0429851604	-0.0024536901999999998	0.1169209721	-0.044843218	-0.0800325907	0.0697578459	0.11085437529999999	0.0017649818	0.1414667788	-0.1280975577	0.0619185554	-0.0382717912	-0.0416191056	-0.0222764887	0.0454808121	-0.0466881353	-0.0106781532	0.08148213929999999	0.0043574667	0.0364862571	0.0188832208	0.0490873035	0.028377823700000002	-0.1564911369	-0.17766460420000002	0.009093272	-0.0177746225	-0.08309254370000001	0.13245178289999998	-0.0990307166	-0.113379522	-0.0211044922	-0.109343372	-0.0110473264	-0.1050496541	-0.0211641462	0.0683349138	0.0017139051000000002	0.022325926200000002	-0.0428833574	-0.0584933399	0.1338135403	-0.0265332125	-0.051135271399999994	-0.011458361100000002	0.12326353890000001	-0.0076551813	0.0222347553	-0.05979874	0.0003530283	-0.1814706427	0.0114609247	-0.11399727720000001	-0.11570360710000001	0.045480540199999996	-0.07503450980000001	0.0353813485	-0.1423377249	0.0787043159	0.061846499900000004	-0.021887028700000002	0.1216419777	0.12141962949999999	0.12104935019999999	0.0181105	-4.9000000000055935e-06	2.4010000000054823e-11	0.00032799021024999993	2.58715e-05	0.0264123715	0.0006976133682540122	6.693345122500002e-10	-0.0413662	-0.0302829	0.00091705403241	0.00171116250244	-0.000557136	-0.00016105099999999995	3.10400522496e-07	2.5937424600999984e-08	-0.000508065	5.7472999999999936e-05	2.581300442250001e-07	3.3031457289999936e-09	0.000833415	-1.4581999999999853e-05	2.1263472399999574e-10	6.94580562225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31183.58984375	-138.14453125	19083.91151428223	972416275.5432279	22912.541015625	-1.755859375	524984535.79269785	3.08304214477539	22297.345703125	-35.109375	497171625.4046669	1232.668212890625	1.22636	16.988216	0.1179313015	0.12232975789999999	-0.0154092862	0.0578799904	0.1147274238	0.00012810139999999999	0.0738365912	0.008153293	-0.1087826995	-0.12328448339999999	-0.018961691699999998	0.011892930500000001	0.0222045463	-0.0381272896	0.0900227503	0.1252144478	0.1827717523	0.027328022999999996	0.1061691765	0.035143505299999996	0.0753443045	-0.0020862313	-0.031729557400000004	0.0745764567	0.052149633499999994	0.09162704099999999	0.0216172573	-0.1402817714	-0.07229032519999999	-0.0111212657	-0.1485824343	-0.027726491699999998	0.0642539118	0.17563313449999998	0.0395109164	0.1172309434	-0.09699728310000001	0.1243671401	-0.025616501200000003	0.0425618774	0.030234641	0.057447791399999996	0.0166548998	-0.0509631966	0.1402729159	-0.1057890117	-0.1102025258	0.17653195489999998	0.011384564	0.080736351	0.017157902	-0.11077238619999999	-0.09228963800000001	0.010336670899999999	0.0249533114	0.036753192999999997	-0.1377269536	0.0182172511	0.12868098449999998	0.09911609539999999	0.0807101134	-0.0968611098	-0.0059044539	0.1356606128	-0.0089414664	0.028663357599999998	0.0029419905	0.0050169827	-0.023245968399999997	-0.16890962489999994	0.0510270378	0.0944237429	0.16271696019999998	0.08896878859999999	-0.0410494215	-0.0162323124	-0.0723595779	0.12002332869999999	-0.0559228799	0.145644802	-0.06061054480000001	0.0690794676	0.0086901348	0.1215101995	0.120893123	0.1198669825	0.011683700000000005	-0.006426799999999993	4.130375823999991e-05	0.00013650884569000013	-0.033650699999999985	-0.033676571499999995	0.001134111467994612	0.0011323696104899995	0.00459103	0.04595723	0.0021120669892729003	2.10775564609e-05	-0.00119455	-0.000637414	1.4269497025e-06	4.06296607396e-07	-0.000508065	0.0	2.581300442250001e-07	0.0	0.000833415	0.0	0.0	6.94580562225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31116.810546875	-66.779296875	4459.474491119385	968255898.6101114	22931.6875	19.146484375	525862291.59765625	366.5878639221192	22360.802734375	63.45703125	500005498.92563254	4026.794815063477	1.229582	17.032852	0.13609507999999998	-0.0431156142	-0.1857843329	0.0533085139	0.0083029634	0.047588363700000004	-0.0507335922	0.1228981063	0.11631677050000001	-0.11303399130000001	0.0435011141	0.0036626797999999997	-0.0142317223	-0.0316788186	0.0622815547	0.1167680943	0.1498137924	-0.1238428946	0.09379147119999999	-0.012203970900000001	-0.0294586316	0.0745885967	0.062088075199999995	0.12082695369999999	0.0034801826000000003	-0.0570759305	0.1188814643	0.059553363399999996	0.0247833476	-0.08511169869999999	0.039721817400000005	0.19806698420000002	0.1288973606	0.011788655600000001	0.0630036499	0.20040172539999998	-0.0315061806	0.045361953600000005	-0.0168675191	0.0773567721	0.1163024	-0.0819091666	0.1682972512	-0.0614974456	0.0078134543	-0.0495499853	-0.021853339300000003	0.1155307776	0.0483919409	-0.069470425	0.1256796972	0.0331435596	-0.1333515773	0.0558837994	-0.0197534205	-0.030158905299999997	-0.09256285210000001	-0.0090379043	0.1157767301	0.0684504051	0.047637369400000004	0.0344563538	-0.13073311710000002	0.06342340610000001	-0.0392015167	-0.0319853142	-0.1137685302	0.06069425110000001	-0.10109890349999999	0.063749953	-0.031146021800000007	0.0035986789	-0.0768558771	0.0657459102	-0.0131281555	0.229628744	-0.1184290878	0.0905409403	-0.1085227592	0.1092456623	0.025443979300000003	-0.0894357471	-0.0484936864	0.1213126213	0.12010478890000001	0.1181006348	0.018141	0.006457299999999996	4.169672328999993e-05	0.000329095881	-0.0575681	-0.02391740000000001	0.0005720420227600006	0.003314086137610001	-0.0413478	-0.045938830000000014	0.0021103761017689008	0.0017096405648400006	-0.00019292400000000005	0.0010016259999999998	3.721966977600002e-08	1.0032546438759995e-06	-0.000508065	0.0	2.581300442250001e-07	0.0	0.00063941	-0.000194005	3.763794002500001e-08	4.088451481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31459.681640625	342.87109375	117560.58692932127	989711568.9294776	22911.728515625	-19.958984375	524947303.57370377	398.3610572814941	22313.26953125	-47.533203125	497881997.17420965	2259.4053993225093	1.1509680000000002	15.943847	0.01810660000000001	0.043668931200000004	0.1062081315	0.058764671500000004	-0.0905283231	-0.022427750299999997	0.020335993899999998	0.0929269908	0.0221173948	-0.025665875699999997	-0.11487326310000001	0.0636521875	0.0112000466	0.0266607344	0.0492664346	0.0028855694	0.0458941624	0.023908285699999997	-0.006500460699999999	0.022636964	0.053183261399999994	0.0523237687	0.227411125	-0.028389393	-0.0499098192	0.0812059116	-0.0016739	0.17363906269999999	-0.0648677138	0.08597353390000001	-0.11136465029999999	0.013711602	0.0090857351	0.0078738955	-0.0385537589	-0.0041057249	0.1338882847	-0.0117961002	-0.0204010178	0.1039003168	-0.1305964183	0.0802300031	-0.0707588578	0.0704178948	-0.0328368427	-0.1535547039	-0.1520916331	0.0044479196	-0.0174387165	0.0149556831	0.0779646535	0.0724102713	-0.0878467482	-0.0674211683	0.0432094103	0.03780372	-0.0316210116	0.0490901142	0.0167725352	0.0545344775	-0.022390162999999998	0.009833194	0.0445664826	0.0306709436	-0.2508507286	0.0856136638	-0.0334387514	0.025103970899999998	-0.010371661400000001	0.0034714778999999996	-0.0554555468	-0.1297958941	0.0833915704	0.0581565926	0.01487205	0.0823994411	0.1102236006	0.0171122369	-0.1415172042	-0.11927648619999999	-0.0440168701	-0.0217666231	-0.098587737	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.018135400000000003	-5.5999999999979686e-06	3.1359999999977235e-11	0.00032889273316000017	-0.060801	-0.003232899999999997	1.0451642409999981e-05	0.003696761601	-0.0429785	-0.0016306999999999988	2.6591824899999963e-06	0.00184715146225	-0.000454955	-0.000262031	2.06984052025e-07	6.866024496099997e-08	-0.000508065	0.0	2.581300442250001e-07	0.0	0.000636693	-2.7169999999999543e-06	7.382088999999747e-12	4.0537797624899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31165.25390625	-294.427734375	86687.69076919557	971273051.0410306	22883.330078125	-28.3984375	523646795.4644203	806.4712524414062	22327.712890625	14.443359375	498526762.92618185	208.6106300354004	1.170063	16.208357	0.05601034000000001	-0.0259618059	-0.1561698942	0.0011303618	-0.017698347	-0.0658891674	0.0990560034	-0.0120739018	-0.005450701999999999	-0.13444767470000002	0.0256935503	-0.0296458874	0.043827508499999994	0.0607776598	-0.022485205499999997	0.0867533053	-0.0116942418	-0.08817017419999999	0.1203221727	-0.09030388140000001	-0.0741600239	-0.0427827137	0.0883546786	0.0398949759	0.0020139992000000003	-0.0287929202	-0.0551166368	0.048266042	0.0061366373	0.048745072800000004	-0.10142927189999999	-0.043959856900000004	-0.037476023399999996	-0.19433633890000002	-0.0085445967	0.12183527720000001	0.0119212884	-0.17657751079999998	0.0329942983	-0.0684994148	0.0149109795	-0.0546875941	0.12637615060000001	-0.07401672570000001	-0.0357463216	-0.0539358121	-0.0614884535	0.1297383002	-0.064703207	0.10085890210000001	0.0098639928	-0.0694658309	-0.0930409458	0.051903919699999995	0.038451576800000005	0.0641306837	0.008483430699999999	-0.043788959800000006	0.0641764296	-0.080023182	0.021975411	0.028670899700000002	-0.13643880949999998	-0.0406082293	0.011003917299999999	0.09413187560000001	-0.0746649526	0.0373936273	0.044892836900000004	0.0026105688	-0.035350937799999996	-0.033366906099999996	0.0746189092	0.0680387084	-0.011997921699999999	-0.0163569146	-0.0281249305	-0.1813316046	0.0078586131	-0.060377798899999995	0.1481748272	-0.1039761621	0.0675637739	0.1207205288	0.11775003070000001	0.11285322490000001	0.0181747	3.929999999999906e-05	1.544489999999926e-09	0.00033031972009000014	-0.069785	-0.008983999999999999	8.071225599999998e-05	0.004869946225	-0.0257634	0.017215099999999997	0.00029635966800999996	0.0006637527795600001	-7.777619999999998e-05	0.0003771788	6.049137286439998e-09	1.4226384716943998e-07	-0.000406684	0.000101381	1.6539187585600006e-07	1.0278107161e-08	0.0005198140000000001	-0.00011687899999999995	1.366070064099999e-08	2.702065945960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31288.462890625	123.208984375	15180.453830718994	978967910.0580176	22894.470703125	11.140625	524156788.7762489	124.113525390625	22343.958984375	16.24609375	499252503.09543234	263.935562133789	1.13751	15.757424	0.07651208999999999	-0.056939240700000004	-0.1146657264	0.06465308759999999	-0.06493801610000001	-0.0547176138	0.046837842000000005	-0.015191918200000001	0.032649492999999995	-0.204001961	0.057322218099999996	0.0754657401	0.026756149	-0.059821421	0.0220830307	-0.044777014299999994	0.0391416037	-0.0332472518	-0.0660038515	-0.050057236799999995	0.19416112929999998	0.015814153600000002	-0.0612810984	0.0832350162	-0.0785214099	0.0539406443	0.06220792980000001	0.119186174	-0.1016232767	0.0335572462	-0.0882996735	0.1622384968	-0.0327921688	0.0253811749	-0.007007014000000001	-0.020598454	-0.047408970300000006	-0.0246491326	0.04867796480000002	-0.0192112712	-0.1268998444	-0.0591678215	0.1052574572	-0.0013085184	-0.04588081559999999	-0.0953640065	-0.0681905962	-0.0207744694	-0.049278006799999996	0.0366442956	-0.0069793155	-0.088818126	-0.1894186386	0.0100746048	-0.0789835732	-0.010388551	-0.042191858	0.0158608445	-0.0366976025	0.0604736058	-0.0761955658	0.05157101730000002	0.061415535099999995	0.2012056195	-0.0083065724	0.0084709972	-0.043902669400000004	-0.0093552801	-0.0724262766	-0.029936602200000002	-0.0193574761	-0.1423271411	0.11436648320000001	0.0042052902000000005	0.129714289	0.0942363587	0.0515009196	0.04200564019999999	-0.0496204966	0.0106425771	0.0225127251	-0.1419513975	-0.0243453406	0.120326335	0.1161887065	0.1093977275	0.0032646	-0.014910100000000003	0.0002223110820100001	1.065761316e-05	-0.0388226	0.0309624	0.00095867021376	0.0015071942707599998	-0.0229021	0.002861300000000004	8.187037690000024e-06	0.0005245061844100001	-0.000441827	-0.0003640508	1.95211097929e-07	1.3253298498064004e-07	-0.000319471	8.721300000000005e-05	1.02061719841e-07	7.606107369000009e-09	0.000415512	-0.00010430200000000009	1.0878907204000015e-08	1.7265022214399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31336.1640625	47.701171875	2275.401798248291	981955178.1519164	22933.126953125	38.65625	525928311.8481484	1494.3056640625	22423.73828125	79.779296875	502824038.5059967	6364.736209869385	1.254864	17.38307	0.14841343	-0.10621513310000001	-0.10689630439999999	0.052135206600000004	-0.1265987807	0.087582042	0.1377009639	0.0161424794	0.2293754536	-0.010729410600000001	-0.06455902200000001	0.0151605699	-0.034617685499999995	0.0709573514	-0.004659590999999999	-0.0954442857	-0.04521359230000002	0.1045764451	0.2095932876	-0.24443393160000002	-0.045227875099999995	-0.2303108438	-0.1480452586	-0.0449495934	0.025674474	-0.1264194745	0.0381783931	-0.1363497627	-0.072430729	-0.0361736582	0.0104370036	0.047234341	0.019835278799999998	0.0288144216	0.0641995693	0.068521507	-0.014528032	-0.0585447663	0.0780076812	0.0644647866	-0.0067170958	-0.08535979880000001	0.1090772626	0.0206963923	-0.1342853366	-0.042355280700000005	0.028795792200000007	-0.0726993874	0.09640314380000001	0.12071025269999999	0.0179447204	0.2147819243	-0.1040674755	-0.0075616276	-0.0079615156	0.027280414700000002	0.1092916297	0.0425969696	-0.1333851934	-0.19246306	-0.0230540811	-0.12362346210000001	-0.155358474	0.060028325300000004	0.2327259469	0.1930283496	0.0370018337	0.0491367451	-0.044246712599999995	0.0069710849	0.0319587671	0.1551357879	0.041819009	-0.0441347004	-0.0013281313	0.0501729072	-0.1051434493	0.1017958952	0.0370808252	-0.0142841172	0.0244784024	-0.0771460417	-0.0105008931	0.1198669825	0.1143757435	0.10540925529999999	-0.00411238	-0.00737698	5.44198339204e-05	1.6911669264399994e-05	-0.113195	-0.07437239999999999	0.005531253881760001	0.012813108025	-0.0495105	-0.0266084	0.0007080069505599999	0.00245128961025	0.000188496	0.000630323	3.5530742015999995e-08	3.97307084329e-07	-0.000426537	-0.00010706599999999997	1.8193381236899995e-07	1.146312835599999e-08	0.000351788	-6.372399999999997e-05	4.060748175999997e-09	1.2375479694400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31526.84375	190.6796875	36358.743225097656	993941876.8369141	22882.46484375	-50.662109375	523607197.3254547	2566.649326324463	22367.630859375	-56.107421875	500310910.26126486	3148.0427894592285	1.286792	17.825360999999994	0.16757703	-0.033854307	0.1079915542	0.048139107599999995	-0.0703225734	-0.06069048940000001	-0.0088119253	-0.0643819881	0.0132206675	-0.0809132281	-0.039751614399999996	0.1519179735	0.0819345548	0.13613607279999998	-0.0073916914	0.1323807247	-0.0661000628	0.0058214052	-0.08896905210000003	0.081133026	-0.059212656100000004	-0.0721682879	-0.09789011449999999	-0.0004597951	-0.0172691727	0.0810355527	0.0202537676	0.006050499599999999	-0.009558485799999999	0.11745854050000001	0.06417377099999999	-0.146032371	-0.026228054599999998	0.01362477	-0.10086627199999999	-0.1440036322	-0.1412178882	0.0724174441	0.0003760946	-0.1258980389	0.0324807374	-0.0068555415	-0.08887879039999999	0.09897395560000001	-0.0356215596	-0.0604323115	-0.029952188199999997	-0.1958139529	-0.0734976471	-0.0044218767	-0.0661696944	-0.0146879473	-0.127854244	-0.0617667208	-0.0537713561	0.1271210515	0.1145116915	-0.0157518519	0.1707616054	0.0045612935999999995	0.0127999413	0.0282290776	0.0717625506	-0.1126760649	0.0539259785	0.0131092103	0.0171018602	-0.0522427483	-0.0545848834	-0.0466651954	0.07864974129999999	-0.06705823129999999	-0.0155622926	-0.0767383187	-0.0524101499	-0.1725970348	0.052763351900000005	-0.0863677702	0.0871639818	0.1356864277	-0.0793984916	0.0840211444	0.0565967192	0.11934271980000001	0.112315068	0.1009072399	-0.00247994	0.0016324399999999998	2.6648603535999998e-06	6.1501024035999985e-06	-0.024315	0.08888	0.007899654400000001	0.000591219225	-0.0314082	0.018102299999999998	0.00032769326529000014	0.00098647502724	-0.0005314240000000001	-0.0007199200000000001	2.82411467776e-07	5.182848064000001e-07	-3.09352e-05	0.0003956017999999999	9.5698659904e-10	1.5650078416323994e-07	0.000415512	6.372399999999997e-05	4.060748175999997e-09	1.7265022214399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31364.298828125	-162.544921875	26420.851627349854	983719240.9799232	22909.376953125	26.912109375	524839552.3803749	724.2616310119629	22424.546875	56.916015625	502860302.54907227	3239.432834625244	1.10915	15.36456	0.10427784	-0.1308349906	-0.0790081473	-0.0361692703	-0.0375334803	-0.0080177964	0.027362346699999998	-0.056373652	0.18685853440000005	0.08225028059999999	0.06576447049999999	0.1042145505	-0.0447044792	-0.0187479262	-0.1414862758	0.0061139594	-0.1030852649	0.0807346396	0.06379781429999999	0.30687249980000003	0.0396877248	-0.1360385634	-0.1066228896	0.0554901285	-0.0975128985	-0.0389893036	-0.09479873400000001	0.0956384025	0.0862758207	-0.0166215471	0.026875855499999997	0.053315503300000004	-0.1639877449	0.1039954973	0.032237224700000004	-0.0111339605	-0.0579891596	-0.0201758098	0.0387889233	0.0037947171	-0.057767559800000014	-0.1158937216	0.046211895999999995	-0.0320529595	-0.0846166112	0.08799716980000001	0.0098765029	-0.1426143827	-0.024298613599999998	0.0150557711	-0.0524417536	0.1313434291	0.0124389751	-0.0021120328	-0.1593687757	-0.09198416150000001	0.11257332519999999	-0.0884756359	-0.0181267652	0.0281416504	0.2865208458	-0.011821802099999999	0.15254348310000002	-0.0217243884	0.1419883365	0.0018259828	0.0192463047	-0.06794472480000001	0.0651594253	0.0123081371	-0.08804327880000001	-0.0774487422	-0.077788715	-0.0021209533999999998	0.1685569898	-0.1030723958	0.0313415374	0.0842240901	0.0196238687	0.069784922	-0.0082416042	-0.052148788099999996	0.042473144500000004	0.11875383099999999	0.1100111431	0.0959136145	0.00348661	0.005966549999999999	3.5599718902499985e-05	1.2156449292099996e-05	-0.0878927	-0.06357769999999999	0.00404212393729	0.00772512671329	-0.025841000000000003	0.0055671999999999935	3.099371583999994e-05	0.0006677572810000001	-0.000229953	0.00030147100000000015	5.2878382208999995e-08	9.088476384100006e-08	-0.000166722	-0.0001357868	2.7796225283999998e-08	1.843805505424e-08	0.000269442	-0.00014607	2.13364449e-08	7.2598991364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
