name	volume	thickness	area	meancurv
Left-bankssts	3106.0	2.456	1308.0	0.109
Left-caudalanteriorcingulate	1770.0	2.8689999999999998	561.0	0.15
Left-caudalmiddlefrontal	6509.0	2.6519999999999997	2274.0	0.121
Left-cuneus	3028.0	1.956	1515.0	0.147
Left-entorhinal	2057.0	3.34	412.0	0.106
Left-fusiform	12075.0	2.8080000000000003	3655.0	0.132
Left-inferiorparietal	15674.0	2.6460000000000004	5264.0	0.11800000000000001
Left-inferiortemporal	12306.0	2.657	4025.0	0.124
Left-isthmuscingulate	2852.0	2.544	1035.0	0.129
Left-lateraloccipital	15566.0	2.265	6343.0	0.132
Left-lateralorbitofrontal	9638.0	3.0410000000000004	2794.0	0.13
Left-lingual	7607.0	2.346	3006.0	0.14400000000000002
Left-medialorbitofrontal	7099.0	2.986	2034.0	0.13
Left-middletemporal	12659.0	2.784	3688.0	0.124
Left-parahippocampal	1875.0	2.5860000000000003	634.0	0.08
Left-paracentral	3901.0	2.589	1375.0	0.10300000000000001
Left-parsopercularis	5598.0	2.8339999999999996	1694.0	0.126
Left-parsorbitalis	3279.0	2.969	824.0	0.136
Left-parstriangularis	3781.0	2.5269999999999997	1331.0	0.124
Left-pericalcarine	2076.0	1.932	1290.0	0.136
Left-postcentral	9104.0	2.079	3920.0	0.099
Left-posteriorcingulate	4052.0	2.863	1297.0	0.133
Left-precentral	15628.0	2.7560000000000002	5172.0	0.105
Left-precuneus	10831.0	2.6	3977.0	0.121
Left-rostralanteriorcingulate	2677.0	3.1689999999999996	674.0	0.12300000000000001
Left-rostralmiddlefrontal	20153.0	2.575	6784.0	0.142
Left-superiorfrontal	24482.0	2.969	7292.0	0.122
Left-superiorparietal	12565.0	2.273	5019.0	0.114
Left-superiortemporal	14882.0	2.8560000000000003	4521.0	0.102
Left-supramarginal	12261.0	2.6210000000000004	4101.0	0.124
Left-frontalpole	1152.0	3.403	250.0	0.179
Left-temporalpole	2562.0	3.8360000000000003	485.0	0.13699999999999998
Left-transversetemporal	1713.0	2.5069999999999997	603.0	0.08900000000000001
Left-insula	8785.0	3.5610000000000004	2343.0	0.114
BrainSegVolNotVent	1238455.0	1238455.0	91492.3	1238455.0
eTIV	1667863.760176	1667863.760176	1238455.0	1667863.760176
