csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
34689.06640625	n/a	1203331328.1372225	n/a	20213.13671875	n/a	408570896.0108795	n/a	20534.298828125	n/a	421657428.36273575	n/a	n/a	n/a	n/a	-0.2007167358	-0.026964413399999998	0.2218811587	-0.212734481	0.0147170183	-0.0376255601	0.1956130122	-0.16852139719999998	0.0795092444	-0.0344236424	0.0614111443	-0.10554409990000001	0.0216763985	-0.19537312210000002	0.0779262029	-0.0949958291	0.16338920869999998	-0.0250698125	0.1272855813	-0.0777187406	0.1203019971	0.0859985723	-0.061375495999999995	0.0133044177	-0.084601748	0.0210184226	-0.0069596643000000005	0.0267932919	-0.1208793334	0.09333624550000001	-0.0485195713	0.09442218289999996	-0.1652914385	0.0715348958	-0.1191430576	0.0645562708	-0.0977398568	0.0162189414	-0.1444960524	0.0811251127	0.047127713700000004	-0.029748514700000006	-0.0411689879	0.1877561101	-0.055429455999999995	-0.1101128035	0.023792734500000003	0.0699180267	-0.012427071100000001	-0.0221312002	-0.06898145809999999	0.20596759899999997	0.318534007	-0.0244442279	0.08248356	-0.0757131	0.0446164733	-0.11769897609999999	-0.0294491412	0.1209102858	-0.0173185789	-0.0324361385	0.2105081021	-0.031733077400000004	-0.0862680551	0.0757176351	-0.020122035	0.0624026717	-0.1704319859	0.1108983635	-0.020404963300000002	0.2119382462	-0.0195472418	0.0993053211	-0.0268473898	0.1597328142	-0.035705046000000004	0.07454484019999999	-0.0966492971	0.0503769207	-0.1108892993	0.0095285625	-0.010796317199999999	0.1448818171	-0.0525384258	0.0697387812	-0.0353282285	0.0067165792	-0.045683044400000004	0.07919226089999999	-0.0549593565	0.092858229	-0.0902384337	0.09969806640000001	0.1345788986	-0.0116073346	0.10450935609999999	0.0335514056	-0.1153567206	0.08362822219999999	0.0085392623	0.020693401599999998	-0.1325394158	0.1281736998	0.0323811194	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0903957	n/a	n/a	0.008171382578489999	-0.127781	n/a	n/a	0.016327983961000003	0.06402999999999999	n/a	n/a	0.0040998408999999994	-0.00267371	n/a	n/a	7.148725164100002e-06	-0.00288585	n/a	n/a	8.328130222500003e-06	0.00162934	n/a	2.6547488356e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34701.8203125	12.75390625	1204216333.0010376	162.66212463378906	20229.134765625	15.998046875	409217893.365818	255.93750381469727	20595.568359375	61.26953125	424177436.0456886	3753.955459594727	1.31	19.621689	0.07581310000000001	-0.0270913287	0.1535680763	0.1364948493	-0.1571951173	0.014757665500000001	-0.0137011331	0.1197627742	-0.1452195883	-0.10901775080000001	0.005870649499999999	-0.0239069908	-0.0175776325	0.1462333899	-0.2013002447	-0.0077053803	-0.0319313779	0.0328559708	0.025020042000000003	0.1144206714	0.0729037154	0.0566711138	0.1166315655	-0.0944053447	-0.0682524213	0.1434561239	0.0430955649	0.059937933	-0.0109545078	-0.0782756517	0.0440908331	-0.0813888651	-0.0152199579	0.0740278839	0.095740271	-0.010161836	-0.11746779119999999	0.0621496634	-0.0872998867	-0.11477172449999999	-0.0913716338	-0.023221412599999998	-0.0360886123	-0.0222611747	-0.0605524636	0.0109811205	0.0315202463	0.0077415135	-0.0855593033	0.0149542183	0.0110303292	-0.1148110855	-0.0322784929	0.33695645049999995	0.093774494	-0.016679567	-0.0649651578	-0.0173923904	0.0058797651	-0.12412759109999999	0.0692023289	0.0394367164	-0.0135289895	0.1486800715	-0.0024886909	0.07815137309999999	0.0163495693	0.0779356278	-0.037564081400000005	-0.1307489718	0.050499157	0.163345427	0.12706005439999998	0.0818613664	0.11920671050000001	-0.0520930245	0.0582687118	-0.07257129059999999	-0.0093075257	0.0016621833	-0.0249693815	-0.0257923497	0.0175216467	0.0025916161999999998	-0.0281599713	0.0954888224	-0.0022575486	-0.0695524381	0.1057193452	0.2283229817	-0.0228047631	0.052925313099999996	0.0439385746	-0.0657128993	0.048753430300000004	-0.0186244489	-0.1601609167	-0.0585443661	0.00012184440000000001	0.029296765099999997	-0.0288845238	-0.015413195900000001	0.0571449012	0.08711462029999999	0.0113197481	-0.0379415828	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0816104	-0.008785299999999996	7.718149608999991e-05	0.006660257388159999	-0.12053100000000005	0.007249999999999952	5.256249999999929e-05	0.014527721961000013	0.0321247	-0.03190529999999999	0.0010179481680899997	0.00103199635009	-0.0028101	-0.00013638999999999972	1.8602232099999917e-08	7.89666201e-06	-0.00258864	0.00029721	8.833378410000002e-08	6.701057049600001e-06	0.00150549	-0.00012385	2.2665001401e-06	1.53388225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34690.890625	-10.9296875	1203457892.3557131	119.45806884765624	20241.2890625	12.154296875	409709782.9116821	147.72693252563474	20682.5625	86.994140625	427768391.5664063	7567.980503082275	1.398767	20.951288	0.07867619999999999	-0.1407345891	0.0610731211	0.0623051002	0.0689486939	0.14359638130000002	0.08098960320000001	0.1293773579	-0.0381606372	-0.1167535405	0.0032263139	0.20057454440000005	-0.077899268	0.0688273008	-0.20855738010000002	-0.1622017224	-0.0343747617	-0.0045782977	-0.044216655	-0.0574190044	-0.1101144599	-0.026402666499999998	-0.021625631	0.1402144779	0.0822609651	0.0950250249	0.1657636371	-0.0003729903	-0.09366544310000001	-0.11787032880000001	0.016209512199999998	0.031098462599999998	-0.0145263803	-0.0706586022	-0.0992659292	0.1497360315	0.0606859062	-0.164468464	0.0150557918	-0.0171155887	-0.1764184245	0.0006642822	-0.044403550599999994	-0.1185280607	-0.1135837276	0.0060977097	0.0174746307	0.0710372554	-0.013597221000000001	-0.0431937522	-0.0226107658	-0.23746465949999998	0.0979150326	0.10260540779999999	0.1661686614	0.0433165353	-0.1435731476	0.1031380091	0.1482669838	-0.0581873834	-0.0338666094	-0.11248434550000001	0.082353447	0.11538574060000001	0.0077001646	0.0042701467	0.0133143875	0.0625413302	-0.0460977584	0.11646859779999999	0.0746045201	0.09810746699999999	0.17184675789999998	0.045179493700000004	-0.0603897993	-0.1919222855	0.0047126749	0.0916456309	-0.054367766500000005	0.1999171982	0.046144207699999995	-0.0737587608	-0.1488372912	-0.1367713146	0.0227632535	-0.011308961999999999	-0.06428145	-0.0370416899	0.057274187699999986	-0.0892415592	0.0400376975	-0.18058377679999998	-0.1192081245	-0.0267362345	-0.0852219874	0.1286688401	-0.1293206148	0.0138573043	0.0740017973	0.11503354390000001	-0.019173462	-0.0575590092	0.019634876399999997	0.10836294310000001	0.029939991800000006	0.0251535002	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.08165599999999999	4.559999999999287e-05	2.0793599999993496e-09	0.006667702335999999	-0.111173	0.009358000000000049	8.757216400000087e-05	0.012359435929000002	0.0218111	-0.010313600000000001	0.00010637034495999998	0.00047572408320999994	-0.00233458	0.00047551999999999973	2.2611927039999968e-07	5.450263776400001e-06	-0.00236383	0.0002248100000000002	5.0539536100000087e-08	5.5876922689e-06	0.00102664	-0.0004788499999999999	1.0539896896000002e-06	2.2929732249999986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34869.73828125	178.84765625	1215898647.8028715	31986.484146118164	20277.751953125	36.462890625	411187224.2724648	1329.5423927307131	20658.927734375	-23.634765625	426791295.13412863	558.6021461486816	1.312588	19.660463	0.0511358	-0.0287187525	-0.0825442913	-0.12613072449999999	-0.0172248919	-0.0723299248	-0.0533663493	-0.0290891671	-7.62624e-05	-0.0070322379	0.09941407199999999	0.0864596098	0.008630139200000001	-0.1063498872	-0.1179973778	-0.1162793007	-0.0666487821	0.0646405525	0.0855940004	0.036474795899999995	0.08600115779999999	0.049007278	0.0057470444999999995	0.0342494873	-0.1103153118	-0.0057556103	-0.0235530619	0.046060876699999996	-0.1935123561	-0.0319169504	-0.0548518077	0.017823986	-0.010970798600000001	-0.0752448528	-0.068965494	-0.060655098	0.0893095901	0.019056422	-0.1219596773	0.0878137619	-0.09959792279999999	0.0171811939	-0.0404120893	0.1097769326	-0.0532807851	-0.0544305109	0.0144716309	0.048965558	-0.0050511698	-0.0971191757	-0.0197220887	0.029355803399999998	0.0418235767	-0.0359714742	0.1667518965	0.0407229806	-0.0524780343	0.2075686272	-0.0748704153	-0.18562275309999998	0.051029181900000005	0.0038771973	-0.044854444400000006	-0.0358217543	0.073808545	0.052704243899999996	-0.0401208941	-0.0203806214	0.0790409867	0.1002124848	0.09181067609999999	-0.0016775773	0.0639147296	0.0755500687	0.0953441967	0.0258733362	0.0593709225	-0.0968329711	-0.0318951376	0.049443038499999994	0.0661111623	0.0377141352	0.0308918392	-0.09297804	-0.0182500947	0.0751105056	-0.0634397738	-0.052204589800000006	0.026893755800000002	-0.0449862715	0.0434316362	0.2008072991	-0.0528241766	-0.056612126900000004	-0.0209550995	0.0015542636	0.0261962104	0.123443569	-0.052929268099999996	0.1373515197	0.0165255172	0.0045644739	0.0499971566	0.11069725300000001	-0.015985375700000002	0.055277302599999995	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0642854	-0.017370599999999986	0.0003017377443599996	0.004132612653160001	-0.111179	-5.999999999992123e-06	3.5999999999905474e-11	0.012360770041	0.0061754	-0.0156357	0.00024447511449	3.8135565159999996e-05	-0.00253773	-0.00020315000000000006	4.1269922500000015e-08	6.4400735529000015e-06	-0.00224691	0.00011691999999999994	1.3670286399999991e-08	5.0486045481e-06	0.00106904	4.2399999999999946e-05	1.1428465216000002e-06	1.7977599999999955e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34863.87109375	-5.8671875	1215489507.6416168	34.42388916015625	20253.837890625	-23.9140625	410217949.29971695	571.8823852539062	20665.140625	6.212890625	427048037.0510254	38.60000991821289	1.280928	19.186241	0.02583361	0.075887266	-0.0214729131	0.053414698600000005	-0.0610496946	0.0395654249	0.0191108407	0.0444057996	-0.0798356904	0.0366160325	0.0229813344	-0.09150714609999999	0.026885955099999997	-0.07484145889999999	-0.1462891082	-0.1800005543	-0.2144094323	0.0320207726	0.0779149083	-0.0072950412	-0.0181458559	-0.2180090058	0.18926919760000002	-0.006903509300000001	-0.0875658429	-0.0954398036	-0.0984171886	-0.0958669547	0.026736980499999997	0.0678127607	0.0019222513000000001	-0.000320189	0.0625474944	-0.1212712947	-0.052428047400000004	-0.0388250467	-0.0118236156	-0.0697080379	0.0354921929	9.10676e-05	-0.0428125503	-0.0664326445	-0.023714601000000002	0.1038535497	-0.1003152123	-0.008714422900000001	0.0770151488	-0.0420706008	0.0492395678	0.0792799779	0.0806164994	0.0349087767	-0.0124927661	0.0611408688	0.097483007	-0.025453884700000002	-0.1236777758	0.09652863119999999	0.0966544352	-0.1270261912	0.1571107623	-0.029841556499999998	0.0192020997	0.0783335388	-0.035977556200000003	-0.0358923338	-0.055317614	-0.0451502392	0.0678188446	0.06509624209999999	0.22563464530000002	0.11675485640000001	0.1523461922	0.14346830359999999	-0.0406942576	0.1659964441	-0.0923949008	-0.0273952352	-0.0270631628	-0.19220752079999998	0.060560561900000004	0.0975390638	0.0080730596	0.0442224113	0.023034497	-0.0079104687	0.0436685509	0.035882997400000005	0.0306657593	-0.0799203182	0.0722324495	-0.0823929624	0.0651953597	0.0435869965	0.064066502	-0.0088580328	0.0648794808	0.053949265499999996	0.0363607503	0.0381387383	0.0164523363	0.1423511984	0.0042914558	0.076703917	-0.1016633973	-0.0892336021	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.06428350000000001	-1.8999999999991246e-06	3.609999999996674e-12	0.004132368372250001	-0.111159	2.0000000000006124e-05	4.0000000000024496e-10	0.012356323280999998	-0.00726581	-0.01344121	0.0001806661262641	5.27919949561e-05	-0.00260247	-6.473999999999975e-05	4.1912675999999704e-09	6.7728501009e-06	-0.00206424	0.0001826699999999998	3.3368328899999926e-08	4.2610867776e-06	0.00106904	0.0	1.1428465216000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34799.0078125	-64.86328125	1210970944.734436	4207.2452545166025	20279.748046875	25.91015625	411268180.8447304	671.3361968994142	20654.67578125	-10.46484375	426615631.6285553	109.51295471191406	1.338871	20.05414	0.11326511	-0.011785364	0.047441678200000004	0.11905387070000001	0.0416170761	-0.186389241	0.0328707417	-0.0749021346	-0.0701992009	-0.090401731	0.0398091649	0.0298064482	-0.0585601427	0.021785512200000003	-0.08484388960000001	-0.0248772034	-0.1697267573	-0.0091726033	-0.0397655231	-0.0355487711	0.045849204000000005	0.0192816319	-0.1106288191	0.0110902075	-0.0118368106	-0.0551530227	0.0643541381	0.0982598936	0.040402952400000004	0.110904289	0.0970988066	0.0697370722	0.0210567648	0.0938842723	-0.024548791	-0.0292137533	0.1232802279	0.0246421796	0.0758120419	0.07780356320000001	-0.0486711873	-0.15526287560000002	0.0686235354	-0.03327758	0.0196038971	0.0948906111	-0.146722786	0.10926805210000001	0.0026761362	-0.0039429545	0.10501498220000001	-0.118051815	0.007373361899999998	0.0049113371000000005	0.0214447546	-0.0130679389	0.007074507700000001	-0.0838593624	-0.09947023890000001	-0.1445876855	0.1537311948	0.055530557	0.038807502	-0.054498643799999996	0.054327063099999996	0.0789902604	0.0589414114	0.0344283577	-0.0804949734	-0.022122117099999998	0.2061245307	0.021688875299999997	0.0696982049	-0.0187815056	0.037870226800000004	-0.0637735744	-0.028225677400000006	-0.0526466527	0.0073788404	0.1142806271	-0.0071807202	-0.0709020449	-0.0134615932	0.0248472776	-0.021976059300000003	0.076196413	0.1831370796	0.08814713980000001	0.0031103530999999998	-0.0912079827	-0.0890621759	-0.0367531232	-0.037999857799999995	-0.0675190105	-0.059869300999999986	-0.0976666255	0.0356266658	0.0632042225	-0.0935612349	-0.0137693478	-0.1545480637	-0.049268613600000004	0.0745047649	-0.0346503894	0.1346027127	0.0467709592	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0601384	-0.004145100000000007	1.718185401000005e-05	0.00361662715456	-0.132207	-0.021048	0.0004430183039999999	0.017478690848999997	0.013664099999999998	0.02092991	0.0004380611326081	0.00018670762881	-0.00169798	0.00090449	8.181021600999998e-07	2.8831360804e-06	-0.00181256	0.0002516800000000002	6.334282240000013e-08	3.2853737536e-06	0.000882368	-0.00018667200000000006	7.785732874239999e-07	3.484643558400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34855.59375	56.5859375	1214912415.665039	3201.9683227539062	20269.001953125	-10.74609375	410832440.17578506	115.47853088378906	20676.912109375	22.236328125	427534694.3788185	494.454288482666	1.375729	20.606209	0.08409980199999997	-0.0028884247	0.0635837068	-0.12999216630000002	0.0296588548	0.07025051410000001	-0.0180773026	0.018982888700000002	0.09982860869999999	-0.0752726355	0.0332367996	0.0535649662	0.047507695700000005	0.0605189354	0.0217946758	-0.1087839793	0.0390610693	-0.046389083600000006	-0.130102094	-0.025275329	0.0384536222	-0.0356822565	0.0372503454	-0.025630379	-0.0667922084	0.1643437878	-0.023796758199999997	-0.0543097568	-0.08229623400000001	0.0416346509	-0.106881354	-0.0717064809	0.1050178026	0.0486067246	0.0831653275	0.0906384633	0.17033805370000002	0.0315342533	-0.048386282	0.018561679299999998	-0.0247406293	-0.019686137700000002	0.0534920105	-0.128105973	0.0708610026	0.06364491480000001	0.0414791719	-0.0125704368	0.160421688	0.0828449829	-0.1034332375	-0.0085769961	-0.0680786765	-0.024304147999999998	0.0889065204	0.0176567342	0.0448636464	-0.015471241399999999	0.0775029018	0.0053522686	0.0479454187	-0.0184862788	-0.0186413895	-0.016363913	0.014598347099999999	0.0798883014	-0.021982517799999997	0.0629609244	-0.0892285866	0.0964189258	-0.0156232089	0.1208420696	0.0327664721	-0.10904329789999999	0.014255113	-0.0736441075	-0.10048541970000001	0.0425320505	0.0130697169	0.0610525918	-0.0963098732	0.1329537276	-0.0034940001	0.0003184809	0.1125290417	0.062074867199999995	-0.1066580958	0.0181437181	-0.007955976	-0.0082620522	0.021159437200000002	0.0557246743	-0.15408586470000002	-0.0535722712	0.0723204812	0.0963141167	-0.0349799391	0.002805181	0.0232501664	-0.0463433112	0.029722710899999998	0.0586811139	0.1589547503	0.0347484103	-0.0661571589	-0.0616504747	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0471432	-0.012995200000000005	0.00016887522304000018	0.00222248130624	-0.096936	0.03527099999999998	0.0012440434409999991	0.009396588096000002	-9.3402e-05	-0.013757501999999998	0.00018926886128000395	8.723933604000002e-09	-0.00166719	3.078999999999994e-05	9.480240999999966e-10	2.7795224961e-06	-0.0015885	0.0002240599999999999	5.0202883599999946e-08	2.5233322500000004e-06	0.00106904	0.00018667200000000006	1.1428465216000002e-06	3.484643558400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34940.31640625	84.72265625	1220825710.5688632	7177.928482055664	20266.466796875	-2.53515625	410729676.4288368	6.427017211914063	20668.947265625	-7.96484375	427205381.0691872	63.43873596191406	1.214521	18.191572	0.08129818199999997	0.0458948743	-0.1806724332	-0.0101747213	0.0973686207	0.0500507878	0.0004749444	-0.049969104	-0.0738359334	0.1149357219	0.0579496476	0.0524287078	-0.0095445618	-0.12425885519999999	0.0774656328	-0.14375786699999998	-0.0058981014	-0.0158516671	-0.0012825176	-0.027963368500000002	-0.0990022283	0.117794546	0.0574637371	0.022237816	-0.0024464582	-0.0596275469	0.0670099962	-0.1010910663	-0.047510984699999995	0.0630486623	0.10175200710000001	-0.1675375226	-0.0465764774	-0.0742220425	0.0297983919	0.0150794953	-0.0538151401	0.06876287980000001	-0.0178825118	0.14840204869999998	0.0983087524	-0.1230439451	0.049028519699999995	-0.0525254307	0.050883003200000006	-0.0156508904	-0.0639374801	-0.0535669712	0.0397156819	0.043269362699999994	0.0950253124	0.090678751	0.1008156509	-0.0861408535	0.0459268802	-0.049859851399999995	-0.021737855099999998	0.0174894379	-0.0200643491	0.0492773996	0.1396511971	0.011666689899999999	-0.0056746634	-0.0188473891	0.057651466799999995	-0.0459484155	0.09757591939999999	-0.1054733967	0.1362490675	0.1529293806	0.0166589155	0.0086443733	0.0106667048	-0.0006162779	0.1095738016	-0.054752311100000006	-0.02667196	0.07305374860000001	0.0949041787	-0.0031243128000000005	0.1363329989	0.0773826108	-0.0704868963	0.0120799552	0.0534959724	0.0184021394	0.0564778221	-0.060704342	0.0889380086	0.0641307497	0.0374401019	-0.034785050899999996	0.039377855499999996	0.1769364621	0.008574081899999999	-0.041203709	0.0887375985	0.13575504970000002	-0.007411328199999998	-0.060460184699999996	-0.0201626382	-0.05659949070000001	-0.009937563	-0.10898052720000001	0.014324793999999997	-0.008962793699999999	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0471432	0.0	0.0	0.00222248130624	-0.0517067	0.045229300000000014	0.0020456895784900005	0.00267358282489	0.00639248	0.006485881999999999	4.2066665317924e-05	4.08638005504e-05	-0.00125561	0.0004115799999999999	1.6939809639999995e-07	1.5765564721000004e-06	-0.00140842	0.00018008	3.24288064e-08	1.9836468964e-06	0.00106904	0.0	1.1428465216000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34941.796875	1.48046875	1220929168.8537598	2.1917877197265625	20279.677734375	13.2109375	411265329.01010513	174.52886962890625	20689.50390625	20.556640625	428055571.886734	422.5754737854004	1.302381	19.50757	0.08192162999999998	0.1530009137	0.0201967833	-0.038132156	0.021678572400000002	0.023907482200000003	0.0139187442	-0.0765675306	-0.0089538738	-0.024889205499999997	0.09033436660000001	-0.0531241226	0.0332650825	0.031331965499999996	-0.1195042713	0.0204143289	0.1455970748	-0.005716939200000001	-0.1213844542	-0.0150022503	0.0413790949	-0.0845185408	0.1896486316	-0.0797166594	-0.10005437880000001	0.0440969096	-0.1610062569	0.0233674125	-0.038228912999999996	0.08834639220000001	-0.0106755243	0.1047659875	-0.0485108935	0.0383178198	0.0136109524	0.12128073439999999	0.0340366916	0.0664263608	0.075052189	0.1031093043	0.1369337451	-0.0459103983	-0.0314200652	-0.0460725017	0.0355366573	0.0507061746	0.053861037199999996	0.1354584874	0.0204834008	-0.1240651751	0.0661200338	0.0331652362	-0.1285278262	0.0012535194	0.0601012823	-0.0307124134	0.0459039771	-0.0211365797	0.0971093807	-0.0180146842	0.0656694698	0.0852172882	0.0139088823	-0.0695540669	0.07753994360000001	0.0284862028	-0.06229088	-0.027045056600000002	0.015635529	-0.0900521313	-0.1128635029	0.1929954043	0.1155989128	-0.036700738399999995	-0.0315575488	-0.010220635	-0.0674367092	-0.0374443512	-0.0459033946	-0.0743467408	-0.0258539019	0.1398313632	0.0915884042	-0.0342367458	-0.1433098948	0.0703105502	-0.036807485099999995	0.0571254453	-0.0557573079	0.06121631950000001	0.1079723873	-0.061762190700000004	-0.07270068269999999	0.0671909348	0.09105887689999999	-0.0576164783	0.0927091916	-0.0010086493	-0.12362173289999999	0.0336432663	0.0472914806	-0.1190210349	0.0543519769	0.08054944110000001	0.0292301802	0.0885972463	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0471699	2.6700000000004495e-05	7.128900000002403e-10	0.00222499946601	-0.0945109	-0.0428042	0.0018321995376399996	0.008932310218809998	0.00644311	5.063000000000029e-05	2.5633969000000293e-09	4.15136664721e-05	-0.000877433	0.0003781770000000001	1.4301784332900007e-07	7.698886694890002e-07	-0.00140842	0.0	0.0	1.9836468964e-06	0.000666415	-0.00040262500000000015	4.44108952225e-07	1.6210689062500008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34847.83203125	-93.96484375	1214371397.2782135	8829.391860961914	20279.779296875	0.1015625	411269448.3299599	0.01031494140625	20694.775390625	5.271484375	428273728.4684181	27.78854751586914	1.329361	19.911699	0.10049976	-0.014194062	0.0412768113	-0.05570455	0.0981124042	0.0171386227	0.12747434900000001	-0.0252992702	0.0812087429	-0.09397961029999999	0.1006742175	0.0042073525	0.00022575860000000002	-0.07467328969999999	-0.0965823533	-0.034793204700000004	0.0602288655	0.0637296684	-0.0881378352	-0.0475992133	0.1122403186	0.0076440673	-0.1401740967	0.0671985949	0.0320644892	0.0192283387	-0.1615598108	0.027413718700000003	0.1329119343	0.050843985300000005	-0.10296539119999999	0.007786544499999998	-0.0904527165	0.0040919968	-0.055522086500000005	0.10054598769999999	-0.1330928939	-0.08019161940000001	0.0609922402	0.0395960701	0.1310623792	0.097795866	-0.171187814	-0.08190437639999999	0.0708132854	0.0542597162	-0.12050066470000001	-0.11551345390000001	-0.0153923699	0.0248085749	0.00043463540000000003	-0.0969869572	-0.0220975915	-0.11464576119999999	0.0508557152	0.0327451169	-0.0600357993	-0.0453467858	0.0480788565	-0.0021347901	0.0614218336	-0.035028462999999996	0.1337123023	-0.0554327597	0.11213029529999999	0.0568926561	-0.1740398814	0.0121912976	-0.0035055725	0.047565196799999994	-0.0086448664	-0.0248860388	0.0099380097	-0.0528519114	0.0179194787	-0.0439327149	-0.0051021889	-0.1523709552	-0.13077659560000002	0.066979334	-0.1099890917	0.0677757888	0.0982693057	0.0639295419	-0.0610446972	-0.064632925	-0.12137205400000001	-0.034695057599999996	-0.097213627	0.0458015471	0.0031602634	-0.1386433155	0.026237186000000003	0.1619742632	-0.1207845694	0.054037887300000004	0.0383713317	-0.0114494019	-0.108722625	-0.05650061610000001	-0.048924708	0.1165721434	-0.0870288223	-0.0477005225	0.0953086782	-0.09081541650000001	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0471676	-2.300000000003688e-06	5.290000000016965e-12	0.00222478248976	-0.0503438	0.0441671	0.0019507327224099996	0.00253449819844	-0.0088915	-0.01533461	0.0002351502638521	7.905877225e-05	-0.0011712	-0.000293767	8.6299050289e-08	1.3717094399999999e-06	-0.0008822719999999998	0.0005261480000000002	2.7683171790400015e-07	7.784038819839998e-07	0.000666415	0.0	4.44108952225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
