csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
35697.08203125	n/a	1274281665.5457914	n/a	22968.3046875	n/a	n/a	527543020.2178345	22022.830078125	n/a	485005044.6499672	n/a	n/a	n/a	n/a	-0.058492532300000004	-0.0392095344	0.02037987	-0.2572622627	0.0303216053	-0.0295368338	0.10718696550000001	-0.1252014686	0.1242146608	-0.043270305300000006	0.09071604220000001	-0.0409879626	0.2879032202	-0.0387966254	0.007370411199999999	-0.0108597128	0.08476582199999999	-0.10438595699999999	0.0521175625	-0.037813014	0.07990351700000001	-0.032176260899999996	0.1116288457	-0.042376906900000004	0.0798507972	-0.10561756789999999	0.0964353466	-0.19202459030000002	0.0549586244	-0.1069747737	0.07973806160000001	-0.0121122115	-0.0031378145000000002	0.043827243499999995	-0.1380779807	-0.1190724623	0.2176583223	-0.048612576799999994	-0.1111245133	0.09297156179999999	-0.0336642689	-0.1004541652	0.1431958797	-0.0597826611	-0.0069410845	0.0015887875	-0.1595900944	0.13884407529999998	-0.313570515	0.0289271494	-0.075355311	0.039132018500000004	-0.0282804998	-0.036384773599999996	0.0115914302	-0.13797641089999998	0.09867657869999999	-0.11707884199999999	0.059896915700000004	-0.1041304722	0.2721028886	-0.08703467720000001	0.0635424766	-0.1384946022	0.046253757199999995	-0.016532363799999998	0.1244760219	-0.06491984599999999	0.0481039642	-0.1138303657	0.0432487529	-0.0062735881000000005	0.0750998087	-0.0764839235	0.0172754254	-0.1311493249	0.1949130003	-0.0194641025	0.007109970699999998	-0.0386075467	0.13270567519999998	0.014520399	0.0297838723	-0.13973390019999998	0.05683424190000001	-0.1653989022	-0.0180328085	0.0685779712	0.0099106886	0.0481855266	-0.053727166500000006	0.1519078664	0.0346723525	0.1217078847	0.1216831682	0.1216419777	-0.0394383	n/a	0.0015553795068900002	n/a	0.0985548	n/a	n/a	0.00971304860304	-0.0464534	n/a	0.00215791837156	n/a	0.000525223	n/a	2.75859199729e-07	n/a	0.00215328	n/a	n/a	4.6366147584000005e-06	0.0	n/a	0.0	n/a	0.0	0.0	0.0
35733.64453125	36.5625	1276893351.485733	1336.81640625	22978.58203125	10.27734375	105.62379455566406	528015232.1668854	22051.375	28.544921875	486263139.390625	814.8125648498535	1.203306	17.743986	0.13180367500000004	-0.042051394000000006	0.0604257382	0.024728179700000002	-0.3019474431	0.09534257	-0.1161742542	-0.0110982267	-0.1013832083	-0.0181485471	-0.1348233642	-0.08712037369999999	0.12401647710000001	0.1642372049	0.1315795269	-0.0600180424	-0.0639859491	0.0299241823	0.0038247423	-0.07777431309999999	0.0799404868	-0.0634932622	-0.1365241093	-0.10178280869999999	0.2321595173	0.030371912999999997	0.06982703929999999	0.04483653730000002	-0.06498245	-0.042441664000000004	-0.0079645493	0.0949779452	-0.0215213094	-0.1142307699	-0.1412703391	-0.1854107651	0.0678080024	-0.0705446094	0.0058232216	0.1679769454	-0.11815280130000001	0.022823002599999996	-0.1239396369	0.1340194868	0.0404268084	0.0019874243	0.0281425958	0.1296728137	0.11510137960000001	-0.3049854532	-0.0618313021	-0.1351425495	-0.0748999053	-0.09351640720000001	-0.1324266089	0.09427207800000001	-0.0299619973	0.0923836369	-0.0158477908	-0.11851620310000001	-0.1111455061	-0.0318854918	-0.11727421310000001	0.0549248699	-0.144780242	0.0809189293	0.0942502632	-0.0619046655	-0.055140521100000006	-0.0998759959	0.1582543179	0.0435306164	-0.1174261992	0.0058092883	0.1046831692	0.1339046642	-0.027087053	0.09236466369999999	-0.0481783429	-0.0104833203	0.1341033136	0.0536041543	0.2249159104	-0.0227960158	-0.1736917044	0.044745227199999994	0.1301113164	0.0476301545	-0.0545215959	0.11587269480000001	-0.18018278559999998	-0.1510945923	0.0476274954	0.0207442806	0.1216419777	0.12141962949999999	0.12104935019999999	-0.031571100000000005	0.007867199999999998	0.0009967343552100003	6.189283583999998e-05	0.0403392	-0.05821559999999999	0.00338905608336	0.0016272510566400001	-0.012385	0.034068400000000006	0.000153388225	0.00116065587856	0.00106079	0.0005355669999999999	1.1252754241e-06	2.8683201148900003e-07	0.00215328	0.0	0.0	4.6366147584000005e-06	9.74825e-05	9.74825e-05	9.502837806249998e-09	9.502837806249998e-09	0.0	0.0	0.0
35750.8203125	17.17578125	1278121153.0166626	295.0074615478516	22964.806640625	-13.775390625	189.7613868713379	527382344.04129416	21974.080078125	-77.294921875	482860195.27985	5974.5049476623535	1.094075	16.13327	0.111585025	-0.074175145	0.051387944299999995	-0.0219318682	-0.2551234934	0.0328606387	0.029122305299999998	-0.0128877991	-0.1819764665	-0.050243872599999996	-0.09606315720000001	-0.0806254513	0.1147581676	0.2014574461	-0.1347900235	0.0144252718	-0.069512263	0.0815049127	-0.0758236059	-0.0406463841	0.0783976524	-0.1384888051	-0.12188411199999999	0.044983431500000004	-0.00038195190000000004	0.0143636287	0.13457687289999998	0.0784335823	-0.0444762005	0.0034677163	0.0686966795	-0.1073178943	-0.0069041793	-0.0366581838	0.0925860352	0.2163320243	-0.1678314034	-0.0485672303	0.0071566502000000014	0.0815555686	-0.1462017966	-0.1057594156	0.0471619987	-0.009970981700000001	0.0138009051	-0.0528501922	0.0270490193	0.1152172178	0.2557735336	-0.1476766739	-0.045590352800000004	-0.11591466869999999	0.1076431449	-0.1849809609	-0.0368098756	-0.0405685167	-0.0333940193	0.15416530009999999	0.05679458480000001	-0.0711298341	-0.1163395825	0.0932875666	-0.1926418418	-0.0853553843	-0.1143463908	-0.0383355138	0.1099573633	0.0633567984	-0.1126490633	0.0357798117	0.08616520230000001	0.1493283421	-0.08915456	0.0537219242	-0.0039501755	0.029900723100000002	0.1807982817	0.010939248300000001	-0.0425417121	-0.047532674500000004	0.0534472708	-0.0477357856	-0.19140341190000001	-0.044195999400000005	0.1512711011	-0.0639754229	-0.0224930939	-0.0492989206	-0.1465605663	-0.0453322988	-0.0401489702	-0.0636324221	0.0168140327	0.1330825175	0.1215101995	0.120893123	0.1198669825	-0.0315789	-7.799999999995309e-06	0.0009972269252100001	6.083999999992685e-11	0.0403755	3.6300000000003e-05	1.3176900000002176e-09	0.0016301810002500002	0.0397241	0.0521091	0.0015780041208099998	0.00271535830281	-0.000121794	-0.001182584	1.4833778435999998e-08	1.3985049170559999e-06	0.00215328	0.0	0.0	4.6366147584000005e-06	0.000103535	6.05250000000001e-06	1.0719496225e-08	3.6632756250000116e-11	0.0	0.0	0.0
35805.65625	54.8359375	1282045019.493164	3006.9800415039062	22979.796875	14.990234375	224.70712661743164	528071064.41625977	21992.318359375	18.23828125	483662066.82010275	332.6349029541016	1.183044	17.445207999999994	0.17417204999999994	-0.0686372419	0.0412791692	0.0329796443	-0.0992002191	0.08998337199999999	0.1350085807	-0.022338261	-0.0337174383	-0.0904949857	-0.0910087436	-0.0380423121	0.11124150669999999	-0.011774206499999999	-0.1037611856	0.27681217059999996	0.0438308614	-0.1446940656	0.0017247991	0.0396526896	-0.03279391	0.0626818347	-0.0658224228	0.01825014	0.0304662794	0.0612324411	-0.08599575720000001	-0.0348181973	0.0884364541	0.1113815907	0.0311024456	-0.1475258878	0.0693152018	-0.13197662710000002	-0.2526933466	0.0190768787	0.0868321894	0.041393590200000004	-0.04843663769999999	-0.0900026092	0.009531639100000001	0.0388301994	-0.0813791934	-0.0621779522	0.016097171299999997	-0.097715896	0.08014508719999999	0.174986328	0.08459239140000001	0.0348580116	0.15696960210000002	-0.1724570712	-0.014963145800000001	0.0691374091	-0.0513649909	-0.15338421119999998	0.046284403200000004	0.0271944523	0.0958722908	-0.0456241079	-0.11548359789999996	-0.049645830999999994	-0.1566653815	0.0014846354000000001	0.2389447256	-0.053117495599999995	-0.0990201039	0.0780741655	-0.0337622793	-0.0903694064	-0.0727843227	-0.0099926922	-0.014115074299999999	0.0141812775	-0.0211713764	0.0514399399	-0.050067591200000004	-0.098768995	0.0258341842	-0.2351177117	-0.0730297155	0.016428502	-0.0368215258	0.2369413132	-0.1433955504	0.0033521209000000004	0.0671956568	-0.0316947228	0.1215009636	-0.0497096657	0.058648314000000014	0.0427151255	-0.11849753140000001	0.0112489951	0.1213126213	0.12010478890000001	0.1181006348	-0.0269509	0.004628	0.00072635101081	2.1418384e-05	-0.0921279	-0.1325034	0.01755715101156	0.00848754995841	0.025949700000000003	-0.013774399999999996	0.0006733869300900001	0.00018973409535999987	-0.000226747	-0.00010495300000000002	5.141420200900001e-08	1.1015132209000003e-08	0.00223007	7.678999999999976e-05	5.896704099999962e-09	4.9732122049e-06	0.000387117	0.000283582	1.4985957168899994e-07	8.0418750724e-08	0.0	0.0	0.0
35928.828125	123.171875	1290880690.435791	15171.310791015625	22966.802734375	-12.994140625	168.84769058227542	527474027.83969504	21980.828125	-11.490234375	483156805.060791	132.02548599243164	1.141873	16.838106	0.12617796999999994	0.0011626473	0.220622895	0.0165407982	-0.0619903558	0.13181738869999998	-0.1259385077	-0.2180536252	0.1123245199	0.0615590107	-0.0108955489	-0.0389740511	0.0864406725	-0.1207295818	-0.085930547	0.11402718220000001	0.1237571711	-0.08943329369999999	-0.08259532950000001	0.06480797940000001	0.053372809199999996	-0.0241309454	-0.0297808511	0.0345359274	0.1944133555	-0.0214326879	0.0741488688	0.024273166699999998	-0.045324913	-0.1218848198	-0.035402861	-0.0854754742	0.119184924	-0.08293296929999999	-0.1215611857	0.0781536498	-0.0723156399	-0.0016577472	0.0585857704	-0.0955120469	0.0791348622	-0.0515407312	0.024514625800000002	-0.0368584202	0.18628869120000002	-0.11676516710000001	0.0048977521000000005	0.06811015549999999	0.0027981932	0.0143266143	0.22378060859999999	-0.0802740161	0.1665673566	0.053074838799999996	-0.1408358301	0.11828846039999999	0.2297712108	-0.0694714699	-0.049030428099999995	-0.0407395369	-0.0231100004	-0.0502963732	-0.013756645	0.0212439152	0.1434605367	-0.1075246325	-0.009373204599999999	0.0180379653	-0.059682436799999995	0.0705509353	-0.0180264653	0.1036322825	-0.2299129008	-0.0307254281	0.1054445619	0.1022513847	0.04491798809999999	-0.039084129100000004	0.0712332409	-0.050211314900000005	0.0530563618	0.090161145	-0.0343293594	0.17176465170000002	0.047858193	0.013525141000000001	0.024061498799999997	0.0989078407	0.0424423253	-0.0531474489	0.2281032079	0.0532403221	-0.0095905235	-6.72148e-05	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.031698000000000004	-0.004747100000000004	0.001004763204	2.253495841000004e-05	-0.0415758	0.0505521	0.00255551481441	0.0017285471456400007	0.054479	0.0285293	0.002967961441	0.0008139209584899997	1.3876400000000003e-05	0.0002406234	1.9255447696000002e-10	5.7899620627559994e-08	0.00182998	-0.0004000899999999999	1.600720080999999e-07	3.3488268004e-06	0.000180841	-0.000206276	3.2703467281e-08	4.2549788175999986e-08	0.0	0.0	0.0
35785.65625	-143.171875	1280613193.243164	20498.185791015625	22950.5859375	-16.216796875	262.98450088500977	526729394.8745728	21935.04296875	-45.78515625	481146110.0409088	2096.280532836914	1.1213229999999998	16.535067	0.09542624	-0.11680543269999999	0.0087914362	-0.0699665852	0.0100424946	0.0839716092	-0.13663855	-0.0100133626	0.1104288525	0.1468832917	0.0026660642999999998	-0.1494753236	-0.1573483517	-0.11486244599999999	-0.1141422109	0.1531592181	-0.0911492841	-0.0542423689	-0.2076699801	-0.0430566918	0.0152133615	-0.0313825302	-0.0111655899	-0.0054309516	0.1111460496	0.070428689	0.0566272252	0.052613401799999994	0.1560132484	0.1055941714	-0.0303803154	0.1206536085	-0.2093591846	0.0203411796	-0.0538691574	0.0501623744	-0.016589255	0.051818917400000004	-0.1498638376	0.0274138398	-0.0076652512	0.011622448799999999	0.1283440868	0.043812219000000006	-0.0654408042	-0.11123543179999999	-0.0685708237	0.0457097365	0.0112879821	-0.0160201786	0.023703714900000002	-0.0996584865	0.1260534646	0.0296505776	-0.10116403300000001	0.1247633618	0.0741843864	-0.0516934726	-0.1343075533	-0.1340376591	0.117468454	0.0589782228	0.0649509994	-0.0736631167	0.1883234621	0.0885168203	-0.1470658104	0.1176448742	-0.046012042999999996	0.0304863481	0.0494278265	-0.0491333741	-0.006633473199999999	-0.0340102006	-0.074680194	0.154617445	0.1339163403	0.016450647	-0.2042407511	0.0791397297	0.03046497	-0.11817700960000001	-0.1348764126	-0.0213500119	-0.059218022099999996	0.0180008576	-0.0028796553	-0.1350216331	0.015608185600000001	0.0570094154	0.0015315671	-0.10100228060000001	0.131381882	-0.019202966499999998	0.1207205288	0.11775003070000001	0.11285322490000001	-0.031698000000000004	0.0	0.001004763204	0.0	0.0142053	0.0557811	0.00311153111721	0.00020179054809	0.0202003	-0.034278699999999995	0.00040805212008999985	0.00117502927369	-9.345240000000004e-05	-0.00010732880000000004	8.733351065760007e-09	1.1519471309440009e-08	0.00182998	0.0	0.0	3.3488268004e-06	0.000180841	0.0	3.2703467281e-08	0.0	0.0	0.0	0.0
35762.5703125	-23.0859375	1278961435.3565063	532.9605102539061	22930.193359375	-20.392578125	415.8572425842285	525793767.49832535	21912.501953125	-22.541015625	480157741.8457069	508.0973854064941	1.08243	15.961555	0.061091749999999986	-0.019014085400000002	0.0792019216	-0.0611138107	-0.0207690146	-0.06378909740000001	0.1100651216	-0.0633146406	0.1416256297	0.023815746699999998	0.0090406867	-0.0382570655	0.0918605898	0.0343266036	-0.0105831747	0.0045479565	-0.0047807912	0.0075125201	-0.0422472584	-0.014472514399999999	0.0769918403	0.1396619567	-0.0726744819	-0.0567512882	-0.1249550821	-0.0612375594	-0.024224189500000003	0.0236880815	-0.013100410600000001	-0.0360211738	-0.115557992	-0.0034383356	-0.1343298882	-0.1114720615	0.1983564863	-0.111063285	-0.0144679048	-0.0006010102	0.035711064300000005	0.1237146905	0.010240973399999999	0.0257779518	-0.1601701662	-0.1132723563	0.0500696566	-0.0353180509	-0.0708410942	0.07965453019999999	-0.0846277417	0.019531188600000002	-0.0991014804	-0.0182518167	0.0625153809	-0.033121853199999995	0.0961312218	-0.080066907	0.0894964025	-0.1437118776	-0.018236739499999998	0.0216133618	0.017935558600000002	-0.006814644599999999	-0.0615543209	0.02258356	-0.0017231126000000002	-0.032752898100000004	-0.014429736399999999	0.0538209739	-0.1485531065	-0.0179500454	-0.036413394	-0.0009244609	0.09608460210000001	0.0399377252	0.1440378213	-0.042918342699999994	-0.023166334900000002	-0.0030269096999999997	-0.0055066309	0.0546318517	0.0388417547	0.0776096809	-0.08595111230000001	-0.23958097109999998	-0.11455928779999999	-0.0110412022	-0.0377019383	0.1176317658	-0.07351533219999999	0.0365972368	-0.09391069140000001	0.186124834	-0.1865139773	-0.1053427342	0.120326335	0.1161887065	0.1093977275	-0.0241312	0.007566800000000001	0.00058231481344	5.725646224000002e-05	0.0211465	0.006941199999999998	4.818025743999997e-05	0.00044717446225	0.0155168	-0.004683499999999997	0.00024077108224	2.1935172249999965e-05	0.000334528	0.0004279804	1.1190898278399999e-07	1.8316722278416e-07	0.00158616	-0.00024381999999999984	5.9448192399999926e-08	2.5159035456000004e-06	1.46364e-05	-0.0001662046	2.1422420496000005e-10	2.7623969061159997e-08	0.0	0.0	0.0
35733.2265625	-29.34375	1276863480.5669556	861.0556640625	22944.478515625	14.28515625	204.0656890869141	526449094.35397714	21914.0078125	1.505859375	480223738.40631104	2.26761245727539	1.207918	17.812006	0.06956893	0.1020995933	0.0904391545	-0.1351494905	0.024387996600000003	-0.0647629665	-0.016335053999999998	-0.1429556643	0.09456915210000001	0.0415165448	0.0362195244	0.0608876844	-0.1492499472	-0.059427632599999995	-0.0782152371	0.11595479269999999	-0.10715159630000001	0.0019215292000000002	0.009777665	-0.0803730728	0.0890199862	-0.1479970777	0.0522482057	0.054279354	-0.045652539400000004	0.192635102	-0.177257127	0.0562333782	-0.1382528173	-0.0097025494	0.08504179140000001	0.1531037257	0.0100159172	-0.0496517643	-0.0026443461999999997	0.0791540267	0.024452637200000002	-0.1075918131	0.0137618849	0.13121695560000002	-0.1040824002	-0.06493204179999999	-0.056835156	-0.0113179919	0.0924136497	0.0267597847	-0.1476092528	-0.0305612405	0.085164949	-0.004413132	0.0122374593	-0.0036343556	0.0340517174	0.0914652976	0.05775045190000001	0.027289925299999997	0.1860465015	-0.036832956	-0.0018940220000000002	0.043416751600000004	0.0814972154	0.031686944	0.0089346825	-0.0758179485	0.07610831950000001	0.0567922765	-0.0815486098	-0.0309319854	-0.0321171755	0.1064766946	0.0379373317	0.1208043931	0.0729346531	0.1005357611	-0.2617885257	0.0392087092	-0.1742823841	0.1293521009	-0.0036814419	-0.0283795544	0.0887967946	-0.055783958	-0.0688249986	-0.0133075917	0.14019849210000002	0.0054477007	0.086846058	0.14667412189999998	-0.0831756645	-0.0391281861	-0.16201570099999998	-0.029171608199999997	-0.0112143618	0.041418251499999996	0.1198669825	0.1143757435	0.10540925529999999	-0.027285400000000005	-0.0031542000000000033	0.0007444930531600003	9.948977640000017e-06	-0.010361	-0.0315075	0.00099272255625	0.000107350321	0.0285533	0.013036500000000001	0.00081529094089	0.00016995033224999998	0.000121568	-0.00021296	1.4778778624e-08	4.53519616e-08	0.00164441	5.8249999999999925e-05	3.393062499999991e-09	2.7040842481e-06	0.000180841	0.0001662046	3.2703467281e-08	2.7623969061159997e-08	0.0	0.0	0.0
35719.59375	-13.6328125	1275889377.665039	185.85357666015625	22929.724609375	-14.75390625	217.67774963378903	525772270.66177756	21927.78515625	13.77734375	480827761.8586578	189.8152008056641	1.012223	14.926282	0.11489003	0.016141523999999997	-0.0892897817	-0.16894092940000002	0.0031321819	-0.0742277327	7.78e-07	0.050077004800000005	0.1546120282	-0.0697262981	-0.0254217477	-0.0028821008	0.015268220800000001	-0.0603038892	-0.01654159	-0.0069162325	-0.020854198600000002	-0.0480311432	0.0539850923	-0.076966504	0.0524252547	0.0195944522	0.0566746588	-0.0138055529	-0.0376549183	-0.023818356699999998	-0.0535623367	-0.2291647797	0.1210578554	-0.10435084900000001	-0.0105370474	0.09055624550000001	0.0368419775	0.0211140508	-0.2161797841	-0.0293582772	0.0388410525	0.0691909822	0.0193255491	0.15604768689999998	0.10787451470000001	-0.0636446387	-0.0192597563	0.0546567328	-0.0755744314	0.014476054399999999	-0.1799006091	0.0566218171	-0.0395628723	-0.0343016403	-0.042308669800000004	-0.0723197924	-0.0516748509	0.0524040438	0.08417926099999999	0.027158033999999998	-0.0024401821	-0.149213022	0.07384628480000001	0.0133802451	0.0078904884	-0.0804950352	0.033024682400000005	-0.038640407200000004	0.055898029	0.024960235	-0.025240345600000002	-0.0645148567	0.0075538427000000005	-0.0264661636	0.0510459413	-0.0744315559	0.02676746	-0.0787991572	-0.06959338030000001	-0.0593721114	-0.0644913849	-0.1836001382	0.020478513	0.1749074387	0.0496860661	0.0685401399	0.1303475216	0.21989427890000002	-0.021596269300000002	-0.048570456100000006	0.1264916377	0.01247483	0.0812087893	0.1883733743	-0.11713642980000001	0.0430033709	0.037386394100000005	0.1479171142	0.11934271980000001	0.112315068	0.1009072399	-0.017619099999999995	0.00966630000000001	0.00031043268480999986	9.343735569000019e-05	0.007417629999999999	0.01777863	0.0003160796846769	5.5021234816899974e-05	-0.0293861	-0.0579394	0.0008635428732099999	0.0033569740723600004	0.000588042	0.00046647400000000003	3.45793393764e-07	2.17597992676e-07	0.00176805	0.00012363999999999995	1.5286849599999988e-08	3.1260008025e-06	0.000180841	0.0	3.2703467281e-08	0.0	0.0	0.0	0.0
35636.8671875	-82.7265625	1269986302.9395142	6843.684143066406	22941.19140625	11.466796875	131.48743057250977	526298263.13819885	21924.82421875	-2.9609375	480697917.02308655	8.76715087890625	1.027408	15.150197	0.057385260000000014	0.12672441939999998	-0.0087943164	-0.06986613400000001	-0.0441862417	-0.1078758068	0.008949316899999999	-0.07237295	0.0136654347	0.0269743479	-0.0352499586	0.07927819059999999	0.0735432605	-0.039793526600000004	0.10981629279999999	0.0789326966	0.0383137746	0.116531815	0.1825734338	-0.0267304235	-0.0081813003	0.0495685506	0.0354949722	0.0770256529	-0.06251286860000001	-0.0694668398	-0.10928876230000001	-0.0205437293	0.11518470759999999	0.0386509069	0.019282509	0.0436950833	0.1390843406	-0.09460533199999999	0.0002495071	0.0308454864	0.0400889473	0.0534842496	-0.0502624861	-0.0221222403	-0.1730522203	0.0742547376	-0.10935778859999999	-0.0086276714	0.0508521609	0.1289637533	-0.08532371960000001	-0.021644368799999997	0.0214482248	0.0281272048	-0.0345252981	0.1263303878	-0.08452058789999999	-0.018055945900000002	0.0942174717	0.002690589	0.0768636721	-0.019637381000000002	-0.023732879900000003	0.0580650597	-0.0219337468	-0.10930556279999999	-0.08090662059999999	0.11164322970000001	-0.0585436204	-0.0726865891	-0.0710728315	-0.07862960299999999	0.0622410455	-0.1293840945	-0.022584368599999998	-0.0750077374	0.1062435448	-0.10676804710000001	-0.1463209027	-0.0001065546	-0.0240554096	-0.0535472675	0.05307197599999999	-0.0326971564	-0.0105145746	0.1130924626	0.0695920693	0.042904502000000004	-0.007908726500000001	0.12407105800000001	-0.0078214012	-0.0006219255999999999	-0.16765688199999998	-0.0934232999	0.027978574500000002	-0.0626530521	0.05581750519999999	-0.0544014787	0.11875383099999999	0.1100111431	0.0959136145	-0.017049599999999998	0.0005694999999999972	0.00029068886015999986	3.2433024999999666e-07	-0.00177001	-0.00918764	8.441272876959997e-05	3.1329354001e-06	0.00611037	0.03549647	3.7336621536900014e-05	0.0012599993824609	0.000617954	2.9911999999999994e-05	3.81867146116e-07	8.947277439999998e-10	0.00173381	-3.424000000000005e-05	1.1723776000000036e-09	3.0060971161e-06	0.000359322	0.00017848099999999995	1.29112299684e-07	3.1855467360999986e-08	0.0	0.0	0.0
